panel,draw,G,w,slice,S_blend,S_A,S_B,navavg,C,MIX,DIV,resid,rho,sd_A,sd_B,sd_blend,CAGR,MaxDD
U56,2,0.5,0.5,IS,1.101481361341966,1.052327935783797,1.092094978533233,1.0722114571585148,0.029269904183451212,-0.0012989251254499157,0.030568829308901268,-1.3877787807814457e-16,0.8900613441319536,0.05061311637494802,0.04440584012513247,0.046190972842548784,0.05106757441404097,-0.05077478731414442
U56,2,0.5,0.25,IS,1.1056710993421701,1.052327935783797,1.092094978533233,1.082153217845874,0.02351788149629619,-0.0010070887435341097,0.0245249702398307,-4.0245584642661925e-16,0.8900613441319536,0.05061311637494802,0.04440584012513247,0.04493826904115093,0.049876114783422576,-0.050937977931545086
U56,2,0.5,0.75,IS,1.0823636767495137,1.052327935783797,1.092094978533233,1.062269696471156,0.020093980278357737,-0.000943379889695833,0.021037360168053687,-1.1796119636642288e-16,0.8900613441319536,0.05061311637494802,0.04440584012513247,0.048107717472329406,0.05222538982679037,-0.052985683910146464
U56,2,0.5,0.5,OOS,1.2692370682542744,1.2487894307077345,1.2111588030706781,1.2299741168892062,0.03926295136506819,0.001198870611670797,0.03806408075339738,1.3877787807814457e-17,0.8813581552056015,0.05365080559759996,0.047223326691552305,0.04892447199907724,0.06278327700885566,-0.08235292552459628
U56,2,0.5,0.25,OOS,1.2514336349458357,1.2487894307077345,1.2111588030706781,1.2205664599799422,0.03086717496589353,0.0009287416513021506,0.029938433314591523,-1.457167719820518e-16,0.8813581552056015,0.05365080559759996,0.047223326691552305,0.04766201654948981,0.06024711283386486,-0.08173079740884215
U56,2,0.5,0.75,OOS,1.2668949259595292,1.2487894307077345,1.2111588030706781,1.2393817737984705,0.027513152161058763,0.0008713913829856008,0.026641760778073443,-2.8102520310824275e-16,0.8813581552056015,0.05365080559759996,0.047223326691552305,0.05094949460290096,0.0652827280086763,-0.08297654051423775
U56,2,0.75,0.5,FULL,1.1955521067491806,1.1626898085124397,1.158815997568203,1.1607529030403214,0.03479920370885914,0.0001245415441850652,0.034674662164674006,6.938893903907228e-17,0.8851954919335969,0.07847567530152162,0.06899351863610981,0.07159606848033849,0.08655895234902711,-0.12226203893642262
U56,2,0.75,0.25,FULL,1.187371804734521,1.1626898085124397,1.158815997568203,1.1597844503042622,0.027587354430258726,9.650888187767994e-05,0.027490845548381344,-2.983724378680108e-16,0.8851954919335969,0.07847567530152162,0.06899351863610981,0.06971178824129366,0.08364158884821582,-0.12133260470657714
U56,2,0.75,0.75,FULL,1.1859202339144879,1.1626898085124397,1.158815997568203,1.1617213557763806,0.024198878138107283,9.049672301403521e-05,0.02410838141509327,-2.42861286636753e-17,0.8851954919335969,0.07847567530152162,0.06899351863610981,0.07455800708118666,0.08939343532066912,-0.12319467044251609
U56,2,0.75,0.5,IS,1.1021393202053678,1.053222551047234,1.0925052755803102,1.072863913313772,0.02927540689159569,-0.001283849289169547,0.030559256180765042,1.942890293094024e-16,0.8901594319645348,0.07593230961023924,0.06661477975314999,0.06929732763643644,0.07676530520314984,-0.07575945058259537
U56,2,0.75,0.25,IS,1.1062046879249492,1.053222551047234,1.0925052755803102,1.0826845944470411,0.023520093477908066,-0.0009954195547509051,0.024515513032658486,4.85722573273506e-16,0.8901594319645348,0.07593230961023924,0.06661477975314999,0.06741623386400203,0.07496868366542486,-0.07590922045185544
U56,2,0.75,0.75,IS,1.0831434820144232,1.053222551047234,1.0925052755803102,1.063043232180503,0.020100249833920225,-0.00093241355905641,0.021032663392976228,4.0592529337857286e-16,0.8901594319645348,0.07593230961023924,0.06661477975314999,0.07217369305361954,0.07848428795752316,-0.07937596184366547
U56,2,0.75,0.5,OOS,1.268724178857916,1.2482816234698044,1.2108309456248039,1.229556284547304,0.03916789431061196,0.0011892336820130385,0.037978660628599094,-1.734723475976807e-16,0.8815763824219282,0.08051747792402439,0.07090099268584359,0.0734429150108846,0.09467802145170046,-0.12226203893642251
U56,2,0.75,0.25,OOS,1.2509809693285423,1.2482816234698044,1.2108309456248039,1.220193615086054,0.03078735424248835,0.0009211769250138045,0.029866177317474294,2.5326962749261384e-16,0.8815763824219282,0.08051747792402439,0.07090099268584359,0.07155501260572569,0.09082487924824556,-0.12133260470657747
U56,2,0.75,0.75,OOS,1.266370802686448,1.2482816234698044,1.2108309456248039,1.2389189540085543,0.02745184867789363,0.0008644741747730983,0.02658737450312066,-1.2836953722228372e-16,0.8815763824219282,0.08051747792402439,0.07090099268584359,0.07647337165778305,0.0984455942860083,-0.12319467044251609
U56,2,1.0,0.5,FULL,1.1954073230010005,1.1626413465981396,1.1586793301594907,1.1606603383788152,0.034746984622185284,0.0001271645525343083,0.034619820069651155,-1.8041124150158794e-16,0.8853623107382502,0.1046761169331795,0.09204803279461016,0.09551344137475339,0.11581081933069548,-0.16132319922117877
U56,2,1.0,0.25,FULL,1.1872124154675305,1.1626413465981396,1.1586793301594907,1.159669834269153,0.027542581198377603,9.853601830985539e-05,0.02744404518006775,-3.469446951953614e-18,0.8853623107382502,0.1046761169331795,0.09204803279461016,0.09300425828110971,0.11188725510369513,-0.16008957831810988
U56,2,1.0,0.75,FULL,1.1858170099671996,1.1626413465981396,1.1586793301594907,1.1616508424884775,0.024166167478722134,9.240751057008939e-05,0.02407375996815224,-1.942890293094024e-16,0.8853623107382502,0.1046761169331795,0.09204803279461016,0.09945811488181788,0.11958256515416399,-0.16256224070216807
U56,2,1.0,0.5,IS,1.1026485903438366,1.0539612222917902,1.0927837107243892,1.0733724665080897,0.029276123835746848,-0.0012695782129851687,0.03054570204873199,2.42861286636753e-17,0.8902568901601612,0.10126168783094124,0.0888289489377119,0.09241236169992251,0.10252614733210819,-0.10046861065833812
U56,2,1.0,0.25,IS,1.1065967984435972,1.0539612222917902,1.0927837107243892,1.0830780886162394,0.02351870982735771,-0.0009843748167516176,0.024503084644109295,3.122502256758253e-17,0.8902568901601612,0.10126168783094124,0.0888289489377119,0.08990139365960122,0.10012127369859458,-0.10054687219259073
U56,2,1.0,0.75,IS,1.083769855571748,1.0539612222917902,1.0927837107243892,1.06366684439994,0.020103011171808127,-0.0009220312697448299,0.021025042441553114,-1.5612511283791264e-16,0.8902568901601612,0.10126168783094124,0.0888289489377119,0.09624933354800318,0.10478952816334886,-0.10567154034441384
U56,2,1.0,0.5,OOS,1.2680447188693151,1.247601738832383,1.210356300242408,1.2289790195373955,0.03906569933191961,0.00117874592116307,0.03788695341075615,3.885780586188048e-16,0.8817988700992252,0.10741664703967657,0.09462800405988737,0.09800395554705553,0.12685335575106094,-0.1613231992211791
U56,2,1.0,0.25,OOS,1.2503696047425994,1.247601738832383,1.210356300242408,1.219667659889902,0.030701944852697505,0.0009129526213355905,0.02978899223136181,1.0755285551056204e-16,0.8817988700992252,0.10741664703967657,0.09462800405988737,0.0954945634663586,0.12165550026596716,-0.1600895783181101
U56,2,1.0,0.75,OOS,1.2656759137659934,1.247601738832383,1.210356300242408,1.2382903791848892,0.027385534581104265,0.0008569389834507049,0.026528595597653772,-2.1163626406917047e-16,0.8817988700992252,0.10741664703967657,0.09462800405988737,0.10203504351973683,0.1318937244454852,-0.16256224070216796
U56,3,0.5,0.5,FULL,1.2070426965000505,1.0367827279157793,1.2793949269727138,1.1580888274442467,0.04895386905580379,0.002602510169743581,0.04635135888606014,6.938893903907228e-17,0.8492768159360928,0.04912083447868874,0.05127472842524417,0.04827014841122089,0.058752561062320074,-0.08363441525919091
U56,3,0.5,0.25,FULL,1.2558938614043822,1.0367827279157793,1.2793949269727138,1.2187418772084802,0.037151984195902044,0.0019311669271617443,0.035220817268740094,2.0816681711721685e-16,0.8492768159360928,0.04912083447868874,0.05127472842524417,0.04931338600118207,0.0625885498018659,-0.08223354799729254
U56,3,0.5,0.75,FULL,1.1325851133606613,1.0367827279157793,1.2793949269727138,1.097435777680013,0.035149335680648264,0.001973047582819551,0.033176288097828625,9.020562075079397e-17,0.8492768159360928,0.04912083447868874,0.05127472842524417,0.04820466099146094,0.05488001963539535,-0.08503937160394281
U56,3,0.5,0.5,IS,1.1078163147490618,0.9883336252154429,1.1623368682706061,1.0753352467430246,0.03248106800603723,-0.003839629381480228,0.03632069738751775,-2.983724378680108e-16,0.8707546992308317,0.05049561687908753,0.046226973454108616,0.046775729090680236,0.05202763940824462,-0.05332843642478502
U56,3,0.5,0.25,IS,1.1452301503638282,0.9883336252154429,1.1623368682706061,1.1188360575068153,0.026394092857012996,-0.002944701058955492,0.029338793915968293,1.942890293094024e-16,0.8707546992308317,0.05049561687908753,0.046226973454108616,0.04608254128730486,0.05306780495215335,-0.05192649882108413
U56,3,0.5,0.75,IS,1.0537026431498977,0.9883336252154429,1.1623368682706061,1.0318344359792337,0.021868207170663956,-0.0028175488087614966,0.024685755979425666,-2.1163626406917047e-16,0.8707546992308317,0.05049561687908753,0.046226973454108616,0.04827046442839058,0.050947684432428586,-0.05784482767474042
U56,3,0.5,0.5,OOS,1.28483334169819,1.0791281210291495,1.3681499597421454,1.2236390403856474,0.061194301312542665,0.009970481103386088,0.05122382020915587,7.077671781985373e-16,0.8429591062639483,0.0479713186913852,0.05508140592950084,0.049472105907403655,0.0643140092882366,-0.08363441525919069
U56,3,0.5,0.25,OOS,1.3403425312515602,1.0791281210291495,1.3681499597421454,1.2958945000638964,0.04444803118766383,0.007228496997323051,0.03721953419034064,1.3877787807814457e-16,0.8429591062639483,0.0479713186913852,0.05508140592950084,0.05182370596310279,0.07048099103432337,-0.08223354799729221
U56,3,0.5,0.75,OOS,1.1973811733750022,1.0791281210291495,1.3681499597421454,1.1513835807073984,0.045997592667603726,0.00774504415434151,0.0382525485132616,6.175615574477433e-16,0.8429591062639483,0.0479713186913852,0.05508140592950084,0.04815952209750562,0.05812422114129778,-0.08503937160394248
U56,3,0.75,0.5,FULL,1.2069934310275343,1.0364585660473657,1.2797346431212384,1.1580966045843022,0.04889682644323212,0.002599369423119969,0.04629745702011233,-1.734723475976807e-16,0.849443183606506,0.07372112127884098,0.07694072092518979,0.07244140240841575,0.08849224877507478,-0.1241560977259969
U56,3,0.75,0.25,FULL,1.2560329252547822,1.0364585660473657,1.2797346431212384,1.2189156238527703,0.03711730140201186,0.0019289168717283943,0.03518838453028382,-3.5388358909926865e-16,0.849443183606506,0.07372112127884098,0.07694072092518979,0.07400283827685461,0.09438353521644949,-0.12204269863037964
U56,3,0.75,0.75,FULL,1.1323784919460553,1.0364585660473657,1.2797346431212384,1.0972775853158339,0.03510090663022147,0.0019705824536208204,0.033130324176600605,4.85722573273506e-17,0.849443183606506,0.07372112127884098,0.07694072092518979,0.07234559189122111,0.08251633259128277,-0.12627815128652897
U56,3,0.75,0.5,IS,1.1083541781002724,0.9892747025212187,1.1624857548022507,1.0758802286617346,0.032473949438537764,-0.003830842595211767,0.036304792033749866,-3.3306690738754696e-16,0.8708708564394442,0.07576062527747283,0.06934225544661599,0.0701749753239393,0.0782108776459538,-0.07953046935304975
