panel,book,p,mult,margin,sd,ratio
U56,H=90,1.0,0.75,0.0027675377609669427,0.03182725991979426,0.08695494893186623
U56,H=90,0.9,1.0,0.023229560783780856,0.04037088136262478,0.5754038554453433
U56,H=90,0.95,1.0,0.03795774978586003,0.04420123853987484,0.8587485563694683
U56,H=90,0.975,1.0,0.04597196236503284,0.046579768061384,0.9869512940564629
U56,H=90,0.99,1.0,0.058354770841632986,0.04580848010101687,1.2738857677213702
U56,H=90,0.995,1.0,0.06728167265948004,0.04355835678912963,1.5446329388685933
U56,H=90,0.999,1.0,0.06127826624124022,0.04353894747302888,1.4074356363162048
U56,H=90,1.0,1.0,0.08706070703212276,0.043105087074497866,2.0197316126901
U56,H=189,0.9,0.5,-0.03573749934774891,0.02125076338933519,1.6817042613012183
U56,H=189,0.95,0.5,-0.04132809417124232,0.02689091981427057,1.5368791568561437
U56,H=189,0.975,0.5,-0.043298652222236264,0.031023340854207444,1.3956798665145704
U56,H=189,0.99,0.5,-0.04280237479853509,0.03188984028600645,1.3421947057325703
U56,H=189,0.995,0.5,-0.04633366367701826,0.03133940630209504,1.4784473971965721
U56,H=189,0.999,0.5,-0.059037804018082646,0.030433163362509754,1.9399167715443806
U56,H=189,1.0,0.5,-0.04894785847019928,0.031293691147207724,1.564144614323223
U56,H=189,0.9,0.6,-0.024397998098313597,0.023557549431914446,1.035676404662896
U56,H=189,0.95,0.6,-0.026102778171763,0.02873740696360993,0.9083205803786281
U56,H=189,0.975,0.6,-0.025563655731796656,0.03248503344455419,0.7869364141314179
U56,H=189,0.99,0.6,-0.02186229717662655,0.032977793569452074,0.662939960812842
U56,H=189,0.995,0.6,-0.02335927378989161,0.03222503643946327,0.7248796703076955
U56,H=189,0.999,0.6,-0.03065959100227275,0.03087742438826771,0.992945221620307
U56,H=189,1.0,0.6,-0.01523059076173694,0.03201195728654879,0.47577817955344864
U56,H=189,0.9,0.75,-0.007388746224160608,0.02885513589155052,0.25606347001554797
U56,H=189,0.95,0.75,-0.003264804172544003,0.03371023560969155,0.09684904639483995
U56,H=189,0.975,0.75,0.001038839003862757,0.03688166112512052,0.02816681711646637
U56,H=189,0.99,0.75,0.009547819256236267,0.036894002682376706,0.2587905502808729
U56,H=189,0.995,0.75,0.011102311040798396,0.035884885312517406,0.30938683359608443
U56,H=189,0.999,0.75,0.011907728521442118,0.03412988638425151,0.34889446707729677
U56,H=189,1.0,0.75,0.0353453108009566,0.03579620464590779,0.9874038644763772
U56,H=189,0.9,1.0,0.02096000689942769,0.04027856266776965,0.520376237660526
U56,H=189,0.95,1.0,0.034798485826154316,0.04551034536037418,0.7646280323869685
U56,H=189,0.975,1.0,0.045376330229961764,0.048067827158792195,0.9440062701411681
U56,H=189,0.99,1.0,0.06189801331100764,0.047587989334511055,1.3007066315810674
U56,H=189,0.995,1.0,0.06853828575861504,0.04628958202654098,1.480641707227284
U56,H=189,0.999,1.0,0.08285326106096685,0.044408452946450766,1.865709241456219
U56,H=189,1.0,1.0,0.11963848007211242,0.047025873400833605,2.544099054840556
U56,H=252,0.9,0.5,-0.01998735029743378,0.024552923779914693,0.8140517388721037
U56,H=252,0.95,0.5,-0.021113811042839076,0.03082073715356639,0.685052110779768
U56,H=252,0.975,0.5,-0.02888413480766025,0.03431815659691927,0.841657526857173
U56,H=252,0.99,0.5,-0.03195646355132338,0.036622776211157525,0.8725844094142567
U56,H=252,0.995,0.5,-0.03536373710317879,0.03708807953340087,0.9535068288270584
U56,H=252,0.999,0.5,-0.040742721074240734,0.03605416963219716,1.1300418645020351
U56,H=252,1.0,0.5,-0.049848940063992264,0.03993248596978228,1.2483304971725018
U56,H=252,0.9,0.6,-0.008647849047998465,0.027212615226457106,0.317788238140034
U56,H=252,0.95,0.6,-0.005888495043359754,0.033121296780229584,0.17778576371667465
U56,H=252,0.975,0.6,-0.011149138317220642,0.036508673507300075,0.3053832759766339
U56,H=252,0.99,0.6,-0.01101638592941484,0.03867472995357554,0.2848471325498255
U56,H=252,0.995,0.6,-0.012389347216052143,0.03905657975971633,0.3172153653052524
U56,H=252,0.999,0.6,-0.01236450805843084,0.038120030763246014,0.32435724239635877
U56,H=252,1.0,0.6,-0.016131672355529925,0.042898863633435,0.3760396194494308
U56,H=252,0.9,0.75,0.008361402826154524,0.03261048721957763,0.2564022662358376
U56,H=252,0.95,0.75,0.016949478955859243,0.038363480478552106,0.4418128580730624
U56,H=252,0.975,0.75,0.015453356418438771,0.04171358389684156,0.3704634072357628
U56,H=252,0.99,0.75,0.020393730503447977,0.04361919123012431,0.46754031719331024
U56,H=252,0.995,0.75,0.022072237614637863,0.04385458850614287,0.5033050899918061
U56,H=252,0.999,0.75,0.03020281146528403,0.043175467474907976,0.6995364087913307
U56,H=252,1.0,0.75,0.03444422920716361,0.049117887060912954,0.7012563297856852
U56,H=252,0.9,1.0,0.03671015594974282,0.04372678101689803,0.8395348364554055
U56,H=252,0.95,1.0,0.05501276895455756,0.05007199052371667,1.0986734974816046
U56,H=252,0.975,1.0,0.05979084764453778,0.05370015127000321,1.1134204695981336
U56,H=252,0.99,1.0,0.07274392455821935,0.055207203399323806,1.3176527713611796
U56,H=252,0.995,1.0,0.0795082123324545,0.055204154696373034,1.4402577626585462
U56,H=252,0.999,1.0,0.10114834400480877,0.05506467411588482,1.83690080126398
U56,H=252,1.0,1.0,0.11873739847831943,0.06252598918843974,1.8990087165269904
U56,G=0.50,0.9,0.5,-0.0013769085059784705,0.020249174455340673,0.06799825390488026
U56,G=0.50,0.95,0.5,0.006888092150101083,0.02368826606401585,0.29078076594912033
U56,G=0.50,0.975,0.5,0.009838107440802726,0.026094914376506014,0.377012443836959
U56,G=0.50,0.99,0.5,0.01458336788802199,0.026610661567927484,0.5480272578265624
U56,G=0.50,0.995,0.5,0.01244189772618931,0.02640063240420611,0.471272715581127
U56,G=0.50,0.999,0.5,0.01641837024710746,0.02522477823933924,0.6508826397332697
U56,G=0.50,1.0,0.5,0.038018671999088205,0.028644168526447855,1.3272744141267234
U56,G=0.50,0.9,0.6,0.009962592743456844,0.02502364761243377,0.3981271195054163
U56,G=0.50,0.95,0.6,0.022113408149580405,0.028749308558461265,0.7691805214936958
U56,G=0.50,0.975,0.6,0.027573103931242335,0.03122208209641486,0.8831282886931001
U56,G=0.50,0.99,0.6,0.03552344550993053,0.03149303432249542,1.1279778615856075
U56,G=0.50,0.995,0.6,0.03541628761331596,0.031062050083549553,1.140178691298692
U56,G=0.50,0.999,0.6,0.044796583262917355,0.029895702310794827,1.4984288643636272
U56,G=0.50,1.0,0.6,0.07173593970755054,0.03378475954303816,2.123322488537077
U56,G=0.50,0.9,0.75,0.026971844617609833,0.03279821431616411,0.8223571063232294
U56,G=0.50,0.95,0.75,0.0449513821487994,0.037287837640056186,1.2055239722592739
U56,G=0.50,0.975,0.75,0.05417559866690175,0.04002577678939682,1.3535177331337476
U56,G=0.50,0.99,0.75,0.06693356194279335,0.04003175773668353,1.6720115659937176
U56,G=0.50,0.995,0.75,0.06987787244400596,0.03930505456288775,1.77783425620748
U56,G=0.50,0.999,0.75,0.08736390278663222,0.03820347084583633,2.2868053831855892
U56,G=0.50,1.0,0.75,0.12231184127024408,0.042692312242647856,2.864961742410841
U56,G=0.50,0.9,1.0,0.05532059774119813,0.046466264088249415,1.190554025090815
U56,G=0.50,0.95,1.0,0.08301467214749772,0.05265188885068272,1.5766703523765662
U56,G=0.50,0.975,1.0,0.09851308989300075,0.0560769689398369,1.7567477657127322
U56,G=0.50,0.99,1.0,0.11928375599756472,0.055805953917309886,2.1374736497527245
U56,G=0.50,0.995,1.0,0.1273138471618226,0.054652977467978196,2.3294951722697492
U56,G=0.50,0.999,1.0,0.15830943532615696,0.05367721672178737,2.94928546960036
U56,G=0.50,1.0,1.0,0.2066050105413999,0.05908397314082075,3.4968029324801413
U56,G=0.60,0.9,0.5,-0.01344586950730537,0.020990924840382372,0.6405563170536529
U56,G=0.60,0.95,0.5,-0.007195652147986273,0.024083449304420704,0.2987799653210579
U56,G=0.60,0.975,0.5,-0.0058070030076815965,0.02548672927551672,0.22784418294347283
U56,G=0.60,0.99,0.5,-0.0031572748096822673,0.02659933473882282,0.11869751032059066
U56,G=0.60,0.995,0.5,-0.007405866398814034,0.02599030450461582,0.2849472732225499
U56,G=0.60,0.999,0.5,-0.007390989232559986,0.02551226504249039,0.28970337287772674
U56,G=0.60,1.0,0.5,0.013451640755474281,0.02918234484685763,0.46095133294001767
U56,G=0.60,0.9,0.6,-0.002106368257870056,0.0258276932986763,0.08155464111764134
U56,G=0.60,0.95,0.6,0.008029663851493049,0.029053036088354637,0.2763795090837886
U56,G=0.60,0.975,0.6,0.011927993482758012,0.030303292549985237,0.39362037848140774
U56,G=0.60,0.99,0.6,0.017782802812226273,0.03140311350417848,0.5662751500694383
U56,G=0.60,0.995,0.6,0.015568523488312613,0.030770328969867377,0.505958954925652
U56,G=0.60,0.999,0.6,0.02098722378324991,0.03029319672390196,0.6928032051067939
U56,G=0.60,1.0,0.6,0.04716890846393662,0.03432008582659872,1.3743820077332038
U56,G=0.60,0.9,0.75,0.014902883616282933,0.03392358080143796,0.43930750422582826
U56,G=0.60,0.95,0.75,0.030867637850712046,0.037635875255614674,0.8201652715943436
U56,G=0.60,0.975,0.75,0.038530488218417425,0.038853124608043806,0.991695998896326
U56,G=0.60,0.99,0.75,0.04919291924508909,0.04001036509830721,1.2295043827823102
U56,G=0.60,0.995,0.75,0.05003010831900262,0.039390014869367954,1.2701215900760943
U56,G=0.60,0.999,0.75,0.06355454330696478,0.03897231996623071,1.6307610981854408
U56,G=0.60,1.0,0.75,0.09774481002663016,0.04341800207067933,2.2512507569443954
U56,G=0.60,0.9,1.0,0.04325163673987123,0.04838606180110068,0.8938862790211074
U56,G=0.60,0.95,1.0,0.06893092784941036,0.05329641456390016,1.2933501890031471
U56,G=0.60,0.975,1.0,0.08286797944451643,0.05474390868593777,1.5137388146674842
U56,G=0.60,0.99,1.0,0.10154311329986046,0.056123898366218485,1.8092669300566662
U56,G=0.60,0.995,1.0,0.10746608303681926,0.05556016216261973,1.9342291104600349
U56,G=0.60,0.999,1.0,0.13450007584648951,0.055287223943565694,2.4327514795060097
U56,G=0.60,1.0,1.0,0.18203797929778598,0.06037264886093076,3.015239230551454
U56,G=0.85,0.9,0.5,-0.043530616199948004,0.021539475452054195,2.020969187334436
U56,G=0.85,0.95,0.5,-0.042142906224402074,0.02708789962617406,1.5557834607331793
U56,G=0.85,0.975,0.5,-0.04507128383543031,0.0295668298322957,1.5243867567499298
U56,G=0.85,0.99,0.5,-0.04680653851576387,0.029941358281025777,1.5632737191293615
U56,G=0.85,0.995,0.5,-0.05635374151628848,0.030088199018766054,1.8729516339991161
U56,G=0.85,0.999,0.5,-0.06508070371798788,0.030382865951526363,2.142019907595925
U56,G=0.85,1.0,0.5,-0.046225773322517594,0.03352739528063567,1.3787463337247703
U56,G=0.85,0.9,0.6,-0.03219111495051269,0.023451788866693093,1.3726507232986154
U56,G=0.85,0.95,0.6,-0.026917590224922752,0.028806794313591663,0.9344181074748208
U56,G=0.85,0.975,0.6,-0.027336287344990703,0.031054672531296252,0.8802632620724551
U56,G=0.85,0.99,0.6,-0.02586646089385533,0.031226946893062293,0.8283378129291947
U56,G=0.85,0.995,0.6,-0.033379351629161835,0.03106426465542537,1.0745257291429924
U56,G=0.85,0.999,0.6,-0.03670249070217799,0.031147706369152404,1.1783368658735927
U56,G=0.85,1.0,0.6,-0.012508505614055254,0.035096782215025185,0.3564003542381806
U56,G=0.85,0.9,0.75,-0.0151818630763597,0.028352552113759682,0.5354672487839937
U56,G=0.85,0.95,0.75,-0.0040796162257037555,0.03375200323192087,0.12087034353698654
U56,G=0.85,0.975,0.75,-0.0007337926093312908,0.03578959050762821,0.02050296186470448
U56,G=0.85,0.99,0.75,0.005543655539007486,0.03581980430390275,0.15476509843476383
U56,G=0.85,0.995,0.75,0.001082233201528171,0.03519423980075697,0.030750293447307078
U56,G=0.85,0.999,0.75,0.005864828821536883,0.03498387828384232,0.1676437579033545
U56,G=0.85,1.0,0.75,0.03806739594863828,0.03985131877468659,0.955235538474038
U56,G=0.85,0.9,1.0,0.013166890047228597,0.03949516168094656,0.33337982392867704
U56,G=0.85,0.95,1.0,0.03398367377299456,0.04577637768884111,0.7423845111553846
U56,G=0.85,0.975,1.0,0.043603698616767717,0.047870897855904794,0.9108602631189061
U56,G=0.85,0.99,1.0,0.05789384959377886,0.04798853338009667,1.2064100633213024
U56,G=0.85,0.995,1.0,0.05851820791934481,0.046751240340792796,1.2516931634920656
U56,G=0.85,0.999,1.0,0.07681036136106162,0.04620562756536159,1.6623594442561604
U56,G=0.85,1.0,1.0,0.1223605652197941,0.05197587098751421,2.3541801781289613
U56,G=1.00,0.9,0.5,-0.06133613964600041,0.025131783608817432,2.4405804458892746
U56,G=1.00,0.95,0.5,-0.06297982145751393,0.03199010288478934,1.9687283183906106
U56,G=1.00,0.975,0.5,-0.06876017524481075,0.034797802862481776,1.9759918612259986
U56,G=1.00,0.99,0.5,-0.07307894895572921,0.03673393036775943,1.9894127370554664
U56,G=1.00,0.995,0.5,-0.08457272282147547,0.036413749399764044,2.3225491528763995
U56,G=1.00,0.999,0.5,-0.09845632054645156,0.035647829032154126,2.761916313547301
U56,G=1.00,1.0,0.5,-0.0806900905708034,0.037269657120535524,2.1650344222336106
U56,G=1.00,0.9,0.6,-0.049996638396565096,0.02616527177176666,1.9108014177216917
U56,G=1.00,0.95,0.6,-0.04775450545803461,0.032363547543838425,1.475564611492241
U56,G=1.00,0.975,0.6,-0.05102517875437114,0.034876404251190374,1.4630286536098283
U56,G=1.00,0.99,0.6,-0.05213887133382067,0.03691359132208339,1.4124572946287355
U56,G=1.00,0.995,0.6,-0.061598332934348826,0.036531912421348386,1.6861513359577698
U56,G=1.00,0.999,0.6,-0.07007810753064167,0.03590958130586766,1.9515155839255314
U56,G=1.00,1.0,0.6,-0.04697282286234106,0.03829777224214058,1.2265158026778114
U56,G=1.00,0.9,0.75,-0.03298738652241211,0.029933150462476642,1.1020352356082321
U56,G=1.00,0.95,0.75,-0.024916531458815616,0.0353654082885341,0.7045452792607476
U56,G=1.00,0.975,0.75,-0.024422684018711727,0.03743320766472323,0.6524336422744631
U56,G=1.00,0.99,0.75,-0.020728754900957852,0.039539809237653406,0.524250250585884
U56,G=1.00,0.995,0.75,-0.02713674810365882,0.039014848652990076,0.6955492342164724
U56,G=1.00,0.999,0.75,-0.0275107880069268,0.03866348184109985,0.711544503932453
U56,G=1.00,1.0,0.75,0.00360307870035248,0.04216255526977593,0.08545683906723114
U56,G=1.00,0.9,1.0,-0.00463863339882381,0.039998493062502236,0.11597020396681978
U56,G=1.00,0.95,1.0,0.013146758539882702,0.04511767430852743,0.2913882140728586
U56,G=1.00,0.975,1.0,0.01991480720738728,0.04669573945050088,0.4264801766015007
U56,G=1.00,0.99,1.0,0.03162143915381352,0.04879068664071177,0.648103999574133
U56,G=1.00,0.995,1.0,0.03029922661415782,0.047963711149891314,0.6317114728564217
U56,G=1.00,0.999,1.0,0.043434744532597935,0.0480610690914285,0.9037407064326904
U56,G=1.00,1.0,1.0,0.0878962479715083,0.05305104838689522,1.6568239581335138
U56,C=D,0.9,0.5,-0.03429396656670076,0.018824117570501894,1.8218100497013845
U56,C=D,0.95,0.5,-0.0315116513852384,0.023631436125456307,1.3334632401495627
U56,C=D,0.975,0.5,-0.03482958471832448,0.026845483161606468,1.2974094937556055
U56,C=D,0.99,0.5,-0.03584958281292365,0.02792069995860818,1.2839786561966522
U56,C=D,0.995,0.5,-0.03499134650493045,0.027769900408411874,1.2600458046414564
U56,C=D,0.999,0.5,-0.05777821703544911,0.02843916237540856,2.031642714112077
U56,C=D,1.0,0.5,-0.0627223402498353,0.028963486531912917,2.1655659507955227
U56,C=D,0.9,0.6,-0.022954465317265443,0.021029363841519957,1.091543495573775
U56,C=D,0.95,0.6,-0.016286335385759076,0.025108699187192378,0.6486331794546539
U56,C=D,0.975,0.6,-0.01709458822788487,0.027791058822960776,0.6151110807538374
U56,C=D,0.99,0.6,-0.01490950519101511,0.028509734699906794,0.5229619057473676
U56,C=D,0.995,0.6,-0.012016956617803803,0.028184688675446032,0.42636471015103844
U56,C=D,0.999,0.6,-0.029400004019639214,0.02831282183885287,1.038398934128651
U56,C=D,1.0,0.6,-0.029005072541372967,0.02876174902290174,1.0084599694642171
U56,C=D,0.9,0.75,-0.005945213443112454,0.026103760790285098,0.22775313836483874
U56,C=D,0.95,0.75,0.00655163861345992,0.02962367974960455,0.22116221444594097
U56,C=D,0.975,0.75,0.009507906507774541,0.031817595876122165,0.2988254217820978
U56,C=D,0.99,0.75,0.016500611241847707,0.032053419227099166,0.5147847449578006
U56,C=D,0.995,0.75,0.022444628212886203,0.03144105243885351,0.7138637695584925
U56,C=D,0.999,0.75,0.013167315504075655,0.030733266306294554,0.4284385321380183
U56,C=D,1.0,0.75,0.02157082902132057,0.03125758754341199,0.6900989716932568
U56,C=D,0.9,1.0,0.022403539680475842,0.03696311890052972,0.6061052299392077
U56,C=D,0.95,1.0,0.04461492861215824,0.04074786840604659,1.0949021472136151
U56,C=D,0.975,1.0,0.05384539773387355,0.04296252766077714,1.2533107492888966
U56,C=D,0.99,1.0,0.06885080529661908,0.04271380910212164,1.611909748718692
U56,C=D,0.995,1.0,0.07988060293070284,0.04167824367071202,1.916601946133259
U56,C=D,0.999,1.0,0.08411284804360039,0.03990644473043838,2.1077509813707827
U56,C=D,1.0,1.0,0.10586399829247639,0.04089920911275628,2.5884118688118565
U56,C=M,0.9,0.5,-0.041659306181027,0.021985283926273302,1.894872330088148
U56,C=M,0.95,0.5,-0.058620487719439535,0.026808206484449332,2.186662048930561
U56,C=M,0.975,0.5,-0.06142138238478302,0.028322972673409413,2.1686064910286604
U56,C=M,0.99,0.5,-0.06264279177192171,0.029141278882358956,2.149623975831868
U56,C=M,0.995,0.5,-0.06166970405762,0.02860124831153782,2.1561892469127746
U56,C=M,0.999,0.5,-0.0631972240423267,0.028976654954591088,2.1809703066610755
U56,C=M,1.0,0.5,-0.062187216959816605,0.02989845726506073,2.0799473500757664
U56,C=M,0.9,0.6,-0.030319804931591685,0.02327816637728097,1.3024997089626102
U56,C=M,0.95,0.6,-0.04339517171996021,0.02812525860483412,1.5429252519833374
U56,C=M,0.975,0.6,-0.04368638589434341,0.02946184203775695,1.4828124405241512
U56,C=M,0.99,0.6,-0.04170271415001317,0.030068707232773943,1.3869141039944188
U56,C=M,0.995,0.6,-0.03869531417049335,0.029447784648998103,1.3140314163432283
U56,C=M,0.999,0.6,-0.0348190110265168,0.029852875587720817,1.1663536708282356
U56,C=M,1.0,0.6,-0.028469949251354265,0.03120413841087544,0.9123773544547463
U56,C=M,0.9,0.75,-0.013310553057438695,0.02733677466606468,0.4869101501561611
U56,C=M,0.95,0.75,-0.020557197720741216,0.03231317731719915,0.6361862072226291
U56,C=M,0.975,0.75,-0.017083891158684,0.03351351845882383,0.5097611932233858
U56,C=M,0.99,0.75,-0.010292597717150354,0.0339180812568052,0.30345459813076203
U56,C=M,0.995,0.75,-0.004233729339803344,0.033217303450264746,0.12745553973525808
U56,C=M,0.999,0.75,0.00774830849719807,0.03375837722359337,0.2295225403128341
U56,C=M,1.0,0.75,0.022105952311339272,0.03586196721603913,0.6164177268404971
U56,C=M,0.9,1.0,0.015038200066149601,0.0374619573741503,0.4014259029755434
U56,C=M,0.95,1.0,0.017506092277957103,0.04302970982378958,0.40683733052456267
U56,C=M,0.975,1.0,0.027253600067415007,0.044335015048678365,0.6147195402435629
U56,C=M,0.99,1.0,0.04205759633762102,0.04470037483373068,0.9408779343363484
U56,C=M,0.995,1.0,0.053202245378013296,0.04393671326467302,1.2108835965386184
U56,C=M,0.999,1.0,0.0786938410367228,0.04483284655702616,1.755272017729822
U56,C=M,1.0,1.0,0.1063991215824951,0.04817277133578469,2.20869837113684
B135,N=5,0.9,0.5,-0.06980055134543157,0.0490864431208544,1.4219924465412481
B135,N=5,0.95,0.5,-0.07856238130228856,0.054802348575376046,1.433558658425607
B135,N=5,0.975,0.5,-0.09938438940460348,0.05829459492502008,1.7048645681891106
B135,N=5,0.99,0.5,-0.12098684091418839,0.05932367675509317,2.039435981246749
B135,N=5,0.995,0.5,-0.1230343812187351,0.05891867269305248,2.0882069400935936
B135,N=5,0.999,0.5,-0.11452434784799193,0.05883014466639831,1.946694989404032
B135,N=5,1.0,0.5,-0.11265904355048062,0.05918832679884784,1.9033997013187005
B135,N=5,0.9,0.6,-0.058462368071054094,0.04925766216015676,1.1868685095319604
B135,N=5,0.95,0.6,-0.0633349012693625,0.05527561775197747,1.1458017810591852
B135,N=5,0.975,0.6,-0.08164695364407495,0.058892092183604076,1.3863822903341507
B135,N=5,0.99,0.6,-0.10004408356697278,0.0600002327453276,1.667394924809913
B135,N=5,0.995,0.6,-0.1000560947162546,0.05957854993731309,1.679397951469629
B135,N=5,0.999,0.6,-0.0861423180166041,0.059895706180234494,1.4382052322313374
B135,N=5,1.0,0.6,-0.0789430902430876,0.061055217861374356,1.292978602129102
B135,N=5,0.9,0.75,-0.041455093159487866,0.050789377941106356,0.8162158081077069
B135,N=5,0.95,0.75,-0.04049368121997343,0.057409174790005915,0.7053520864581871
B135,N=5,0.975,0.75,-0.05504080000328218,0.061269481673086774,0.8983395729861282
B135,N=5,0.99,0.75,-0.06862994754614932,0.0625148865877728,1.0978176765911716
B135,N=5,0.995,0.75,-0.06558866496253385,0.062044845549120924,1.0571170639889382
B135,N=5,0.999,0.75,-0.04356927326952234,0.06298673605256577,0.6917214004097858
B135,N=5,1.0,0.75,-0.02836916028199804,0.06536563447462716,0.4340072655916778
B135,N=5,0.9,1.0,-0.013109634973544143,0.056358345517150917,0.23261213318539722
B135,N=5,0.95,1.0,-0.002424981137658294,0.06425920055283202,0.03773749310286775
B135,N=5,0.975,1.0,-0.010697210601960855,0.06864241807471651,0.15583965282687245
B135,N=5,0.99,1.0,-0.016273054178110258,0.07014428455901886,0.231994014628779
B135,N=5,0.995,1.0,-0.008142948706332614,0.06954575312827792,0.11708764863489012
B135,N=5,0.999,1.0,0.027385801308947244,0.07146491746257304,0.3832062259540073
B135,N=5,1.0,1.0,0.05592072298648454,0.07573696669570391,0.7383544050709463
B135,N=10,0.9,0.5,-0.03772905056418306,0.03155025640955025,1.195839744515119
B135,N=10,0.95,0.5,-0.03589956228756473,0.036432961791592916,0.9853594251524379
B135,N=10,0.975,0.5,-0.040163516906579794,0.039481306015364745,1.017279339517025
B135,N=10,0.99,0.5,-0.04693135931966742,0.04069988745935723,1.1531078400777623
B135,N=10,0.995,0.5,-0.04734511196839729,0.04097853455813896,1.1553637161237584
B135,N=10,0.999,0.5,-0.04676004704017214,0.04244128587353448,1.101758490058633
B135,N=10,1.0,0.5,-0.03345311509282778,0.04573989484129221,0.7313771754155324
B135,N=10,0.9,0.6,-0.02639086728980558,0.03436012625564353,0.7680666564917227
B135,N=10,0.95,0.6,-0.02067208225463868,0.03920721960490798,0.5272519312247007
B135,N=10,0.975,0.6,-0.02242608114605127,0.042093613392531086,0.5327668341732444
B135,N=10,0.99,0.6,-0.025988601972451814,0.04303758972638161,0.603858211802253
B135,N=10,0.995,0.6,-0.024366825465916786,0.043240596785744996,0.5635173257819079
B135,N=10,0.999,0.6,-0.01837801720878432,0.04479430895394789,0.4102757166692399
B135,N=10,1.0,0.6,0.0002628382145652419,0.04836658066094065,0.005434293906525873
B135,N=10,0.9,0.75,-0.009383592378239353,0.04017183777287285,0.23358633556406233
B135,N=10,0.95,0.75,0.002169137794750392,0.04516595960100558,0.048025942854142266
B135,N=10,0.975,0.75,0.004180072494741505,0.047847047157924164,0.08736322809942147
B135,N=10,0.99,0.75,0.00542553404837165,0.0484225168020498,0.11204568466672468
B135,N=10,0.995,0.75,0.01010060428780396,0.04849773532314293,0.2082696072404847
B135,N=10,0.999,0.75,0.024195027538297442,0.05013163767111288,0.48262990523126736
B135,N=10,1.0,0.75,0.0508367681756548,0.05398951600991764,0.9416044434685488
B135,N=10,0.9,1.0,0.01896186580770437,0.05244041713318229,0.36158876767793724
B135,N=10,0.95,1.0,0.04023783787706553,0.0581308846113082,0.6921937993222637
B135,N=10,0.975,1.0,0.04852366189606283,0.060657271707167955,0.7999644647770849
B135,N=10,0.99,1.0,0.05778242741641071,0.06079407583298468,0.9504614820554611
B135,N=10,0.995,1.0,0.0675463205440052,0.06066201056752777,1.1134863469257081
B135,N=10,0.999,1.0,0.09515010211676703,0.06235061513208843,1.5260491322370051
B135,N=10,1.0,1.0,0.13512665144413738,0.06648405338648278,2.032467103932786
B135,N=15,0.9,0.5,-0.028907388644518903,0.02546724010904439,1.1350813248999363
B135,N=15,0.95,0.5,-0.028136867948222927,0.029370215639092503,0.9580068561284937
B135,N=15,0.975,0.5,-0.03343514829740922,0.03205355766958714,1.0431025673363226
B135,N=15,0.99,0.5,-0.03714710252210372,0.03326858281504598,1.1165820536636641
B135,N=15,0.995,0.5,-0.04264828555718396,0.03404643406427791,1.2526505852761614
B135,N=15,0.999,0.5,-0.04530299833041876,0.03517711517109636,1.28785427997923
B135,N=15,1.0,0.5,-0.028017513816011586,0.03767584830615914,0.7436465288939855
B135,N=15,0.9,0.6,-0.017569205370141422,0.028215172124690317,0.6226864501303927
B135,N=15,0.95,0.6,-0.012909387915296874,0.031629417313026965,0.40814498058995174
B135,N=15,0.975,0.6,-0.015697712536880695,0.03415179831810216,0.45964526935497046
B135,N=15,0.99,0.6,-0.016204345174888113,0.03506568900474186,0.4621139819239495
B135,N=15,0.995,0.6,-0.019669999054703458,0.03572724784391751,0.5505601534334874
B135,N=15,0.999,0.6,-0.016920968499030936,0.036937978672078244,0.45809134953617947
B135,N=15,1.0,0.6,0.005698439491381435,0.040080040583024806,0.14217649005562405
B135,N=15,0.9,0.75,-0.0005619304585751939,0.034284235349177516,0.016390345383295084
B135,N=15,0.95,0.75,0.009931832134092197,0.037446959739661174,0.2652239915640762
B135,N=15,0.975,0.75,0.010908441103912078,0.03986834233600011,0.2736116042141544
B135,N=15,0.99,0.75,0.01520979084593535,0.040383608041612895,0.3766327870026514
B135,N=15,0.995,0.75,0.014797430699017289,0.04082755014489789,0.3624373896180612
B135,N=15,0.999,0.75,0.025652076248050826,0.042041616585092915,0.6101591311583038
B135,N=15,1.0,0.75,0.056272369452470994,0.04597849090219783,1.2238846545044197
B135,N=15,0.9,1.0,0.02778352772736853,0.04721266097936645,0.5884762085219234
B135,N=15,0.95,1.0,0.048000532216407335,0.05091565087181651,0.9427461182270227
B135,N=15,0.975,1.0,0.055252030505233404,0.05354838631944759,1.031815042485549
B135,N=15,0.99,1.0,0.06756668421397441,0.05364976660764701,1.2594031341851866
B135,N=15,0.995,1.0,0.07224314695521852,0.05375633829527264,1.3439000729253843
B135,N=15,0.999,1.0,0.09660715082652041,0.05482930139095834,1.7619620964649292
B135,N=15,1.0,1.0,0.14056225272095357,0.05971526669380712,2.3538746538919977
B135,N=20,0.9,0.5,-0.03080737349020478,0.023903009551382463,1.2888491478021014
B135,N=20,0.95,0.5,-0.030630213321801658,0.028360609039100825,1.080026641161751
B135,N=20,0.975,0.5,-0.03430556069959846,0.0303379185538864,1.1307816203232504
B135,N=20,0.99,0.5,-0.03119830021118848,0.03214941104521931,0.9704159173338182
B135,N=20,0.995,0.5,-0.03425629777924892,0.032673132098162555,1.0484546653296027
B135,N=20,0.999,0.5,-0.046085291551275526,0.03286108571479567,1.4024275384950433
B135,N=20,1.0,0.5,-0.038823256141529594,0.03488308787660747,1.1129535400896775
B135,N=20,0.9,0.6,-0.019469190215827298,0.02551865983240359,0.7629393684344397
