book,rule,prereg,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pctile,vs_anchor,vs_SPY,vs_v2,regret,keep4b,fails4b
CAND20,S_CORR|H_ETF^rev,sign check,q0.500~s32,0.6886149085193737,0.08057872071884908,0.611053592333967,-0.3483412833291798,0.25,-0.11446999766724919,-0.27097033126326453,-0.25435388706640016,0.43883700070588505,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_CORR|H_GICS,LOWEST IS corr AFTER removing H (GICS),q0.500~s34,0.9496219735318601,0.13726410821654844,1.013012149930646,-0.24062594203753218,0.9833333333333333,0.2874885599294297,0.13098822633341434,0.1476046705302787,0.03687844310920618,False,DD
CAND20,S_CORR|H_GICS^rev,sign check,q0.500~s47,0.5583711213005013,0.08011299864595434,0.6759664122609778,-0.20211050699586497,0.36666666666666664,-0.04955717774023849,-0.20605751133625383,-0.18944106713938946,0.37392418077887435,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_H|CORR_ETF,LOWEST IS H AFTER removing corr (ETFBETA),q0.500~s25,0.6122338796974741,0.05415874964014211,0.47575937395643275,-0.37871472735729295,0.06666666666666667,-0.2497642160447835,-0.40626454964079883,-0.38964810544393447,0.5741312190834194,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_H|CORR_ETF^rev,sign check,q0.500~s32,0.6886149085193737,0.08057872071884908,0.611053592333967,-0.3483412833291798,0.25,-0.11446999766724919,-0.27097033126326453,-0.25435388706640016,0.43883700070588505,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_EWALL,highest IS EWall Sharpe (idea 271 winner),q0.500~s38,1.0250910129639421,0.07788389961147146,0.6123921281355904,-0.34249074697552906,0.26666666666666666,-0.11313146186562584,-0.2696317954616412,-0.2530153512647768,0.4374984649042617,False,"H2,OOS,DD,CAGR"
CAND20,S_EWALL^rev,sign check,q0.500~s21,0.42642126500901956,0.04871756458905585,0.42152669103997487,-0.31417665177438625,0.03333333333333333,-0.3039968989612414,-0.4604972325572567,-0.44388078836039235,0.6283639019998772,False,"H1,H2,OOS,DD,CAGR"
CAND20,S_ISS,highest IS Sharpe of the book,q0.500~s48,1.0945894635957085,0.07458019297530849,0.6023026034565738,-0.2788574103735828,0.2,-0.12322098654464242,-0.27972132014065776,-0.2631048759437934,0.4475879895832783,False,"H2,OOS,DD,CAGR"
CAND20,S_ISS^rev,sign check,q0.500~s21,0.42642126500901956,0.04871756458905585,0.42152669103997487,-0.31417665177438625,0.03333333333333333,-0.3039968989612414,-0.4604972325572567,-0.44388078836039235,0.6283639019998772,False,"H1,H2,OOS,DD,CAGR"
CAND20,ANCHOR (do nothing: mean of 60),control,-,0.8005102830738984,0.0935552164436953,0.7255235900012162,-0.269128001260993,,0.0,-0.15650033359601534,-0.13988388939915097,0.32436700303863586,False,n/a (mean)
