panel,book,CAGR,Sharpe,MaxDD,H1,H2,OOS,turn,dS_vs_EW,p4a,f4b
ETF24,CAND20,0.06334396885943772,0.7574595154969961,-0.15233049239108376,0.65278278322302,0.8533522222739574,0.888571103209948,4.057823962486905,0.0731818802426979,Y,"H1,H2,CAGR"
STK20,v1,0.1814469009110964,1.1445969066963488,-0.19309317007323423,1.1764844996336568,1.1282413223538243,1.1321346513433126,15.289838825095794,-0.19065486839055157,n,-
STK20,EWall,0.19546063995196472,1.3352517750869004,-0.1951293969001614,1.2471216607344433,1.4180610881292874,1.4336503674432106,8.690015876873643,0.0,n,-
STK20,CAND5,0.18725600341135462,1.0662931472298887,-0.18447211091294824,1.0038212040120411,1.1256588363295912,1.0920195203817564,14.33699955913393,-0.26895862785701175,n,-
STK20,CAND10,0.19012660592444064,1.298291902122335,-0.1726734608376871,1.2377670742233953,1.3565002180254044,1.3635356506313179,8.542656737993145,-0.03695987296456549,Y,-
STK20,CAND20,0.11838598601127681,1.3003381674869559,-0.1211394688166969,1.1847599830882802,1.4074716069771136,1.4458357630694096,3.5343905294670375,-0.03491360759994455,Y,-
B136,v1,0.0666304477859796,0.6556068845059574,-0.2119126361153275,0.8589032140792171,0.4679410110234199,0.5762505378038233,30.1033364824664,-0.35113759381345255,n,"H1,H2,OOS,DD,CAGR"
B136,EWall,0.10218604905736917,1.00674447831941,-0.17687931105226473,1.0818234116715257,0.9426898648997096,1.0185476662771331,8.113123498521396,0.0,Y,-
B136,CAND5,0.15688176931323738,0.8425992830003888,-0.23360448342667073,0.8777868988733322,0.824638823370362,0.8138426077132945,21.449929736536777,-0.16414519531902116,n,"H1,H2,OOS,DD"
B136,CAND10,0.1358855026648842,0.8692243525295696,-0.21444792932259593,1.0457013966674165,0.7345354131704929,0.7830912652526079,17.54089902852326,-0.1375201257898403,n,"H2,OOS,DD"
B136,CAND20,0.1255282013940704,0.935991030753547,-0.20052048331108308,1.0617784075260728,0.8339833115883555,0.8919165372280256,13.753881792217772,-0.07075344756586299,Y,H2
BSTK100,v1,0.08052741236359817,0.6762696992730356,-0.21125356804413942,0.9682810357436521,0.4349073449038354,0.5026265124152564,28.138540353318017,-0.3560704972193175,n,"H2,OOS,DD,CAGR"
BSTK100,EWall,0.12033419440576454,1.032340196492353,-0.26093277269291437,1.1832382507833192,0.9121301128052158,1.0095999331099443,8.230249617180988,0.0,n,DD
BSTK100,CAND5,0.15292222950990864,0.829267679689204,-0.22112603361760907,0.8500107139061079,0.8196037905174043,0.8003694058368261,20.69685140769933,-0.20307251680314908,n,"H1,H2,OOS,DD"
BSTK100,CAND10,0.13658832954293665,0.8759927098506007,-0.22426883407313591,1.0817027382045166,0.7119086465439912,0.7727132689532417,17.067533555201898,-0.15634748664175235,n,"H2,OOS,DD"
BSTK100,CAND20,0.13247335811762095,0.9772021760328579,-0.20402298310419353,1.1301225485700932,0.8474549754765368,0.9383178038128173,12.647367980321864,-0.05513802045949523,Y,"H2,DD"
SMALL484,v1,0.13595614864012928,0.5234692454578549,-0.43723930746510153,0.5192976824395278,0.5982757531194296,0.549727339961306,32.79109717470647,0.1091608838410828,n,"H1,H2,OOS,DD"
SMALL484,EWall,0.04842100393058146,0.4143083616167721,-0.34289019352141814,0.4283434060689299,0.41035651953949204,0.41375049692439503,13.594416673041716,0.0,n,"H1,H2,OOS,DD,CAGR"
SMALL484,CAND5,0.05258359661064027,0.32918591260814284,-0.527827225153152,0.6807031377405839,0.02185590620657873,0.35435239223254406,31.43352678707511,-0.08512244900862925,n,"H1,H2,OOS,DD,CAGR"
SMALL484,CAND10,0.07753375727478806,0.47554282581377055,-0.35912225824782706,0.6825108490873422,0.30379470102091594,0.4850320999603517,25.063266639852674,0.06123446419699846,n,"H1,H2,OOS,DD,CAGR"
SMALL484,CAND20,0.07207972860696898,0.49566000550891354,-0.26346801916687745,0.6626037357032599,0.35983714083656543,0.5103667394938518,20.919698961080886,0.08135164389214145,n,"H1,H2,OOS,DD,CAGR"
