panel,fold,axis,k,R_obs,rev,pick,anchor,rand,on_anchor,oos_start,oos_len,s_pick,s_anc,s_rand,gain,gain_rand,is_oos_half
U56,2023,CADENCE,2,0.0348013482508267,0,W,W,W,1,3777,250,1.737057408665915,1.737057408665915,1.737057408665915,0.0,0.0,1
U56,2024,N,6,0.1669501977601816,3,15,20,20,0,4027,252,2.067189966218021,2.232080030321827,2.232080030321827,-0.16489006410380602,0.0,1
U56,2024,H,4,0.0443061524988253,1,252,126,126,0,4027,252,2.440224302227178,2.232080030321827,2.232080030321827,0.208144271905351,0.0,1
U56,2024,GROSS,10,0.0012999498959569422,0,0.75,0.75,0.35,1,4027,252,2.232080030321827,2.232080030321827,2.2351899896133136,0.0,0.003109959291486497,1
U56,2024,CADENCE,2,0.053192145058785334,0,W,W,W,1,4027,252,2.232080030321827,2.232080030321827,2.232080030321827,0.0,0.0,1
U56,2025,N,6,0.0729482594017592,1,15,20,15,0,4279,250,0.9124607143542123,1.2630149707416642,0.9124607143542123,-0.35055425638745197,-0.35055425638745197,1
U56,2025,H,4,0.06508876379990403,0,252,126,126,0,4279,250,1.289795328259504,1.2630149707416642,1.2630149707416642,0.026780357517839803,0.0,1
U56,2025,GROSS,10,0.000891961618282977,0,0.75,0.75,0.55,1,4279,250,1.2630149707416642,1.2630149707416642,1.2609252745032007,0.0,-0.0020896962384635565,1
U56,2025,CADENCE,2,0.048831960018527854,0,W,W,W,1,4279,250,1.2630149707416642,1.2630149707416642,1.2630149707416642,0.0,0.0,1
U56,2026,N,6,0.14438552026250573,1,15,20,30,0,4529,177,1.5031478137646437,1.2124108370300932,1.3783610591064905,0.29073697673455046,0.1659502220763973,1
U56,2026,H,4,0.09152314559122887,0,252,126,252,0,4529,177,0.7613118941978327,1.2124108370300932,0.7613118941978327,-0.4510989428322605,-0.4510989428322605,1
U56,2026,GROSS,10,0.0011866810839542552,0,0.75,0.75,0.6,1,4529,177,1.2124108370300932,1.2124108370300932,1.207976198336157,0.0,-0.0044346386939362326,1
U56,2026,CADENCE,2,0.0781640609609564,0,W,W,W,1,4529,177,1.2124108370300932,1.2124108370300932,1.2124108370300932,0.0,0.0,1
B136,2013,N,6,0.2109211841414489,4,10,20,30,0,1259,252,3.3435300369036787,3.066096877659465,2.7934895585164017,0.27743315924421363,-0.27260731914306335,0
B136,2013,H,4,0.17724447717953162,1,63,126,63,0,1259,252,2.8347390359297036,3.066096877659465,2.8347390359297036,-0.23135784172976148,-0.23135784172976148,0
B136,2013,GROSS,10,0.0023464873082585935,0,0.75,0.75,0.3,1,1259,252,3.066096877659465,3.066096877659465,3.0641587047628915,0.0,-0.001938172896573498,0
B136,2013,CADENCE,2,0.02282859614136612,0,W,W,W,1,1259,252,3.066096877659465,3.066096877659465,3.066096877659465,0.0,0.0,0
B136,2014,N,6,0.27896374209440666,2,10,20,40,0,1511,252,1.5380309049172456,1.27362747312245,1.3310915703687933,0.26440343179479564,0.05746409724634338,0
B136,2014,H,4,0.1607087968497949,1,63,126,126,0,1511,252,0.9715690832278366,1.27362747312245,1.27362747312245,-0.3020583898946133,0.0,0
B136,2014,GROSS,10,0.002333024902443359,0,0.75,0.75,0.55,1,1511,252,1.27362747312245,1.27362747312245,1.2694257014769115,0.0,-0.004201771645538477,0
B136,2014,CADENCE,2,0.059954971324082784,0,W,W,W,1,1511,252,1.27362747312245,1.27362747312245,1.27362747312245,0.0,0.0,0
B136,2015,N,6,0.26682135580447097,4,10,20,40,0,1763,252,0.5967663627697343,0.5038699452040148,0.5089348038015633,0.09289641756571942,0.005064858597548461,0
B136,2015,H,4,0.16622784555983228,2,126,126,126,1,1763,252,0.5038699452040148,0.5038699452040148,0.5038699452040148,0.0,0.0,0
B136,2015,GROSS,10,0.003557322936906804,0,0.75,0.75,0.3,1,1763,252,0.5038699452040148,0.5038699452040148,0.49592526284931965,0.0,-0.007944682354695198,0
B136,2015,CADENCE,2,0.0948634006598279,0,W,W,M,1,1763,252,0.5038699452040148,0.5038699452040148,0.6364821584264762,0.0,0.1326122132224613,0
B136,2016,N,6,0.2328445519158453,3,10,20,40,0,2015,252,0.1798948006641995,0.3385361212914428,0.8117618645599977,-0.1586413206272433,0.4732257432685549,0
B136,2016,H,4,0.0858815022397057,1,63,126,21,0,2015,252,0.9750127097911604,0.3385361212914428,0.9613759684280329,0.6364765884997177,0.6228398471365901,0
B136,2016,GROSS,10,0.0038142683356510165,0,0.75,0.75,0.3,1,2015,252,0.3385361212914428,0.3385361212914428,0.3386955935552989,0.0,0.00015947226385609747,0
B136,2016,CADENCE,2,0.06634559305515375,0,W,W,M,1,2015,252,0.3385361212914428,0.3385361212914428,0.4751679121334105,0.0,0.1366317908419677,0
B136,2017,N,6,0.1776808664529681,2,5,20,30,0,2267,251,1.7410242135251068,2.7225537965777646,2.7162395843361593,-0.9815295830526578,-0.0063142122416053326,1
B136,2017,H,4,0.11559166109631702,1,63,126,63,0,2267,251,2.5001543611638493,2.7225537965777646,2.5001543611638493,-0.22239943541391538,-0.22239943541391538,1
B136,2017,GROSS,10,0.0033849658803779548,0,0.75,0.75,0.55,1,2267,251,2.7225537965777646,2.7225537965777646,2.714813572324801,0.0,-0.007740224252963834,1
B136,2017,CADENCE,2,0.04673083472401074,0,W,W,W,1,2267,251,2.7225537965777646,2.7225537965777646,2.7225537965777646,0.0,0.0,1
B136,2018,N,6,0.1402072120026665,3,10,20,10,0,2518,251,0.33025143300305415,0.28663917503648084,0.33025143300305415,0.04361225796657331,0.04361225796657331,1
B136,2018,H,4,0.10523098556490051,1,63,126,63,0,2518,251,0.3356952149251573,0.28663917503648084,0.3356952149251573,0.04905603988867646,0.04905603988867646,1
B136,2018,GROSS,10,0.0041678426155151715,0,0.75,0.75,0.6,1,2518,251,0.28663917503648084,0.28663917503648084,0.28555506083979615,0.0,-0.0010841141966846934,1
B136,2018,CADENCE,2,0.038187345822055185,0,W,W,M,1,2518,251,0.28663917503648084,0.28663917503648084,0.23888252381988626,0.0,-0.04775665121659459,1
B136,2019,N,6,0.13759058879499486,4,10,20,5,0,2769,252,1.5703273036202545,2.0819337843057073,1.1695915779705366,-0.5116064806854528,-0.9123422063351707,1
B136,2019,H,4,0.134888846633348,1,63,126,63,0,2769,252,1.4181690989306048,2.0819337843057073,1.4181690989306048,-0.6637646853751025,-0.6637646853751025,1
B136,2019,GROSS,10,0.003909215520317977,0,0.75,0.75,0.45,1,2769,252,2.0819337843057073,2.0819337843057073,2.0790599157462295,0.0,-0.002873868559477799,1
B136,2019,CADENCE,2,0.032793203537360816,0,W,W,M,1,2769,252,2.0819337843057073,2.0819337843057073,2.1500059286649003,0.0,0.06807214435919295,1
B136,2020,N,6,0.09682198721553759,3,10,20,10,0,3021,253,0.2859498402170939,0.3920371953007753,0.2859498402170939,-0.10608735508368139,-0.10608735508368139,1
B136,2020,H,4,0.0972409918946664,1,63,126,21,0,3021,253,0.5685381455658922,0.3920371953007753,0.655067681697152,0.17650095026511692,0.2630304863963767,1
B136,2020,GROSS,10,0.0039397203415654225,0,0.75,0.75,0.3,1,3021,253,0.3920371953007753,0.3920371953007753,0.3967291089964755,0.0,0.004691913695700212,1
B136,2020,CADENCE,2,0.027022180445729127,0,W,W,W,1,3021,253,0.3920371953007753,0.3920371953007753,0.3920371953007753,0.0,0.0,1
B136,2021,N,6,0.08772537497560773,3,10,20,40,0,3274,252,0.15419630030874337,0.8345194356742995,1.5422189510866775,-0.6803231353655561,0.707699515412378,1
B136,2021,H,4,0.06201753393456544,2,126,126,126,1,3274,252,0.8345194356742995,0.8345194356742995,0.8345194356742995,0.0,0.0,1
B136,2021,GROSS,10,0.0016698165326547443,0,0.75,0.75,0.55,1,3274,252,0.8345194356742995,0.8345194356742995,0.8307443403630768,0.0,-0.003775095311222776,1
B136,2021,CADENCE,2,0.07618721264406858,0,W,W,M,1,3274,252,0.8345194356742995,0.8345194356742995,1.2735814453083476,0.0,0.43906200963404807,1
B136,2022,N,6,0.12373942543072647,3,30,20,5,0,3526,251,-0.45032640309615785,-0.031706859010152875,-0.065550503990147,-0.418619544086005,-0.03384364497999413,1
B136,2022,H,4,0.055539445678483235,2,21,126,126,0,3526,251,-0.652999413321325,-0.031706859010152875,-0.031706859010152875,-0.6212925543111721,0.0,1
B136,2022,GROSS,10,0.002257304767500301,0,0.75,0.75,0.75,1,3526,251,-0.031706859010152875,-0.031706859010152875,-0.031706859010152875,0.0,0.0,1
B136,2022,CADENCE,2,0.03457737743974176,0,W,W,W,1,3526,251,-0.031706859010152875,-0.031706859010152875,-0.031706859010152875,0.0,0.0,1
B136,2023,N,6,0.09351327180821467,3,30,20,10,0,3777,250,1.424749240337144,1.3425105838854015,1.399696671301611,0.08223865645174255,0.05718608741620956,1
B136,2023,H,4,0.022669753249725866,2,126,126,63,1,3777,250,1.3425105838854015,1.3425105838854015,1.6320672267767702,0.0,0.28955664289136873,1
B136,2023,GROSS,10,0.002325777250784533,0,0.75,0.75,0.6,1,3777,250,1.3425105838854015,1.3425105838854015,1.3416762265137923,0.0,-0.0008343573716091957,1
B136,2023,CADENCE,2,0.03492618320952545,0,W,W,M,1,3777,250,1.3425105838854015,1.3425105838854015,1.5255312033278803,0.0,0.18302061944247883,1
B136,2024,N,6,0.12858113299297802,3,30,20,40,0,4027,252,1.543163249363228,1.6876661593080484,1.744592822114221,-0.1445029099448205,0.056926662806172645,1
B136,2024,H,4,0.048999958426180656,0,252,126,126,0,4027,252,1.507446141237429,1.6876661593080484,1.6876661593080484,-0.1802200180706195,0.0,1
B136,2024,GROSS,10,0.0022411762869070095,0,0.75,0.75,0.75,1,4027,252,1.6876661593080484,1.6876661593080484,1.6876661593080484,0.0,0.0,1
B136,2024,CADENCE,2,0.02546910386513257,0,W,W,W,1,4027,252,1.6876661593080484,1.6876661593080484,1.6876661593080484,0.0,0.0,1
B136,2025,N,6,0.07342118885525473,3,30,20,15,0,4279,250,0.9964678868395076,0.8154063656966822,1.0061045514813582,0.18106152114282537,0.190698185784676,1
B136,2025,H,4,0.0387377649679741,0,252,126,21,0,4279,250,0.8681817955682584,0.8154063656966822,1.212553255433259,0.05277542987157613,0.39714688973657675,1
B136,2025,GROSS,10,0.0017562068872734038,0,0.75,0.75,0.75,1,4279,250,0.8154063656966822,0.8154063656966822,0.8154063656966822,0.0,0.0,1
B136,2025,CADENCE,2,0.02131498142128807,0,W,W,M,1,4279,250,0.8154063656966822,0.8154063656966822,1.3503153903052492,0.0,0.5349090246085669,1
B136,2026,N,6,0.092797604948333,1,30,20,40,0,4529,174,1.601297113952946,1.5195162643135298,1.5937019032338644,0.08178084963941612,0.07418563892033458,1
B136,2026,H,4,0.033620939978407316,2,63,126,252,0,4529,174,1.3152645036350163,1.5195162643135298,1.2101094542384991,-0.20425176067851347,-0.3094068100750307,1
B136,2026,GROSS,10,0.002092990304335851,0,0.75,0.75,0.35,1,4529,174,1.5195162643135298,1.5195162643135298,1.4894631696392304,0.0,-0.030053094674299397,1
B136,2026,CADENCE,2,0.016498140290428065,0,M,W,W,0,4529,174,1.4289120009710632,1.5195162643135298,1.5195162643135298,-0.09060426334246663,0.0,1
SMALL,2013,N,6,0.39804234911421377,2,15,20,5,0,754,252,1.7492973386913446,1.9247539662391526,1.2648996437645124,-0.175456627547808,-0.6598543224746403,0
SMALL,2013,H,4,0.443603903014406,1,63,126,126,0,754,252,2.7522597886894653,1.9247539662391526,1.9247539662391526,0.8275058224503127,0.0,0
SMALL,2013,GROSS,10,0.002952366552039787,0,0.75,0.75,0.6,1,754,252,1.9247539662391526,1.9247539662391526,1.922953617882245,0.0,-0.0018003483569075662,0
SMALL,2013,CADENCE,2,0.3852829791508847,0,W,W,M,1,754,252,1.9247539662391526,1.9247539662391526,3.300004662777286,0.0,1.3752506965381333,0
SMALL,2014,N,6,0.4840988270132839,1,30,20,5,0,1006,252,0.6080489919805498,0.6685404475667729,0.418951923752807,-0.06049145558622304,-0.2495885238139659,0
SMALL,2014,H,4,0.3835557727874003,1,63,126,21,0,1006,252,0.6173457264404729,0.6685404475667729,0.8053027680081084,-0.05119472112629997,0.13676232044133552,0
SMALL,2014,GROSS,10,0.00334861547360088,0,0.75,0.75,0.3,1,1006,252,0.6685404475667729,0.6685404475667729,0.6621342273260976,0.0,-0.0064062202406752755,0
SMALL,2014,CADENCE,2,0.06561119336895382,0,M,W,W,0,1006,252,0.39234694664734715,0.6685404475667729,0.6685404475667729,-0.27619350091942574,0.0,0
SMALL,2015,N,6,0.4367007521897259,3,15,20,30,0,1258,252,-0.2020872757622342,-0.03944925724567572,-0.12879311598940166,-0.16263801851655849,-0.08934385874372594,0
SMALL,2015,H,4,0.21999045245006932,2,63,126,21,0,1258,252,-0.2099607193072771,-0.03944925724567572,0.32987026444090106,-0.1705114620616014,0.3693195216865768,0
SMALL,2015,GROSS,10,0.004116102507951025,0,0.75,0.75,0.35,1,1258,252,-0.03944925724567572,-0.03944925724567572,-0.05130359531164041,0.0,-0.011854338065964691,0
SMALL,2015,CADENCE,2,0.01314354208352797,0,W,W,W,1,1258,252,-0.03944925724567572,-0.03944925724567572,-0.03944925724567572,0.0,0.0,0
SMALL,2016,N,6,0.3359898638127829,3,30,20,30,0,1510,252,0.09375636194569542,-0.078685610852611,0.09375636194569542,0.17244197279830642,0.17244197279830642,0
SMALL,2016,H,4,0.1809414380157478,2,252,126,252,0,1510,252,1.7789705210842892,-0.078685610852611,1.7789705210842892,1.8576561319369003,1.8576561319369003,0
SMALL,2016,GROSS,10,0.0057117231841352645,0,0.75,0.75,0.55,1,1510,252,-0.078685610852611,-0.078685610852611,-0.07003511753425248,0.0,0.008650493318358515,0
SMALL,2016,CADENCE,2,0.04886962386583471,0,W,W,M,1,1510,252,-0.078685610852611,-0.078685610852611,0.6866541802201029,0.0,0.765339791072714,0
SMALL,2017,N,6,0.25520141289827014,2,40,20,30,0,1762,251,1.4280585792775893,2.0387552890424967,1.7707767552996267,-0.6106967097649074,-0.26797853374286995,1
SMALL,2017,H,4,0.3771704556037262,2,252,126,63,0,1762,251,1.246607725961577,2.0387552890424967,1.9647559618910895,-0.7921475630809196,-0.07399932715140722,1
SMALL,2017,GROSS,10,0.0023420645308674937,0,0.75,0.75,0.4,1,1762,251,2.0387552890424967,2.0387552890424967,2.0321844128789825,0.0,-0.00657087616351415,1
SMALL,2017,CADENCE,2,0.06043421927738024,0,M,W,W,0,1762,251,1.0142076368544002,2.0387552890424967,2.0387552890424967,-1.0245476521880965,0.0,1
SMALL,2018,N,6,0.35280966330393176,3,15,20,10,0,2013,251,-0.4592709343137423,-0.6258836160807653,-0.88126259679652,0.16661268176702299,-0.2553789807157547,1
SMALL,2018,H,4,0.26283147029018694,2,252,126,126,0,2013,251,0.01280287669322778,-0.6258836160807653,-0.6258836160807653,0.638686492773993,0.0,1
SMALL,2018,GROSS,10,0.002556370623897908,0,0.75,0.75,0.4,1,2013,251,-0.6258836160807653,-0.6258836160807653,-0.6226291591382618,0.0,0.003254456942503481,1
SMALL,2018,CADENCE,2,0.038813198843824614,0,W,W,W,1,2013,251,-0.6258836160807653,-0.6258836160807653,-0.6258836160807653,0.0,0.0,1
SMALL,2019,N,6,0.41587313909325574,3,30,20,30,0,2264,252,1.735980440506989,1.5963821207616744,1.735980440506989,0.13959831974531456,0.13959831974531456,1
SMALL,2019,H,4,0.3242867647202252,2,252,126,252,0,2264,252,2.848108060492706,1.5963821207616744,2.848108060492706,1.2517259397310314,1.2517259397310314,1
SMALL,2019,GROSS,10,0.001622543978275326,0,0.75,0.75,0.65,1,2264,252,1.5963821207616744,1.5963821207616744,1.5943637379772098,0.0,-0.002018382784464645,1
SMALL,2019,CADENCE,2,0.12035182330739108,0,W,W,W,1,2264,252,1.5963821207616744,1.5963821207616744,1.5963821207616744,0.0,0.0,1
SMALL,2020,N,6,0.450260586036521,3,30,20,20,0,2516,253,0.795141390505404,0.8061345657066021,0.8061345657066021,-0.010993175201198135,0.0,1
SMALL,2020,H,4,0.3941622322949969,2,252,126,21,0,2516,253,1.2441723014290031,0.8061345657066021,0.7867861199806123,0.438037735722401,-0.019348445725989816,1
SMALL,2020,GROSS,10,0.0020689922024504925,0,0.75,0.75,0.6,1,2516,253,0.8061345657066021,0.8061345657066021,0.814434334064532,0.0,0.008299768357929893,1
SMALL,2020,CADENCE,2,0.11349991948073246,0,W,W,W,1,2516,253,0.8061345657066021,0.8061345657066021,0.8061345657066021,0.0,0.0,1
SMALL,2021,N,6,0.42469546027944993,3,30,20,40,0,2769,252,0.9772345553802969,0.9397741012107113,1.1245340154751515,0.037460454169585655,0.18475991426444027,1
SMALL,2021,H,4,0.3926763916710453,2,252,126,252,0,2769,252,0.9964714954063826,0.9397741012107113,0.9964714954063826,0.056697394195671325,0.056697394195671325,1
SMALL,2021,GROSS,10,0.0029763951806633937,0,0.3,0.75,0.3,0,2769,252,0.9271680449711659,0.9397741012107113,0.9271680449711659,-0.01260605623954536,-0.01260605623954536,1
SMALL,2021,CADENCE,2,0.09525479180547014,0,W,W,W,1,2769,252,0.9397741012107113,0.9397741012107113,0.9397741012107113,0.0,0.0,1
SMALL,2022,N,6,0.3911211851384752,3,30,20,30,0,3021,251,-0.7662958276036413,-0.6617508883582394,-0.7662958276036413,-0.10454493924540198,-0.10454493924540198,1
SMALL,2022,H,4,0.35685603068454574,2,252,126,126,0,3021,251,-0.7993236339520551,-0.6617508883582394,-0.6617508883582394,-0.13757274559381572,0.0,1
SMALL,2022,GROSS,10,0.0012112712039314966,0,0.3,0.75,0.55,0,3021,251,-0.6674252005204204,-0.6617508883582394,-0.6641091026041626,-0.005674312162181061,-0.002358214245923196,1
SMALL,2022,CADENCE,2,0.013836766067032436,0,W,W,M,1,3021,251,-0.6617508883582394,-0.6617508883582394,-1.3346528523201169,0.0,-0.6729019639618775,1
SMALL,2023,N,6,0.34280871991521394,3,15,20,20,0,3272,250,0.14760607518014707,0.4462084695825941,0.4462084695825941,-0.298602394402447,0.0,1
SMALL,2023,H,4,0.31362312564588857,2,252,126,63,0,3272,250,0.40678841570614577,0.4462084695825941,-0.10723200298155948,-0.03942005387644831,-0.5534404725641535,1
SMALL,2023,GROSS,10,0.00028759648757004097,0,0.3,0.75,0.5,0,3272,250,0.44406691462386044,0.4462084695825941,0.44505096622805046,-0.002141554958733638,-0.0011575033545436209,1
SMALL,2023,CADENCE,2,0.07213123691353007,0,W,W,M,1,3272,250,0.4462084695825941,0.4462084695825941,0.344998231202176,0.0,-0.1012102383804181,1
SMALL,2024,N,6,0.33587945096382493,3,15,20,40,0,3522,252,0.5361791616639062,0.7221088780533302,0.4930860765491851,-0.18592971638942402,-0.2290228015041451,1
SMALL,2024,H,4,0.29148607675922666,2,252,126,21,0,3522,252,0.1685281455152481,0.7221088780533302,-0.06597827092244345,-0.5535807325380822,-0.7880871489757737,1
SMALL,2024,GROSS,10,0.00013987459041486794,0,0.3,0.75,0.55,0,3522,252,0.720384833648182,0.7221088780533302,0.7214156011560006,-0.001724044405148284,-0.0006932768973296755,1
SMALL,2024,CADENCE,2,0.07416084472162227,0,W,W,W,1,3522,252,0.7221088780533302,0.7221088780533302,0.7221088780533302,0.0,0.0,1
SMALL,2025,N,6,0.2514221735543826,3,15,20,10,0,3774,250,0.03706320312778239,0.11819634960223462,0.07217952410305244,-0.08113314647445222,-0.04601682549918218,1
SMALL,2025,H,4,0.2322461652303931,2,252,126,252,0,3774,250,0.6085893269009334,0.11819634960223462,0.6085893269009334,0.49039297729869874,0.49039297729869874,1
SMALL,2025,GROSS,10,6.668150555566577e-05,1,0.45,0.75,0.3,0,3774,250,0.10395438835949532,0.11819634960223462,0.09671432517134136,-0.014241961242739298,-0.021482024430893254,1
SMALL,2025,CADENCE,2,0.11403876997345319,0,W,W,W,1,3774,250,0.11819634960223462,0.11819634960223462,0.11819634960223462,0.0,0.0,1
SMALL,2026,N,6,0.2688165414751771,3,15,20,10,0,4024,174,-0.36496856244305975,-0.13774350635187485,0.08998087933767569,-0.2272250560911849,0.22772438568955056,1
SMALL,2026,H,4,0.2545922199638304,2,252,126,63,0,4024,174,0.6661497514892863,-0.13774350635187485,-0.036228683698034565,0.8038932578411612,0.10151482265384029,1
SMALL,2026,GROSS,10,0.0016164321792400127,0,0.75,0.75,0.6,1,4024,174,-0.13774350635187485,-0.13774350635187485,-0.14152956101907987,0.0,-0.0037860546672050244,1
