L,panel,ladder,stat,k,peak,gap,spread,q,floor,rel_floor,n_pairs_unresolved,tie_size,decided,content,M_needed,log_M,INF_FLOOR,ZERO_CONTENT,NO_TAPE_500
21,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.8,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.9,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.95,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.8,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.9,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.95,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
21,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.8,0.07115495315410092,1.0,5,3,1,0.3333333333333333,45.0,1.6532125137753437,False,False,False
21,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.9,inf,1.0,6,4,0,0.0,104.25,2.018076063645795,True,True,False
21,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.95,inf,1.0,6,4,0,0.0,171.5,2.2342641243787895,True,True,False
21,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.8,0.11325529524020728,1.0,5,3,1,0.3333333333333333,4.75,0.6766936096248666,False,False,False
21,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.9,inf,1.0,6,4,0,0.0,10.75,1.0314084642516241,True,True,False
21,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.95,inf,1.0,6,4,0,0.0,17.5,1.2430380486862944,True,True,False
21,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.8,1.7563093257908502,0.9512458290186708,4,3,1,0.3333333333333333,312.25,2.494502447046173,False,False,False
21,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.9,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
21,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.95,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
21,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.8,7.623470897118423,1.0,4,3,1,0.3333333333333333,30.25,1.4807253789884878,False,False,False
21,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.9,inf,1.0,6,4,0,0.0,69.75,1.8435442119456351,True,True,False
21,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.95,inf,1.0,6,4,0,0.0,115.0,2.060697840353612,True,True,False
126,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.8,0.11482846548259307,0.6267209263064579,21,7,2,0.25,195.5,2.2911467617318855,False,False,False
126,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.9,0.1761523806496179,0.9614199990206408,32,8,1,0.125,453.5,2.656577291396114,False,False,False
126,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.95,0.18322104889544333,1.0,35,8,1,0.125,,2.6989700043360187,False,False,True
126,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.8,0.232665797477971,0.8014934103172658,25,8,1,0.125,58.0,1.7634279935629373,False,False,False
126,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.9,0.27556027866714705,0.9492574752755355,32,8,1,0.125,134.5,2.128722284338427,False,False,False
126,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,0.95,inf,1.0,35,9,0,0.0,221.75,2.345863628503764,True,True,False
126,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,0.8,2.8140034158264697,0.6439319987666452,14,6,3,0.375,281.75,2.449863924718144,False,False,False
126,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,0.9,4.247390553434547,0.9719358097553694,19,8,1,0.125,,2.6989700043360187,False,False,True
126,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,0.95,inf,1.0,23,9,0,0.0,,2.6989700043360187,True,True,True
126,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,0.8,4.42332544465075,0.6576430899550378,25,8,1,0.125,,2.6989700043360187,False,False,True
126,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,0.9,5.0825399429743605,0.7556525773973368,33,8,1,0.125,,2.6989700043360187,False,False,True
126,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,0.95,inf,1.0,36,9,0,0.0,,2.6989700043360187,True,True,True
126,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,0.8,inf,1.0,6,4,0,0.0,3.75,0.5740312677277188,True,True,False
126,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,0.9,inf,1.0,6,4,0,0.0,8.75,0.9420080530223133,True,True,False
126,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,0.95,inf,1.0,6,4,0,0.0,14.25,1.153814864344529,True,True,False
126,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,0.8,inf,1.0,6,4,0,0.0,4.5,0.6532125137753437,True,True,False
126,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,0.9,inf,1.0,6,4,0,0.0,10.0,1.0,True,True,False
126,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,0.95,inf,1.0,6,4,0,0.0,16.5,1.2174839442139063,True,True,False
126,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,0.8,1.2254210851222247,0.8007091199000212,4,3,1,0.3333333333333333,9.25,0.9661417327390326,False,False,False
126,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,0.9,inf,1.0,6,4,0,0.0,21.25,1.3273589343863303,True,True,False
126,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,0.95,inf,1.0,6,4,0,0.0,34.75,1.5409548089261327,True,True,False
126,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,0.8,inf,1.0,5,4,0,0.0,347.75,2.541267138664084,True,True,False
126,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,0.9,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,0.95,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.8,0.0001556639667841253,0.08704698874100471,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.9,0.0003458510805733894,0.19339925442402572,2,3,7,0.7777777777777778,1.25,0.09691001300805642,False,False,False
126,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,0.95,inf,1.0,29,10,0,0.0,2.0,0.3010299956639812,True,True,False
126,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.8,0.00019477495026443137,0.09207078980078678,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.9,0.00042152545926299467,0.19925653633998425,2,3,7,0.7777777777777778,1.25,0.09691001300805642,False,False,False
126,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,0.95,inf,1.0,45,10,0,0.0,2.0,0.3010299956639812,True,True,False
126,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,0.8,1.0380692471477992,0.11041303436913902,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,0.9,1.0380692471477992,0.11041303436913902,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,0.95,1.0380692471477992,0.11041303436913902,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,0.8,1.1938432556992673,0.10719386219750515,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,0.9,1.1938432556992673,0.10719386219750515,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,0.95,1.1938432556992673,0.10719386219750515,0,1,9,1.0,1.0,0.0,False,False,False
126,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,0.8,0.05799771940878928,0.985263999242138,4,3,1,0.3333333333333333,,2.6989700043360187,False,False,True
126,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,0.9,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,0.95,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,0.8,0.08873601365645878,0.9143856050322006,4,3,1,0.3333333333333333,18.0,1.255272505103306,False,False,False
126,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,0.9,inf,1.0,6,4,0,0.0,41.5,1.6180480967120927,True,True,False
126,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,0.95,inf,1.0,6,4,0,0.0,68.25,1.8341026557127937,True,True,False
126,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,0.8,0.7461752616388928,0.8230500519736479,4,3,1,0.3333333333333333,16.75,1.224014811372864,False,False,False
126,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,0.9,inf,1.0,6,4,0,0.0,38.5,1.5854607295085006,True,True,False
126,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,0.95,inf,1.0,6,4,0,0.0,63.25,1.8010605298478555,True,True,False
126,U56,CADENCE,DD,4,W,0.8170754711183754,4.003291955027809,0.8,inf,1.0,4,4,0,0.0,74.0,1.8692317197309762,True,True,False
126,U56,CADENCE,DD,4,W,0.8170754711183754,4.003291955027809,0.9,inf,1.0,6,4,0,0.0,171.5,2.2342641243787895,True,True,False
126,U56,CADENCE,DD,4,W,0.8170754711183754,4.003291955027809,0.95,inf,1.0,6,4,0,0.0,282.25,2.4506339505970054,True,True,False
126,B136,N,S_FULL,9,30,0.0013056747034598803,0.12053112976248326,0.8,0.055334199702239406,0.45908637719799117,21,7,2,0.25,134.0,2.1271047983648077,False,False,False
126,B136,N,S_FULL,9,30,0.0013056747034598803,0.12053112976248326,0.9,inf,1.0,34,9,0,0.0,310.5,2.492061604512599,True,True,False
126,B136,N,S_FULL,9,30,0.0013056747034598803,0.12053112976248326,0.95,inf,1.0,36,9,0,0.0,,2.6989700043360187,True,True,True
126,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.8,0.052216151928052845,0.17355350856326016,9,4,5,0.625,,2.6989700043360187,False,False,True
126,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.9,0.22338792431073118,0.7424859282662412,19,7,2,0.25,,2.6989700043360187,False,False,True
126,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.95,0.22338792431073118,0.7424859282662412,21,7,2,0.25,,2.6989700043360187,False,False,True
126,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,0.8,2.053868222735545,0.5714041310642671,15,4,5,0.625,3.25,0.5118833609788743,False,False,False
126,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,0.9,inf,1.0,28,9,0,0.0,7.5,0.8750612633917001,True,True,False
126,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,0.95,inf,1.0,36,9,0,0.0,12.25,1.0881360887005513,True,True,False
126,B136,N,DD,9,15,0.543560127681598,8.464152973446904,0.8,6.509181522842699,0.7690292865999477,20,8,1,0.125,,2.6989700043360187,False,False,True
126,B136,N,DD,9,15,0.543560127681598,8.464152973446904,0.9,6.509181522842699,0.7690292865999477,22,8,1,0.125,,2.6989700043360187,False,False,True
126,B136,N,DD,9,15,0.543560127681598,8.464152973446904,0.95,6.509181522842699,0.7690292865999477,24,8,1,0.125,,2.6989700043360187,False,False,True
126,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,0.8,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,0.9,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,0.95,inf,1.0,6,4,0,0.0,,2.6989700043360187,True,True,True
126,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,0.8,inf,1.0,6,4,0,0.0,4.0,0.6020599913279624,True,True,False
126,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,0.9,inf,1.0,6,4,0,0.0,9.0,0.9542425094393249,True,True,False
126,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,0.95,inf,1.0,6,4,0,0.0,14.75,1.1687920203141817,True,True,False
126,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,0.8,inf,1.0,6,4,0,0.0,9.25,0.9661417327390326,True,True,False
126,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,0.9,inf,1.0,6,4,0,0.0,21.25,1.3273589343863303,True,True,False
126,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,0.95,inf,1.0,6,4,0,0.0,34.75,1.5409548089261327,True,True,False
126,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,0.8,inf,1.0,5,4,0,0.0,11.0,1.0413926851582251,True,True,False
126,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,0.9,inf,1.0,6,4,0,0.0,25.25,1.4022613824546801,True,True,False
126,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,0.95,inf,1.0,6,4,0,0.0,41.5,1.6180480967120927,True,True,False
126,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.8,0.00039966707365901577,0.10019035125441698,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.9,0.00039966707365901577,0.10019035125441698,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.95,0.00039966707365901577,0.10019035125441698,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.8,0.00046199462908180777,0.10185330187773008,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.9,0.00046199462908180777,0.10185330187773008,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.95,0.00353222025628952,0.778728308546599,16,8,2,0.2222222222222222,1.25,0.09691001300805642,False,False,False
126,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.8,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.9,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,0.95,1.0702988360427712,0.1108862852459248,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.8,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.9,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,0.95,1.2864280606593717,0.10659646501218185,0,1,9,1.0,1.0,0.0,False,False,False
126,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.8,0.07115495315410092,1.0,5,3,1,0.3333333333333333,46.75,1.6697816152085365,False,False,False
126,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.9,inf,1.0,6,4,0,0.0,108.5,2.0354297381845483,True,True,False
126,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.95,inf,1.0,6,4,0,0.0,178.5,2.251638220448212,True,True,False
126,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.8,0.09093352357097295,0.8029074788786584,4,2,2,0.6666666666666666,3.75,0.5740312677277188,False,False,False
126,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.9,inf,1.0,6,4,0,0.0,8.5,0.9294189257142927,True,True,False
126,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.95,inf,1.0,6,4,0,0.0,14.0,1.146128035678238,True,True,False
126,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.8,1.7563093257908502,0.9512458290186708,4,3,1,0.3333333333333333,86.75,1.9382694834629113,False,False,False
126,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.9,inf,1.0,6,4,0,0.0,201.25,2.3037358890399062,True,True,False
126,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,0.95,inf,1.0,6,4,0,0.0,331.5,2.520483532740792,True,True,False
126,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.8,7.623470897118423,1.0,3,3,1,0.3333333333333333,2.5,0.3979400086720376,False,False,False
126,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.9,7.623470897118423,1.0,5,3,1,0.3333333333333333,5.75,0.7596678446896304,False,False,False
126,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,0.95,inf,1.0,6,4,0,0.0,9.25,0.9661417327390326,True,True,False
