panel,rung,family,gross,depth,cadence,level,w,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_dSharpe,pass_4a,pass_4b,fail_4b,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD
U56,10.0,ABS,0.75,0.25,W,0.3,0,0.9860455586932529,0.11238198521585052,1.1374381439190047,-0.15874701499330068,0.030944822884856116,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,0.75,0.5,D,0.4,0,0.9587929752294594,0.10856060110755839,1.1806596429517036,-0.1439471275859131,0.07417165303703577,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,0.75,0.5,W,0.3,0,0.997069693241576,0.11204537904587597,1.1600298898931058,-0.1587470149933009,0.053538671174275354,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,0.75,1.0,D,0.4,0,0.8885737243298611,0.10378511648780431,1.1770605490138701,-0.1478384019636938,0.07058272763602824,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,0.75,1.0,W,0.3,0,1.000237376364901,0.11106723655451911,1.1726411510247563,-0.15874701499330102,0.06615487030960665,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,0.25,D,0.4,0,0.9710913235112076,0.14803747762885044,1.1504697717789623,-0.1989448311989186,0.04397795567006635,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,0.25,W,0.3,0,0.9863860645734661,0.15027706362239157,1.137278397863914,-0.20880282084818402,0.030788739029264045,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,0.5,D,0.4,0,0.9594869591330375,0.1452870476696173,1.1809744360554308,-0.18929819321956176,0.07447845386387497,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,0.5,W,0.3,0,0.9974468502706799,0.14991789408167344,1.1597277021792716,-0.20880282084818413,0.0532349893746924,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,1.0,D,0.4,0,0.8894623204053229,0.13878520967790986,1.177086777225318,-0.1937292531109629,0.07058596371063963,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,ABS,1.0,1.0,W,0.3,0,1.0006701959304667,0.148638249260447,1.1721196514004202,-0.20880282084818413,0.06562236468904326,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,0.25,D,0.07,0,0.9696548834034122,0.11025042906191462,1.0875908235763492,-0.15874701499330057,-0.018904300966972265,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,0.25,W,0.07,0,0.9696548834034122,0.11076794037351845,1.0919044713785517,-0.15874701499330057,-0.014590653164769707,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,0.5,D,0.07,0,0.9696548834034122,0.10788182117848599,1.067893155767315,-0.16073167417718615,-0.038601915046401425,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,0.5,W,0.07,0,0.9696548834034122,0.10891588926313256,1.0766453631852146,-0.15874701499330057,-0.02984970762850181,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,1.0,D,0.07,0,0.9696548834034122,0.10313750566046509,1.0262524519399803,-0.18442182834365717,-0.08024251090477308,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,0.75,1.0,W,0.07,0,0.9696548834034122,0.10520188047380885,1.0442095764848363,-0.1695479029293706,-0.062285386359917094,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,0.25,D,0.07,0,0.9699549719726236,0.1471982934308398,1.0876010246127596,-0.2088028208481839,-0.018885189552040993,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,0.25,W,0.07,0,0.9699549719726236,0.14791698353229088,1.091933591162944,-0.2088028208481839,-0.014552623001856668,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,0.5,D,0.07,0,0.9699549719726236,0.1439437597473303,1.0679237071595304,-0.20998373360993416,-0.03856262011740963,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,0.5,W,0.07,0,0.9699549719726236,0.14537946629815313,1.0767215190414408,-0.2088028208481839,-0.029764808235499318,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,1.0,D,0.07,0,0.9699549719726236,0.1374216944228812,1.0263266160683782,-0.23998201479642567,-0.08015993718285941,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QEXP,1.0,1.0,W,0.07,0,0.9699549719726236,0.14028655108901944,1.0444050951711086,-0.22127404185187038,-0.06208145808012899,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,0.25,D,0.17,504,1.0154553534720698,0.10996319256673304,1.1733969158727788,-0.14832779643194804,0.0669065212632931,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,0.25,W,0.12,504,1.0027288519621786,0.11088383311679029,1.153819164209696,-0.1587470149933008,0.04732777702464741,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,0.5,D,0.17,504,1.050014165225105,0.10705213526128188,1.2257680546622998,-0.138047671996543,0.11928383147596033,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,0.5,W,0.12,504,1.0251748414518127,0.10896567368538101,1.187818057449081,-0.1587470149933009,0.0813313643627831,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,1.0,D,0.17,504,1.0615999011801123,0.10046928239326336,1.2313159874655593,-0.13636900834852472,0.12484854321999217,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,0.75,1.0,W,0.12,504,1.0230497914082308,0.10457846842158669,1.1899230759406525,-0.1587470149933009,0.08344880484204631,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,0.25,D,0.17,504,1.0159756382888447,0.14719933916726413,1.1737504660096194,-0.19502226765694275,0.0672567984750767,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,0.25,W,0.12,504,1.0032309111354125,0.148353682839095,1.1536220504669235,-0.20880282084818413,0.04712954800433877,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,0.5,D,0.17,504,1.050746694871504,0.14346929759089244,1.2264984259203784,-0.1814757763360545,0.11999989582030168,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,0.5,W,0.12,504,1.0258682535448078,0.14591652792991217,1.1874369590536102,-0.2088028208481838,0.08093995317498259,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,1.0,D,0.17,504,1.0625684889371985,0.13459550648105245,1.2322098589216761,-0.17863713797726877,0.12570880007508456,False,True,-none-,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,10.0,QROLL,1.0,1.0,W,0.12,504,1.0239914438713456,0.14002713007311596,1.189319136437244,-0.20880282084818425,0.08281783488014871,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09474682024310699,1.2782424661570655,-0.12054943679771168
U56,25.0,ABS,0.75,0.25,D,0.4,0,0.8304583139405846,0.09581248279875565,1.0082170863987878,-0.1536054227703817,0.026539838862749243,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,0.75,0.25,W,0.3,0,0.8564923207490124,0.09878253142495064,1.0111453283059109,-0.1603233510712846,0.029422691053471284,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,0.75,0.5,D,0.4,0,0.8042609657126992,0.09270253199613121,1.0213406543465788,-0.14701614836535826,0.03977669180855836,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,0.75,0.5,W,0.3,0,0.8639201367866518,0.09871809704054324,1.0331749943651964,-0.16032335107128493,0.0515195897770413,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,0.75,1.0,D,0.4,0,0.7097292325619502,0.08596181489586718,0.9888203364125091,-0.15841934083697307,0.007487027099602472,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,0.75,1.0,W,0.3,0,0.8621392175402377,0.09828666652084594,1.0483595729211466,-0.16032335107128481,0.06683974359512379,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,0.25,D,0.4,0,0.8319901186700634,0.12773957520610857,1.0095365936870997,-0.20186612722969133,0.02674072151133089,False,False,H1,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,0.25,W,0.3,0,0.8578610203106821,0.13171215570150796,1.0121564886307035,-0.21077670739710586,0.029306807312299954,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,0.5,D,0.4,0,0.8059691549810656,0.12363546174735696,1.0227560613406244,-0.19318001310069843,0.04009573716912895,False,False,H1,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,0.5,W,0.3,0,0.8653304167840452,0.13172427043230361,1.0340554559737374,-0.21077670739710597,0.05128559429808499,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,1.0,D,0.4,0,0.7115849933899169,0.11446174165315925,0.989864504983552,-0.20705677974900116,0.0074808886719525125,False,False,H1+DD+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,ABS,1.0,1.0,W,0.3,0,0.8635956672232978,0.13119380020718863,1.0490033656717284,-0.21077670739710563,0.06639592968834129,False,False,DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,0.25,D,0.07,0,0.8442774942396358,0.09618331647017708,0.960573349024612,-0.16569266042017283,-0.021213923797706813,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,0.25,W,0.07,0,0.8442774942396358,0.09682184654161863,0.9660720009906534,-0.16113558174102105,-0.015715271831665434,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,0.5,D,0.07,0,0.8442774942396358,0.09361906799923969,0.9386143259870885,-0.1706751423752726,-0.04317093142025796,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,0.5,W,0.07,0,0.8442774942396358,0.09489462040756336,0.9497374120695701,-0.1630965857814899,-0.03204784533777638,False,False,H1+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,1.0,D,0.07,0,0.8442774942396358,0.08848563281217214,0.892629558668512,-0.20564596673371394,-0.08915166077363312,False,False,H1+H2+DD+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,0.75,1.0,W,0.07,0,0.8442774942396358,0.09103075787038972,0.9153169158496668,-0.1875082895173924,-0.06646430359247835,False,False,H1+H2+CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,0.25,D,0.07,0,0.8455951241653401,0.12800788276382913,0.9617363864237987,-0.2161418052206847,-0.0211898219006309,False,False,H1+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,0.25,W,0.07,0,0.8455951241653401,0.1288895984714613,0.9672551170210362,-0.21077670739710586,-0.015671091303393392,False,False,H1+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,0.5,D,0.07,0,0.8455951241653401,0.12449805457844243,0.9398012970210344,-0.2223726935572009,-0.04312252423737484,False,False,H1+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,0.5,W,0.07,0,0.8455951241653401,0.12625880701090098,0.9509716203958996,-0.21298723377913487,-0.031952200862509716,False,False,H1+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,1.0,D,0.07,0,0.8455951241653401,0.11746939974883208,0.8938646065483993,-0.2661497559514965,-0.08905443189331541,False,False,H1+H2+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QEXP,1.0,1.0,W,0.07,0,0.8455951241653401,0.12098031248621965,0.9166737271199676,-0.2435559943727139,-0.06624531132174705,False,False,H1+H2+DD,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QROLL,0.75,0.25,D,0.12,504,0.8743256113513929,0.09615259668747989,1.0256612733282848,-0.15360542277038158,0.04399986480565654,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QROLL,0.75,0.25,W,0.17,1008,0.8721314845514884,0.10142491633296902,1.0770890665009867,-0.14033018564675603,0.0954118189649481,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
U56,25.0,QROLL,0.75,0.5,D,0.12,504,0.8943579874770939,0.09333835431821957,1.0557330643657654,-0.14701614836535837,0.0742011734757837,False,False,CAGR,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09181569023107472,1.241406438552039,-0.12092632430399464
