sel,panel,book,cost,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,ctl_OOS_Sharpe,pick,n_admitted,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,beat_spy,beat_v1,beat_ctl,oos_best,oos_rank
NOBARS,u56,EWall,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.747063834691694,0.07730300522922962,-0.13827796154480798,1.1357379992068701,abs12-rw,17,0.12045286302342895,1.031338857338196,-0.19885932203290213,True,True,False,False,17.0
PUB,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H1@lo,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H1@mid,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H1@hi,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H2@lo,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H2@mid,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
H2@hi,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
DD@lo,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
DD@mid,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
DD@hi,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
CAGR@lo,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
CAGR@mid,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
CAGR@hi,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,8,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
NOBARS,u56,EWall,25.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.39920030769495,0.037834702288707334,-0.14177187688535975,1.1250416500196643,control,17,0.13671134762230652,1.1250416500196643,-0.22547617750089244,True,True,False,False,8.0
PUB,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H1@lo,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H1@mid,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H1@hi,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H2@lo,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H2@mid,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
H2@hi,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
DD@lo,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
DD@mid,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
DD@hi,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
CAGR@lo,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
CAGR@mid,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
CAGR@hi,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,(none),0,,,,,,,,
NOBARS,broad,V1u,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.5726795060813383,ebud-0.20,17,0.028643756322064506,0.39907214268929586,-0.17941747934872254,False,False,False,False,14.0
PUB,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H1@lo,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H1@mid,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H1@hi,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H2@lo,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H2@mid,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
H2@hi,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
DD@lo,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
DD@mid,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
DD@hi,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
CAGR@lo,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
CAGR@mid,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
CAGR@hi,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,(none),0,,,,,,,,
NOBARS,broad,V1u,25.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.14599987578246443,ebud-0.10,17,-0.000919943279876767,5.113546624357708e-05,-0.11335965255625091,False,False,False,False,16.0
PUB,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H1@lo,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H1@mid,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H1@hi,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H2@lo,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H2@mid,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
H2@hi,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
DD@lo,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
DD@mid,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
DD@hi,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
CAGR@lo,broad,TOP20,10.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.9301240819488711,ebud-0.10,12,0.12228211061770566,0.8535342288080167,-0.2288828170330488,False,True,False,False,14.0
