panel,arm,gross,dCAGR,dSharpe,dMaxDD,dH1,dH2,dOOS_Sharpe,legs_match,flipped_legs,flip_margin,pass4b_match,pass4a_match,worst_metric,worst_carrier,exact
B136,CAND20_NOCAP,0.95,0.0009646271817080887,0.004018473106459197,1.920147883011092e-05,0.012822870821184829,0.017708360100340936,0.010132239457195769,True,,,True,True,0.017708360100340936,dH2,True
B136,CAND20_NOCAP,1.0,0.0010225395086711497,0.004016006320109677,2.0012895632470773e-05,0.012829992819692437,0.017706315585970134,0.010132696277386555,True,,,True,True,0.017706315585970134,dH2,True
B136,EWELIG,0.2,0.00014890844771526038,0.004994127335440135,4.675938694645443e-07,0.004573856553252709,0.014003566512689414,0.008124992246138163,True,,,True,True,0.014003566512689414,dH2,True
B136,EWELIG,0.35,0.0002656325071570126,0.004988123200815098,7.906292465720277e-07,0.004577787830723379,0.013988269099530548,0.008116637567186391,True,,,True,True,0.013988269099530548,dH2,True
B136,EWELIG,0.5,0.00038665733551482284,0.004981864706301797,1.0906289889811571e-06,0.004581691602347782,0.013972020177338229,0.008107721361971798,True,,,True,True,0.013972020177338229,dH2,True
B136,EWELIG,0.6,0.00046971920034505343,0.004977578276381678,1.2780697861702883e-06,0.004584217306657701,0.013960636475049082,0.008101442230530775,True,,,True,True,0.013960636475049082,dH2,True
B136,EWELIG,0.75,0.0005978613309973596,0.0049710125316742015,1.541077481403974e-06,0.004587850343454658,0.01394273894078435,0.008091554893885577,True,,,True,True,0.01394273894078435,dH2,True
B136,EWELIG,0.85,0.0006856453315418065,0.004966575466001544,1.7046088265915138e-06,0.004590090924910806,0.013930229970385732,0.00808463505562873,True,,,True,True,0.013930229970385732,dH2,True
B136,EWELIG,0.95,0.0007752896716641811,0.004962014754211763,1.8588846471545573e-06,0.0045923437912887,0.013917248337138921,0.008077460847983442,True,,,True,True,0.013917248337138921,dH2,True
B136,EWELIG,1.0,0.0008208071701502617,0.004959701812427442,1.9324490023731045e-06,0.004593442420808502,0.013910571261598226,0.008073766883013755,True,,,True,True,0.013910571261598226,dH2,True
B136,SPYBH,0.2,0.0001179364976408373,0.0029934421004315093,1.942890293094024e-16,0.0029325801411020924,0.008160812106765336,0.005344380897088996,True,,,True,True,0.008160812106765336,dH2,True
B136,SPYBH,0.35,0.00021043774512104207,0.002990284870206694,3.3306690738754696e-16,0.0029311373783166284,0.00814927570521884,0.005336488188800059,True,,,True,True,0.00814927570521884,dH2,True
B136,SPYBH,0.5,0.00030633583096643935,0.0029869236867069437,4.996003610813204e-16,0.0029296072869118284,0.008136935484643004,0.005328080700358062,True,,,True,True,0.008136935484643004,dH2,True
B136,SPYBH,0.6,0.00037211696084919754,0.0029845664751647627,3.608224830031759e-16,0.002928538412050763,0.008128246616414758,0.005322180881135563,True,,,True,True,0.008128246616414758,dH2,True
B136,SPYBH,0.75,0.00047349766751933475,0.0029808505941104624,1.1102230246251565e-16,0.002926861385670554,0.008114493551747537,0.005312873534338625,True,,,True,True,0.008114493551747537,dH2,True
B136,SPYBH,0.85,0.0005428490770857386,0.0029782496840223827,2.7755575615628914e-16,0.002925693912820493,0.008104827404931902,0.005306353341196779,True,,,True,True,0.008104827404931902,dH2,True
B136,SPYBH,0.95,0.0006135755498337114,0.002975546601948764,2.220446049250313e-16,0.0029244866075801568,0.008094747610088215,0.005299571745327913,True,,,True,True,0.008094747610088215,dH2,True
B136,SPYBH,1.0,0.0006494439823887255,0.0029741557837511534,2.220446049250313e-16,0.002923867941597269,0.008089547967194854,0.005296080207611298,True,,,True,True,0.008089547967194854,dH2,True
