panel,cost,share,n,k,dCAGR_pp,dSharpe,dMaxDD_pp,cost_k_pp,CAGR,Sharpe,MaxDD,pass4a,pass4b,failing,dCAGR_net_of_extra_cost_pp
u56,25.0,0.27,10,-0.1,-0.39306347703538247,-0.006362324448532464,0.1736690764509219,-0.046234692463360094,0.10220349494764891,0.7703231723932346,-0.17808704839750444,False,False,H1|H2|OOS|CAGR,-0.39306347703538247
u56,25.0,0.27,10,0.0,0.0,0.0,0.0,0.0,0.10613412971800273,0.776685496841767,-0.17635035763299522,False,False,H1|H2|OOS|CAGR,0.0
u56,25.0,0.27,10,0.1,1.7926701235196907,0.09647046932037662,1.7079035637568074,-0.1870606550270959,0.12406083095319964,0.8731559661621436,-0.1934293932705633,False,False,H1,1.7926701235196907
u56,25.0,0.27,10,0.25,2.9785713285169324,0.13962482385747232,2.528687753532044,-0.33850155145409255,0.13591984300317206,0.9163103206992393,-0.20163723516831566,False,False,H1,2.9785713285169324
u56,25.0,0.27,10,0.5,3.860922303538006,0.172274909412373,3.0156186162948018,-0.18188490493921486,0.1447433527533828,0.94896040625414,-0.20650654379594324,False,False,H1|DD,3.860922303538006
u56,25.0,0.27,10,0.75,4.125444707231396,0.17799066586774737,2.7272038676078525,-0.056393417388916685,0.1473885767903167,0.9546761627095144,-0.20362239630907375,False,False,H1|DD,4.125444707231396
u56,25.0,0.27,10,1.0,4.5471253208662965,0.19578088304016517,3.3364195030962995,0.033692148965718705,0.1516053829266657,0.9724663798819322,-0.20971455266395822,False,False,H1|DD,4.5471253208662965
u56,25.0,0.35,13,-1.0,-6.800020611680435,-0.3181373234036342,-3.5702793747496853,0.4588799128071237,0.04416741752685183,0.5470942076785741,-0.1566760255549824,False,False,H1|H2|OOS|CAGR,-6.800020611680435
u56,25.0,0.35,13,-0.75,-5.883250461042366,-0.25550065225198604,-3.8632186486826092,0.5037127827323213,0.053335119033232514,0.6097308788302223,-0.15374663281565315,True,False,H1|H2|OOS|CAGR,-5.883250461042366
u56,25.0,0.35,13,-0.5,-4.338594207552671,-0.16967684415017192,-4.2006860799779,0.4176076828245652,0.06878168156812947,0.6955546869320364,-0.15037195850270024,True,False,H1|H2|OOS|CAGR,-4.338594207552671
u56,25.0,0.35,13,-0.25,-2.163645866783659,-0.09064862593804002,-2.525012060602727,0.1758654189254085,0.09053116497581959,0.7745829051441683,-0.16712869869645197,False,False,H1|H2|OOS|CAGR,-2.163645866783659
u56,25.0,0.35,13,-0.1,-0.4503735403093456,-0.003373914648204579,-2.0777511614463395,-0.0801939050602054,0.10766388824056272,0.8618576164340037,-0.17160130768801585,False,False,H1,-0.4503735403093456
u56,25.0,0.35,13,0.0,0.0,0.0,0.0,0.0,0.11216762364365618,0.8652315310822083,-0.19237881930247924,False,False,H1,0.0
u56,25.0,0.35,13,0.1,1.6254987443438118,0.0857753503303923,0.07330664538682807,-0.18376677667687644,0.1284226110870943,0.9510068814126006,-0.19311188575634752,False,False,H1,1.6254987443438118
u56,25.0,0.35,13,0.25,1.677564667746645,0.07064209847159864,0.7824772577759265,-0.15664400210191776,0.12894327032112263,0.9358736295538069,-0.2002035918802385,False,False,H1,1.677564667746645
u56,25.0,0.35,13,0.5,2.0190806820773233,0.07777346215998404,1.1095422226791718,-0.023898038014707357,0.1323584304644294,0.9430049932421923,-0.20347424152927096,False,False,H1|DD,2.0190806820773233
u56,25.0,0.35,13,0.75,2.2143558345428804,0.07998067239076267,0.9331177787910816,0.08288047364152273,0.13431118198908498,0.945212203472971,-0.20170999709039006,False,False,H1,2.2143558345428804
u56,25.0,0.35,13,1.0,2.5430553568036585,0.09469151901937989,1.1404015951505198,0.18390786556423233,0.13759817721169276,0.9599230501015882,-0.20378283525398444,False,False,H1|DD,2.5430553568036585
u56,25.0,0.53,20,-1.0,-5.0215379353121925,-0.24835525076237408,-2.339716284346194,0.23781583590852806,0.05922224908539331,0.677496661119795,-0.1610099591639107,False,False,H1|H2|OOS|CAGR,-5.0215379353121925
u56,25.0,0.53,20,-0.75,-4.484851647412302,-0.22543449295590245,-2.335015375406291,0.17684161921612288,0.06458911196439221,0.7004174189262666,-0.16105696825330973,False,False,H1|H2|OOS|CAGR,-4.484851647412302
u56,25.0,0.53,20,-0.5,-2.7997915655604944,-0.12550413026714968,-0.9258972911071361,0.1972911105656778,0.08143971278291029,0.8003477816150194,-0.17514814909630128,False,False,H1|H2|OOS|CAGR,-2.7997915655604944
u56,25.0,0.53,20,-0.25,-1.2557699705359804,-0.050326310855742795,-0.9062032397247122,0.004220769781940525,0.09687992873315543,0.8755256010264263,-0.17534508961012552,False,False,H1|CAGR,-1.2557699705359804
u56,25.0,0.53,20,-0.1,-0.5270171846641469,-0.024182960204814585,0.056898062698840235,0.00610706385879345,0.10416745659187376,0.9016689516773545,-0.18497610263436104,False,False,H1|CAGR,-0.5270171846641469
u56,25.0,0.53,20,0.0,0.0,0.0,0.0,0.0,0.10943762843851523,0.9258519118821691,-0.18440712200737264,False,False,H1,0.0
u56,25.0,0.53,20,0.1,0.265964749948,0.008215357842939475,0.5138501747819713,-0.040416092511100565,0.11209727593799523,0.9340672697251086,-0.18954562375519235,False,False,H1,0.265964749948
u56,25.0,0.53,20,0.25,0.6287448580450494,0.0242719247216443,0.733774400637488,-0.04835394450366293,0.11572507701896573,0.9501238366038134,-0.19174486601374752,False,False,H1,0.6287448580450494
u56,25.0,0.53,20,0.5,0.5488936062679084,0.006859751844556117,0.683755587378132,-0.0006957925179733593,0.11492656450119432,0.9327116637267252,-0.19124467788115396,False,False,H1,0.5488936062679084
u56,25.0,0.53,20,0.75,0.5481409003542659,0.0012703356925382048,0.6755781162777641,0.06525246273036167,0.11491903744205789,0.9271222475747073,-0.19116290317015028,False,False,H1,0.5481409003542659
u56,25.0,0.53,20,1.0,0.816626459470049,0.015320180468463951,0.8444510137010086,0.12325761600514441,0.11760389303321572,0.941172092350633,-0.19285163214438272,False,False,H1,0.816626459470049
u56,25.0,0.75,28,-1.0,-2.8737681192195774,-0.13587839218214925,-1.5846451274509232,0.03997731708515451,0.07338822120008182,0.7964235018258515,-0.16113530298864653,False,False,H1|H2|OOS|CAGR,-2.8737681192195774
u56,25.0,0.75,28,-0.75,-2.3077221945571713,-0.11263527058607137,-0.8224735941704142,0.08646864795510734,0.07904868044670588,0.8196666234219294,-0.16875701832145162,False,False,H1|H2|OOS|CAGR,-2.3077221945571713
u56,25.0,0.75,28,-0.5,-1.2956779920224815,-0.05823820672142355,-0.9370835612202089,0.036702448708232804,0.08916912247205278,0.8740636872865772,-0.16761091865095368,False,False,H1|CAGR,-1.2956779920224815
u56,25.0,0.75,28,-0.25,-0.37524432383486683,-0.009626071189058116,-0.06029784764279844,-0.01690810752167904,0.09837345915392892,0.9226758228189427,-0.17637877578672778,False,False,H1|CAGR,-0.37524432383486683
u56,25.0,0.75,28,-0.1,-0.2299284140700797,-0.01132463591451116,-0.026059401224542977,-0.018985179374658046,0.09982661825157679,0.9209772580934896,-0.17672116025091034,False,False,H1|CAGR,-0.2299284140700797
u56,25.0,0.75,28,0.0,0.0,0.0,0.0,0.0,0.10212590239227759,0.9323018940080008,-0.17698175426315577,False,False,H1|CAGR,0.0
u56,25.0,0.75,28,0.1,0.36845006020125304,0.02253170167386509,-2.220446049250313e-14,-0.04494146180658243,0.10581040299429012,0.9548335956818659,-0.17698175426315554,False,False,H1|CAGR,0.36845006020125304
u56,25.0,0.75,28,0.25,0.4676875828922844,0.022636792805825645,-0.03639387811558148,-0.055925294023226435,0.10680277822120043,0.9549386868138264,-0.17661781548199995,False,False,H1,0.4676875828922844
u56,25.0,0.75,28,0.5,0.4627916322910153,0.015364014906813606,0.13705909365718805,0.01326537420209517,0.10675381871518774,0.9476659089148144,-0.17835234519972765,False,False,H1,0.4627916322910153
u56,25.0,0.75,28,0.75,0.36430105253892897,0.0038033917914445103,0.1613585633687964,0.07121043289416162,0.10576891291766688,0.9361052857994453,-0.17859533989684373,False,False,H1|CAGR,0.36430105253892897
u56,25.0,0.75,28,1.0,0.3282958387129442,-0.0008633076673905116,0.1613585633687742,0.11676038478475981,0.10540886077940703,0.9314385863406103,-0.1785953398968435,False,False,H1|CAGR,0.3282958387129442
broad,10.0,0.05,5,-1.0,-12.89007381853915,-0.3905854398341413,-1.972888927720895,0.7689711987267484,0.037431557726521625,0.48536577878606757,-0.22015954844087726,False,False,H1|H2|OOS|DD|CAGR,-12.89007381853915
broad,10.0,0.05,5,-0.75,-12.01133388417459,-0.3455723086736928,-5.515888318041107,0.8801872670573231,0.04621895707016721,0.530378909946516,-0.18472955453767514,False,False,H1|H2|OOS|CAGR,-12.01133388417459
broad,10.0,0.05,5,-0.5,-10.269043077373464,-0.24285270268026626,-2.797580160275903,0.757880369129248,0.06364186513817849,0.6330985159399426,-0.21191263611532718,False,False,H1|H2|OOS|DD|CAGR,-10.269043077373464
broad,10.0,0.05,5,-0.25,-7.611031200227791,-0.1644872586432119,-2.171596351654448,0.5060114818446194,0.0902219839096352,0.711463959976997,-0.21817247420154173,False,False,H2|OOS|DD|CAGR,-7.611031200227791
broad,10.0,0.05,5,-0.1,-3.469536895962877,-0.08176414850849079,-0.8704163144710453,0.20669735813633422,0.13163692695228435,0.7941870701117181,-0.23118427457337576,False,False,H2|OOS|DD,-3.469536895962877
broad,10.0,0.05,5,0.0,0.0,0.0,0.0,0.0,0.16633229591191312,0.8759512186202089,-0.2398884377180862,False,False,H2|OOS|DD,0.0
broad,10.0,0.05,5,0.1,2.352273246665093,0.07345256632349073,-0.46479048454062255,0.015051863461365046,0.18985502837856405,0.9494037849436996,-0.23524053287267999,False,False,DD,2.352273246665093
broad,10.0,0.05,5,0.25,4.353265209691748,0.1358770237796253,3.7102391739023743,0.16214921070921662,0.2098649480088306,1.0118282423998342,-0.27699082945710995,False,False,DD,4.353265209691748
broad,10.0,0.05,5,0.5,5.78881403622391,0.175632047023068,5.719108984120691,0.2827450024873258,0.22422043627415222,1.0515832656432769,-0.2970795275592931,False,False,DD,5.78881403622391
broad,10.0,0.05,5,0.75,5.006070867330004,0.13952742294308018,3.3612563794741757,0.35154990388269985,0.21639300458521316,1.015478641563289,-0.27350100151282797,False,False,DD,5.006070867330004
broad,10.0,0.05,5,1.0,6.865088216612536,0.2021427932740002,0.2059837692943156,0.4248344337307433,0.23498317807803848,1.078094011894209,-0.24194827541102937,False,False,DD,6.865088216612536
broad,10.0,0.1,9,-1.0,-9.797090175458445,-0.29516817540263973,-3.2152731023979086,0.7442607635651377,0.04587025543697498,0.5863019255021156,-0.18267256284802313,False,False,H1|H2|OOS|CAGR,-9.797090175458445
broad,10.0,0.1,9,-0.75,-9.228587260801602,-0.28035369125731957,-3.053665894509039,0.7133776983453001,0.051555284583543415,0.6011164096474357,-0.18428863492691183,False,False,H1|H2|OOS|CAGR,-9.228587260801602
broad,10.0,0.1,9,-0.5,-7.9518894781095195,-0.22273766864314848,-2.4602065922841865,0.6821350595812501,0.06432226241046424,0.6587324322616068,-0.19022322794916036,False,False,H1|H2|OOS|CAGR,-7.9518894781095195
broad,10.0,0.1,9,-0.25,-4.885790991185246,-0.12096022949798713,-2.162357389711822,0.4033971619075914,0.09498324727970697,0.7605098714067682,-0.193201719974884,True,False,H2|OOS|CAGR,-4.885790991185246
broad,10.0,0.1,9,-0.1,-1.8430283528036995,-0.051240789624489524,0.8366282837420358,0.09297977465743941,0.12541087366352244,0.8302293112802658,-0.22319157670942258,False,False,H2|OOS|DD,-1.8430283528036995
broad,10.0,0.1,9,0.0,0.0,0.0,0.0,0.0,0.14384115719155943,0.8814701009047553,-0.21482529387200222,False,False,H2|OOS|DD,0.0
broad,10.0,0.1,9,0.1,1.596527975881723,0.05344601661096127,1.2019552950643497,-0.014475899759371557,0.15980643695037666,0.9349161175157166,-0.22684484682264572,False,False,H2|OOS|DD,1.596527975881723
broad,10.0,0.1,9,0.25,2.9683381063043024,0.09684382423636373,1.667733284630979,0.06861892831166756,0.17352453825460246,0.978313925141119,-0.231502626718312,False,False,H2|OOS|DD,2.9683381063043024
broad,10.0,0.1,9,0.5,4.288654937087344,0.1321694084345234,1.1045232591220144,0.19084704099888725,0.18672770656243287,1.0136395093392787,-0.22587052646322237,False,False,DD,4.288654937087344
broad,10.0,0.1,9,0.75,3.747055736569971,0.0954447349281522,1.3787652251142868,0.292854992335549,0.18131171455725914,0.9769148358329075,-0.2286129461231451,False,False,DD,3.747055736569971
broad,10.0,0.1,9,1.0,4.329497095849466,0.11894865481992933,2.025427493363885,0.3519360667638697,0.1871361281500541,1.0004187557246846,-0.23507956880564107,False,False,DD,4.329497095849466
broad,10.0,0.15,14,-1.0,-8.917490937615602,-0.328044688663788,-4.366673593512671,0.5932724202426181,0.0489218612048139,0.6007212393019162,-0.17213150328324678,False,False,H1|H2|OOS|CAGR,-8.917490937615602
broad,10.0,0.15,14,-0.75,-7.4475099911649245,-0.2130169435366004,-4.0112549640721085,0.5779056586095485,0.06362167066932067,0.7157489844291038,-0.1756856895776524,False,False,H2|OOS|CAGR,-7.4475099911649245
broad,10.0,0.15,14,-0.5,-5.807128399127781,-0.13415016851603467,-3.491446866732373,0.49640053992149136,0.08002548658969211,0.7946157594496696,-0.18088377055104976,True,False,H2|OOS|CAGR,-5.807128399127781
broad,10.0,0.15,14,-0.25,-3.8105609817894903,-0.11340139849902009,-1.5992274472920398,0.2792216942922876,0.09999116076307502,0.8153645294666841,-0.1998059647454531,True,False,H2|OOS|CAGR,-3.8105609817894903
broad,10.0,0.15,14,-0.1,-1.1972708452184566,-0.036662382491148726,-0.2665674947616825,0.07354738702713082,0.12612406212878535,0.8921035454745555,-0.21313256427075666,False,False,H2|OOS|DD,-1.1972708452184566
broad,10.0,0.15,14,0.0,0.0,0.0,0.0,0.0,0.13809677058096992,0.9287659279657042,-0.2157982392183735,False,False,H2|OOS|DD,0.0
broad,10.0,0.15,14,0.1,0.5326945965813179,0.005515247303493953,0.17120093021769645,-0.03020724551267904,0.1434237165467831,0.9342811752691982,-0.21751024852055045,False,False,H2|OOS|DD,0.5326945965813179
broad,10.0,0.15,14,0.25,1.2485658432447089,0.0236824416357706,0.35063958272952833,0.015400315138304598,0.150582429013417,0.9524483696014748,-0.21930463504566877,False,False,H2|DD,1.2485658432447089
broad,10.0,0.15,14,0.5,2.17476824716607,0.04430395759854122,1.8036718098303428,0.16057721877290324,0.15984445305263062,0.9730698855642455,-0.23383495731667692,False,False,H2|DD,2.17476824716607
broad,10.0,0.15,14,0.75,3.6829506357192177,0.10868020048977234,1.2954400590191706,0.2153367264860245,0.1749262769381621,1.0374461284554766,-0.2287526398085652,False,False,DD,3.6829506357192177
broad,10.0,0.15,14,1.0,3.6534352945535087,0.09915188982060463,1.4551012057844481,0.2851842812426989,0.174631123526505,1.0279178177863089,-0.23034925127621797,False,False,DD,3.6534352945535087
broad,10.0,0.2,18,-1.0,-7.172465871527178,-0.2266874217131738,-3.019178571447978,0.5259305145321598,0.060192086891838636,0.7079900081482425,-0.17416296685708432,False,False,H2|OOS|CAGR,-7.172465871527178
broad,10.0,0.2,18,-0.75,-6.075662509765412,-0.15713539454674152,-2.2810587767674195,0.5020413312279942,0.0711601205094563,0.7775420353146748,-0.1815441648038899,True,False,H2|OOS|CAGR,-6.075662509765412
broad,10.0,0.2,18,-0.5,-4.998610249465196,-0.1312884068900061,-2.9378810226846186,0.4233372649990059,0.08193064311245846,0.8033890229714102,-0.17497594234471792,True,False,H2|OOS|CAGR,-4.998610249465196
broad,10.0,0.2,18,-0.25,-2.8681471873255315,-0.08398476319196568,-0.5696545451739365,0.2505075053002795,0.1032352737338551,0.8506926666694506,-0.19865820711982474,True,False,H2|OOS|CAGR,-2.8681471873255315
broad,10.0,0.2,18,-0.1,-1.4459719613645117,-0.060381600399464386,-0.20093687133693194,0.07550447399881399,0.1174570259934653,0.874295829461952,-0.20234538385819478,True,False,H2|OOS|DD,-1.4459719613645117
broad,10.0,0.2,18,0.0,0.0,0.0,0.0,0.0,0.13191674560711042,0.9346774298614163,-0.2043547525715641,True,False,H2|DD,0.0
broad,10.0,0.2,18,0.1,1.388864136617629,0.06348947292204143,1.4951850169579894,-0.026063669365495912,0.1458053869732867,0.9981669027834578,-0.219306602741144,False,False,DD,1.388864136617629
broad,10.0,0.2,18,0.25,1.6758531397906617,0.05375894397197367,1.0821447681387708,0.028711416721938932,0.14867527700501704,0.98843637383339,-0.2151762002529518,False,False,DD,1.6758531397906617
broad,10.0,0.2,18,0.5,2.6810224060428434,0.0831963510197703,1.0503410695153148,0.16144598585572006,0.15872696966753885,1.0178737808811866,-0.21485816326671725,False,False,DD,2.6810224060428434
broad,10.0,0.2,18,0.75,3.725067158215123,0.12836611125620634,1.0425757705392225,0.23479792667092098,0.16916741718926165,1.0630435411176227,-0.21478051027695633,False,False,DD,3.725067158215123
broad,10.0,0.2,18,1.0,3.5138176484892147,0.1061428811240065,2.4615449857674165,0.28462228129895556,0.16705492209200257,1.0408203109854228,-0.22897020242923827,False,False,DD,3.5138176484892147
broad,10.0,0.27,25,-1.0,-5.070402401334606,-0.1292572080159895,-2.82851973481143,0.39558307586410124,0.07262623125085899,0.807651199305331,-0.17545997686426873,True,False,H2|OOS|CAGR,-5.070402401334606
broad,10.0,0.27,25,-0.75,-3.990762217179089,-0.06121138103873658,-2.5885935719213715,0.38588904878876007,0.08342263309241416,0.875697026282584,-0.1778592384931693,True,False,H2|OOS|CAGR,-3.990762217179089
broad,10.0,0.27,25,-0.5,-2.8743076298091808,-0.030340004479296856,-1.5833990734054226,0.306662053864151,0.09458717896611324,0.9065684028420237,-0.1879111834783288,True,False,H2|OOS|CAGR,-2.8743076298091808
broad,10.0,0.27,25,-0.25,-2.1367391152280923,-0.07776477358114564,-1.5866337219483273,0.1493980898239224,0.10196286411192412,0.8591436337401749,-0.18787883699289976,True,False,H2|OOS|CAGR,-2.1367391152280923
broad,10.0,0.27,25,-0.1,-0.416548932066374,-0.0039145053469282765,-0.6440589012117637,0.026179256190664725,0.1191647659435413,0.9329939019743922,-0.1973045852002654,True,False,H2,-0.416548932066374
broad,10.0,0.27,25,0.0,0.0,0.0,0.0,0.0,0.12333025526420505,0.9369084073213205,-0.20374517421238303,True,False,H2|DD,0.0
broad,10.0,0.27,25,0.1,0.9958359905045455,0.04513315205866908,0.06018911387276615,-0.010255228272204242,0.1332886151692505,0.9820415593799896,-0.2043470653511107,True,False,DD,0.9958359905045455
broad,10.0,0.27,25,0.25,1.7284633983694064,0.06595709423787377,1.1201357998802397,0.021461843803803757,0.1406148892478991,1.0028655015591943,-0.21494653221118543,False,False,DD,1.7284633983694064
broad,10.0,0.27,25,0.5,2.2113815082579036,0.07591447846773924,-0.23898314804776666,0.10791905944108073,0.14544407034678408,1.0128228857890598,-0.20135534273190536,True,True,,2.2113815082579036
broad,10.0,0.27,25,0.75,2.32571649752058,0.07036366757743684,0.8835059975888626,0.18303915387646066,0.14658742023941085,1.0072720748987574,-0.21258023418827166,False,False,DD,2.32571649752058
broad,10.0,0.27,25,1.0,2.6436860098512094,0.08159716322335786,1.3632295030747033,0.25138175367548693,0.14976711536271714,1.0185055705446784,-0.21737746924313006,False,False,DD,2.6436860098512094
broad,10.0,0.35,32,-1.0,-3.403045075505995,-0.036033515643503766,-2.661393900006792,0.31038812972318014,0.08564010731928495,0.9149574462884179,-0.17341562561784507,True,False,H2|OOS|CAGR,-3.403045075505995
broad,10.0,0.35,32,-0.75,-3.2201131995958088,-0.05696787618787014,-1.8789325593823514,0.2770032406986669,0.08746942607838681,0.8940230857440515,-0.18124023902408948,True,False,H2|OOS|CAGR,-3.2201131995958088
broad,10.0,0.35,32,-0.5,-2.491791927914333,-0.05127840199297107,-1.2291758927222785,0.22166254039443345,0.09475263879520157,0.8997125599389506,-0.1877378056906902,True,False,H2|OOS|CAGR,-2.491791927914333
broad,10.0,0.35,32,-0.25,-1.3014944207880186,-0.035143291019342215,-0.7953801247655323,0.08484833796189016,0.10665561386646472,0.9158476709125795,-0.19207576337025767,True,False,H2|OOS,-1.3014944207880186
broad,10.0,0.35,32,-0.1,-0.43094073205476313,-0.008887794721381792,-0.48466322917125604,0.005080321618526185,0.11536115075379727,0.9421031672105399,-0.19518293232620043,True,False,H2,-0.43094073205476313
broad,10.0,0.35,32,0.0,0.0,0.0,0.0,0.0,0.1196705580743449,0.9509909619319217,-0.200029564617913,True,False,H2,0.0
broad,10.0,0.35,32,0.1,0.4563025506779228,0.014836961058339426,-0.27204550644325254,-0.02392549148050982,0.12423358358112413,0.9658279229902611,-0.19730910955348047,True,True,,0.4563025506779228
broad,10.0,0.35,32,0.25,0.9096723418871688,0.025943052927162813,-0.11927993406792847,0.01681844205334517,0.1287672814932166,0.9769340148590845,-0.1988367652772337,True,True,,0.9096723418871688
broad,10.0,0.35,32,0.5,1.4282345599097024,0.04163741384845587,-0.20512518856319328,0.09675665766775446,0.13395290367344193,0.9926283757803775,-0.19797831273228106,True,True,,1.4282345599097024
broad,10.0,0.35,32,0.75,1.429964429859365,0.030438937447615944,0.5388818180297128,0.16208236670291998,0.13397020237293855,0.9814298993795376,-0.20541838279821012,True,False,DD,1.429964429859365
broad,10.0,0.35,32,1.0,1.4749125824666809,0.028930203330167714,0.7181855124438363,0.21939295296529285,0.1344196838990117,0.9799211652620894,-0.20721141974235135,True,False,DD,1.4749125824666809
broad,10.0,0.53,48,-1.0,-3.133185905831848,-0.10358156898770354,-1.7290284755103524,0.1699919178472374,0.08837332812188903,0.9088280329951426,-0.17119975279883237,True,False,H2|CAGR,-3.133185905831848
broad,10.0,0.53,48,-0.75,-2.896332718652439,-0.11040029381760541,-1.1627801383093717,0.15639135429409076,0.09074185999368312,0.9020093081652407,-0.17686223617084218,True,False,H2|OOS|CAGR,-2.896332718652439
broad,10.0,0.53,48,-0.5,-2.0669713197923656,-0.08311010210394776,-0.3120354561393479,0.11750752668435388,0.09903547398228385,0.9292994998788984,-0.18536968299254242,True,False,H2|CAGR,-2.0669713197923656
broad,10.0,0.53,48,-0.25,-0.47785829925253154,0.0019086352366610715,-0.4098140136591488,0.017192273036323157,0.11492660418768219,1.0143182372195072,-0.1843918974173444,True,True,,-0.47785829925253154
broad,10.0,0.53,48,-0.1,-0.2729448308752769,-0.007009966265573819,0.0988203893487416,0.001181968951482304,0.11697573887145474,1.0053996357172723,-0.1894782414474233,True,True,,-0.2729448308752769
broad,10.0,0.53,48,0.0,0.0,0.0,0.0,0.0,0.1197051871802075,1.0124096019828461,-0.1884900375539359,True,True,,0.0
broad,10.0,0.53,48,0.1,-0.21260033011500923,-0.026558776538566198,0.28204234758927305,-0.001104842399220729,0.11757918387905741,0.9858508254442799,-0.19131046102982863,True,True,,-0.21260033011500923
broad,10.0,0.53,48,0.25,0.1755659378171348,-0.008896223106067414,0.1258169967053191,0.012992835889165378,0.12146084655837885,1.0035133788767787,-0.1897482075209891,True,True,,0.1755659378171348
broad,10.0,0.53,48,0.5,0.3083105483360882,-0.012734444207602058,0.8350709712621973,0.05876104200148849,0.12278829266356839,0.9996751577752441,-0.19684074726655787,True,True,,0.3083105483360882
broad,10.0,0.53,48,0.75,0.41158333438713335,-0.013615231301736475,0.7214205218260772,0.10945783260044344,0.12382102052407884,0.9987943706811097,-0.19570424277219667,True,True,,0.41158333438713335
broad,10.0,0.53,48,1.0,0.49102287019833213,-0.012618329242755078,1.3077361885737937,0.15684456126173352,0.12461541588219083,0.999791272740091,-0.20156739943967383,True,True,,0.49102287019833213
broad,10.0,0.75,69,-1.0,-1.7123911737512154,-0.06513573191192745,-0.5427279689748654,0.07203413283358558,0.09648588857736762,0.9529635448902933,-0.1798882053116565,True,False,CAGR,-1.7123911737512154
broad,10.0,0.75,69,-0.75,-1.3672511475698368,-0.053762074664623793,-0.37398458030099,0.059053509483793044,0.0999372888391814,0.964337202137597,-0.18157563919839526,True,False,CAGR,-1.3672511475698368
broad,10.0,0.75,69,-0.5,-0.9124627803335894,-0.03723032474708954,-0.12864179463665248,0.03330495235949993,0.10448517251154388,0.9808689520551312,-0.18402906705503863,True,False,CAGR,-0.9124627803335894
broad,10.0,0.75,69,-0.25,-0.5261078010045273,-0.026391974173963995,0.009771831802007913,0.008026667024672918,0.1083487223048345,0.9917073026282568,-0.18541320331942523,True,True,,-0.5261078010045273
broad,10.0,0.75,69,-0.1,-0.22805161921886086,-0.012396753304243946,0.09019917731870608,0.007013090858438353,0.11132928412269116,1.0057025234979768,-0.18621747677459222,True,True,,-0.22805161921886086
broad,10.0,0.75,69,0.0,0.0,0.0,0.0,0.0,0.11360980031487977,1.0180992768022208,-0.18531548500140516,True,True,,0.0
broad,10.0,0.75,69,0.1,0.1574186065879335,0.007460128481489248,0.11306117730940368,0.0003606734613757823,0.1151839863807591,1.02555940528371,-0.1864460967744992,True,True,,0.1574186065879335
broad,10.0,0.75,69,0.25,0.2698172099257157,0.009535837751948772,0.11732416636237586,0.008589222781883343,0.11630797241413693,1.0276351145541696,-0.18648872666502891,True,True,,0.2698172099257157
broad,10.0,0.75,69,0.5,0.4130933158658756,0.014428899444048238,0.13495489294331753,0.024737911116657865,0.11774073347353853,1.032528176246269,-0.18666503393083833,True,True,,0.4130933158658756
broad,10.0,0.75,69,0.75,0.5095337473729478,0.01787973275872501,-0.06333570386546361,0.05218958285891393,0.11870513778860925,1.0359790095609458,-0.18468212796275052,True,True,,0.5095337473729478
broad,10.0,0.75,69,1.0,0.5896854522536188,0.021968496830167217,-0.036754571155350746,0.07968896177991595,0.11950665483741596,1.040067773632388,-0.18494793928985165,True,True,,0.5896854522536188
broad,25.0,0.05,5,-1.0,-13.629761531852779,-0.7600265788790939,7.99838974708138,1.922427996816871,-0.007633135491611487,-0.05006366749008728,-0.32849485634443665,False,False,H1|H2|OOS|DD|CAGR,-13.629761531852779
broad,25.0,0.05,5,-0.75,-12.956594446409408,-0.6723807677169902,4.555292974691206,2.200468167643308,-0.0009014646371777735,0.037582143672016385,-0.2940638886205349,False,False,H1|H2|OOS|DD|CAGR,-12.956594446409408
broad,25.0,0.05,5,-0.5,-11.10383729758395,-0.49280739188166645,1.8699890596661883,1.8947009228231202,0.017626106851076795,0.21715551950734016,-0.26721084947028473,False,False,H1|H2|OOS|DD|CAGR,-11.10383729758395
broad,25.0,0.05,5,-0.25,-8.163972727770762,-0.30040361284027045,2.711609817958116,1.2650287046115487,0.04702475254920868,0.40955929854873613,-0.275627057053204,False,False,H1|H2|OOS|DD|CAGR,-8.163972727770762
broad,25.0,0.05,5,-0.1,-3.696419732507561,-0.12125815382216132,-0.9311799358969863,0.5167433953408356,0.0917002825018407,0.5887047575668453,-0.23919915951465298,True,False,H1|H2|OOS|DD|CAGR,-3.696419732507561
broad,25.0,0.05,5,0.0,0.0,0.0,0.0,0.0,0.1286644798269163,0.7099629113890066,-0.24851095887362284,True,False,H1|H2|OOS|DD,0.0
broad,25.0,0.05,5,0.1,2.2519916194764233,0.0784149350065706,-0.38424722040042436,0.03762965865341261,0.15118439602168054,0.7883778463955772,-0.2446684866696186,True,False,H1|H2|OOS|DD,2.2519916194764233
broad,25.0,0.05,5,0.25,3.9287126702752806,0.13375601263538517,7.576807876200076,0.40537302677304154,0.16795160652966912,0.8437189240243917,-0.3242790376356236,False,False,H2|OOS|DD,3.9287126702752806
broad,25.0,0.05,5,0.5,5.101524379736855,0.16833415278484987,7.408265751751763,0.7068625062183145,0.17967972362428486,0.8782970641738564,-0.3225936163911405,False,False,H2|OOS|DD,5.101524379736855
broad,25.0,0.05,5,0.75,4.225613979550302,0.1286943126680713,5.331194604640266,0.8788747597067498,0.17092061962241933,0.8386572240570779,-0.3018229049200255,False,False,H1|H2|OOS|DD,4.225613979550302
