panel,N,H,seed,null_CAGR_cash,null_CAGR_rebuilt,null_CAGR_sym,null_IS_CAGR_rebuilt,lam_cash,lam_rebuilt,lam_sym
B136,3,21,23,0.08612586320490223,0.0859576341005559,0.08595763409828594,0.1223447964492681,0.897915275200593,0.8972286683833837,0.8972286683577493
B136,3,21,24,0.1250917069676436,0.12490622424415254,0.12490622424331055,0.18735146527485713,0.9349080754769181,0.9340467940536823,0.9340467940471746
B136,3,21,25,0.09822448394995975,0.09818524540072215,0.09818524540838491,0.11086604082460272,0.7962042640384606,0.7968255950474676,0.7968255951123282
B136,3,21,26,0.11011754459547096,0.11002540696930985,0.1100254069722284,0.13787607140405744,0.8835562654025648,0.8832413632406126,0.8832413632649725
B136,3,21,27,0.044216007801357815,0.04404988329327342,0.04404988329577164,0.10277820150476757,0.6633867794557562,0.6647205083798005,0.664720508422362
B136,3,21,28,0.11847841453510677,0.11847841453510677,0.1204479502927831,0.11344629743429757,1.0,1.0,1.0176206558401024
B136,3,21,29,0.16665783289517044,0.16665783289517044,0.2226107969957083,0.1594422407994487,1.0,1.0,1.3403908920451035
B136,3,21,30,0.037142135044136326,0.03695167061233051,0.036951670608271536,0.06470815792558726,0.696729396501105,0.6975057088833039,0.6975057087922383
B136,3,21,31,0.10115693168342177,0.10128955838153852,0.10128955839089815,0.10884227897743481,0.7892695916113299,0.7914934825847191,0.7914934826604061
B136,3,21,32,0.12471546157327906,0.12471546157327906,0.14959633493271496,0.0906080249113661,1.0,1.0,1.2119670424557614
B136,3,21,33,0.12405898734809928,0.12420758315883673,0.12420758316036107,0.13539246500001623,0.8390915199305424,0.8409269177532785,0.8409269177637617
B136,3,21,34,0.1028268089218296,0.1028268089218296,0.1030897175509311,0.10223122695353415,1.0,1.0,1.0027907969228427
B136,3,21,35,0.10842279308797464,0.10840553205892878,0.10840553206291759,0.09565276687494717,0.9906958359369746,0.9906108122444099,0.9906108122845267
B136,3,21,36,0.10878951929577019,0.10878951929577019,0.1290665489320233,0.16908350696265306,1.0,1.0,1.2027402419321207
B136,3,21,37,0.14267515994519764,0.1430816072790746,0.14308160729071306,0.1957482590136912,0.7940510354535801,0.7973336786037688,0.797333678668525
B136,3,21,38,0.1384891903788874,0.1384891903788874,0.16615279500155666,0.1719176888922569,1.0,1.0,1.2089347602590543
B136,3,21,39,0.0658803062547102,0.0658803062547102,0.0682269277845875,0.09205313982079844,1.0,1.0,1.0416908021867417
B136,3,42,0,0.10988490737694523,0.1095920297953723,0.10959202979752658,0.18294387102432252,0.8176266110345691,0.8186262633168282,0.818626263333464
B136,3,42,1,0.09357058531632911,0.09355560523434803,0.09355560523784745,0.07616346679176145,0.9586281920686099,0.9586302619006513,0.9586302619410185
B136,3,42,2,0.12611528492012036,0.12580357013641819,0.1258035701232414,0.11829922544874383,0.9167450235554107,0.9155474454976009,0.9155474453988632
B136,3,42,3,0.13188874543039786,0.13160762809250914,0.13160762808058757,0.11807299666600013,0.8890071355772349,0.8880787859037254,0.888078785820873
B136,3,42,4,0.12318056215448303,0.12280895111560941,0.12280895110703449,0.1487293864020005,0.7951483486193494,0.7955614276823266,0.7955614276264067
B136,3,42,5,0.09159885588828764,0.09141459644993644,0.09141459644229988,0.09897449014487791,0.7268270836172304,0.7262888740318449,0.7262888739677529
B136,3,42,6,0.10992789095400357,0.10995963806846576,0.10995963806525366,0.10232887935754875,0.7655215589726256,0.7659044153332621,0.7659044153101946
B136,3,42,7,0.12392658108727184,0.12392052164705336,0.12392052164348866,0.09692267152184963,0.9976226632216683,0.9975937393515921,0.9975937393209751
B136,3,42,8,0.11812521834623158,0.11812521834623158,0.13025004502913795,0.15417020969227635,1.0,1.0,1.1077348257857753
B136,3,42,9,0.12914113116737846,0.12914113116737846,0.1510932562017111,0.09813690754161053,1.0,1.0,1.1820121266257688
B136,3,42,10,0.09673274281270205,0.096336653401909,0.09633665339541109,0.09761323101293584,0.806740064042792,0.8040443323809798,0.8040443323236106
B136,3,42,11,0.07115163151706061,0.07086282806110566,0.07086282806154043,0.12450633953265289,0.616519075387626,0.6158931230361078,0.6158931230400542
B136,3,42,12,0.12173429779808065,0.12194409710668008,0.12194409710814291,0.09351589602743937,0.8283677872320083,0.8309555259032437,0.8309555259135291
B136,3,42,13,0.08336326154266382,0.08320502551546971,0.08320502552310383,0.07195491767648265,0.8743822146087854,0.8741421707806032,0.8741421708678974
B136,3,42,14,0.09328387911387481,0.0932201526505827,0.09322015264494365,0.1019553165721181,0.9802425749886519,0.9798652675332533,0.9798652674698822
B136,3,42,15,0.12363158995418044,0.12363158995418044,0.12785562941521111,0.13820097562670908,1.0,1.0,1.036211379030018
B136,3,42,16,0.07349595464302472,0.07339194025651752,0.0733919402587293,0.10245284733941862,0.7354558552809087,0.7362572178515112,0.7362572178754228
B136,3,42,17,0.0960663056057669,0.09587672580504014,0.09587672580592321,0.07632913684966858,0.8970231921995142,0.8961440504357943,0.8961440504447762
B136,3,42,18,0.08525818925668971,0.08494387286641003,0.08494387286146088,0.0919634652963095,0.843980556392911,0.8418417479541471,0.8418417479016091
B136,3,42,19,0.18362394295903273,0.18365442996991388,0.18365442996454884,0.18302823391242762,0.978015488385028,0.9782874084880313,0.9782874084594804
B136,3,42,20,0.13468071789275782,0.13468071789275782,0.13599609672546298,0.15132292786556678,1.0,1.0,1.0101294718526164
B136,3,42,21,0.10595781818563155,0.10595781818563155,0.1289996330925225,0.10304491317224307,1.0,1.0,1.2335668172990066
B136,3,42,22,0.10789737712832648,0.10767996079326592,0.10767996079866715,0.11380222754193192,0.9115114735808776,0.9106966485172361,0.9106966485652928
B136,3,42,23,0.12139076071193,0.12139076071193,0.12821528381370495,0.1606248134954933,1.0,1.0,1.0586501441107046
B136,3,42,24,0.1324213796910687,0.1324213796910687,0.13657914679303573,0.12981389394940845,1.0,1.0,1.032553367234257
B136,3,42,25,0.1973868278721589,0.1973868278721589,0.24234089729219854,0.2136534450165155,1.0,1.0,1.2221358505323388
B136,3,42,26,0.09252143803495683,0.09247421973966685,0.0924742197395374,0.1399447766818267,0.7735913059194135,0.7735784012910123,0.773578401289889
B136,3,42,27,0.07985038498395558,0.0800192792738268,0.08001927928354724,0.12642612210981485,0.8074502498222893,0.8102599032633269,0.8102599033686768
B136,3,42,28,0.14275996969877158,0.1428589570060177,0.14285895700640983,0.19299690765572008,0.9354021155694121,0.9363027588971395,0.9363027588997472
B136,3,42,29,0.12978895231265075,0.12978895231265075,0.1312150611309819,0.1057107314045711,1.0,1.0,1.01156633448941
B136,3,42,30,0.11996860471066118,0.11996860471066118,0.12642191572112438,0.1621644213258353,1.0,1.0,1.0566555914520197
B136,3,42,31,0.09187949625668401,0.09226656337161177,0.0922665633761004,0.11796780978288646,0.7611158926340023,0.7638686407390836,0.7638686407780828
B136,3,42,32,0.09119523893151649,0.09123365509522818,0.09123365510158488,0.0322844864824261,0.8788049174408454,0.8799088788282095,0.8799088788941651
B136,3,42,33,0.12433900408893384,0.12433900408893384,0.13299632690494056,0.1575412931900524,1.0,1.0,1.0743140627752201
B136,3,42,34,0.1297752273726871,0.1297752273726871,0.15635987259367634,0.13041949405594155,1.0,1.0,1.2136236368683486
B136,3,42,35,0.14998285436620007,0.14998285436620007,0.17237996394166255,0.09278997399918065,1.0,1.0,1.1550728877734657
B136,3,42,36,0.10991620727120965,0.10965787260373694,0.10965787259936044,0.1250434834680012,0.9009260721641157,0.9004271538261874,0.9004271537884809
B136,3,42,37,0.1877461847284636,0.18774706215449433,0.187747062165164,0.15273672982527442,0.9995343426459729,0.9995418301381025,0.9995418301944359
B136,3,42,38,0.11782255355056548,0.11782255355056548,0.15620914447555068,0.10001852881188689,1.0,1.0,1.347740395334325
B136,3,42,39,0.1085869871832168,0.10835571462414606,0.10835571461708127,0.08654551250390918,0.9388211212077264,0.9374977593700549,0.937497759305491
B136,3,52,0,0.05294392742091203,0.053802220131831335,0.0538022201353221,0.06487261452624904,0.687047863725244,0.6948443252702621,0.6948443253215317
B136,3,52,1,0.14297383867240532,0.14297383867240532,0.1869439860551585,0.11981640398755711,1.0,1.0,1.3219313147254554
B136,3,52,2,0.14123571593259476,0.14123571593259476,0.17512241211930224,0.16727654779723067,1.0,1.0,1.2494552777436592
B136,3,52,3,0.14063705669504034,0.14063705669504034,0.1941678162046585,0.1054692447919392,1.0,1.0,1.3950445274612722
B136,3,52,4,0.12012872803635588,0.12012872803635588,0.13582717844090708,0.07038143680181785,1.0,1.0,1.1364278984588891
B136,3,52,5,0.0886708221493675,0.08844986440356628,0.08844986440200309,0.04698164457752929,0.8818821114710211,0.8814746704785004,0.8814746704617369
B136,3,52,6,0.13745898534357837,0.13783603345532658,0.13783603344740203,0.12466228152368486,0.8436187585056729,0.8453302923944459,0.8453302923447368
B136,3,52,7,0.11008587192169039,0.11008587192169039,0.15342344853045575,0.11820971568388194,1.0,1.0,1.441985647446339
B136,3,52,8,0.11762470321550578,0.11762470321550578,0.1453290251642061,0.049826989551375656,1.0,1.0,1.2520561855288077
B136,3,52,9,0.07520247274414071,0.07503635856873991,0.07503635856502133,0.0612826579991852,0.8406822196985448,0.840343775241464,0.8403437751951077
B136,3,52,10,0.10085744731017177,0.10085744731017177,0.11792368754806049,0.09048294189523198,1.0,1.0,1.1883329638807603
B136,3,52,11,0.13525352360889875,0.13525352360889875,0.1658427937017528,0.13325970294685674,1.0,1.0,1.2375820577416248
B136,3,52,12,0.1273561311030491,0.1273561311030491,0.14382462759113812,0.060870622453560896,1.0,1.0,1.136364819755298
B136,3,52,13,0.15216033168621945,0.15214562076068927,0.1521456207581473,0.09532823999788986,0.9866360318217573,0.9865819394971389,0.9865819394800723
B136,3,52,14,0.12608973320953543,0.12615187927978488,0.12615187927815885,0.12274123374644019,0.808301855131399,0.8093825469574571,0.809382546946875
B136,3,52,15,0.1507241772070742,0.1507241772070742,0.24013611225601172,0.14074315460730924,1.0,1.0,1.6220128205093178
B136,3,52,16,0.15048852639372678,0.15048852639372678,0.1660402674388275,0.12695913625345034,1.0,1.0,1.1059168770831342
B136,3,52,17,0.1939825060842686,0.1939825060842686,0.20129877006814922,0.1630209638972513,1.0,1.0,1.0374122317299452
B136,3,52,18,0.15104748457506556,0.15104748457506556,0.17572048119903494,0.12774490205646227,1.0,1.0,1.169496642700231
B136,3,52,19,0.11967308278278144,0.11967308278278144,0.1531051092645861,0.11601626426117928,1.0,1.0,1.292607842666525
B136,3,52,20,0.10229309799458486,0.10213050849187555,0.10213050849072647,0.050647761736507535,0.9402183574188587,0.939387727121709,0.9393877271104167
B136,3,52,21,0.09037828372019674,0.09037828372019674,0.0977484119327976,0.08522991440505234,1.0,1.0,1.093963178126552
B136,3,52,22,0.16136610781772975,0.16136610781772975,0.18677286276618887,0.09373695845404129,1.0,1.0,1.159491761722972
B136,3,52,23,0.13331041816742273,0.13331041816742273,0.14154798556157755,0.06463983087896241,1.0,1.0,1.065917429782296
B136,3,52,24,0.1252354562730047,0.1252354562730047,0.1654548137697629,0.1771973641935849,1.0,1.0,1.3428423217772358
B136,3,52,25,0.11479250087183646,0.11465206787909055,0.11465206788261839,0.14887362577885765,0.8298575056433182,0.8301211797678116,0.8301211797941275
B136,3,52,26,0.04971353058118111,0.049543284289460754,0.04954328428530386,0.12828384724869402,0.6427033825197752,0.6422541126795664,0.6422541126204333
B136,3,52,27,0.08066790312681027,0.08068747611190563,0.0806874761129115,0.053929277245766016,0.9213491451317242,0.9224981880348146,0.9224981880477194
B136,3,52,28,0.10617283532356692,0.10617283532356692,0.13609655836805912,0.07374372210287317,1.0,1.0,1.306988580830055
B136,3,52,29,0.17855972964397648,0.17855972964397648,0.19495726447544626,0.10928737859126891,1.0,1.0,1.0927021052059744
B136,3,52,30,0.10973457372112172,0.1099709558016233,0.10997095580420568,0.07873595372557163,0.8095243577780407,0.8139217214495613,0.8139217214693344
B136,3,52,31,0.0879593333063875,0.08799172002891842,0.08799172003086464,0.040970386839032535,0.9807156552016649,0.9810957841076686,0.9810957841332855
B136,3,52,32,0.19313373600708972,0.19313373600708972,0.25944784740191107,0.1202019671555341,1.0,1.0,1.3397845365694052
B136,3,52,33,0.11377683642006797,0.1139589088669879,0.1139589088587114,0.1409109084460307,0.8074938176827593,0.8095921883560164,0.8095921882953465
B136,3,52,34,0.09238365507852553,0.09238365507852553,0.09748192352481277,0.061697003446351095,1.0,1.0,1.0624425442428123
B136,3,52,35,0.09456608850373915,0.09435132287980053,0.09435132288519243,0.07677482384921586,0.8559495378320425,0.8558750257992216,0.8558750258515557
B136,3,52,36,0.13593990742221895,0.13593990742221895,0.18015671337788697,0.10885393625899287,1.0,1.0,1.3378477671742581
B136,3,52,37,0.12107817510426622,0.12157684438127614,0.12157684438241523,0.1386272532159476,0.7405702973430479,0.7447154475890247,0.7447154475960851
B136,3,52,38,0.1470049080627438,0.1470049080627438,0.16505589796043374,0.1040974200630469,1.0,1.0,1.1266229171132525
B136,3,52,39,0.16908026133323184,0.16908026133323184,0.1834730723432605,0.1733599933039871,1.0,1.0,1.0851143668333914
B136,3,63,0,0.17902329878726975,0.17902329878726975,0.24245665240695957,0.1279563383058151,1.0,1.0,1.3523629312168255
B136,3,63,1,0.10730420527260165,0.10730420527260165,0.12645587171629202,0.06951560363496978,1.0,1.0,1.1956332085416739
B136,3,63,2,0.1558772118321463,0.1558772118321463,0.2050300953936819,0.2115461482509815,1.0,1.0,1.3252974743651842
B136,3,63,3,0.14080912746678775,0.14067761705455628,0.14067761705231963,0.16081516072422564,0.892423022178936,0.8932409772793384,0.8932409772647751
B136,3,63,4,0.11220463997556807,0.11220210384825902,0.11220210384599372,0.1771555859709848,0.795417782572549,0.7963512091925744,0.7963512091760496
B136,3,63,5,0.1022897197579773,0.10214433099946185,0.1021443309977712,0.08888743043623593,0.8852767444485536,0.8854485760692943,0.8854485760536248
B136,3,63,6,0.08006604004832618,0.07977957991918294,0.07977957991416229,0.1299057494028355,0.8803355829419655,0.8781697138486344,0.8781697137880462
B136,3,63,7,0.09908001347563444,0.09908001347563444,0.10352126350827584,0.16312105773933738,1.0,1.0,1.048908798322789
B136,3,63,8,0.0797058126369452,0.07954385422202526,0.07954385423037968,0.24018683236959948,0.6895172469174751,0.689817962555497,0.6898179626309462
B136,3,63,9,0.16751633617827189,0.16751633617827189,0.19385300794846927,0.22159126609587965,1.0,1.0,1.1619302720551412
B136,3,63,10,0.14336808825324954,0.14336808825324954,0.16485750805178712,0.13074621393503683,1.0,1.0,1.1543347150245131
B136,3,63,11,0.14889064126900076,0.14889064126900076,0.16273889077914494,0.1486214670137913,1.0,1.0,1.0957766566298466
B136,3,63,12,0.1186032927464522,0.11906985176910911,0.11906985175529683,0.17098803117119266,0.7841114145330357,0.7867723690239101,0.7867723689291366
B136,3,63,13,0.15363178498015118,0.15363178498015118,0.1768667834722477,0.10486972878025824,1.0,1.0,1.1549144256674657
B136,3,63,14,0.16926470257250426,0.1692728466513025,0.1692728466413267,0.2357862289141066,0.9793584819361889,0.9794009182364827,0.9794009181788397
B136,3,63,15,0.10491187434344651,0.10488443102285494,0.1048844310162762,0.15935637035489747,0.9588784983362564,0.9591900268285447,0.9591900267640274
B136,3,63,16,0.08974042808472493,0.08974042808472493,0.09209031898354403,0.06696278815033607,1.0,1.0,1.0291362214786381
B136,3,63,17,0.12385439065420245,0.12385439065420245,0.1665771082807017,0.13259285871447224,1.0,1.0,1.3766903525529346
B136,3,63,18,0.10258799925092155,0.10258799925092155,0.12759606523912037,0.08319934217724212,1.0,1.0,1.2713513997379198
B136,3,63,19,0.11621759575516655,0.11621759575516655,0.15349351122025245,0.10134383858347773,1.0,1.0,1.3543396512724601
B136,3,63,20,0.1241182167006567,0.1241182167006567,0.15112450495436947,0.11989524521510164,1.0,1.0,1.233565107273139
B136,3,63,21,0.07252204144485463,0.07223234472089057,0.07223234471559392,0.11322540296212824,0.7852568554988448,0.7858745477870077,0.7858745477251854
B136,3,63,22,0.15723465072907206,0.15723465072907206,0.20239569659809176,0.1318577119403932,1.0,1.0,1.2908013544374586
B136,3,63,23,0.11070373846681925,0.11068235779162028,0.11068235779624969,0.1304384933242051,0.9130632650113286,0.9133373398628581,0.9133373399023053
B136,3,63,24,0.1294995893352049,0.1294995893352049,0.13650427887999617,0.12044835805823628,1.0,1.0,1.0564642199479715
B136,3,63,25,0.15793762686140722,0.15793762686140722,0.31259997093585357,0.11615389438520674,1.0,1.0,1.9761596454088022
B136,3,63,26,0.08697250240100529,0.08682157233291798,0.08682157232583498,0.17856657526941588,0.8764767560083737,0.8759005381768947,0.8759005380994671
B136,3,63,27,0.12837651228936187,0.12837651228936187,0.14402072769370333,0.15555532775934533,1.0,1.0,1.1284856552925573
B136,3,63,28,0.13294195819594434,0.13294195819594434,0.17135963818605138,0.18445919106531905,1.0,1.0,1.2976816188058675
B136,3,63,29,0.1574695434701463,0.1574695434701463,0.2372647961058003,0.15496514309581344,1.0,1.0,1.51133008225972
B136,3,63,30,0.11645255829672418,0.11645255829672418,0.15653419913302002,0.1422583274801239,1.0,1.0,1.369004183883083
B136,3,63,31,0.0879097105898552,0.0879097105898552,0.09170948954287583,0.08341164546250335,1.0,1.0,1.0493823480174795
B136,3,63,32,0.07154466612654131,0.07150124630069765,0.07150124630196597,0.10382409238060553,0.8201089661365288,0.8208393002872503,0.8208393003029368
B136,3,63,33,0.15001452587531205,0.15001452587531205,0.1929926091296632,0.1307262736915782,1.0,1.0,1.298337213876602
B136,3,63,34,0.11859153271807532,0.11859153271807532,0.12493384187570711,0.15418428083575275,1.0,1.0,1.0573648575521277
B136,3,63,35,0.15140900020189507,0.15140900020189507,0.207133662384829,0.13743233572258018,1.0,1.0,1.3788549369269194
B136,3,63,36,0.15404653351458975,0.15404653351458975,0.16472802016578125,0.16879401213360512,1.0,1.0,1.0716554593843493
B136,3,63,37,0.12730460099832763,0.12730460099832763,0.1313391768126746,0.10403614207908296,1.0,1.0,1.0328523165302206
B136,3,63,38,0.15199610087782767,0.15199610087782767,0.18059083242637053,0.11318501095973499,1.0,1.0,1.1943471040763105
B136,3,63,39,0.06603626344950997,0.06569349793917678,0.06569349794033519,0.07634663795506125,0.7443820001091312,0.7439350965811378,0.7439350965955092
B136,3,76,0,0.14024723831379293,0.14024723831379293,0.1574849281152222,0.13204712450750922,1.0,1.0,1.127679815424848
B136,3,76,1,0.13652661982112546,0.13639479247084263,0.13639479247050224,0.11667657911407425,0.9549473935638815,0.9545500970938972,0.9545500970914058
B136,3,76,2,0.10493712869945693,0.10467377472610484,0.10467377473377115,0.09869104441459275,0.9207522134981438,0.9197892611428136,0.9197892612130878
B136,3,76,3,0.11613377337808828,0.11606003933010967,0.11606003932176678,0.13344450902260596,0.940095983743013,0.9399464209029365,0.9399464208317543
B136,3,76,4,0.12540708551767255,0.12540708551767255,0.1496912206899319,0.12102204548958584,1.0,1.0,1.208237106724069
B136,3,76,5,0.13572087463705995,0.13572087463705995,0.1447321047898582,0.17660214933355456,1.0,1.0,1.0689391247658555
B136,3,76,6,0.14738189749659436,0.14730443597062748,0.14730443597113463,0.1892789764942977,0.9192215802408437,0.9191937433483339,0.9191937433515471
B136,3,76,7,0.12982659735707336,0.12982659735707336,0.14988798466824305,0.16664391352258878,1.0,1.0,1.1603229991330386
B136,3,76,8,0.13226331528808188,0.13226331528808188,0.1566088290775296,0.11528595633516026,1.0,1.0,1.1913928806402863
B136,3,76,9,0.16318494534194627,0.16318494534194627,0.16742074667793871,0.11465197477182909,1.0,1.0,1.0262511202461815
B136,3,76,10,0.14190423928307783,0.14190423928307783,0.2013820240811084,0.12485764269810584,1.0,1.0,1.431298817128557
B136,3,76,11,0.11503373551611684,0.11456797241599581,0.11456797242115258,0.13224045539776474,0.7414024391419864,0.7402967417683364,0.7402967418029058
B136,3,76,12,0.10476038341354754,0.10476038341354754,0.10758300029572943,0.10274388375503074,1.0,1.0,1.0290698489715202
B136,3,76,13,0.08456890873314737,0.0845212681632026,0.08452126816583716,0.14134668595974653,0.8339049696879839,0.8351566602664504,0.8351566602944427
B136,3,76,14,0.1244384303804027,0.1244384303804027,0.14650702945363414,0.10524714599783835,1.0,1.0,1.183703742430979
B136,3,76,15,0.11752035821115348,0.11749683163695512,0.1174968316375058,0.10585533351929488,0.9854008710897091,0.9852710241811846,0.9852710241860159
B136,3,76,16,0.12405619140741564,0.1240354511334123,0.12403545112845715,0.15798178960951015,0.9910286245138356,0.991005054572833,0.9910050545312086
B136,3,76,17,0.09507201090084938,0.09501352540494157,0.09501352539747598,0.06213537756085952,0.9792748182460231,0.9787981422651242,0.9787981421803442
B136,3,76,18,0.12549431313365056,0.12524521123084553,0.12524521123389087,0.19369731799926582,0.9162062251420082,0.9151817367959156,0.9151817368187678
B136,3,76,19,0.12645577375446715,0.12645577375446715,0.16533494984958885,0.09068697154539174,1.0,1.0,1.3347010576528413
B136,3,76,20,0.05157389250353628,0.0511579195064662,0.05115791950899484,0.04771237009727014,0.8491979868439987,0.8480529098142957,0.8480529098633356
B136,3,76,21,0.13746213124575024,0.13681610409849787,0.13681610409187006,0.2041965497906939,0.859398812966977,0.8562018545658534,0.8562018545236005
B136,3,76,22,0.08435673778802877,0.08512760070500747,0.0851276007128603,0.11783321046729656,0.686461977520483,0.692003830848736,0.6920038309161871
B136,3,76,23,0.12316464105737657,0.12315765680490265,0.12315765680983737,0.11012616084444637,0.9889849205009553,0.9889835598001342,0.9889835598413685
B136,3,76,24,0.1568584153353878,0.15674831888997987,0.15674831889929886,0.23673554715755807,0.9720688136126758,0.971586709320752,0.9715867093795647
B136,3,76,25,0.11559218317424391,0.11559218317424391,0.11835866892469782,0.09150200338264103,1.0,1.0,1.026042782938675
B136,3,76,26,0.1390542553795855,0.13894277001494082,0.13894277001088873,0.13666218979372036,0.9259860920802663,0.9257494990391861,0.9257494990115258
B136,3,76,27,0.05760261490055529,0.0577900816092245,0.057790081608026345,0.12880518794720608,0.5330532531446983,0.5386927583351759,0.5386927583235055
B136,3,76,28,0.1294272210346339,0.1294272210346339,0.13733686566509884,0.14579754490294872,1.0,1.0,1.064225281743976
B136,3,76,29,0.11304714696679707,0.1129666276525163,0.11296662766480936,0.13512335904419626,0.8345265537003896,0.8349062176318924,0.8349062177252868
B136,3,76,30,0.08908719403017362,0.09009136360687742,0.09009136361795078,0.16560591472176678,0.631264597029265,0.6390968315205039,0.6390968316014127
B136,3,76,31,0.11263261260020307,0.11263261260020307,0.11777670894659753,0.07733448888628347,1.0,1.0,1.0482451767995868
B136,3,76,32,0.1514776423046813,0.1514776423046813,0.16142892944497444,0.19899626987399,1.0,1.0,1.0671527554023401
B136,3,76,33,0.054113430627408254,0.054037274702025906,0.05403727469890063,0.04730651945436337,0.6851575430376307,0.6846523679436851,0.6846523678985574
B136,3,76,34,0.10151291670461737,0.10148239737493636,0.1014823973711041,0.12793323683732383,0.9065695730273231,0.906962441384906,0.9069624413485844
B136,3,76,35,0.0859871057167183,0.0856828790892481,0.08568287908741357,0.0618876574249112,0.8425619524238022,0.840716079608482,0.8407160795892619
B136,3,76,36,0.12955041160122116,0.12948205224182963,0.1294820522464657,0.14130522710208782,0.9692484523134917,0.9689438061305993,0.9689438061669617
B136,3,76,37,0.08839430757997135,0.08830655064497228,0.08830655064334958,0.0657311978263142,0.8696476348300204,0.8703517879305847,0.8703517879132443
B136,3,76,38,0.1357795700741118,0.13553166399985184,0.135531664002855,0.16995185135829072,0.9095737343990504,0.9084037402885528,0.9084037403089955
B136,3,76,39,0.10256204290900994,0.10233046320404049,0.10233046320048866,0.10688068338656298,0.9011967695628613,0.9010845863890049,0.9010845863556112
B136,3,90,0,0.1471069726922114,0.14709845535858235,0.14709845536048882,0.09524964305627592,0.9922016168339263,0.9921818097000914,0.9921818097135489
B136,3,90,1,0.12989897534851935,0.12989897534851935,0.1793903667183323,0.1321785630296337,1.0,1.0,1.3958051744866735
B136,3,90,2,0.12544914048091638,0.12544914048091638,0.16390244153763,0.12829624472566414,1.0,1.0,1.3281289840190762
B136,3,90,3,0.1698498645010662,0.1698498645010662,0.2403040923159978,0.1298389176461583,1.0,1.0,1.418324110148
B136,3,90,4,0.13454282304886367,0.13445579383642947,0.1344557938517872,0.12933647817297822,0.9273913573516503,0.9272234374765858,0.9272234375864705
B136,3,90,5,0.22396112253224643,0.22396112253224643,0.25649463000365924,0.27998301302592066,1.0,1.0,1.1416794505846661
B136,3,90,6,0.1355930768528908,0.1355930768528908,0.13965852977290627,0.1645697258903558,1.0,1.0,1.0309963363843184
B136,3,90,7,0.09189754359610092,0.09161192920296513,0.09161192920638461,0.05622828989215978,0.9095941590544099,0.907808610758549,0.9078086107960235
B136,3,90,8,0.08921416600207221,0.08919190692214385,0.08919190692854362,0.10449246893222286,0.7715395733700976,0.7741118378016894,0.774111837861067
B136,3,90,9,0.1213544299438658,0.1213710243558801,0.12137102435881797,0.12728113100865746,0.8616728825404456,0.862492764820179,0.8624927648416691
B136,3,90,10,0.08637098910362973,0.08594737047287415,0.08594737046337353,0.1463618364287813,0.7323050988973381,0.733165179849419,0.7331651797650995
B136,3,90,11,0.15002919954279492,0.15002919954279492,0.1965661778189136,0.13470282434596204,1.0,1.0,1.3237391911609593
B136,3,90,12,0.16074814680358074,0.16074814680358074,0.234126429498968,0.15931537524628325,1.0,1.0,1.4664063068384041
B136,3,90,13,0.1401563395463976,0.1401563395463976,0.1796652778928136,0.06824325199262882,1.0,1.0,1.2957202668066572
B136,3,90,14,0.10372775933315692,0.10372775933315692,0.10438766572024782,0.12058229521815278,1.0,1.0,1.0068564585948334
B136,3,90,15,0.1510429091347687,0.1510429091347687,0.17535252070787943,0.10978183807797315,1.0,1.0,1.1671746360654451
B136,3,90,16,0.13232603612524563,0.13232603612524563,0.14319165536043776,0.14912197744426758,1.0,1.0,1.0856185703962489
B136,3,90,17,0.13992352945933106,0.13992352945933106,0.17934051289178066,0.14104648366473005,1.0,1.0,1.301999529636171
B136,3,90,18,0.08128233973949439,0.08128233973949439,0.08493960911387788,0.06332004151240955,1.0,1.0,1.0515479044852052
B136,3,90,19,0.09964295288144975,0.09964295288144975,0.10970462868557207,0.0618955787719766,1.0,1.0,1.111598407905494
B136,3,90,20,0.06924539778041461,0.06885830090513356,0.06885830091205802,0.05383806163730109,0.7461755313693867,0.7451146574445042,0.7451146575264078
B136,3,90,21,0.12139067584882568,0.12139067584882568,0.13145365080043026,0.09550971209563874,1.0,1.0,1.086605521088952
B136,3,90,22,0.14643580523967015,0.14643580523967015,0.178268033941692,0.1098083968119512,1.0,1.0,1.222613182609374
B136,3,90,23,0.11392859456282078,0.11392859456282078,0.15160502992822766,0.12120868429408027,1.0,1.0,1.3595667280091115
B136,3,90,24,0.12807424573141524,0.12807424573141524,0.13950881949764127,0.13036903107363007,1.0,1.0,1.0923143040625465
B136,3,90,25,0.12274443071838848,0.12274443071838848,0.188989580237648,0.08864674278544071,1.0,1.0,1.5762124459808315
B136,3,90,26,0.08326669942156406,0.08326669942156406,0.08745135573806917,0.08011343075723354,1.0,1.0,1.0576210073086056
B136,3,90,27,0.13152772185073736,0.13152772185073736,0.131797213893162,0.14449194013943378,1.0,1.0,1.0021326863172724
B136,3,90,28,0.12220494341735666,0.12200097579291147,0.12200097579170599,0.07938982831008445,0.9210917910286487,0.9202638490162935,0.9202638490068058
B136,3,90,29,0.15989300279810892,0.15989300279810892,0.1970166713261472,0.18463665559155285,1.0,1.0,1.2378285277703458
B136,3,90,30,0.1659389761563057,0.1659389761563057,0.21345786281127443,0.16538142118085486,1.0,1.0,1.2903443692759873
B136,3,90,31,0.0759940700444326,0.07586449594694322,0.07586449594959865,0.07861020772647542,0.9281863301168283,0.9275575584099716,0.927557558445816
