panel,n_max,gross,wcap,mean_n_held,max_n_held,mean_n_sel,max_name_w,mean_name_w,mean_book_gross,struct_dev,mean_sweep_w,mean_gross,turnover_yr,max_row_sum,tie_days,window_days
U56,INF,0.75,INF,38.450337078651685,55,38.450337078651685,0.15,0.019505680755563866,0.75,8.881784197001252e-16,0.2694679637786412,0.9999999999999998,4.39457281063272,1.0000000000000004,0,4450
U56,INF,1.0,0.02,38.450337078651685,55,38.450337078651685,0.02,0.01996738825509631,0.7677528089887644,0.9,0.24981764438997936,0.9999999999999996,3.9918738682526254,1.0000000000000009,0,4450
U56,INF,1.0,INF,38.450337078651685,55,38.450337078651685,0.2,0.026007574340751825,1.0,1.1102230246251565e-15,0.025957285038188612,1.0,5.679032812388824,1.0000000000000009,0,4450
B136,10,0.75,0.02,9.99078237410072,10,9.99078237410072,0.02,0.02,0.19981564748201439,0.63,0.8003462230215826,1.0,4.122411181547176,1.0000000000000002,0,4448
B136,10,0.75,INF,9.99078237410072,10,9.99078237410072,0.125,0.0750691959765071,0.75,1.1102230246251565e-16,0.2507062430412813,1.0,14.779787826422032,1.0,0,4448
B136,10,1.0,0.02,9.99078237410072,10,9.99078237410072,0.02,0.02,0.19981564748201439,0.88,0.8003462230215826,1.0,4.122411181547176,1.0000000000000002,0,4448
B136,10,1.0,INF,9.99078237410072,10,9.99078237410072,0.16666666666666666,0.1000922613020095,1.0,2.220446049250313e-16,0.0009416573883751253,1.0,19.38772922095656,1.0000000000000002,0,4448
B136,20,0.75,0.02,19.87275179856115,20,19.87275179856115,0.02,0.019999999999999997,0.39745503597122306,0.63,0.6029541366906472,1.0,6.944807442726356,1.0,0,4448
B136,20,0.75,INF,19.87275179856115,20,19.87275179856115,0.125,0.03774011810756386,0.75,2.220446049250313e-16,0.2512342516895692,1.0,12.738707114620887,1.0000000000000002,0,4448
B136,20,1.0,0.02,19.87275179856115,20,19.87275179856115,0.02,0.019999999999999997,0.39745503597122306,0.88,0.6029541366906472,1.0,6.944807442726356,1.0,0,4448
B136,20,1.0,INF,19.87275179856115,20,19.87275179856115,0.16666666666666666,0.050320157476751816,1.0,4.440892098500626e-16,0.0016456689194253812,1.0,16.718920279565133,1.0000000000000002,0,4448
B136,30,0.75,0.02,29.602293165467625,30,29.602293165467625,0.02,0.02,0.5920458633093527,0.63,0.4085926258992804,1.0,9.005392343048372,1.0,0,4448
B136,30,0.75,INF,29.602293165467625,30,29.602293165467625,0.125,0.025335875021834726,0.7500000000000002,4.440892098500626e-16,0.25151105169401267,0.9999999999999996,11.286573155441324,1.0000000000000002,0,4448
B136,30,1.0,0.02,29.602293165467625,30,29.602293165467625,0.02,0.02,0.5920458633093527,0.88,0.4085926258992804,1.0,9.005392343048372,1.0,0,4448
B136,30,1.0,INF,29.602293165467625,30,29.602293165467625,0.16666666666666666,0.03378116669577963,1.0,6.661338147750939e-16,0.002014735592017562,1.0,14.812230552463408,1.0000000000000004,0,4448
B136,50,0.75,0.02,48.30957733812949,50,48.30957733812949,0.02,0.015230569477990149,0.73578237410072,0.63,0.2659327809573312,0.9999999999999996,9.291947119060687,1.0000000000000002,0,4448
B136,50,0.75,INF,48.30957733812949,50,48.30957733812949,0.125,0.015524871905845566,0.7500000000000007,6.661338147750939e-16,0.2525660254570905,0.9999999999999996,9.523103697799595,1.0000000000000002,0,4448
B136,50,1.0,0.02,48.30957733812949,50,48.30957733812949,0.02,0.019999999999999997,0.9661915467625901,0.88,0.03572392086330932,1.0,12.032991263610619,1.0000000000000004,0,4448
B136,50,1.0,INF,48.30957733812949,50,48.30957733812949,0.16666666666666666,0.02069982920779408,1.0,8.881784197001252e-16,0.003421367276121313,1.0,12.499432622586086,1.0000000000000007,0,4448
B136,INF,0.75,0.02,93.22009892086331,126,93.22009892086331,0.02,0.007892958520944522,0.7357823741007191,0.63,0.27187870380698675,1.0000000000000004,4.675125426436814,1.0000000000000002,0,4448
B136,INF,0.75,INF,93.22009892086331,126,93.22009892086331,0.125,0.008045475264263476,0.7499999999999998,1.9984014443252818e-15,0.25851194830674606,1.0000000000000004,4.906022705624988,1.0000000000000002,0,4448
B136,INF,1.0,0.02,93.22009892086331,126,93.22009892086331,0.02,0.010364626920025178,0.9661915467625894,0.88,0.0436518179961833,1.0000000000000009,5.829629100658773,1.0000000000000022,0,4448
B136,INF,1.0,INF,93.22009892086331,126,93.22009892086331,0.16666666666666666,0.0107273003523513,0.9999999999999996,2.886579864025407e-15,0.011349264408995289,1.0000000000000009,6.316743996025918,1.0000000000000022,0,4448
