cadence,SET,window,chooser,F,moves,move_rate,obs_delta,null_mean,null_sd,q95,p_NL_PERM,gap,half_width,separates,obs_U56,obs_B136,obs_SMALL,p_U56,p_B136,p_SMALL
QUARTER,NG,L2520,H_RUNNERUP,193,3,0.014925373134328358,-0.0071349527631495045,0.0004316602311426321,0.011835250334052002,0.019320393148042653,0.69375,-0.007566612994292137,0.01888873291690002,False,0.0035464996928216276,-0.02495135798227014,0.0,0.43275,0.95475,
QUARTER,NG,L2520,H_NARROWEST,193,11,0.05540096129521882,-0.008123647415308863,0.0007497514436537326,0.01788913013522907,0.030449553263522795,0.6564166666666666,-0.008873398858962597,0.029699801819869063,False,-0.018183684824864613,0.012751007543249912,-0.01893826496431189,0.74025,0.33475,0.89425
QUARTER,NG,L2520,H_ANY,193,15,0.07530145880765664,-0.007559667372157221,0.001062887655598675,0.020929793076771244,0.03624251828255848,0.6651666666666666,-0.008622555027755895,0.0351796306269598,False,0.006563130252686334,-0.010303867404846104,-0.01893826496431189,0.349,0.754,0.8925
QUARTER,NG,L2520,CH_RAW,193,182,0.9425752592967367,-0.060539951363086104,0.04987681155651085,0.07100226711333747,0.16689600226134702,0.9205833333333334,-0.11041676291959696,0.11701919070483616,False,-0.09512682613520496,-0.08875026901104142,0.0022572410569880754,0.82675,0.961,0.974
QUARTER,NG,L2520,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
QUARTER,NG,EXPAND,H_RUNNERUP,193,4,0.020575090648452653,-0.011763072601750852,0.002596718331565531,0.015327724098430933,0.02847090702025491,0.758,-0.014359790933316383,0.02587418868868938,False,0.0035464996928216276,-0.0205395613102686,-0.018296156187805588,0.43625,0.92125,0.9165
QUARTER,NG,EXPAND,H_NARROWEST,193,6,0.031199932540686398,-0.014663649204121073,0.0016631580175643684,0.02429847825053958,0.041327044119568876,0.7585,-0.016326807221685443,0.039663886102004504,False,-0.006756526460245739,0.0,-0.03723442115211748,0.549,,0.968
QUARTER,NG,EXPAND,H_ANY,193,11,0.05607555443123366,-0.0062861637302879915,0.0021329818095707203,0.023033553285365712,0.04052677265945664,0.6288333333333334,-0.008419145539858713,0.038393790849885916,False,0.031075192402739177,-0.012699262441485672,-0.03723442115211748,0.094,0.82425,0.96825
QUARTER,NG,EXPAND,CH_RAW,193,183,0.9475503836748461,-0.07296712698655684,0.018047793881445767,0.06560285200817685,0.1267581624006715,0.9041666666666667,-0.09101492086800261,0.10871036851922573,False,-0.0804420705053627,-0.10565847092471106,-0.03280083952959678,0.82675,0.977,0.90875
QUARTER,NG,EXPAND,CH_ANCHOR,193,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L252,H_RUNNERUP,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L252,H_NARROWEST,46,35,0.7529761904761904,-0.034421530082327186,0.05033673701873595,0.0823265740134934,0.19187548622782505,0.8275833333333334,-0.08475826710106313,0.1415387492090891,False,-0.059954535956901374,-0.013139691046001743,-0.030170363244078447,0.77225,0.79175,0.91875
YEAR,ALL4,L252,H_ANY,46,35,0.7529761904761904,-0.034421530082327186,0.0502958558477312,0.08389552531263457,0.19301558545072842,0.8210000000000001,-0.08471738593005838,0.14271972960299723,False,-0.059954535956901374,-0.013139691046001743,-0.030170363244078447,0.76425,0.7905,0.90825
YEAR,ALL4,L252,CH_RAW,46,43,0.9315476190476191,-0.08000929160924802,0.025416590805734208,0.09630006357834058,0.18672154295349827,0.7439166666666667,-0.10542588241498223,0.16130495214776405,False,-0.2070011258720093,0.05540631139851936,-0.08843306035425415,0.98775,0.3355,0.9085
YEAR,ALL4,L252,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L504,H_RUNNERUP,46,1,0.020833333333333332,-0.003435209668829283,-0.000521547152131041,0.009715688122298028,0.020883659294823942,0.86525,-0.002913662516698242,0.021405206446954983,False,-0.010305629006487849,0.0,0.0,0.86525,,
YEAR,ALL4,L504,H_NARROWEST,46,32,0.6934523809523809,-0.0009880926422737603,0.05525801260976961,0.08197029767239743,0.1934563521010291,0.7407499999999999,-0.05624610525204337,0.13819833949125948,False,-0.028404300231060935,-0.024028991827990766,0.04946901413223042,0.59625,0.83775,0.78825
YEAR,ALL4,L504,H_ANY,46,32,0.6934523809523809,-0.0009880926422737603,0.05622758445038875,0.08291217041270643,0.1963430747165559,0.7424166666666666,-0.05721567709266251,0.14011549026616715,False,-0.028404300231060935,-0.024028991827990766,0.04946901413223042,0.59025,0.84325,0.79375
YEAR,ALL4,L504,CH_RAW,46,38,0.8273809523809524,0.06266359886395804,0.06517604976554132,0.08584351051991963,0.21001910272361238,0.48950000000000005,-0.0025124509015832797,0.14484305295807104,False,0.00014967725411266924,0.035183353364996936,0.15265776597276454,0.4805,0.39675,0.59125
YEAR,ALL4,L504,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L756,H_RUNNERUP,46,1,0.023809523809523808,-0.018860656263831467,0.027610216076808275,0.05196837103459675,0.13268972370977877,1.0,-0.04647087234063974,0.1050795076329705,False,0.0,0.0,-0.0565819687914944,,,1.0
YEAR,ALL4,L756,H_NARROWEST,46,35,0.7589285714285715,0.0282252191124298,0.0642013435659944,0.08441134200832379,0.20856126743022574,0.6463333333333333,-0.0359761244535646,0.14435992386423135,False,0.00017197968103863093,-0.07554476697525195,0.16004844463150272,0.45425,0.93975,0.545
YEAR,ALL4,L756,H_ANY,46,35,0.7589285714285715,0.0282252191124298,0.06246105040815677,0.08611690829347073,0.20913689255597223,0.63675,-0.034235831295726965,0.14667584214781546,False,0.00017197968103863093,-0.07554476697525195,0.16004844463150272,0.4435,0.937,0.52975
YEAR,ALL4,L756,CH_RAW,46,41,0.8898809523809524,0.039306228632070846,0.04997600439761667,0.08868249281062168,0.19864182687989138,0.5500833333333334,-0.010669775765545828,0.1486658224822747,False,-0.07621273214911056,-0.022865291387824664,0.21699670943314778,0.75025,0.63675,0.26325
YEAR,ALL4,L756,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L1260,H_RUNNERUP,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L1260,H_NARROWEST,46,37,0.8035714285714285,0.016785871386185147,0.07164780002637687,0.08430323173570027,0.2147104824691671,0.7099166666666666,-0.05486192864019172,0.14306268244279025,False,-0.043675846317113506,0.0004962418365149733,0.09353721863915397,0.668,0.6215,0.84025
YEAR,ALL4,L1260,H_ANY,46,37,0.8035714285714285,0.016785871386185147,0.07178061112021249,0.08399073006252245,0.2132598823546528,0.7098333333333334,-0.05499473973402734,0.14147927123444032,False,-0.043675846317113506,0.0004962418365149733,0.09353721863915397,0.65975,0.62875,0.841
YEAR,ALL4,L1260,CH_RAW,46,43,0.9345238095238096,0.02683422032834676,0.061554354491411056,0.08880508235577043,0.2111506661111646,0.646,-0.0347201341630643,0.14959631161975354,False,-0.06628352509965922,-0.02632415342049159,0.17311033950519109,0.7485,0.68175,0.50775
YEAR,ALL4,L1260,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,L2520,H_RUNNERUP,46,1,0.020833333333333332,-0.013828430945314668,0.003931131219233406,0.023438909870104586,0.04671711312340521,1.0,-0.017759562164548073,0.0427859819041718,False,0.0,-0.041485292835944,0.0,,1.0,
YEAR,ALL4,L2520,H_NARROWEST,46,39,0.8482142857142857,-0.04650694497369525,0.06865860540676676,0.07783793838672635,0.20073553024695756,0.7896666666666666,-0.115165550380462,0.1320769248401908,False,0.021624349063441288,-0.14099736343705305,-0.020147820547473987,0.39525,0.985,0.98875
YEAR,ALL4,L2520,H_ANY,46,39,0.8482142857142857,-0.04650694497369525,0.0689483357625181,0.07658782621216484,0.19916836917403483,0.7964166666666666,-0.11545528073621336,0.13022003341151672,False,0.021624349063441288,-0.14099736343705305,-0.020147820547473987,0.4125,0.986,0.99075
YEAR,ALL4,L2520,CH_RAW,46,43,0.9345238095238096,-0.0557920137086243,0.050826118156357895,0.07957153116366932,0.18749495768199909,0.8185833333333333,-0.1066181318649822,0.13666883952564118,False,-0.0045161201367880655,-0.1683719555487987,0.005512034559713862,0.50775,0.996,0.952
YEAR,ALL4,L2520,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,ALL4,EXPAND,H_RUNNERUP,46,2,0.041666666666666664,-0.016038584176224693,0.0028177461108307503,0.02963913989681861,0.050291243586918305,0.95125,-0.018856330287055443,0.047473497476087555,False,0.0,-0.048115752528674074,0.0,,0.95125,
YEAR,ALL4,EXPAND,H_NARROWEST,46,39,0.8452380952380952,-0.0723388897532533,0.06426801046314552,0.07836499474255501,0.19603783959473434,0.8706666666666667,-0.13660690021639882,0.1317698291315888,False,-0.012341463047107593,-0.14949931585812837,-0.055175890354523915,0.62725,0.992,0.99275
YEAR,ALL4,EXPAND,H_ANY,46,39,0.8452380952380952,-0.0723388897532533,0.06474653517181618,0.07731918779298988,0.19643148157953852,0.8737499999999999,-0.13708542492506948,0.13168494640772233,False,-0.012341463047107593,-0.14949931585812837,-0.055175890354523915,0.635,0.99175,0.9945
YEAR,ALL4,EXPAND,CH_RAW,46,43,0.9345238095238096,-0.07297633249375472,0.019322168345500695,0.07152943942974425,0.14214643180927067,0.8615,-0.09229850083925542,0.12282426346376997,False,-0.04301444259061648,-0.1507101864644988,-0.02520436842614889,0.7385,0.9855,0.8605
YEAR,ALL4,EXPAND,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L252,H_RUNNERUP,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L252,H_NARROWEST,46,3,0.06547619047619048,-0.01732881116529955,0.012041677358620264,0.02777121019064845,0.06731488397856884,0.7910833333333334,-0.029370488523919817,0.05527320661994858,False,0.0016737723448648906,0.0029217629507308565,-0.0565819687914944,0.75175,0.6215,1.0
YEAR,NG,L252,H_ANY,46,3,0.06547619047619048,-0.01732881116529955,0.012011777237494886,0.02805970724946012,0.06731488397856884,0.7874166666666667,-0.029340588402794437,0.05530310674107396,False,0.0016737723448648906,0.0029217629507308565,-0.0565819687914944,0.744,0.61825,1.0
YEAR,NG,L252,CH_RAW,46,43,0.9315476190476191,-0.08000929160924802,0.027415467785785356,0.09617402720468404,0.1887219913607756,0.7489166666666667,-0.10742475939503338,0.16130652357499026,False,-0.2070011258720093,0.05540631139851936,-0.08843306035425415,0.98675,0.349,0.911
YEAR,NG,L252,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L504,H_RUNNERUP,46,1,0.020833333333333332,-0.003435209668829283,-0.0005476492794094565,0.009522505702531237,0.020883659294823942,0.878,-0.0028875603894198266,0.0214313085742334,False,-0.010305629006487849,0.0,0.0,0.878,,
YEAR,NG,L504,H_NARROWEST,46,3,0.0625,0.0007277520156067548,0.0058076198142566916,0.02248720754275789,0.04774138555333977,0.645125,-0.005079867798649937,0.04193376573908308,False,-0.011333167681798297,0.013516423728618561,0.0,0.869,0.42125,
YEAR,NG,L504,H_ANY,46,5,0.10416666666666667,0.002385164252886219,0.012730973610436758,0.02820676232468669,0.05977035910727495,0.661625,-0.010345809357550539,0.04703938549683819,False,-0.009659395336933406,0.016814888095592062,0.0,0.83925,0.484,
YEAR,NG,L504,CH_RAW,46,38,0.8273809523809524,0.06266359886395804,0.0676013958954359,0.0864551039567153,0.21447474861423652,0.5014166666666666,-0.004937797031477856,0.14687335271880061,False,0.00014967725411266924,0.035183353364996936,0.15265776597276454,0.491,0.39975,0.6135
YEAR,NG,L504,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L756,H_RUNNERUP,46,1,0.023809523809523808,-0.018860656263831467,0.02769026386043325,0.052033683771091806,0.13268972370977877,1.0,-0.04655092012426472,0.10499945984934553,False,0.0,0.0,-0.0565819687914944,,,1.0
YEAR,NG,L756,H_NARROWEST,46,1,0.020833333333333332,-0.003777722560599432,0.003381651954447805,0.013346559130512891,0.031105795635241698,0.876,-0.007159374515047237,0.027724143680793893,False,-0.011333167681798297,0.0,0.0,0.876,,
YEAR,NG,L756,H_ANY,46,2,0.044642857142857144,-0.0226383788244309,0.01536503824643698,0.03242101595722476,0.08189775967251023,0.93875,-0.03800341707086788,0.06653272142607325,False,-0.011333167681798297,0.0,-0.0565819687914944,0.8775,,1.0
YEAR,NG,L756,CH_RAW,46,41,0.8898809523809524,0.039306228632070846,0.04803943415592311,0.0891405521679,0.1991642991262809,0.54225,-0.008733205523852261,0.1511248649703578,False,-0.07621273214911056,-0.022865291387824664,0.21699670943314778,0.75325,0.616,0.2575
YEAR,NG,L756,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L1260,H_RUNNERUP,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L1260,H_NARROWEST,46,2,0.041666666666666664,0.02001224251704349,0.005441821003338358,0.02794710078266132,0.044159447278809834,0.0185,0.014570421513705134,0.03871762627547148,True,0.0,0.06003672755113047,0.0,,0.0185,
YEAR,NG,L1260,H_ANY,46,4,0.08333333333333333,0.020415794853090998,0.0041079277390721316,0.02226919043405085,0.037286716186117536,0.27625,0.016307867114018867,0.0331787884470454,False,0.0012106570081425183,0.06003672755113047,0.0,0.53525,0.01725,
YEAR,NG,L1260,CH_RAW,46,43,0.9345238095238096,0.02683422032834676,0.062400790376262484,0.0886607312835818,0.20997824108264962,0.6443333333333333,-0.035566570047915726,0.14757745070638714,False,-0.06628352509965922,-0.02632415342049159,0.17311033950519109,0.74425,0.6845,0.50425
YEAR,NG,L1260,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,L2520,H_RUNNERUP,46,1,0.020833333333333332,-0.013828430945314668,0.003966514737341331,0.023641612312591206,0.04671711312340521,1.0,-0.017794945682656,0.042750598386063876,False,0.0,-0.041485292835944,0.0,,1.0,
YEAR,NG,L2520,H_NARROWEST,46,1,0.020833333333333332,-0.003435209668829283,-0.0003869693641912384,0.009603373909487177,0.020883659294823942,0.87575,-0.0030482403046380446,0.02127062865901518,False,-0.010305629006487849,0.0,0.0,0.87575,,
YEAR,NG,L2520,H_ANY,46,3,0.0625,-0.004872081509554839,0.003341483347895006,0.02211183545434239,0.04274122018729261,0.56425,-0.008213564857449845,0.039399736839397605,False,0.026869048307279486,-0.041485292835944,0.0,0.1285,1.0,
YEAR,NG,L2520,CH_RAW,46,43,0.9345238095238096,-0.0557920137086243,0.04974869786080416,0.08082614851277492,0.18685032604046473,0.8114166666666667,-0.10554071156942846,0.13710162817966057,False,-0.0045161201367880655,-0.1683719555487987,0.005512034559713862,0.4925,0.9935,0.94825
YEAR,NG,L2520,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
YEAR,NG,EXPAND,H_RUNNERUP,46,2,0.041666666666666664,-0.016038584176224693,0.0017228093240700738,0.029430077889888554,0.04716170652302676,0.94125,-0.017761393500294768,0.04543889719895668,False,0.0,-0.048115752528674074,0.0,,0.94125,
YEAR,NG,EXPAND,H_NARROWEST,46,1,0.020833333333333332,0.0005348290042946069,-0.002560851969681199,0.0204074334666078,0.035067799250693074,0.37325,0.0030956809739758058,0.03762865122037427,False,0.0016044870128838207,0.0,0.0,0.37325,,
YEAR,NG,EXPAND,H_ANY,46,4,0.08333333333333333,0.0027750602940923275,0.004212640621043356,0.029544369833859805,0.052972191643982716,0.471625,-0.0014375803269510283,0.04875955102293936,False,0.038779164326651155,-0.030453983444374173,0.0,0.0855,0.85775,
YEAR,NG,EXPAND,CH_RAW,46,43,0.9345238095238096,-0.07297633249375472,0.020030794951924846,0.07247550399890847,0.14404504577408866,0.8666666666666667,-0.09300712744567957,0.12401425082216382,False,-0.04301444259061648,-0.1507101864644988,-0.02520436842614889,0.74675,0.98675,0.8665
YEAR,NG,EXPAND,CH_ANCHOR,46,0,0.0,0.0,,,,,,,False,0.0,0.0,0.0,,,
