panel,flag,cost,outcome,flagged,end,depth,verdict,pub_argmax,argmax,struct_bound,n_points,val_pub,val_new,spread,tol,VACUOUS
B136,gross,25,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,0.25,0.125,,5,1.0747840670844353,1.0748062526607733,0.0016205374427367136,0.01,1
B136,gross,25,OOS_Sharpe,1,lo,2,MIGRATE_INTERIOR,0.25,0.125,,6,1.0747840670844353,1.0748062526607733,0.0016205374427367136,0.01,1
B136,gross,25,OOS_Sharpe,1,lo,3,MIGRATE_INTERIOR,0.25,0.125,,7,1.0747840670844353,1.0748062526607733,0.0016205374427367136,0.01,1
B136,m,10,Sharpe,0,interior,0,NO_FLAG,1.05,1.05,,25,,,0.0009667302888084484,0.01,1
B136,m,10,BindSharpe,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,0.7147473352691823,0.7147681007853199,0.0018530977342835486,0.01,1
B136,m,10,BindSharpe,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,0.7147473352691823,0.7147812320688522,0.0018530977342835486,0.01,1
B136,m,10,BindSharpe,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,0.7147473352691823,0.7147896175018064,0.0018530977342835486,0.01,1
B136,m,10,CAGR,1,hi,1,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.11476254296630684,0.001,0
B136,m,10,CAGR,1,hi,2,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.11476254296630684,0.001,0
B136,m,10,CAGR,1,hi,3,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.11476254296630684,0.001,0
B136,m,10,MaxDD,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,-0.021155099901986718,-0.014134726749575721,0.2472249069124961,0.001,0
B136,m,10,MaxDD,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,-0.021155099901986718,-0.009436917432101177,0.2472249069124961,0.001,0
B136,m,10,MaxDD,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,-0.021155099901986718,-0.006297604126754175,0.2472249069124961,0.001,0
B136,m,10,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,0.7899469977872848,0.7899600621506581,0.001650665951960617,0.01,1
B136,m,10,OOS_Sharpe,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,0.7899469977872848,0.7899680000189541,0.001650665951960617,0.01,1
B136,m,10,OOS_Sharpe,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,0.7899469977872848,0.7899729074472142,0.001650665951960617,0.01,1
B136,m,25,Sharpe,1,hi,1,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.00417118831465535,0.01,1
B136,m,25,Sharpe,1,hi,2,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.00417118831465535,0.01,1
B136,m,25,Sharpe,1,hi,3,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.00417118831465535,0.01,1
B136,m,25,BindSharpe,0,interior,0,NO_FLAG,1.0,1.0,,25,,,0.001891669941353702,0.01,1
B136,m,25,CAGR,1,hi,1,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07691129881794456,0.001,0
B136,m,25,CAGR,1,hi,2,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07691129881794456,0.001,0
B136,m,25,CAGR,1,hi,3,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07691129881794456,0.001,0
B136,m,25,MaxDD,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,-0.02143667511148939,-0.01432377104900917,0.25001426499925006,0.001,0
B136,m,25,MaxDD,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,-0.02143667511148939,-0.009563543505531347,0.25001426499925006,0.001,0
B136,m,25,MaxDD,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,-0.02143667511148939,-0.006382290409339131,0.25001426499925006,0.001,0
B136,m,25,OOS_Sharpe,0,interior,0,NO_FLAG,1.05,1.05,,25,,,0.0020921830562384836,0.01,1
B136,volcap,10,Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.5653569301248189,0.01,0
B136,volcap,10,Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.5653569301248189,0.01,0
B136,volcap,10,Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.5653569301248189,0.01,0
B136,volcap,10,BindSharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.7308061256610661,0.01,0
B136,volcap,10,BindSharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.7308061256610661,0.01,0
B136,volcap,10,BindSharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.7308061256610661,0.01,0
B136,volcap,10,CAGR,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.09523341045054878,0.001,0
B136,volcap,10,CAGR,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.09523341045054878,0.001,0
B136,volcap,10,CAGR,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.09523341045054878,0.001,0
B136,volcap,10,MaxDD,1,lo,1,SURVIVES,0.3,0.3,,6,-0.15768671805657464,-0.15768671805657464,0.08759618684421588,0.001,0
B136,volcap,10,MaxDD,1,lo,2,MIGRATE_EDGE,0.3,0.133333,,7,-0.15768671805657464,-0.15015337357327263,0.08759618684421588,0.001,0
B136,volcap,10,MaxDD,1,lo,3,MIGRATE_EDGE,0.3,0.088889,,8,-0.15768671805657464,-0.11362778036528098,0.08759618684421588,0.001,0
B136,volcap,10,OOS_Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.6343305154561019,0.01,0
B136,volcap,10,OOS_Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.6343305154561019,0.01,0
B136,volcap,10,OOS_Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.6343305154561019,0.01,0
B136,volcap,25,Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,1.0947675231847376,0.01,0
B136,volcap,25,Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,1.0947675231847376,0.01,0
B136,volcap,25,Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,1.0947675231847376,0.01,0
B136,volcap,25,BindSharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,1.1949284669735905,0.01,0
B136,volcap,25,BindSharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,1.1949284669735905,0.01,0
B136,volcap,25,BindSharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,1.1949284669735905,0.01,0
B136,volcap,25,CAGR,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.10964011177887689,0.001,0
B136,volcap,25,CAGR,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.10964011177887689,0.001,0
B136,volcap,25,CAGR,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.10964011177887689,0.001,0
B136,volcap,25,MaxDD,1,lo,1,SURVIVES,0.3,0.3,,6,-0.17056123281321856,-0.17056123281321856,0.07452750478556758,0.001,0
B136,volcap,25,MaxDD,1,lo,2,SURVIVES,0.3,0.3,,7,-0.17056123281321856,-0.17056123281321856,0.07452750478556758,0.001,0
B136,volcap,25,MaxDD,1,lo,3,SURVIVES,0.3,0.3,,8,-0.17056123281321856,-0.17056123281321856,0.07452750478556758,0.001,0
B136,volcap,25,OOS_Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,1.0975172735725125,0.01,0
B136,volcap,25,OOS_Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,1.0975172735725125,0.01,0
B136,volcap,25,OOS_Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,1.0975172735725125,0.01,0
B136,quantile,10,Sharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.42780018705255896,0.01,0
B136,quantile,10,Sharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.42780018705255896,0.01,0
B136,quantile,10,Sharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.42780018705255896,0.01,0
B136,quantile,10,BindSharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.49899154375002563,0.01,0
B136,quantile,10,BindSharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.49899154375002563,0.01,0
B136,quantile,10,BindSharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.49899154375002563,0.01,0
B136,quantile,10,CAGR,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.050994073782505644,0.001,0
B136,quantile,10,CAGR,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.050994073782505644,0.001,0
B136,quantile,10,CAGR,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.050994073782505644,0.001,0
B136,quantile,10,MaxDD,0,interior,0,NO_FLAG,0.25,0.25,,5,,,0.03436112992116236,0.001,0
B136,quantile,10,OOS_Sharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.5545795713520603,0.01,0
B136,quantile,10,OOS_Sharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.5545795713520603,0.01,0
B136,quantile,10,OOS_Sharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.5545795713520603,0.01,0
B136,quantile,25,Sharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.7866769317755948,0.01,0
B136,quantile,25,Sharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.7866769317755948,0.01,0
B136,quantile,25,Sharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.7866769317755948,0.01,0
B136,quantile,25,BindSharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.841568421845215,0.01,0
B136,quantile,25,BindSharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.841568421845215,0.01,0
B136,quantile,25,BindSharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.841568421845215,0.01,0
B136,quantile,25,CAGR,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.09138059175260538,0.001,0
B136,quantile,25,CAGR,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.09138059175260538,0.001,0
B136,quantile,25,CAGR,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.09138059175260538,0.001,0
B136,quantile,25,MaxDD,0,interior,0,NO_FLAG,0.25,0.25,,5,,,0.10474770666705513,0.001,0
B136,quantile,25,OOS_Sharpe,1,hi,1,CLOSED,1.0,1.0,1.0,5,,,0.9070916234817884,0.01,0
B136,quantile,25,OOS_Sharpe,1,hi,2,CLOSED,1.0,1.0,1.0,5,,,0.9070916234817884,0.01,0
B136,quantile,25,OOS_Sharpe,1,hi,3,CLOSED,1.0,1.0,1.0,5,,,0.9070916234817884,0.01,0
B136,cadence,10,Sharpe,0,interior,0,NO_FLAG,W,W,,4,,,0.16100639234858405,0.01,0
B136,cadence,10,BindSharpe,1,lo,1,CLOSED,D,D,D,4,,,0.22804534437112478,0.01,0
B136,cadence,10,BindSharpe,1,lo,2,CLOSED,D,D,D,4,,,0.22804534437112478,0.01,0
B136,cadence,10,BindSharpe,1,lo,3,CLOSED,D,D,D,4,,,0.22804534437112478,0.01,0
B136,cadence,10,CAGR,0,interior,0,NO_FLAG,M,M,,4,,,0.005539848156009608,0.001,0
B136,cadence,10,MaxDD,1,lo,1,CLOSED,D,D,D,4,,,0.10638543629258268,0.001,0
B136,cadence,10,MaxDD,1,lo,2,CLOSED,D,D,D,4,,,0.10638543629258268,0.001,0
B136,cadence,10,MaxDD,1,lo,3,CLOSED,D,D,D,4,,,0.10638543629258268,0.001,0
B136,cadence,10,OOS_Sharpe,1,lo,1,CLOSED,D,D,D,4,,,0.2531680961576842,0.01,0
B136,cadence,10,OOS_Sharpe,1,lo,2,CLOSED,D,D,D,4,,,0.2531680961576842,0.01,0
B136,cadence,10,OOS_Sharpe,1,lo,3,CLOSED,D,D,D,4,,,0.2531680961576842,0.01,0
B136,cadence,25,Sharpe,0,interior,0,NO_FLAG,M,M,,4,,,0.1366461167424854,0.01,0
B136,cadence,25,BindSharpe,0,interior,0,NO_FLAG,M,M,,4,,,0.18187550354328907,0.01,0
B136,cadence,25,CAGR,0,interior,0,NO_FLAG,M,M,,4,,,0.007439467490737872,0.001,0
B136,cadence,25,MaxDD,1,lo,1,CLOSED,D,D,D,4,,,0.10532706389471447,0.001,0
B136,cadence,25,MaxDD,1,lo,2,CLOSED,D,D,D,4,,,0.10532706389471447,0.001,0
B136,cadence,25,MaxDD,1,lo,3,CLOSED,D,D,D,4,,,0.10532706389471447,0.001,0
B136,cadence,25,OOS_Sharpe,1,lo,1,CLOSED,D,D,D,4,,,0.20685088956234876,0.01,0
B136,cadence,25,OOS_Sharpe,1,lo,2,CLOSED,D,D,D,4,,,0.20685088956234876,0.01,0
B136,cadence,25,OOS_Sharpe,1,lo,3,CLOSED,D,D,D,4,,,0.20685088956234876,0.01,0
SMALL439,n,10,Sharpe,1,lo,1,SURVIVES,5,5,1,7,0.5967989677903477,0.5967989677903477,0.11057278135796722,0.01,0
SMALL439,n,10,Sharpe,1,lo,2,CLOSED,5,5,1,6,,,0.11057278135796722,0.01,0
SMALL439,n,10,Sharpe,1,lo,3,CLOSED,5,5,1,6,,,0.11057278135796722,0.01,0
SMALL439,n,10,BindSharpe,1,hi,1,SURVIVES,60,60,panel_names,7,0.48570712229401325,0.48570712229401325,0.23450378852619258,0.01,0
SMALL439,n,10,BindSharpe,1,hi,2,SURVIVES,60,60,panel_names,8,0.48570712229401325,0.48570712229401325,0.23450378852619258,0.01,0
SMALL439,n,10,BindSharpe,1,hi,3,SURVIVES,60,60,panel_names,9,0.48570712229401325,0.48570712229401325,0.23450378852619258,0.01,0
SMALL439,n,10,CAGR,1,lo,1,MIGRATE_EDGE,5,2,1,7,0.07990343132808042,0.09978218035994235,0.03965096832238246,0.001,0
SMALL439,n,10,CAGR,1,lo,2,CLOSED,5,5,1,6,,,0.03965096832238246,0.001,0
SMALL439,n,10,CAGR,1,lo,3,CLOSED,5,5,1,6,,,0.03965096832238246,0.001,0
SMALL439,n,10,MaxDD,0,interior,0,NO_FLAG,20,20,,6,,,0.0777210030322828,0.001,0
SMALL439,n,10,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,5,2,1,7,0.5446666833463244,0.6665175409464592,0.30531841837663093,0.01,0
SMALL439,n,10,OOS_Sharpe,1,lo,2,CLOSED,5,5,1,6,,,0.30531841837663093,0.01,0
SMALL439,n,10,OOS_Sharpe,1,lo,3,CLOSED,5,5,1,6,,,0.30531841837663093,0.01,0
SMALL439,n,25,Sharpe,1,hi,1,SURVIVES,60,60,panel_names,7,0.38061710942196,0.38061710942196,0.1767196443493071,0.01,0
SMALL439,n,25,Sharpe,1,hi,2,SURVIVES,60,60,panel_names,8,0.38061710942196,0.38061710942196,0.1767196443493071,0.01,0
SMALL439,n,25,Sharpe,1,hi,3,SURVIVES,60,60,panel_names,9,0.38061710942196,0.38061710942196,0.1767196443493071,0.01,0
SMALL439,n,25,BindSharpe,1,hi,1,MIGRATE_EDGE,60,80,panel_names,7,0.3150315633273955,0.33794501393954307,0.37159701148874963,0.01,0
SMALL439,n,25,BindSharpe,1,hi,2,MIGRATE_EDGE,60,100,panel_names,8,0.3150315633273955,0.3482536172010414,0.37159701148874963,0.01,0
SMALL439,n,25,BindSharpe,1,hi,3,MIGRATE_EDGE,60,120,panel_names,9,0.3150315633273955,0.3607171233378647,0.37159701148874963,0.01,0
SMALL439,n,25,CAGR,1,hi,1,SURVIVES,60,60,panel_names,7,0.043888149468819915,0.043888149468819915,0.02569501126646201,0.001,0
SMALL439,n,25,CAGR,1,hi,2,SURVIVES,60,60,panel_names,8,0.043888149468819915,0.043888149468819915,0.02569501126646201,0.001,0
SMALL439,n,25,CAGR,1,hi,3,SURVIVES,60,60,panel_names,9,0.043888149468819915,0.043888149468819915,0.02569501126646201,0.001,0
SMALL439,n,25,MaxDD,0,interior,0,NO_FLAG,30,30,,6,,,0.13189433705159392,0.001,0
SMALL439,n,25,OOS_Sharpe,1,hi,1,MIGRATE_EDGE,60,80,panel_names,7,0.34864803322019083,0.3625385585358983,0.2936998817016675,0.01,0
SMALL439,n,25,OOS_Sharpe,1,hi,2,MIGRATE_EDGE,60,100,panel_names,8,0.34864803322019083,0.3776136145683927,0.2936998817016675,0.01,0
SMALL439,n,25,OOS_Sharpe,1,hi,3,MIGRATE_INTERIOR,60,100,panel_names,9,0.34864803322019083,0.3776136145683927,0.2936998817016675,0.01,0
SMALL439,band,10,Sharpe,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.1302778046774219,0.01,0
SMALL439,band,10,BindSharpe,0,interior,0,NO_FLAG,0.12,0.12,,10,,,0.1407057506684563,0.01,0
SMALL439,band,10,CAGR,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.012770029382888959,0.001,0
SMALL439,band,10,MaxDD,0,interior,0,NO_FLAG,0.01,0.01,,10,,,0.04802693035490124,0.001,0
SMALL439,band,10,OOS_Sharpe,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.1616961818205983,0.01,0
SMALL439,band,25,Sharpe,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.17964598238462676,0.01,0
SMALL439,band,25,BindSharpe,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.15065484057751893,0.01,0
SMALL439,band,25,CAGR,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.016214915736745494,0.001,0
SMALL439,band,25,MaxDD,0,interior,0,NO_FLAG,0.01,0.01,,10,,,0.043358887099532506,0.001,0
SMALL439,band,25,OOS_Sharpe,0,interior,0,NO_FLAG,0.16,0.16,,10,,,0.20228811865533763,0.01,0
SMALL439,gross,10,Sharpe,0,interior,0,NO_FLAG,0.5,0.5,,4,,,8.012199530793573e-05,0.01,1
SMALL439,gross,10,BindSharpe,1,hi,1,CLOSED,1.0,1.0,1.0,4,,,0.004598879192307503,0.01,1
SMALL439,gross,10,BindSharpe,1,hi,2,CLOSED,1.0,1.0,1.0,4,,,0.004598879192307503,0.01,1
SMALL439,gross,10,BindSharpe,1,hi,3,CLOSED,1.0,1.0,1.0,4,,,0.004598879192307503,0.01,1
SMALL439,gross,10,CAGR,1,hi,1,CLOSED,1.0,1.0,1.0,4,,,0.04838420434137092,0.001,0
SMALL439,gross,10,CAGR,1,hi,2,CLOSED,1.0,1.0,1.0,4,,,0.04838420434137092,0.001,0
SMALL439,gross,10,CAGR,1,hi,3,CLOSED,1.0,1.0,1.0,4,,,0.04838420434137092,0.001,0
SMALL439,gross,10,MaxDD,1,lo,1,MIGRATE_EDGE,0.25,0.125,,5,-0.05095635440577628,-0.025734694656234458,0.1854051890576085,0.001,0
SMALL439,gross,10,MaxDD,1,lo,2,MIGRATE_EDGE,0.25,0.0625,,6,-0.05095635440577628,-0.012931896178177471,0.1854051890576085,0.001,0
SMALL439,gross,10,MaxDD,1,lo,3,MIGRATE_EDGE,0.25,0.03125,,7,-0.05095635440577628,-0.006482138596326292,0.1854051890576085,0.001,0
SMALL439,gross,10,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,0.25,0.125,,5,0.569549703141167,0.5699066413965778,0.0029239228701367637,0.01,1
SMALL439,gross,10,OOS_Sharpe,1,lo,2,MIGRATE_EDGE,0.25,0.0625,,6,0.569549703141167,0.5700830565876048,0.0029239228701367637,0.01,1
SMALL439,gross,10,OOS_Sharpe,1,lo,3,MIGRATE_EDGE,0.25,0.03125,,7,0.569549703141167,0.570170779644512,0.0029239228701367637,0.01,1
SMALL439,gross,25,Sharpe,1,hi,1,CLOSED,1.0,1.0,1.0,4,,,0.0011805626817339432,0.01,1
SMALL439,gross,25,Sharpe,1,hi,2,CLOSED,1.0,1.0,1.0,4,,,0.0011805626817339432,0.01,1
SMALL439,gross,25,Sharpe,1,hi,3,CLOSED,1.0,1.0,1.0,4,,,0.0011805626817339432,0.01,1
SMALL439,gross,25,BindSharpe,1,hi,1,CLOSED,1.0,1.0,1.0,4,,,0.0058039966060655646,0.01,1
SMALL439,gross,25,BindSharpe,1,hi,2,CLOSED,1.0,1.0,1.0,4,,,0.0058039966060655646,0.01,1
SMALL439,gross,25,BindSharpe,1,hi,3,CLOSED,1.0,1.0,1.0,4,,,0.0058039966060655646,0.01,1
SMALL439,gross,25,CAGR,1,hi,1,CLOSED,1.0,1.0,1.0,4,,,0.04272385858814376,0.001,0
SMALL439,gross,25,CAGR,1,hi,2,CLOSED,1.0,1.0,1.0,4,,,0.04272385858814376,0.001,0
SMALL439,gross,25,CAGR,1,hi,3,CLOSED,1.0,1.0,1.0,4,,,0.04272385858814376,0.001,0
SMALL439,gross,25,MaxDD,1,lo,1,MIGRATE_EDGE,0.25,0.125,,5,-0.053052659814293635,-0.0268122767310065,0.1922276943388146,0.001,0
SMALL439,gross,25,MaxDD,1,lo,2,MIGRATE_EDGE,0.25,0.0625,,6,-0.053052659814293635,-0.013478191892087432,0.1922276943388146,0.001,0
SMALL439,gross,25,MaxDD,1,lo,3,MIGRATE_EDGE,0.25,0.03125,,7,-0.053052659814293635,-0.006757182524667726,0.1922276943388146,0.001,0
SMALL439,gross,25,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,0.25,0.125,,5,0.5081502445879378,0.5083136473666229,0.0018082095162690326,0.01,1
SMALL439,gross,25,OOS_Sharpe,1,lo,2,MIGRATE_EDGE,0.25,0.0625,,6,0.5081502445879378,0.5083874553969804,0.0018082095162690326,0.01,1
SMALL439,gross,25,OOS_Sharpe,1,lo,3,MIGRATE_EDGE,0.25,0.03125,,7,0.5081502445879378,0.5084224542387699,0.0018082095162690326,0.01,1
SMALL439,m,10,Sharpe,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,0.5154807525748594,0.5155087904115806,0.001993003237632074,0.01,1
SMALL439,m,10,Sharpe,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,0.5154807525748594,0.5155266491185735,0.001993003237632074,0.01,1
SMALL439,m,10,Sharpe,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,0.5154807525748594,0.5155383184401579,0.001993003237632074,0.01,1
SMALL439,m,10,BindSharpe,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,0.2553978332056241,0.2554798925270301,0.0037595635863933996,0.01,1
SMALL439,m,10,BindSharpe,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,0.2553978332056241,0.25553386127818645,0.0037595635863933996,0.01,1
SMALL439,m,10,BindSharpe,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,0.2553978332056241,0.2555696367561937,0.0037595635863933996,0.01,1
SMALL439,m,10,CAGR,1,hi,1,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07324585111237014,0.001,0
SMALL439,m,10,CAGR,1,hi,2,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07324585111237014,0.001,0
SMALL439,m,10,CAGR,1,hi,3,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.07324585111237014,0.001,0
SMALL439,m,10,MaxDD,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,-0.03592169864950212,-0.024046846311232772,0.38977564335701365,0.001,0
SMALL439,m,10,MaxDD,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,-0.03592169864950212,-0.016075041526534162,0.38977564335701365,0.001,0
SMALL439,m,10,MaxDD,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,-0.03592169864950212,-0.010736534902040296,0.38977564335701365,0.001,0
SMALL439,m,10,OOS_Sharpe,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,0.36297690102953517,0.3630245240902064,0.0026617601628344256,0.01,1
SMALL439,m,10,OOS_Sharpe,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,0.36297690102953517,0.3630552947979552,0.0026617601628344256,0.01,1
SMALL439,m,10,OOS_Sharpe,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,0.36297690102953517,0.36307556750138237,0.0026617601628344256,0.01,1
SMALL439,m,25,Sharpe,0,interior,0,NO_FLAG,0.7,0.7,,25,,,0.0006919673423739503,0.01,1
SMALL439,m,25,BindSharpe,0,interior,0,NO_FLAG,0.2,0.2,,25,,,0.0016764616203411506,0.01,1
SMALL439,m,25,CAGR,1,hi,1,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.02416749775855953,0.001,0
SMALL439,m,25,CAGR,1,hi,2,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.02416749775855953,0.001,0
SMALL439,m,25,CAGR,1,hi,3,CLOSED,1.3,1.3,1.3333333333333333,25,,,0.02416749775855953,0.001,0
SMALL439,m,25,MaxDD,1,lo,1,MIGRATE_EDGE,0.1,0.066667,,26,-0.04268932729327479,-0.02860001983381244,0.4478194123611038,0.001,0
SMALL439,m,25,MaxDD,1,lo,2,MIGRATE_EDGE,0.1,0.044444,,27,-0.04268932729327479,-0.019128853876645424,0.4478194123611038,0.001,0
SMALL439,m,25,MaxDD,1,lo,3,MIGRATE_EDGE,0.1,0.02963,,28,-0.04268932729327479,-0.012780634551406655,0.4478194123611038,0.001,0
SMALL439,m,25,OOS_Sharpe,0,interior,0,NO_FLAG,0.5,0.5,,25,,,0.0009554800142724112,0.01,1
SMALL439,volcap,10,Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.5883488389159922,0.01,0
SMALL439,volcap,10,Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.5883488389159922,0.01,0
SMALL439,volcap,10,Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.5883488389159922,0.01,0
SMALL439,volcap,10,BindSharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.637493983583423,0.01,0
SMALL439,volcap,10,BindSharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.637493983583423,0.01,0
SMALL439,volcap,10,BindSharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.637493983583423,0.01,0
SMALL439,volcap,10,CAGR,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.08047680254229705,0.001,0
SMALL439,volcap,10,CAGR,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.08047680254229705,0.001,0
SMALL439,volcap,10,CAGR,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.08047680254229705,0.001,0
SMALL439,volcap,10,MaxDD,1,lo,1,SURVIVES,0.3,0.3,,6,-0.28088513291475725,-0.28088513291475725,0.24445650868764013,0.001,0
SMALL439,volcap,10,MaxDD,1,lo,2,MIGRATE_EDGE,0.3,0.133333,,7,-0.28088513291475725,-0.15457679766943666,0.24445650868764013,0.001,0
SMALL439,volcap,10,MaxDD,1,lo,3,MIGRATE_INTERIOR,0.3,0.133333,,8,-0.28088513291475725,-0.15457679766943666,0.24445650868764013,0.001,0
SMALL439,volcap,10,OOS_Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.5478117064118908,0.01,0
SMALL439,volcap,10,OOS_Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.5478117064118908,0.01,0
SMALL439,volcap,10,OOS_Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.5478117064118908,0.01,0
SMALL439,volcap,25,Sharpe,1,hi,1,CLOSED,9.99,9.99,9.99,5,,,0.6674573926695148,0.01,0
SMALL439,volcap,25,Sharpe,1,hi,2,CLOSED,9.99,9.99,9.99,5,,,0.6674573926695148,0.01,0
SMALL439,volcap,25,Sharpe,1,hi,3,CLOSED,9.99,9.99,9.99,5,,,0.6674573926695148,0.01,0
