leg,window,char,k,n_B,n_S,n_min,rep,level,achieved_B,achieved_S,resid
ASYM_S,FULL,momac,12,134,500,134,1,0.848981,0.8146492735196805,0.7976900027390013,0.01695927078067927
ASYM_S,FULL,momac,12,134,500,134,1,0.874387,0.8135289829726627,0.8117342796036792,0.0017947033689835745
ASYM_S,FULL,momac,12,134,500,134,1,0.89187,0.8325186599761194,0.814739892584214,0.017778767391905426
ASYM_S,FULL,momac,12,134,500,134,1,0.916612,0.8423957430132424,0.8547853847579087,-0.01238964174466628
ASYM_S,FULL,momac,12,134,657,134,1,0.848981,0.8146492735196805,0.8149161062455582,-0.0002668327258776859
ASYM_S,FULL,momac,12,134,657,134,1,0.874387,0.8135289829726627,0.8318451444981924,-0.018316161525529617
ASYM_S,FULL,momac,12,134,657,134,1,0.89187,0.8325186599761194,0.8312976986294478,0.0012209613466716007
ASYM_S,FULL,momac,12,134,657,134,1,0.916612,0.8423957430132424,0.8422441081551982,0.00015163485804414734
ASYM_B,FULL,momac,12,36,657,36,1,0.848981,0.7996369710517666,0.8184147253298645,-0.018777754278097913
ASYM_B,FULL,momac,12,36,657,36,1,0.874387,0.8354778469229447,0.8314442942030243,0.004033552719920341
ASYM_B,FULL,momac,12,36,657,36,1,0.89187,0.8303224813985529,0.8313387653522675,-0.0010162839537145585
ASYM_B,FULL,momac,12,36,657,36,1,0.916612,0.8453381302012742,0.849144525110995,-0.0038063949097207894
ASYM_B,FULL,momac,12,48,657,48,1,0.848981,0.8168946274170689,0.8184147253298645,-0.001520097912795615
ASYM_B,FULL,momac,12,48,657,48,1,0.874387,0.8221892837522867,0.8314442942030243,-0.009255010450737622
ASYM_B,FULL,momac,12,48,657,48,1,0.89187,0.8161656153733862,0.8313387653522675,-0.015173149978881306
ASYM_B,FULL,momac,12,64,657,64,1,0.848981,0.7990813384923015,0.8184147253298645,-0.019333386837563027
ASYM_B,FULL,momac,12,64,657,64,1,0.874387,0.8252039581943031,0.8314442942030243,-0.006240336008721203
ASYM_B,FULL,momac,12,64,657,64,1,0.89187,0.83570358357019,0.8313387653522675,0.004364818217922561
ASYM_B,FULL,momac,12,64,657,64,1,0.916612,0.8423921150914554,0.849144525110995,-0.006752410019539634
ASYM_B,FULL,momac,12,84,657,84,1,0.848981,0.8133022613844405,0.8184147253298645,-0.005112463945423973
ASYM_B,FULL,momac,12,84,657,84,1,0.874387,0.8274163927108987,0.8314442942030243,-0.004027901492125618
ASYM_B,FULL,momac,12,84,657,84,1,0.89187,0.842365902518774,0.8313387653522675,0.011027137166506495
ASYM_B,FULL,momac,12,84,657,84,1,0.916612,0.8417591760775732,0.849144525110995,-0.007385349033421806
ASYM_B,FULL,momac,12,110,657,110,1,0.848981,0.8071097991357005,0.8184147253298645,-0.011304926194164011
ASYM_B,FULL,momac,12,110,657,110,1,0.874387,0.8145538225450952,0.8314442942030243,-0.016890471657929118
ASYM_B,FULL,momac,12,110,657,110,1,0.89187,0.8338116625538374,0.8313387653522675,0.002472897201569957
ASYM_B,FULL,momac,12,110,657,110,1,0.916612,0.8373351934968065,0.849144525110995,-0.011809331614188512
ASYM_B,FULL,momac,12,134,657,134,1,0.848981,0.8122796265228839,0.8184147253298645,-0.006135098806980599
ASYM_B,FULL,momac,12,134,657,134,1,0.874387,0.8139850284505324,0.8314442942030243,-0.017459265752491904
ASYM_B,FULL,momac,12,134,657,134,1,0.89187,0.8240188223745522,0.8313387653522675,-0.007319942977715321
ASYM_B,FULL,momac,12,134,657,134,1,0.916612,0.840431886864089,0.849144525110995,-0.008712638246906046
SYM,FULL,momac,12,36,36,36,2,0.848981,0.827156482710148,0.8288359134103183,-0.0016794307001702924
SYM,FULL,momac,12,36,36,36,2,0.874387,0.8328012539773889,0.8336866463628668,-0.0008853923854779122
SYM,FULL,momac,12,36,36,36,2,0.89187,0.8510740262863296,0.838014120822097,0.013059905464232524
SYM,FULL,momac,12,48,48,48,2,0.848981,0.8140711810022232,0.8123760310754853,0.0016951499267379155
SYM,FULL,momac,12,48,48,48,2,0.874387,0.8277710765718583,0.8247478027694539,0.0030232738024044137
SYM,FULL,momac,12,48,48,48,2,0.89187,0.842881664893807,0.8209741282141568,0.021907536679650175
SYM,FULL,momac,12,64,64,64,2,0.848981,0.8173578195254168,0.804895741710376,0.012462077815040717
SYM,FULL,momac,12,64,64,64,2,0.874387,0.8390418163223012,0.8353445193979253,0.0036972969243759257
SYM,FULL,momac,12,64,64,64,2,0.89187,0.8305397403537436,0.8284962378064135,0.0020435025473301005
SYM,FULL,momac,12,64,64,64,2,0.916612,0.8471650808568757,0.8379220650319729,0.009243015824902834
SYM,FULL,momac,12,84,84,84,2,0.848981,0.8076923863901443,0.827347214985411,-0.019654828595266682
SYM,FULL,momac,12,84,84,84,2,0.874387,0.809365593343342,0.8248498263732859,-0.015484233029943839
SYM,FULL,momac,12,84,84,84,2,0.89187,0.8208169950289103,0.8404895929063819,-0.019672597877471665
SYM,FULL,momac,12,84,84,84,2,0.916612,0.8363295444640165,0.8508107083562414,-0.014481163892224869
SYM,FULL,momac,12,110,110,110,2,0.848981,0.8072477236724568,0.8170094882990391,-0.009761764626582292
SYM,FULL,momac,12,110,110,110,2,0.874387,0.8176647079771079,0.8291765423427067,-0.011511834365598772
SYM,FULL,momac,12,110,110,110,2,0.89187,0.8313421668730924,0.8377185531311881,-0.006376386258095779
SYM,FULL,momac,12,110,110,110,2,0.916612,0.8200211314021101,0.8326286221025773,-0.012607490700467183
SYM,FULL,momac,12,134,134,134,2,0.848981,0.819842602731216,0.8154924259677162,0.004350176763499802
SYM,FULL,momac,12,134,134,134,2,0.874387,0.8218173889887882,0.8305654758440468,-0.00874808685525863
SYM,FULL,momac,12,134,134,134,2,0.89187,0.8252858147921857,0.8328437534457597,-0.0075579386535740145
SYM,FULL,momac,12,134,134,134,2,0.916612,0.8423802329733011,0.8468665305023743,-0.004486297529073147
ASYM_S,FULL,momac,12,134,36,36,2,0.848981,0.807467111349864,0.8149931002996548,-0.0075259889497907295
ASYM_S,FULL,momac,12,134,36,36,2,0.874387,0.8262659179605248,0.8350785012458001,-0.008812583285275233
ASYM_S,FULL,momac,12,134,36,36,2,0.89187,0.831545683069502,0.8435088842036977,-0.011963201134195689
ASYM_S,FULL,momac,12,134,48,48,2,0.848981,0.807467111349864,0.7994536014512147,0.008013509898649351
ASYM_S,FULL,momac,12,134,48,48,2,0.874387,0.8262659179605248,0.8169815475563221,0.009284370404202713
ASYM_S,FULL,momac,12,134,48,48,2,0.89187,0.831545683069502,0.8212228568346384,0.010322826234863691
ASYM_S,FULL,momac,12,134,64,64,2,0.848981,0.807467111349864,0.8066211249556791,0.0008459863941849832
ASYM_S,FULL,momac,12,134,64,64,2,0.874387,0.8262659179605248,0.8176996943932638,0.008566223567261
ASYM_S,FULL,momac,12,134,64,64,2,0.89187,0.831545683069502,0.8341886863240017,-0.0026430032544996207
ASYM_S,FULL,momac,12,134,64,64,2,0.916612,0.8422221571148788,0.8428559969290464,-0.0006338398141676471
ASYM_S,FULL,momac,12,134,84,84,2,0.848981,0.807467111349864,0.8218396895899885,-0.0143725782401245
ASYM_S,FULL,momac,12,134,84,84,2,0.874387,0.8262659179605248,0.8217506642406369,0.004515253719887924
ASYM_S,FULL,momac,12,134,84,84,2,0.89187,0.831545683069502,0.8363699141883724,-0.004824231118870315
ASYM_S,FULL,momac,12,134,84,84,2,0.916612,0.8422221571148788,0.8556401318653197,-0.01341797475044093
ASYM_S,FULL,momac,12,134,110,110,2,0.848981,0.807467111349864,0.824717058694052,-0.017249947344187944
ASYM_S,FULL,momac,12,134,110,110,2,0.874387,0.8262659179605248,0.8311792427676076,-0.004913324807082731
ASYM_S,FULL,momac,12,134,110,110,2,0.89187,0.831545683069502,0.8286981253282119,0.0028475577412901965
ASYM_S,FULL,momac,12,134,110,110,2,0.916612,0.8422221571148788,0.8491531805469356,-0.00693102343205676
ASYM_S,FULL,momac,12,134,134,134,2,0.848981,0.807467111349864,0.807868365566731,-0.00040125421686698637
ASYM_S,FULL,momac,12,134,134,134,2,0.874387,0.8262659179605248,0.8354975904016776,-0.00923167244115275
ASYM_S,FULL,momac,12,134,134,134,2,0.89187,0.831545683069502,0.8353433158719685,-0.0037976328024664774
ASYM_S,FULL,momac,12,134,134,134,2,0.916612,0.8422221571148788,0.8488585210096707,-0.006636363894791941
ASYM_S,FULL,momac,12,134,200,134,2,0.848981,0.807467111349864,0.8080936841124972,-0.0006265727626331152
ASYM_S,FULL,momac,12,134,200,134,2,0.874387,0.8262659179605248,0.8275742326865783,-0.0013083147260534167
ASYM_S,FULL,momac,12,134,200,134,2,0.89187,0.831545683069502,0.8344401524721823,-0.002894469402680233
ASYM_S,FULL,momac,12,134,200,134,2,0.916612,0.8422221571148788,0.8387712514799873,0.003450905634891477
ASYM_S,FULL,momac,12,134,330,134,2,0.848981,0.807467111349864,0.8136965020398891,-0.006229390690025038
ASYM_S,FULL,momac,12,134,330,134,2,0.874387,0.8262659179605248,0.8321885474931977,-0.005922629532672863
ASYM_S,FULL,momac,12,134,330,134,2,0.89187,0.831545683069502,0.8412392912811563,-0.009693608211654214
ASYM_S,FULL,momac,12,134,330,134,2,0.916612,0.8422221571148788,0.848967308264077,-0.006745151149198159
ASYM_S,FULL,momac,12,134,500,134,2,0.848981,0.807467111349864,0.8178905141715235,-0.010423402821659433
ASYM_S,FULL,momac,12,134,500,134,2,0.874387,0.8262659179605248,0.8273905489920357,-0.0011246310315108365
ASYM_S,FULL,momac,12,134,500,134,2,0.89187,0.831545683069502,0.8426887601898341,-0.011143077120332023
ASYM_S,FULL,momac,12,134,500,134,2,0.916612,0.8422221571148788,0.8453597425946827,-0.003137585479803917
ASYM_S,FULL,momac,12,134,657,134,2,0.848981,0.807467111349864,0.8120780973412707,-0.004610985991406635
ASYM_S,FULL,momac,12,134,657,134,2,0.874387,0.8262659179605248,0.825088199029652,0.0011777189308728175
ASYM_S,FULL,momac,12,134,657,134,2,0.89187,0.831545683069502,0.8313406556842503,0.0002050273852517437
ASYM_S,FULL,momac,12,134,657,134,2,0.916612,0.8422221571148788,0.8455927824892161,-0.0033706253743372994
ASYM_B,FULL,momac,12,36,657,36,2,0.848981,0.831164877264059,0.8168893629994982,0.014275514264560751
ASYM_B,FULL,momac,12,36,657,36,2,0.874387,0.8385733198649246,0.8183783769210463,0.020194942943878247
ASYM_B,FULL,momac,12,36,657,36,2,0.89187,0.840632216654039,0.8467147723285482,-0.006082555674509216
ASYM_B,FULL,momac,12,36,657,36,2,0.916612,0.8490740262345691,0.8459898805196895,0.0030841457148795826
ASYM_B,FULL,momac,12,48,657,48,2,0.848981,0.8185268100411743,0.8168893629994982,0.001637447041676121
ASYM_B,FULL,momac,12,48,657,48,2,0.874387,0.8370734353564223,0.8183783769210463,0.018695058435376
ASYM_B,FULL,momac,12,48,657,48,2,0.89187,0.8388052264209994,0.8467147723285482,-0.007909545907548776
ASYM_B,FULL,momac,12,48,657,48,2,0.916612,0.8458373980195893,0.8459898805196895,-0.0001524825001001373
ASYM_B,FULL,momac,12,64,657,64,2,0.848981,0.8167269357896534,0.8168893629994982,-0.00016242720984482872
ASYM_B,FULL,momac,12,64,657,64,2,0.874387,0.834295540304927,0.8183783769210463,0.015917163383880717
ASYM_B,FULL,momac,12,64,657,64,2,0.89187,0.8317431041772873,0.8467147723285482,-0.014971668151260942
ASYM_B,FULL,momac,12,64,657,64,2,0.916612,0.8413479970887229,0.8459898805196895,-0.004641883430966609
ASYM_B,FULL,momac,12,84,657,84,2,0.848981,0.8003370729329066,0.8168893629994982,-0.016552290066591646
ASYM_B,FULL,momac,12,84,657,84,2,0.874387,0.8200743172017592,0.8183783769210463,0.0016959402807128487
ASYM_B,FULL,momac,12,84,657,84,2,0.89187,0.8176683099354177,0.8467147723285482,-0.029046462393130468
ASYM_B,FULL,momac,12,84,657,84,2,0.916612,0.820924970602649,0.8459898805196895,-0.025064909917040468
ASYM_B,FULL,momac,12,110,657,110,2,0.848981,0.8047516770513288,0.8168893629994982,-0.012137685948169441
ASYM_B,FULL,momac,12,110,657,110,2,0.874387,0.8192309638897726,0.8183783769210463,0.0008525869687262544
ASYM_B,FULL,momac,12,110,657,110,2,0.89187,0.8243446482865474,0.8467147723285482,-0.022370124042000783
ASYM_B,FULL,momac,12,110,657,110,2,0.916612,0.8362535076401681,0.8459898805196895,-0.009736372879521338
ASYM_B,FULL,momac,12,134,657,134,2,0.848981,0.81686221322085,0.8168893629994982,-2.714977864826107e-05
ASYM_B,FULL,momac,12,134,657,134,2,0.874387,0.8220880667845812,0.8183783769210463,0.0037096898635349262
ASYM_B,FULL,momac,12,134,657,134,2,0.89187,0.8289557276898711,0.8467147723285482,-0.017759044638677057
ASYM_B,FULL,momac,12,134,657,134,2,0.916612,0.8445728776945779,0.8459898805196895,-0.0014170028251115907
