panel,lag,cost,turnover_yr,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,oosH1,oosH2,fail4a,fail4b,fail4b_oos,margin4b,worstbar
broad,1,10.0,7.261433934217746,0.1595273020198016,1.1297880446033883,-0.24505357505250724,0.16123715492951085,1.2635911460289975,-0.1309500277171447,0.15782073527090223,1.0321762372171006,-0.24505357505250702,0.15275626157742628,1.1843914227881456,-0.1309500277171447,0.16514502421855637,1.0976392015541532,-0.24505357505250713,1.1612199494163875,1.0301840598085952,DD,DD,DD,-0.2113631234563251,DD
broad,1,25.0,7.261433934217746,0.14696982810442139,1.0516935095112614,-0.24596228275981158,0.14910178371402383,1.1787876000693398,-0.13480909710786448,0.14484278563154018,0.958698716882591,-0.2459622827598107,0.14078338599395845,1.1016098254607927,-0.13480909710786448,0.15210042816131608,1.022351556344023,-0.24596228275981136,1.0944197565897944,0.9444751742401584,-,DD,DD,-0.2158551003899126,DD
broad,5,5.0,7.232058326978763,0.14619665663422654,1.0321812062777942,-0.23380774175782426,0.1645172477034953,1.2747828816780669,-0.1447130210780596,0.12817234997030202,0.8485546253320494,-0.23380774175782415,0.15429195683198538,1.1840898327754859,-0.1447130210780596,0.13955881309129325,0.9331058713361086,-0.23380774175782382,1.1175402637411396,0.7244003091670337,DD,DD,"H2,DD",-0.15577206446933672,DD
broad,5,10.0,7.232058326978763,0.14206074123618517,1.0066870736117937,-0.23413326857058536,0.1604870895306798,1.2470645540696517,-0.14598343662008206,0.12393507183227337,0.8245372077342117,-0.2341332685705858,0.15027234663548872,1.1567042748972591,-0.14598343662008206,0.13532830930434914,0.9087383366783824,-0.23413326857058525,1.095322233529592,0.6973738262406438,DD,"H2,DD","H2,DD",-0.15738122759454548,DD
broad,5,25.0,7.232058326978763,0.12973428181263635,0.9299013863229189,-0.23510984900886933,0.14847255305838658,1.1634845073060578,-0.1497865033294259,0.11130997569509637,0.7522554122055886,-0.23510984900886922,0.13828973739953954,1.074180688589512,-0.1497865033294259,0.12272237085530846,0.8353686206569756,-0.23510984900886955,1.0284114670321265,0.6160233264053945,-,"H2,OOS,DD","H2,OOS,DD",-0.16220871697017503,DD
broad,7,5.0,7.2445237914157605,0.14851892365833508,1.03790904825758,-0.23390435730133952,0.15880393903955659,1.2290831964223343,-0.15680574561811478,0.13832976472575065,0.8970249248913096,-0.23390435730133952,0.14762591791974655,1.1325903941051876,-0.15680574561811478,0.1492563970223919,0.9792376940890308,-0.23390435730133963,1.1166361540855059,0.824982142523075,DD,DD,DD,-0.15624966005855428,DD
broad,7,10.0,7.2445237914157605,0.14436699352885274,1.0125887458731737,-0.23420900365033182,0.15479278000325114,1.2015781787803155,-0.15783438443261277,0.13403996675735574,0.8731608637175272,-0.23420900365033215,0.1436308218297886,1.105511480336922,-0.15783438443261277,0.144974873689508,0.9549753956140357,-0.23420900365033215,1.0947294113525057,0.7978461224181737,DD,DD,DD,-0.15775560565753524,DD
broad,7,25.0,7.2445237914157605,0.13199295499301478,0.936334176851065,-0.23512294269730916,0.14283489348392342,1.1186452096975033,-0.1609155024105161,0.12125868709684906,0.8013481822104136,-0.2351229426973096,0.1317212621575945,1.0238911226451417,-0.1609155024105161,0.13221721773486772,0.8819432556201738,-0.2351229426973095,1.0287385527535762,0.7162479808515718,-,"H2,OOS,DD","H2,OOS,DD",-0.16227344245448036,DD
small,1,5.0,10.405638079905186,0.07741751319969858,0.5240252049896437,-0.3774839992055927,0.07954141126559033,0.5781289238517938,-0.1819885840374752,0.07529779370717815,0.48404038107506864,-0.31378706341486806,0.07903965793210954,0.5664531805495343,-0.1819885840374752,0.07641689709774102,0.5026763047271545,-0.3774839992055917,0.6840124492034294,0.3277889375475954,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-0.8659299713869621,DD
small,1,10.0,10.405638079905186,0.07182800262091704,0.49341944604818644,-0.3822923830604019,0.07431312115776545,0.5462645894738146,-0.18305186274755647,0.06934863270057634,0.4541918443027036,-0.3141155982160948,0.07391937750876276,0.5358188612147943,-0.18305186274755647,0.07053840716094029,0.4719769430421159,-0.38229238306040214,0.6540350279081037,0.2965450377672864,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-0.8896981511442585,DD
small,1,25.0,10.405638079905186,0.055218080653904655,0.4014130764337755,-0.3965080970764747,0.05876675512186891,0.45048687813603133,-0.187672459846135,0.05168130029804696,0.36445578613947577,-0.31848832533384264,0.05869123870944892,0.44380393007680924,-0.187672459846135,0.05307875669391948,0.37965405489079007,-0.3965080970764753,0.5636456850032526,0.20281635532028347,-,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-0.9599674258766402,DD
small,5,5.0,10.389838167457421,0.07641626932325596,0.5132424143746395,-0.41433941710337485,0.10459027513140051,0.7220244884228592,-0.1894993239433449,0.04896087802869897,0.3476169652115987,-0.33864988088960346,0.10889168848557107,0.7365378214978724,-0.1894993239433449,0.056836365766341546,0.39561945673979665,-0.41433941710337685,0.6252794025965667,0.1728184193929874,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-1.0481088955484825,DD
small,5,10.0,10.389838167457421,0.07083250409991959,0.48303189760402926,-0.4190806392098093,0.09926395291530032,0.6904902262376094,-0.1914424085441725,0.043136408499385714,0.31816161638560486,-0.33931038873243957,0.10359956340144283,0.7058514455950249,-0.1914424085441725,0.05108344099522588,0.3655178254777834,-0.4190806392098092,0.5954367235049457,0.14250882412543878,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-1.0715450900574324,DD
small,5,25.0,10.389838167457421,0.05423956714250422,0.3923114178227703,-0.43308728932769114,0.08342533523217255,0.5957407780027553,-0.2037247472897774,0.025840017568578455,0.22974991327405775,-0.35365865998412904,0.08786113116703897,0.6136697337799429,-0.2037247472897774,0.0339960507973478,0.27514457812886767,-0.43308728932769025,0.5057071625660434,0.05164337559861926,-,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-1.1407809472293597,DD
small,7,5.0,10.426965836030952,0.08715554088717892,0.5703115555752818,-0.40101785916057975,0.11399793704595784,0.7744681529671723,-0.1757307928815336,0.06095992710346976,0.40792104120398764,-0.3293199487379581,0.11648266750223435,0.7793237491246167,-0.1757307928815336,0.06942924555019703,0.4605449140093292,-0.40101785916057797,0.7369186191435568,0.1905710334488966,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-0.982259497207518,DD
small,7,10.0,10.426965836030952,0.08150499323246119,0.5401579479479279,-0.40586719682449035,0.10863057182024582,0.7433771287784181,-0.17770471525393539,0.055043113655353304,0.37831779010098,-0.3342781694939705,0.11115973227046605,0.7489615275152988,-0.17770471525393539,0.06358695201722897,0.43040133851717505,-0.4058671968244888,0.7073251796652409,0.16003759800078848,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-1.0062301145250967,DD
small,7,25.0,10.426965836030952,0.06471390583627357,0.44948379013544115,-0.42019321452567326,0.09266978363871736,0.6497303698657487,-0.18401904810802805,0.03747327715612414,0.28940322041323446,-0.3489468008649421,0.09532951948437751,0.6575537328507471,-0.18401904810802805,0.046234733916081794,0.3398107952822508,-0.42019321452567326,0.6181708946689413,0.06849268105096218,-,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-1.0770446281349793,DD
