panel,depth,draw,arm,n_names,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4b_t2,oos_Sharpe_t2,MaxDD_t2
U56,0.2,39,keepSPY,45,0.142436,1.244374,-0.154682,1.221107,1.267133,0.157958,1.363283,-0.154682,3.583605,0.26406,0.440733,0.488207,0.047622,0.036465,none,0,True,True,True,False,True,1.334057,-0.157258
U56,0.2,40,keepSPY,45,0.134772,1.2049,-0.158586,1.144651,1.262824,0.152358,1.353567,-0.158586,3.306299,0.187604,0.436425,0.478491,0.043718,0.0288,none,0,True,True,True,False,True,1.334601,-0.157022
U56,0.2,41,keepSPY,45,0.138133,1.242352,-0.166395,1.303538,1.186402,0.146156,1.303985,-0.166395,3.175682,0.34649,0.360002,0.428908,0.035908,0.032162,none,0,True,True,True,False,True,1.272332,-0.166825
U56,0.2,42,keepSPY,45,0.144281,1.256423,-0.158025,1.235586,1.276799,0.159142,1.372499,-0.158025,3.549246,0.278539,0.450399,0.497423,0.044278,0.038309,none,0,True,True,True,False,True,1.348495,-0.157047
U56,0.2,43,keepSPY,45,0.137393,1.238521,-0.169074,1.266319,1.213102,0.146999,1.318557,-0.169074,3.196659,0.309271,0.386702,0.443481,0.033229,0.031422,none,0,True,True,True,False,True,1.282016,-0.173133
U56,0.2,44,keepSPY,45,0.13804,1.236714,-0.145224,1.178386,1.292402,0.15654,1.381045,-0.145224,3.284958,0.221338,0.466002,0.505969,0.05708,0.032068,none,0,True,True,True,False,True,1.35813,-0.150562
U56,0.2,45,keepSPY,45,0.149071,1.288013,-0.174098,1.361109,1.219071,0.15497,1.337403,-0.174098,3.581664,0.404062,0.392671,0.462327,0.028206,0.0431,none,0,True,True,True,False,True,1.314275,-0.174293
U56,0.2,46,keepSPY,45,0.137005,1.205716,-0.161777,1.217672,1.195088,0.148722,1.298881,-0.161777,3.51629,0.260625,0.368688,0.423804,0.040526,0.031034,none,0,True,True,True,False,True,1.271538,-0.169742
U56,0.2,47,keepSPY,45,0.127371,1.154855,-0.180507,1.150756,1.159974,0.14215,1.27073,-0.180507,3.201184,0.193709,0.333574,0.395654,0.021796,0.0214,none,0,True,True,True,False,True,1.250452,-0.183294
U56,0.2,48,keepSPY,45,0.126655,1.154751,-0.176807,1.239082,1.076103,0.131628,1.198285,-0.176807,3.070646,0.282035,0.249703,0.323209,0.025497,0.020683,none,0,True,True,True,False,True,1.177555,-0.178744
U56,0.2,49,keepSPY,45,0.139604,1.231294,-0.16292,1.245135,1.218876,0.149331,1.309322,-0.16292,3.440093,0.288087,0.392477,0.434246,0.039383,0.033633,none,0,True,True,True,False,True,1.277974,-0.163723
U56,0.2,50,keepSPY,45,0.139181,1.186282,-0.162267,1.173373,1.198843,0.154419,1.312696,-0.162267,3.810429,0.216326,0.372443,0.43762,0.040036,0.033209,none,0,True,True,True,False,True,1.285345,-0.164415
U56,0.2,51,keepSPY,45,0.135861,1.202386,-0.153825,1.246762,1.160813,0.143235,1.26349,-0.153825,3.338588,0.289714,0.334413,0.388414,0.048479,0.02989,none,0,True,True,True,False,True,1.238754,-0.158201
U56,0.2,52,keepSPY,45,0.140017,1.230719,-0.163172,1.213939,1.247429,0.154748,1.342141,-0.163172,3.514654,0.256891,0.421029,0.467065,0.039132,0.034046,none,0,True,True,True,False,True,1.316537,-0.165496
U56,0.2,53,keepSPY,45,0.153179,1.320739,-0.158608,1.380167,1.264872,0.161435,1.385078,-0.158608,3.532731,0.42312,0.438472,0.510002,0.043696,0.047208,none,0,True,True,True,False,True,1.354772,-0.160293
U56,0.2,54,keepSPY,45,0.14019,1.236505,-0.154935,1.202191,1.269652,0.155833,1.35937,-0.154935,3.444678,0.245144,0.443253,0.484294,0.047369,0.034219,none,0,True,True,True,False,True,1.338661,-0.155395
U56,0.2,55,keepSPY,45,0.14496,1.277805,-0.158525,1.265569,1.290245,0.159144,1.387797,-0.158525,3.402838,0.308522,0.463845,0.512721,0.043779,0.038988,none,0,True,True,True,False,True,1.342205,-0.164141
U56,0.2,56,keepSPY,45,0.13651,1.202344,-0.180434,1.154264,1.248515,0.154939,1.349343,-0.180434,3.413422,0.197216,0.422115,0.474267,0.02187,0.030538,none,0,True,True,True,False,True,1.321466,-0.184707
U56,0.2,57,keepSPY,45,0.124822,1.148461,-0.167979,1.133627,1.163727,0.137752,1.248503,-0.167979,3.045446,0.17658,0.337327,0.373427,0.034325,0.018851,none,0,True,True,True,False,True,1.219114,-0.168071
U56,0.2,58,keepSPY,45,0.142574,1.255822,-0.151998,1.224025,1.286584,0.159393,1.390159,-0.151998,3.535156,0.266977,0.460184,0.515083,0.050305,0.036603,none,0,True,True,True,False,True,1.362509,-0.157323
U56,0.2,59,keepSPY,45,0.143211,1.268246,-0.157848,1.248231,1.287871,0.156918,1.37799,-0.157848,3.337165,0.291183,0.461471,0.502913,0.044456,0.037239,none,0,True,True,True,False,True,1.348918,-0.16326
U56,0.2,60,keepSPY,45,0.136976,1.222016,-0.148855,1.152277,1.288401,0.157127,1.37982,-0.148855,3.340487,0.19523,0.462001,0.504744,0.053449,0.031004,none,0,True,True,True,False,True,1.351964,-0.156247
U56,0.2,61,keepSPY,45,0.140795,1.261856,-0.178626,1.274336,1.251674,0.151944,1.345115,-0.178626,3.251166,0.317289,0.425274,0.470039,0.023677,0.034823,none,0,True,True,True,False,True,1.32193,-0.178909
U56,0.2,62,keepSPY,45,0.139257,1.246744,-0.153175,1.240591,1.253018,0.152684,1.361773,-0.153175,3.245987,0.283544,0.426618,0.486697,0.049129,0.033285,none,0,True,True,True,False,True,1.330428,-0.163961
U56,0.2,63,keepSPY,45,0.134388,1.197582,-0.143576,1.181661,1.213325,0.149658,1.320833,-0.143576,3.34025,0.224614,0.386925,0.445757,0.058728,0.028417,none,0,True,True,True,False,True,1.301877,-0.148314
U56,0.2,64,keepSPY,45,0.133827,1.194124,-0.164864,1.259806,1.13213,0.139882,1.250619,-0.164864,3.316152,0.302758,0.30573,0.375543,0.03744,0.027856,none,0,True,True,True,False,True,1.232814,-0.167151
U56,0.2,65,keepSPY,45,0.123519,1.13821,-0.163518,1.153095,1.124968,0.132745,1.218389,-0.163518,2.988199,0.196048,0.298569,0.343312,0.038785,0.017548,none,0,True,True,True,False,True,1.202592,-0.163691
U56,0.2,66,keepSPY,45,0.14199,1.238568,-0.147234,1.221678,1.255095,0.156059,1.352776,-0.147234,3.558339,0.264631,0.428695,0.4777,0.05507,0.036019,none,0,True,True,True,False,True,1.318298,-0.150168
U56,0.2,67,keepSPY,45,0.127963,1.149655,-0.156089,1.096136,1.20076,0.146364,1.294793,-0.156089,3.302108,0.139088,0.37436,0.419717,0.046215,0.021992,none,0,True,True,True,False,True,1.260983,-0.160265
U56,0.2,68,keepSPY,45,0.136294,1.210895,-0.161829,1.194985,1.226661,0.149567,1.319193,-0.161829,3.329408,0.237937,0.400262,0.444116,0.040475,0.030323,none,0,True,True,True,False,True,1.283856,-0.165012
U56,0.2,69,keepSPY,45,0.129745,1.180458,-0.170224,1.267212,1.099127,0.132425,1.207583,-0.170224,2.993333,0.310165,0.272727,0.332507,0.03208,0.023773,none,0,True,True,True,False,True,1.189763,-0.171591
U56,0.2,70,keepSPY,45,0.1406,1.25519,-0.163948,1.227077,1.282492,0.155668,1.377394,-0.163948,3.278278,0.27003,0.456092,0.502318,0.038356,0.034628,none,0,True,True,True,False,True,1.346958,-0.166724
U56,0.2,71,keepSPY,45,0.139471,1.246295,-0.172394,1.218912,1.273136,0.15575,1.368257,-0.172394,3.278098,0.261865,0.446736,0.493181,0.02991,0.0335,none,0,True,True,True,False,True,1.34219,-0.175226
U56,0.2,72,keepSPY,45,0.144132,1.297596,-0.151551,1.321609,1.275537,0.152927,1.37182,-0.151551,3.14688,0.364562,0.449137,0.496744,0.050753,0.03816,none,0,True,True,True,False,True,1.337127,-0.160508
U56,0.2,73,keepSPY,45,0.140322,1.259918,-0.170055,1.285869,1.23641,0.150363,1.341708,-0.170055,3.188122,0.328822,0.41001,0.466632,0.032249,0.03435,none,0,True,True,True,False,True,1.323721,-0.170781
U56,0.2,74,keepSPY,45,0.12812,1.147326,-0.155635,1.178886,1.116866,0.136358,1.228189,-0.155635,3.279768,0.221839,0.290467,0.353113,0.046669,0.022149,none,0,True,True,True,False,True,1.207154,-0.157925
U56,0.2,75,keepSPY,45,0.137794,1.223198,-0.173765,1.244724,1.203708,0.148099,1.304469,-0.173765,3.36523,0.287677,0.377308,0.429393,0.028539,0.031823,none,0,True,True,True,False,True,1.284189,-0.174178
U56,0.2,76,keepSPY,45,0.145291,1.252025,-0.174905,1.293427,1.213853,0.155316,1.326581,-0.174905,3.734062,0.336379,0.387453,0.451505,0.027399,0.039319,none,0,True,True,True,False,True,1.295266,-0.175643
U56,0.2,77,keepSPY,45,0.138081,1.230149,-0.165676,1.242236,1.219975,0.150238,1.321934,-0.165676,3.345999,0.285188,0.393575,0.446858,0.036627,0.03211,none,0,True,True,True,False,True,1.284661,-0.17543
U56,0.2,78,keepSPY,45,0.130938,1.191456,-0.147474,1.204534,1.179913,0.143022,1.291939,-0.147474,3.094711,0.247486,0.353513,0.416863,0.05483,0.024967,none,0,True,True,True,False,True,1.276811,-0.145005
U56,0.2,79,keepSPY,45,0.133009,1.202824,-0.14424,1.16753,1.236884,0.148418,1.325563,-0.14424,3.164203,0.210483,0.410485,0.450487,0.058064,0.027038,none,0,True,True,True,False,True,1.298529,-0.153828
U56,0.2,80,keepSPY,45,0.12045,1.128868,-0.147768,1.140333,1.118392,0.130005,1.219179,-0.147768,2.773221,0.183286,0.291992,0.344103,0.054536,0.014478,none,0,True,True,True,False,True,1.191978,-0.151295
U56,0.2,81,keepSPY,45,0.141763,1.250294,-0.172517,1.239156,1.261825,0.158013,1.37364,-0.172517,3.399394,0.282109,0.435425,0.498563,0.029786,0.035791,none,0,True,True,True,False,True,1.345773,-0.174042
U56,0.2,82,keepSPY,45,0.141983,1.245004,-0.152284,1.242376,1.24886,0.155221,1.340066,-0.152284,3.544553,0.285328,0.422461,0.464989,0.05002,0.036012,none,0,True,True,True,False,True,1.323174,-0.149265
U56,0.2,83,keepSPY,45,0.147736,1.266078,-0.160776,1.267399,1.265287,0.161642,1.375187,-0.160776,3.776426,0.310352,0.438887,0.500111,0.041527,0.041764,none,0,True,True,True,False,True,1.354796,-0.162791
U56,0.2,84,keepSPY,45,0.141776,1.294398,-0.162641,1.371603,1.22342,0.146986,1.336388,-0.162641,2.990982,0.414555,0.39702,0.461311,0.039663,0.035805,none,0,True,True,True,False,True,1.322092,-0.168625
U56,0.2,85,keepSPY,45,0.145557,1.271975,-0.147433,1.242788,1.300287,0.1608,1.391471,-0.147433,3.531833,0.28574,0.473888,0.516395,0.054871,0.039586,none,0,True,True,True,False,True,1.364982,-0.149109
U56,0.2,86,keepSPY,45,0.134768,1.189833,-0.160567,1.2782,1.106266,0.139149,1.229919,-0.160567,3.393895,0.321153,0.279866,0.354843,0.041736,0.028797,none,0,True,True,True,False,True,1.209038,-0.162753
U56,0.2,87,keepSPY,45,0.1295,1.167038,-0.156099,1.142755,1.190724,0.143613,1.281655,-0.156099,3.203729,0.185708,0.364324,0.406579,0.046205,0.023528,none,0,True,True,True,False,True,1.256804,-0.161391
U56,0.2,88,keepSPY,45,0.135592,1.215814,-0.172841,1.212982,1.219055,0.147787,1.319416,-0.172841,3.190945,0.255934,0.392655,0.44434,0.029463,0.029621,none,0,True,True,True,False,True,1.296675,-0.175589
U56,0.2,89,keepSPY,45,0.132048,1.196463,-0.157901,1.222193,1.173164,0.142804,1.285109,-0.157901,3.227347,0.265146,0.346764,0.410033,0.044403,0.026076,none,0,True,True,True,False,True,1.258534,-0.161422
U56,0.2,90,keepSPY,45,0.144667,1.280693,-0.161634,1.349882,1.214955,0.15087,1.339156,-0.161634,3.272713,0.392835,0.388556,0.46408,0.040669,0.038696,none,0,True,True,True,False,True,1.310835,-0.161953
U56,0.2,91,keepSPY,45,0.141202,1.278828,-0.165682,1.33495,1.225525,0.147632,1.342595,-0.165682,3.032585,0.377903,0.399125,0.467519,0.036622,0.035231,none,0,True,True,True,False,True,1.311667,-0.169451
U56,0.2,92,keepSPY,45,0.142945,1.260594,-0.155169,1.270344,1.252025,0.153083,1.342414,-0.155169,3.344284,0.313297,0.425625,0.467338,0.047134,0.036973,none,0,True,True,True,False,True,1.315491,-0.157055
U56,0.2,93,keepSPY,45,0.142384,1.236799,-0.162307,1.231734,1.242136,0.154252,1.332867,-0.162307,3.602991,0.274686,0.415736,0.457791,0.039996,0.036413,none,0,True,True,True,False,True,1.304064,-0.163478
U56,0.2,94,keepSPY,45,0.135277,1.178275,-0.16532,1.174048,1.182768,0.148695,1.285337,-0.16532,3.653763,0.217001,0.356369,0.410261,0.036983,0.029306,none,0,True,True,True,False,True,1.260398,-0.167817
U56,0.2,95,keepSPY,45,0.142009,1.251601,-0.171881,1.292141,1.214608,0.151357,1.321642,-0.171881,3.486798,0.335094,0.388208,0.446566,0.030423,0.036037,none,0,True,True,True,False,True,1.319183,-0.172976
U56,0.2,96,keepSPY,45,0.143722,1.243402,-0.16546,1.270351,1.218898,0.155824,1.332589,-0.16546,3.651084,0.313304,0.392498,0.457513,0.036844,0.03775,none,0,True,True,True,False,True,1.292074,-0.172161
U56,0.2,97,keepSPY,45,0.13409,1.174763,-0.158702,1.147866,1.200916,0.149763,1.29516,-0.158702,3.625849,0.190819,0.374516,0.420084,0.043602,0.028118,none,0,True,True,True,False,True,1.268385,-0.158579
U56,0.2,98,keepSPY,45,0.148584,1.319184,-0.163711,1.354105,1.288292,0.157394,1.379982,-0.163711,3.31203,0.397058,0.461893,0.504906,0.038592,0.042613,none,0,True,True,True,False,True,1.341013,-0.165585
U56,0.2,99,keepSPY,45,0.139435,1.225864,-0.154414,1.175351,1.274332,0.157677,1.370745,-0.154414,3.503686,0.218304,0.447932,0.495669,0.04789,0.033464,none,0,True,True,True,False,True,1.332419,-0.158819
U56,0.3,0,keepSPY,40,0.131377,1.182822,-0.160782,1.220247,1.146917,0.138947,1.256373,-0.160782,3.121301,0.263199,0.320517,0.381297,0.041521,0.025406,none,0,True,True,True,False,True,1.236684,-0.16334
U56,0.3,1,keepSPY,40,0.134145,1.188325,-0.159911,1.163495,1.212506,0.150229,1.317073,-0.159911,3.454181,0.206447,0.386107,0.441997,0.042393,0.028173,none,0,True,True,True,False,True,1.288179,-0.165891
U56,0.3,2,keepSPY,40,0.138672,1.197152,-0.164549,1.180889,1.21325,0.154507,1.317512,-0.164549,3.797657,0.223841,0.38685,0.442436,0.037754,0.0327,none,0,True,True,True,False,True,1.288155,-0.165601
U56,0.3,3,keepSPY,40,0.14709,1.287113,-0.166815,1.322486,1.251946,0.153493,1.363176,-0.166815,3.299929,0.365439,0.425546,0.4881,0.035489,0.041118,none,0,True,True,True,False,True,1.349222,-0.165461
U56,0.3,4,keepSPY,40,0.147261,1.267279,-0.167519,1.338331,1.199559,0.154475,1.327822,-0.167519,3.622171,0.381283,0.373159,0.452746,0.034784,0.04129,none,0,True,True,True,False,True,1.309244,-0.165749
U56,0.3,5,keepSPY,40,0.138735,1.257894,-0.171917,1.393946,1.131196,0.137432,1.245038,-0.171917,2.948874,0.436898,0.304796,0.369962,0.030386,0.032764,none,0,True,True,True,False,True,1.21978,-0.176342
U56,0.3,6,keepSPY,40,0.133936,1.212649,-0.152494,1.224485,1.201527,0.143812,1.306911,-0.152494,3.067368,0.267438,0.375128,0.431835,0.04981,0.027965,none,0,True,True,True,False,True,1.279765,-0.155795
U56,0.3,7,keepSPY,40,0.138789,1.206688,-0.153705,1.167085,1.244811,0.157674,1.352883,-0.153705,3.665591,0.210038,0.418411,0.477807,0.048598,0.032817,none,0,True,True,True,False,True,1.319959,-0.16148
U56,0.3,8,keepSPY,40,0.126979,1.165649,-0.149936,1.113155,1.215773,0.144789,1.310866,-0.149936,3.072975,0.156107,0.389373,0.43579,0.052367,0.021007,none,0,True,True,True,False,True,1.273013,-0.154209
U56,0.3,9,keepSPY,40,0.136922,1.203053,-0.16994,1.182202,1.223397,0.151792,1.322952,-0.16994,3.461825,0.225155,0.396997,0.447876,0.032364,0.030951,none,0,True,True,True,False,True,1.298188,-0.175977
U56,0.3,10,keepSPY,40,0.122328,1.1038,-0.163969,1.002203,1.199742,0.143565,1.270228,-0.163969,3.294158,0.045155,0.373342,0.395152,0.038335,0.016356,none,0,True,True,True,False,True,1.256672,-0.163188
U56,0.3,11,keepSPY,40,0.138977,1.213601,-0.175392,1.1731,1.252592,0.155814,1.347417,-0.175392,3.496236,0.216053,0.426192,0.472341,0.026912,0.033006,none,0,True,True,True,False,True,1.330861,-0.176195
U56,0.3,12,keepSPY,40,0.143755,1.262094,-0.169892,1.333979,1.196083,0.151044,1.314381,-0.169892,3.519989,0.376932,0.369683,0.439305,0.032411,0.037784,none,0,True,True,True,False,True,1.307894,-0.17062
U56,0.3,13,keepSPY,40,0.145604,1.273081,-0.169476,1.332091,1.219719,0.154151,1.330248,-0.169476,3.455998,0.375044,0.393319,0.455171,0.032828,0.039633,none,0,True,True,True,False,True,1.307926,-0.17902
U56,0.3,14,keepSPY,40,0.133888,1.183133,-0.183546,1.18948,1.178744,0.146789,1.273961,-0.183546,3.519791,0.232433,0.352344,0.398885,0.018757,0.027916,none,0,True,True,True,False,True,1.252945,-0.188526
U56,0.3,15,keepSPY,40,0.14136,1.253438,-0.162216,1.20683,1.298146,0.158441,1.382821,-0.162216,3.410966,0.249782,0.471747,0.507745,0.040087,0.035388,none,0,True,True,True,False,True,1.358921,-0.165737
U56,0.3,16,keepSPY,40,0.132867,1.182887,-0.165531,1.249518,1.12169,0.139465,1.233678,-0.165531,3.396089,0.29247,0.29529,0.358602,0.036773,0.026896,none,0,True,True,True,False,True,1.222449,-0.164016
U56,0.3,17,keepSPY,40,0.125357,1.141482,-0.170084,1.109916,1.171966,0.137978,1.251087,-0.170084,3.133019,0.152869,0.345566,0.376011,0.03222,0.019385,none,0,True,True,True,False,True,1.233506,-0.174071
U56,0.3,18,keepSPY,40,0.14582,1.289071,-0.164221,1.354852,1.22853,0.1541,1.351765,-0.164221,3.433881,0.397805,0.40213,0.476689,0.038083,0.039848,none,0,True,True,True,False,True,1.347163,-0.164781
U56,0.3,19,keepSPY,40,0.150689,1.283052,-0.164484,1.344936,1.224619,0.158572,1.344765,-0.164484,3.78413,0.387889,0.398219,0.469689,0.03782,0.044717,none,0,True,True,True,False,True,1.334371,-0.166154
U56,0.3,20,keepSPY,40,0.137014,1.204495,-0.169987,1.232726,1.178255,0.1457,1.276987,-0.169987,3.516673,0.275678,0.351855,0.401911,0.032317,0.031043,none,0,True,True,True,False,True,1.250397,-0.172468
U56,0.3,21,keepSPY,40,0.144804,1.260654,-0.16219,1.295733,1.228305,0.153113,1.324387,-0.16219,3.68645,0.338686,0.401905,0.449311,0.040113,0.038833,none,0,True,True,True,False,True,1.310602,-0.164074
U56,0.3,22,keepSPY,40,0.126498,1.149873,-0.164615,1.183728,1.118603,0.135376,1.22553,-0.164615,3.178496,0.226681,0.292203,0.350454,0.037688,0.020527,none,0,True,True,True,False,True,1.213812,-0.163297
U56,0.3,23,keepSPY,40,0.140116,1.222302,-0.165438,1.296459,1.153393,0.145674,1.265227,-0.165438,3.565123,0.339412,0.326994,0.390151,0.036865,0.034144,none,0,True,True,True,False,True,1.257069,-0.162813
U56,0.3,24,keepSPY,40,0.150943,1.294006,-0.140822,1.323632,1.267017,0.161496,1.370007,-0.140822,3.714792,0.366585,0.440618,0.494931,0.061481,0.044972,none,0,True,True,True,False,True,1.347786,-0.143608
U56,0.3,25,keepSPY,40,0.154728,1.356319,-0.153984,1.361097,1.352678,0.16699,1.451426,-0.153984,3.436638,0.404049,0.526278,0.57635,0.04832,0.048756,none,0,True,True,True,False,True,1.440452,-0.154422
U56,0.3,26,keepSPY,40,0.143603,1.275122,-0.164114,1.324926,1.229239,0.150871,1.329373,-0.164114,3.246936,0.367879,0.402839,0.454297,0.03819,0.037631,none,0,True,True,True,False,True,1.319175,-0.165422
U56,0.3,27,keepSPY,40,0.142679,1.252003,-0.170208,1.25562,1.249074,0.154488,1.348739,-0.170208,3.552276,0.298572,0.422674,0.473663,0.032095,0.036708,none,0,True,True,True,False,True,1.328102,-0.169281
U56,0.3,28,keepSPY,40,0.121225,1.097276,-0.150808,1.057463,1.13548,0.137265,1.225001,-0.150808,3.27493,0.100416,0.309081,0.349925,0.051495,0.015253,none,0,True,True,True,False,True,1.205082,-0.151433
U56,0.3,29,keepSPY,40,0.134546,1.193444,-0.167325,1.152219,1.233063,0.150425,1.313649,-0.167325,3.418393,0.195172,0.406663,0.438573,0.034978,0.028574,none,0,True,True,True,False,True,1.301474,-0.167589
U56,0.3,30,keepSPY,40,0.147057,1.303283,-0.149739,1.349167,1.259563,0.154027,1.367355,-0.149739,3.203313,0.39212,0.433163,0.492279,0.052565,0.041086,none,0,True,True,True,False,True,1.343975,-0.152142
U56,0.3,31,keepSPY,40,0.153747,1.33682,-0.160574,1.34524,1.329827,0.168785,1.450653,-0.160574,3.488122,0.388192,0.503427,0.575577,0.04173,0.047775,none,0,True,True,True,False,True,1.441642,-0.163443
U56,0.3,32,keepSPY,40,0.143621,1.250147,-0.172185,1.34169,1.165238,0.147462,1.278029,-0.172185,3.595142,0.384643,0.338838,0.402953,0.030118,0.037649,none,0,True,True,True,False,True,1.252727,-0.172633
U56,0.3,33,keepSPY,40,0.14007,1.224041,-0.148174,1.138772,1.30514,0.163214,1.401573,-0.148174,3.663722,0.181725,0.47874,0.526497,0.05413,0.034099,none,0,True,True,True,False,True,1.351234,-0.156811
U56,0.3,34,keepSPY,40,0.135213,1.21253,-0.157837,1.258837,1.168601,0.141938,1.273977,-0.157837,3.186146,0.30179,0.342201,0.398901,0.044466,0.029242,none,0,True,True,True,False,True,1.252441,-0.159954
U56,0.3,35,keepSPY,40,0.126529,1.172709,-0.169163,1.151922,1.193306,0.139361,1.276135,-0.169163,2.918507,0.194875,0.366906,0.401058,0.033141,0.020557,none,0,True,True,True,False,True,1.259365,-0.170643
U56,0.3,36,keepSPY,40,0.146941,1.266771,-0.154278,1.306989,1.228995,0.155975,1.338349,-0.154278,3.726871,0.349942,0.402595,0.463273,0.048025,0.04097,none,0,True,True,True,False,True,1.280804,-0.157346
U56,0.3,37,keepSPY,40,0.150613,1.308429,-0.184355,1.412047,1.21296,0.153664,1.325082,-0.184355,3.618894,0.455,0.38656,0.450006,0.017948,0.044641,none,0,True,True,True,False,True,1.319465,-0.185625
U56,0.3,38,keepSPY,40,0.15464,1.321498,-0.168646,1.371439,1.27368,0.162047,1.388786,-0.168646,3.644287,0.414392,0.44728,0.51371,0.033657,0.048669,none,0,True,True,True,False,True,1.380734,-0.169246
U56,0.3,39,keepSPY,40,0.151219,1.29684,-0.148105,1.295564,1.298706,0.165889,1.408143,-0.148105,3.777157,0.338517,0.472306,0.533067,0.054199,0.045248,none,0,True,True,True,False,True,1.334427,-0.151869
U56,0.3,40,keepSPY,40,0.143995,1.282027,-0.163547,1.312199,1.253852,0.153557,1.362421,-0.163547,3.197962,0.355152,0.427452,0.487345,0.038757,0.038023,none,0,True,True,True,False,True,1.322367,-0.175899
U56,0.3,41,keepSPY,40,0.137942,1.221703,-0.174445,1.205207,1.237745,0.151008,1.337077,-0.174445,3.257927,0.24816,0.411345,0.462001,0.027858,0.031971,none,0,True,True,True,False,True,1.313184,-0.179514
U56,0.3,42,keepSPY,40,0.138467,1.199349,-0.153909,1.176567,1.221527,0.153631,1.316566,-0.153909,3.630311,0.219519,0.395127,0.44149,0.048395,0.032495,none,0,True,True,True,False,True,1.288844,-0.157394
U56,0.3,43,keepSPY,40,0.141811,1.24262,-0.160845,1.303654,1.186579,0.148033,1.285655,-0.160845,3.470001,0.346607,0.360179,0.410579,0.041459,0.035839,none,0,True,True,True,False,True,1.245278,-0.163658
U56,0.3,44,keepSPY,40,0.130143,1.16999,-0.154692,1.148629,1.190718,0.143084,1.290686,-0.154692,3.181485,0.191581,0.364318,0.415609,0.047612,0.024172,none,0,True,True,True,False,True,1.281574,-0.15614
U56,0.3,45,keepSPY,40,0.125971,1.158156,-0.158427,1.143537,1.172537,0.137779,1.262137,-0.158427,2.913561,0.186489,0.346138,0.387061,0.043876,0.02,none,0,True,True,True,False,True,1.244909,-0.161182
U56,0.3,46,keepSPY,40,0.136396,1.164819,-0.167209,1.084418,1.244647,0.155945,1.343021,-0.167209,3.636,0.127371,0.418247,0.467945,0.035095,0.030424,none,0,True,True,True,False,True,1.324439,-0.166382
U56,0.3,47,keepSPY,40,0.133383,1.172944,-0.149791,1.147012,1.198109,0.148645,1.294901,-0.149791,3.50546,0.189964,0.37171,0.419825,0.052512,0.027412,none,0,True,True,True,False,True,1.263943,-0.155586
U56,0.3,48,keepSPY,40,0.142236,1.264698,-0.161825,1.322509,1.21042,0.148052,1.316485,-0.161825,3.210067,0.365461,0.38402,0.441409,0.040478,0.036265,none,0,True,True,True,False,True,1.288322,-0.165555
U56,0.3,49,keepSPY,40,0.11888,1.097211,-0.153279,1.124756,1.071622,0.12752,1.173987,-0.153279,3.012817,0.167708,0.245223,0.298911,0.049024,0.012908,none,0,True,True,True,False,True,1.145079,-0.162655
U56,0.3,50,keepSPY,40,0.136131,1.219889,-0.152347,1.239867,1.200419,0.143573,1.298211,-0.152347,3.201212,0.28282,0.374019,0.423135,0.049956,0.030159,none,0,True,True,True,False,True,1.281056,-0.154399
U56,0.3,51,keepSPY,40,0.133401,1.161381,-0.161258,1.184918,1.13845,0.143948,1.260847,-0.161258,3.509835,0.227871,0.31205,0.385771,0.041046,0.027429,none,0,True,True,True,False,True,1.224192,-0.170727
U56,0.3,52,keepSPY,40,0.14573,1.317751,-0.150649,1.355242,1.284464,0.155265,1.388076,-0.150649,3.096902,0.398195,0.458064,0.513,0.051655,0.039759,none,0,True,True,True,False,True,1.358093,-0.157242
U56,0.3,53,keepSPY,40,0.139611,1.254033,-0.169,1.227685,1.279599,0.15287,1.369795,-0.169,3.054933,0.270638,0.453199,0.494718,0.033303,0.03364,none,0,True,True,True,False,True,1.343936,-0.170945
U56,0.3,54,keepSPY,40,0.138524,1.233346,-0.171697,1.222192,1.244501,0.151895,1.341654,-0.171697,3.303949,0.265145,0.418101,0.466578,0.030607,0.032553,none,0,True,True,True,False,True,1.300747,-0.176141
U56,0.3,55,keepSPY,40,0.13997,1.219064,-0.172075,1.211699,1.226302,0.152648,1.329291,-0.172075,3.5314,0.254651,0.399902,0.454215,0.030228,0.033998,none,0,True,True,True,False,True,1.297447,-0.173161
U56,0.3,56,keepSPY,40,0.133272,1.168998,-0.16597,1.232886,1.108673,0.140552,1.228079,-0.16597,3.494651,0.275839,0.282274,0.353003,0.036334,0.027301,none,0,True,True,True,False,True,1.208013,-0.169349
U56,0.3,57,keepSPY,40,0.127953,1.149912,-0.185588,1.109661,1.188832,0.14304,1.2852,-0.185588,3.147376,0.152613,0.362432,0.410124,0.016716,0.021982,none,0,True,True,True,False,True,1.261768,-0.183606
U56,0.3,58,keepSPY,40,0.140596,1.239923,-0.137451,1.265149,1.216383,0.151907,1.334319,-0.137451,3.405264,0.308101,0.389983,0.459243,0.064853,0.034625,none,0,True,True,True,False,True,1.301953,-0.141231
U56,0.3,59,keepSPY,40,0.132105,1.1848,-0.153674,1.186992,1.183975,0.147296,1.301901,-0.153674,3.286867,0.229944,0.357575,0.426825,0.04863,0.026134,none,0,True,True,True,False,True,1.277265,-0.155816
