file,target,p,n,fit,const,lift,literal
2026-09-06_does-any-dial-argmax-move-with-cost_C.walkforward.csv,d_pick_minus_dn,21,84,0.8690476190476191,0.5952380952380952,0.27380952380952384,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.walkforward.csv,d_rand_minus_dn,21,84,0.9523809523809523,0.7380952380952381,0.2142857142857142,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,dSharpe,34,544,0.8382352941176471,0.7040441176470589,0.1341911764705882,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,dMaxDD,34,544,0.9264705882352942,0.7959558823529411,0.13051470588235303,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.walkforward.csv,regret,13,54,1.0,1.0,0.0,1
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.cadence.csv,dCAGR_MW,15,144,0.8958333333333334,0.8611111111111112,0.03472222222222221,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.cadence.csv,dDD_MW,15,144,1.0,1.0,0.0,1
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,dSharpe_0,13,168,0.6130952380952381,0.6071428571428571,0.005952380952381042,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,dSharpe_10,13,168,0.7738095238095238,0.5238095238095238,0.25,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,dSharpe_25,13,168,0.9464285714285714,0.5952380952380952,0.35119047619047616,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,dCAGR_10,13,168,0.8869047619047619,0.5833333333333334,0.3035714285714285,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,dCAGR_0,13,168,0.5773809523809523,0.5416666666666666,0.0357142857142857,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,vs_anchor,14,216,0.8935185185185185,0.4027777777777778,0.4907407407407407,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,vs_SPY,14,234,0.9017094017094017,0.8376068376068376,0.0641025641025641,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,vs_v2,15,234,0.9230769230769231,0.8931623931623932,0.02991452991452992,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,regret,15,230,1.0,1.0,0.0,1
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,dCAGR_ctrl,30,144,0.9791666666666666,0.9791666666666666,0.0,1
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,dSharpe_ctrl,31,144,0.9027777777777778,0.7152777777777778,0.1875,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,dMaxDD_ctrl,31,144,0.9097222222222222,0.9027777777777778,0.00694444444444442,0
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.grid.csv,m,22,800,1.0,1.0,0.0,1
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.matched.csv,m,7,256,1.0,1.0,0.0,1
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.decomp.csv,gap_pp,17,486,1.0,1.0,0.0,1
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.decomp.csv,gap0_pp,16,486,1.0,1.0,0.0,1
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,dCAGR_ctrl,27,324,0.9382716049382716,0.8179012345679012,0.12037037037037035,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,dSharpe_ctrl,27,324,0.8919753086419753,0.6759259259259259,0.21604938271604934,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,dSharpe,11,48,0.9375,0.6041666666666666,0.33333333333333337,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,dCAGR,11,48,1.0,0.9583333333333334,0.04166666666666663,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,dMaxDD,11,48,0.9375,0.75,0.1875,0
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,dTurn,11,48,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.cells.csv.gz,edge_lo,12,2581,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.cells.csv.gz,edge_hi,12,925,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.cells.csv.gz,edge,14,3506,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.cells.csv.gz,edge_mono,11,2638,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.cells.csv.gz,edge_turn,11,868,1.0,1.0,0.0,1
2026-09-06_every-published-reach-is-a-ladder-edge_C.widen.csv,edge,9,99,1.0,1.0,0.0,1
2026-09-06_ew-all-broad-as-the-simple-book_B.cadence.csv,M,11,60,1.0,1.0,0.0,1
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,m,40,4000,1.0,1.0,0.0,1
2026-09-06_holding-period-as-the-hidden-variable_cloud.cadence.csv,dS_M_minus_W,10,52,0.8461538461538461,0.8461538461538461,0.0,1
2026-09-06_holding-period-as-the-hidden-variable_cloud.cadence.csv,dS_D_minus_W,10,52,0.9615384615384616,0.9615384615384616,0.0,1
2026-09-06_holding-period-as-the-hidden-variable_cloud.cadence.csv,dDD_M_minus_W_pp,10,52,0.9230769230769231,0.7115384615384616,0.21153846153846156,0
2026-09-06_holding-period-as-the-hidden-variable_cloud.costsens.csv,dSharpe_per_10bps,13,52,1.0,1.0,0.0,1
2026-09-06_holding-period-as-the-hidden-variable_cloud.costsens.csv,dCAGR_per_10bps_pp,12,52,1.0,1.0,0.0,1
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.arms.csv,gross_gap,28,120,1.0,0.6,0.4,0
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.census.csv,gross_gap,11,3496,1.0,1.0,0.0,1
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.census.csv,gap_exceeds_sharpe_span,10,3076,1.0,1.0,0.0,1
2026-09-06_how-many-published-gate-claims-are-flat-in-gross_cloud.keep.csv,gross_gap,28,120,1.0,0.6,0.4,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.choices.csv,IS_margin,19,690,0.9536231884057971,0.9536231884057971,0.0,1
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.choices.csv,OOS_margin,19,690,0.9188405797101449,0.8652173913043478,0.05362318840579705,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.keep.csv,IS_margin,32,1495,0.9785953177257525,0.9785953177257525,0.0,1
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.keep.csv,OOS_margin,32,1495,0.9632107023411371,0.903010033444816,0.06020066889632114,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.ladder.csv,IS_margin,30,1495,0.9785953177257525,0.9785953177257525,0.0,1
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.ladder.csv,OOS_margin,30,1495,0.9471571906354515,0.903010033444816,0.044147157190635444,0
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.shape.csv,OOS_margin,10,52,0.9615384615384616,0.9615384615384616,0.0,1
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.walkforward.csv,d_pick_minus_dn,23,221,0.8597285067873304,0.6515837104072398,0.20814479638009054,0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.walkforward.csv,d_rand_minus_dn,23,231,0.9134199134199135,0.5584415584415584,0.35497835497835506,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.grid.csv,dCAGR_ctrl,21,72,0.9861111111111112,0.9444444444444444,0.04166666666666674,0
2026-09-06_is-the-de-gross-cost-a-cash-drag-identity_B.grid.csv,dSharpe_ctrl,21,72,0.8888888888888888,0.8194444444444444,0.06944444444444442,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.decomp.csv,gap0_pp,16,864,1.0,1.0,0.0,1
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.grid.csv,dCAGR_ctrl,30,216,0.9490740740740741,0.8935185185185185,0.05555555555555558,0
2026-09-06_is-the-de-gross-timing-residual-a-per-panel-CONSTANT_cloud.grid.csv,dSharpe_ctrl,30,216,0.8472222222222222,0.7546296296296297,0.09259259259259256,0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.grid.csv,m,25,336,1.0,1.0,0.0,1
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.keep.csv,m,39,168,1.0,1.0,0.0,1
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.oos.csv,m,23,168,1.0,1.0,0.0,1
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.arms.csv,m,28,744,1.0,1.0,0.0,1
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.arms.csv,dSharpe_F,28,744,0.8723118279569892,0.6169354838709677,0.2553763440860215,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.arms.csv,dSharpe_IS,28,744,0.9112903225806451,0.6801075268817204,0.23118279569892475,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.arms.csv,dSharpe_OOS,28,744,0.8185483870967742,0.510752688172043,0.30779569892473124,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.cohorts.csv,m,11,72,1.0,1.0,0.0,1
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.cohorts.csv,dSharpe_F,11,72,0.9166666666666666,0.8055555555555556,0.11111111111111105,0
2026-09-06_is-the-low-price-tilt-a-split-artefact-or-a-survivorship-one_cloud.cohorts.csv,dSharpe_OOS,11,72,0.9444444444444444,0.7777777777777778,0.16666666666666663,0
2026-09-06_is-the-m999-u56-buffer-book-a-4b-candidate_cloud.grid.csv,m,14,160,1.0,1.0,0.0,1
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.decomp.csv,gap0_pp,15,432,1.0,1.0,0.0,1
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.grid.csv,dCAGR_ctrl,31,216,0.9814814814814815,0.9675925925925926,0.01388888888888895,0
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.grid.csv,dSharpe_ctrl,31,216,0.8564814814814815,0.75,0.10648148148148151,0
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.draws.csv.gz,m,24,4000,1.0,1.0,0.0,1
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,m,28,462,1.0,1.0,0.0,1
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.walkforward.csv.gz,m,18,2400,1.0,1.0,0.0,1
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_attribution.csv,d_CAGR_pp,9,72,1.0,1.0,0.0,1
2026-09-06_is-the-vol20-half-the-whole-small-panel-inversion_cloud_attribution.csv,d_Sharpe,9,72,0.7916666666666666,0.7777777777777778,0.01388888888888884,0
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,dd_margin_pp,28,108,1.0,0.8888888888888888,0.11111111111111116,0
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,cagr_margin_pp,29,108,1.0,0.8703703703703703,0.12962962962962965,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,dSharpe_0,12,96,0.9479166666666666,0.6666666666666666,0.28125,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,dSharpe_10,12,96,0.9479166666666666,0.75,0.19791666666666663,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,dSharpe_25,12,96,0.9895833333333334,0.875,0.11458333333333337,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,dCAGR_10,12,96,0.9895833333333334,0.875,0.11458333333333337,0
2026-09-06_momentum-no-vol-scaler_cloud.isolates.csv,dCAGR_0,12,96,0.9791666666666666,0.8541666666666666,0.125,0
2026-09-06_monthly-drawdown-cost_cloud.episodes.csv,delta_M_minus_W,26,56,0.8035714285714286,0.4107142857142857,0.3928571428571429,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.walkforward.csv,d_Sharpe_vs_base,20,45,1.0,0.7777777777777778,0.2222222222222222,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_B.walkforward.csv,d_Sharpe_vs_spy,19,45,0.9555555555555556,0.6222222222222222,0.33333333333333337,0
2026-09-06_monthly-r6-top20-as-a-single-hypothesis_cloud.draws.csv,margin4b,35,2400,0.9995833333333334,0.6695833333333333,0.33000000000000007,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,gap,18,138,0.9637681159420289,0.8188405797101449,0.14492753623188404,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,abs_gap,18,138,1.0,1.0,0.0,1
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,dSharpe_0,18,138,0.8333333333333334,0.45652173913043476,0.3768115942028986,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,dSharpe_10,18,138,0.8333333333333334,0.6594202898550725,0.17391304347826086,0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.pairs.csv,dSharpe_25,18,138,0.8188405797101449,0.7246376811594203,0.09420289855072461,0
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site2.csv,m,27,2184,1.0,1.0,0.0,1
2026-09-06_price-the-four-unpriced-null-verdicts-on-their-own-books_B.site4.csv,m,12,720,1.0,1.0,0.0,1
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dCAGR,20,90,1.0,1.0,0.0,1
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dSharpe,20,90,0.8888888888888888,0.8333333333333334,0.05555555555555547,0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dMaxDD,20,78,0.8076923076923077,0.5641025641025641,0.2435897435897436,0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dCAGR_x20,20,80,1.0,1.0,0.0,1
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dSharpe_x20,20,80,0.9,0.7125,0.1875,0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,dMaxDD_x20,20,75,0.84,0.6933333333333334,0.1466666666666666,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.grid.csv,dDD,28,77,0.935064935064935,0.935064935064935,0.0,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.grid.csv,dCAGR,25,78,0.9487179487179487,0.9230769230769231,0.02564102564102555,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.grid.csv,dSharpe,27,78,0.9358974358974359,0.6025641025641025,0.33333333333333337,0
2026-09-06_price-the-vol20-drawdown-purchase-against-the-cheaper-instruments_C.matched.csv,dCAGR,12,48,1.0,1.0,0.0,1
2026-09-06_re-price-every-ranked-candidate-at-its-Sharpe-maximising-turnover_C.grid.csv,m,22,192,1.0,1.0,0.0,1
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.cells.csv,gap0_pp,55,162,1.0,0.9814814814814815,0.01851851851851849,0
2026-09-06_re-quote-every-de-gross-claim-with-its-replay_cloud.census.csv,gap0_pp,55,162,1.0,0.9814814814814815,0.01851851851851849,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.fidelity.csv,is_oos_gap,9,192,0.8802083333333334,0.7864583333333334,0.09375,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.matched.csv,dDD_pp,11,166,0.891566265060241,0.5963855421686747,0.29518072289156627,0
2026-09-06_risk-budget-as-an-explicit-rule_cloud.matched.csv,dTurn,11,166,1.0,1.0,0.0,1
2026-09-06_small-cap-slower-trend_B.grid.csv,dCAGR_ctrl,18,72,0.9861111111111112,0.9444444444444444,0.04166666666666674,0
2026-09-06_small-cap-slower-trend_B.grid.csv,dSharpe_ctrl,18,72,0.9027777777777778,0.8194444444444444,0.08333333333333337,0
2026-09-06_small-cap-slower-trend_B.grid.csv,dMaxDD_ctrl,17,72,1.0,0.3888888888888889,0.6111111111111112,0
2026-09-06_stop-only-in-crashes_B.grid.csv,dCAGR,30,120,0.9833333333333333,0.95,0.033333333333333326,0
2026-09-06_stop-only-in-crashes_B.grid.csv,dSharpe,30,120,0.975,0.9416666666666667,0.033333333333333326,0
2026-09-06_stop-only-in-crashes_B.grid.csv,dMaxDD,30,117,0.9145299145299145,0.452991452991453,0.4615384615384615,0
2026-09-06_stop-only-in-crashes_B.priceable.csv,dCAGR,36,63,0.9841269841269841,0.9047619047619048,0.0793650793650793,0
2026-09-06_stop-only-in-crashes_B.priceable.csv,dSharpe,36,63,0.9682539682539683,0.8888888888888888,0.07936507936507942,0
2026-09-06_stop-only-in-crashes_B.priceable.csv,dMaxDD,36,63,1.0,1.0,0.0,1
2026-09-06_the-anchor-position-column_B.backfill.csv.gz,EDGE,28,765,1.0,1.0,0.0,1
2026-09-06_the-anchor-position-column_B.claims.csv.gz,EDGE,28,765,1.0,1.0,0.0,1
2026-09-06_the-anchor-position-column_B.reanchor.csv.gz,EDGE,13,1628,1.0,1.0,0.0,1
2026-09-06_the-hindsight-overlap-test-as-a-pre-registration-check_cloud.overlap.csv,excess,18,84,0.9761904761904762,0.75,0.22619047619047616,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.anchors.csv,dd_margin_pp,22,88,1.0,0.6818181818181818,0.31818181818181823,0
2026-09-06_the-trade-date-anchor-as-a-published-column_cloud.claims.csv,dd_margin_pp,6,2732,0.575402635431918,0.5658857979502196,0.009516837481698404,0
2026-09-06_time-varying-share-vs-fixed-n_B.grid.csv,m,30,336,1.0,1.0,0.0,1
2026-09-06_time-varying-share-vs-fixed-n_B.gross.csv,m,12,168,1.0,1.0,0.0,1
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,m,6,84,1.0,1.0,0.0,1
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,dSharpe,6,84,0.7857142857142857,0.7857142857142857,0.0,0
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,dCAGR,6,84,0.7142857142857143,0.5595238095238095,0.15476190476190477,0
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,dMaxDD,6,84,0.9642857142857143,0.8690476190476191,0.09523809523809523,0
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,dSharpe63,6,84,0.75,0.40476190476190477,0.34523809523809523,0
2026-09-06_time-varying-share-vs-fixed-n_B.paired.csv,dSharpe_FIXIS,6,44,0.8409090909090909,0.5909090909090909,0.25,0
2026-09-06_time-varying-share-vs-fixed-n_B.peryear.csv,m,9,832,1.0,1.0,0.0,1
2026-09-06_trend-filter-by-market-cap_B.deciles.csv,dCAGR_vs_EWall,16,40,0.975,0.975,0.0,1
2026-09-06_trend-filter-by-market-cap_B.deciles.csv,dSharpe_vs_EWall,16,40,0.95,0.95,0.0,1
2026-09-06_trend-filter-by-market-cap_B.deciles.csv,dCAGR0_vs_EWall,16,40,0.975,0.975,0.0,1
2026-09-06_trend-filter-by-market-cap_B.grid.csv,dCAGR_vs_EWall,21,72,1.0,1.0,0.0,1
2026-09-06_trend-filter-by-market-cap_B.grid.csv,dSharpe_vs_EWall,21,72,0.9583333333333334,0.75,0.20833333333333337,0
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dCAGR,27,80,0.975,0.975,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dCAGR0_pp,27,80,0.95,0.95,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dSharpe,27,80,0.975,0.975,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dSharpe_H1,27,80,0.9375,0.9375,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dSharpe_H2,27,80,0.8875,0.8875,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.deciles.csv,dSharpe_OOS,27,80,0.9125,0.925,-0.012500000000000067,0
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dCAGR,23,126,1.0,1.0,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dCAGR0_pp,23,126,0.9920634920634921,0.9920634920634921,0.0,1
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dSharpe,23,126,0.9365079365079365,0.9126984126984127,0.023809523809523836,0
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dSharpe_H1,23,126,0.9047619047619048,0.8333333333333334,0.0714285714285714,0
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dSharpe_H2,23,126,0.9206349206349206,0.873015873015873,0.04761904761904756,0
2026-09-06_trend-filter-by-market-cap_cloud.sweep.csv,dSharpe_OOS,23,126,0.9047619047619048,0.8253968253968254,0.07936507936507942,0
2026-09-06_turnover-budget-the-broad-ranked-book_B.grid.csv,m,21,120,1.0,1.0,0.0,1
2026-09-06_turnover-budget-the-broad-ranked-book_B.split.csv,m,14,40,1.0,1.0,0.0,1
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.cells.csv,dmargin_mean,19,460,0.7217391304347827,0.6847826086956522,0.036956521739130443,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.ladder.csv.gz,IS_margin,35,4000,0.96725,0.96725,0.0,1
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.ladder.csv.gz,OOS_margin,35,4000,0.9325,0.90025,0.03225,0
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.walkforward.csv,OOS_margin,20,490,0.9979591836734694,0.9979591836734694,0.0,1
2026-09-06_what-modal-share-makes-a-mode-writable_cloud.walkforward.csv,d_vs_fit,19,377,0.8249336870026526,0.5915119363395226,0.23342175066312998,0
2026-09-06_where-selectivity-and-cost-cross_cloud.grid.csv,dturnover,25,385,1.0,1.0,0.0,1
2026-09-06_why-is-MONTHLY-the-least-negative-cadence_cloud.phaserows.csv,gap0_pp,18,2657,1.0,1.0,0.0,1
2026-09-07_S3-arm-cost-breakeven_B.rule8.csv,regret,16,404,0.995049504950495,0.7326732673267327,0.2623762376237624,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,dCAGR,40,1101,0.9109900090826522,0.9155313351498637,-0.004541326067211582,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,dMaxDD,40,1068,0.9438202247191011,0.7799625468164794,0.16385767790262173,0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,dw_vs_v2,41,1215,1.0,1.0,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_0,61,342,0.8976608187134503,0.8450292397660819,0.05263157894736836,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dCAGR_0,61,352,0.9630681818181818,0.9630681818181818,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_10,61,346,0.8815028901734104,0.846820809248555,0.034682080924855474,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dCAGR_10,61,352,0.9630681818181818,0.9630681818181818,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_25,61,342,0.8742690058479532,0.8187134502923976,0.05555555555555558,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dCAGR_25,61,352,0.9602272727272727,0.9602272727272727,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_full,61,346,0.8815028901734104,0.846820809248555,0.034682080924855474,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_H1,61,328,0.8597560975609756,0.7317073170731707,0.12804878048780488,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_H2,61,326,0.9355828220858896,0.9049079754601227,0.030674846625766916,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_OOS,61,322,0.9254658385093167,0.8664596273291926,0.05900621118012417,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.grid.csv,dDD_block_sd,61,346,1.0,1.0,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_0,66,342,0.9210526315789473,0.8450292397660819,0.07602339181286544,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dCAGR_0,66,352,0.9630681818181818,0.9630681818181818,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_10,66,346,0.9566473988439307,0.846820809248555,0.10982658959537572,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dCAGR_10,66,352,0.9630681818181818,0.9630681818181818,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_25,66,342,0.9619883040935673,0.8187134502923976,0.14327485380116967,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dCAGR_25,66,352,0.9602272727272727,0.9602272727272727,0.0,1
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_full,66,346,0.9566473988439307,0.846820809248555,0.10982658959537572,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_H1,66,328,0.9390243902439024,0.7317073170731707,0.20731707317073167,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_H2,66,326,0.9539877300613497,0.9049079754601227,0.049079754601227044,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_OOS,66,322,0.937888198757764,0.8664596273291926,0.0714285714285714,0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud.signtest.csv,dDD_block_sd,66,346,1.0,1.0,0.0,1
2026-09-07_book-size-floor-for-any-quoted-price_B.d3.csv,dMaxDD_med,12,589,0.9881154499151104,0.8098471986417657,0.17826825127334467,0
2026-09-07_book-size-floor-for-any-quoted-price_B.d3.csv,dCAGR_med,12,648,0.9367283950617284,0.9367283950617284,0.0,1
2026-09-07_book-size-floor-for-any-quoted-price_B.draws.csv,dCAGR_full,10,3830,0.9224543080939948,0.9224543080939948,0.0,1
2026-09-07_book-size-floor-for-any-quoted-price_B.draws.csv,dMaxDD_full,10,3709,0.772984631976274,0.772984631976274,0.0,1
2026-09-07_book-size-floor-for-any-quoted-price_B.draws.csv,dCAGR_IS,10,3782,0.8765203595980963,0.8765203595980963,0.0,1
2026-09-07_book-size-floor-for-any-quoted-price_B.draws.csv,dMaxDD_IS,10,3711,0.6728644570196712,0.6814874696847211,-0.008623012665049834,0
