panel,book,cost_bps,chooser,pick_lam_in,pick_exit,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_pass4b,pick_is_undamped,pick_is_asymmetric,und_OOS_Sharpe,sym40_OOS_Sharpe,beats_undamped_OOS_Sharpe,beats_sym40_OOS_Sharpe,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_SPY_OOS_Sharpe,beats_LIVE_OOS_Sharpe
U56,CAND,10.0,C_ISSHARPE,0.1,SYM,0.14233904238268735,1.2089462842898864,-0.20064038503037462,True,False,False,1.2397071765466103,1.2580621240459366,False,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAND,10.0,C_ISCALMAR,0.7,SYM,0.14073539966902238,1.253324574421846,-0.17811819973091436,True,False,False,1.2397071765466103,1.2580621240459366,True,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAND,25.0,C_ISSHARPE,0.1,SYM,0.14009870309816486,1.191896709901678,-0.20087066113169183,True,False,False,1.1786655678511138,1.2209465099601842,True,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAND,25.0,C_ISCALMAR,0.25,SYM,0.13964745663710687,1.2204084525192989,-0.1922030340834323,True,False,False,1.1786655678511138,1.2209465099601842,True,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAND,50.0,C_ISSHARPE,0.1,SYM,0.1363742845417677,1.1634671813504722,-0.20129526404693765,True,False,False,1.076754013234637,1.1590168922436221,True,True,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
U56,CAND,50.0,C_ISCALMAR,0.1,SYM,0.1363742845417677,1.1634671813504722,-0.20129526404693765,True,False,False,1.076754013234637,1.1590168922436221,True,True,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,False
B136,CAP2,0.0,C_ISSHARPE,0.1,SYM,0.13264872150885765,1.1338410747587955,-0.22544654109153484,False,False,False,1.1392361336091135,1.1228928064704338,False,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,0.0,C_ISCALMAR,0.7,FASTEXIT,0.11995259052078677,1.1533649553852985,-0.1630267859554786,True,False,True,1.1392361336091135,1.1228928064704338,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,10.0,C_ISSHARPE,0.1,SYM,0.13105184040145867,1.1215968269308745,-0.22571507885011843,False,False,False,1.0935817708519633,1.0946754018322302,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,10.0,C_ISCALMAR,0.7,FASTEXIT,0.11519546025525074,1.11165122075201,-0.16818072645810678,True,False,True,1.0935817708519633,1.0946754018322302,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,25.0,C_ISSHARPE,0.1,SYM,0.12866062740539586,1.1032261979565319,-0.22611775764431696,False,False,False,1.025005402259087,1.0523252745305232,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,25.0,C_ISCALMAR,0.7,FASTEXIT,0.10809600853358803,1.048998603676452,-0.17585426031947415,True,False,True,1.025005402259087,1.0523252745305232,True,False,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,50.0,C_ISSHARPE,0.1,SYM,0.1246862044713215,1.072598159490834,-0.22678854814739613,False,False,False,0.9105523613820905,0.9816941807535693,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAP2,50.0,C_ISCALMAR,0.1,SYM,0.1246862044713215,1.072598159490834,-0.22678854814739613,False,False,False,0.9105523613820905,0.9816941807535693,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,0.0,C_ISSHARPE,0.1,SYM,0.13769196914739834,1.150246100354454,-0.2271736089720443,False,False,False,1.1445513632064948,1.1536732233423124,True,False,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,0.0,C_ISCALMAR,0.7,FASTEXIT,0.1277819652577561,1.179466028659725,-0.1657079456171705,True,False,True,1.1445513632064948,1.1536732233423124,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,10.0,C_ISSHARPE,0.1,SYM,0.13608432226884593,1.1382411628943274,-0.22744695383724056,False,False,False,1.0994092638888788,1.1263386986551096,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,10.0,C_ISCALMAR,0.7,FASTEXIT,0.12285772058589361,1.1381963659356753,-0.1673774584729426,True,False,True,1.0994092638888788,1.1263386986551096,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,25.0,C_ISSHARPE,0.1,SYM,0.13367699781480624,1.1202289927178488,-0.22785683872962892,False,False,False,1.031598494019004,1.0853070822763404,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,25.0,C_ISCALMAR,0.7,FASTEXIT,0.11550987611087327,1.0762024141720752,-0.17519875955692643,True,False,True,1.031598494019004,1.0853070822763404,True,False,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,50.0,C_ISSHARPE,0.1,SYM,0.1296758213693563,1.090196976074531,-0.22853962723648003,False,False,False,0.9184149237563719,1.0168567900685963,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
B136,CAND,50.0,C_ISCALMAR,0.1,SYM,0.1296758213693563,1.090196976074531,-0.22853962723648003,False,False,False,0.9184149237563719,1.0168567900685963,True,True,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False
