panel,book,gross,init,start_row,dCAGR,dSharpe,dMaxDD,dTurn,dOOS_Sharpe,m_DD,m_CAGR,z_mDD,z_mCAGR,z4b,c4b
B136,CAP2,0.75,IN,500,-0.0035416243846404516,-0.020350982302522747,-1.4432899320127035e-15,-0.05666569300587199,0.004570177117466656,0.03133355049187447,0.015609930667238925,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,IN,756,-0.004182532319369381,-0.015338929686493197,-4.440892098500626e-16,-0.12599388767870767,0.004570177117466656,0.03133355049187547,0.01502023319045609,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,0.03133355049187592,0.012349639869800935,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,NEUTRAL,500,-0.0040737350262853855,-0.024432500575949145,-6.661338147750939e-16,-0.04383894621579998,0.0,0.03133355049187525,0.015077820025593991,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,0.75,NEUTRAL,756,-0.00451435356346952,-0.0177106983136468,-1.2212453270876722e-15,-0.11534247865675162,0.0,0.031333550491874695,0.01468841194635595,0.03133355049187592,0.012349639869800935,True,True
B136,CAP2,1.0,OUT,500,-0.006064644311219558,-0.029024867346782335,3.3306690738754696e-16,-0.0239253567878146,0.0,-0.021518095764756273,0.045472087135766226,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,OUT,756,-0.006100398002161889,-0.017949815921021184,4.440892098500626e-16,-0.1267671899408267,0.0,-0.021518095764756162,0.04548754390276999,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,IN,260,0.0007342161949994708,0.003964374720843544,-0.00044478237387646224,-0.013070854451848746,0.004331584243792319,-0.02196287813863307,0.045469032459906814,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,IN,500,-0.005240512613270187,-0.024433632062248245,-0.0004447823738763512,-0.03840739642227842,0.004331584243792319,-0.021962878138632957,0.0462962188337156,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,IN,756,-0.005634494160513093,-0.015494869839275394,-0.00044478237387646224,-0.13924311436189996,0.004331584243792319,-0.02196287813863307,0.045953447744418785,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,-0.021518095764756606,0.04473481626490734,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,NEUTRAL,500,-0.006064644311219558,-0.029024867346782335,3.3306690738754696e-16,-0.0239253567878146,0.0,-0.021518095764756273,0.045472087135766226,-0.021518095764756606,0.04473481626490734,False,False
B136,CAP2,1.0,NEUTRAL,756,-0.006100398002161889,-0.017949815921021184,4.440892098500626e-16,-0.1267671899408267,0.0,-0.021518095764756162,0.04548754390276999,-0.021518095764756606,0.04473481626490734,False,False
B136,CAND,0.75,OUT,500,-0.001946325845988417,0.0024153761243543848,1.1102230246251565e-16,-0.17115295045254708,0.0,0.021172965623412532,0.018869338662068524,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,OUT,756,-0.002142492206107516,0.008722226405482258,0.0,-0.23594663512336567,0.0,0.02117296562341242,0.01872438275989552,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,IN,260,0.0004917633030483426,0.0036812445650498127,-0.0003412777674314249,-0.012990093336640918,0.005064677168050702,0.020831687855980996,0.014505512629026843,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,IN,500,-0.0013888197912219624,0.006702828896853363,-0.00034127776743109184,-0.18542555405948757,0.005064677168050702,0.02083168785598133,0.01942684471683498,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,IN,756,-0.0017843650252375998,0.011371942717307348,-0.00034127776743153593,-0.24813755970336349,0.005064677168050702,0.020831687855980885,0.019082509940765435,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,0.02117296562341242,0.0140137493259785,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,NEUTRAL,500,-0.001946325845988417,0.0024153761243543848,1.1102230246251565e-16,-0.17115295045254708,0.0,0.021172965623412532,0.018869338662068524,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,0.75,NEUTRAL,756,-0.002142492206107516,0.008722226405482258,0.0,-0.23594663512336567,0.0,0.02117296562341242,0.01872438275989552,0.02117296562341242,0.0140137493259785,True,True
B136,CAND,1.0,OUT,500,-0.002596778151358947,0.0018949335529059308,3.3306690738754696e-16,-0.22753360726390515,0.0,-0.039646687676846204,0.05354159568969952,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,OUT,756,-0.002709227938363812,0.00911441961751458,2.220446049250313e-16,-0.310457588610606,0.0,-0.039646687676846315,0.053480356360640746,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,IN,260,0.0006740144697623407,0.003677167968788808,-0.00043439404397804804,-0.01790893733172272,0.005036924063819503,-0.040081081720824585,0.050010473128742364,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,IN,500,-0.0018334303932867613,0.0061741354718325425,-0.0004343940439783811,-0.24712966606416487,0.005036924063819503,-0.04008108172082492,0.0543049434477717,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,IN,756,-0.0022231664665670614,0.011737084319639823,-0.0004343940439782701,-0.32730312809626483,0.005036924063819503,-0.04008108172082481,0.0539664178324375,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,NEUTRAL,260,0.0,0.0,0.0,0.0,0.0,-0.03964668767684654,0.04933645865898002,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,NEUTRAL,500,-0.002596778151358947,0.0018949335529059308,3.3306690738754696e-16,-0.22753360726390515,0.0,-0.039646687676846204,0.05354159568969952,-0.03964668767684654,0.04933645865898002,False,False
B136,CAND,1.0,NEUTRAL,756,-0.002709227938363812,0.00911441961751458,2.220446049250313e-16,-0.310457588610606,0.0,-0.039646687676846315,0.053480356360640746,-0.03964668767684654,0.04933645865898002,False,False
