panel,family,depth,bps,arm,thr,n_pool,empty,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,sd_across_draws,d_vs_S0,d_vs_SPY
U56,SLEEVE,1.0,25,S2_Q95_K200,,0.0,True,1.0617576564122282,,,2.223226821848096e-16,-2.220446049250313e-16,0.179746671822545
U56,SLEEVE,1.0,25,S2_Q95_K400,,0.0,True,1.0617576564122282,,,2.223226821848096e-16,-2.220446049250313e-16,0.179746671822545
U56,SLEEVE,1.0,25,S3_EXACT_Q95,,0.0,True,1.0617576564122284,0.1289245657348439,-0.18334964014435562,0.0,0.0,0.17974667182254522
U56,SLEEVE,1.0,25,ORACLE_OOS,400.0,5.0,False,1.087546117769277,0.13138992385699777,-0.18334964014435562,0.0,0.025788461357048487,0.2055351331795937
BROAD136,DDCTL,0.5,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,0.5,10,S1_IS_argmax,0.15,5.0,False,0.8663357222169618,0.12164077907448356,-0.21570287649607056,0.0,-0.009429629631128034,-0.01568820138026983
BROAD136,DDCTL,0.5,10,S2_MAX_K20,,0.135,False,0.8687106595627908,,,0.020431042263978755,-0.00705469228529898,-0.013313264034440775
BROAD136,DDCTL,0.5,10,S2_MAX_K50,,0.0025,False,0.87567387838662,,,0.001829469229398689,-9.147346146975988e-05,-0.006350045210611555
BROAD136,DDCTL,0.5,10,S2_MAX_K100,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,0.5,10,S2_MAX_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,0.5,10,S2_MAX_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,0.5,10,S3_EXACT_MAX,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,0.5,10,S2_Q95_K20,,0.515,False,0.851254889758234,,,0.030696986349157702,-0.024510462089855745,-0.03076903383899754
BROAD136,DDCTL,0.5,10,S2_Q95_K50,,0.09,False,0.8716186305207174,,,0.014639480032821927,-0.004146721327372371,-0.010405293076514166
BROAD136,DDCTL,0.5,10,S2_Q95_K100,,0.015,False,0.8752165110792702,,,0.004453099484170672,-0.0005488407688195585,-0.006807412517961353
BROAD136,DDCTL,0.5,10,S2_Q95_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,0.5,10,S2_Q95_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,0.5,10,S3_EXACT_Q95,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,0.5,10,ORACLE_OOS,0.25,5.0,False,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,0.5,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,0.5,25,S1_IS_argmax,0.15,5.0,False,0.7207513082069836,0.09830066843493657,-0.21680281437912718,0.0,-0.01027190572673864,-0.16127261539024795
BROAD136,DDCTL,0.5,25,S2_MAX_K20,,0.205,False,0.7167577910882069,,,0.030556891507344777,-0.014265422845515352,-0.16526613250902467
BROAD136,DDCTL,0.5,25,S2_MAX_K50,,0.0075,False,0.7305443007981008,,,0.005861116063883183,-0.00047891313562142823,-0.15147962279913074
BROAD136,DDCTL,0.5,25,S2_MAX_K100,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,0.5,25,S2_MAX_K200,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,0.5,25,S2_MAX_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,0.5,25,S3_EXACT_MAX,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,0.5,25,S2_Q95_K20,,0.7475,False,0.6899386554933961,,,0.03717782886856192,-0.04108455844032621,-0.19208526810383553
BROAD136,DDCTL,0.5,25,S2_Q95_K50,,0.195,False,0.7189292174975922,,,0.02711843773940583,-0.012093996436130072,-0.16309470609963939
BROAD136,DDCTL,0.5,25,S2_Q95_K100,,0.08,False,0.7256320817140494,,,0.019506936242558465,-0.005391132219672912,-0.15639184188318223
BROAD136,DDCTL,0.5,25,S2_Q95_K200,,0.005,False,0.7306635491614449,,,0.005361959204036615,-0.00035966477227733495,-0.15136037443578665
BROAD136,DDCTL,0.5,25,S2_Q95_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,0.5,25,S3_EXACT_Q95,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,0.5,25,ORACLE_OOS,0.25,5.0,False,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,1.0,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,1.0,10,S1_IS_argmax,0.15,5.0,False,0.8530810148027492,0.11923081415533221,-0.21570287649607056,0.0,-0.022684337045340563,-0.028942908794482358
BROAD136,DDCTL,1.0,10,S2_MAX_K20,,0.2075,False,0.83295693624564,,,0.09322642818015929,-0.042808415602449745,-0.04906698735159154
BROAD136,DDCTL,1.0,10,S2_MAX_K50,,0.0075,False,0.8744887656061944,,,0.015971292762294947,-0.0012765862418954166,-0.007535157991037211
BROAD136,DDCTL,1.0,10,S2_MAX_K100,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,1.0,10,S2_MAX_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,1.0,10,S2_MAX_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,1.0,10,S3_EXACT_MAX,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,1.0,10,S2_Q95_K20,,0.71,False,0.7607366401382737,,,0.11553274040547454,-0.1150287117098161,-0.1212872834589579
BROAD136,DDCTL,1.0,10,S2_Q95_K50,,0.1725,False,0.8405669352494146,,,0.08625568571124931,-0.035198416598675175,-0.04145698834781697
BROAD136,DDCTL,1.0,10,S2_Q95_K100,,0.0975,False,0.8522221364190125,,,0.07475420389720987,-0.023543215429077335,-0.02980178717821913
BROAD136,DDCTL,1.0,10,S2_Q95_K200,,0.0075,False,0.8737260287408425,,,0.023488983024106156,-0.002039323107247304,-0.008297894856389099
BROAD136,DDCTL,1.0,10,S2_Q95_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,DDCTL,1.0,10,S3_EXACT_Q95,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,1.0,10,ORACLE_OOS,0.25,5.0,False,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,DDCTL,1.0,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,1.0,25,S1_IS_argmax,0.15,5.0,False,0.707235082321547,0.09594428135446931,-0.21680281437912718,0.0,-0.0237881316121753,-0.17478884127568461
BROAD136,DDCTL,1.0,25,S2_MAX_K20,,0.26,False,0.6698874246735061,,,0.11008194425423166,-0.06113578926021612,-0.21213649892372544
BROAD136,DDCTL,1.0,25,S2_MAX_K50,,0.0175,False,0.7271430141038029,,,0.03220613649350221,-0.003880199829919384,-0.1548809094934287
BROAD136,DDCTL,1.0,25,S2_MAX_K100,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,1.0,25,S2_MAX_K200,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,1.0,25,S2_MAX_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,DDCTL,1.0,25,S3_EXACT_MAX,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,1.0,25,S2_Q95_K20,,0.8625,False,0.5907494135750821,,,0.11291637625730477,-0.14027380035864012,-0.29127451002214944
BROAD136,DDCTL,1.0,25,S2_Q95_K50,,0.275,False,0.6622936803448052,,,0.11721397589220578,-0.06872953358891709,-0.2197302432524264
BROAD136,DDCTL,1.0,25,S2_Q95_K100,,0.1775,False,0.6836498740353517,,,0.10445014495263286,-0.04737333989837056,-0.19837404956187987
BROAD136,DDCTL,1.0,25,S2_Q95_K200,,0.0425,False,0.7189771434742958,,,0.05724846852792828,-0.012046070459426517,-0.16304678012293583
BROAD136,DDCTL,1.0,25,S2_Q95_K400,,0.005,False,0.7296060291737899,,,0.02001688801056011,-0.001417184759932355,-0.15241789442344167
BROAD136,DDCTL,1.0,25,S3_EXACT_Q95,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,DDCTL,1.0,25,ORACLE_OOS,0.25,5.0,False,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,BUDGET,skip,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,BUDGET,skip,10,S1_IS_argmax,0.2,5.0,False,0.6985632186076824,0.10422568167652835,-0.277871321094844,0.0,-0.17720213324040734,-0.18346070498954914
BROAD136,BUDGET,skip,10,S2_MAX_K20,,1.0375,False,0.7700845331425308,,,0.06090816689049265,-0.10568081870555901,-0.1119393904547008
BROAD136,BUDGET,skip,10,S2_MAX_K50,,0.5825,False,0.8145128740416239,,,0.05567780031177813,-0.06125247780646592,-0.06751104955560772
BROAD136,BUDGET,skip,10,S2_MAX_K100,,0.255,False,0.8491533086225388,,,0.045543857731565704,-0.026612043225550996,-0.03287061497469279
BROAD136,BUDGET,skip,10,S2_MAX_K200,,0.0475,False,0.8708082065413695,,,0.022225978226847215,-0.004957145306720312,-0.011215717055862107
BROAD136,BUDGET,skip,10,S2_MAX_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,BUDGET,skip,10,S3_EXACT_MAX,0.5,1.0,False,0.7714043980223994,0.11085781079591772,-0.25624729378573197,0.0,-0.10436095382569044,-0.11061952557483223
BROAD136,BUDGET,skip,10,S2_Q95_K20,,1.6225,False,0.7263247895926304,,,0.03710430285763534,-0.14944056225545943,-0.15569913400460123
BROAD136,BUDGET,skip,10,S2_Q95_K50,,1.3425,False,0.7465105894324043,,,0.03654626002542014,-0.12925476241568545,-0.13551333416482725
BROAD136,BUDGET,skip,10,S2_Q95_K100,,1.38,False,0.7437247498448069,,,0.03540039924169124,-0.13204060200328294,-0.13829917375242473
BROAD136,BUDGET,skip,10,S2_Q95_K200,,1.2675,False,0.7519193825289625,,,0.032283917187182654,-0.12384596931912728,-0.13010454106826908
BROAD136,BUDGET,skip,10,S2_Q95_K400,,1.095,False,0.7644844859780012,,,0.021384869737552464,-0.11128086587008856,-0.11753943761923036
BROAD136,BUDGET,skip,10,S3_EXACT_Q95,0.5,1.0,False,0.7714043980223994,0.11085781079591772,-0.25624729378573197,0.0,-0.10436095382569044,-0.11061952557483223
BROAD136,BUDGET,skip,10,ORACLE_OOS,0.05,5.0,False,0.9020274847728665,0.15431585426676997,-0.27794198758253685,0.0,0.02626213292477675,0.020003561175634954
BROAD136,BUDGET,skip,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,BUDGET,skip,25,S1_IS_argmax,0.2,5.0,False,0.6446662817622812,0.09471793062604994,-0.2796670341693569,0.0,-0.08635693217144103,-0.23735764183495034
BROAD136,BUDGET,skip,25,S2_MAX_K20,,1.2925,False,0.6500105693254119,,,0.0254361666807407,-0.08101264460831037,-0.23201335427181968
BROAD136,BUDGET,skip,25,S2_MAX_K50,,0.69,False,0.6708325265061238,,,0.04401023494243569,-0.06019068742759848,-0.2111913970911078
BROAD136,BUDGET,skip,25,S2_MAX_K100,,0.3925,False,0.6948149952817196,,,0.04534254302657431,-0.03620821865200263,-0.18720892831551195
BROAD136,BUDGET,skip,25,S2_MAX_K200,,0.1125,False,0.720569061144102,,,0.029399524788790512,-0.010454152789620252,-0.16145486245312957
BROAD136,BUDGET,skip,25,S2_MAX_K400,,0.0075,False,0.7303262704144144,,,0.008027415781054781,-0.0006969435193078244,-0.15169765318281714
BROAD136,BUDGET,skip,25,S3_EXACT_MAX,0.2,2.0,False,0.6446662817622812,0.09471793062604994,-0.2796670341693569,0.0,-0.08635693217144103,-0.23735764183495034
BROAD136,BUDGET,skip,25,S2_Q95_K20,,1.895,False,0.6461913378410117,,,0.012288815457040504,-0.08483187609271059,-0.2358325857562199
BROAD136,BUDGET,skip,25,S2_Q95_K50,,1.6075,False,0.6422020790066577,,,0.004013723177348816,-0.08882113492706456,-0.23982184459057387
BROAD136,BUDGET,skip,25,S2_Q95_K100,,1.7075,False,0.6427284649934072,,,0.002999437439266269,-0.08829474894031508,-0.2392954586038244
BROAD136,BUDGET,skip,25,S2_Q95_K200,,1.705,False,0.6427284649934072,,,0.0029994374392662694,-0.08829474894031508,-0.2392954586038244
BROAD136,BUDGET,skip,25,S2_Q95_K400,,1.705,False,0.6427284649934072,,,0.0029994374392662694,-0.08829474894031508,-0.2392954586038244
BROAD136,BUDGET,skip,25,S3_EXACT_Q95,0.2,2.0,False,0.6446662817622812,0.09471793062604994,-0.2796670341693569,0.0,-0.08635693217144103,-0.23735764183495034
BROAD136,BUDGET,skip,25,ORACLE_OOS,0.05,5.0,False,0.8982050152565592,0.15356213925262585,-0.2779419875825361,0.0,0.1671818013228369,0.016181091659327573
BROAD136,BUDGET,half,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,BUDGET,half,10,S1_IS_argmax,0.05,5.0,False,0.8913498988226737,0.12883165949532294,-0.2182347327119114,0.0,0.01558454697458389,0.009325975225442096
BROAD136,BUDGET,half,10,S2_MAX_K20,,1.03,False,0.8374067875204245,,,0.022473125044493097,-0.03835856432766527,-0.04461713607680706
BROAD136,BUDGET,half,10,S2_MAX_K50,,0.62,False,0.8438625125497552,,,0.02516440791462133,-0.031902839298334595,-0.03816141104747639
BROAD136,BUDGET,half,10,S2_MAX_K100,,0.4075,False,0.8546605079940288,,,0.02548038947109837,-0.021104843854060973,-0.027363415603202768
BROAD136,BUDGET,half,10,S2_MAX_K200,,0.1675,False,0.8670903546810831,,,0.019364112845769586,-0.008674997167006704,-0.014933568916148499
BROAD136,BUDGET,half,10,S2_MAX_K400,,0.02,False,0.8747295312908352,,,0.007259824360070316,-0.0010358205572545964,-0.007294392306396391
BROAD136,BUDGET,half,10,S3_EXACT_MAX,0.5,1.0,False,0.8239743239853635,0.11681159865990742,-0.22276937116193285,0.0,-0.05179102786272627,-0.058049599611868063
BROAD136,BUDGET,half,10,S2_Q95_K20,,1.76,False,0.8486133922606061,,,0.02773955931986398,-0.02715195958748373,-0.033410531336625526
BROAD136,BUDGET,half,10,S2_Q95_K50,,1.1225,False,0.8283788761942276,,,0.014295520209988005,-0.047386475653862226,-0.05364504740300402
BROAD136,BUDGET,half,10,S2_Q95_K100,,1.0725,False,0.8254952060863319,,,0.006907930352638504,-0.05027014576175792,-0.05652871751089972
BROAD136,BUDGET,half,10,S2_Q95_K200,,1.0,False,0.8239743239853632,,,3.334840232772144e-16,-0.0517910278627266,-0.0580495996118684
BROAD136,BUDGET,half,10,S2_Q95_K400,,1.0,False,0.8239743239853632,,,3.334840232772144e-16,-0.0517910278627266,-0.0580495996118684
BROAD136,BUDGET,half,10,S3_EXACT_Q95,0.5,1.0,False,0.8239743239853635,0.11681159865990742,-0.22276937116193285,0.0,-0.05179102786272627,-0.058049599611868063
BROAD136,BUDGET,half,10,ORACLE_OOS,0.05,5.0,False,0.8913498988226737,0.12883165949532294,-0.2182347327119114,0.0,0.01558454697458389,0.009325975225442096
BROAD136,BUDGET,half,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,BUDGET,half,25,S1_IS_argmax,0.05,5.0,False,0.7984480519825063,0.11340426849053187,-0.21963142564997473,0.0,0.06742483804878407,-0.08357587161472524
BROAD136,BUDGET,half,25,S2_MAX_K20,,1.4625,False,0.7153155801866466,,,0.03809332873188937,-0.015707633747075622,-0.16670834341058494
BROAD136,BUDGET,half,25,S2_MAX_K50,,0.8175,False,0.6975716512991206,,,0.02102395321722191,-0.033451562634601695,-0.184452272298111
BROAD136,BUDGET,half,25,S2_MAX_K100,,0.515,False,0.7070468104659257,,,0.023493863240771785,-0.023976403467796614,-0.17497711313130593
BROAD136,BUDGET,half,25,S2_MAX_K200,,0.2625,False,0.7186720796911698,,,0.0207284461812093,-0.01235113424255252,-0.16335184390606183
BROAD136,BUDGET,half,25,S2_MAX_K400,,0.0475,False,0.72878824678507,,,0.01002075350027056,-0.0022349671486522338,-0.15323567681216155
BROAD136,BUDGET,half,25,S3_EXACT_MAX,0.5,1.0,False,0.6839712739620927,0.0940438421881582,-0.2256226642903767,0.0,-0.0470519399716296,-0.1980526496351389
BROAD136,BUDGET,half,25,S2_Q95_K20,,2.5,False,0.7502672950286324,,,0.04234594593225275,0.01924408109491016,-0.13175662856859915
BROAD136,BUDGET,half,25,S2_Q95_K50,,1.7925,False,0.7157016809068726,,,0.03506711814130991,-0.015321533026849687,-0.166322242690359
BROAD136,BUDGET,half,25,S2_Q95_K100,,1.69,False,0.7074453290999689,,,0.02653354973545417,-0.023577884833753338,-0.17457859449726265
BROAD136,BUDGET,half,25,S2_Q95_K200,,1.625,False,0.7017497136713483,,,0.01615791835519533,-0.029273500262373964,-0.18027420992588328
BROAD136,BUDGET,half,25,S2_Q95_K400,,1.5825,False,0.7000151608948828,,,0.013599827993116712,-0.031008053038839467,-0.18200876270234878
BROAD136,BUDGET,half,25,S3_EXACT_Q95,0.5,1.0,False,0.6839712739620927,0.0940438421881582,-0.2256226642903767,0.0,-0.0470519399716296,-0.1980526496351389
BROAD136,BUDGET,half,25,ORACLE_OOS,0.05,5.0,False,0.7984480519825063,0.11340426849053187,-0.21963142564997473,0.0,0.06742483804878407,-0.08357587161472524
BROAD136,SLEEVE,0.5,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,0.5,10,S1_IS_argmax,100.0,5.0,False,0.8884569286491603,0.1115569105434342,-0.19567481116838437,0.0,0.01269157680107047,0.006433005051928675
BROAD136,SLEEVE,0.5,10,S2_MAX_K20,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_MAX_K50,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_MAX_K100,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_MAX_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_MAX_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S3_EXACT_MAX,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,0.5,10,S2_Q95_K20,,0.0125,False,0.8753857837050628,,,0.003377900467715727,-0.00037956814302697595,-0.006638139892168771
BROAD136,SLEEVE,0.5,10,S2_Q95_K50,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_Q95_K100,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_Q95_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S2_Q95_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,0.5,10,S3_EXACT_Q95,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,0.5,10,ORACLE_OOS,200.0,5.0,False,0.9283929953750386,0.12040190035360188,-0.16008201165327873,0.0,0.05262764352694882,0.046369071777807025
BROAD136,SLEEVE,0.5,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,0.5,25,S1_IS_argmax,400.0,5.0,False,0.778732220521432,0.10486786941640713,-0.21680281437912718,0.0,0.04770900658770971,-0.1032917030757996
BROAD136,SLEEVE,0.5,25,S2_MAX_K20,,0.0175,False,0.7294627019014919,,,0.01170733173676181,-0.001560512032230399,-0.1525612216957397
BROAD136,SLEEVE,0.5,25,S2_MAX_K50,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S2_MAX_K100,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S2_MAX_K200,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S2_MAX_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S3_EXACT_MAX,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,0.5,25,S2_Q95_K20,,0.125,False,0.7198766994177908,,,0.029527838289693326,-0.011146514515931516,-0.16214722417944083
BROAD136,SLEEVE,0.5,25,S2_Q95_K50,,0.0025,False,0.7308002836434038,,,0.004458605806372655,-0.00022293029031850153,-0.15122363995382782
BROAD136,SLEEVE,0.5,25,S2_Q95_K100,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S2_Q95_K200,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S2_Q95_K400,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,0.5,25,S3_EXACT_Q95,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,0.5,25,ORACLE_OOS,400.0,5.0,False,0.778732220521432,0.10486786941640713,-0.21680281437912718,0.0,0.04770900658770971,-0.1032917030757996
BROAD136,SLEEVE,1.0,10,S0_do_nothing,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,1.0,10,S1_IS_argmax,400.0,5.0,False,0.9503289982078361,0.13184538888468267,-0.21570287649607045,0.0,0.07456364635974633,0.06830507461060453
BROAD136,SLEEVE,1.0,10,S2_MAX_K20,,0.0825,False,0.8616851054371532,,,0.048602585184109065,-0.014080246410936637,-0.02033881816007843
BROAD136,SLEEVE,1.0,10,S2_MAX_K50,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S2_MAX_K100,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S2_MAX_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S2_MAX_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S3_EXACT_MAX,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,1.0,10,S2_Q95_K20,,0.3,False,0.8279792516627336,,,0.07990848520986282,-0.04778610018535623,-0.05404467193449802
BROAD136,SLEEVE,1.0,10,S2_Q95_K50,,0.03,False,0.870318757090097,,,0.03100943485608733,-0.0054465947579928065,-0.011705166507134601
BROAD136,SLEEVE,1.0,10,S2_Q95_K100,,0.005,False,0.874857586055091,,,0.012821649464491068,-0.0009077657929987826,-0.007166337542140577
BROAD136,SLEEVE,1.0,10,S2_Q95_K200,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S2_Q95_K400,,0.0,True,0.8757653518480899,,,1.111613410924048e-16,1.1102230246251565e-16,-0.006258571749141684
BROAD136,SLEEVE,1.0,10,S3_EXACT_Q95,,0.0,True,0.8757653518480898,0.12397539681393677,-0.21570287649607056,0.0,0.0,-0.006258571749141795
BROAD136,SLEEVE,1.0,10,ORACLE_OOS,400.0,5.0,False,0.9503289982078361,0.13184538888468267,-0.21570287649607045,0.0,0.07456364635974633,0.06830507461060453
BROAD136,SLEEVE,1.0,25,S0_do_nothing,,0.0,True,0.7310232139337223,0.10056721799550972,-0.21680281437912718,0.0,0.0,-0.1510007096635093
BROAD136,SLEEVE,1.0,25,S1_IS_argmax,400.0,5.0,False,0.8018095951694497,0.10845544109249738,-0.2168028143791274,0.0,0.07078638123572745,-0.08021432842778187
BROAD136,SLEEVE,1.0,25,S2_MAX_K20,,0.235,False,0.6666528781262232,,,0.11934818442869338,-0.06437033580749907,-0.21537104547100838
BROAD136,SLEEVE,1.0,25,S2_MAX_K50,,0.02,False,0.7253116015524219,,,0.04003135717922935,-0.005711612381300357,-0.15671232204480967
BROAD136,SLEEVE,1.0,25,S2_MAX_K100,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
BROAD136,SLEEVE,1.0,25,S2_MAX_K200,,0.0,True,0.7310232139337225,,,2.223226821848096e-16,2.220446049250313e-16,-0.1510007096635091
