corpus,cost_bps,dial,group,n_books,K,full_mode,full_share,distinct,full_ent,full_ent_mm,share_mean,share_sd,ENT,ENT_MM,DIST,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published,SHARE,ENTn,DISTn,x_SHARE,x_ENT,x_ENTn,x_ENT_MM,x_DIST,x_DISTn
A,10,BAND,ALL,53,5,0.08,0.8113207547169812,5,1.05633466288998,1.1107759851876766,0.8114850427350426,0.0523511268777032,0.9829880644836833,1.0683655033795962,4.1375,0.0005148970508499261,0.0005045703250349561,0.0026964380731249377,0.5625,0.002890289340347604,1.0,True,0.8114850427350426,0.42334991623905927,0.8275,0.8114850427350426,0.28414727413253266,0.42334991623905927,0.3088268886784458,0.37613636363636366,0.8275
A,10,BAND,B136,48,5,0.08,0.8333333333333334,5,0.9519021090582096,1.012014402428583,0.8333333333333333,0.0562885670254429,0.8671436682426463,0.9494223697933449,3.7375,0.00023704399605479343,0.00023704399605479348,0.003740356611996127,0.5125,0.0038132437772605875,1.0,False,0.8333333333333333,0.37345845039387915,0.7474999999999999,0.8333333333333333,0.25066073385321674,0.37345845039387915,0.27444461242663076,0.3397727272727273,0.7474999999999999
A,10,BAND,B136k20,16,5,0.08,0.6875,4,1.3716407621868583,1.5068934222701986,0.6875,0.10077822185373188,1.201510670381772,1.391991499999143,3.1125,-0.0026823270067985877,-0.0026823270067985877,0.011181271307569424,0.375,0.00829601046652935,1.0,False,0.6875,0.5174624800084766,0.6224999999999999,0.6875,0.3473144732529959,0.5174624800084766,0.4023757811832285,0.28295454545454546,0.6224999999999999
A,10,BAND,B136k40,16,5,0.08,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.09090909090909091,0.2
A,10,BAND,B136k80,16,5,0.08,0.8125,4,0.9933927290103626,1.128645389093703,0.8125,0.09270248108869579,0.7982177118071146,0.9334703718904549,2.5,0.003393458994962968,0.003393458994962968,0.0021681886112242203,0.925,0.0031437208652524127,1.0,False,0.8125,0.34377365671430776,0.5,0.8125,0.23073666422738545,0.34377365671430776,0.26983345092340855,0.22727272727272727,0.5
A,10,BAND+,ALL,53,8,0.12,0.3018867924528302,7,2.2944486928299246,2.3761106762764697,0.3396545584045584,0.0464165891451684,2.19096641646451,2.320683093974639,5.7625,0.0050889242083180936,0.008497117042375386,0.009944712395623383,0.65,0.008309413551134051,0.075,False,0.3396545584045584,0.7303221388215033,0.7203125,0.3396545584045584,0.6333313266436387,0.7303221388215033,0.6708278554986377,0.5238636363636364,0.7203125
A,10,BAND+,B136,48,8,0.12,0.3333333333333333,7,2.30126936292225,2.3914378029778103,0.3510416666666667,0.05658657023142112,2.1766612609577196,2.317173746710967,5.675,0.008480030837078193,0.011523830406740775,0.009564102366264393,0.825,0.010341108371951957,0.4,False,0.3510416666666667,0.7255537536525732,0.709375,0.3510416666666667,0.629196209351618,0.7255537536525732,0.6698134266413752,0.5159090909090909,0.709375
A,10,BAND+,B136k20,16,8,0.12,0.3125,6,2.4300365325772653,2.655457632716166,0.346875,0.08833308765689107,2.1291954444292154,2.477471044143816,4.8625,0.017611344380924116,0.016725261972638954,0.013307379851899422,0.925,0.013036846149687883,0.0,False,0.346875,0.7097318148097385,0.6078125,0.346875,0.6154755113407692,0.7097318148097385,0.7161497370830285,0.4420454545454545,0.6078125
A,10,BAND+,B136k40,16,8,0.08,0.375,4,1.936278124459133,2.0715307845424733,0.4171875,0.08602268505313003,1.7744359335771158,2.0257804602319895,3.7875,-0.0026537116466623842,-0.0037136328792377257,0.010050032926471893,0.325,0.0008950490172603166,0.475,False,0.4171875,0.5914786445257053,0.4734375,0.4171875,0.5129270149516881,0.5914786445257053,0.585581876895131,0.3443181818181818,0.4734375
A,10,BAND+,B136k80,16,8,0.12,0.5,4,1.6493974703476992,1.7846501304310396,0.528125,0.10265042316035526,1.4853701459966715,1.6961388746265436,3.3375,0.008712046100139438,0.010798079656291294,0.008075257573036817,0.8625,0.007805669564403849,0.725,False,0.528125,0.4951233819988905,0.4171875,0.528125,0.4293682632703036,0.4951233819988905,0.49029408920493955,0.3034090909090909,0.4171875
A,10,CADENCE,ALL,53,4,M,0.8301886792452831,4,0.8651890163675762,0.9060200080908487,0.8302350427350426,0.050397350014168216,0.8122903898671753,0.8732375762010263,3.2375,0.02607265849208986,0.02608197102804008,0.008809428666628661,1.0,0.03430015226762364,1.0,True,0.8302350427350426,0.40614519493358764,0.809375,0.8302350427350426,0.23480458046664443,0.40614519493358764,0.25242226829880304,0.2943181818181818,0.809375
A,10,CADENCE,B136,48,4,M,0.8125,4,0.9257862186387682,0.9708704386665483,0.8125,0.06038073644245599,0.8658265420363799,0.933828573911615,3.2625,0.028800779621560933,0.028800779621560933,0.010554158692989837,1.0,0.037860332827272025,1.0,False,0.8125,0.43291327101818994,0.815625,0.8125,0.25027999899516357,0.43291327101818994,0.2699369945284419,0.2965909090909091,0.815625
A,10,CADENCE,B136k20,16,4,M,0.75,4,1.186278124459133,1.3215307845424733,0.75,0.10077822185373188,0.9982949236059401,1.159471010205254,2.7875,0.03550191610903932,0.03550191610903933,0.01623390366313074,0.975,0.020704474087644253,1.0,False,0.75,0.49914746180297004,0.696875,0.75,0.2885719487061802,0.49914746180297004,0.33516228618560767,0.2534090909090909,0.696875
A,10,CADENCE,B136k40,16,4,M,0.6875,3,1.1216407621868583,1.2118092022424185,0.6890625,0.10457083051095081,1.0168213686770382,1.150946923259684,2.4875,0.0483757473407708,0.05090042275564348,0.034035630207481814,0.9875,0.08904667962476026,0.975,False,0.6890625,0.5084106843385191,0.621875,0.6890625,0.29392729233294507,0.5084106843385191,0.33269827247316797,0.2261363636363636,0.621875
A,10,CADENCE,B136k80,16,4,M,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.09090909090909091,0.25
A,10,SLEEVE,ALL,53,7,0.3,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285
A,10,SLEEVE,B136,48,7,0.3,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285
A,10,SLEEVE,B136k20,16,7,0.3,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285
A,10,SLEEVE,B136k40,16,7,0.3,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285
A,10,SLEEVE,B136k80,16,7,0.3,1.0,1,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.09090909090909091,0.14285714285714285
A,10,SLEEVE+,ALL,53,11,0.45,0.39622641509433965,5,2.1416759300322323,2.196117252329929,0.39964387464387463,0.060169336573749364,2.0812798488703717,2.1891737087659138,4.9625,0.0007063466434871325,0.0005939762651357534,0.0029597900020165175,0.575,-0.0012580375132189027,0.875,False,0.39964387464387463,0.6016247980326339,0.45113636363636367,0.39964387464387463,0.6016247980326339,0.6016247980326339,0.6328131179041053,0.45113636363636367,0.45113636363636367
A,10,SLEEVE+,B136,48,11,0.45,0.4375,5,2.0945689418773696,2.154681235247743,0.4375,0.07850601533923655,2.0334825148547506,2.1533313997619326,4.9875,0.0018492957060505636,0.0018492957060505639,0.002438982355811276,0.7125,0.0007062600123369193,1.0,False,0.4375,0.5878082699769503,0.4534090909090909,0.4375,0.5878082699769503,0.5878082699769503,0.6224523670770373,0.4534090909090909,0.4534090909090909
A,10,SLEEVE+,B136k20,16,11,0.35,0.4375,3,1.5052408149441479,1.595409254999708,0.4953125,0.0915230290350467,1.4013356704497533,1.5726557065553177,2.9,-0.007419774341386828,-0.006850897154179761,0.012563250464421858,0.4875,0.005106609535506421,0.0,False,0.4953125,0.4050768521916189,0.2636363636363636,0.4953125,0.4050768521916189,0.4050768521916189,0.45459944867324814,0.2636363636363636,0.2636363636363636
A,10,SLEEVE+,B136k40,16,11,0.45,0.8125,3,0.8683927290103626,0.9585611690659228,0.8125,0.09270248108869579,0.7419677118071146,0.8569324728779539,2.275,0.0016468999732850709,0.0016468999732850709,0.0019876364572807823,0.775,-0.0001340255969731058,1.0,False,0.8125,0.21447676774700425,0.20681818181818182,0.8125,0.21447676774700425,0.21447676774700425,0.2477090364386239,0.20681818181818182,0.20681818181818182
A,10,SLEEVE+,B136k80,16,11,0.45,0.5,2,1.0,1.0450842200277801,0.609375,0.0799780243254358,0.9454912703507248,1.035659710406285,2.0,-0.0029659624204267424,-0.010014592792927268,0.011743706893012138,0.3625,0.004250435828953094,0.275,False,0.609375,0.2733082698490114,0.18181818181818182,0.609375,0.2733082698490114,0.2733082698490114,0.2993727943130268,0.18181818181818182,0.18181818181818182
A,15,GROSS,ALL,53,10,1.0,0.9433962264150944,4,0.40352782270025134,0.4443588144235239,0.9433938746438745,0.0358062705761001,0.3459394937601305,0.3867721819277411,2.5,-3.6119983188709535e-05,-3.580042734821629e-05,3.434671532867983e-05,0.1125,-0.008356617942219483,1.0,False,0.9433938746438745,0.10413816430661194,0.25,0.9433938746438745,0.09999893968027017,0.10413816430661194,0.111802233593533,0.22727272727272727,0.25
A,15,GROSS,B136,48,10,1.0,0.9583333333333334,3,0.2915489594998521,0.32160510618503885,0.9583333333333333,0.03159531435021481,0.2491306522497318,0.27918679893491855,2.0,-4.587809560825893e-05,-4.587809560825893e-05,3.906118882152903e-05,0.0,-0.004582892378271636,1.0,False,0.9583333333333333,0.07499579916650158,0.2,0.9583333333333333,0.07201490872303085,0.07499579916650158,0.08070308354436931,0.18181818181818182,0.2
