cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,moved_E_KEY,moved_E_EXACT,moved_E_FP12,moved_E_RET8,moved_E_DEC6,moved_E_DEC3
QUARTER,U56,20261,NG,EXPAND,4269,CH_ANCHOR,CADENCE,W,-0.6006478131669756,-0.10385604270715398,-0.09346887706274498,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L252,252,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L252,252,H_NARROWEST,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L252,252,H_ANY,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L252,252,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L252,252,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L504,504,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L504,504,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L504,504,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L504,504,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L504,504,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L756,756,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L756,756,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L756,756,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L756,756,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L756,756,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L1260,1260,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L1260,1260,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L1260,1260,CH_RAW,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,L2520,2520,H_NARROWEST,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L2520,2520,H_ANY,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L2520,2520,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,EXPAND,4330,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,EXPAND,4330,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,EXPAND,4330,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,ALL4,EXPAND,4330,CH_RAW,N,15,3.7541857387857682,0.6821756225152125,-0.042899932200465174,True,True,True,True,True,True
QUARTER,U56,20262,ALL4,EXPAND,4330,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L252,252,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L252,252,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L252,252,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L252,252,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,NG,L252,252,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L504,504,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L504,504,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L504,504,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L504,504,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,NG,L504,504,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L756,756,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L756,756,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L756,756,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L756,756,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,NG,L756,756,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L1260,1260,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L1260,1260,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L1260,1260,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L1260,1260,CH_RAW,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L1260,1260,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L2520,2520,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L2520,2520,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L2520,2520,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,L2520,2520,CH_RAW,N,30,3.0510640521261827,0.3833261978192486,-0.038483463988306044,True,True,True,True,True,True
QUARTER,U56,20262,NG,L2520,2520,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,EXPAND,4330,H_RUNNERUP,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,EXPAND,4330,H_NARROWEST,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,EXPAND,4330,H_ANY,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20262,NG,EXPAND,4330,CH_RAW,N,15,3.7541857387857682,0.6821756225152125,-0.042899932200465174,True,True,True,True,True,True
QUARTER,U56,20262,NG,EXPAND,4330,CH_ANCHOR,CADENCE,W,3.869861990692558,0.6097115174855618,-0.04431804407764439,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L252,252,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L252,252,H_NARROWEST,N,40,1.3199385943288902,0.08108249847819193,-0.017891208101638245,True,True,True,True,True,True
QUARTER,U56,20263,ALL4,L252,252,H_ANY,N,40,1.3199385943288902,0.08108249847819193,-0.017891208101638245,True,True,True,True,True,True
QUARTER,U56,20263,ALL4,L252,252,CH_RAW,N,40,1.3199385943288902,0.08108249847819193,-0.017891208101638245,True,True,True,True,True,True
QUARTER,U56,20263,ALL4,L252,252,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L504,504,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L504,504,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L504,504,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L504,504,CH_RAW,N,20,0.8126915545716279,0.07031308465372432,-0.03292976584629903,True,False,False,False,False,False
QUARTER,U56,20263,ALL4,L504,504,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L756,756,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L756,756,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L756,756,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L756,756,CH_RAW,N,20,0.8126915545716279,0.07031308465372432,-0.03292976584629903,True,False,False,False,False,False
QUARTER,U56,20263,ALL4,L756,756,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L1260,1260,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L1260,1260,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L1260,1260,CH_RAW,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L2520,2520,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L2520,2520,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,L2520,2520,CH_RAW,N,15,1.8061375464942198,0.16175365924314922,-0.02995041098530149,True,True,True,True,True,True
QUARTER,U56,20263,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,EXPAND,4392,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,EXPAND,4392,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,EXPAND,4392,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,ALL4,EXPAND,4392,CH_RAW,N,15,1.8061375464942198,0.16175365924314922,-0.02995041098530149,True,True,True,True,True,True
QUARTER,U56,20263,ALL4,EXPAND,4392,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L252,252,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L252,252,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L252,252,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L252,252,CH_RAW,N,40,1.3199385943288902,0.08108249847819193,-0.017891208101638245,True,True,True,True,True,True
QUARTER,U56,20263,NG,L252,252,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L504,504,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L504,504,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L504,504,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L504,504,CH_RAW,N,20,0.8126915545716279,0.07031308465372432,-0.03292976584629903,True,False,False,False,False,False
QUARTER,U56,20263,NG,L504,504,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L756,756,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L756,756,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L756,756,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L756,756,CH_RAW,N,20,0.8126915545716279,0.07031308465372432,-0.03292976584629903,True,False,False,False,False,False
QUARTER,U56,20263,NG,L756,756,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L1260,1260,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L1260,1260,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L1260,1260,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L1260,1260,CH_RAW,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L1260,1260,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L2520,2520,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L2520,2520,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L2520,2520,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,L2520,2520,CH_RAW,N,15,1.8061375464942198,0.16175365924314922,-0.02995041098530149,True,True,True,True,True,True
QUARTER,U56,20263,NG,L2520,2520,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,EXPAND,4392,H_RUNNERUP,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,EXPAND,4392,H_NARROWEST,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,EXPAND,4392,H_ANY,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,U56,20263,NG,EXPAND,4392,CH_RAW,N,15,1.8061375464942198,0.16175365924314922,-0.02995041098530149,True,True,True,True,True,True
QUARTER,U56,20263,NG,EXPAND,4392,CH_ANCHOR,CADENCE,W,0.8126915545716279,0.07031308465372432,-0.03292976584629903,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L252,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L252,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L252,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L252,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L252,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L504,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L504,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L504,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L504,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L504,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L756,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L756,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L756,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L756,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L756,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L1260,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L1260,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L1260,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L1260,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L1260,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L2520,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,L2520,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L2520,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L2520,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,L2520,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,EXPAND,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,ALL4,EXPAND,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,EXPAND,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,EXPAND,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,ALL4,EXPAND,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L252,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L252,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L252,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L252,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L252,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L504,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L504,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L504,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L504,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L504,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L756,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L756,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L756,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L756,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L756,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L1260,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L1260,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L1260,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L1260,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L1260,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L2520,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,L2520,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L2520,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L2520,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,L2520,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,EXPAND,252,H_RUNNERUP,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
QUARTER,B136,20101,NG,EXPAND,252,H_NARROWEST,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,EXPAND,252,H_ANY,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,EXPAND,252,CH_RAW,H,126,1.465418750554711,0.23077920384787753,-0.07520419223969743,True,False,False,False,False,False
QUARTER,B136,20101,NG,EXPAND,252,CH_ANCHOR,CADENCE,W,1.465418750554711,0.23077920384787753,-0.07520419223969743,False,False,False,False,False,False
