panel,cost_bps,chooser,kind,y,h,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_turn,OOS_4a,OOS_4b,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
B136,0,C_ANCHOR,NOSLEEVE,,,0.08074281555114382,1.1313567037098642,-0.12211674782076976,1.3153008130928414,0.9155411602460886,2.103242698620999,False,False,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,5,C_SHARPE,FLAT,0.05,0.0,0.10416140270688712,1.4342690312418362,-0.12104134907990183,1.5654020354192386,1.2910545051758329,3.1116448862128325,True,False,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,5,C_4aIS,FLAT,0.05,0.0,0.10416140270688712,1.4342690312418362,-0.12104134907990183,1.5654020354192386,1.2910545051758329,3.1116448862128325,True,False,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,5,C_TRAIL,TRAIL,,0.1,0.08628021600578806,1.2030258922627028,-0.12118598734937847,1.3935975399611922,0.9801001531332141,2.7820979068730267,True,False,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,5,C_SHY,SHY,,0.1,0.08755682247011864,1.21493986416088,-0.11653721265637973,1.417225143447885,0.9811195784687344,2.761698528970651,True,False,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,5,C_ANCHOR,NOSLEEVE,,,0.07960724597554547,1.116524766132875,-0.1222637242361585,1.3032000624301971,0.8969681205038573,2.103242698620999,False,False,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,C_SHARPE,FLAT,0.05,0.0,0.10244551785679246,1.4123146505418922,-0.12129530843393266,1.5472624632798966,1.263855160282747,3.1116448862128325,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,C_4aIS,FLAT,0.05,0.0,0.10244551785679246,1.4123146505418922,-0.12129530843393266,1.5472624632798966,1.263855160282747,3.1116448862128325,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,C_TRAIL,TRAIL,,0.1,0.08477064174683746,1.1834002419673328,-0.12144779225466373,1.3774002775718528,0.9557695075702802,2.7820979068730267,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,C_SHY,SHY,,0.1,0.08605658840226149,1.1955439437371158,-0.1167992862107895,1.4011397539349957,0.9574581005965604,2.761698528970651,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,10,C_ANCHOR,NOSLEEVE,,,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,2.103242698620999,False,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,25,C_SHARPE,FLAT,0.05,0.05,0.09738516135493969,1.347476867814669,-0.12215422251081143,1.493160215207245,1.1842025682752322,2.8866549322464783,True,False,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,25,C_4aIS,FLAT,0.05,0.05,0.09738516135493969,1.347476867814669,-0.12215422251081143,1.493160215207245,1.1842025682752322,2.8866549322464783,True,False,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,25,C_TRAIL,TRAIL,,0.1,0.08025397683245705,1.124427339294987,-0.12484380954332375,1.3287107229162651,0.8826846235075253,2.7820979068730267,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,25,C_SHY,SHY,,0.1,0.08156778006434817,1.137259643764187,-0.11785815424814705,1.35277962696941,0.886390988266267,2.761698528970651,True,False,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,25,C_ANCHOR,NOSLEEVE,,,0.07507655272231117,1.057138821217919,-0.12285153570594698,1.2547429878790624,0.8226131700293087,2.103242698620999,False,False,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,50,C_SHARPE,FLAT,0.05,0.1,0.08949509723126825,1.2447973808972204,-0.12346213264973327,1.4068896091708776,1.0588222211921554,2.7833960835249876,True,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,50,C_4aIS,FLAT,0.05,0.1,0.08949509723126825,1.2447973808972204,-0.12346213264973327,1.4068896091708776,1.0588222211921554,2.7833960835249876,True,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,50,C_TRAIL,TRAIL,,0.1,0.07276624070648863,1.0258704485606118,-0.13482200218403328,1.2472716967160984,0.7606448517431952,2.7820979068730267,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,50,C_SHY,SHY,,0.1,0.07412592814905028,1.0398468692521423,-0.12739089231126555,1.27186862822499,0.7677421778740772,2.761698528970651,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301
B136,50,C_ANCHOR,NOSLEEVE,,,0.06943916638398329,0.9827932668211912,-0.12358608812190786,1.194061351006857,0.7295583880906068,2.103242698620999,False,False,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301
