panel,family,cost,L,control_conv,ndraw,exhaustive,win_rate,tie_rate,mean,median,sd,p90,p95,p99,mx
small439,JIT,25.0,6,DEF,289,False,0.8754325259515571,0.0,0.027805558905490677,0.020616267313054243,0.028840823077447737,0.08767225299780415,0.08767225299780415,0.09200333010125736,0.09200333010125736
small439,JIT,25.0,6,SYM,1734,False,0.4186851211072664,0.16666666666666666,-0.0009536913264823179,0.0,0.04049482495667771,0.04491035212705444,0.07125584076281585,0.09200333010125736,0.13307914005793703
small439,JIT,25.0,8,DEF,174,False,0.8563218390804598,0.0,0.0239935171945607,0.020616267313054243,0.027666496023198317,0.058179969456280824,0.08767225299780415,0.09200333010125736,0.09200333010125736
small439,JIT,25.0,8,SYM,1392,False,0.3728448275862069,0.125,-0.007952840082573076,-0.0003236070647102962,0.04115322042967036,0.040021394472849664,0.06167979757528524,0.09256121065200892,0.13307914005793703
small439,PERM,10.0,3,DEF,383,False,0.7023498694516971,0.0391644908616188,0.060465013464943276,0.08905540070178194,0.13380377710772837,0.18309719302921396,0.25253090457693367,0.334352279585358,0.334352279585358
small439,PERM,10.0,3,SYM,1149,False,0.4281984334203655,0.3333333333333333,0.027969212693729918,0.0,0.1364144629908988,0.18309719302921396,0.25253090457693367,0.42836695421976,0.5414120978174026
small439,PERM,10.0,4,DEF,367,False,0.7138964577656676,0.0027247956403269754,0.058067067854430617,0.08905540070178194,0.12273729365611273,0.1773138951362318,0.25253090457693367,0.25253090457693367,0.25253090457693367
small439,PERM,10.0,4,SYM,1468,False,0.4373297002724796,0.25,0.020960892119757817,0.0,0.14999373147622896,0.19677263093300001,0.25253090457693367,0.458749386832827,0.6078750495940287
small439,PERM,10.0,5,DEF,340,False,0.7382352941176471,0.0,0.06060808518449358,0.07690674037280179,0.12254156725132893,0.18309719302921396,0.25253090457693367,0.25253090457693367,0.334352279585358
small439,PERM,10.0,5,SYM,1700,False,0.4435294117647059,0.2,0.01060911081081878,0.0,0.1601438964344818,0.18606795280030763,0.25253090457693367,0.44439954571887696,0.6078750495940287
small439,PERM,10.0,6,DEF,283,False,0.773851590106007,0.0,0.08565926273061035,0.08905540070178194,0.10583519550563263,0.18309719302921396,0.25253090457693367,0.25253090457693367,0.25253090457693367
small439,PERM,10.0,6,SYM,1698,False,0.5176678445229682,0.16666666666666666,0.039482381056408083,0.016610724512824113,0.14991159005898105,0.22555022994474216,0.2639306686111941,0.4448839912172074,0.6078750495940287
small439,PERM,10.0,8,DEF,192,False,0.71875,0.0,0.07261826844731638,0.08905540070178194,0.11020594439772576,0.1773138951362318,0.2111615493845468,0.25253090457693367,0.25253090457693367
small439,PERM,10.0,8,SYM,1536,False,0.505859375,0.125,0.029392311672255905,0.010239003453512141,0.1610281900348055,0.2188493157741348,0.2909523649513466,0.5153321122868433,0.6078750495940287
small439,PERM,25.0,3,DEF,387,False,0.6770025839793282,0.031007751937984496,0.05228634874677366,0.09276147800236291,0.13593081510218827,0.1882175264741324,0.24743859020544282,0.24743859020544282,0.3319819045736931
small439,PERM,25.0,3,SYM,1161,False,0.409130060292851,0.3333333333333333,0.020262928335262092,0.0,0.13878584287771717,0.17816318827649313,0.2471490455628445,0.3473436657841827,0.5992006604781207
small439,PERM,25.0,4,DEF,373,False,0.710455764075067,0.0,0.05383966783171355,0.09276147800236291,0.13853145127255848,0.1882175264741324,0.24743859020544282,0.24743859020544282,0.3319819045736931
small439,PERM,25.0,4,SYM,1492,False,0.4410187667560322,0.25,0.01537063884480343,0.0,0.1550354308811743,0.19758789529103207,0.24743859020544282,0.43039481987799455,0.5992006604781207
small439,PERM,25.0,5,DEF,315,False,0.7206349206349206,0.0031746031746031746,0.06205482556348118,0.09276147800236291,0.12285055138143462,0.17564686548305927,0.24743859020544282,0.24743859020544282,0.24743859020544282
small439,PERM,25.0,5,SYM,1575,False,0.45904761904761904,0.2,0.017427230428633315,0.0,0.15199510787205311,0.19253255266172065,0.24743859020544282,0.47339506021677524,0.5992006604781207
small439,PERM,25.0,6,DEF,297,False,0.7037037037037037,0.0,0.06048408942538413,0.09276147800236291,0.12496824140491085,0.2119059519666586,0.24743859020544282,0.24743859020544282,0.24743859020544282
small439,PERM,25.0,6,SYM,1782,False,0.468013468013468,0.16666666666666666,0.016941512793245555,0.0,0.1611534365903909,0.20668648456564964,0.24978931033640148,0.44452354827504076,0.5992006604781207
small439,PERM,25.0,8,DEF,195,False,0.7333333333333333,0.0,0.06667397937706547,0.07863274960531667,0.10817192085146306,0.17564686548305927,0.24743859020544282,0.24743859020544282,0.24743859020544282
small439,PERM,25.0,8,SYM,1560,False,0.5,0.125,0.025561313693984532,0.0021209815284134945,0.16134500989148545,0.2167785348012061,0.27835101006163915,0.4631405418005117,0.5992006604781207
