file,col,form,rows,all5_unique,dp6_UNIQUE,dp6_AMBIG,dp6_MISS,dp6_NOKEY,dp6_SINGLE,dp6_NONROW,dp6_UNRES,dp8_UNIQUE,dp8_AMBIG,dp8_MISS,dp8_NOKEY,dp8_SINGLE,dp8_NONROW,dp8_UNRES,dp10_UNIQUE,dp10_AMBIG,dp10_MISS,dp10_NOKEY,dp10_SINGLE,dp10_NONROW,dp10_UNRES,dp12_UNIQUE,dp12_AMBIG,dp12_MISS,dp12_NOKEY,dp12_SINGLE,dp12_NONROW,dp12_UNRES,FULL_UNIQUE,FULL_AMBIG,FULL_MISS,FULL_NOKEY,FULL_SINGLE,FULL_NONROW,FULL_UNRES
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C.siblings.csv,file,STRICT,73501,0,0,28,38371,35102,0,0,0,0,28,38371,35102,0,0,0,0,28,38371,35102,0,0,0,0,28,38371,35102,0,0,0,0,28,38371,35102,0,0,0
2026-09-07_price-the-H2-for-DD-exchange-rate-as-a-record-wide-constant_cloud.census.csv,file,STRICT,5447,0,0,0,0,5447,0,0,0,0,0,0,5447,0,0,0,0,0,0,5447,0,0,0,0,0,0,5447,0,0,0,0,0,0,5447,0,0,0
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B.census.csv,file,STRICT,12400,0,0,7022,88,5290,0,0,0,0,7022,88,5290,0,0,0,0,7022,88,5290,0,0,0,0,7022,88,5290,0,0,0,0,7022,88,5290,0,0,0
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.csv_census.csv,file,STRICT,135,0,0,0,1,134,0,0,0,0,0,1,134,0,0,0,0,0,1,134,0,0,0,0,0,1,134,0,0,0,0,0,1,134,0,0,0
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C.leaderboard_census.csv,script,LOOSE,284,0,0,0,0,0,0,205,79,0,0,0,0,0,205,79,0,0,0,0,0,205,79,0,0,0,0,0,205,79,0,0,0,0,0,205,79
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud.audit.csv,script,LOOSE,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0
2026-09-07_the-SCORED-vs-PRICED-denominator_B.audit.csv,file,STRICT,327,0,0,0,0,0,0,327,0,0,0,0,0,0,327,0,0,0,0,0,0,327,0,0,0,0,0,0,327,0,0,0,0,0,0,327,0
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.census.csv,file,STRICT,41,0,0,0,2,39,0,0,0,0,0,2,39,0,0,0,0,0,2,39,0,0,0,0,0,2,39,0,0,0,0,0,2,39,0,0,0
2026-09-08_a-within-cell-DIFFERENCE-curve-may-not-carry-a-published-sign-threshold_C.pinned.csv,file,STRICT,33,0,0,0,1,32,0,0,0,0,0,1,32,0,0,0,0,0,1,32,0,0,0,0,0,1,32,0,0,0,0,0,1,32,0,0,0
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.census.csv,file,STRICT,320,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0,0,0,0,0,0,320,0
2026-09-08_adopt-the-T1-DEGREE-DETECTOR-as-the-PROTOCOL-corpus-gate_cloud.coverage.csv,file,STRICT,394,0,0,0,0,0,0,394,0,0,0,0,0,0,394,0,0,0,0,0,0,394,0,0,0,0,0,0,394,0,0,0,0,0,0,394,0
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.census.csv,file,STRICT,496,0,0,0,0,0,0,496,0,0,0,0,0,0,496,0,0,0,0,0,0,496,0,0,0,0,0,0,496,0,0,0,0,0,0,496,0
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.files.csv,file,STRICT,313,0,0,0,0,308,0,5,0,0,0,0,308,0,5,0,0,0,0,308,0,5,0,0,0,0,308,0,5,0,0,0,0,308,0,5,0
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.ledger.csv,file,STRICT,2002,1,1,4,31,1914,5,47,0,1,4,31,1914,5,47,0,1,4,31,1914,5,47,0,1,4,31,1914,5,47,0,1,4,31,1914,5,47,0
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.census.csv,file,STRICT,439,0,0,0,0,0,0,439,0,0,0,0,0,0,439,0,0,0,0,0,0,439,0,0,0,0,0,0,439,0,0,0,0,0,0,439,0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.census.csv,file,STRICT,85,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0,0,0,85,0,0,0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.censusgap.csv,file,STRICT,892,0,0,0,0,892,0,0,0,0,0,0,892,0,0,0,0,0,0,892,0,0,0,0,0,0,892,0,0,0,0,0,0,892,0,0,0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.census.csv,file,STRICT,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.census_rejects.csv,file,STRICT,92,0,0,0,0,92,0,0,0,0,0,0,92,0,0,0,0,0,0,92,0,0,0,0,0,0,92,0,0,0,0,0,0,92,0,0,0
2026-09-08_back-fill-the-split-half-distribution-over-every-single-draw-claim_cloud.census.csv,script,LOOSE,109,0,0,0,0,0,0,109,0,0,0,0,0,0,109,0,0,0,0,0,0,109,0,0,0,0,0,0,109,0,0,0,0,0,0,109,0
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.census.csv,file,STRICT,200,0,0,0,20,180,0,0,0,0,0,20,180,0,0,0,0,0,20,180,0,0,0,0,0,20,180,0,0,0,0,0,20,180,0,0,0
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.census.csv,file,STRICT,294,0,0,0,0,0,0,294,0,0,0,0,0,0,294,0,0,0,0,0,0,294,0,0,0,0,0,0,294,0,0,0,0,0,0,294,0
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.census.csv,instance,VALUE,445,0,0,3,90,352,0,0,0,0,3,90,352,0,0,0,0,3,90,352,0,0,0,0,3,90,352,0,0,0,0,3,90,352,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.census.csv,file,STRICT,29365,487,17245,897,11223,0,0,0,0,17245,897,11223,0,0,0,0,17245,897,11223,0,0,0,0,17228,897,11240,0,0,0,0,487,56,28822,0,0,0,0
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.ledger.csv,file,STRICT,1539,0,0,1,25,1508,5,0,0,0,1,25,1508,5,0,0,0,1,25,1508,5,0,0,0,1,25,1508,5,0,0,0,1,25,1508,5,0,0
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.census.csv,file,STRICT,710,0,0,0,149,561,0,0,0,0,0,149,561,0,0,0,0,0,149,561,0,0,0,0,0,149,561,0,0,0,0,0,149,561,0,0,0
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.census_rejects.csv,file,STRICT,243,0,0,0,1,241,1,0,0,0,0,1,241,1,0,0,0,0,1,241,1,0,0,0,0,1,241,1,0,0,0,0,1,241,1,0,0
2026-09-08_ewall-beside-every-panel-claim_cloud.aliases.csv,file,STRICT,1984,1,1,0,17,1915,5,46,0,1,0,17,1915,5,46,0,1,0,17,1915,5,46,0,1,0,17,1915,5,46,0,1,0,17,1915,5,46,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.census.csv,file,STRICT,694,0,0,195,464,35,0,0,0,0,195,464,35,0,0,0,0,195,464,35,0,0,0,0,195,464,35,0,0,0,0,195,464,35,0,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_B.census_rejects.csv,file,STRICT,328,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.census.csv,script,LOOSE,127,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0,0,0,127,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.census.csv,file,STRICT,9141,0,0,0,54,9087,0,0,0,0,0,54,9087,0,0,0,0,0,54,9087,0,0,0,0,0,54,9087,0,0,0,0,0,54,9087,0,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.ledger.csv,file,STRICT,1531,0,0,0,14,1512,5,0,0,0,0,14,1512,5,0,0,0,0,14,1512,5,0,0,0,0,14,1512,5,0,0,0,0,14,1512,5,0,0
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.perfile.csv,file,STRICT,56,0,0,1,8,47,0,0,0,0,1,8,47,0,0,0,0,1,8,47,0,0,0,0,1,8,47,0,0,0,0,1,8,47,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.census.csv,file,STRICT,27,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0,0,0,0,27,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.prose.csv,file,STRICT,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.census.csv,file,STRICT,37,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.prose.csv,file,STRICT,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.census.csv,file,STRICT,79,0,0,0,6,73,0,0,0,0,0,6,73,0,0,0,0,0,6,73,0,0,0,0,0,6,73,0,0,0,0,0,6,73,0,0,0
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.censusfiles.csv,file,STRICT,1664,0,0,0,34,1625,5,0,0,0,0,34,1625,5,0,0,0,0,34,1625,5,0,0,0,0,34,1625,5,0,0,0,0,34,1625,5,0,0
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.census_files.csv,file,STRICT,447,0,0,0,8,432,3,4,0,0,0,8,432,3,4,0,0,0,8,432,3,4,0,0,0,8,432,3,4,0,0,0,8,432,3,4,0
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.census_pairs.csv,file,STRICT,3706,0,0,0,0,3706,0,0,0,0,0,0,3706,0,0,0,0,0,0,3706,0,0,0,0,0,0,3706,0,0,0,0,0,0,3706,0,0,0
2026-09-08_is-the-failing-bar-a-published-column_cloud.ledger.csv,file,STRICT,242,0,0,0,0,242,0,0,0,0,0,0,242,0,0,0,0,0,0,242,0,0,0,0,0,0,242,0,0,0,0,0,0,242,0,0,0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.census.csv,file,STRICT,790,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.census_rejects.csv,file,STRICT,328,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0,0,0,1,326,1,0,0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.census_today.csv,file,STRICT,850,0,0,289,529,32,0,0,0,0,289,529,32,0,0,0,0,289,529,32,0,0,0,0,289,529,32,0,0,0,0,289,529,32,0,0,0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.ladder.csv,file,STRICT,790,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0,0,265,493,32,0,0,0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud.sidebyside.csv,file,STRICT,572,0,0,0,0,572,0,0,0,0,0,0,572,0,0,0,0,0,0,572,0,0,0,0,0,0,572,0,0,0,0,0,0,572,0,0,0
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,file,STRICT,28775,282,343,1169,8686,18577,0,0,0,343,1169,8686,18577,0,0,0,343,1169,8686,18577,0,0,0,343,1169,8686,18577,0,0,0,302,1064,8832,18577,0,0,0
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.invariance.csv,file,STRICT,276,0,0,0,0,276,0,0,0,0,0,0,276,0,0,0,0,0,0,276,0,0,0,0,0,0,276,0,0,0,0,0,0,276,0,0,0
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.recovery.csv,file,STRICT,360,0,0,0,0,360,0,0,0,0,0,0,360,0,0,0,0,0,0,360,0,0,0,0,0,0,360,0,0,0,0,0,0,360,0,0,0
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.regretcols.csv,file,STRICT,306,0,0,0,0,306,0,0,0,0,0,0,306,0,0,0,0,0,0,306,0,0,0,0,0,0,306,0,0,0,0,0,0,306,0,0,0
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.census.csv,file,STRICT,754,0,0,10,6,738,0,0,0,0,10,6,738,0,0,0,0,10,6,738,0,0,0,0,10,6,738,0,0,0,0,10,6,738,0,0,0
