Q,filt,cost,names,turnover,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pass4a,pass4b,fail4b,marg_H1,marg_H2,marg_OOS,marg_DD,marg_CAGR
1,BOTH,100,,,-0.15949327298272087,-0.9514004411666153,-0.9383867365988513,,,,,False,,,,,,
2,NONE,10,,,0.03981925883813098,0.308037316211032,-0.4225325613870665,,,,,False,,,,,,
2,NONE,25,,,0.0318555043175448,0.26500334708545925,-0.44003800397706017,,,,,False,,,,,,
2,NONE,50,,,0.018715023156945287,0.1932986516387969,-0.46804842858133444,,,,,False,,,,,,
2,NONE,100,,,-0.007076526801977456,0.05002798257536813,-0.5199561814229943,,,,,False,,,,,,
2,MA200,10,,,0.013718625451596633,0.16545900271196184,-0.48739348852552666,,,,,False,,,,,,
2,MA200,25,,,-0.00768909482408997,0.040042730922076636,-0.5205492100440167,,,,,False,,,,,,
2,MA200,50,,,-0.0423927038956593,-0.16852985205591128,-0.6229593417813584,,,,,False,,,,,,
2,MA200,100,,,-0.10828536045519122,-0.5819800077341382,-0.8590352715115626,,,,,False,,,,,,
2,MOM,10,,,0.03336246586394531,0.27455826989823184,-0.4199746296535477,,,,,False,,,,,,
2,MOM,25,,,0.01721748608616558,0.18519924266186086,-0.45319356239233943,,,,,False,,,,,,
2,MOM,50,,,-0.009144050999686737,0.03645917909422086,-0.5044055965761223,,,,,False,,,,,,
2,MOM,100,,,-0.05987749057956915,-0.2596844139855467,-0.6692561492491644,,,,,False,,,,,,
2,BOTH,10,,,0.021511396863366894,0.2094979241618166,-0.4842840738736426,,,,,False,,,,,,
2,BOTH,25,,,-0.0015148361181230863,0.07911121159751772,-0.5344244845928784,,,,,False,,,,,,
2,BOTH,50,,,-0.038770493654535665,-0.13771212334318977,-0.6488947347938758,,,,,False,,,,,,
2,BOTH,100,,,-0.10925483786741053,-0.5674177526000019,-0.8651141605472547,,,,,False,,,,,,
3,NONE,10,,,0.08477097135510392,0.5356529497233266,-0.363878516759793,,,,,False,,,,,,
3,NONE,25,,,0.07591859127152545,0.4908961957599043,-0.3720515554580276,,,,,False,,,,,,
3,NONE,50,,,0.061321485454626234,0.4163103913976529,-0.38544386260195374,,,,,False,,,,,,
3,NONE,100,,,0.03270635616035644,0.26724895608572924,-0.4113894408157319,,,,,False,,,,,,
3,MA200,10,,,0.05144111051728073,0.3781164599080797,-0.5009271576942036,,,,,False,,,,,,
3,MA200,25,,,0.028342923268334097,0.24885709515088614,-0.5231464988583158,,,,,False,,,,,,
3,MA200,50,,,-0.009058890098057604,0.033769952320994216,-0.5657946917419814,,,,,False,,,,,,
3,MA200,100,,,-0.0799250075726935,-0.39292945613575697,-0.8011259520967385,,,,,False,,,,,,
3,MOM,10,,,0.0846810454129776,0.5438404124109367,-0.4017370082641156,,,,,False,,,,,,
3,MOM,25,,,0.06620139553985993,0.44774972993905987,-0.4190508240608535,,,,,False,,,,,,
3,MOM,50,,,0.03608441470940171,0.2876802108083483,-0.44681442980430774,,,,,False,,,,,,
3,MOM,100,,,-0.021673036815673785,-0.03139196036667625,-0.5626146019189961,,,,,False,,,,,,
3,BOTH,10,,,0.06695003495787777,0.4509896186978004,-0.49448949231572503,,,,,False,,,,,,
3,BOTH,25,,,0.04112257703130906,0.31456073922608985,-0.5182409344243515,,,,,False,,,,,,
3,BOTH,50,,,-0.0005724935291504529,0.08763665178733873,-0.5895561862352272,,,,,False,,,,,,
3,BOTH,100,,,-0.07912802672249597,-0.3621308493386559,-0.7889674635285695,,,,,False,,,,,,
4,NONE,10,,,0.12321029279553919,0.7316276017822628,-0.3790358919581269,,,,,False,,,,,,
4,NONE,25,,,0.1149863666506652,0.6910094952260103,-0.38009649473961205,,,,,False,,,,,,
4,NONE,50,,,0.1014106087670319,0.6233064920954158,-0.38186064214295556,,,,,False,,,,,,
4,NONE,100,,,0.07474269190311378,0.4879347663409042,-0.3961364881114511,,,,,False,,,,,,
4,MA200,10,,,0.08409852513962379,0.561571681015355,-0.3816567794829756,,,,,False,,,,,,
4,MA200,25,,,0.06161521551132876,0.43774579056531626,-0.38627241765109643,,,,,False,,,,,,
4,MA200,50,,,0.02514924831576848,0.23155471288233903,-0.4214602306159122,,,,,False,,,,,,
4,MA200,100,,,-0.04415628101767066,-0.17817226509037565,-0.6512734333828312,,,,,False,,,,,,
4,MOM,10,,,0.08119881760265302,0.5299228834015657,-0.4081822933640703,,,,,False,,,,,,
4,MOM,25,,,0.06360480436456983,0.43717904292137116,-0.42469900313892084,,,,,False,,,,,,
4,MOM,50,,,0.03490212170934459,0.282630922601099,-0.4512210917320868,,,,,False,,,,,,
4,MOM,100,,,-0.02024752839748689,-0.02568342555111674,-0.57064892683464,,,,,False,,,,,,
4,BOTH,10,,,0.07168883998351538,0.48266429237727343,-0.3853339613593202,,,,,False,,,,,,
4,BOTH,25,,,0.047422065724878504,0.3520107038066848,-0.39015548882291173,,,,,False,,,,,,
4,BOTH,50,,,0.008164697525645748,0.13463625784243663,-0.4239113091725458,,,,,False,,,,,,
4,BOTH,100,,,-0.06608745686968653,-0.29657478860612885,-0.7183805850269546,,,,,False,,,,,,
5,NONE,10,,,0.2688353132194561,1.68788802453257,-0.3381228106374021,,,,,False,,,,,,
5,NONE,25,,,0.26208670638873754,1.6514856047155018,-0.33883968150710475,,,,,False,,,,,,
5,NONE,50,,,0.25091702577487673,1.590761469981484,-0.3400685073915991,,,,,False,,,,,,
5,NONE,100,,,0.22886718451589516,1.4691541801067707,-0.34454721256140997,,,,,False,,,,,,
5,MA200,10,,,0.24353881005250333,1.553355006555918,-0.3144832521749936,,,,,False,,,,,,
5,MA200,25,,,0.22074455880950872,1.4260644450303983,-0.32884342784902665,,,,,False,,,,,,
5,MA200,50,,,0.18365705137626365,1.2138045160075552,-0.36625377171997897,,,,,False,,,,,,
5,MA200,100,,,0.11275107098407777,0.7908809546006014,-0.46804970658968237,,,,,False,,,,,,
5,MOM,10,,,0.2682830462504884,1.6824703438637367,-0.31029067159542234,,,,,False,,,,,,
5,MOM,25,,,0.24787527693885547,1.5716952867247422,-0.3114091538560215,,,,,False,,,,,,
5,MOM,50,,,0.2145738917020077,1.3867366016403928,-0.31327029710313414,,,,,False,,,,,,
5,MOM,100,,,0.15055815202796663,1.016772658678455,-0.31698137446676566,,,,,False,,,,,,
5,BOTH,10,,,0.24881165562590035,1.5197972256928571,-0.27440025805110513,,,,,False,,,,,,
5,BOTH,25,,,0.22125636211918787,1.3732655615470668,-0.27713177780130616,,,,,False,,,,,,
5,BOTH,50,,,0.17664538835445498,1.12891620748308,-0.28445548281501887,,,,,False,,,,,,
5,BOTH,100,,,0.09214802481906514,0.6426181655462977,-0.45062721354881663,,,,,False,,,,,,
5,NONE_g0.75,10,,,0.2688353132194561,1.68788802453257,-0.3381228106374021,1.7827824826985736,1.7391819503579806,1.7239593818449883,,False,DD,,,,,
5,NONE_g0.60,10,,,0.21219223357954164,1.6902227119892352,-0.2784155768439147,1.7842431490926118,1.7418948278964768,1.7265053340405565,,False,DD,,,,,
5,NONE_g0.50,10,,,0.17520283176677043,1.691696180220865,-0.2365088430989183,1.785179837300618,1.7436104720917938,1.7281118771533859,,False,DD,,,,,
5,NONE_g0.45,10,,,0.15694526928961028,1.6924081792273886,-0.21490779862794596,1.7856367619607716,1.7444405573012656,1.7288879476199899,,False,DD,,,,,
5,NONE_g0.40,10,,,0.13884797803568616,1.6931039724373882,-0.192867316200662,1.7860868947941637,1.7452520777421117,1.7296459604004113,,True,,,,,,
5,MOM_g0.75,10,,,0.2682830462504884,1.6824703438637367,-0.31029067159542234,1.469353461335934,1.8975192391284121,1.8207962332151655,,False,DD,,,,,
5,MOM_g0.60,10,,,0.21154052838943915,1.683690809401295,-0.2545647589886374,1.4691092103078833,1.8995396366619182,1.822284999180979,,False,DD,,,,,
5,MOM_g0.50,10,,,0.17455516394930126,1.6844477672346694,-0.2157203671916038,1.468934438119337,1.9008115538513328,1.8232079597322457,,False,DD,,,,,
5,MOM_g0.45,10,,,0.15631838753814686,1.6848097921038832,-0.1957783336809109,1.468843938600586,1.9014254341503298,1.8236490898589826,,True,,,,,,
5,MOM_g0.40,10,,,0.1382533901859464,1.6851607910520794,-0.17548456668492585,1.468750883394851,1.9020247227244105,1.8240768146938429,,True,,,,,,
