panel,q,draw,from_B,k,Ebar,breadth,Emed,Ebar_IS,breadth_IS,S3_525,EW_Sharpe,ADAPT_Sharpe,S1_rho_n_OOS,S2_overlap,S3_reversal,S4_argmax_n,S5_fix_minus_adapt,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,LV_CAGR,LV_ARET,LV_DD,LV_VOL,RA_SHARPE,RA_SORTINO,RA_CALMAR,RA_VOLREL,RL_SHARPE_CAGR,RL_CALMAR_CAGR,RL_SORTINO_CAGR,RL_SHARPE_ARET,RR_SHARPE_SORTINO,RR_SHARPE_CALMAR,LL_CAGR_ARET,LL_CAGR_NEGDD,IS_LV_CAGR,IS_LV_ARET,IS_LV_DD,IS_LV_VOL,IS_RA_SHARPE,IS_RA_SORTINO,IS_RA_CALMAR,IS_RA_VOLREL,IS_RL_SHARPE_CAGR,IS_RL_CALMAR_CAGR,IS_RL_SORTINO_CAGR,IS_RL_SHARPE_ARET,IS_RR_SHARPE_SORTINO,IS_RR_SHARPE_CALMAR,IS_LL_CAGR_ARET,IS_LL_CAGR_NEGDD
MIX q=0.50 k=100 d2,0.5,2,True,100.0,50.63778580024067,0.5063778580024068,53.0,49.535384615384615,0.4953538461538462,0.8,0.8357849952115238,0.7216975478166691,0.7,0.7267515923566878,0.8,30.0,-0.036244504241837006,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8562089592171238,0.05968249533449432,-0.11492664856674983,0.08274458482163549,0.08772253654864258,0.1988366977328776,0.1279774557439335,0.685453043574832,0.898020999428842,0.4161434270689645,1.1074716730680232,0.8,0.7,0.8,0.8,0.0,0.1,0.0,0.8,0.1063095773698004,0.10842595681520052,0.13203543551575614,0.12136713443063307,0.8933716473068001,1.2002007585824053,0.8051594403770055,1.1225032674782833,0.7,0.6,0.7,0.8,0.0,0.1,0.1,0.7
MIX q=0.50 k=200 d0,0.5,0,False,200.0,105.30806257521058,0.526540312876053,112.0,103.65846153846154,0.5182923076923077,0.2,0.8466996439870195,0.6718017178400428,0.8999999999999998,0.49993842364532026,0.2,30.0,0.06390575997803427,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9692332068047362,0.06537610789011228,-0.10964980640068378,0.09982486726979545,0.10547427075053468,0.21619930178097957,0.1433644130726315,0.7357074778180771,0.9818566074335306,0.46172613161777415,1.240887267880433,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.2,0.10039975544788216,0.1039607050710163,0.13910554933771624,0.1284911874638612,0.8090882115962682,1.0952195229192478,0.7217523378893725,1.2407786229243862,0.6,0.6,0.6,0.7,0.0,0.0,0.1,0.6
MIX q=0.50 k=200 d1,0.5,1,False,200.0,107.22984356197352,0.5361492178098676,114.0,106.42461538461538,0.5321230769230769,0.1,0.8609366044092824,0.5865040429712177,0.9999999999999999,0.5033210332103321,0.1,30.0,0.1254277564768248,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.950321528125958,0.06584462091029075,-0.1146866899877782,0.09599455297337922,0.10196582253114934,0.2401684532715317,0.14322414395620897,0.7119317994480425,0.9457236507858288,0.3996967614428898,1.2542989448180055,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.11502793283605994,0.11769859819803088,0.18108887253676476,0.1324905317600816,0.8883547875795649,1.1927747149727543,0.635201551728182,1.2893686625164906,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
MIX q=0.50 k=200 d2,0.5,2,False,200.0,105.45968712394705,0.5272984356197352,112.0,105.04,0.5252,0.1,0.8573414756969358,0.6805354237977781,0.9999999999999999,0.4944581280788177,0.1,30.0,0.06763174379324899,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9405973957777346,0.06388097851137742,-0.1066668686504324,0.1024559484092955,0.10800985764989576,0.21527106834640564,0.14436594163530245,0.7481671675910271,0.9970717440600204,0.4759392388225039,1.2492836353783248,0.1,0.1,0.1,0.4,0.0,0.0,0.3,0.3,0.12281188347641758,0.12476220230282378,0.1527518964747423,0.13326143962806147,0.936221330424169,1.245699919149635,0.803995801758996,1.2600123545837985,0.6,0.4,0.5,0.6,0.1,0.4,0.0,0.7
MIX q=0.75 k=40 d0,0.75,0,True,40.0,15.700361010830324,0.3925090252707581,16.0,15.904615384615385,0.3976153846153846,0.4,0.5937186991655884,0.5875410246392897,-0.6,0.9651041666666668,0.4,10.0,-0.05209571139127123,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7975983801294867,0.058173663079369664,-0.1250729046857505,0.04785736520533357,0.051354077000205944,0.21306357986189428,0.09590909795940022,0.5354453132480185,0.7462151572591651,0.2246154187231541,0.7396535275345877,0.4,0.3,0.4,0.5,0.0,0.1,0.1,0.9,0.06223826327058157,0.06441033566212126,0.133196683373626,0.08971089129473442,0.7179767666169852,1.0339648045658036,0.4672658634900007,0.7518147016079709,0.2,0.4,0.2,0.3,0.0,0.2,0.1,0.8
MIX q=0.75 k=40 d1,0.75,1,True,40.0,18.73164861612515,0.46829121540312874,20.0,17.889230769230767,0.4472307692307692,0.5,0.632584216640488,0.6133089499750803,0.49999999999999994,0.9456161137440757,0.5,20.0,0.002289301097971541,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7703488654342854,0.0575023619578896,-0.12407107671186857,0.059365009106727484,0.06289594507277135,0.18462827987331054,0.10217044145778058,0.6155982510730519,0.8852899380887527,0.32153800678565037,0.7823720134570891,0.5,0.7,0.5,0.6,0.2,0.2,0.1,0.9,0.06476938473155158,0.06689229802440533,0.14861127024050613,0.09082817804684883,0.7364707678040457,1.0549153536095426,0.43583090721673784,0.7894006412342475,0.7,0.5,0.7,0.7,0.0,0.2,0.0,0.7
MIX q=0.75 k=40 d2,0.75,2,True,40.0,18.99037304452467,0.4747593261131167,20.0,19.455384615384617,0.48638461538461536,0.1,0.5477395560735439,0.5751952116148844,-0.7,0.9368421052631579,0.1,5.0,-0.12314300408524326,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.45708973381676193,0.028980363509856222,-0.10408523350910903,0.03958312363306882,0.04344403592743312,0.22909984108666115,0.09610402339332562,0.45205220752964115,0.6179696368218398,0.17277673980618688,0.8442810281606321,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.6,0.08378060141570409,0.08498060211071974,0.10902324468300528,0.09498041839716562,0.8947170747908151,1.2607298613212796,0.7684654924672586,0.9187470671486313,0.5,0.7,0.3,0.5,0.2,0.2,0.0,0.9
MIX q=0.75 k=60 d0,0.75,0,True,60.0,26.703971119133573,0.4450661853188929,28.0,26.043076923076924,0.434051282051282,0.5,0.6590036309309588,0.6435133343621778,0.09999999999999999,0.8789789789789789,0.5,20.0,0.08518991616275795,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6745063296214848,0.046847814846148195,-0.13870728583496816,0.0813261173030062,0.08501248808141776,0.18016850070166812,0.11666269914423646,0.7287032505249358,1.0080106529433643,0.4513892105794342,0.9456015024259422,0.5,0.2,0.5,0.8,0.0,0.3,0.3,0.6,0.07956074693123649,0.0821936639807514,0.152882564170984,0.10604322823290807,0.7750958297895771,1.0824100731260207,0.5204043205493053,0.9470737328672654,0.2,0.2,0.2,0.3,0.0,0.0,0.1,0.2
MIX q=0.75 k=60 d1,0.75,1,True,60.0,27.310469314079423,0.45517448856799037,29.0,26.501538461538463,0.44169230769230766,0.5,0.5828652811745777,0.5553006659746866,0.3,0.8665684830633283,0.5,20.0,0.11522404479813197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8961783285047853,0.061679772277754896,-0.11097735415755106,0.07002879761742942,0.073754999445484,0.1766362599763578,0.10999594535520858,0.6705247107728186,0.9213640835014766,0.3964576561279239,0.9327318750986014,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.6,0.06475983902423321,0.06829902814103159,0.16777570671101405,0.10523912799544945,0.648988921154733,0.9228357393985376,0.38599056021727307,0.961261990076227,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.4
MIX q=0.75 k=60 d2,0.75,2,True,60.0,23.98676293622142,0.39977938227035703,25.0,23.40923076923077,0.3901538461538462,0.5,0.596726297700535,0.5515343642466985,0.39999999999999997,0.900728155339806,0.5,30.0,0.038351646925796734,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7251501893252242,0.05065824936660257,-0.12592392915955108,0.062468072071792946,0.06707386753855375,0.1831980613010089,0.11370648950503748,0.5898860111724953,0.8230358902207909,0.3409865346181418,0.9265385067962745,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.04995265204866395,0.05419325958644365,0.13046667706261128,0.10432742633940831,0.5194536229633114,0.7413036712348898,0.38287670977234706,0.9409624138887673,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1
MIX q=0.75 k=80 d0,0.75,0,True,80.0,37.60890493381468,0.4701113116726835,40.0,36.48,0.45599999999999996,0.7,0.6953649133374369,0.6553641394783308,0.6,0.78728362183755,0.7,30.0,0.09763741630540801,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.817251459283146,0.05826275685687654,-0.13682203506688606,0.08939673337753051,0.09333284412309678,0.19538353936268615,0.12394774407332282,0.7530015557837388,1.029415753615112,0.4575448559747161,1.0184702395512748,0.7,0.6,0.7,0.8,0.0,0.1,0.1,0.9,0.05175871033699497,0.05652213936335396,0.18270663375410578,0.10997596243236367,0.5139499406346696,0.7164472663427349,0.28328862107247843,1.1052753325636644,0.2,0.2,0.2,0.3,0.0,0.0,0.1,0.3
MIX q=0.75 k=80 d1,0.75,1,True,80.0,38.59205776173285,0.4824007220216607,41.0,38.04,0.4755,0.1,0.5204676431607188,0.5214099845611887,0.7999999999999999,0.7846102150537635,0.1,20.0,0.10790154595075019,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6927521646840884,0.047564250360344396,-0.1290470669150523,0.07252917321388619,0.07765935404056673,0.20909168373526466,0.12340367254576058,0.6293115305119389,0.8515106318618418,0.3468773693826909,0.9439881035945265,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.08505375082072564,0.08809340616769806,0.15548583918415548,0.11350819602826778,0.7760973149970555,1.0781102226136492,0.5470192736972596,1.0559397094208502,0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.3
MIX q=0.75 k=80 d2,0.75,2,True,80.0,37.98796630565584,0.474849578820698,40.0,38.82153846153846,0.4852692307692308,0.5,0.7809711688790709,0.807503717004869,0.8999999999999998,0.7835570469798657,0.5,15.0,-0.09565655935070116,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8444394924347168,0.06257493176365325,-0.11318289169861329,0.08820990923850491,0.09313169581849666,0.20797864965152757,0.13083102856714957,0.7118471576541678,0.9503226160777032,0.4241296372791265,1.0562869671320123,0.5,0.8,0.3,0.7,0.2,0.3,0.2,0.8,0.11080195858136044,0.11258029439452402,0.16543975248466802,0.12216823155773189,0.9215185728650169,1.2679493141060663,0.6697420475869541,1.0779162357817085,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.7
MIX q=0.75 k=100 d0,0.75,0,True,100.0,47.54632972322503,0.47546329723225034,50.0,45.61538461538461,0.45615384615384613,0.3,0.6518708213989204,0.5244433655712616,0.8999999999999998,0.7136774193548387,0.3,30.0,0.11944809706947157,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7014218716321025,0.04743679693209213,-0.11133164673585338,0.07656600023579974,0.08189702650651501,0.2361100344457927,0.12719073206940534,0.6438914626407332,0.8647565672918499,0.32428100912999586,1.092625842384759,0.3,0.2,0.3,0.3,0.0,0.1,0.0,0.2,0.06698705226904544,0.07181762050748104,0.18730668670103545,0.11796143733715934,0.6088228672749275,0.8398532998734928,0.35763299991508063,1.1194956301802703,0.2,0.2,0.2,0.5,0.0,0.0,0.3,0.3
MIX q=0.75 k=100 d1,0.75,1,True,100.0,45.26714801444043,0.45267148014440434,48.0,43.55384615384615,0.4355384615384616,0.5,0.6751634939587451,0.6471401540490826,0.19999999999999998,0.727444589308996,0.5,30.0,0.03310667196581485,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.8307853034692549,0.05678730952327027,-0.14523175930063514,0.08100327479343528,0.08588903824893965,0.21533279621220258,0.1262615788332376,0.6802468260148975,0.9303483125544397,0.3761771370563057,0.9932894293912686,0.5,0.6,0.4,0.5,0.1,0.1,0.0,0.6,0.07852908013665516,0.0823943722782887,0.17730073113651523,0.11639210495500174,0.7079034468028835,0.9722420857731479,0.4429145871721791,1.0894376591901438,0.2,0.1,0.2,0.2,0.0,0.1,0.0,0.2
MIX q=0.75 k=100 d2,0.75,2,True,100.0,47.16004813477738,0.4716004813477738,50.0,46.39076923076923,0.46390769230769224,0.0,0.5693156981085886,0.4722521242251936,0.9999999999999999,0.7231912144702842,0.0,30.0,0.0013067056637885432,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5882240381361556,0.03824989509925225,-0.1332263805443662,0.051705371111178344,0.057915138990002,0.22240012867145909,0.12229766469264068,0.4735588298889821,0.6362906974347121,0.23248804494875172,0.9668354917455372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05356447205091941,0.05812610671729388,0.19157140674926387,0.10893291775007453,0.5335954265968802,0.7421494754045991,0.2796057770825198,1.1242687482620517,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1
MIX q=0.75 k=200 d0,0.75,0,False,200.0,92.97472924187726,0.46487364620938637,99.0,90.89846153846153,0.45449230769230764,0.4,0.5953932163821843,0.5309423019200468,0.8999999999999998,0.5195812807881773,0.4,30.0,-0.013000650447016482,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7788392089954446,0.05339120276924825,-0.11053572374057385,0.06611690337344056,0.07438131446532491,0.23071674904918482,0.14360944761593095,0.5179416514730303,0.6841459786731311,0.28657175365861964,1.238283340355448,0.4,0.4,0.2,0.7,0.2,0.2,0.3,0.4,0.05161745261354911,0.05860851654365479,0.19128089704923978,0.12843488715873846,0.45632863344379226,0.5979754351568671,0.26985158167813106,1.2860201599182848,0.2,0.1,0.0,0.3,0.2,0.1,0.1,0.5
MIX q=0.75 k=200 d1,0.75,1,False,200.0,89.9037304452467,0.4495186522262335,94.0,88.82461538461538,0.44412307692307695,0.2,0.5543011617080924,0.39874172411042474,0.39999999999999997,0.5221331689272503,0.2,30.0,0.10463502735214658,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7704386983962502,0.049607703639539924,-0.11933762556223404,0.06169623906588795,0.06940972902092099,0.2616546348546436,0.1378882294807013,0.5033767514625713,0.6772555271409795,0.23579264743451583,1.1721732950986739,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.3,0.06175532783273874,0.06776353725578566,0.1891247024492697,0.1249829036392999,0.5421824528205147,0.7218123932850598,0.326532319855487,1.2740085879232708,0.2,0.2,0.2,0.3,0.0,0.0,0.1,0.3
MIX q=0.75 k=200 d2,0.75,2,False,200.0,90.9037304452467,0.4545186522262335,96.0,87.59692307692308,0.43798461538461536,0.0,0.6038149154603243,0.3676136004893358,0.9999999999999999,0.5180024660912455,0.0,30.0,0.15834252998477238,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7459500601574588,0.05035405544495508,-0.11582239217235535,0.06494139284937428,0.07244820428412993,0.24506676163928154,0.13774571696468974,0.5259561304741082,0.689382752827504,0.2649946994646412,1.2138037020954555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02402454102972973,0.030878464176775904,0.1757697926474857,0.11931901351161722,0.2587891340031025,0.34514469389319113,0.13668185339395625,1.2036208622642253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
MIX q=0.75 k=400 d0,0.75,0,False,400.0,182.19614921780988,0.4554903730445247,193.0,177.01846153846154,0.44254615384615387,0.2,0.6607529523828197,0.38547049637771286,0.7,0.30178351783517837,0.2,10.0,0.06769304468682191,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7936691446626398,0.052709502928096175,-0.10843752836011455,0.05941268526493215,0.06952327750793125,0.2464060627763337,0.15341763228483218,0.45316354106453477,0.6185096462305755,0.24111697819246394,1.304329181390717,0.2,0.3,0.2,0.2,0.0,0.1,0.0,0.6,0.0663520318087758,0.07385180511357096,0.2206304602344915,0.13839585873973154,0.5336272760332903,0.7289662440367172,0.30073831028705295,1.3753284292761205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
MIX q=0.75 k=400 d1,0.75,1,False,400.0,183.2936221419976,0.458234055354994,194.0,178.77846153846153,0.4469461538461538,0.1,0.6756212467364145,0.3661587993137826,0.0,0.2940959409594096,0.1,5.0,0.11549167716314418,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7792816802217014,0.05158921786769022,-0.11342511275280176,0.06435933546843531,0.074328206113073,0.2308864058355955,0.15431980189608233,0.48165047647692677,0.6477083507797206,0.27874891653111394,1.3430163042065881,0.1,0.1,0.1,0.2,0.0,0.2,0.1,0.8,0.07770843648152481,0.08426897965416495,0.19481424555506655,0.1370819525930779,0.6147343108272898,0.8293559821347277,0.39888477487935864,1.3708078405454247,0.2,0.3,0.0,0.2,0.2,0.1,0.0,1.0
MIX q=0.75 k=400 d2,0.75,2,False,400.0,181.2719614921781,0.4531799037304452,193.0,177.03076923076924,0.4425769230769231,0.1,0.6733748804779011,0.40872469624819086,-0.19999999999999998,0.2997539975399754,0.1,10.0,-0.030862174526185115,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7675873011690258,0.051081056444287176,-0.110516019446121,0.04782791849400847,0.058917005516569296,0.25438657754920757,0.1559218025859539,0.37786252172200574,0.5121310130042991,0.18801274404801024,1.353531915790438,0.1,0.1,0.0,0.2,0.1,0.0,0.1,0.7,0.04853974496115465,0.05744798052406176,0.25438657754920757,0.14154126951861606,0.40587441895528553,0.5501115388560331,0.19081095169718737,1.3905109978473835,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.5
MIX q=1.00 k=40 d0,1.0,0,True,40.0,15.90734055354994,0.39768351383874845,16.0,15.898461538461538,0.3974615384615385,0.3,0.3479525314348075,0.32921557987102074,-0.7,0.9640624999999998,0.3,20.0,-0.06915800561526586,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4324607372740394,0.030946969071558028,-0.15833708712470762,0.021288334203634074,0.026101172053134447,0.24945586049838608,0.10036689809105549,0.2600575742557549,0.37012569315410676,0.0853390822773306,0.7088336650845262,0.3,0.3,0.1,0.4,0.2,0.0,0.1,0.5,0.049224583818857415,0.051677263851368165,0.12237910612907688,0.08511816865935289,0.6071237746923707,0.9052018699213352,0.4022302938455751,0.7268933947024209,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.4
MIX q=1.00 k=40 d1,1.0,1,True,40.0,12.902527075812275,0.3225631768953068,13.0,12.747692307692308,0.3186923076923077,0.2,0.5857037149491818,0.5781363357577164,0.0,0.9734848484848485,0.2,10.0,0.054932157504946844,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.6225889319678715,0.04639913896930059,-0.16749233927645757,0.053034692549276174,0.05552349623443384,0.23672600404325572,0.08770535388403362,0.6330684932626632,0.8999129582876603,0.22403408009026934,0.5628163182622352,0.2,0.2,0.2,0.3,0.0,0.0,0.1,0.8,0.0765783189754965,0.0760396711139862,0.08732044840950726,0.06695063878333092,1.135757216000129,1.6118804887223763,0.8769803679473411,0.5842232587689209,0.6,0.6,0.6,0.7,0.0,0.2,0.1,0.8
MIX q=1.00 k=40 d2,1.0,2,True,40.0,15.747292418772563,0.39368231046931407,16.0,14.830769230769231,0.3707692307692308,0.0,0.19172257178992194,0.2043270085905184,0.7,0.9611627906976743,0.0,15.0,0.0973523759998779,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5073299799072175,0.04014924698296207,-0.14594638906115665,0.025935454384274248,0.030819244679381578,0.22219235933685044,0.10215893512652931,0.3016793845903963,0.4446524592525619,0.11672523061405231,0.6594301907710219,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.01568443953014853,0.019146204239686118,0.17857213360379887,0.08464423471773279,0.22619619993652124,0.32507260124381315,0.08783251459014245,0.7070457267334173,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.3
MIX q=1.00 k=60 d0,1.0,0,True,60.0,21.373044524669073,0.35621740874448454,22.0,20.372307692307693,0.3395384615384615,0.1,0.40619584973816064,0.42926017898931473,0.6,0.9130350194552528,0.1,15.0,0.13197696059540204,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7181690016941097,0.0541196051668964,-0.11929343873313347,0.06153469096744013,0.06680752060018803,0.30045168626519847,0.11903617185709013,0.5612371395847168,0.8153354968185964,0.20480727444852997,0.8460325824098625,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.4,0.07372255197401723,0.07624036256969834,0.15757938025311613,0.10094753785901664,0.7552473709282107,1.0661237474018992,0.46784390099515805,0.8746039503274006,0.3,0.2,0.3,0.4,0.0,0.1,0.1,0.3
MIX q=1.00 k=60 d1,1.0,1,True,60.0,20.04332129963899,0.3340553549939832,20.0,17.2,0.2866666666666667,0.2,0.43493736378291875,0.44756182421776197,-0.3,0.908616504854369,0.2,15.0,0.05701782069020184,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5139757023450507,0.03823477016662702,-0.17751934465863517,0.05244241011143291,0.05764388452214496,0.27258086223974076,0.11424139896221794,0.5045796449079638,0.7273971659481913,0.19239212056387392,0.8132997559304124,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0.08750048890050155,0.08833641738182268,0.12737555157962677,0.0942318502346949,0.9374369405016565,1.3549397378593908,0.6869488517645558,0.7701692073691241,0.4,0.4,0.4,0.5,0.0,0.0,0.1,0.4
MIX q=1.00 k=60 d2,1.0,2,True,60.0,22.23225030084236,0.37053750501403926,23.0,20.301538461538463,0.3383589743589744,0.1,0.5666359471271482,0.5258873187802383,0.8999999999999998,0.9007272727272727,0.1,20.0,0.06650762381606135,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4909807265583272,0.03473693402879485,-0.17576409309931718,0.06165020042985647,0.06605548740054722,0.21850709010991876,0.11150582601371423,0.5923949425962997,0.8232292244721412,0.2821427917915327,0.8613510390589816,0.1,0.1,0.1,0.4,0.0,0.0,0.3,0.2,0.09671371670017903,0.09646902624516965,0.11914222753575121,0.09092158629307313,1.0610134532212747,1.536671200345677,0.8117501132934415,0.8016255534241401,0.2,0.2,0.2,0.5,0.0,0.0,0.3,0.2
MIX q=1.00 k=80 d0,1.0,0,True,80.0,31.180505415162454,0.3897563176895306,32.0,28.50769230769231,0.35634615384615387,0.4,0.3968559255607681,0.27432853406974983,0.3,0.8317142857142857,0.4,30.0,0.17713243294776887,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5299263900402222,0.03714708339780537,-0.1779581582683457,0.0497360167899783,0.05633401238211688,0.2656328114850077,0.12478157913468269,0.4514609670175187,0.6455978432422808,0.18723596874923484,0.9466510496270915,0.4,0.2,0.4,0.4,0.0,0.4,0.0,0.5,0.060179294234625536,0.06488895709440048,0.17101489991640229,0.11346523017299005,0.5718840652371676,0.8087932611616593,0.35189503525156673,0.9860525119472179,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.4
MIX q=1.00 k=80 d1,1.0,1,True,80.0,28.63898916967509,0.35798736462093866,29.0,25.473846153846154,0.3184230769230769,0.1,0.3258723250033675,0.3672601592812135,0.6,0.8475939849624061,0.1,30.0,-0.02470074177969034,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5209197587579074,0.036163121016445254,-0.1482556467979418,0.036147191875986584,0.043618420630339404,0.31305924474861,0.12733096333615015,0.3425594175015232,0.4922686108022085,0.11546438088743609,0.9493841300095508,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.05004123292661755,0.054852468192385345,0.16417914002350076,0.10969351667573009,0.5000520527985002,0.7334717407825919,0.3047965345625187,0.9242671757767215,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3
MIX q=1.00 k=80 d2,1.0,2,True,80.0,30.38146811070999,0.3797683513838749,31.0,28.932307692307692,0.36165384615384616,0.5,0.4433480605280863,0.40433867323382466,-0.7,0.8258468335787923,0.5,30.0,0.020865226585923602,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.5746245634352456,0.04238845910062916,-0.15348172269558202,0.04731387710303325,0.054431894466390865,0.3472919632425828,0.12801362943629055,0.42520389981974827,0.6018616162415429,0.13623660237131544,0.9660091219947049,0.5,0.4,0.5,0.5,0.0,0.1,0.0,0.9,0.07373108552672658,0.07756480293973565,0.1778622395793461,0.11317026271037338,0.6853814869922179,0.9440191227391106,0.41454040892043537,0.9810571124526115,0.3,0.3,0.3,0.7,0.0,0.0,0.4,0.3
MIX q=1.00 k=100 d0,1.0,0,True,100.0,39.16967509025271,0.3916967509025271,40.0,35.972307692307695,0.3597230769230769,0.1,0.4429490556310256,0.39571737833168946,0.6,0.7872641509433962,0.1,20.0,0.05653454751731363,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.49355378868891564,0.0340948091491351,-0.12761433909708852,0.05173380987459675,0.05894399784320932,0.1982048027355241,0.13033443192653074,0.4522519258490031,0.6432039927978158,0.2610118885142662,1.0050695445835465,0.1,0.1,0.1,0.3,0.0,0.0,0.2,0.2,0.043376003100566995,0.049213104665637324,0.14907600523926468,0.11602815276724407,0.42414796316166714,0.5674132263145009,0.2909656925066457,0.999446129725911,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2
MIX q=1.00 k=100 d1,1.0,1,True,100.0,38.257521058965104,0.38257521058965105,39.0,35.98153846153846,0.35981538461538465,0.0,0.5050399003894963,0.4335598874115977,0.8999999999999998,0.7833785617367707,0.0,30.0,-0.03976304221357785,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.7548353492827901,0.053791609418433195,-0.15965657146959145,0.04292953373782349,0.050149969923280455,0.30266156958978707,0.12734985192190318,0.39379684519801983,0.5712853080228001,0.14184005520095636,1.0074648179855419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05904464537609577,0.06345321435003447,0.1334746204656636,0.11023316042136716,0.5756272804615602,0.8305431851371017,0.44236608555320844,1.1030174828490085,0.2,0.3,0.2,0.3,0.0,0.1,0.1,0.3
MIX q=1.00 k=100 d2,1.0,2,True,100.0,38.38628158844765,0.38386281588447657,40.0,35.47692307692308,0.3547692307692308,0.5,0.5110606372036448,0.6060785133907388,0.6,0.7829903978052125,0.5,20.0,-0.07224744260657345,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4955505869631371,0.03344780135385994,-0.16534736542563522,0.0621934759824736,0.0686137894181257,0.292407546180091,0.12853090270174086,0.5338310707841654,0.7603530241304814,0.21269449709813315,1.0037269055285916,0.5,0.3,0.5,0.6,0.0,0.2,0.1,0.7,0.05052733730421122,0.05603735596480105,0.18934360993027555,0.11603754644589041,0.48292434372465715,0.6860403137452835,0.26685525496644724,1.049805460739127,0.2,0.3,0.2,0.5,0.0,0.1,0.3,0.7
MIX q=1.00 k=200 d0,1.0,0,False,200.0,72.76774969915765,0.36383874849578823,74.0,67.12923076923077,0.33564615384615387,0.1,0.3176688399930492,0.23652785831169706,-0.8999999999999998,0.6069708491761724,0.1,5.0,0.1294712167456115,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.4296312126456626,0.028633322036779596,-0.15694877651318506,0.04303733440875379,0.05242174561180087,0.31086867139083163,0.1432291751108732,0.36599907505730855,0.5083634867472072,0.1384421730765086,1.122393582804531,0.1,0.3,0.1,0.1,0.0,0.2,0.0,0.7,0.04677516541320692,0.05381976422151695,0.24961406695017507,0.12712808600694614,0.42335070016374116,0.5741207683287911,0.18738994153940697,1.233978909817317,0.4,0.6,0.2,0.5,0.2,0.4,0.1,0.8
