panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
SMALL439,0.12,M,QUANTILE-F,2012-12-31,OOS,3440,0.27754523929945485,-7.849295211369878,-7.805413319231569,-0.04388189213830884
SMALL439,0.12,M,QUANTILE-F,2014-12-31,IS,998,0.27683661889526373,-7.198582683610777,-7.08981982765351,-0.10876285595726731
SMALL439,0.12,M,QUANTILE-F,2014-12-31,OOS,2936,0.27746879290396503,-6.700599852079558,-6.6573627663320645,-0.043237085747493964
SMALL439,0.12,M,QUANTILE-F,2016-12-31,IS,1502,0.2769590688521148,-6.126430562897034,-6.040197340899822,-0.08623322199721173
SMALL439,0.12,M,QUANTILE-F,2016-12-31,OOS,2432,0.2775241777169565,-7.263779224529721,-7.219835667188179,-0.04394355734154143
SMALL439,0.12,M,QUANTILE-F,2018-12-31,IS,2004,0.27699160000204975,-5.289471830623227,-5.225083648169204,-0.06438818245402267
SMALL439,0.12,M,QUANTILE-F,2018-12-31,OOS,1930,0.277637386124045,-8.46586650303558,-8.40917320850123,-0.0566932945343499
SMALL439,0.12,M,QUANTILE-F,2020-12-31,IS,2509,0.2772592850341806,-6.7322886544955995,-6.686412322110424,-0.04587633238517519
SMALL439,0.12,M,QUANTILE-F,2020-12-31,OOS,1425,0.27739493015631955,-6.993367357936497,-6.908685701717809,-0.08468165621868806
SMALL439,0.12,Q,MA-THRESH,2012-12-31,IS,494,0.30298012762835524,-0.1578380866160023,1.1646251590654133,-1.3224632456814156
SMALL439,0.12,Q,MA-THRESH,2012-12-31,OOS,3440,0.27880941649251184,-8.721577263638004,-8.411114801481133,-0.31046246215687034
SMALL439,0.12,Q,MA-THRESH,2014-12-31,IS,998,0.33169933284712183,-5.531140499807674,-5.3779835490014305,-0.15315695080624359
SMALL439,0.12,Q,MA-THRESH,2014-12-31,OOS,2936,0.2648980386925138,-8.265311930021578,-7.722742688069828,-0.5425692419517505
SMALL439,0.12,Q,MA-THRESH,2016-12-31,IS,1502,0.2981889120149347,-4.164709913293607,-4.321619715150682,0.1569098018570747
SMALL439,0.12,Q,MA-THRESH,2016-12-31,OOS,2432,0.2717503412566679,-9.73216663864327,-8.922674132849329,-0.8094925057939406
SMALL439,0.12,Q,MA-THRESH,2018-12-31,IS,2004,0.301824012851687,-3.475074746416551,-3.5348556236215467,0.0597808772049957
SMALL439,0.12,Q,MA-THRESH,2018-12-31,OOS,1930,0.2610990953512267,-12.044013775095696,-11.208243120787454,-0.8357706543082415
SMALL439,0.12,Q,MA-THRESH,2020-12-31,IS,2509,0.27811518504232824,-8.879381185615486,-7.768992945019182,-1.1103882405963041
SMALL439,0.12,Q,MA-THRESH,2020-12-31,OOS,1425,0.2884109308852258,-5.2645688499496135,-5.923568822130254,0.6589999721806405
SMALL439,0.12,Q,QUANTILE-M,2012-12-31,IS,494,0.2775221031986584,1.8765137721889147,1.965495824397201,-0.08898205220828626
SMALL439,0.12,Q,QUANTILE-M,2012-12-31,OOS,3440,0.28118276360052213,-7.278510475719635,-7.3026032253243445,0.024092749604709418
SMALL439,0.12,Q,QUANTILE-M,2014-12-31,IS,998,0.27998972768712854,-6.741218669591875,-6.68974127160229,-0.051477397989585505
SMALL439,0.12,Q,QUANTILE-M,2014-12-31,OOS,2936,0.28097236973234985,-5.815628651815197,-5.8526639900899236,0.037035338274726826
SMALL439,0.12,Q,QUANTILE-M,2016-12-31,IS,1502,0.2795070018032095,-5.409084029204925,-5.363095193847012,-0.04598883535791298
SMALL439,0.12,Q,QUANTILE-M,2016-12-31,OOS,2432,0.2814741402374641,-6.449253730628746,-6.499864811364775,0.05061108073602938
SMALL439,0.12,Q,QUANTILE-M,2018-12-31,IS,2004,0.2794262050709949,-4.547260447354451,-4.522383115232986,-0.02487733212146459
SMALL439,0.12,Q,QUANTILE-M,2018-12-31,OOS,1930,0.28206969471692206,-7.652914060670435,-7.702433018314703,0.049518957644267836
SMALL439,0.12,Q,QUANTILE-M,2020-12-31,IS,2509,0.2804117131478387,-5.830257633363867,-5.900415083300614,0.07015744993674744
SMALL439,0.12,Q,QUANTILE-M,2020-12-31,OOS,1425,0.28127132454596915,-6.436933885386953,-6.352609393768849,-0.08432449161810407
SMALL439,0.12,Q,QUANTILE-F,2012-12-31,IS,494,0.27561998722735176,1.8848997483978724,1.968888519916434,-0.08398877151856166
SMALL439,0.12,Q,QUANTILE-F,2012-12-31,OOS,3440,0.2797404732415792,-7.311146485755771,-7.3390049478217145,0.02785846206594389
SMALL439,0.12,Q,QUANTILE-F,2014-12-31,IS,998,0.2781510888760682,-6.676927787843501,-6.634789738379765,-0.04213804946373578
SMALL439,0.12,Q,QUANTILE-F,2014-12-31,OOS,2936,0.27958743696969623,-5.873333579448992,-5.913372273425055,0.0400386939760633
SMALL439,0.12,Q,QUANTILE-F,2016-12-31,IS,1502,0.27772303696000944,-5.387351577254851,-5.345495159067193,-0.04185641818765795
SMALL439,0.12,Q,QUANTILE-F,2016-12-31,OOS,2432,0.28014946551291525,-6.5070049373933125,-6.5620415299384005,0.05503659254508797
SMALL439,0.12,Q,QUANTILE-F,2018-12-31,IS,2004,0.2775461042523278,-4.537304692240918,-4.516561191640944,-0.02074350059997343
SMALL439,0.12,Q,QUANTILE-F,2018-12-31,OOS,1930,0.2809643050361032,-7.7203835237792395,-7.7729084249293035,0.05252490115006392
SMALL439,0.12,Q,QUANTILE-F,2020-12-31,IS,2509,0.2786634817584469,-5.8134358386365825,-5.893484455904852,0.08004861726826906
SMALL439,0.12,Q,QUANTILE-F,2020-12-31,OOS,1425,0.2802082988837901,-6.541867202020413,-6.452153711260977,-0.08971349075943547
SMALL439,0.06,W,MA-THRESH,2012-12-31,IS,494,0.3844621987137016,-0.3657783994793551,1.2179541311956976,-1.5837325306750527
SMALL439,0.06,W,MA-THRESH,2012-12-31,OOS,3440,0.3808442894068172,-6.8289267763400385,-6.77905974082007,-0.049867035519968184
SMALL439,0.06,W,MA-THRESH,2014-12-31,IS,998,0.4394603249482311,-5.053385180106318,-4.862190074564476,-0.1911951055418415
SMALL439,0.06,W,MA-THRESH,2014-12-31,OOS,2936,0.36152836424580553,-6.259324719940396,-5.997433887646175,-0.2618908322942204
SMALL439,0.06,W,MA-THRESH,2016-12-31,IS,1502,0.4081194468573123,-4.229805515115959,-4.32988545685038,0.10007994173442114
SMALL439,0.06,W,MA-THRESH,2016-12-31,OOS,2432,0.36473407588171736,-7.034431277333919,-6.608353171531012,-0.4260781058029073
SMALL439,0.06,W,MA-THRESH,2018-12-31,IS,2004,0.40577841697789246,-3.4951159094451345,-3.5113343254566054,0.016218416011470893
SMALL439,0.06,W,MA-THRESH,2018-12-31,OOS,1930,0.3558801731089757,-8.60797406854159,-8.236144033855176,-0.37183003468641473
SMALL439,0.06,W,MA-THRESH,2020-12-31,IS,2509,0.3878808594179137,-5.004285024916144,-5.0133341683250565,0.009049143408912386
SMALL439,0.06,W,MA-THRESH,2020-12-31,OOS,1425,0.36970919680313974,-7.647219484105006,-6.952755440867597,-0.6944640432374083
SMALL439,0.06,W,QUANTILE-M,2012-12-31,IS,494,0.38214112961452845,1.3586989520768755,1.407791969737604,-0.04909301766072849
SMALL439,0.06,W,QUANTILE-M,2012-12-31,OOS,3440,0.3817888908111824,-5.896777222627492,-5.882862465201866,-0.013914757425625979
SMALL439,0.06,W,QUANTILE-M,2014-12-31,IS,998,0.3820477665142662,-4.905663591053555,-4.8659153066237915,-0.039748284429763636
SMALL439,0.06,W,QUANTILE-M,2014-12-31,OOS,2936,0.3817601605718006,-4.93053830613015,-4.918693203838687,-0.011845102291463405
SMALL439,0.06,W,QUANTILE-M,2016-12-31,IS,1502,0.3820690754655526,-4.057889217264532,-4.03084778715832,-0.027041430106211628
SMALL439,0.06,W,QUANTILE-M,2016-12-31,OOS,2432,0.38168739764423704,-5.467643013536261,-5.454103880770789,-0.01353913276547214
SMALL439,0.06,W,QUANTILE-M,2018-12-31,IS,2004,0.38202641582257235,-3.4223832642355845,-3.4067445998619883,-0.01563866437359618
SMALL439,0.06,W,QUANTILE-M,2018-12-31,OOS,1930,0.3816324171562743,-6.535703958100125,-6.514296567085398,-0.021407391014727217
SMALL439,0.06,W,QUANTILE-M,2020-12-31,IS,2509,0.38199393528530934,-4.6084701653153815,-4.592607891937894,-0.015862273377487135
SMALL439,0.06,W,QUANTILE-M,2020-12-31,OOS,1425,0.3815499780976865,-5.4854378085053,-5.461462475821688,-0.023975332683612294
SMALL439,0.06,W,QUANTILE-F,2012-12-31,IS,494,0.38005350959757145,1.3027382097379192,1.3462023547938018,-0.043464145055882586
SMALL439,0.06,W,QUANTILE-F,2012-12-31,OOS,3440,0.38036126961342587,-5.909889023929704,-5.899351791280338,-0.01053723264936579
SMALL439,0.06,W,QUANTILE-F,2014-12-31,IS,998,0.380212241692291,-4.990845015419043,-4.955552490125914,-0.035292525293129096
SMALL439,0.06,W,QUANTILE-F,2014-12-31,OOS,2936,0.38036014441501326,-4.927712320010924,-4.920358733685037,-0.007353586325886674
SMALL439,0.06,W,QUANTILE-F,2016-12-31,IS,1502,0.38021503254918554,-4.156873127653049,-4.134808678973134,-0.02206444867991486
SMALL439,0.06,W,QUANTILE-F,2016-12-31,OOS,2432,0.38038907167866304,-5.4366668383442285,-5.426825623826792,-0.00984121451743647
SMALL439,0.06,W,QUANTILE-F,2018-12-31,IS,2004,0.3801942020542547,-3.5034532714429245,-3.489995498719689,-0.01345777272323545
SMALL439,0.06,W,QUANTILE-F,2018-12-31,OOS,1930,0.38045596906459006,-6.487210194655257,-6.471068234324884,-0.016141960330373628
SMALL439,0.06,W,QUANTILE-F,2020-12-31,IS,2509,0.38027260576128924,-4.667980810916061,-4.655966991557237,-0.01201381935882484
SMALL439,0.06,W,QUANTILE-F,2020-12-31,OOS,1425,0.3804106900746039,-5.433353320091028,-5.414495000294894,-0.018858319796133394
SMALL439,0.06,M,MA-THRESH,2012-12-31,IS,494,0.4002970008850229,-0.9752115735840672,-0.4226150112077276,-0.5525965623763396
SMALL439,0.06,M,MA-THRESH,2012-12-31,OOS,3440,0.38015631171382874,-7.375914657295968,-7.261832537784385,-0.11408211951158265
SMALL439,0.06,M,MA-THRESH,2014-12-31,IS,998,0.4457044361547577,-5.5952397937988785,-5.616209174996789,0.020969381197910586
SMALL439,0.06,M,MA-THRESH,2014-12-31,OOS,2936,0.3612641019926171,-6.8367503783770545,-6.577586057095908,-0.25916432128114675
SMALL439,0.06,M,MA-THRESH,2016-12-31,IS,1502,0.41118938292225454,-4.612172323134112,-4.973465590140047,0.36129326700593545
SMALL439,0.06,M,MA-THRESH,2016-12-31,OOS,2432,0.3650814052563922,-7.718184270281703,-7.232871918117789,-0.48531235216391355
SMALL439,0.06,M,MA-THRESH,2018-12-31,IS,2004,0.41008053713682524,-4.011230335163551,-4.24265493483631,0.2314245996727582
SMALL439,0.06,M,MA-THRESH,2018-12-31,OOS,1930,0.3542399141505567,-9.22112473081853,-8.758337984752362,-0.4627867460661683
SMALL439,0.06,M,MA-THRESH,2020-12-31,IS,2509,0.3873304451212098,-6.725945785020437,-6.505754440653688,-0.22019134436674914
SMALL439,0.06,M,MA-THRESH,2020-12-31,OOS,1425,0.3745069080166013,-6.1668684471754665,-6.012787088230165,-0.15408135894530162
SMALL439,0.06,M,QUANTILE-M,2012-12-31,IS,494,0.3808737359292619,-0.11506046525262548,0.08587060512426081,-0.2009310703768863
SMALL439,0.06,M,QUANTILE-M,2012-12-31,OOS,3440,0.3825041529542512,-6.286211521354579,-6.242403135567898,-0.043808385786681114
SMALL439,0.06,M,QUANTILE-M,2014-12-31,IS,998,0.38204572062005104,-5.668122150800947,-5.550093171878889,-0.11802897892205788
SMALL439,0.06,M,QUANTILE-M,2014-12-31,OOS,2936,0.38238565481364734,-5.398346475775351,-5.354822575767471,-0.0435239000078802
SMALL439,0.06,M,QUANTILE-M,2016-12-31,IS,1502,0.3822364645057724,-5.084368426430297,-4.993309258955891,-0.09105916747440546
SMALL439,0.06,M,QUANTILE-M,2016-12-31,OOS,2432,0.38233829852960916,-5.704828979048182,-5.660118941862069,-0.044710037186113105
SMALL439,0.06,M,QUANTILE-M,2018-12-31,IS,2004,0.38220946459835037,-4.214009140952291,-4.145792604135412,-0.06821653681687856
SMALL439,0.06,M,QUANTILE-M,2018-12-31,OOS,1930,0.3823928210655884,-6.8041025183152914,-6.747369598690733,-0.056732919624558065
SMALL439,0.06,M,QUANTILE-M,2020-12-31,IS,2509,0.38242000328563086,-5.179148865009897,-5.129786483971888,-0.049362381038009495
SMALL439,0.06,M,QUANTILE-M,2020-12-31,OOS,1425,0.38208710418809255,-5.9773192555988786,-5.892027089078167,-0.08529216652071181
SMALL439,0.06,M,QUANTILE-F,2012-12-31,IS,494,0.37892908322708346,-0.12134405088162215,0.07814803121741765,-0.1994920820990398
SMALL439,0.06,M,QUANTILE-F,2012-12-31,OOS,3440,0.38106124330670677,-6.32496039907795,-6.283241061396483,-0.041719337681467294
SMALL439,0.06,M,QUANTILE-F,2014-12-31,IS,998,0.3802574424098292,-5.7348467529932945,-5.618865110536642,-0.11598164245665288
SMALL439,0.06,M,QUANTILE-F,2014-12-31,OOS,2936,0.380975720900627,-5.421742047234535,-5.380958553804049,-0.04078349343048515
SMALL439,0.06,M,QUANTILE-F,2016-12-31,IS,1502,0.3804078831808798,-5.102468561148266,-5.013040977261762,-0.08942758388650329
SMALL439,0.06,M,QUANTILE-F,2016-12-31,OOS,2432,0.3810316626445596,-5.749388350147888,-5.707534878250731,-0.04185347189715749
SMALL439,0.06,M,QUANTILE-F,2018-12-31,IS,2004,0.3804139779378962,-4.249383932690409,-4.183511010075547,-0.06587292261486244
SMALL439,0.06,M,QUANTILE-F,2018-12-31,OOS,1930,0.3811875815034748,-6.837291768503495,-6.782017015203312,-0.055274753300182944
SMALL439,0.06,M,QUANTILE-F,2020-12-31,IS,2509,0.38072394895522643,-5.219995266265065,-5.173817104009837,-0.046178162255228195
SMALL439,0.06,M,QUANTILE-F,2020-12-31,OOS,1425,0.3809159692354999,-6.000080161219912,-5.915768445591096,-0.08431171562881534
SMALL439,0.06,Q,MA-THRESH,2012-12-31,IS,494,0.41391536526645534,-1.2969362631565673,0.27775968136880547,-1.5746959445253728
SMALL439,0.06,Q,MA-THRESH,2012-12-31,OOS,3440,0.3806798687498829,-7.616698991979409,-7.174728668128583,-0.4419703238508266
SMALL439,0.06,Q,MA-THRESH,2014-12-31,IS,998,0.45788347800808255,-5.16256193711262,-4.900703207929502,-0.2618587291831176
SMALL439,0.06,Q,MA-THRESH,2014-12-31,OOS,2936,0.36002902857260205,-7.312971497381127,-6.589700405984766,-0.7232710913963603
SMALL439,0.06,Q,MA-THRESH,2016-12-31,IS,1502,0.4208508452967806,-4.087241934916963,-4.2171486310533135,0.12990669613635042
SMALL439,0.06,Q,MA-THRESH,2016-12-31,OOS,2432,0.3626212867209957,-8.455730409781248,-7.447562525598528,-1.0081678841827202
SMALL439,0.06,Q,MA-THRESH,2018-12-31,IS,2004,0.4230640442277832,-3.7847145717733843,-3.7596993533987266,-0.0250152183746577
SMALL439,0.06,Q,MA-THRESH,2018-12-31,OOS,1930,0.3451775100045328,-9.98110343009293,-8.993181615916823,-0.9879218141761061
SMALL439,0.06,Q,MA-THRESH,2020-12-31,IS,2509,0.3910034759025338,-7.468753673148276,-6.200686754945961,-1.2680669182023152
SMALL439,0.06,Q,MA-THRESH,2020-12-31,OOS,1425,0.37402471431703066,-5.524444351804814,-6.014610367950213,0.4901660161453991
SMALL439,0.06,Q,QUANTILE-M,2012-12-31,IS,494,0.38074518591206064,1.4752278965989407,1.5868064930980252,-0.11157859649908453
SMALL439,0.06,Q,QUANTILE-M,2012-12-31,OOS,3440,0.38518483351015614,-6.295779405660573,-6.312141249758385,0.01636184409781194
SMALL439,0.06,Q,QUANTILE-M,2014-12-31,IS,998,0.38329328901795157,-4.963711181872976,-4.9108875397186,-0.05282364215437596
SMALL439,0.06,Q,QUANTILE-M,2014-12-31,OOS,2936,0.38508080608841266,-5.345064823561629,-5.370350287492953,0.025285463931323804
SMALL439,0.06,Q,QUANTILE-M,2016-12-31,IS,1502,0.38302901664278544,-4.30071485129655,-4.256905180701165,-0.043809670595384986
SMALL439,0.06,Q,QUANTILE-M,2016-12-31,OOS,2432,0.38561445975248004,-5.8436444785969766,-5.877535212628215,0.03389073403123888
SMALL439,0.06,Q,QUANTILE-M,2018-12-31,IS,2004,0.3831653516058302,-4.023837392327589,-4.003129782067916,-0.020707610259673714
SMALL439,0.06,Q,QUANTILE-M,2018-12-31,OOS,1930,0.386145380568607,-6.555552387928687,-6.5824846732607245,0.02693228533203751
SMALL439,0.06,Q,QUANTILE-M,2020-12-31,IS,2509,0.38420325480188133,-4.928618824078934,-4.992629234118295,0.06401041003936125
SMALL439,0.06,Q,QUANTILE-M,2020-12-31,OOS,1425,0.3853740230298773,-5.814394083874608,-5.715975340182533,-0.0984187436920747
SMALL439,0.06,Q,QUANTILE-F,2012-12-31,IS,494,0.37897085760557975,1.475859841204874,1.5820720977388958,-0.10621225653402178
SMALL439,0.06,Q,QUANTILE-F,2012-12-31,OOS,3440,0.3836496901433033,-6.319405198235284,-6.335000037252669,0.015594839017385453
SMALL439,0.06,Q,QUANTILE-F,2014-12-31,IS,998,0.3815796122371511,-5.019058932560938,-4.970155610959193,-0.048903321601745375
SMALL439,0.06,Q,QUANTILE-F,2014-12-31,OOS,2936,0.38356610515580475,-5.353619905503426,-5.37804098755521,0.024421082051784282
SMALL439,0.06,Q,QUANTILE-F,2016-12-31,IS,1502,0.3812738178630717,-4.363752562855083,-4.323853382841114,-0.03989918001396919
SMALL439,0.06,Q,QUANTILE-F,2016-12-31,OOS,2432,0.38416663787820154,-5.836946507705965,-5.868770862987827,0.031824355281862005
SMALL439,0.06,Q,QUANTILE-F,2018-12-31,IS,2004,0.3812432116676795,-4.049385235700798,-4.0316431333423,-0.017742102358497824
SMALL439,0.06,Q,QUANTILE-F,2018-12-31,OOS,1930,0.38495085055341455,-6.570393700558674,-6.593352508726946,0.022958808168271894
SMALL439,0.06,Q,QUANTILE-F,2020-12-31,IS,2509,0.3824185382724486,-4.963518113542875,-5.027380127296399,0.06386201375352396
SMALL439,0.06,Q,QUANTILE-F,2020-12-31,OOS,1425,0.38419538612248855,-5.809197872902239,-5.7116130870846105,-0.0975847858176282
SMALL439,0.0,W,MA-THRESH,2012-12-31,IS,494,0.5265518895247747,-0.4986836108720305,0.9776366221323274,-1.4763202330043579
SMALL439,0.0,W,MA-THRESH,2012-12-31,OOS,3440,0.5006777589799876,-4.1295746687134205,-4.2876408717559045,0.15806620304248398
SMALL439,0.0,W,MA-THRESH,2014-12-31,IS,998,0.5806679355787618,-3.4701221516588054,-3.2707428351567147,-0.19937931650209073
SMALL439,0.0,W,MA-THRESH,2014-12-31,OOS,2936,0.4778411187359644,-3.698389701512239,-3.631660007461379,-0.06672969405085993
SMALL439,0.0,W,MA-THRESH,2016-12-31,IS,1502,0.5464807879434856,-2.3580492480094195,-2.57508706097227,0.2170378129628503
SMALL439,0.0,W,MA-THRESH,2016-12-31,OOS,2432,0.47764555132618425,-4.443937711587531,-4.23296057994309,-0.21097713164444087
SMALL439,0.0,W,MA-THRESH,2018-12-31,IS,2004,0.5442220354561985,-1.993932109796126,-2.1670181698616675,0.1730860600655415
SMALL439,0.0,W,MA-THRESH,2018-12-31,OOS,1930,0.4620866141254787,-5.405620760809482,-5.254956062695149,-0.15066469811433336
SMALL439,0.0,W,MA-THRESH,2020-12-31,IS,2509,0.5208620356532898,-2.629591685918009,-2.880555785694394,0.2509640997763851
SMALL439,0.0,W,MA-THRESH,2020-12-31,OOS,1425,0.4741089662191518,-5.45150906749603,-4.858113205022341,-0.593395862473689
SMALL439,0.0,W,QUANTILE-M,2012-12-31,IS,494,0.5044792432032195,1.3914991846640468,1.456485059747059,-0.06498587508301235
SMALL439,0.0,W,QUANTILE-M,2012-12-31,OOS,3440,0.5053968795655832,-4.5428521877057815,-4.534533695056631,-0.008318492649150855
SMALL439,0.0,W,QUANTILE-M,2014-12-31,IS,998,0.5048666656398996,-3.825292633890043,-3.782597479244143,-0.04269515464589979
SMALL439,0.0,W,QUANTILE-M,2014-12-31,OOS,2936,0.5054227110147742,-3.7129905900407767,-3.7079464060164824,-0.005044184024294296
SMALL439,0.0,W,QUANTILE-M,2016-12-31,IS,1502,0.5051748496765869,-3.039167531635645,-3.0086707037586313,-0.030496827877013466
SMALL439,0.0,W,QUANTILE-M,2016-12-31,OOS,2432,0.5053476100467776,-4.182919596570511,-4.178099086626075,-0.004820509944436502
SMALL439,0.0,W,QUANTILE-M,2018-12-31,IS,2004,0.5052524414495132,-2.4273190264378686,-2.408382578610313,-0.018936447827555547
SMALL439,0.0,W,QUANTILE-M,2018-12-31,OOS,1930,0.5053119788513848,-5.1610689181882385,-5.150927701369712,-0.010141216818526644
SMALL439,0.0,W,QUANTILE-M,2020-12-31,IS,2509,0.5052579748179672,-3.4426997787426528,-3.430989165630538,-0.011710613112114743
SMALL439,0.0,W,QUANTILE-M,2020-12-31,OOS,1425,0.5053233354594507,-4.273843587217985,-4.254033516778111,-0.01981007043987404
SMALL439,0.0,W,QUANTILE-F,2012-12-31,IS,494,0.50341229140724,1.3762575919336162,1.4265935434348398,-0.05033595150122361
SMALL439,0.0,W,QUANTILE-F,2012-12-31,OOS,3440,0.5037235457537925,-4.521665427308985,-4.514251619535692,-0.007413807773293257
SMALL439,0.0,W,QUANTILE-F,2014-12-31,IS,998,0.5035784146157712,-3.8325954788046124,-3.7961498901781354,-0.036445588626476955
SMALL439,0.0,W,QUANTILE-F,2014-12-31,OOS,2936,0.5037205080250965,-3.689734055197791,-3.6851434080704015,-0.004590647127389325
SMALL439,0.0,W,QUANTILE-F,2016-12-31,IS,1502,0.5035691716670638,-3.023776201899131,-3.0002736593378154,-0.023502542561315565
SMALL439,0.0,W,QUANTILE-F,2016-12-31,OOS,2432,0.5037556634474888,-4.16723355659212,-4.161159644130419,-0.006073912461701525
SMALL439,0.0,W,QUANTILE-F,2018-12-31,IS,2004,0.5035509821780167,-2.417777782394692,-2.402392477180637,-0.015385305214055123
SMALL439,0.0,W,QUANTILE-F,2018-12-31,OOS,1930,0.5038230575458431,-5.1386217117385335,-5.128076808483217,-0.010544903255316207
SMALL439,0.0,W,QUANTILE-F,2020-12-31,IS,2509,0.5036311842358927,-3.4209319394914894,-3.410880482386869,-0.010051457104620631
SMALL439,0.0,W,QUANTILE-F,2020-12-31,OOS,1425,0.5037782653335917,-4.269578919948502,-4.252084733146688,-0.017494186801814138
SMALL439,0.0,M,MA-THRESH,2012-12-31,IS,494,0.543697150105456,-0.3276349648920984,0.05312500640000106,-0.3807599712920995
SMALL439,0.0,M,MA-THRESH,2012-12-31,OOS,3440,0.5036610830117262,-5.165528511981465,-5.002227133885628,-0.163301378095837
SMALL439,0.0,M,MA-THRESH,2014-12-31,IS,998,0.5921791911127667,-3.80161962546266,-3.8726523976431393,0.07103277218047932
SMALL439,0.0,M,MA-THRESH,2014-12-31,OOS,2936,0.48030847581127106,-4.76187257248244,-4.402550542440076,-0.35932203004236385
SMALL439,0.0,M,MA-THRESH,2016-12-31,IS,1502,0.5539954892734479,-3.0425736673842074,-3.4808894094799925,0.43831574209578505
SMALL439,0.0,M,MA-THRESH,2016-12-31,OOS,2432,0.4807069460623827,-5.437150919981715,-4.833123920549887,-0.6040269994318281
SMALL439,0.0,M,MA-THRESH,2018-12-31,IS,2004,0.5529575063751258,-2.5641884934216597,-2.932229921870899,0.3680414284492395
SMALL439,0.0,M,MA-THRESH,2018-12-31,OOS,1930,0.46272211136615604,-6.601032989620692,-5.9424820843816395,-0.6585509052390526
SMALL439,0.0,M,MA-THRESH,2020-12-31,IS,2509,0.52446898382815,-4.4690631927424285,-4.278047690548981,-0.19101550219344787
SMALL439,0.0,M,MA-THRESH,2020-12-31,OOS,1425,0.4809037454649858,-4.611124760581098,-4.284770046272257,-0.3263547143088408
SMALL439,0.0,M,QUANTILE-M,2012-12-31,IS,494,0.5034006631115089,-0.21524012768152634,-0.010810058468502248,-0.2044300692130241
SMALL439,0.0,M,QUANTILE-M,2012-12-31,OOS,3440,0.5060679263242286,-4.716800760051654,-4.678824993643715,-0.037975766407938316
SMALL439,0.0,M,QUANTILE-M,2014-12-31,IS,998,0.5049789784059029,-4.478767997982969,-4.363328026881796,-0.11543997110117221
SMALL439,0.0,M,QUANTILE-M,2014-12-31,OOS,2936,0.505989296213672,-3.9975735321190697,-3.9604911396643017,-0.037082392454768076
SMALL439,0.0,M,QUANTILE-M,2016-12-31,IS,1502,0.50540384919069,-3.99854610888537,-3.9106867208613894,-0.08785938802398086
SMALL439,0.0,M,QUANTILE-M,2016-12-31,OOS,2432,0.5059362716480326,-4.1942449595998355,-4.156170632303358,-0.03807432729647786
SMALL439,0.0,M,QUANTILE-M,2018-12-31,IS,2004,0.5054904563234262,-3.218911817854364,-3.153077074618449,-0.0658347432359152
SMALL439,0.0,M,QUANTILE-M,2018-12-31,OOS,1930,0.5059848288395263,-5.080624695646563,-5.031906171784861,-0.04871852386170161
SMALL439,0.0,M,QUANTILE-M,2020-12-31,IS,2509,0.5057205870451275,-4.070294239802319,-4.025309530524135,-0.0449847092781841
SMALL439,0.0,M,QUANTILE-M,2020-12-31,OOS,1425,0.505754835955233,-4.205737722120184,-4.127390497856287,-0.07834722426389717
SMALL439,0.0,M,QUANTILE-F,2012-12-31,IS,494,0.5022110682418456,-0.19991572688708992,-0.0053356359202449966,-0.19458009096684492
SMALL439,0.0,M,QUANTILE-F,2012-12-31,OOS,3440,0.5044193210295048,-4.745790398663274,-4.711086460127123,-0.03470393853615139
SMALL439,0.0,M,QUANTILE-F,2014-12-31,IS,998,0.5036111410231163,-4.505880920028216,-4.394044228496252,-0.11183669153196352
SMALL439,0.0,M,QUANTILE-F,2014-12-31,OOS,2936,0.5043224840980579,-4.019190427394181,-3.98577213011877,-0.03341829727541157
SMALL439,0.0,M,QUANTILE-F,2016-12-31,IS,1502,0.5037435690585083,-4.022544354016411,-3.938328630148913,-0.08421572386749787
SMALL439,0.0,M,QUANTILE-F,2016-12-31,OOS,2432,0.5043881132101516,-4.21662063469479,-4.182228766339824,-0.03439186835496599
SMALL439,0.0,M,QUANTILE-F,2018-12-31,IS,2004,0.50375107867405,-3.2360859859557944,-3.1745887662937955,-0.06149721966199895
SMALL439,0.0,M,QUANTILE-F,2018-12-31,OOS,1930,0.5045479639327315,-5.1098899318215985,-5.063559571761855,-0.046330360059743114
SMALL439,0.0,M,QUANTILE-F,2020-12-31,IS,2509,0.5040883561620586,-4.08631814436653,-4.045267209012593,-0.04105093535393678
SMALL439,0.0,M,QUANTILE-F,2020-12-31,OOS,1425,0.5042365238192024,-4.2410692395235206,-4.165938796865931,-0.07513044265758939
SMALL439,0.0,Q,MA-THRESH,2012-12-31,IS,494,0.5564160575268763,-1.4218261892312567,0.5736465520645662,-1.9954727412958229
SMALL439,0.0,Q,MA-THRESH,2012-12-31,OOS,3440,0.504006878467326,-5.859221546263682,-5.191289791016818,-0.6679317552468644
SMALL439,0.0,Q,MA-THRESH,2014-12-31,IS,998,0.6077008821693534,-3.8632412377797465,-3.352609722824451,-0.5106315149552954
SMALL439,0.0,Q,MA-THRESH,2014-12-31,OOS,2936,0.4775775592441633,-5.732493231716229,-4.7085828317607215,-1.0239103999555077
SMALL439,0.0,Q,MA-THRESH,2016-12-31,IS,1502,0.5638974888396664,-3.464610946776636,-3.27601098234902,-0.18859996442761595
SMALL439,0.0,Q,MA-THRESH,2016-12-31,OOS,2432,0.4776641308012743,-6.377531684165594,-5.099588456193493,-1.2779432279721004
