panel,B,L,H,slope_ols,slope_ols_se,slope_ols_med,slope_c50,slope_c50_se,slope_c50_med,degenerate_c50,p_argmin,d_vs_126,d_vs_126_se,t_vs_126,frac_126_steeper,n_ok
U56,126,126,112,-0.4445188072572844,0.6109927241585343,-0.4249980317616405,-0.674515148922853,0.7065212757995668,-0.5182552349541618,0,0.0,-0.5182560532127268,0.6423219374042857,-0.8068478173220632,0.885,400
U56,126,126,126,-0.962774860470011,0.7868776601923531,-0.8362813477458548,-1.2351662703092878,0.9175725841526045,-0.9879117797432568,0,0.0375,0.0,0.0,,0.0,400
U56,126,126,142,-2.250967711093127,8.959476190734621,-1.4198687567166624,-1.0708979982618336,20.24879970705048,-1.5802461123984783,0,0.75,1.2881928506231162,8.68951596946054,0.14824679017225967,0.09,400
U56,126,126,160,-1.2281079129583323,1.190052893584751,-0.9770588682675678,-1.6626006195982512,1.7041021647267662,-1.151569573009691,0,0.1325,0.2653330524883212,0.7603515428420075,0.3489610233400347,0.26,400
U56,252,126,100,-1.15900620493874,1.2254895254408404,-0.9161672163222871,-1.4593142362023275,1.6637641612607919,-1.0072921578131662,0,0.18,0.20868308101082725,0.8768511653102418,0.23799145084900739,0.35,400
U56,252,126,112,-0.4793761091201394,0.6929522982724021,-0.5072929023975854,-0.7236528626002243,0.9022566556767341,-0.5963039352354431,0,0.0,-0.4709470148077734,0.6920996483160909,-0.6804612832178261,0.865,400
U56,252,126,126,-0.9503231239279128,0.9169716515474393,-0.7756925304972048,-1.230891452310895,1.136038246083452,-0.9613662724853562,0,0.0275,0.0,0.0,,0.0,400
U56,252,126,142,-1.6713639488351657,1.9064209538546466,-1.282179965127057,-2.4212285778578893,8.133154297725529,-1.418705605953512,0,0.6025,0.7210408249072529,1.3289176675157963,0.542577499368434,0.0975,400
U56,252,126,160,-1.317067460572958,1.4852297752220467,-1.0381623188100937,-1.8121681258494828,2.7309905031554487,-1.1812549916439368,0,0.19,0.3667443366450451,0.9666130967139147,0.3794117190133512,0.2,400
B136,126,21,100,-0.13107581952091946,1.7738004320779293,0.12466474884990786,-0.5049624517533587,2.8192004533598283,-0.09323015135433568,0,0.02,-0.9453332698451896,4.406617307846258,-0.21452583780351533,0.785,400
B136,126,21,112,-0.41168750096215334,3.6241626041618793,-0.0981671350857425,-0.8509808765215015,5.601888596626222,-0.38950838752951383,0,0.085,-0.6647215884039559,5.170755094377768,-0.12855406536788344,0.73,400
B136,126,21,126,-1.076409089366109,4.254561699032903,-0.745102204697931,-62.87625236036278,1205.0196521413307,-1.2008453844905762,0,0.33,0.0,0.0,,0.0,400
B136,126,21,142,-0.27184701214718304,3.9275770954885196,-0.1411181080274692,-1.4723031925275245,12.200301966808098,-0.40523928895159367,0,0.065,-0.8045620772189261,6.03098129770831,-0.13340483704113767,0.7225,400
B136,126,21,160,-0.6489072342818125,8.278530460188433,-1.0771174414595217,-4.799121000850433,49.19037648493937,-1.4820509872808099,0,0.5,-0.4275018550842965,9.036065014593524,-0.04731062186846463,0.3975,400
B136,252,21,100,-0.08378704586430144,1.3265234581515193,0.07362442320087817,-0.3906055186835337,1.860821461932662,-0.08059407245464059,0,0.02,-1.3255585365329225,4.592364804391696,-0.2886439978081196,0.8225,400
B136,252,21,112,-0.32476701016281795,3.0308845728987754,-0.1920521214631879,-0.9463152203196951,3.1186097924616267,-0.43455813942818666,0,0.1175,-1.084578572234406,5.490194007624618,-0.19754831445449386,0.7475,400
B136,252,21,126,-1.4093455823972239,4.430698603547624,-0.7848156364594769,0.9510795840290563,69.88349147403098,-1.201567164641824,0,0.4425,0.0,0.0,,0.0,400
B136,252,21,142,-0.3780157419245376,1.671085524194365,-0.15986544788865187,-0.9357063854287884,4.986710252960815,-0.3345551765520761,0,0.0475,-1.0313298404726863,4.144508176282985,-0.2488425155907492,0.7625,400
B136,252,21,160,-1.055207787835205,4.515871124026095,-0.7772491733775089,-1.1312907923376543,14.63112822857155,-1.0749632096502149,0,0.3725,-0.35413779456201866,6.758036381092506,-0.05240246938486719,0.5275,400
B136,126,63,100,-0.2299435812859655,3.1886298809694336,0.18975680514991317,0.6289830703078962,16.354550253150524,0.12286079318514259,0,0.0275,-1.5192787887714736,5.704962510452304,-0.26630828616102886,0.815,400
B136,126,63,112,-0.31127129690467714,2.276048143743217,-0.23827267922101525,-0.8529026343845342,4.067000171291689,-0.4351173512009469,0,0.0825,-1.4379510731527616,5.805023529424069,-0.24770805249353128,0.7375,400
B136,126,63,126,-1.7492223700574387,6.134883841373466,-0.7836360756568583,-1.7612931469235047,13.371359289002688,-1.3966537662522633,0,0.3325,0.0,0.0,,0.0,400
B136,126,63,142,-0.46202365607298973,4.141027483955742,-0.0901264408629972,-0.2740632015266303,6.083510872771151,-0.3202512856181574,0,0.05,-1.287198713984449,6.813835877850931,-0.18890955653461214,0.74,400
B136,126,63,160,-0.9582428937603606,7.719418974437921,-0.8653989312595688,-2.4899630886101325,13.218144368858841,-1.1530374160872403,0,0.5075,-0.7909794762970782,8.681233065428165,-0.09111372432184166,0.425,400
B136,252,63,100,-0.03225180191514324,1.2715443842838339,0.18568809901145472,-0.387415831861515,2.0811479885579027,0.11128369049043853,0,0.025,-0.656819586081211,5.156013455099221,-0.12738903647189403,0.7925,400
B136,252,63,112,-0.4168180729168065,2.429427968632029,-0.24035428391869523,-1.7878945436810552,31.84691266031586,-0.4075405932804569,0,0.115,-0.272253315079548,5.7644369430867854,-0.04722981928114555,0.705,400
B136,252,63,126,-0.6890713879963545,5.02628727166606,-0.6990025981958862,-1.4945278443308623,4.8951712452338665,-1.2448021863688963,0,0.455,0.0,0.0,,0.0,400
B136,252,63,142,-0.3067066577410556,0.9321177442067161,-0.10080292587640463,-0.6188243130453367,1.0612175910823185,-0.31585728051679274,0,0.0475,-0.3823647302552989,4.967130470831179,-0.07697899873995367,0.725,400
B136,252,63,160,-0.7709370125809158,4.928320959320229,-0.626730835789622,-4.354057959639605,63.11031845943353,-0.7390347831398962,0,0.3575,0.08186562458456148,7.701327558415765,0.010630066564965327,0.545,400
B136,126,126,100,-0.10029297494108716,1.756132370791842,0.16907980938186,-0.17743636601184273,1.4035425614753645,0.15485313578513807,0,0.015,-1.5158124191091629,3.9398288760581917,-0.3847406744796837,0.8375,400
B136,126,126,112,-0.6268958015280695,2.9523853083536253,-0.2843765280464338,-1.2280883093288575,8.045855015072789,-0.3966977986100984,0,0.075,-0.9892095925221804,4.2469079789085695,-0.2329246589365474,0.7525,400
B136,126,126,126,-1.6161053940502499,3.4529378759347105,-0.8271880824645521,-0.8099317010483476,14.14675849501684,-1.3780456835767225,0,0.3375,0.0,0.0,,0.0,400
B136,126,126,142,-0.419512246565491,1.3248520728828186,-0.07882050599093436,-0.7303651312189865,1.6928441194718535,-0.2708702891595672,0,0.0525,-1.1965931474847589,3.496899432668791,-0.3421868917092459,0.7525,400
B136,126,126,160,-1.5514504675825558,6.859896675471263,-1.0580038254505335,-1.3262086602793994,23.105346924026858,-1.2821939202114385,0,0.52,-0.06465492646769386,6.904921776509443,-0.009363600133407743,0.3875,400
B136,252,126,100,-0.015814018232676502,0.728781494045786,0.16396303895593406,-0.23042698035764775,1.0232155715514422,0.14822640119244695,0,0.025,-1.020509388033965,2.010564457224232,-0.5075735743597456,0.82,400
B136,252,126,112,-0.39242197237265974,1.8869276447596388,-0.27300332781056336,-0.7267502358372113,2.697401071767159,-0.3973660094808674,0,0.105,-0.6439014338939818,2.5017268636409336,-0.25738278756653243,0.7075,400
B136,252,126,126,-1.0363234062666415,2.0121581518544986,-0.7195250684751242,-2.2504530947917556,8.108490951477943,-1.2732797703611594,0,0.4325,0.0,0.0,,0.0,400
B136,252,126,142,-0.38108865274311254,0.9011848526428977,-0.09253893630935464,-0.6010150635423568,1.0198654527527338,-0.2304188613104447,0,0.0625,-0.6552347535235289,1.9330926951637548,-0.33895671695558455,0.7275,400
B136,252,126,160,-1.1612460962103301,1.922174677508251,-0.6604943707395846,-1.356193736861371,23.599261552509972,-0.7998020189147477,0,0.375,0.12492268994368853,2.417190416636787,0.05168094705484666,0.5025,400
SMALL,126,21,100,3.5795336812312617,13.0940186959271,2.057042128500771,4.334922056421698,19.26018262894829,2.5565369888309646,0,0.17,-1.6155772063698237,13.474847961114385,-0.11989576513457104,0.55,400
SMALL,126,21,112,0.9362545567835733,8.187417347256835,0.6680509095732464,0.004038499143684078,69.02075173182219,0.1881613769187329,0,0.315,1.0277019180778644,8.76664745391476,0.11722861258883434,0.3675,400
SMALL,126,21,126,1.9639564748614378,2.91670064315925,1.7313737195894192,2.3834030186265283,5.380200160139365,2.2507994500752515,0,0.07,0.0,0.0,,0.0,400
SMALL,126,21,142,1.3969302136655681,6.828194996205914,1.5292667113994938,3.919147861794753,33.1707539734776,1.9093851506136215,0,0.175,0.5670262611958693,7.520828643822722,0.07539412052175923,0.4475,400
SMALL,126,21,160,1.7215450399760477,6.399511971430546,1.1390600138430957,0.7811332014909199,22.41963496475381,1.4618063293424841,0,0.27,0.2424114348853898,7.058190449379155,0.03434470019248525,0.395,400
SMALL,252,21,100,2.918951050635164,7.763329300599951,1.841235253319971,3.5101931056500986,16.754580748400087,2.419466510747708,0,0.1775,-0.9293120654974814,8.010540916690106,-0.11601115020350786,0.54,400
SMALL,252,21,112,0.8800526742193949,8.761730025790428,0.8466168100827562,-9.079935763708917,204.87834263706026,0.9612173927701425,0,0.3425,1.1095863109182873,9.22762735912264,0.12024611178314709,0.3975,400
SMALL,252,21,126,1.9896389851376823,2.6171233035880213,1.6684145342904628,2.3919491710340193,2.1944502166464286,1.939089647763037,0,0.095,0.0,0.0,,0.0,400
SMALL,252,21,142,1.2257204557169186,1.0485253613955594,1.0554489840112782,1.1644750102189823,4.875588928818001,1.254126428234517,0,0.115,0.7639185294207637,2.772936960880421,0.2754907667205733,0.33,400
SMALL,252,21,160,1.0537656995136444,7.594635589022909,1.0180738359511512,7.024293279457645,115.84276019375544,1.642490654448311,0,0.27,0.9358732856240379,7.755724402422461,0.1206687134643055,0.3625,400
SMALL,126,63,100,2.644232707687749,7.849394661150522,2.2419552709811077,3.410041862850814,34.42907759686062,2.6935736790333835,0,0.14,-0.11671685271146799,9.61550373756931,-0.012138402302880564,0.5575,400
SMALL,126,63,112,0.7673731613447375,7.893624437225469,0.5589675441455062,45.38629429562789,850.5400663889411,0.3460014181755473,0,0.34,1.7601426936315434,9.553785245483295,0.1842351118854884,0.33,400
SMALL,126,63,126,2.527515854976281,5.26401534582882,1.7230767262075304,2.6470577730730365,3.283009012330408,1.9818195968251207,0,0.055,0.0,0.0,,0.0,400
SMALL,126,63,142,2.021640572080683,7.722800937101807,1.57321595692312,1.0271347320900852,37.94293005134848,2.008574124574259,0,0.11,0.505875282895598,9.176308862759766,0.05512840625369453,0.5075,400
SMALL,126,63,160,0.2304999499525013,6.508686012297934,0.3102989926711346,0.351161464709907,9.952198749219459,0.8972355037581805,0,0.355,2.2970159050237795,7.741400253761669,0.29671840102927416,0.285,400
SMALL,252,63,100,2.6496461031026826,7.558267446987752,1.867163212963817,2.562471600524077,13.44560844157967,2.300884733414536,0,0.1375,-0.7724034088437111,7.488105208620523,-0.10315071534445029,0.5575,400
SMALL,252,63,112,1.377781203634114,9.593635191670234,0.8057173286301083,1.336737487299351,27.841130798597142,0.7412743917615945,0,0.3575,0.4994614906248572,9.767393677483195,0.051135595340675924,0.4025,400
SMALL,252,63,126,1.8772426942589713,2.0079151535585447,1.5939200187453553,1.9287048730231486,6.537342572905619,1.8840676474650149,0,0.0875,0.0,0.0,,0.0,400
SMALL,252,63,142,1.2513422316434866,1.0597004376999632,0.9762972521879967,1.5677988962678757,1.191894295641968,1.2882466074305827,0,0.105,0.6259004626154848,2.0603420004219055,0.30378474179884524,0.3025,400
SMALL,252,63,160,1.0527627351189595,4.559874855435507,0.46346874023770246,0.09773836688570896,16.83515034652866,0.9043129064205366,0,0.3125,0.8244799591400122,4.843424635119587,0.17022665185326152,0.3025,400
SMALL,126,126,100,2.311823393273848,10.181333164715538,2.126806046357075,2.655187775306491,29.69943726856284,2.442294004118187,0,0.16,-0.915571699865217,10.366944267122554,-0.08831644853815182,0.61,400
SMALL,126,126,112,1.1175429824660126,5.782508312034375,0.9321524316714407,-0.11242127547260551,14.758631672912097,0.7334492563158503,0,0.27,0.27870871094261856,6.348239164734834,0.04390330983288659,0.4075,400
SMALL,126,126,126,1.3962516934086313,2.569105965643555,1.3770315621902123,3.0731524803603913,20.574304234463572,1.6547314441320515,0,0.065,0.0,0.0,,0.0,400
SMALL,126,126,142,2.5902280089068004,6.619169198681329,2.0911666424993194,0.8355634235514097,70.35883718980864,2.393061094878134,0,0.11,-1.1939763154981693,6.835685113743207,-0.17466812698813014,0.64,400
SMALL,126,126,160,0.5495379310615942,7.721255156048454,0.24042241518580268,-23.366771653519375,440.51071777786643,0.7991707267002643,0,0.395,0.846713762347037,8.173595749160384,0.1035913431899313,0.2975,400
SMALL,252,126,100,2.5311570963094425,6.143669918256646,2.041483867513769,6.952049556365726,86.90100283409708,2.4930601894811395,0,0.1025,-1.0128183718133217,6.480279414489947,-0.15629239219973343,0.6925,400
SMALL,252,126,112,0.6832747889553528,7.008510183336957,0.4698172354531082,-0.6101829808200252,34.19870976336452,0.6263356712025281,0,0.4125,0.8350639355407679,7.153641387842635,0.11673270859787996,0.3875,400
SMALL,252,126,126,1.5183387244961204,1.6536118996360538,1.274556024458339,1.7822261751346269,1.424493219853135,1.4852623109315952,0,0.08,0.0,0.0,,0.0,400
SMALL,252,126,142,1.2283712520075787,1.0161455972396876,0.9722863211898499,1.552140108984891,1.1213800237944018,1.271541024038072,0,0.075,0.28996747248854177,1.812735056120944,0.15996130902275407,0.38,400
SMALL,252,126,160,0.7839372678912175,4.867292729350868,0.40565608066514125,1.1299843190087282,26.762318681320043,0.8610675134224683,0,0.33,0.7344014566049032,5.185497338621313,0.14162604059886783,0.315,400
