panel,family,level,total,rate,form,total_oos,rate_oos,form_oos,rate_share,rate_share_oos
B136,BREADTH,0.5,-0.08114042317151382,-0.06170640192650523,-0.019434021245008593,-0.0272422684390754,-0.03694602743136377,0.00970375899228837,0.7604890326498649,0.7919870649746765
B136,BREADTH,0.58,0.006493987140695046,-0.3097310755408492,0.31622506268154427,0.1895133185085922,-0.41286725923801537,0.6023805777466076,0.4948127458585702,0.4066664751183003
B136,BREADTH,0.6,-0.032304970109229725,-0.3703349329159281,0.3380299628066984,0.12045949159621361,-0.4884530695004565,0.6089125610966701,0.5228024922637325,0.4451142407610005
B136,BREADTH,0.675,-0.2442156756367212,-0.48528279351828285,0.24106711788156165,-0.36777899731169617,-0.626162751479397,0.25838375416770093,0.6681115890590948,0.7078912725129382
B136,BREADTH,0.75,-0.4759976763062985,-0.4567378634504363,-0.0192598128558622,-0.6194812004481496,-0.2519213827180754,-0.3675598177300741,0.9595380107623283,0.4066650974005807
B136,VOL20,0.2,-0.4610045107055788,-0.41326966117243014,-0.04773484953314866,-0.2363324278048814,-0.09134467513348521,-0.1449877526713962,0.8964547017987106,0.3865092741690969
B136,VOL20,0.25,-0.21449492691829541,-0.24605008799569372,0.03155516107739831,-0.3007637022516614,-0.0298047730164952,-0.2709589292351662,0.8863308198142535,0.09909697477907863
B136,VOL20,0.3,0.007151391386443828,-0.2500312688838823,0.2571826602703261,-0.16395616177018602,-0.1271239018268122,-0.0368322599433738,0.49295032039205927,0.7753529995719172
B136,VOL20,0.383,0.08765494745492575,-0.07805921420255113,0.16571416165747688,0.16263220311815108,-0.22008306165863445,0.3827152647767855,0.32021222140096167,0.3651023103532335
B136,VOL20,0.4,0.10484877601582587,-0.05016640301898767,0.15501517903481354,0.16263220311815108,-0.20229309988000022,0.3649253029981513,0.24449759338454366,0.35664057945499406
B136,VOL20,0.6,0.03012694292101492,-0.03460316866459712,0.06473011158561204,0.057620681816338504,0.02521971921541688,0.03240096260092162,0.34835423311739727,0.4376851925460167
B136,VOL20,0.75,-0.05410004230410026,0.0343509114020355,-0.08845095370613576,-0.1013287623024266,0.06592892222308988,-0.16725768452551648,0.2797263003438682,0.2827303126125356
B136,VOL20,0.959,-0.029651159349412648,-0.05410004230410026,0.024448882954687612,-0.054855265782569385,-0.1013287623024266,0.046473496519857216,0.688743253021755,0.685569781611142
B136,DISP,0.06,-0.4124951663289709,-0.441998934089198,0.029503767760227118,-0.22782555196143162,0.053838010296164196,-0.2816635622575958,0.9374260897244038,0.16047021743105933
B136,DISP,0.062,-0.4875847444852277,-0.37510319009542137,-0.11248155438980634,-0.4164715626104004,0.12101513302220779,-0.5374866956326082,0.7693087085639649,0.18377341983911702
B136,DISP,0.08,-0.17024322899340305,-0.5398745644313203,0.36963133543791726,-0.08996388202979966,-0.544328577135521,0.4543646951057213,0.5935910525802414,0.545040797074714
B136,DISP,0.1,0.005316932142975128,-0.28085756780385096,0.2861744999468261,-0.0047391427737746294,-0.35565098178317145,0.3509118390093968,0.4953116124771686,0.503353659882966
B136,DISP,0.14,0.010816734756214474,0.001570975687695153,0.009245759068519321,0.011674662459119078,0.10571201302144795,-0.09403735056232887,0.14523566705678806,0.5292232782364351
B136,DISP,0.2,-0.005829339590438298,0.01345993755989916,-0.01928927715033746,0.0,-0.04105717157117161,0.04105717157117161,0.4110003149386024,0.5
B136,DISP,0.438,0.0,0.0,0.0,0.0,0.0,0.0,,
B136,CORR,0.088,-0.7821735875218145,-0.8338807494066757,0.051707161884861186,-0.6423373490084257,-0.7122223981399034,0.0698850491314777,0.9416126155003046,0.9106452069018228
B136,CORR,0.2,-0.6492746002923262,-0.4630948878171821,-0.18617971247514403,-0.37950929334208106,-0.14233281383743646,-0.2371764795046446,0.7132496598645327,0.3750443436681296
B136,CORR,0.3,-0.3112777102984259,-0.31671612860923526,0.005438418310809379,-0.050743428966233184,-0.07724411285121002,0.02650068388497684,0.983118604524433,0.7445589107243079
B136,CORR,0.3436,-0.31671612860923526,-0.11538379822223699,-0.20133233038699827,-0.07724411285121002,-0.07175387717429893,-0.005490235676911093,0.3643129850346133,0.9289235713343417
B136,CORR,0.4,-0.046300760634470306,-0.1630865605981917,0.1167857999637214,-0.0003639769191088327,-0.1812054241605774,0.18084144724146856,0.5827176369640611,0.5005026654666277
B136,CORR,0.426,-0.09168404039587852,-0.042538251146322814,-0.049145789249555705,-0.12870502467703615,-0.058329762540753505,-0.07037526213628265,0.4639657127090904,0.45320501423407783
B136,CORR,0.5,-0.04757347183799854,0.12187921435056293,-0.16945268618856146,-0.06353392217239451,0.13510238046536993,-0.19863630263776444,0.41835176348700326,0.4048148665571968
B136,CORR,0.6,0.018877379960585694,0.014979614335518088,0.0038977656250676063,0.02990802575171969,0.02990802575171969,0.0,0.7935218958771928,1.0
B136,CORR,0.7,0.0774890302217679,0.07395936523579971,0.003529664985968184,0.1436506616300124,0.13631528207422194,0.007335379555790444,0.9544494881937928,0.9489359848917125
B136,CORR,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,
B136,CORR,0.931,0.0,0.0,0.0,0.0,0.0,0.0,,
SMALL439,BREADTH,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,
SMALL439,BREADTH,0.187,-0.14093187792999662,-0.12053500665044681,-0.02039687127954981,-0.12912355894287286,-0.10644471975368597,-0.022678839189186895,0.8552714149620478,0.8243632736360642
SMALL439,BREADTH,0.2,-0.1694539889550698,-0.1570252551744563,-0.012428733780613488,-0.17407886074415252,-0.15380438162352,-0.020274479120632516,0.92665422716069,0.8835327906331467
SMALL439,BREADTH,0.3,-0.1069964806853132,-0.13170964897471604,0.024713168289402843,-0.03816842556152533,-0.05976873714373687,0.02160031158221154,0.8420104641915839,0.7345389688042002
SMALL439,BREADTH,0.34,-0.09891012984536307,-0.10916884217108158,0.010258712325718511,-0.04824964680292387,-0.03905182891059966,-0.009197817892324212,0.9141009596240759,0.8093702544623221
SMALL439,BREADTH,0.4,-0.046527502806523624,-0.17148564527712773,0.1249581424706041,-0.14802511023833448,-0.12085884231981103,-0.027166267918523446,0.5784760968681821,0.8164752731831567
SMALL439,BREADTH,0.5,-0.3725772763942085,-0.060666511966829706,-0.3119107644273788,-0.5524773791837309,-0.168121223512383,-0.38435615567134784,0.16282933987267917,0.3043042662864807
SMALL439,BREADTH,0.58,-0.46463484768357743,-0.2434048175456247,-0.22123003013795275,-0.7353081615095974,-0.46156313344008515,-0.27374502806951223,0.5238625960990912,0.6277138723613376
SMALL439,BREADTH,0.6,-0.27162098479540037,-0.34290262914144704,0.07128164434604667,-0.5028349922008719,-0.48269703043596773,-0.02013796176490415,0.827898718254451,0.9599511528090721
SMALL439,BREADTH,0.675,0.11029753556895561,-0.43234353182190755,0.5426410673908632,0.09049635778188514,-0.5668955666507991,0.6573919244326842,0.44343626778412043,0.4630412144038992
SMALL439,BREADTH,0.75,0.005145430518635474,-0.5240773965026424,0.5292228270212779,0.07593196020883042,-0.6153106331134692,0.6912425933222996,0.49755747202757583,0.47094188025696815
SMALL439,VOL20,0.2,,-0.2845420931230865,,,-0.1330293454254613,,,
SMALL439,VOL20,0.25,-1.1415061048642416,-0.46124995818439707,-0.6802561466798446,,-0.5733926640453072,,0.4040713897358027,
SMALL439,VOL20,0.3,-0.772202891160223,-0.5330047355222618,-0.23919815563796118,-0.5523076196984161,-0.82923915255462,0.2769315328562039,0.6902392384486289,0.7496484615723173
SMALL439,VOL20,0.383,-0.4295873530677342,-0.2295640085157854,-0.20002334455194884,-0.5580019925789026,-0.3364312343418057,-0.22157075823709688,0.5343826043211971,0.6029212060461122
SMALL439,VOL20,0.4,-0.39891166756488144,-0.17435627285831445,-0.224555394706567,-0.5896885271236272,-0.22782367310559348,-0.3618648540180337,0.4370799027329931,0.38634577853645546
SMALL439,VOL20,0.6,-0.1499189648594179,-0.04879846929489884,-0.10112049556451908,-0.20043830036510457,-0.10140767221004465,-0.09903062815505992,0.3254989743336219,0.5059296153745438
SMALL439,VOL20,0.75,-0.041100027206968814,-0.07049716510561943,0.029397137898650616,-0.07081848126558787,-0.11107253287639252,0.04025405161080464,0.705717573329542,0.7339922013887104
SMALL439,VOL20,0.959,-0.05874765051016573,-0.025707901688233004,-0.033039748821932724,-0.09224150398213049,-0.040464559002527656,-0.051776944979602835,0.43759880548388047,0.43868060748843235
SMALL439,DISP,0.06,,-0.30489442606601325,,,-0.28720674312093913,,,
SMALL439,DISP,0.062,,-0.3059823919576799,,,-0.19201226718904257,,,
SMALL439,DISP,0.08,-0.805079246924697,-0.4124798133220952,-0.39259943360260174,,-0.4190155076905643,,0.5123468464722163,
SMALL439,DISP,0.1,-0.8923941462904175,-0.4337900694839984,-0.4586040768064191,-1.2697202271007955,-0.5542477974346829,-0.7154724296661127,0.486096946385423,0.4365117492852892
SMALL439,DISP,0.14,-0.38533372808663957,-0.23089498215082566,-0.15443874593581391,-0.5366305545403875,-0.3940185908470131,-0.14261196369337456,0.5992078173310346,0.7342455391577197
SMALL439,DISP,0.2,-0.21904231919742662,0.018367891787512636,-0.23741021098493925,-0.3374615301171839,-0.009473553509544264,-0.3279879766076396,0.07181182278083156,0.028072988071424207
SMALL439,DISP,0.438,0.0,0.0,0.0,0.0,0.0,0.0,,
SMALL439,CORR,0.088,-0.9178815770170444,-0.6207292744422455,-0.297152302574799,-0.8438661118272678,-0.5636561427438864,-0.28020996908338136,0.6762629188609577,0.6679449913249532
SMALL439,CORR,0.2,-0.23471954655188898,-0.8325211077287683,0.5978015611768793,-0.3887381520264205,-0.9901038623317946,0.6013657103053742,0.5820512572633261,0.6221318203973752
SMALL439,CORR,0.3,-0.13926556461687267,-0.4844094465900123,0.3451438819731396,-0.18803828737084466,-0.6198775671065909,0.43183927973574626,0.5839400915056847,0.5893958711108453
SMALL439,CORR,0.3436,-0.05263277264302135,-0.22615867542195184,0.17352590277893049,-0.09358632352046725,-0.3946621594790911,0.30107583595862386,0.5658428865080803,0.5672568726547618
SMALL439,CORR,0.4,-0.04177614599665047,-0.17295133580794597,0.1311751898112955,-0.04161361671213415,-0.24146947015404968,0.19985585344191553,0.5686821807331485,0.5471461918081904
SMALL439,CORR,0.426,-0.038910834228077396,-0.20652670870511003,0.16761587447703263,0.0,-0.2879758135343349,0.2879758135343349,0.5520000074532208,0.5
SMALL439,CORR,0.5,0.0,-0.203818035925233,0.203818035925233,0.0,-0.27707221006303795,0.27707221006303795,0.5,0.5
SMALL439,CORR,0.6,0.0,-0.026564818867349405,0.026564818867349405,0.0,-0.018885386952222416,0.018885386952222416,0.5,0.5
SMALL439,CORR,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,
SMALL439,CORR,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,
SMALL439,CORR,0.931,0.0,0.0,0.0,0.0,0.0,0.0,,
