cost,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c670_L1_H1,c670_L2_H2,c670_L3_OOS,c670_L4_DDcap,c670_L5_CAGRfloor,m670_L1_H1,m670_L2_H2,m670_L3_OOS,m670_L4_DDcap,m670_L5_CAGRfloor,c670_pass4b,c670_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,gross,turn_yr,turn_H1,turn_H2
0.0,0.06479627403536248,1.1511641084980595,-0.08741461490213964,1.1702060691260143,1.1423406129042664,0.05600545723820227,1.0739976695804851,-0.05271270948281859,0.8284205959241557,1.3553320294543492,0.07209090620077707,1.2108906065010032,-0.0874146149021392,1.3197692715178189,1.1019972457247373,True,True,True,True,False,0.21135967077400908,0.3187080000360468,0.336933045213748,0.11488899134863473,-0.04111544472555537,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.35,5.173501361830001,4.973728211117995,5.373274512542007
10.0,0.05930333524554987,1.0587164052468094,-0.08787602748812928,1.0729523188194185,1.0533841970426592,0.0506414017863257,0.9761972313479442,-0.05607848163052387,0.7312974058135653,1.256099605912245,0.06649049889957337,1.1220381792730192,-0.08787602748812917,1.2355400184482308,1.0085826287369322,True,True,True,True,False,0.1141059204674133,0.22975158417443964,0.24808061798576397,0.11442757876264509,-0.046608383515367974,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.35,5.173501361830001,4.973728211117995,5.373274512542007
25.0,0.0511156404084987,0.9196886053126009,-0.08856789100819151,0.9266481797832309,0.9196380254356451,0.0426450760653847,0.8291190366621103,-0.06110571804206999,0.5851821055184193,1.106950585786443,0.058143252688521496,0.9884153443402879,-0.08856789100819118,1.1088282162902339,0.8681455294568826,False,True,True,True,False,-0.03219821856877436,0.09600541256742556,0.11445778305303267,0.11373571524258286,-0.05479607835241915,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.35,5.173501361830001,4.973728211117995,5.373274512542007
50.0,0.037606262182235284,0.6874643855978879,-0.08972031606321085,0.6821763956000394,0.6962952668077496,0.029449488445433936,0.5834871400737264,-0.07093824601102139,0.34099866876818685,0.8580940762092581,0.04437230979019002,0.7651906494951187,-0.0897203160632104,0.8970126517537712,0.6336888234520902,False,False,False,True,False,-0.27667000275196585,-0.12733734606046998,-0.10876691179213649,0.11258329018756352,-0.06830545657868256,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.35,5.173501361830001,4.973728211117995,5.373274512542007
0.0,0.07412356291632682,1.1511818344682148,-0.0995605197795737,1.1701712499917118,1.14240945694696,0.06402470513255865,1.07394490788135,-0.0601662728098592,0.8281593790863447,1.3554920241234036,0.08251244661413315,1.2109598189734145,-0.0995605197795737,1.319620433416072,1.1022481670951394,True,True,True,True,False,0.2113248516397066,0.3187768440787405,0.3370022576861593,0.10274308647120067,-0.03178815584459102,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.4,5.905708091374889,5.677517247652558,6.133898935097219
10.0,0.0678008357769957,1.0588523675500912,-0.10008055861932197,1.0730396314517643,1.053567849408835,0.05785750501286624,0.976266990262175,-0.06397855715370504,0.7311659800124922,1.2563754989191023,0.0760598430123165,1.1222224994346968,-0.10008055861932175,1.2355169175982932,1.0089366985510122,True,True,True,True,False,0.11419323309975904,0.22993523654061543,0.24826493814744155,0.1022230476314524,-0.03811088298392215,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.4,5.905708091374889,5.677517247652558,6.133898935097219
25.0,0.058384659981456366,0.9200025362392603,-0.10086028780498191,0.9269198849065119,0.9199941111311247,0.048671975242878585,0.8293737525720086,-0.06966928500955039,0.5852470561126509,1.1074008077721456,0.06645108833266655,0.9887725946190427,-0.10086028780498157,1.1089938900380087,0.8686546943791016,False,True,True,True,False,-0.031926513445493354,0.09636149826290519,0.11481503333178744,0.10144331844579246,-0.04752705877946148,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.4,5.905708091374889,5.677517247652558,6.133898935097219
50.0,0.04287045857477745,0.6880751885543717,-0.10215895913149453,0.6827569644904624,0.6969381354156234,0.03353522027814604,0.5840515558030114,-0.08084658599191585,0.3413936583738494,0.8588345140048531,0.05062180855942455,0.7658356482389865,-0.10215895913149475,0.8974923207839507,0.6344562059466536,False,False,False,True,False,-0.27608943386154283,-0.1266944774525961,-0.10812191304826868,0.10014464711927984,-0.0630412601861404,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.4,5.905708091374889,5.677517247652558,6.133898935097219
0.0,0.08346546916303788,1.151198499966146,-0.1116211996094364,1.170135657031833,1.1424772540326371,0.07204596699414334,1.0738914272040083,-0.06759958654672182,0.8278969290536672,1.3556520620863408,0.0929613237228828,1.2110277226817785,-0.11162119960943684,1.3194690578632025,1.1024985938558394,True,True,True,True,False,0.21128925867982784,0.3188446411644176,0.3370701613945233,0.09068240664133798,-0.02244624959787997,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.45,6.636639095487291,6.380024807595223,6.893253383379359
10.0,0.07630128763552824,1.0589814822742416,-0.1121981078207317,1.0731202224105458,1.0537447396034332,0.06506611918501148,0.9763303125401565,-0.07185007004401944,0.7310276404933316,1.2566456358083788,0.08564298990773267,1.122399634671823,-0.1121981078207317,1.2354853260123428,1.0092844477261236,True,True,True,True,False,0.11427382405854059,0.23011212673521364,0.2484420733845678,0.09010549843004267,-0.029610431125389608,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.45,6.636639095487291,6.380024807595223,6.893253383379359
25.0,0.06564144843026876,0.9203008974755876,-0.11306305925159144,0.927175897708444,0.9203348254331851,0.054679318226524165,0.8296134058984607,-0.07819109089832732,0.5852965137444108,1.1078365372920616,0.0747548534042326,0.9891138094381898,-0.11306305925159144,1.1091420942227113,0.869148778140365,False,True,True,True,False,-0.03167050064356125,0.09670221256496558,0.11515624815093461,0.08924054699918293,-0.04027027033064909,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.45,6.636639095487291,6.380024807595223,6.893253383379359
50.0,0.04810313479506134,0.6886558382312533,-0.11450354957481135,0.6833068333886643,0.6975512440983961,0.03758696445231746,0.5845864742615342,-0.0906991703587986,0.3417587724113654,0.8595458756234234,0.056843750007173455,0.7664498217322142,-0.11450354957481157,0.8979394770574912,0.6351939132938489,False,False,False,True,False,-0.275539564963341,-0.12608136876982345,-0.107507739555041,0.08780005667596302,-0.0578085839658565,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.45,6.636639095487291,6.380024807595223,6.893253383379359
0.0,0.09282093876593289,1.1512141022538964,-0.12359673828933948,1.170099289425204,1.1425440050391582,0.08006835206599505,1.0738372270677077,-0.0750123122003098,0.8276332486293603,1.3558121376233188,0.10343636291333769,1.2110943132193335,-0.12359673828933915,1.3193151371906056,1.1027485215177533,True,True,True,True,False,0.21125289107319878,0.31891139217093867,0.33713675193207826,0.07870686796143489,-0.013090779994984952,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.5,7.366485452846139,7.081389220204725,7.651581685487552
10.0,0.08480345222025787,1.059103152946796,-0.12422878484536759,1.0731940021963768,1.0539138439255173,0.07226626838679229,0.9763873385220683,-0.07969283051222709,0.7308824287435425,1.2569102849983864,0.09523849124713202,1.1225684502707065,-0.12422878484536715,1.2354447760029594,1.009624083352701,True,True,True,True,False,0.11434760384437159,0.2302812310572978,0.2486108889834513,0.07807482140540678,-0.021108266540659976,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.5,7.366485452846139,7.081389220204725,7.651581685487552
25.0,0.07288453269308603,0.9205822132270269,-0.1251763542647274,0.9274160066860155,0.920657619532524,0.06066603245769042,0.8298383662295908,-0.08667119165326065,0.5853306054741315,1.1082584580549537,0.0830527414423834,0.9894361659030138,-0.1251763542647274,1.1092716635532955,0.8696233291170381,False,True,True,True,False,-0.03143039166598971,0.09702500666430447,0.11547860461575854,0.07712725198604697,-0.03302718606783181,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.5,7.366485452846139,7.081389220204725,7.651581685487552
50.0,0.05330251811871167,0.6892034307391474,-0.12675430259936027,0.6838256216314201,0.6981295427365303,0.04160355006827454,0.5850926961746418,-0.1004956106740551,0.34209435350073214,0.8602295510836436,0.06303584706718257,0.7670275640510847,-0.1267543025993605,0.8983517790822022,0.635893142348052,False,False,False,True,False,-0.2750207767205851,-0.12550307013168926,-0.10692999723617047,0.0755493036514141,-0.05260920064220617,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.5,7.366485452846139,7.081389220204725,7.651581685487552
0.0,0.1021889031499168,1.151228638444388,-0.13548722003802505,1.1700621462263072,1.1426097108576558,0.08809096051715204,1.0737823068707497,-0.08240411506455425,0.8273683404689742,1.355972244954448,0.1139363694560327,1.211159586020369,-0.13548722003802505,1.319158663358733,1.1029979455483838,True,True,True,True,False,0.21121574787430197,0.3189770979894363,0.3372020247331138,0.06681638621274932,-0.0037228156110010457,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,CAND20,0.55,8.095450970208656,7.78182843895535,8.409073501461963
10.0,0.09330605962832528,1.0592169254754522,-0.1361727507099697,1.0732600168403787,1.0540751366770036,0.07945684416944987,0.9764368683993162,-0.08750660871969917,0.7307282974202698,1.2571691739430515,0.10484495125570659,1.1227290323462809,-0.1361727507099696,1.2353952362542577,1.0099557987255867,True,True,True,True,False,0.1144136184883735,0.23044252380878405,0.24877147105902564,0.06613085554080467,-0.012605659132592567,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.55,8.095450970208656,7.78182843895535,8.409073501461963
25.0,0.08011238571827572,0.9208453384566553,-0.13720044931507214,0.927637801322769,0.9209624219683177,0.06663073223404314,0.8300456017317123,-0.09510953735225436,0.5853441603690627,1.1086658829232023,0.09134310815474134,0.9897398836038561,-0.13720044931507225,1.1093825359771046,0.870078827349181,False,True,True,True,False,-0.031208597029236285,0.09732980910009814,0.1157823223166009,0.06510315693570223,-0.02579933304264212,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.55,8.095450970208656,7.78182843895535,8.409073501461963
50.0,0.05846674991415157,0.6897156345909982,-0.13891168778605012,0.6843084286921202,0.6986728661051074,0.04558320376319669,0.5855640617095397,-0.11023683477226942,0.3423899180490484,0.8608841261628869,0.0691961584858023,0.767569306643139,-0.13891168778605034,0.898729122229133,0.6365548192755773,False,False,False,True,False,-0.2745379696598851,-0.12495974676311217,-0.10638825464411616,0.06339191846472425,-0.04744496884676627,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.55,8.095450970208656,7.78182843895535,8.409073501461963
0.0,0.11156827921622603,1.1512421054943716,-0.14729272939422688,1.1700242263658405,1.142674372386968,0.09611288351519098,1.073726665891128,-0.08977466423323821,0.827102207082348,1.3561323782384975,0.12446012850130472,1.2112235363482993,-0.14729272939422677,1.3189996279315699,1.1032468613711501,True,True,True,True,True,0.21117782801383522,0.31904175951874836,0.33726597506104405,0.055010876856547486,0.005656560455308185,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,CAND20,0.6,8.823719852062355,8.48159209508757,9.165847609037138
10.0,0.10180784324672887,1.0593226778137543,-0.14803009682825485,1.0733171911699377,1.0542293005023982,0.08663672841738435,0.9764780471850211,-0.09529101772249571,0.7305658265239795,1.2574198242938948,0.11446098765621304,1.1228817915628466,-0.14803009682825485,1.2353359286745789,1.010281176692688,True,True,True,True,False,0.11447079281793249,0.23059668763417862,0.2489242302755914,0.05427350942251952,-0.004103875514188976,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,CAND20,0.6,8.823719852062355,8.48159209508757,9.165847609037138
25.0,0.08732351197369637,0.9210899709658769,-0.14913544650277366,0.9278386046383743,0.9212509285530195,0.07257202350598124,0.8302329940547248,-0.10350568235494706,0.5853386493665078,1.1090526359060928,0.09962437400689161,0.9900259827297125,-0.14913544650277366,1.1094727749248066,0.870519211993281,False,True,True,True,False,-0.031007793713630938,0.09761831568479995,0.11606842144245733,0.05316815974800071,-0.01858820678722148,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,0.6,8.823719852062355,8.48159209508757,9.165847609037138
50.0,0.0635940535910875,0.6901918442343932,-0.1509758260445334,0.6847499404338853,0.6991845703537378,0.04952415171836333,0.5859963995218364,-0.11992260111009945,0.342648475181862,0.8614973180659488,0.07532289481139998,0.7680770486033701,-0.1509758260445333,0.8990676349264204,0.6371867357155797,False,False,False,True,False,-0.27409645791812,-0.12444804251448172,-0.1058805126838851,0.05132778020624096,-0.04231766516983035,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,U56,CAND20,0.6,8.823719852062355,8.48159209508757,9.165847609037138
0.0,0.12095796938779091,1.151254500196776,-0.15901335121552973,1.1699855286512113,1.1427379905274115,0.10413320330140152,1.0736703032871082,-0.09712363261229573,0.8268348508355157,1.3562925315715797,0.13500640507921657,1.211286159282793,-0.15901335121552984,1.3188380220491915,1.1034952643647065,True,True,True,True,True,0.21113913029920606,0.319105377659192,0.3373285979955378,0.04329025503524464,0.015046250626873064,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,CAND20,0.65,9.551551425065101,9.18085873673709,9.922244113393111
