parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
C/idea105,u56,top20,natural,noGLD,0.5,10.0,0.10465677599732393,-0.18308348697878118,-0.09783647148127417,-0.09398923397183878,-0.16483762772515842,0.08524701549750702,0.0890942530069424,0.018245859253622765,1.092135905431323,1.117773703572298,1.0914442544504712,1.0920367331925926,0.1265973583235207,0.06896670133743044,0.06308653775890938,True,1.0451304657058393,0.21403516764943345,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,natural,noGLD,0.75,10.0,0.15698516399598594,-0.18308348697878118,-0.07522377893568555,-0.04760954692309849,-0.15563488567496897,0.10785970804309564,0.1354739400556827,0.027448601303812215,1.092135905431323,0.9395899340262701,1.0909202333149055,1.0919776578590974,0.1265973583235207,0.03988105764531702,0.031462032152988595,True,1.256019903201979,0.2544842907681991,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,top20,natural,noGLD,1.0,10.0,0.2058720440599131,-0.18308348697878118,-0.11183273184878861,0.0,-0.1469892501921536,0.07125075512999257,0.18308348697878118,0.0360942367866276,1.092135905431323,0.27599529817363966,,1.0919166236360172,0.1265973583235207,0.010670849346102962,0.0,True,2.569565566635143,0.5065804105623289,True,True,True,"H1,H2","H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,natural,noDBC,0.25,10.0,0.041680389103092685,-0.18308348697878118,-0.1412606911198927,-0.13914528116042435,-0.17584241371389475,0.041822795858888484,0.043938205818356835,0.007241073264886433,1.092135905431323,1.1651669818081345,1.0918569373241325,1.092099525791543,0.1265973583235207,0.10235852114829758,0.09481863502892796,True,1.0505803095184219,0.17313699661108398,True,True,True,DD,CAGR,DD,CAGR
C/idea105,u56,top20,natural,noDBC,0.5,10.0,0.08336077820618504,-0.18308348697878118,-0.0981698026419634,-0.09398923397183878,-0.16856761139481513,0.08491368433681779,0.0890942530069424,0.014515875583966054,1.092135905431323,1.2444010229145714,1.0914442544504712,1.092058974510546,0.1265973583235207,0.07762338250431422,0.06308653775890938,True,1.0492331560310353,0.1709486014808582,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,natural,noDBC,0.75,10.0,0.1250411673092776,-0.18308348697878118,-0.07294660749098436,-0.04760954692309849,-0.16125905413249675,0.11013687948779682,0.1354739400556827,0.021824432846284436,1.092135905431323,1.1627649342099398,1.0909202333149055,1.0920145428919106,0.1265973583235207,0.052484882114788745,0.031462032152988595,True,1.2300506486629958,0.19815735608073576,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,natural,noDBC,1.0,10.0,0.16035370804434246,-0.18308348697878118,-0.08713973041290657,0.0,-0.15504065139788192,0.09594375656587462,0.18308348697878118,0.02804283558089926,1.092135905431323,0.5912811554292912,,1.0919736056784588,0.1265973583235207,0.026965863985222827,0.0,True,1.9082376335043414,0.29228411086494366,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,natural,noUUP,0.25,10.0,0.05124280351599564,-0.18308348697878118,-0.1386589403297933,-0.13914528116042435,-0.17417639357177128,0.04442454664898787,0.043938205818356835,0.008907093407009903,1.092135905431323,1.1409124728370685,1.0918569373241325,1.0920905887808918,0.1265973583235207,0.10517359273158555,0.09481863502892796,True,0.9890524300793936,0.20049936530332232,True,True,True,DD,CAGR,DD,CAGR
C/idea105,u56,top20,natural,noUUP,0.5,10.0,0.1024856070319905,-0.18308348697878118,-0.09817527704319917,-0.09398923397183878,-0.16521831041406343,0.08490820993558201,0.0890942530069424,0.017865176564717755,1.092135905431323,1.1305668202554537,1.0914442544504712,1.092039053390996,0.1265973583235207,0.08317173843470149,0.06308653775890938,True,1.0493008046517085,0.210405761448412,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,natural,noUUP,0.75,10.0,0.1537284105479857,-0.18308348697878118,-0.10803606060451565,-0.04760954692309849,-0.15620918941899342,0.07504742637426554,0.1354739400556827,0.026874297559787763,1.092135905431323,0.9353741341055345,1.0909202333149055,1.0919815398722745,0.1265973583235207,0.0606817894311813,0.031462032152988595,True,1.805177693636913,0.35809752390127547,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,top20,natural,noUUP,1.0,10.0,0.19714270304272952,-0.18308348697878118,-0.13697579365501988,0.0,-0.1485364445479168,0.0461076933237613,0.18308348697878118,0.03454704243086437,1.092135905431323,0.5538349673280561,,1.09192787146232,0.1265973583235207,0.03772520565626336,0.0,True,3.97077957670093,0.749268504678389,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,natural,TLTonly,0.25,10.0,0.057004597831639914,-0.18308348697878118,-0.12248188186043796,-0.13914528116042435,-0.1731716825803017,0.06060160511834323,0.043938205818356835,0.009911804398479496,1.092135905431323,1.1345360699447635,1.0918569373241325,1.092085067049031,0.1265973583235207,0.09792020880537233,0.09481863502892796,True,0.7250336972519789,0.16355679654233013,True,True,True,-,CAGR,DD,CAGR
C/idea105,u56,top20,natural,TLTonly,0.5,10.0,0.1140091956632795,-0.18308348697878118,-0.10252882100538607,-0.09398923397183878,-0.16319677039265212,0.08055466597339511,0.0890942530069424,0.01988671658612906,1.092135905431323,0.9775858479365348,1.0914442544504712,1.092026665818471,0.1265973583235207,0.06824571517952216,0.06308653775890938,True,1.106009837299402,0.24687231143999866,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,natural,TLTonly,0.75,10.0,0.1710137934949194,-0.18308348697878118,-0.13403657056773788,-0.04760954692309849,-0.15315868423407775,0.049046916411043306,0.1354739400556827,0.029924802744703438,1.092135905431323,0.5163857275070022,1.0909202333149055,1.0919606209704495,0.1265973583235207,0.03772847002276958,0.031462032152988595,True,2.762129609134401,0.6101260779355668,True,True,True,H2,"H1,H2,OOS,CAGR",-,CAGR
C/idea105,u56,top20,natural,TLTonly,1.0,10.0,0.06121340605324688,-0.18308348697878118,-0.3067583591444095,0.0,-0.1724373655457776,-0.12367487216562834,0.18308348697878118,0.010646121433003586,1.092135905431323,0.11439031405367918,,1.092080992073164,0.1265973583235207,0.006505502878179081,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,S4,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.19224121543387684,-0.13914528116042435,-0.25040058780241325,-0.00915772845509566,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.1159246940717664,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.14578866261156032,0.09481863502892796,False,,,True,True,True,DD,-,DD,CAGR
C/idea105,u56,top20,g1.00,S4,0.5,10.0,-0.3971353427560502,-0.18308348697878118,-0.14225991402961413,-0.09398923397183878,-0.25040058780241325,0.04082357294916705,0.0890942530069424,-0.06731710082363207,1.092135905431323,1.1490705173163172,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.11752047563303591,0.06308653775890938,True,2.1824217375064485,-1.6489762154688026,True,True,True,DD,-,-,CAGR
C/idea105,u56,top20,g1.00,S4,0.75,10.0,-0.3971353427560498,-0.18308348697878118,-0.10679803874978666,-0.04760954692309849,-0.25040058780241325,0.07628544822899452,0.1354739400556827,-0.06731710082363207,1.092135905431323,1.061892649085797,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.08347965927279533,0.031462032152988595,True,1.7758818123348439,-0.8824369835457849,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,S4,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.25447624410420666,0.0,-0.25040058780241325,-0.07139275712542548,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.49194651696255093,,1.0922292519698962,0.1265973583235207,0.03538943925242277,0.0,False,,,False,True,True,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,noTLT,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.19981277688596866,-0.13914528116042435,-0.25040058780241325,-0.016729289907187472,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.1209481813267481,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.14876643790465072,0.09481863502892796,False,,,True,True,True,DD,-,DD,CAGR
C/idea105,u56,top20,g1.00,noTLT,0.5,10.0,-0.3971353427560502,-0.18308348697878118,-0.1563422032612326,-0.09398923397183878,-0.25040058780241325,0.02674128371754858,0.0890942530069424,-0.06731710082363207,1.092135905431323,1.148529705564251,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.12398688079426523,0.06308653775890938,True,3.3317118934150343,-2.5173473919449947,True,True,True,DD,-,-,CAGR
C/idea105,u56,top20,g1.00,noTLT,0.75,10.0,-0.3971353427560498,-0.18308348697878118,-0.10674031142396168,-0.04760954692309849,-0.25040058780241325,0.07634317555481951,0.1354739400556827,-0.06731710082363207,1.092135905431323,1.0634006883843636,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.09410171724961436,0.031462032152988595,True,1.7745389692154387,-0.8817697238084351,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,noTLT,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.28962368470479716,0.0,-0.25040058780241325,-0.10654019772601597,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.606092523162148,,1.0922292519698962,0.1265973583235207,0.0504363280697151,0.0,False,,,False,True,True,"H1,DD","H1,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,noGLD,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.19537189906272878,-0.13914528116042435,-0.25040058780241325,-0.012288412083947597,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.0889212913344788,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.14144354238043277,0.09481863502892796,False,,,True,True,True,DD,-,DD,CAGR
C/idea105,u56,top20,g1.00,noGLD,0.5,10.0,-0.3971353427560502,-0.18308348697878118,-0.14669081169568154,-0.09398923397183878,-0.25040058780241325,0.03639267528309964,0.0890942530069424,-0.06731710082363207,1.092135905431323,1.0850764123163605,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.1095887078050739,0.06308653775890938,True,2.448136948269829,-1.8497431227567211,True,True,True,DD,-,-,CAGR
C/idea105,u56,top20,g1.00,noGLD,0.75,10.0,-0.39713534275605,-0.18308348697878118,-0.11880403311999255,-0.04760954692309849,-0.25040058780241325,0.06427945385878864,0.1354739400556827,-0.06731710082363207,1.092135905431323,0.9417473330089078,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.07155527850571497,0.031462032152988595,True,2.107577646090407,-1.047256888204381,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,noGLD,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.24883059478662506,0.0,-0.25040058780241325,-0.06574710780784387,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.255080773821987,,1.0922292519698962,0.1265973583235207,0.01677020702674925,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,noDBC,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.1862706676983671,-0.13914528116042435,-0.25040058780241325,-0.0031871807195859025,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.1271072499140082,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.14464455592654146,0.09481863502892796,False,,,True,True,True,DD,-,DD,CAGR
C/idea105,u56,top20,g1.00,noDBC,0.5,10.0,-0.3971353427560502,-0.18308348697878118,-0.1329311313521483,-0.09398923397183878,-0.25040058780241325,0.050152355626632894,0.0890942530069424,-0.06731710082363207,1.092135905431323,1.167288542068541,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.11548347531494074,0.06308653775890938,True,1.7764719501954922,-1.3422520235098192,True,True,True,-,-,-,CAGR
C/idea105,u56,top20,g1.00,noDBC,0.75,10.0,-0.3971353427560498,-0.18308348697878118,-0.11059159909874117,-0.04760954692309849,-0.25040058780241325,0.07249188788004002,0.1354739400556827,-0.06731710082363207,1.092135905431323,1.0555098231016167,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.08029715780461744,0.031462032152988595,True,1.868815173911124,-0.9286156395185733,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,top20,g1.00,noDBC,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.2433346461196274,0.0,-0.25040058780241325,-0.06025115914084622,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.3923068275396325,,1.0922292519698962,0.1265973583235207,0.02846275836049217,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,noUUP,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.21231065717296704,-0.13914528116042435,-0.25040058780241325,-0.02922717019418586,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.103126011993719,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.15040874388210868,0.09481863502892796,False,,,False,True,True,DD,DD,DD,CAGR
C/idea105,u56,top20,g1.00,noUUP,0.5,10.0,-0.39713534275605,-0.18308348697878118,-0.217663577644176,-0.09398923397183878,-0.25040058780241325,-0.0345800906653948,0.0890942530069424,-0.06731710082363207,1.092135905431323,1.0768359908816585,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.12539869185549524,0.06308653775890938,False,,,False,True,True,DD,DD,-,CAGR
C/idea105,u56,top20,g1.00,noUUP,0.75,10.0,-0.3971353427560498,-0.18308348697878118,-0.22674208836674248,-0.04760954692309849,-0.25040058780241325,-0.04365860138796129,0.1354739400556827,-0.06731710082363207,1.092135905431323,0.9044459973278077,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.09558797213420056,0.031462032152988595,False,,,False,True,True,DD,"H1,DD,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,noUUP,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.24780412966609944,0.0,-0.25040058780241325,-0.06472064268731825,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.548558772308368,,1.0922292519698962,0.1265973583235207,0.06161372753229921,0.0,False,,,False,True,True,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,top20,g1.00,TLTonly,0.25,10.0,-0.3971353427560502,-0.18308348697878118,-0.22048429961467753,-0.13914528116042435,-0.25040058780241325,-0.03740081263589634,0.043938205818356835,-0.06731710082363207,1.092135905431323,1.0496172897454579,1.0918569373241325,1.0922292519698962,0.1265973583235207,0.14006808104792157,0.09481863502892796,False,,,False,True,True,DD,DD,DD,CAGR
C/idea105,u56,top20,g1.00,TLTonly,0.5,10.0,-0.3971353427560502,-0.18308348697878118,-0.25510117755646144,-0.09398923397183878,-0.25040058780241325,-0.07201769057768026,0.0890942530069424,-0.06731710082363207,1.092135905431323,0.8958624139496529,1.0914442544504712,1.0922292519698962,0.1265973583235207,0.10571653692981986,0.06308653775890938,False,,,False,True,True,DD,"H2,OOS,DD,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,TLTonly,0.75,10.0,-0.3971353427560502,-0.18308348697878118,-0.3076231923217292,-0.04760954692309849,-0.25040058780241325,-0.124539705342948,0.1354739400556827,-0.06731710082363207,1.092135905431323,0.5804668193677507,1.0909202333149055,1.0922292519698962,0.1265973583235207,0.06659260053580507,0.031462032152988595,False,,,False,True,True,"H2,DD","H1,H2,OOS,DD,CAGR",-,CAGR
C/idea105,u56,top20,g1.00,TLTonly,1.0,10.0,-0.3971353427560502,-0.18308348697878118,-0.43781032104055273,0.0,-0.25040058780241325,-0.25472683406177155,0.18308348697878118,-0.06731710082363207,1.092135905431323,0.10131525298512788,,1.0922292519698962,0.1265973583235207,0.0045567316580055195,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,S4,0.25,10.0,0.056592703667877164,-0.15874704847794507,-0.12315082158814117,-0.1202644202137586,-0.15010622071398994,0.035596226889803906,0.03848262826418647,0.008640827763955139,1.0491473622777685,1.1117718237908862,1.049020707886616,1.0491222239621694,0.10394944276323259,0.08514457059723868,0.07792507570893337,True,1.081087284428152,0.24274560870467415,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,S4,0.5,10.0,0.1131854073357541,-0.15874704847794507,-0.08684400427466299,-0.08097767992989258,-0.141424105695107,0.07190304420328208,0.0777693685480525,0.01732294278283808,1.0491473622777685,1.1645218694100654,1.0488561132162861,1.049094981190616,0.10394944276323259,0.06586723767345548,0.051903483897537184,True,1.081586592191915,0.24092085355750983,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,S4,0.75,10.0,0.1697781110036315,-0.15874704847794507,-0.06822614641369873,-0.040888845013548614,-0.13270073048698316,0.09052090206424634,0.11785820346439646,0.02604631799096191,1.0491473622777685,1.0703470069008918,1.048653133004741,1.0490656893931805,0.10394944276323259,0.046250173762382385,0.02591782862696257,True,1.301999878224233,0.28773816209294717,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,natural,S4,1.0,10.0,0.22300354944701029,-0.15874704847794507,-0.08742146474424972,0.0,-0.12445876244956489,0.07132558373369535,0.15874704847794507,0.03428828602838019,1.0491473622777685,0.6156972714049787,,1.0490362464020428,0.10394944276323259,0.02630048164818266,0.0,True,2.2256677081066836,0.48072913299105396,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,noTLT,0.25,10.0,0.05467351345334592,-0.15874704847794507,-0.1268524060104569,-0.1202644202137586,-0.15039992775017363,0.03189464246748819,0.03848262826418647,0.00834712072777144,1.0491473622777685,1.1076271505740336,1.049020707886616,1.0491231093814117,0.10394944276323259,0.08655547573042477,0.07792507570893337,True,1.2065546213102638,0.2617091800379979,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noTLT,0.5,10.0,0.10934702690669151,-0.15874704847794507,-0.09446573135742331,-0.08097767992989258,-0.14201427162917335,0.06428131712052176,0.0777693685480525,0.016732776848771724,1.0491473622777685,1.1468194888042254,1.0488561132162861,1.0490968952985946,0.10394944276323259,0.06871732960626575,0.051903483897537184,True,1.2098284856584665,0.2603054448526506,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noTLT,0.75,10.0,0.16402054036003733,-0.15874704847794507,-0.06766041378586851,-0.040888845013548614,-0.13359010514502845,0.09108663469207656,0.11785820346439646,0.025156943332916626,1.0491473622777685,1.0512686602596353,1.048653133004741,1.049068768106767,0.10394944276323259,0.050540927503376576,0.02591782862696257,True,1.2939132493238188,0.27618698855173507,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,natural,noTLT,1.0,10.0,0.21272337518531914,-0.15874704847794507,-0.10346198028138076,0.0,-0.12605349067866256,0.05528506819656431,0.15874704847794507,0.03269355779928251,1.0491473622777685,0.6786462290391068,,1.0490420535113247,0.10394944276323259,0.03204144093576722,0.0,True,2.8714271982721438,0.5913632535107237,True,True,True,H1,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,noGLD,0.25,10.0,0.061355320226025634,-0.15874704847794507,-0.12217732114937108,-0.1202644202137586,-0.1493771592364599,0.036569727328574,0.03848262826418647,0.009369889241485185,1.0491473622777685,1.0796577816132518,1.049020707886616,1.0491200180398446,0.10394944276323259,0.08106866693324721,0.07792507570893337,True,1.0523083182552968,0.2562198278728745,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noGLD,0.5,10.0,0.12271064045205071,-0.15874704847794507,-0.08488005185436998,-0.08097767992989258,-0.13995874418329002,0.0738669966235751,0.0777693685480525,0.018788304294655056,1.0491473622777685,1.0787484754017833,1.0488561132162861,1.0490901962855352,0.10394944276323259,0.05783048808776381,0.051903483897537184,True,1.0528297088395757,0.2543531638412202,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noGLD,0.75,10.0,0.18406596067807623,-0.15874704847794507,-0.07150194479181637,-0.040888845013548614,-0.13049183565692657,0.0872451036861287,0.11785820346439646,0.028255212821018505,1.0491473622777685,0.8725619780473036,1.048653133004741,1.0490579446856256,0.10394944276323259,0.03435737776709846,0.02591782862696257,True,1.3508861642070007,0.3238601552090409,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,natural,noGLD,1.0,10.0,0.2421369339221826,-0.15874704847794507,-0.11183273184878861,0.0,-0.12148704469967353,0.04691431662915646,0.15874704847794507,0.037260003778271544,1.0491473622777685,0.27599529817363966,,1.0490252786035352,0.10394944276323259,0.010670849346102962,0.0,True,3.38376555141563,0.7942139298926733,True,True,True,"H1,H2","H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,noDBC,0.25,10.0,0.05119357610125619,-0.15874704847794507,-0.12241052273478281,-0.1202644202137586,-0.15093236567559276,0.03633652574316226,0.03848262826418647,0.007814682802352313,1.0491473622777685,1.1381584113753593,1.049020707886616,1.0491247093079252,0.10394944276323259,0.08545008077205285,0.07792507570893337,True,1.0590618524234683,0.21506411640972212,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noDBC,0.5,10.0,0.10238715220251171,-0.15874704847794507,-0.08706090751940265,-0.08097767992989258,-0.14308389569355928,0.07168614095854242,0.0777693685480525,0.015663152784385792,1.0491473622777685,1.2261980577147642,1.0488561132162861,1.0491003461118835,0.10394944276323259,0.06639093245097882,0.051903483897537184,True,1.0848591862829962,0.21849624732127954,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noDBC,0.75,10.0,0.15358072830376746,-0.15874704847794507,-0.07467767830538186,-0.040888845013548614,-0.13520165905017867,0.08406937017256322,0.11785820346439646,0.023545389427766406,1.0491473622777685,1.1141588640549962,1.048653133004741,1.0490742893964553,0.10394944276323259,0.04688618536679923,0.02591782862696257,True,1.4019160988416746,0.28007096258050296,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,natural,noDBC,1.0,10.0,0.19869725214610956,-0.15874704847794507,-0.08713973041290657,0.0,-0.12822712104622513,0.0716073180650385,0.15874704847794507,0.03051992743171994,1.0491473622777685,0.5912811554292912,,1.049049896497499,0.10394944276323259,0.026965863985222827,0.0,True,2.2169109633984685,0.4262124075642621,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,noUUP,0.25,10.0,0.06031931037601801,-0.15874704847794507,-0.13387607171697924,-0.1202644202137586,-0.14953577653833705,0.024870976760965835,0.03848262826418647,0.009211271939608023,1.0491473622777685,1.1025276572226597,1.049020707886616,1.0491204989356426,0.10394944276323259,0.08823773014064096,0.07792507570893337,True,1.5472905883046646,0.3703622912818127,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noUUP,0.5,10.0,0.12063862075203591,-0.15874704847794507,-0.1169775894412064,-0.08097767992989258,-0.14027760309811121,0.041769459036738676,0.0777693685480525,0.01846944537983386,1.0491473622777685,1.0794472764295984,1.0488561132162861,1.0490912417885645,0.10394944276323259,0.07189743425967476,0.051903483897537184,True,1.8618715765423202,0.44217583386916515,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,noUUP,0.75,10.0,0.1809579311280537,-0.15874704847794507,-0.11062968617303937,-0.040888845013548614,-0.13097255925822482,0.04811736230490571,0.11785820346439646,0.027774489219720255,1.0491473622777685,0.8791966236213021,1.048653133004741,1.049059637960933,0.10394944276323259,0.05505546313317766,0.02591782862696257,True,2.4493903617900616,0.5772238520416271,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,natural,noUUP,1.0,10.0,0.2338062296589256,-0.15874704847794507,-0.13697579365501988,0.0,-0.1227815141042079,0.02177125482292519,0.15874704847794507,0.035965534373737174,1.0491473622777685,0.5538349673280561,,1.0490300796088456,0.10394944276323259,0.03772520565626336,0.0,True,7.2915892891384475,1.6519734239601738,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,natural,TLTonly,0.25,10.0,0.06581798483206935,-0.15874704847794507,-0.1267026932604225,-0.1202644202137586,-0.14869374906104582,0.03204435521752258,0.03848262826418647,0.010053299416899253,1.0491473622777685,1.0872267952327652,1.049020707886616,1.0491179359932226,0.10394944276323259,0.08099837292201495,0.07792507570893337,True,1.2009175407949322,0.3137307444214662,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,natural,TLTonly,0.5,10.0,0.1316359696641386,-0.15874704847794507,-0.11196668679977073,-0.08097767992989258,-0.13858461110332632,0.04678036167817434,0.0777693685480525,0.020162437374618758,1.0491473622777685,0.8858181799175969,1.0488561132162861,1.0490856663916621,0.10394944276323259,0.057017400301906385,0.051903483897537184,True,1.6624362394431051,0.43100216952845116,True,True,True,-,"H2,OOS,CAGR",-,CAGR
C/idea105,u56,ewall,natural,TLTonly,0.75,10.0,0.19745395449620806,-0.15874704847794507,-0.13817962967127861,-0.040888845013548614,-0.12841967287936906,0.02056741880666646,0.11785820346439646,0.030327375598576012,1.0491473622777685,0.44929538210237063,1.048653133004741,1.0490505854953296,0.10394944276323259,0.03215568383048306,0.02591782862696257,True,5.7303351758556795,1.4745348399647547,True,True,True,"H1,H2","H1,H2,OOS,CAGR",-,CAGR
C/idea105,u56,ewall,natural,TLTonly,1.0,10.0,0.10408432147562585,-0.15874704847794507,-0.3067583591444095,0.0,-0.14282312481993775,-0.14801131066646445,0.15874704847794507,0.015923923658007322,1.0491473622777685,0.11439031405367918,,1.0490995067710072,0.10394944276323259,0.006505502878179081,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,S4,0.25,10.0,-0.3333333333333337,-0.15874704847794507,-0.1686482802902911,-0.1202644202137586,-0.2088028554473248,-0.009901231812346034,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.1156185041382256,1.049020707886616,1.0492529514808793,0.10394944276323259,0.1220885332905004,0.07792507570893337,False,,,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,S4,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.12629544791988467,-0.08097767992989258,-0.2088028554473248,0.0324516005580604,0.0777693685480525,-0.050055806969379724,1.0491473622777685,1.1608176043994523,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.10161801538897919,0.051903483897537184,True,2.3964725070774966,-1.5424757518453662,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,g1.00,S4,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.09885152488549842,-0.040888845013548614,-0.2088028554473248,0.05989552359244665,0.11785820346439646,-0.050055806969379724,1.0491473622777685,1.055553178909581,1.048653133004741,1.0492529514808793,0.10394944276323259,0.07536861960842978,0.02591782862696257,True,1.967729746656049,-0.8357186642190435,True,True,True,-,"H1,CAGR",-,CAGR
