k,book,stat,endpoint_gap,interior_sd,sd_over_halfgap,draws_needed
56,CAND-20,CAGR,0.09104328723248001,0.013112999137398877,0.2880607573826875,1
56,CAND-20,Sharpe,0.6767402189369112,0.09620535305960648,0.28431989223497056,1
56,CAND-20,MaxDD,0.1051401043142268,0.03522732501363297,0.6701025311588218,2
56,CAND-20,OOS_Sharpe,0.7823987838077335,0.1513095721274921,0.3867837610664663,1
56,CAND-20,Ebar,20.715895610913403,1.2275628401010492,0.11851409788475215,1
56,CAND-5,CAGR,0.10142134157380364,0.032592852142278465,0.6427217711089113,2
56,CAND-5,Sharpe,0.5415819203555063,0.1587028869458744,0.5860715839321161,2
56,CAND-5,MaxDD,0.23898755937392258,0.04669115076515459,0.39074126609327897,1
56,CAND-5,OOS_Sharpe,0.46786396011801357,0.16612807336203214,0.7101554619429467,3
56,CAND-5,Ebar,20.715895610913403,1.2275628401010492,0.11851409788475215,1
56,EWall,CAGR,0.0569056493582194,0.008461923899558839,0.2974018922547136,1
56,EWall,Sharpe,0.5144428179986771,0.0629263042688529,0.24463867340457154,1
56,EWall,MaxDD,0.11612617003124398,0.013412053956304591,0.230991066917923,1
56,EWall,OOS_Sharpe,0.5563797188654397,0.06914323883131043,0.24854694190617221,1
56,EWall,Ebar,20.715895610913403,1.2275628401010492,0.11851409788475215,1
56,RULESv2,CAGR,0.052556152578363505,0.007329091829502212,0.27890518882919435,1
56,RULESv2,Sharpe,0.6212430701770578,0.08876113256983094,0.2857533124499353,1
56,RULESv2,MaxDD,0.04334799660157901,0.012773014792778667,0.5893243422609935,2
56,RULESv2,OOS_Sharpe,0.6603704158549115,0.0727335993647079,0.22028121677906307,1
56,RULESv2,Ebar,20.715895610913403,1.2275628401010492,0.11851409788475215,1
100,CAND-10,CAGR,0.09459232259998862,0.019037964247605225,0.40252662635450537,1
100,CAND-10,Sharpe,0.5510859465443219,0.10483409569124885,0.38046368755592075,1
100,CAND-10,MaxDD,0.11083895169558161,0.021554591670872578,0.3889353217643579,1
100,CAND-10,OOS_Sharpe,0.4203668029974468,0.12734030248860184,0.6058532766174464,2
100,CAND-10,Ebar,36.805033045246574,1.8799206033670461,0.10215562643597956,1
100,CAND-20,CAGR,0.09437318789833746,0.013770615192932703,0.29183321024965175,1
100,CAND-20,Sharpe,0.6390590021820066,0.08881060314210926,0.2779417951671875,1
100,CAND-20,MaxDD,0.10460063671879963,0.018918213844869875,0.36172272824166757,1
100,CAND-20,OOS_Sharpe,0.6089111078991813,0.07613616794404642,0.25007317802667656,1
100,CAND-20,Ebar,36.805033045246574,1.8799206033670461,0.10215562643597956,1
100,CAND-5,CAGR,0.11818374454502098,0.04269450533832606,0.7225106211127368,3
100,CAND-5,Sharpe,0.5631075751715096,0.19731450139274814,0.7008057077997955,2
100,CAND-5,MaxDD,0.18744340759941486,0.07908188638932392,0.8437948008108106,3
100,CAND-5,OOS_Sharpe,0.5081504296742221,0.24302123323782643,0.9564932706782463,4
100,CAND-5,Ebar,36.805033045246574,1.8799206033670461,0.10215562643597956,1
100,EWall,CAGR,0.04486748319908729,0.005699332968458486,0.254051823819457,1
100,EWall,Sharpe,0.4616898523582401,0.03354229308256382,0.14530227559143866,1
100,EWall,MaxDD,0.11749928222552258,0.019613458973900284,0.3338481495785674,1
100,EWall,OOS_Sharpe,0.5170065960412961,0.029299925807628777,0.11334449514562261,1
100,EWall,Ebar,36.805033045246574,1.8799206033670461,0.10215562643597956,1
100,RULESv2,CAGR,0.04508884216259368,0.007680634458616097,0.3406889194856308,1
100,RULESv2,Sharpe,0.5418663967816839,0.09735998798992777,0.35935052835230075,1
100,RULESv2,MaxDD,0.019353508215903703,0.0069643991677190735,0.7197040546887612,3
100,RULESv2,OOS_Sharpe,0.5634953309649922,0.08035658174479911,0.28520762224307183,1
100,RULESv2,Ebar,36.805033045246574,1.8799206033670461,0.10215562643597956,1
