panel,book,conv,bps,D,W,M,swing,n4b
u56,v1,MATCH,5,0.6826878054954711,0.7796833873389951,1.0089627965473846,0.3262749910519135,1
u56,v1,MATCH,10,0.3965695190765177,0.6641804017269176,0.9599696430926735,0.5634001240161558,0
u56,v1,MATCH,25,-0.4608406830367329,0.31692593866900015,0.811808991485178,1.272649674521911,0
B136,EWall,LIT,5,1.0487673102972286,1.0657962153167646,1.086548521017937,0.0377812107207085,2
B136,EWall,LIT,10,0.9598650102720505,1.0261183690583502,1.0693854064347432,0.10952039616269271,1
B136,EWall,LIT,25,0.6931390043172891,0.9068788945396131,1.0176441282964452,0.3245051239791561,0
B136,EWall,MATCH,5,1.0487673102972286,1.0657962153167648,1.0865485210179369,0.03778121072070828,2
B136,EWall,MATCH,10,0.9598650102720505,1.0261183690583502,1.0693854064347437,0.10952039616269316,1
B136,EWall,MATCH,25,0.6931390043172891,0.9068788945396129,1.0176441282964455,0.3245051239791563,0
B136,top20,LIT,5,0.8798114013117188,1.006604631890961,1.1212115926275357,0.24140019131581691,1
B136,top20,LIT,10,0.7613971047588928,0.9569274633118441,1.0999138387831955,0.3385167340243027,0
B136,top20,LIT,25,0.40617559516078855,0.807669841872597,1.0357572394657648,0.6295816443049762,0
B136,top20,MATCH,5,0.879811401311719,1.006604631890961,1.121211592627536,0.24140019131581691,0
B136,top20,MATCH,10,0.7613971047588927,0.9569274633118439,1.0999138387831953,0.3385167340243026,0
B136,top20,MATCH,25,0.40617559516078866,0.8076698418725972,1.0357572394657648,0.6295816443049762,0
B136,frac085,LIT,5,1.031993801012404,1.0668825528702561,1.0761084028206047,0.044114601808200815,2
B136,frac085,LIT,10,0.9288188964623848,1.0232447122387114,1.0576327862052364,0.12881388974285157,1
B136,frac085,LIT,25,0.6192926978126033,0.8921048670228292,1.0019511351499406,0.3826584373373373,0
B136,frac085,MATCH,5,1.0319938010124035,1.0668825528702561,1.0761084028206043,0.044114601808200815,2
B136,frac085,MATCH,10,0.9288188964623847,1.0232447122387116,1.0576327862052366,0.1288138897428519,1
B136,frac085,MATCH,25,0.6192926978126031,0.8921048670228289,1.0019511351499408,0.38265843733733773,0
B136,ew-band3,LIT,5,1.0969763660108518,1.0874015323920205,1.0716634423303837,0.025312923680468113,2
B136,ew-band3,LIT,10,1.06249170782841,1.0624215322147224,1.0563921469771342,0.0060995608512757205,2
B136,ew-band3,LIT,25,0.9589883851950065,0.9873639608237604,1.010370644792379,0.051382259597372526,0
B136,ew-band3,MATCH,5,1.0969763660108518,1.0874015323920208,1.0716634423303837,0.025312923680468113,2
B136,ew-band3,MATCH,10,1.06249170782841,1.0624215322147224,1.0563921469771342,0.0060995608512757205,2
B136,ew-band3,MATCH,25,0.9589883851950065,0.9873639608237605,1.0103706447923786,0.05138225959737208,0
B136,v1,LIT,5,0.5503959738634342,0.773516957682897,0.8333411743662139,0.2829452005027797,0
B136,v1,LIT,10,0.23691026369488663,0.6349911081998837,0.7753503660601042,0.5384401023652176,0
B136,v1,LIT,25,-0.6996568499629718,0.21947520601685164,0.6002544726710358,1.2999113226340078,0
B136,v1,MATCH,5,0.5503959738634342,0.7735169576828966,0.8333411743662137,0.2829452005027795,0
B136,v1,MATCH,10,0.23691026369488655,0.6349911081998837,0.7753503660601041,0.5384401023652176,0
B136,v1,MATCH,25,-0.6996568499629717,0.21947520601685172,0.6002544726710359,1.2999113226340078,0
