stat,K,panel,family,thr,depth,bps,dSharpe,band_mean,band_sd,band_rng,margin_ref,flips
MAX,100,BROAD136,BUDGET,0.3,half,10,-0.008118614373006539,0.03882127512036307,0.005300838334628033,0.01173073257111823,-0.03070266074735653,False
MAX,100,BROAD136,BUDGET,0.3,half,25,0.007659582169338819,0.04316258083263613,0.009134662283757616,0.021660733252023112,-0.035502998663297314,False
MAX,100,BROAD136,BUDGET,0.3,skip,10,-0.02642874000613671,0.08500467788354585,0.01264751064440902,0.027576407650793056,-0.05857593787740914,False
MAX,100,BROAD136,BUDGET,0.3,skip,25,0.006209474779794388,0.08861915685106156,0.01706464097684934,0.039004704773783816,-0.08240968207126717,False
MAX,100,BROAD136,BUDGET,0.5,half,10,-0.02222793066005746,0.03152411930481344,0.001754875524747994,0.004269049368869293,-0.009296188644755982,False
MAX,100,BROAD136,BUDGET,0.5,half,25,-0.018486557649558644,0.02945382004676947,0.0017308138946652263,0.0041119785520380425,-0.010967262397210825,False
MAX,100,BROAD136,BUDGET,0.5,skip,10,-0.04753939638353677,0.07016657439086385,0.0040502756777916794,0.009280855792797693,-0.02262717800732708,False
MAX,100,BROAD136,BUDGET,0.5,skip,25,-0.03877107630364829,0.06475362725825307,0.003898790532121503,0.009006006031077707,-0.025982550954604777,False
MAX,100,BROAD136,DDCTL,0.03,0.5,10,-0.14619289430144045,0.2938137912712335,0.08609592220665668,0.17620767519323866,-0.14762089696979308,False
MAX,100,BROAD136,DDCTL,0.03,0.5,25,-0.17062613223488643,0.27096046691602205,0.07852140884632218,0.16195621415874617,-0.10033433468113562,False
MAX,100,BROAD136,DDCTL,0.03,1.0,10,-0.4986263797123899,0.5826365194188885,0.08424401526747412,0.19326045655792562,-0.08401013970649862,True
MAX,100,BROAD136,DDCTL,0.03,1.0,25,-0.5285760682402791,0.5717929576367913,0.0560885463988442,0.1338841157827214,-0.04321688939651214,True
MAX,100,BROAD136,DDCTL,0.06,0.5,10,-0.09313187485596652,0.22596160676587926,0.10782008204633044,0.23424423622643908,-0.13282973190991273,False
MAX,100,BROAD136,DDCTL,0.06,0.5,25,-0.10741588211757513,0.22065187161876382,0.09346408864054516,0.20622154931706493,-0.11323598950118868,False
MAX,100,BROAD136,DDCTL,0.06,1.0,10,-0.2870224957498334,0.4507548409881401,0.15846538653848088,0.3546110794038493,-0.1637323452383067,False
MAX,100,BROAD136,DDCTL,0.06,1.0,25,-0.3041450599773823,0.4431503421789724,0.14296781739336195,0.31897753512028704,-0.13900528220159014,False
MAX,100,BROAD136,DDCTL,0.1,0.5,10,-0.04646262524064515,0.10992320575235043,0.03353918040635313,0.07866806607135901,-0.06346058051170528,False
MAX,100,BROAD136,DDCTL,0.1,0.5,25,-0.05481672247684055,0.103901168473712,0.028490135929633374,0.06368330687218038,-0.04908444599687145,False
MAX,100,BROAD136,DDCTL,0.1,1.0,10,-0.1256313969835895,0.20574839576404505,0.04803885122974428,0.10896519469261479,-0.08011699878045556,False
MAX,100,BROAD136,DDCTL,0.1,1.0,25,-0.13806015554428575,0.20234760176685815,0.03843491700767694,0.08634084401815179,-0.0642874462225724,False
MAX,100,BROAD136,DDCTL,0.15,0.5,10,-0.004932242111463037,0.05297116373903327,0.016595570779780102,0.03615555689027361,-0.04803892162757023,False
MAX,100,BROAD136,DDCTL,0.15,0.5,25,-0.00543269024432691,0.049830925551566124,0.01495484587651115,0.03286151708179641,-0.044398235307239214,False
MAX,100,BROAD136,DDCTL,0.15,1.0,10,-0.012292332395303918,0.09349271688760089,0.02436581460726632,0.0540903014451003,-0.08120038449229697,False
MAX,100,BROAD136,DDCTL,0.15,1.0,25,-0.012943236447483852,0.08995066323279793,0.02148257513926197,0.04811797426648945,-0.07700742678531408,False
MAX,100,BROAD136,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,BROAD136,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,BROAD136,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,BROAD136,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,BROAD136,SLEEVE,50.0,0.5,10,-0.07050937441039806,0.44076087582486007,0.27855678415710994,0.5357861550684472,-0.370251501414462,False
MAX,100,BROAD136,SLEEVE,50.0,0.5,25,-0.14505375184709457,0.4284599316670171,0.1980378012158041,0.39261065361947134,-0.28340617981992255,False
MAX,100,BROAD136,SLEEVE,50.0,1.0,10,-0.3036620437831692,0.8583847598131931,0.4287624843377751,0.842165556939968,-0.5547227160300239,False
MAX,100,BROAD136,SLEEVE,50.0,1.0,25,-0.43296713571575735,0.8376511147873734,0.28590656333716374,0.5874875860450216,-0.4046839790716161,False
MAX,100,BROAD136,SLEEVE,100.0,0.5,10,0.0016821634289365672,0.3136810397879358,0.165321406081896,0.3320060274177905,-0.31199887635899926,False
MAX,100,BROAD136,SLEEVE,100.0,0.5,25,-0.036754935342486195,0.2925715415841589,0.14140362210688062,0.2937015942409932,-0.2558166062416727,False
MAX,100,BROAD136,SLEEVE,100.0,1.0,10,-0.12238852273433365,0.5754783019687382,0.25243340198532294,0.5336902387381577,-0.4530897792344045,False
MAX,100,BROAD136,SLEEVE,100.0,1.0,25,-0.18157197300724182,0.5643627099362898,0.19284316484056271,0.42545318076496097,-0.38279073692904797,False
MAX,100,BROAD136,SLEEVE,200.0,0.5,10,0.019045496149649566,0.29234978588159727,0.05353125589529,0.12937817364732185,-0.2733042897319477,False
MAX,100,BROAD136,SLEEVE,200.0,0.5,25,-0.006605048769284916,0.26318624617940267,0.05281514317325684,0.12745470908542222,-0.25658119741011776,False
MAX,100,BROAD136,SLEEVE,200.0,1.0,10,-0.05800258127148383,0.4826873848348289,0.10456322198363141,0.25258077772600185,-0.4246848035633451,False
MAX,100,BROAD136,SLEEVE,200.0,1.0,25,-0.09471645427597575,0.4400720892145923,0.10374242738875038,0.25003571490276943,-0.34535563493861654,False
MAX,100,BROAD136,SLEEVE,300.0,0.5,10,-0.011487749489025534,0.20405190916297364,0.06266253116476485,0.14002688015121267,-0.1925641596739481,False
MAX,100,BROAD136,SLEEVE,300.0,0.5,25,-0.024999108618356858,0.19281593055679752,0.047497259620383564,0.10912935926341705,-0.16781682193844066,False
MAX,100,BROAD136,SLEEVE,300.0,1.0,10,-0.08145656027678216,0.35879874821168695,0.06916579874583634,0.1637631002548725,-0.2773421879349048,False
MAX,100,BROAD136,SLEEVE,300.0,1.0,25,-0.0995992857694954,0.3445523031747997,0.049389603806678624,0.12021919728860575,-0.24495301740530429,False
MAX,100,BROAD136,SLEEVE,400.0,0.5,10,0.020546393801555762,0.16599656997074733,0.04118630847108708,0.08908468624516652,-0.14545017616919156,False
MAX,100,BROAD136,SLEEVE,400.0,0.5,25,0.012377842728123034,0.15753054187089668,0.030108598987950125,0.06639045639259133,-0.14515269914277365,False
MAX,100,BROAD136,SLEEVE,400.0,1.0,10,0.006717703684986587,0.29402408460213864,0.04020141906284188,0.09079318817110371,-0.28730638091715205,False
MAX,100,BROAD136,SLEEVE,400.0,1.0,25,-0.004871155120671933,0.28335871226962384,0.02525733545095846,0.059071693121816926,-0.2784875571489519,False
MAX,100,SMALL439,BUDGET,0.05,half,10,0.04523263639926117,0.07171862514425659,0.0018642159973669351,0.004315100299293828,-0.026485988744995415,False
MAX,100,SMALL439,BUDGET,0.05,half,25,0.10617099173608979,0.1276197720188245,0.0020627975872095465,0.004699148569196565,-0.021448780282734697,False
MAX,100,SMALL439,BUDGET,0.05,skip,10,-0.46383905998962277,0.5194020212635468,0.0628814954877612,0.1377707532546536,-0.05556296127392407,True
MAX,100,SMALL439,BUDGET,0.05,skip,25,-0.28301102592941946,0.40357684022125373,0.06409285324904715,0.1447007280185586,-0.12056581429183427,False
MAX,100,SMALL439,BUDGET,0.1,half,10,0.04214087965251262,0.07328799963680221,0.002678517785898788,0.006405977197747159,-0.031147119984289595,False
MAX,100,SMALL439,BUDGET,0.1,half,25,0.10266685305748618,0.12887641143986417,0.0029253112852812256,0.007074297567735033,-0.026209558382377984,False
MAX,100,SMALL439,BUDGET,0.1,skip,10,-0.018162807411138182,0.3324272746466599,0.0625443723874223,0.1277951186675313,-0.3142644672355217,False
MAX,100,SMALL439,BUDGET,0.1,skip,25,0.15630113828628617,0.4225545247132401,0.022496280392942956,0.05011462821945045,-0.26625338642695395,False
MAX,100,SMALL439,BUDGET,0.2,half,10,0.04246740346756933,0.08361516257990748,0.00469898204773402,0.010225814077204132,-0.041147759112338145,False
MAX,100,SMALL439,BUDGET,0.2,half,25,0.09993013327979838,0.13420979839694985,0.004834555146745553,0.01084049835570916,-0.03427966511715147,False
MAX,100,SMALL439,BUDGET,0.2,skip,10,-0.17812125473639617,0.2993430891084312,0.031544136978244354,0.0668050360773888,-0.12122183437203504,False
MAX,100,SMALL439,BUDGET,0.2,skip,25,-0.02781517857570437,0.42112892142879077,0.05045466345219032,0.11996427054944392,-0.3933137428530864,False
MAX,100,SMALL439,BUDGET,0.3,half,10,0.01537997354482562,0.08828866866273793,0.008380549440275626,0.017792105997593066,-0.07290869511791231,False
MAX,100,SMALL439,BUDGET,0.3,half,25,0.055324236100125546,0.11692616191031951,0.007270731154291614,0.01582762199893606,-0.06160192581019397,False
MAX,100,SMALL439,BUDGET,0.3,skip,10,-0.11719459692244094,0.20127142288407485,0.02180689450630371,0.0487203068603177,-0.0840768259616339,False
MAX,100,SMALL439,BUDGET,0.3,skip,25,-0.02509589764514597,0.2730117097376494,0.022667369883399565,0.051021457712268736,-0.2479158120925034,False
MAX,100,SMALL439,BUDGET,0.5,half,10,0.015962004564159415,0.05251188276793184,0.006293502154285316,0.014261722788957654,-0.03654987820377242,False
MAX,100,SMALL439,BUDGET,0.5,half,25,0.03367014891015324,0.06262614946949001,0.006940185130483375,0.015368831553126128,-0.028956000559336767,False
MAX,100,SMALL439,BUDGET,0.5,skip,10,0.01289514979829992,0.11329434006104336,0.012392619819684715,0.028107989554675528,-0.10039919026274344,False
MAX,100,SMALL439,BUDGET,0.5,skip,25,0.05093253871074044,0.13336572531009724,0.009594156468715113,0.021482648919386116,-0.0824331865993568,False
MAX,100,SMALL439,DDCTL,0.03,0.5,10,-0.18588709290725636,0.30197130491278956,0.07226765223891418,0.15104059982705664,-0.1160842120055332,False
MAX,100,SMALL439,DDCTL,0.03,0.5,25,-0.2063846035612964,0.3020937601189864,0.06446458795311183,0.1306439515691681,-0.09570915655769002,False
MAX,100,SMALL439,DDCTL,0.03,1.0,10,-0.6194880815719874,0.7686424991598522,0.11527499097889922,0.25331549918193264,-0.14915441758786474,False
MAX,100,SMALL439,DDCTL,0.03,1.0,25,-0.6164667077625418,0.7591173532437068,0.11559422539848749,0.24382865839558632,-0.14265064548116502,False
MAX,100,SMALL439,DDCTL,0.06,0.5,10,-0.19825180494563538,0.29028453240265645,0.13427554513030984,0.285088471343425,-0.09203272745702107,True
MAX,100,SMALL439,DDCTL,0.06,0.5,25,-0.2087749714376404,0.2847435029279634,0.12585444091330203,0.27199363414883027,-0.07596853149032301,True
MAX,100,SMALL439,DDCTL,0.06,1.0,10,-0.5161892320330382,0.6308254661548949,0.2465287661848325,0.5343233249450017,-0.11463623412185664,True
MAX,100,SMALL439,DDCTL,0.06,1.0,25,-0.5109672599071771,0.6204065163749107,0.2522607487333578,0.5528452623933316,-0.10943925646773367,True
MAX,100,SMALL439,DDCTL,0.1,0.5,10,-0.17477775857047118,0.17373723753479836,0.041706435785958985,0.09813637567035904,0.0010405210356728145,True
MAX,100,SMALL439,DDCTL,0.1,0.5,25,-0.1817160182669316,0.17082016070221195,0.034391202927184644,0.08333416879264388,0.010895857564719641,True
MAX,100,SMALL439,DDCTL,0.1,1.0,10,-0.39365838223853383,0.35576922068812983,0.059271293189941114,0.14484830273299154,0.037889161550404005,True
MAX,100,SMALL439,DDCTL,0.1,1.0,25,-0.396660211206827,0.35291907519521215,0.054380010121149534,0.13184055350077556,0.043741136011614834,True
MAX,100,SMALL439,DDCTL,0.15,0.5,10,-0.0886350893747968,0.11694891746702268,0.019683492313597964,0.046230978941728895,-0.02831382809222588,False
MAX,100,SMALL439,DDCTL,0.15,0.5,25,-0.09293251308480308,0.11029861093362113,0.019656942263978953,0.04618972718894776,-0.017366097848818055,True
MAX,100,SMALL439,DDCTL,0.15,1.0,10,-0.18699672825259728,0.22319051334355128,0.03943489337339039,0.0926420513749252,-0.036193785090954,True
MAX,100,SMALL439,DDCTL,0.15,1.0,25,-0.1927655295843876,0.21440089622268588,0.03928399248181842,0.092480981775309,-0.021635366638298265,True
MAX,100,SMALL439,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,SMALL439,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,SMALL439,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,SMALL439,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,SMALL439,SLEEVE,50.0,0.5,10,-0.031506906687577996,0.26174725093872664,0.14883356558971328,0.3377114527380008,-0.23024034425114864,False
MAX,100,SMALL439,SLEEVE,50.0,0.5,25,-0.08844807324402718,0.2789102590102275,0.09911827656871929,0.2329867850680355,-0.1904621857662003,False
MAX,100,SMALL439,SLEEVE,50.0,1.0,10,-0.12969080029850455,0.5494232268992872,0.26113155648764674,0.603224873940286,-0.4197324266007827,False
MAX,100,SMALL439,SLEEVE,50.0,1.0,25,-0.22405815907082335,0.5796091987536927,0.1767558803503871,0.42214169637826676,-0.3555510396828693,False
MAX,100,SMALL439,SLEEVE,100.0,0.5,10,-0.005432129865990787,0.18847902227898455,0.038732794141115245,0.07986706181003533,-0.18304689241299377,False
MAX,100,SMALL439,SLEEVE,100.0,0.5,25,-0.03531128253173085,0.19095626326666715,0.01715374742573258,0.03489299508881383,-0.1556449807349363,False
MAX,100,SMALL439,SLEEVE,100.0,1.0,10,-0.05811176174523658,0.38184165275414433,0.0428958207830634,0.09094371348811425,-0.32372989100890776,False
MAX,100,SMALL439,SLEEVE,100.0,1.0,25,-0.10143409378025522,0.39466144139605674,0.029003309869728575,0.06618103444514695,-0.2932273476158015,False
MAX,100,SMALL439,SLEEVE,200.0,0.5,10,0.03176324074206771,0.21064474852540377,0.06999352254889714,0.13207438396407262,-0.17888150778333606,False
MAX,100,SMALL439,SLEEVE,200.0,0.5,25,0.012017522711614936,0.19798902590323614,0.05889626728557534,0.1060013205372008,-0.1859715031916212,False
MAX,100,SMALL439,SLEEVE,200.0,1.0,10,0.028609391451461463,0.40484498791085255,0.12322716996649721,0.2177786872474447,-0.3762355964593911,False
MAX,100,SMALL439,SLEEVE,200.0,1.0,25,0.002754196034459755,0.39156231785179446,0.10533099901417516,0.19946377582362573,-0.3888081218173347,False
MAX,100,SMALL439,SLEEVE,300.0,0.5,10,0.020991040299639108,0.1835012366163859,0.044196384883564324,0.0962831271616601,-0.1625101963167468,False
MAX,100,SMALL439,SLEEVE,300.0,0.5,25,0.010335277509950447,0.17533192532381717,0.034172992330701514,0.07484648619841888,-0.16499664781386672,False
MAX,100,SMALL439,SLEEVE,300.0,1.0,10,0.01748671575689914,0.35311608089180746,0.06631961434386918,0.1449581172981681,-0.3356293651349083,False
MAX,100,SMALL439,SLEEVE,300.0,1.0,25,0.005723609852982758,0.3438939599472196,0.0547213410946521,0.11959698845092848,-0.33817035009423685,False
MAX,100,SMALL439,SLEEVE,400.0,0.5,10,0.021805685437870703,0.15530972133383952,0.04234423134842241,0.08548581428025809,-0.13350403589596882,False
MAX,100,SMALL439,SLEEVE,400.0,0.5,25,0.01518219884733707,0.152992380749013,0.03374660062605011,0.06915589551940654,-0.13781018190167593,False
MAX,100,SMALL439,SLEEVE,400.0,1.0,10,0.024828891305443523,0.3087677328624375,0.061682269062071846,0.12781597315043608,-0.283938841556994,False
MAX,100,SMALL439,SLEEVE,400.0,1.0,25,0.018590567586171114,0.30682025831940524,0.05293673912884894,0.110694431942643,-0.2882296907332341,False
MAX,100,U56,BUDGET,0.05,half,10,0.013237929326121556,0.04667627423086074,0.005271746423666793,0.011252173036783386,-0.03343834490473918,False
MAX,100,U56,BUDGET,0.05,half,25,0.056048181361621596,0.08454985141013371,0.00484385974576304,0.010410672008812849,-0.028501670048512118,False
MAX,100,U56,BUDGET,0.05,skip,10,-0.24436896165333122,0.23644294167497984,0.02672257879529269,0.05750448042351275,0.007926019978351379,True
MAX,100,U56,BUDGET,0.05,skip,25,-0.13881060394898725,0.24747938471950792,0.025833462682704807,0.05574493203726205,-0.10866878077052067,False
MAX,100,U56,BUDGET,0.1,half,10,-0.008649234602647216,0.04701609551601571,0.004199648307584639,0.009048694895144926,-0.038366860913368495,False
MAX,100,U56,BUDGET,0.1,half,25,0.02913181752410532,0.07719769849767483,0.003357394538835278,0.007844623199170009,-0.04806588097356951,False
MAX,100,U56,BUDGET,0.1,skip,10,-0.2017488302736843,0.1507697749990442,0.02955322305110515,0.06713072565369982,0.050979055274640084,False
MAX,100,U56,BUDGET,0.1,skip,25,-0.11799718073862575,0.1796716226529519,0.013945658614458602,0.03171171146698715,-0.06167444191432614,False
MAX,100,U56,BUDGET,0.2,half,10,-0.02214163080675413,0.038960956715475725,0.002019815808274332,0.004477864136730236,-0.016819325908721594,False
MAX,100,U56,BUDGET,0.2,half,25,0.00023803676874500912,0.05245458530112351,0.0016856560394605325,0.0040764227460399205,-0.052216548532378504,False
MAX,100,U56,BUDGET,0.2,skip,10,-0.11224973023563145,0.10816102544380274,0.011075826248953391,0.026554370261546723,0.004088704791828712,True
MAX,100,U56,BUDGET,0.2,skip,25,-0.06442239189433563,0.11535121539895532,0.010219063547159193,0.02311498717106586,-0.05092882350461969,False
MAX,100,U56,BUDGET,0.3,half,10,-0.025481537822968692,0.027998594461711546,0.005985526943892073,0.013335197789788644,-0.002517056638742854,True
MAX,100,U56,BUDGET,0.3,half,25,-0.020064016270251228,0.026117225560502583,0.005312305791866916,0.011752556665522773,-0.006053209290251355,True
MAX,100,U56,BUDGET,0.3,skip,10,-0.05815202472750203,0.0608753567881225,0.010952766310496808,0.023023785800084573,-0.002723332060620476,True
MAX,100,U56,BUDGET,0.3,skip,25,-0.04639979646619563,0.0551424203017917,0.011109991547768103,0.023430510932817894,-0.00874262383559607,True
MAX,100,U56,BUDGET,0.5,half,10,-0.016103422732055783,0.013922595578635677,0.006624469966535055,0.012145559576208331,0.0021808271534201062,True
MAX,100,U56,BUDGET,0.5,half,25,-0.014848861613765751,0.013781106083800454,0.0063065073143814526,0.011530046335433197,0.0010677555299652974,True
MAX,100,U56,BUDGET,0.5,skip,10,-0.039787705278387486,0.030748386017526885,0.0166882202967747,0.03003774678380311,0.009039319260860601,True
MAX,100,U56,BUDGET,0.5,skip,25,-0.03633813902647409,0.030039106859566678,0.015538520837301737,0.027921927182186557,0.0062990321669074145,True
MAX,100,U56,DDCTL,0.03,0.5,10,-0.13266159300195624,0.31833393857514647,0.22703059131553247,0.4700194174303892,-0.18567234557319023,False
MAX,100,U56,DDCTL,0.03,0.5,25,-0.15747435457090586,0.3253854378829069,0.2013051110126162,0.4196318296708015,-0.16791108331200105,False
MAX,100,U56,DDCTL,0.03,1.0,10,-0.4540681187721609,0.7348078756072933,0.36519289747609723,0.7757038439895582,-0.2807397568351324,False
MAX,100,U56,DDCTL,0.03,1.0,25,-0.49251228247674406,0.7452001064152547,0.3257605153939974,0.6978417852472396,-0.25268782393851064,False
MAX,100,U56,DDCTL,0.06,0.5,10,-0.05574099708906699,0.2280052399261291,0.08520001966951941,0.20344902977875634,-0.1722642428370621,False
MAX,100,U56,DDCTL,0.06,0.5,25,-0.0653216760264198,0.22257934968818238,0.07799406549079269,0.18368072111380884,-0.15725767366176258,False
MAX,100,U56,DDCTL,0.06,1.0,10,-0.18992666280044845,0.4499969099968629,0.1305538760317452,0.28708010035616427,-0.2600702471964145,False
MAX,100,U56,DDCTL,0.06,1.0,25,-0.20274486082607035,0.44840056597880595,0.12343958520704211,0.26694036475541694,-0.2456557051527356,False
MAX,100,U56,DDCTL,0.1,0.5,10,-0.049690157250178,0.0873538779223213,0.015212951037540154,0.02944464833832572,-0.0376637206721433,False
MAX,100,U56,DDCTL,0.1,0.5,25,-0.05271578182424996,0.08214843763910115,0.01416842969304993,0.02851069490208613,-0.02943265581485119,False
MAX,100,U56,DDCTL,0.1,1.0,10,-0.10902072531201268,0.1541552022027691,0.024871460720989023,0.052671042849059546,-0.04513447689075642,False
MAX,100,U56,DDCTL,0.1,1.0,25,-0.11437098031030923,0.15207217517783467,0.01879260690575001,0.04029250099390547,-0.037701194867525434,False
MAX,100,U56,DDCTL,0.15,0.5,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.15,0.5,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.15,1.0,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.15,1.0,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.25,0.5,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.25,0.5,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0.0,0.0,False
MAX,100,U56,SLEEVE,50.0,0.5,10,-0.09681312404394671,0.26631353006155056,0.1289075170328989,0.2829011423833251,-0.16950040601760386,False
MAX,100,U56,SLEEVE,50.0,0.5,25,-0.17208793026561042,0.30135844653784705,0.05835289639642274,0.12829363811436778,-0.12927051627223662,False
MAX,100,U56,SLEEVE,50.0,1.0,10,-0.34463723261308377,0.5811433162224748,0.1309603489507276,0.2997871826973719,-0.23650608360939107,False
MAX,100,U56,SLEEVE,50.0,1.0,25,-0.4822557142295095,0.658893021242856,0.07497369874159747,0.1808490715716632,-0.17663730701334646,False
MAX,100,U56,SLEEVE,100.0,0.5,10,-0.009631759146085273,0.31820361186841584,0.18504879697398544,0.3525594059560341,-0.30857185272233056,False
MAX,100,U56,SLEEVE,100.0,0.5,25,-0.044268417192131926,0.3148949320378876,0.14350194163939115,0.28154289061888726,-0.2706265148457557,False
MAX,100,U56,SLEEVE,100.0,1.0,10,-0.1288683962969196,0.614452049404733,0.23838217399708636,0.47476731922218796,-0.4855836531078134,False
MAX,100,U56,SLEEVE,100.0,1.0,25,-0.18795997319200375,0.6092519648181438,0.17002724417891454,0.35896159971594077,-0.42129199162614006,False
MAX,100,U56,SLEEVE,200.0,0.5,10,0.017063253233432274,0.22086069545913334,0.0705382908149992,0.1493203167020769,-0.20379744222570106,False
MAX,100,U56,SLEEVE,200.0,0.5,25,-0.003938946173780655,0.2184848448155983,0.04561098596162497,0.09722456901528997,-0.21454589864181764,False
MAX,100,U56,SLEEVE,200.0,1.0,10,-0.04116902463299987,0.4213891125179199,0.0571060517637206,0.11565898135194819,-0.38022008788492,False
MAX,100,U56,SLEEVE,200.0,1.0,25,-0.07586440162617702,0.43311029757092256,0.031730333328041815,0.07606300013988143,-0.35724589594474554,False
MAX,100,U56,SLEEVE,300.0,0.5,10,-0.008619299327082164,0.16641045243740754,0.056517867804538505,0.11422418482369645,-0.15779115311032538,False
MAX,100,U56,SLEEVE,300.0,0.5,25,-0.020470196984602174,0.16692396295276346,0.038694203001839775,0.08179559003156145,-0.1464537659681613,False
MAX,100,U56,SLEEVE,300.0,1.0,10,-0.0636850877405335,0.3201781793117045,0.04529452041806876,0.10268025824969573,-0.256493091571171,False
MAX,100,U56,SLEEVE,300.0,1.0,25,-0.08281003266319786,0.33435988007647655,0.03862675308891757,0.09162924828773011,-0.2515498474132787,False
MAX,100,U56,SLEEVE,400.0,0.5,10,0.008383547472314623,0.12817048232781594,0.047397313484409634,0.11356250684137614,-0.11978693485550132,False
MAX,100,U56,SLEEVE,400.0,0.5,25,0.00019109964931618428,0.12784651951173082,0.03720883565046444,0.08962255145395026,-0.12765541986241463,False
MAX,100,U56,SLEEVE,400.0,1.0,10,-0.012801083642822508,0.24710347199220212,0.05626700009828573,0.12763309835442804,-0.2343023883493796,False
MAX,100,U56,SLEEVE,400.0,1.0,25,-0.026525871936274203,0.2554178831663991,0.04162473179938244,0.08988381766116327,-0.22889201123012487,False
MAX,200,BROAD136,BUDGET,0.05,half,10,0.04333910725396495,0.06461468434018991,0.0001812146350047264,0.00025627619452417427,-0.02127557708622496,False
MAX,200,BROAD136,BUDGET,0.05,half,25,0.09506986413478313,0.11253128319276867,0.0003979237940650017,0.0005627492263576839,-0.01746141905798554,False
MAX,200,BROAD136,BUDGET,0.05,skip,10,-0.007147121351681829,0.391412942345679,0.01513481121708044,0.021403855287151607,-0.3842658209939972,False
MAX,200,BROAD136,BUDGET,0.05,skip,25,0.13488965887285143,0.41274473050497884,0.04517478308176463,0.06388679091149418,-0.2778550716321274,False
MAX,200,BROAD136,BUDGET,0.1,half,10,0.025503676449835533,0.07301673820255894,0.0011933333140698027,0.0016876281571891472,-0.04751306175272341,False
MAX,200,BROAD136,BUDGET,0.1,half,25,0.07539181517360305,0.11859582509733396,0.0012688692906463145,0.0017944521597107466,-0.04320400992373091,False
MAX,200,BROAD136,BUDGET,0.1,skip,10,0.009128794167337584,0.2817861362067081,0.045581276921284115,0.06446166001236375,-0.27265734203937053,False
MAX,200,BROAD136,BUDGET,0.1,skip,25,0.13380895392668601,0.39856178417101007,0.04298411382054762,0.06078871673160724,-0.26475283024432406,False
MAX,200,BROAD136,BUDGET,0.2,half,10,0.013115520709434336,0.06658151916426891,0.0037404828837553443,0.005289841624031233,-0.053465998454834573,False
MAX,200,BROAD136,BUDGET,0.2,half,25,0.053573707270202386,0.10323665785634312,0.007011905278794044,0.009916331543346035,-0.04966295058614073,False
MAX,200,BROAD136,BUDGET,0.2,skip,10,-0.03391514365775361,0.16685749073682188,0.010253944162817708,0.014501266902873233,-0.13294234707906827,False
MAX,200,BROAD136,BUDGET,0.2,skip,25,0.05513372116955506,0.23905172101112193,0.009165800842151005,0.012962399860980689,-0.18391799984156687,False
MAX,200,BROAD136,BUDGET,0.3,half,10,-0.008118614373006539,0.04172740243082629,0.0014023733776833882,0.001983255450230814,-0.03360878805781975,False
MAX,200,BROAD136,BUDGET,0.3,half,25,0.007659582169338819,0.04826773979056925,0.010831950759346478,0.015318691670825335,-0.040608157621230434,False
MAX,200,BROAD136,BUDGET,0.3,skip,10,-0.02642874000613671,0.0951091551474702,0.0022772247990594883,0.0032204821954022744,-0.0686804151413335,False
MAX,200,BROAD136,BUDGET,0.3,skip,25,0.006209474779794388,0.09555631239427731,0.0227484619521932,0.03217118341591996,-0.08934683761448292,False
MAX,200,BROAD136,BUDGET,0.5,half,10,-0.02222793066005746,0.03271571957431918,0.0013701959772027092,0.0019377497340691274,-0.01048778891426172,False
MAX,200,BROAD136,BUDGET,0.5,half,25,-0.018486557649558644,0.030648894806779015,0.0016109888834208513,0.002278282327766057,-0.012162337157220371,False
MAX,200,BROAD136,BUDGET,0.5,skip,10,-0.04753939638353677,0.07334565880890209,0.0017160885029839223,0.0024269156351524046,-0.025806262425365323,False
MAX,200,BROAD136,BUDGET,0.5,skip,25,-0.03877107630364829,0.06776729474093146,0.0025537062388934773,0.0036114859973599422,-0.028996218437283172,False
MAX,200,BROAD136,DDCTL,0.03,0.5,10,-0.14619289430144045,0.3667078033580704,0.02689604870280173,0.0380367568497495,-0.22051490905662996,False
MAX,200,BROAD136,DDCTL,0.03,0.5,25,-0.17062613223488643,0.33726614299694657,0.025747114797784274,0.03641191893900353,-0.16664001076206014,False
