panel,book,sleeve,cost,fin,f,n_pass,g_lo,g_hi,contiguous,best_m_min,best_g,binding_at_075,binding_at_lo,binding_below,binding_above,sharpe_at_075,sharpe_at_best,g_clears_floor,g_breaches_dd
u56,TOP20,S4,10.0,300.0,0.25,2,0.75,0.85,True,0.024099011279990257,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.215085925442958,1.215085925442958,0.6135751976641362,0.8680391590651215
u56,TOP20,S4,10.0,300.0,0.6,4,0.9,1.25,True,0.02487545551539394,1.1,m_CAGR,m_CAGR,m_CAGR,m_DD,1.2577386668633228,1.2296965205181765,0.8731871381162757,1.3903082995115956
u56,TOP20,S4,25.0,0.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S4,25.0,0.0,0.25,2,0.75,0.85,True,0.009101728663590714,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.088611528866452,1.088611528866452,0.6912730777728531,0.8610582773806711
u56,TOP20,S4,25.0,0.0,0.6,2,1.1,1.25,True,0.017711724640464777,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0762788806342305,1.0773439303484487,1.0326727419720088,1.379741337447387
u56,TOP20,S4,25.0,150.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S4,25.0,150.0,0.25,2,0.75,0.85,True,0.009101728663590714,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.088611528866452,1.088611528866452,0.6912730777728531,0.8610582773806711
u56,TOP20,S4,25.0,150.0,0.6,2,1.1,1.25,True,0.017462002109088215,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0762788806342305,1.0459723742921403,1.0389335302403564,1.3770493656883798
u56,TOP20,S4,25.0,300.0,0.0,1,0.6,0.6,True,0.003874552477952098,0.6,m_DD,m_CAGR,m_CAGR,m_DD,1.0533865105246816,1.052823984392146,0.5790069116992985,0.6609357872797469
u56,TOP20,S4,25.0,300.0,0.25,2,0.75,0.85,True,0.009101728663590714,0.75,m_CAGR,m_CAGR,m_CAGR,m_DD,1.088611528866452,1.088611528866452,0.6912730777728531,0.8610582773806711
u56,TOP20,S4,25.0,300.0,0.6,2,1.1,1.25,True,0.014095820056394426,1.25,m_CAGR,m_CAGR,m_CAGR,m_DD,1.0762788806342305,1.0146007821203613,1.0481454682707314,1.3743947403921275
