panel,book,p,mult,keep4b,keep4b_incumbent,fail,fail_incumbent,margin,margin_incumbent
U56,H=90,0.99,0.75,True,True,-,-,0.006004576786861615,0.0027675377609669427
U56,H=90,0.99,1.0,True,True,-,-,0.058354770841632986,0.08706070703212276
U56,H=90,0.995,0.5,False,False,DD,DD,-0.047590276776153254,-0.08152563151018893
U56,H=90,0.995,0.6,False,False,DD,DD,-0.024615886889026606,-0.047808363801726594
U56,H=90,0.995,0.75,True,True,-,-,0.0098456979416634,0.0027675377609669427
U56,H=90,0.995,1.0,True,True,-,-,0.06728167265948004,0.08706070703212276
U56,H=90,0.999,0.5,False,False,DD,DD,-0.08061279883780928,-0.08152563151018893
U56,H=90,0.999,0.6,False,False,DD,DD,-0.052234585821999385,-0.047808363801726594
U56,H=90,0.999,0.75,False,True,DD,-,-0.009667266298284516,0.0027675377609669427
U56,H=90,0.999,1.0,True,True,-,-,0.06127826624124022,0.08706070703212276
U56,H=90,1.0,0.5,False,False,DD,DD,-0.08152563151018893,-0.08152563151018893
U56,H=90,1.0,0.6,False,False,DD,DD,-0.047808363801726594,-0.047808363801726594
U56,H=90,1.0,0.75,True,True,-,-,0.0027675377609669427,0.0027675377609669427
U56,H=90,1.0,1.0,True,True,-,-,0.08706070703212276,0.08706070703212276
U56,H=189,0.9,0.5,False,False,DD,DD,-0.03573749934774891,-0.04894785847019928
U56,H=189,0.9,0.6,False,False,DD,DD,-0.024397998098313597,-0.01523059076173694
U56,H=189,0.9,0.75,False,True,DD,-,-0.007388746224160608,0.0353453108009566
U56,H=189,0.9,1.0,True,True,-,-,0.02096000689942769,0.11963848007211242
U56,H=189,0.95,0.5,False,False,DD,DD,-0.04132809417124232,-0.04894785847019928
U56,H=189,0.95,0.6,False,False,DD,DD,-0.026102778171763,-0.01523059076173694
U56,H=189,0.95,0.75,False,True,DD,-,-0.003264804172544003,0.0353453108009566
U56,H=189,0.95,1.0,True,True,-,-,0.034798485826154316,0.11963848007211242
U56,H=189,0.975,0.5,False,False,DD,DD,-0.043298652222236264,-0.04894785847019928
U56,H=189,0.975,0.6,False,False,DD,DD,-0.025563655731796656,-0.01523059076173694
U56,H=189,0.975,0.75,True,True,-,-,0.001038839003862757,0.0353453108009566
U56,H=189,0.975,1.0,True,True,-,-,0.045376330229961764,0.11963848007211242
U56,H=189,0.99,0.5,False,False,DD,DD,-0.04280237479853509,-0.04894785847019928
U56,H=189,0.99,0.6,False,False,DD,DD,-0.02186229717662655,-0.01523059076173694
U56,H=189,0.99,0.75,True,True,-,-,0.009547819256236267,0.0353453108009566
U56,H=189,0.99,1.0,True,True,-,-,0.06189801331100764,0.11963848007211242
U56,H=189,0.995,0.5,False,False,DD,DD,-0.04633366367701826,-0.04894785847019928
U56,H=189,0.995,0.6,False,False,DD,DD,-0.02335927378989161,-0.01523059076173694
U56,H=189,0.995,0.75,True,True,-,-,0.011102311040798396,0.0353453108009566
U56,H=189,0.995,1.0,True,True,-,-,0.06853828575861504,0.11963848007211242
U56,H=189,0.999,0.5,False,False,DD,DD,-0.059037804018082646,-0.04894785847019928
U56,H=189,0.999,0.6,False,False,DD,DD,-0.03065959100227275,-0.01523059076173694
U56,H=189,0.999,0.75,True,True,-,-,0.011907728521442118,0.0353453108009566
U56,H=189,0.999,1.0,True,True,-,-,0.08285326106096685,0.11963848007211242
U56,H=189,1.0,0.5,False,False,DD,DD,-0.04894785847019928,-0.04894785847019928
U56,H=189,1.0,0.6,False,False,DD,DD,-0.01523059076173694,-0.01523059076173694
U56,H=189,1.0,0.75,True,True,-,-,0.0353453108009566,0.0353453108009566
U56,H=189,1.0,1.0,True,True,-,-,0.11963848007211242,0.11963848007211242
U56,H=252,0.9,0.5,False,False,DD,DD,-0.01998735029743378,-0.049848940063992264
U56,H=252,0.9,0.6,False,False,DD,DD,-0.008647849047998465,-0.016131672355529925
U56,H=252,0.9,0.75,True,True,-,-,0.008361402826154524,0.03444422920716361
U56,H=252,0.9,1.0,True,True,-,-,0.03671015594974282,0.11873739847831943
U56,H=252,0.95,0.5,False,False,DD,DD,-0.021113811042839076,-0.049848940063992264
U56,H=252,0.95,0.6,False,False,DD,DD,-0.005888495043359754,-0.016131672355529925
U56,H=252,0.95,0.75,True,True,-,-,0.016949478955859243,0.03444422920716361
U56,H=252,0.95,1.0,True,True,-,-,0.05501276895455756,0.11873739847831943
U56,H=252,0.975,0.5,False,False,DD,DD,-0.02888413480766025,-0.049848940063992264
U56,H=252,0.975,0.6,False,False,DD,DD,-0.011149138317220642,-0.016131672355529925
U56,H=252,0.975,0.75,True,True,-,-,0.015453356418438771,0.03444422920716361
U56,H=252,0.975,1.0,True,True,-,-,0.05979084764453778,0.11873739847831943
U56,H=252,0.99,0.5,False,False,DD,DD,-0.03195646355132338,-0.049848940063992264
U56,H=252,0.99,0.6,False,False,DD,DD,-0.01101638592941484,-0.016131672355529925
U56,H=252,0.99,0.75,True,True,-,-,0.020393730503447977,0.03444422920716361
U56,H=252,0.99,1.0,True,True,-,-,0.07274392455821935,0.11873739847831943
U56,H=252,0.995,0.5,False,False,DD,DD,-0.03536373710317879,-0.049848940063992264
U56,H=252,0.995,0.6,False,False,DD,DD,-0.012389347216052143,-0.016131672355529925
U56,H=252,0.995,0.75,True,True,-,-,0.022072237614637863,0.03444422920716361
U56,H=252,0.995,1.0,True,True,-,-,0.0795082123324545,0.11873739847831943
U56,H=252,0.999,0.5,False,False,DD,DD,-0.040742721074240734,-0.049848940063992264
U56,H=252,0.999,0.6,False,False,DD,DD,-0.01236450805843084,-0.016131672355529925
U56,H=252,0.999,0.75,True,True,-,-,0.03020281146528403,0.03444422920716361
U56,H=252,0.999,1.0,True,True,-,-,0.10114834400480877,0.11873739847831943
U56,H=252,1.0,0.5,False,False,DD,DD,-0.049848940063992264,-0.049848940063992264
U56,H=252,1.0,0.6,False,False,DD,DD,-0.016131672355529925,-0.016131672355529925
U56,H=252,1.0,0.75,True,True,-,-,0.03444422920716361,0.03444422920716361
U56,H=252,1.0,1.0,True,True,-,-,0.11873739847831943,0.11873739847831943
U56,G=0.50,0.9,0.5,False,False,"DD,CAGR",CAGR,-0.0013769085059784705,0.038018671999088205
U56,G=0.50,0.9,0.6,False,False,CAGR,CAGR,0.009962592743456844,0.07173593970755054
U56,G=0.50,0.9,0.75,False,False,CAGR,CAGR,0.026971844617609833,0.12231184127024408
U56,G=0.50,0.9,1.0,False,False,CAGR,CAGR,0.05532059774119813,0.2066050105413999
U56,G=0.50,0.95,0.5,False,False,CAGR,CAGR,0.006888092150101083,0.038018671999088205
U56,G=0.50,0.95,0.6,False,False,CAGR,CAGR,0.022113408149580405,0.07173593970755054
U56,G=0.50,0.95,0.75,False,False,CAGR,CAGR,0.0449513821487994,0.12231184127024408
U56,G=0.50,0.95,1.0,False,False,CAGR,CAGR,0.08301467214749772,0.2066050105413999
U56,G=0.50,0.975,0.5,False,False,CAGR,CAGR,0.009838107440802726,0.038018671999088205
U56,G=0.50,0.975,0.6,False,False,CAGR,CAGR,0.027573103931242335,0.07173593970755054
U56,G=0.50,0.975,0.75,False,False,CAGR,CAGR,0.05417559866690175,0.12231184127024408
U56,G=0.50,0.975,1.0,False,False,CAGR,CAGR,0.09851308989300075,0.2066050105413999
U56,G=0.50,0.99,0.5,False,False,CAGR,CAGR,0.01458336788802199,0.038018671999088205
U56,G=0.50,0.99,0.6,False,False,CAGR,CAGR,0.03552344550993053,0.07173593970755054
U56,G=0.50,0.99,0.75,False,False,CAGR,CAGR,0.06693356194279335,0.12231184127024408
U56,G=0.50,0.99,1.0,False,False,CAGR,CAGR,0.11928375599756472,0.2066050105413999
U56,G=0.50,0.995,0.5,False,False,CAGR,CAGR,0.01244189772618931,0.038018671999088205
U56,G=0.50,0.995,0.6,False,False,CAGR,CAGR,0.03541628761331596,0.07173593970755054
U56,G=0.50,0.995,0.75,False,False,CAGR,CAGR,0.06987787244400596,0.12231184127024408
U56,G=0.50,0.995,1.0,False,False,CAGR,CAGR,0.1273138471618226,0.2066050105413999
U56,G=0.50,0.999,0.5,False,False,CAGR,CAGR,0.01641837024710746,0.038018671999088205
U56,G=0.50,0.999,0.6,False,False,CAGR,CAGR,0.044796583262917355,0.07173593970755054
U56,G=0.50,0.999,0.75,False,False,CAGR,CAGR,0.08736390278663222,0.12231184127024408
U56,G=0.50,0.999,1.0,False,False,CAGR,CAGR,0.15830943532615696,0.2066050105413999
U56,G=0.50,1.0,0.5,False,False,CAGR,CAGR,0.038018671999088205,0.038018671999088205
U56,G=0.50,1.0,0.6,False,False,CAGR,CAGR,0.07173593970755054,0.07173593970755054
U56,G=0.50,1.0,0.75,False,False,CAGR,CAGR,0.12231184127024408,0.12231184127024408
U56,G=0.50,1.0,1.0,False,False,CAGR,CAGR,0.2066050105413999,0.2066050105413999
U56,G=0.60,0.9,0.5,False,True,DD,-,-0.01344586950730537,0.013451640755474281
U56,G=0.60,0.9,0.6,False,True,DD,-,-0.002106368257870056,0.04716890846393662
U56,G=0.60,0.9,0.75,True,True,-,-,0.014902883616282933,0.09774481002663016
U56,G=0.60,0.9,1.0,True,True,-,-,0.04325163673987123,0.18203797929778598
U56,G=0.60,0.95,0.5,False,True,DD,-,-0.007195652147986273,0.013451640755474281
U56,G=0.60,0.95,0.6,True,True,-,-,0.008029663851493049,0.04716890846393662
U56,G=0.60,0.95,0.75,True,True,-,-,0.030867637850712046,0.09774481002663016
U56,G=0.60,0.95,1.0,True,True,-,-,0.06893092784941036,0.18203797929778598
U56,G=0.60,0.975,0.5,False,True,DD,-,-0.0058070030076815965,0.013451640755474281
U56,G=0.60,0.975,0.6,True,True,-,-,0.011927993482758012,0.04716890846393662
U56,G=0.60,0.975,0.75,True,True,-,-,0.038530488218417425,0.09774481002663016
U56,G=0.60,0.975,1.0,True,True,-,-,0.08286797944451643,0.18203797929778598
U56,G=0.60,0.99,0.5,False,True,DD,-,-0.0031572748096822673,0.013451640755474281
U56,G=0.60,0.99,0.6,True,True,-,-,0.017782802812226273,0.04716890846393662
U56,G=0.60,0.99,0.75,True,True,-,-,0.04919291924508909,0.09774481002663016
U56,G=0.60,0.99,1.0,True,True,-,-,0.10154311329986046,0.18203797929778598
U56,G=0.60,0.995,0.5,False,True,DD,-,-0.007405866398814034,0.013451640755474281
U56,G=0.60,0.995,0.6,True,True,-,-,0.015568523488312613,0.04716890846393662
U56,G=0.60,0.995,0.75,True,True,-,-,0.05003010831900262,0.09774481002663016
U56,G=0.60,0.995,1.0,True,True,-,-,0.10746608303681926,0.18203797929778598
U56,G=0.60,0.999,0.5,False,True,DD,-,-0.007390989232559986,0.013451640755474281
U56,G=0.60,0.999,0.6,True,True,-,-,0.02098722378324991,0.04716890846393662
U56,G=0.60,0.999,0.75,True,True,-,-,0.06355454330696478,0.09774481002663016
U56,G=0.60,0.999,1.0,True,True,-,-,0.13450007584648951,0.18203797929778598
U56,G=0.60,1.0,0.5,True,True,-,-,0.013451640755474281,0.013451640755474281
U56,G=0.60,1.0,0.6,True,True,-,-,0.04716890846393662,0.04716890846393662
U56,G=0.60,1.0,0.75,True,True,-,-,0.09774481002663016,0.09774481002663016
U56,G=0.60,1.0,1.0,True,True,-,-,0.18203797929778598,0.18203797929778598
U56,G=0.85,0.9,0.5,False,False,DD,DD,-0.043530616199948004,-0.046225773322517594
U56,G=0.85,0.9,0.6,False,False,DD,DD,-0.03219111495051269,-0.012508505614055254
U56,G=0.85,0.9,0.75,False,True,DD,-,-0.0151818630763597,0.03806739594863828
U56,G=0.85,0.9,1.0,True,True,-,-,0.013166890047228597,0.1223605652197941
U56,G=0.85,0.95,0.5,False,False,DD,DD,-0.042142906224402074,-0.046225773322517594
U56,G=0.85,0.95,0.6,False,False,DD,DD,-0.026917590224922752,-0.012508505614055254
U56,G=0.85,0.95,0.75,False,True,DD,-,-0.0040796162257037555,0.03806739594863828
U56,G=0.85,0.95,1.0,True,True,-,-,0.03398367377299456,0.1223605652197941
U56,G=0.85,0.975,0.5,False,False,DD,DD,-0.04507128383543031,-0.046225773322517594
U56,G=0.85,0.975,0.6,False,False,DD,DD,-0.027336287344990703,-0.012508505614055254
U56,G=0.85,0.975,0.75,False,True,DD,-,-0.0007337926093312908,0.03806739594863828
U56,G=0.85,0.975,1.0,True,True,-,-,0.043603698616767717,0.1223605652197941
U56,G=0.85,0.99,0.5,False,False,DD,DD,-0.04680653851576387,-0.046225773322517594
U56,G=0.85,0.99,0.6,False,False,DD,DD,-0.02586646089385533,-0.012508505614055254
U56,G=0.85,0.99,0.75,True,True,-,-,0.005543655539007486,0.03806739594863828
U56,G=0.85,0.99,1.0,True,True,-,-,0.05789384959377886,0.1223605652197941
U56,G=0.85,0.995,0.5,False,False,DD,DD,-0.05635374151628848,-0.046225773322517594
U56,G=0.85,0.995,0.6,False,False,DD,DD,-0.033379351629161835,-0.012508505614055254
U56,G=0.85,0.995,0.75,True,True,-,-,0.001082233201528171,0.03806739594863828
U56,G=0.85,0.995,1.0,True,True,-,-,0.05851820791934481,0.1223605652197941
U56,G=0.85,0.999,0.5,False,False,DD,DD,-0.06508070371798788,-0.046225773322517594
U56,G=0.85,0.999,0.6,False,False,DD,DD,-0.03670249070217799,-0.012508505614055254
U56,G=0.85,0.999,0.75,True,True,-,-,0.005864828821536883,0.03806739594863828
U56,G=0.85,0.999,1.0,True,True,-,-,0.07681036136106162,0.1223605652197941
U56,G=0.85,1.0,0.5,False,False,DD,DD,-0.046225773322517594,-0.046225773322517594
U56,G=0.85,1.0,0.6,False,False,DD,DD,-0.012508505614055254,-0.012508505614055254
U56,G=0.85,1.0,0.75,True,True,-,-,0.03806739594863828,0.03806739594863828
U56,G=0.85,1.0,1.0,True,True,-,-,0.1223605652197941,0.1223605652197941
U56,G=1.00,0.9,0.5,False,False,DD,DD,-0.06133613964600041,-0.0806900905708034
U56,G=1.00,0.9,0.6,False,False,DD,DD,-0.049996638396565096,-0.04697282286234106
U56,G=1.00,0.9,0.75,False,True,DD,-,-0.03298738652241211,0.00360307870035248
U56,G=1.00,0.9,1.0,False,True,DD,-,-0.00463863339882381,0.0878962479715083
U56,G=1.00,0.95,0.5,False,False,DD,DD,-0.06297982145751393,-0.0806900905708034
U56,G=1.00,0.95,0.6,False,False,DD,DD,-0.04775450545803461,-0.04697282286234106
U56,G=1.00,0.95,0.75,False,True,DD,-,-0.024916531458815616,0.00360307870035248
U56,G=1.00,0.95,1.0,True,True,-,-,0.013146758539882702,0.0878962479715083
U56,G=1.00,0.975,0.5,False,False,DD,DD,-0.06876017524481075,-0.0806900905708034
U56,G=1.00,0.975,0.6,False,False,DD,DD,-0.05102517875437114,-0.04697282286234106
U56,G=1.00,0.975,0.75,False,True,DD,-,-0.024422684018711727,0.00360307870035248
U56,G=1.00,0.975,1.0,True,True,-,-,0.01991480720738728,0.0878962479715083
U56,G=1.00,0.99,0.5,False,False,DD,DD,-0.07307894895572921,-0.0806900905708034
U56,G=1.00,0.99,0.6,False,False,DD,DD,-0.05213887133382067,-0.04697282286234106
U56,G=1.00,0.99,0.75,False,True,DD,-,-0.020728754900957852,0.00360307870035248
U56,G=1.00,0.99,1.0,True,True,-,-,0.03162143915381352,0.0878962479715083
U56,G=1.00,0.995,0.5,False,False,DD,DD,-0.08457272282147547,-0.0806900905708034
U56,G=1.00,0.995,0.6,False,False,DD,DD,-0.061598332934348826,-0.04697282286234106
U56,G=1.00,0.995,0.75,False,True,DD,-,-0.02713674810365882,0.00360307870035248
U56,G=1.00,0.995,1.0,True,True,-,-,0.03029922661415782,0.0878962479715083
U56,G=1.00,0.999,0.5,False,False,DD,DD,-0.09845632054645156,-0.0806900905708034
U56,G=1.00,0.999,0.6,False,False,DD,DD,-0.07007810753064167,-0.04697282286234106
U56,G=1.00,0.999,0.75,False,True,DD,-,-0.0275107880069268,0.00360307870035248
U56,G=1.00,0.999,1.0,True,True,-,-,0.043434744532597935,0.0878962479715083
U56,G=1.00,1.0,0.5,False,False,DD,DD,-0.0806900905708034,-0.0806900905708034
U56,G=1.00,1.0,0.6,False,False,DD,DD,-0.04697282286234106,-0.04697282286234106
U56,G=1.00,1.0,0.75,True,True,-,-,0.00360307870035248,0.00360307870035248
U56,G=1.00,1.0,1.0,True,True,-,-,0.0878962479715083,0.0878962479715083
U56,C=D,0.9,0.5,False,False,DD,DD,-0.03429396656670076,-0.0627223402498353
U56,C=D,0.9,0.6,False,False,DD,DD,-0.022954465317265443,-0.029005072541372967
U56,C=D,0.9,0.75,False,True,DD,-,-0.005945213443112454,0.02157082902132057
U56,C=D,0.9,1.0,True,True,-,-,0.022403539680475842,0.10586399829247639
U56,C=D,0.95,0.5,False,False,DD,DD,-0.0315116513852384,-0.0627223402498353
U56,C=D,0.95,0.6,False,False,DD,DD,-0.016286335385759076,-0.029005072541372967
U56,C=D,0.95,0.75,True,True,-,-,0.00655163861345992,0.02157082902132057
U56,C=D,0.95,1.0,True,True,-,-,0.04461492861215824,0.10586399829247639
U56,C=D,0.975,0.5,False,False,DD,DD,-0.03482958471832448,-0.0627223402498353
U56,C=D,0.975,0.6,False,False,DD,DD,-0.01709458822788487,-0.029005072541372967
U56,C=D,0.975,0.75,True,True,-,-,0.009507906507774541,0.02157082902132057
U56,C=D,0.975,1.0,True,True,-,-,0.05384539773387355,0.10586399829247639
U56,C=D,0.99,0.5,False,False,DD,DD,-0.03584958281292365,-0.0627223402498353
U56,C=D,0.99,0.6,False,False,DD,DD,-0.01490950519101511,-0.029005072541372967
U56,C=D,0.99,0.75,True,True,-,-,0.016500611241847707,0.02157082902132057
U56,C=D,0.99,1.0,True,True,-,-,0.06885080529661908,0.10586399829247639
U56,C=D,0.995,0.5,False,False,DD,DD,-0.03499134650493045,-0.0627223402498353
U56,C=D,0.995,0.6,False,False,DD,DD,-0.012016956617803803,-0.029005072541372967
U56,C=D,0.995,0.75,True,True,-,-,0.022444628212886203,0.02157082902132057
U56,C=D,0.995,1.0,True,True,-,-,0.07988060293070284,0.10586399829247639
U56,C=D,0.999,0.5,False,False,DD,DD,-0.05777821703544911,-0.0627223402498353
U56,C=D,0.999,0.6,False,False,DD,DD,-0.029400004019639214,-0.029005072541372967
U56,C=D,0.999,0.75,True,True,-,-,0.013167315504075655,0.02157082902132057
U56,C=D,0.999,1.0,True,True,-,-,0.08411284804360039,0.10586399829247639
U56,C=D,1.0,0.5,False,False,DD,DD,-0.0627223402498353,-0.0627223402498353
U56,C=D,1.0,0.6,False,False,DD,DD,-0.029005072541372967,-0.029005072541372967
U56,C=D,1.0,0.75,True,True,-,-,0.02157082902132057,0.02157082902132057
U56,C=D,1.0,1.0,True,True,-,-,0.10586399829247639,0.10586399829247639
U56,C=M,0.9,0.5,False,False,DD,DD,-0.041659306181027,-0.062187216959816605
U56,C=M,0.9,0.6,False,False,DD,DD,-0.030319804931591685,-0.028469949251354265
U56,C=M,0.9,0.75,False,True,DD,-,-0.013310553057438695,0.022105952311339272
U56,C=M,0.9,1.0,True,True,-,-,0.015038200066149601,0.1063991215824951
U56,C=M,0.95,0.5,False,False,DD,DD,-0.058620487719439535,-0.062187216959816605
U56,C=M,0.95,0.6,False,False,DD,DD,-0.04339517171996021,-0.028469949251354265
U56,C=M,0.95,0.75,False,True,DD,-,-0.020557197720741216,0.022105952311339272
U56,C=M,0.95,1.0,True,True,-,-,0.017506092277957103,0.1063991215824951
U56,C=M,0.975,0.5,False,False,DD,DD,-0.06142138238478302,-0.062187216959816605
U56,C=M,0.975,0.6,False,False,DD,DD,-0.04368638589434341,-0.028469949251354265
U56,C=M,0.975,0.75,False,True,DD,-,-0.017083891158684,0.022105952311339272
U56,C=M,0.975,1.0,True,True,-,-,0.027253600067415007,0.1063991215824951
U56,C=M,0.99,0.5,False,False,DD,DD,-0.06264279177192171,-0.062187216959816605
U56,C=M,0.99,0.6,False,False,DD,DD,-0.04170271415001317,-0.028469949251354265
U56,C=M,0.99,0.75,False,True,DD,-,-0.010292597717150354,0.022105952311339272
U56,C=M,0.99,1.0,True,True,-,-,0.04205759633762102,0.1063991215824951
U56,C=M,0.995,0.5,False,False,DD,DD,-0.06166970405762,-0.062187216959816605
U56,C=M,0.995,0.6,False,False,DD,DD,-0.03869531417049335,-0.028469949251354265
U56,C=M,0.995,0.75,False,True,DD,-,-0.004233729339803344,0.022105952311339272
U56,C=M,0.995,1.0,True,True,-,-,0.053202245378013296,0.1063991215824951
U56,C=M,0.999,0.5,False,False,DD,DD,-0.0631972240423267,-0.062187216959816605
U56,C=M,0.999,0.6,False,False,DD,DD,-0.0348190110265168,-0.028469949251354265
U56,C=M,0.999,0.75,True,True,-,-,0.00774830849719807,0.022105952311339272
U56,C=M,0.999,1.0,True,True,-,-,0.0786938410367228,0.1063991215824951
U56,C=M,1.0,0.5,False,False,DD,DD,-0.062187216959816605,-0.062187216959816605
U56,C=M,1.0,0.6,False,False,DD,DD,-0.028469949251354265,-0.028469949251354265
U56,C=M,1.0,0.75,True,True,-,-,0.022105952311339272,0.022105952311339272
U56,C=M,1.0,1.0,True,True,-,-,0.1063991215824951,0.1063991215824951
B135,N=5,0.9,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.06980055134543157,-0.11265904355048062
B135,N=5,0.9,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.058462368071054094,-0.0789430902430876
B135,N=5,0.9,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.041455093159487866,-0.02836916028199804
B135,N=5,0.9,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.013109634973544143,0.05592072298648454
B135,N=5,0.95,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.07856238130228856,-0.11265904355048062
B135,N=5,0.95,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.0633349012693625,-0.0789430902430876
B135,N=5,0.95,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.04049368121997343,-0.02836916028199804
B135,N=5,0.95,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.002424981137658294,0.05592072298648454
B135,N=5,0.975,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.09938438940460348,-0.11265904355048062
B135,N=5,0.975,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.08164695364407495,-0.0789430902430876
B135,N=5,0.975,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.05504080000328218,-0.02836916028199804
B135,N=5,0.975,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.010697210601960855,0.05592072298648454
B135,N=5,0.99,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.12098684091418839,-0.11265904355048062
B135,N=5,0.99,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.10004408356697278,-0.0789430902430876
B135,N=5,0.99,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.06862994754614932,-0.02836916028199804
B135,N=5,0.99,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.016273054178110258,0.05592072298648454
B135,N=5,0.995,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.1230343812187351,-0.11265904355048062
B135,N=5,0.995,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.1000560947162546,-0.0789430902430876
B135,N=5,0.995,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.06558866496253385,-0.02836916028199804
B135,N=5,0.995,1.0,False,False,"H2,OOS,DD","H2,OOS",-0.008142948706332614,0.05592072298648454
B135,N=5,0.999,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.11452434784799193,-0.11265904355048062
B135,N=5,0.999,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.0861423180166041,-0.0789430902430876
B135,N=5,0.999,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.04356927326952234,-0.02836916028199804
B135,N=5,0.999,1.0,False,False,"H2,OOS","H2,OOS",0.027385801308947244,0.05592072298648454
B135,N=5,1.0,0.5,False,False,"H2,OOS,DD","H2,OOS,DD",-0.11265904355048062,-0.11265904355048062
B135,N=5,1.0,0.6,False,False,"H2,OOS,DD","H2,OOS,DD",-0.0789430902430876,-0.0789430902430876
B135,N=5,1.0,0.75,False,False,"H2,OOS,DD","H2,OOS,DD",-0.02836916028199804,-0.02836916028199804
B135,N=5,1.0,1.0,False,False,"H2,OOS","H2,OOS",0.05592072298648454,0.05592072298648454
B135,N=10,0.9,0.5,False,False,DD,DD,-0.03772905056418306,-0.03345311509282778
B135,N=10,0.9,0.6,False,True,DD,-,-0.02639086728980558,0.0002628382145652419
B135,N=10,0.9,0.75,False,True,DD,-,-0.009383592378239353,0.0508367681756548
B135,N=10,0.9,1.0,True,True,-,-,0.01896186580770437,0.13512665144413738
B135,N=10,0.95,0.5,False,False,DD,DD,-0.03589956228756473,-0.03345311509282778
B135,N=10,0.95,0.6,False,True,DD,-,-0.02067208225463868,0.0002628382145652419
B135,N=10,0.95,0.75,True,True,-,-,0.002169137794750392,0.0508367681756548
B135,N=10,0.95,1.0,True,True,-,-,0.04023783787706553,0.13512665144413738
B135,N=10,0.975,0.5,False,False,DD,DD,-0.040163516906579794,-0.03345311509282778
B135,N=10,0.975,0.6,False,True,DD,-,-0.02242608114605127,0.0002628382145652419
B135,N=10,0.975,0.75,True,True,-,-,0.004180072494741505,0.0508367681756548
B135,N=10,0.975,1.0,True,True,-,-,0.04852366189606283,0.13512665144413738
B135,N=10,0.99,0.5,False,False,DD,DD,-0.04693135931966742,-0.03345311509282778
B135,N=10,0.99,0.6,False,True,DD,-,-0.025988601972451814,0.0002628382145652419
B135,N=10,0.99,0.75,True,True,-,-,0.00542553404837165,0.0508367681756548
B135,N=10,0.99,1.0,True,True,-,-,0.05778242741641071,0.13512665144413738
B135,N=10,0.995,0.5,False,False,DD,DD,-0.04734511196839729,-0.03345311509282778
B135,N=10,0.995,0.6,False,True,DD,-,-0.024366825465916786,0.0002628382145652419
B135,N=10,0.995,0.75,True,True,-,-,0.01010060428780396,0.0508367681756548
B135,N=10,0.995,1.0,True,True,-,-,0.0675463205440052,0.13512665144413738
B135,N=10,0.999,0.5,False,False,DD,DD,-0.04676004704017214,-0.03345311509282778
B135,N=10,0.999,0.6,False,True,DD,-,-0.01837801720878432,0.0002628382145652419
B135,N=10,0.999,0.75,True,True,-,-,0.024195027538297442,0.0508367681756548
B135,N=10,0.999,1.0,True,True,-,-,0.09515010211676703,0.13512665144413738
B135,N=10,1.0,0.5,False,False,DD,DD,-0.03345311509282778,-0.03345311509282778
B135,N=10,1.0,0.6,True,True,-,-,0.0002628382145652419,0.0002628382145652419
B135,N=10,1.0,0.75,True,True,-,-,0.0508367681756548,0.0508367681756548
B135,N=10,1.0,1.0,True,True,-,-,0.13512665144413738,0.13512665144413738
B135,N=15,0.9,0.5,False,False,DD,DD,-0.028907388644518903,-0.028017513816011586
B135,N=15,0.9,0.6,False,True,DD,-,-0.017569205370141422,0.005698439491381435
B135,N=15,0.9,0.75,False,True,DD,-,-0.0005619304585751939,0.056272369452470994
B135,N=15,0.9,1.0,True,True,-,-,0.02778352772736853,0.14056225272095357
B135,N=15,0.95,0.5,False,False,DD,DD,-0.028136867948222927,-0.028017513816011586
B135,N=15,0.95,0.6,False,True,DD,-,-0.012909387915296874,0.005698439491381435
B135,N=15,0.95,0.75,True,True,-,-,0.009931832134092197,0.056272369452470994
B135,N=15,0.95,1.0,True,True,-,-,0.048000532216407335,0.14056225272095357
B135,N=15,0.975,0.5,False,False,DD,DD,-0.03343514829740922,-0.028017513816011586
B135,N=15,0.975,0.6,False,True,DD,-,-0.015697712536880695,0.005698439491381435
B135,N=15,0.975,0.75,True,True,-,-,0.010908441103912078,0.056272369452470994
B135,N=15,0.975,1.0,True,True,-,-,0.055252030505233404,0.14056225272095357
