book,panel,cost,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_n,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_n,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,pass4b,pass4a
B136-qroll-q0.17-w252-d1.00,B136,10.0,0.11078097098336337,1.0217867465677883,-0.22882698968215642,0.991304367102123,1.056973931451402,0.1242595675585616,1.206753164169485,-0.1269258305273443,2436,0.09463820921686761,0.832260432162386,-0.22882698968215642,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w252-d1.00,B136,25.0,0.09362401264443876,0.8779269721700022,-0.2548633290511605,0.8520754832714843,0.9078156897328915,0.10784758858689725,1.0610941148180033,-0.1318270309815488,2436,0.07660523467766045,0.6896471525490436,-0.2548633290511605,2007,False,True,True,True,True,False,False
B136-qroll-q0.17-w504-d0.50,B136,0.0,0.1450243998675047,1.189655327637831,-0.17067696647738573,1.3076241296699211,1.068788231346408,0.140572353524673,1.2004340699790108,-0.17067696647738595,2436,0.1504514326155002,1.1797105872836824,-0.13563227658286092,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w504-d0.50,B136,10.0,0.13389081659894608,1.1081388303999655,-0.1731435846226136,1.2308434232689542,0.9824016149245764,0.12949095815553902,1.1156643550566097,-0.1731435846226136,2436,0.13925418565710745,1.101683079873623,-0.13933095845640542,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w504-d0.50,B136,25.0,0.1173865794487754,0.9855136642000738,-0.17683275253615016,1.115318268015321,0.8524725971222626,0.1130642657993759,0.9881302123138067,-0.17683275253615016,2436,0.12265535167221397,0.9843188881326296,-0.14485302132727773,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w504-d1.00,B136,0.0,0.1338876143525094,1.1708554890670178,-0.14628299717438087,1.3038475563541598,1.0299110391102888,0.1268115133860046,1.1774082139884465,-0.14628299717438165,2436,0.14253597060348833,1.1682477979790467,-0.13563227658286092,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w504-d1.00,B136,10.0,0.12298256186326428,1.085120270438121,-0.15308142852313988,1.223119295862361,0.938713835954809,0.11616861352965513,1.0880819105110493,-0.15308142852314022,2436,0.13130891385282317,1.0860457567580393,-0.13933095845640542,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w504-d1.00,B136,25.0,0.1068107877385589,0.9558603479245554,-0.1719547203815076,1.1013936346715638,0.801250695155427,0.1003821561141609,0.9533447715162888,-0.17195472038150794,2436,0.11466402947649956,0.9621680909716057,-0.14485302132727773,2007,True,False,True,True,False,False,False
B136-qroll-q0.17-w1008-d0.50,B136,0.0,0.1474370781369927,1.160385732803993,-0.17237064709774252,1.2167605377887456,1.1014773361913777,0.1479932593620743,1.2269092382510913,-0.17237064709774164,2436,0.1467623741346833,1.0930073632087152,-0.14488492778467155,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w1008-d0.50,B136,10.0,0.13627497273093558,1.0823351826557763,-0.17727172240403521,1.143250360845367,1.0185672846415306,0.136979042466973,1.1454299238621206,-0.17727172240403488,2436,0.13542099249131434,1.0183950707429272,-0.1506587084485579,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w1008-d0.50,B136,25.0,0.1197285188091064,0.9649508294144657,-0.18457374402873883,1.0326909272654063,0.8938700768790504,0.12064972618480807,1.0228535764356625,-0.18457374402873838,2436,0.11861141893395577,0.9062135700406782,-0.1592519048958565,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w1008-d1.00,B136,0.0,0.13918388782480684,1.1432810732022611,-0.15966491764897361,1.1676378476975537,1.1194642716084782,0.1418327387597682,1.2544130211447955,-0.1596649176489735,2436,0.13597709415045967,1.0376326415844792,-0.14488492778467155,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w1008-d1.00,B136,10.0,0.12857769509921058,1.065608966737639,-0.16136142418560961,1.0943007622671652,1.036749253165863,0.1315712729898777,1.173086526381205,-0.16136142418560961,2436,0.12495487200227573,0.9632205920682742,-0.1506587084485579,2007,True,True,True,True,True,True,False
B136-qroll-q0.17-w1008-d1.00,B136,25.0,0.11284474175663406,0.9486183245349262,-0.16390288767725758,0.9839163435825443,0.9120594261550613,0.11634349652718945,1.050432823772605,-0.1639028876772577,2436,0.10861285019954048,0.8512651082387325,-0.1592519048958565,2007,True,True,True,True,True,True,False
