panel,T_trade,cost,family,chooser,legal,target,h,R_refresh,cell,is_Sharpe,is_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,gross_mean,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind,base_oos_Sharpe,base_oos_CAGR,base_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD
SMALL665,W,25,DOWN_TD,C_ISSHARPE,True,0.2,0.2,h,DOWN_TD h=0.20,1.0046495595433826,-0.21078299782495624,0.07208381526223007,0.480930130628785,-0.3271911024112888,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,DOWN_TD,C_ISCALMAR,True,0.2,0.2,h,DOWN_TD h=0.20,1.0046495595433826,-0.21078299782495624,0.07208381526223007,0.480930130628785,-0.3271911024112888,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,DOWN_TD,C_ISLEGS,True,0.2,0.2,h,DOWN_TD h=0.20,1.0046495595433826,-0.21078299782495624,0.07208381526223007,0.480930130628785,-0.3271911024112888,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,DOWN_TD,C_ISDD,False,0.08,0.25,h,DOWN_TD h=0.25,0.7188367569944537,-0.14467323222204842,0.024299247820883885,0.3177239815038838,-0.22612486796417897,3.3747748461826053,0.5443910320679306,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,UP_TD,C_ISSHARPE,True,0.2,0.08,h,UP_TD h=0.08,1.016529354140114,-0.20925083852951298,0.06971046786762058,0.46332771701358155,-0.34159240295404913,2.71878146396297,0.9411077834796197,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,UP_TD,C_ISCALMAR,True,0.2,0.02,h,UP_TD h=0.02,1.015612279628123,-0.20856628431150182,0.07057033566585758,0.46646245179625956,-0.34021367077055464,2.886899694729708,0.9436917062452386,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,UP_TD,C_ISLEGS,True,0.2,0.08,h,UP_TD h=0.08,1.016529354140114,-0.20925083852951298,0.06971046786762058,0.46332771701358155,-0.34159240295404913,2.71878146396297,0.9411077834796197,False,False,False,False,False,L2_H2|L3_OOS|L4_DD,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,25,UP_TD,C_ISDD,False,0.08,0.25,h,UP_TD h=0.25,0.7582307570043706,-0.13873424024568204,0.02459089242491963,0.320727733674265,-0.223987878672409,3.393329802430717,0.5464211898261736,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.4876412162178004,0.032156984002618794,-0.14680778072435463,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,CAL,C_ISSHARPE,True,0.2,,M,R=M,1.0027011669457944,-0.2112070696724937,0.06413241365074152,0.4168305601794115,-0.4442572020547776,2.55541559518244,0.9389415581755737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.0027011669457944,-0.2112070696724937,0.06413241365074152,0.4168305601794115,-0.4442572020547776,2.55541559518244,0.9389415581755737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,CAL,C_ISLEGS,True,0.2,,M,R=M,1.0027011669457944,-0.2112070696724937,0.06413241365074152,0.4168305601794115,-0.4442572020547776,2.55541559518244,0.9389415581755737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,CAL,C_ISDD,False,0.08,,M,R=M,0.8484018240775213,-0.13824415650669353,0.014150344677777982,0.1956221152200984,-0.33608119648288903,2.891641462362683,0.5511377261247432,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM,C_ISSHARPE,True,0.2,0.16,h,SYM h=0.16,0.9949696441342322,-0.2102177485627712,0.06385898531713563,0.4377454602049369,-0.34091942062667313,2.505605706105972,0.9157991040626736,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM,C_ISCALMAR,True,0.2,0.16,h,SYM h=0.16,0.9949696441342322,-0.2102177485627712,0.06385898531713563,0.4377454602049369,-0.34091942062667313,2.505605706105972,0.9157991040626736,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM,C_ISLEGS,True,0.2,0.16,h,SYM h=0.16,0.9949696441342322,-0.2102177485627712,0.06385898531713563,0.4377454602049369,-0.34091942062667313,2.505605706105972,0.9157991040626736,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM,C_ISDD,False,0.08,0.12,h,SYM h=0.12,0.5654072276819754,-0.1622789555314038,0.01979989732830445,0.26176671628273573,-0.23744764069423419,3.3517399861848522,0.5537515758628051,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM_TD,C_ISSHARPE,True,0.2,0.08,h,SYM_TD h=0.08,0.9697877965615315,-0.2170397936786017,0.06581623505332201,0.4474716518914268,-0.33374857402710734,2.788064026469735,0.9380544367305806,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM_TD,C_ISCALMAR,True,0.2,0.25,h,SYM_TD h=0.25,0.9693735203695393,-0.21367936385299147,0.06419552703453002,0.43872075958015455,-0.3338180352544655,2.6060867548429254,0.9378917755178906,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM_TD,C_ISLEGS,True,0.2,0.08,h,SYM_TD h=0.08,0.9697877965615315,-0.2170397936786017,0.06581623505332201,0.4474716518914268,-0.33374857402710734,2.788064026469735,0.9380544367305806,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,SYM_TD,C_ISDD,False,0.08,0.25,h,SYM_TD h=0.25,0.605857735327966,-0.1583364340121297,0.017056697443802227,0.2366039391600458,-0.23591434760202967,3.399421356391878,0.5452982431316648,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,DOWN_TD,C_ISSHARPE,True,0.2,0.2,h,DOWN_TD h=0.20,0.9693735203695393,-0.21367936385299147,0.06416601533587252,0.43915818808141827,-0.3338180352544655,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,DOWN_TD,C_ISCALMAR,True,0.2,0.2,h,DOWN_TD h=0.20,0.9693735203695393,-0.21367936385299147,0.06416601533587252,0.43915818808141827,-0.3338180352544655,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,DOWN_TD,C_ISLEGS,True,0.2,0.2,h,DOWN_TD h=0.20,0.9693735203695393,-0.21367936385299147,0.06416601533587252,0.43915818808141827,-0.3338180352544655,2.6108025449791663,0.9373033134392841,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,DOWN_TD,C_ISDD,False,0.08,0.25,h,DOWN_TD h=0.25,0.6022242712953486,-0.15718776609707896,0.01684267658009353,0.2343597640638893,-0.23747039684834959,3.3747748461826053,0.5443910320679306,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,UP_TD,C_ISSHARPE,True,0.2,0.08,h,UP_TD h=0.08,0.9811207006869055,-0.21203118326073678,0.06138259641390298,0.4200692361211971,-0.34814723420268856,2.71878146396297,0.9411077834796197,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,UP_TD,C_ISCALMAR,True,0.2,0.02,h,UP_TD h=0.02,0.9791974701652918,-0.21143740620778217,0.061617635440831764,0.4202006615856819,-0.34699023151987163,2.886899694729708,0.9436917062452386,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,UP_TD,C_ISLEGS,True,0.2,0.08,h,UP_TD h=0.08,0.9811207006869055,-0.21203118326073678,0.06138259641390298,0.4200692361211971,-0.34814723420268856,2.71878146396297,0.9411077834796197,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
SMALL665,W,50,UP_TD,C_ISDD,False,0.08,0.25,h,UP_TD h=0.25,0.6426994067792635,-0.15238132946341176,0.017056697443802227,0.2366039391600458,-0.23591434760202967,3.393329802430717,0.5464211898261736,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,0.3925523551150828,0.025320892539292705,-0.15539070603199134,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.240727190648584,-0.13742326303740693,0.1659316429084734,1.2102329075934466,-0.24222874223016144,1.0540969569008192,0.9352690236669111,False,False,False,False,False,L4_DD,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,CAL,C_ISCALMAR,True,0.08,,M,R=M,1.1935408682454647,-0.08496072320452275,0.12097515186901608,1.3001243526877324,-0.16090008721906257,2.190068145517449,0.6902858598129461,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,CAL,C_ISLEGS,True,0.1,,M,R=M,1.2157644280047921,-0.10491087987639358,0.1401778758715133,1.2990143080674257,-0.19348431785987874,1.9107969252425276,0.793026520054296,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,CAL,C_ISDD,False,0.08,,M,R=M,1.1935408682454647,-0.08496072320452275,0.12097515186901608,1.3001243526877324,-0.16090008721906257,2.190068145517449,0.6902858598129461,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM,C_ISSHARPE,True,0.16,0.12,h,SYM h=0.12,1.2079825732838982,-0.14854028486040283,0.16506606118012845,1.291226875014928,-0.18010308857133928,1.134130796310996,0.8960216727207758,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.205019434229959,-0.11952423651703514,0.15780933021388854,1.2304752016031422,-0.20202009688275824,0.8168820032896782,0.8732897578772484,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.205019434229959,-0.11952423651703514,0.15780933021388854,1.2304752016031422,-0.20202009688275824,0.8168820032896782,0.8732897578772484,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM,C_ISDD,False,0.08,0.16,h,SYM h=0.16,1.1304496775000523,-0.08790530797983143,0.11892627397674693,1.3333315937950778,-0.11699597776813542,2.306376950446908,0.6875176900109888,True,True,True,False,True,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.2511968764816703,-0.13081049562315405,0.16459049313924057,1.2569269174606763,-0.18594458076873244,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.2511968764816703,-0.13081049562315405,0.16459049313924057,1.2569269174606763,-0.18594458076873244,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM_TD,C_ISLEGS,True,0.16,0.2,h,SYM_TD h=0.20,1.2511968764816703,-0.13081049562315405,0.16459049313924057,1.2569269174606763,-0.18594458076873244,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,SYM_TD,C_ISDD,False,0.08,0.08,h,SYM_TD h=0.08,1.0976414906895462,-0.0857446826635927,0.12055820191554045,1.380989369158109,-0.11752983993618393,3.3313294079594065,0.6889563088613634,True,True,True,True,True,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.2666487259387695,-0.12725631573583907,0.16312109693623955,1.2647012528466528,-0.2016843115658401,1.11033186466122,0.9257961731469182,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.2666487259387695,-0.12725631573583907,0.16312109693623955,1.2647012528466528,-0.2016843115658401,1.11033186466122,0.9257961731469182,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,DOWN_TD,C_ISLEGS,True,0.16,0.2,h,DOWN_TD h=0.20,1.2666487259387695,-0.12725631573583907,0.16312109693623955,1.2647012528466528,-0.2016843115658401,1.11033186466122,0.9257961731469182,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,DOWN_TD,C_ISDD,False,0.08,0.12,h,DOWN_TD h=0.12,1.1375795068725463,-0.07936458921417089,0.11800372270055504,1.4037525566467262,-0.11465858633292281,2.4150622453941497,0.6490991849411397,True,True,True,True,True,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,UP_TD,C_ISSHARPE,True,0.1,0.25,h,UP_TD h=0.25,1.2367378485576122,-0.1049108798763948,0.1396828337928928,1.2771826132923818,-0.19348431785987852,2.0015174478351265,0.8097397282796771,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,UP_TD,C_ISCALMAR,True,0.08,0.2,h,UP_TD h=0.20,1.216302406166658,-0.08496072320452341,0.12086042007576747,1.2689647140134699,-0.16090008721906202,2.41144297392317,0.7171575192738517,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,UP_TD,C_ISLEGS,True,0.1,0.25,h,UP_TD h=0.25,1.2367378485576122,-0.1049108798763948,0.1396828337928928,1.2771826132923818,-0.19348431785987852,2.0015174478351265,0.8097397282796771,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,0,UP_TD,C_ISDD,False,0.08,0.16,h,UP_TD h=0.16,1.1908329040066623,-0.08496072320452286,0.12139361500398316,1.2688117494439097,-0.16090008721906268,2.515874431332036,0.722955963226842,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.2333467940526401,-0.1375404456508219,0.16460058030960023,1.201821197210332,-0.2424267774427421,1.0540969569008192,0.9352690236669111,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.2174877366736505,-0.1375404456508219,0.16752179271010936,1.1211207760419306,-0.274786116522331,0.8984167546926686,0.9669134353272891,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1996249562638335,-0.12409287836342531,0.1536992580236911,1.2865298993454573,-0.2100819118598538,1.4658876121097217,0.8611476816618806,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,CAL,C_ISDD,False,0.08,,M,R=M,1.167005571094588,-0.08547356523448613,0.11870330469245571,1.2779895735466718,-0.16128146474466498,2.190068145517449,0.6902858598129461,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM,C_ISSHARPE,True,0.16,0.12,h,SYM h=0.12,1.2000965523177562,-0.14941208591082988,0.16359001067154244,1.2809901707646705,-0.18159240416653522,1.134130796310996,0.8960216727207758,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.198991245561524,-0.1196273347225646,0.15674872895328384,1.2231542428922384,-0.20248948516502152,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.198991245561524,-0.1196273347225646,0.15674872895328384,1.2231542428922384,-0.20248948516502152,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM,C_ISDD,False,0.08,0.16,h,SYM h=0.16,1.102408512350307,-0.08907219746193229,0.11637500399665446,1.307060950237418,-0.11788523139001683,2.306376950446908,0.6875176900109888,False,True,False,False,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.2430504613847686,-0.13172185897180255,0.16308225357462725,1.246652562908275,-0.18707989655349766,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.2430504613847686,-0.13172185897180255,0.16308225357462725,1.246652562908275,-0.18707989655349766,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM_TD,C_ISLEGS,True,0.16,0.2,h,SYM_TD h=0.20,1.2430504613847686,-0.13172185897180255,0.16308225357462725,1.246652562908275,-0.18707989655349766,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,SYM_TD,C_ISDD,False,0.08,0.08,h,SYM_TD h=0.08,1.0564054032282981,-0.08679863076089978,0.11696821920372047,1.3433941458268588,-0.11899953601085844,3.3313294079594065,0.6889563088613634,False,True,False,False,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.2586827708163075,-0.12755159073395161,0.1617236283355008,1.2550682836986358,-0.20275897548091681,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.2586827708163075,-0.12755159073395161,0.1617236283355008,1.2550682836986358,-0.20275897548091681,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,DOWN_TD,C_ISLEGS,True,0.16,0.2,h,DOWN_TD h=0.20,1.2586827708163075,-0.12755159073395161,0.1617236283355008,1.2550682836986358,-0.20275897548091681,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,DOWN_TD,C_ISDD,False,0.08,0.12,h,DOWN_TD h=0.12,1.1055772174333578,-0.0800424820596164,0.11550505704436231,1.376547272779059,-0.11507303238175426,2.4150622453941497,0.6490991849411397,False,True,False,True,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,UP_TD,C_ISSHARPE,True,0.16,0.2,h,UP_TD h=0.20,1.2185711362853626,-0.13754044565082135,0.16734390576026792,1.2014856192776648,-0.24242677744274221,1.110060920233853,0.9436982063842351,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,UP_TD,C_ISCALMAR,True,0.08,0.2,h,UP_TD h=0.20,1.1884550204522037,-0.08536053474328487,0.11825090181098052,1.244131631734052,-0.16128146474466487,2.41144297392317,0.7171575192738517,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,UP_TD,C_ISLEGS,True,0.1,0.25,h,UP_TD h=0.25,1.2170840563145782,-0.10534708145457328,0.13747461544853135,1.2592150171227088,-0.1939146417001213,2.0015174478351265,0.8097397282796771,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,10,UP_TD,C_ISDD,False,0.08,0.2,h,UP_TD h=0.20,1.1884550204522037,-0.08536053474328487,0.11825090181098052,1.244131631734052,-0.16128146474466487,2.41144297392317,0.7171575192738517,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.2222538832058618,-0.1377161973877038,0.16260629469844567,1.1891707625561394,-0.24272383026161304,1.0540969569008192,0.9352690236669111,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.2083975862009384,-0.13771619738770402,0.165825060557236,1.1113084357535241,-0.2748777535903021,0.8984167546926686,0.9669134353272891,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1799960445986828,-0.12436907754601234,0.15123528464400837,1.2683438256585857,-0.21060609067467484,1.4658876121097217,0.8611476816618806,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,CAL,C_ISDD,False,0.08,,M,R=M,1.1270073565451662,-0.08624249969690401,0.1153029206705396,1.244613470479069,-0.1618535310330691,2.190068145517449,0.6902858598129461,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.1899341247022657,-0.11978196521795392,0.15515932354559703,1.2121521240785902,-0.2031932834074256,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.1899341247022657,-0.11978196521795392,0.15515932354559703,1.2121521240785902,-0.2031932834074256,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
