panel,theta,con,cad,arm,hnd,bps,CAGR,Sharpe,MaxDD,pass4a,pass4b
U56,-0.12,RESPREAD,Q,MOM-D,RTT,25,0.11906707327643695,1.0608007139893967,-0.2247756027079113,False,False
U56,-0.12,DEGROSS,D,MA-THRESH,DRIFT,0,0.1064129506709417,1.1496970985661314,-0.179345845213852,False,True
U56,-0.12,DEGROSS,D,MA-THRESH,DRIFT,25,0.09640600257688914,1.0501589948800831,-0.182291641820435,False,False
U56,-0.12,DEGROSS,D,MA-THRESH,RTT,0,0.1064129506709417,1.1496970985661314,-0.179345845213852,False,True
U56,-0.12,DEGROSS,D,MA-THRESH,RTT,25,0.09640600257688914,1.0501589948800831,-0.182291641820435,False,False
U56,-0.12,DEGROSS,D,MOM-D,DRIFT,0,0.11042496039558514,1.1449904306988485,-0.18651596553331184,False,True
U56,-0.12,DEGROSS,D,MOM-D,DRIFT,25,0.09888817516418169,1.0354576716088277,-0.1897913226284822,False,False
U56,-0.12,DEGROSS,D,MOM-D,RTT,0,0.11042496039558514,1.1449904306988485,-0.18651596553331184,False,True
U56,-0.12,DEGROSS,D,MOM-D,RTT,25,0.09888817516418169,1.0354576716088277,-0.1897913226284822,False,False
U56,-0.12,DEGROSS,W,MA-THRESH,DRIFT,0,0.10936900183149834,1.164217821370524,-0.16516002685082543,False,True
U56,-0.12,DEGROSS,W,MA-THRESH,DRIFT,25,0.10479344964838333,1.1194427870793915,-0.1659524308350473,False,False
U56,-0.12,DEGROSS,W,MA-THRESH,RTT,0,0.11018141480588661,1.1686263959976768,-0.16351150002629444,False,True
U56,-0.12,DEGROSS,W,MA-THRESH,RTT,25,0.10324398750485653,1.101043313487014,-0.16486202882763124,False,False
U56,-0.12,DEGROSS,W,MOM-D,DRIFT,0,0.11201765231472693,1.1490135928682057,-0.17856857123317926,False,True
U56,-0.12,DEGROSS,W,MOM-D,DRIFT,25,0.10704334367593127,1.1022542918901617,-0.17984062406909496,False,True
U56,-0.12,DEGROSS,W,MOM-D,RTT,0,0.11301230708040277,1.1549861465586633,-0.17621147035995477,False,True
U56,-0.12,DEGROSS,W,MOM-D,RTT,25,0.10571500574079695,1.0867023282805375,-0.17800749430351803,False,False
U56,-0.12,DEGROSS,M,MA-THRESH,DRIFT,0,0.11265992263325209,1.1460090535783276,-0.2012122767497676,False,True
U56,-0.12,DEGROSS,M,MA-THRESH,DRIFT,25,0.11052176129999136,1.126227444781273,-0.20132499199047682,False,True
U56,-0.12,DEGROSS,M,MA-THRESH,RTT,0,0.11393329953634956,1.1440807105000184,-0.1996146989051396,False,True
U56,-0.12,DEGROSS,M,MA-THRESH,RTT,25,0.10838377252780806,1.093315556403865,-0.2004680883038068,False,True
U56,-0.12,DEGROSS,M,MOM-D,DRIFT,0,0.11223723675456143,1.1229726314629582,-0.2024450052136113,False,False
U56,-0.12,DEGROSS,M,MOM-D,DRIFT,25,0.10997979730511198,1.102477083413206,-0.2026035778176547,False,False
U56,-0.12,DEGROSS,M,MOM-D,RTT,0,0.11362898862096737,1.122019660666817,-0.20087689203126158,False,True
U56,-0.12,DEGROSS,M,MOM-D,RTT,25,0.10799735088296303,1.0714609669791755,-0.20178374166190205,False,True
U56,-0.12,DEGROSS,Q,MA-THRESH,DRIFT,0,0.11118018848256672,1.144325511235277,-0.2148957715497588,False,False
U56,-0.12,DEGROSS,Q,MA-THRESH,DRIFT,25,0.10990314265384793,1.1324145049206307,-0.21489577154975914,False,False
U56,-0.12,DEGROSS,Q,MA-THRESH,RTT,0,0.10920411591013979,1.1102662210286705,-0.2201178837880755,False,False
U56,-0.12,DEGROSS,Q,MA-THRESH,RTT,25,0.10423855802453219,1.064308783877502,-0.22093630686269328,False,False
U56,-0.12,DEGROSS,Q,MOM-D,DRIFT,0,0.11195023569828977,1.130908344072134,-0.21489577154975914,False,False
U56,-0.12,DEGROSS,Q,MOM-D,DRIFT,25,0.11066119347141368,1.119101729356385,-0.21489577154975914,False,False
U56,-0.12,DEGROSS,Q,MOM-D,RTT,0,0.11028145516444421,1.1013945004432573,-0.22011788378807573,False,False
U56,-0.12,DEGROSS,Q,MOM-D,RTT,25,0.10529988393201162,1.0561640810100184,-0.22093630686269305,False,False
U56,-0.25,RESPREAD,D,MA-THRESH,DRIFT,0,0.1285555003408818,1.13394665163327,-0.22196689171062,False,False
U56,-0.25,RESPREAD,D,MA-THRESH,DRIFT,25,0.11981955673255018,1.064762868820447,-0.22517339105702638,False,False
U56,-0.25,RESPREAD,D,MA-THRESH,RTT,0,0.1285555003408818,1.13394665163327,-0.22196689171062,False,False
U56,-0.25,RESPREAD,D,MA-THRESH,RTT,25,0.11981955673255018,1.064762868820447,-0.22517339105702638,False,False
U56,-0.25,RESPREAD,D,MOM-D,DRIFT,0,0.13178730314296105,1.1389841662382567,-0.22313073642463066,False,False
U56,-0.25,RESPREAD,D,MOM-D,DRIFT,25,0.1223778428921325,1.0662120620115652,-0.2262193324029882,False,False
U56,-0.25,RESPREAD,D,MOM-D,RTT,0,0.13178730314296105,1.1389841662382567,-0.22313073642463066,False,False
U56,-0.25,RESPREAD,D,MOM-D,RTT,25,0.1223778428921325,1.0662120620115652,-0.2262193324029882,False,False
U56,-0.25,RESPREAD,W,MA-THRESH,DRIFT,0,0.12903287120684315,1.1398327652192484,-0.21634777168569574,False,False
U56,-0.25,RESPREAD,W,MA-THRESH,DRIFT,25,0.1252295122883451,1.1094568022146836,-0.2174020532599953,False,False
U56,-0.25,RESPREAD,W,MA-THRESH,RTT,0,0.1302264200859835,1.1461852602512135,-0.21429803155199312,False,False
U56,-0.25,RESPREAD,W,MA-THRESH,RTT,25,0.1236182649347981,1.0937644179945842,-0.21592382101635854,False,False
U56,-0.25,RESPREAD,W,MOM-D,DRIFT,0,0.13123479114155656,1.1396262189521227,-0.21888537122187723,False,False
U56,-0.25,RESPREAD,W,MOM-D,DRIFT,25,0.127185300394127,1.1078852287286691,-0.22030947767458597,False,False
U56,-0.25,RESPREAD,W,MOM-D,RTT,0,0.13248110857469775,1.1465478616115283,-0.21628150397406054,False,False
U56,-0.25,RESPREAD,W,MOM-D,RTT,25,0.12565884505562797,1.0934317505364164,-0.21821525978063072,False,False
U56,-0.25,RESPREAD,M,MA-THRESH,DRIFT,0,0.12954115530209465,1.1494004467566858,-0.22381874694191184,False,False
U56,-0.25,RESPREAD,M,MA-THRESH,DRIFT,25,0.1278444772624996,1.1359101694847273,-0.2238894681302609,False,False
U56,-0.25,RESPREAD,M,MA-THRESH,RTT,0,0.13120854191355935,1.149481181864229,-0.22395220714639963,False,False
U56,-0.25,RESPREAD,M,MA-THRESH,RTT,25,0.12553899636263077,1.104854638597508,-0.22477560270791164,False,False
U56,-0.25,RESPREAD,M,MOM-D,DRIFT,0,0.12769559564190236,1.126312335773324,-0.2238187469419115,False,False
U56,-0.25,RESPREAD,M,MOM-D,DRIFT,25,0.12592968730112752,1.1123336276305926,-0.2238894681302609,False,False
U56,-0.25,RESPREAD,M,MOM-D,RTT,0,0.12931421871448756,1.1265263948119062,-0.22395220714639985,False,False
U56,-0.25,RESPREAD,M,MOM-D,RTT,25,0.12361343052592,1.081921188100088,-0.22477560270791141,False,False
U56,-0.25,RESPREAD,Q,MA-THRESH,DRIFT,0,0.1326618360800651,1.1715656331855282,-0.21721387273787096,False,False
U56,-0.25,RESPREAD,Q,MA-THRESH,DRIFT,25,0.13170975221964798,1.1640968115366317,-0.21721387273787096,False,False
U56,-0.25,RESPREAD,Q,MA-THRESH,RTT,0,0.13104209236163356,1.1450486093380194,-0.2221568896272793,False,False
U56,-0.25,RESPREAD,Q,MA-THRESH,RTT,25,0.12571013481634963,1.1033044227755184,-0.22298407217279126,False,False
U56,-0.25,RESPREAD,Q,MOM-D,DRIFT,0,0.13073595400878757,1.1471533464476522,-0.21721387273787096,False,False
U56,-0.25,RESPREAD,Q,MOM-D,DRIFT,25,0.1297680963112151,1.1396038359546594,-0.21721387273787096,False,False
U56,-0.25,RESPREAD,Q,MOM-D,RTT,0,0.129039308426248,1.120758991265103,-0.22215688962727942,False,False
U56,-0.25,RESPREAD,Q,MOM-D,RTT,25,0.12370659775525472,1.0792887971913512,-0.22298407217279126,False,False
U56,-0.25,DEGROSS,D,MA-THRESH,DRIFT,0,0.12300386653542228,1.145501953256483,-0.21266421748085607,False,False
U56,-0.25,DEGROSS,D,MA-THRESH,DRIFT,25,0.11634746673043295,1.0894685163794016,-0.21469168905334512,False,False
U56,-0.25,DEGROSS,D,MA-THRESH,RTT,0,0.12300386653542228,1.145501953256483,-0.21266421748085607,False,False
U56,-0.25,DEGROSS,D,MA-THRESH,RTT,25,0.11634746673043295,1.0894685163794016,-0.21469168905334512,False,False
U56,-0.25,DEGROSS,D,MOM-D,DRIFT,0,0.1247303125336523,1.1481897689369736,-0.21251583054736978,False,False
U56,-0.25,DEGROSS,D,MOM-D,DRIFT,25,0.117476374299615,1.0879605348675123,-0.21437079508755486,False,False
U56,-0.25,DEGROSS,D,MOM-D,RTT,0,0.1247303125336523,1.1481897689369736,-0.21251583054736978,False,False
U56,-0.25,DEGROSS,D,MOM-D,RTT,25,0.117476374299615,1.0879605348675123,-0.21437079508755486,False,False
U56,-0.25,DEGROSS,W,MA-THRESH,DRIFT,0,0.12362329392405758,1.1512265349379944,-0.20597041859206566,False,False
U56,-0.25,DEGROSS,W,MA-THRESH,DRIFT,25,0.12059067130575096,1.1256682049660713,-0.20664669825281157,False,False
U56,-0.25,DEGROSS,W,MA-THRESH,RTT,0,0.12473515848549965,1.1573201634173302,-0.20392953546875792,False,False
U56,-0.25,DEGROSS,W,MA-THRESH,RTT,25,0.1191404146237296,1.1103875936838392,-0.20514438004605384,False,False
U56,-0.25,DEGROSS,W,MOM-D,DRIFT,0,0.1254764709564109,1.155885840528077,-0.20705809901626415,False,False
U56,-0.25,DEGROSS,W,MOM-D,DRIFT,25,0.12221768455964477,1.1287737398770887,-0.20794473843030314,False,False
U56,-0.25,DEGROSS,W,MOM-D,RTT,0,0.1265842497064842,1.1622240676673232,-0.2044811353445246,False,False
U56,-0.25,DEGROSS,W,MOM-D,RTT,25,0.12078505856437327,1.1141661776211425,-0.2058640668383256,False,False
U56,-0.25,DEGROSS,M,MA-THRESH,DRIFT,0,0.12549721143018844,1.157484541564668,-0.2199654587949631,False,False
U56,-0.25,DEGROSS,M,MA-THRESH,DRIFT,25,0.12406947580678418,1.1456692041269447,-0.22003569625672348,False,False
U56,-0.25,DEGROSS,M,MA-THRESH,RTT,0,0.12698580127418668,1.1563100853529937,-0.2201178837880755,False,False
U56,-0.25,DEGROSS,M,MA-THRESH,RTT,25,0.12185780773504828,1.1142307565490064,-0.22093630686269317,False,False
U56,-0.25,DEGROSS,M,MOM-D,DRIFT,0,0.12396494879552389,1.1394425849846657,-0.219965458794963,False,False
U56,-0.25,DEGROSS,M,MOM-D,DRIFT,25,0.12247758178226631,1.127175850521675,-0.2200356962567237,False,False
U56,-0.25,DEGROSS,M,MOM-D,RTT,0,0.1254103076660087,1.1382858581650581,-0.22011788378807562,False,False
U56,-0.25,DEGROSS,M,MOM-D,RTT,25,0.12024561568479575,1.0960630819988733,-0.22093630686269305,False,False
U56,-0.25,DEGROSS,Q,MA-THRESH,DRIFT,0,0.12823129856970472,1.181956696216833,-0.21721387273787096,False,False
U56,-0.25,DEGROSS,Q,MA-THRESH,DRIFT,25,0.12738097631823964,1.1749499075694319,-0.21721387273787074,False,False
U56,-0.25,DEGROSS,Q,MA-THRESH,RTT,0,0.12641182518878535,1.1543479013905926,-0.22215688962727942,False,False
U56,-0.25,DEGROSS,Q,MA-THRESH,RTT,25,0.12145342247062652,1.113574324195813,-0.22298407217279126,False,False
U56,-0.25,DEGROSS,Q,MOM-D,DRIFT,0,0.12672904025176246,1.1606876464928781,-0.21721387273787074,False,False
U56,-0.25,DEGROSS,Q,MOM-D,DRIFT,25,0.12586529958148418,1.1536122258549912,-0.21721387273787085,False,False
U56,-0.25,DEGROSS,Q,MOM-D,RTT,0,0.12491833475348746,1.1336908235862042,-0.2221568896272793,False,False
U56,-0.25,DEGROSS,Q,MOM-D,RTT,25,0.1199542199206729,1.0931532219406965,-0.22298407217279126,False,False
B136,0.2,RESPREAD,D,MA-THRESH,DRIFT,0,0.15876470322236935,0.8832531781389962,-0.430231720522985,False,False
B136,0.2,RESPREAD,D,MA-THRESH,DRIFT,25,0.015317416563037867,0.17511673157976976,-0.5794609230692686,False,False
B136,0.2,RESPREAD,D,MA-THRESH,RTT,0,0.15876470322236935,0.8832531781389962,-0.430231720522985,False,False
B136,0.2,RESPREAD,D,MA-THRESH,RTT,25,0.015317416563037867,0.17511673157976976,-0.5794609230692686,False,False
B136,0.2,RESPREAD,D,MOM-D,DRIFT,0,0.24682037163394654,1.1681075609583789,-0.3310075834828632,False,False
B136,0.2,RESPREAD,D,MOM-D,DRIFT,25,0.07847137712562025,0.4677900443279641,-0.46123364919661014,False,False
B136,0.2,RESPREAD,D,MOM-D,RTT,0,0.24682037163394654,1.1681075609583789,-0.3310075834828632,False,False
B136,0.2,RESPREAD,D,MOM-D,RTT,25,0.07847137712562025,0.4677900443279641,-0.46123364919661014,False,False
B136,0.2,RESPREAD,W,MA-THRESH,DRIFT,0,0.1772186351709737,0.9630908113676249,-0.33315240227220144,False,False
B136,0.2,RESPREAD,W,MA-THRESH,DRIFT,25,0.11647798318903613,0.6804136807876675,-0.37312331076079175,False,False
B136,0.2,RESPREAD,W,MA-THRESH,RTT,0,0.18219578967918015,0.983074816588699,-0.3259585485116967,False,False
B136,0.2,RESPREAD,W,MA-THRESH,RTT,25,0.11609840985959385,0.6770518070265574,-0.3728245287655544,False,False
B136,0.2,RESPREAD,W,MOM-D,DRIFT,0,0.2240646503539392,1.108352411173966,-0.33569427134242635,False,False
B136,0.2,RESPREAD,W,MOM-D,DRIFT,25,0.16105332198769862,0.8450404642726124,-0.35687671309737257,False,False
B136,0.2,RESPREAD,W,MOM-D,RTT,0,0.2275999825922279,1.1206589650648295,-0.3336454389902549,False,False
B136,0.2,RESPREAD,W,MOM-D,RTT,25,0.15982970138142272,0.8383056786218918,-0.3627059232545944,False,False
B136,0.2,RESPREAD,M,MA-THRESH,DRIFT,0,0.22620011739290935,1.1618937957503261,-0.274259766960923,False,False
B136,0.2,RESPREAD,M,MA-THRESH,DRIFT,25,0.19991937269754678,1.048363428847991,-0.2825320196675989,False,False
B136,0.2,RESPREAD,M,MA-THRESH,RTT,0,0.23115287479567415,1.1798717953826745,-0.2740078694512086,False,False
B136,0.2,RESPREAD,M,MA-THRESH,RTT,25,0.19804223169595314,1.037504705403443,-0.28408600897295344,False,False
B136,0.2,RESPREAD,M,MOM-D,DRIFT,0,0.26380900949144337,1.220844959916886,-0.27569223240694685,False,False
B136,0.2,RESPREAD,M,MOM-D,DRIFT,25,0.23862836348666905,1.1251664647830568,-0.2773698597293076,False,False
B136,0.2,RESPREAD,M,MOM-D,RTT,0,0.26623628204147165,1.2293703671605556,-0.27896300492243564,False,False
B136,0.2,RESPREAD,M,MOM-D,RTT,25,0.23462553971167255,1.1091794165281663,-0.2811865011663921,False,False
B136,0.2,RESPREAD,Q,MA-THRESH,DRIFT,0,0.2539228493786949,1.2601855640234882,-0.2952507655794451,False,False
B136,0.2,RESPREAD,Q,MA-THRESH,DRIFT,25,0.24160989818298328,1.2089827788696998,-0.2952507655794452,False,False
B136,0.2,RESPREAD,Q,MA-THRESH,RTT,0,0.2524619383299418,1.2680366403359973,-0.279914492866286,False,False
B136,0.2,RESPREAD,Q,MA-THRESH,RTT,25,0.23304532274485168,1.1862256434975096,-0.2806117320509284,False,False
B136,0.2,RESPREAD,Q,MOM-D,DRIFT,0,0.23505173154053494,1.0987922650360602,-0.2840209017380644,False,False
B136,0.2,RESPREAD,Q,MOM-D,DRIFT,25,0.22394130119412337,1.0562413135256365,-0.2840209017380644,False,False
B136,0.2,RESPREAD,Q,MOM-D,RTT,0,0.23283511315429073,1.103683680321107,-0.2815213733638877,False,False
B136,0.2,RESPREAD,Q,MOM-D,RTT,25,0.21503041648228227,1.0341985817916222,-0.28222104069251297,False,False
B136,0.2,DEGROSS,D,MA-THRESH,DRIFT,0,0.015193864950697744,0.7575144838514744,-0.024751016628515532,False,False
B136,0.2,DEGROSS,D,MA-THRESH,DRIFT,25,0.00674204092210462,0.34303982794777227,-0.03832036523394522,False,False
B136,0.2,DEGROSS,D,MA-THRESH,RTT,0,0.015193864950697744,0.7575144838514744,-0.024751016628515532,False,False
B136,0.2,DEGROSS,D,MA-THRESH,RTT,25,0.00674204092210462,0.34303982794777227,-0.03832036523394522,False,False
B136,0.2,DEGROSS,D,MOM-D,DRIFT,0,0.016698227106848762,0.8385011432266469,-0.023822011830142542,False,False
B136,0.2,DEGROSS,D,MOM-D,DRIFT,25,0.007186465771918504,0.3681522224635646,-0.03885927831626734,False,False
B136,0.2,DEGROSS,D,MOM-D,RTT,0,0.016698227106848762,0.8385011432266469,-0.023822011830142542,False,False
B136,0.2,DEGROSS,D,MOM-D,RTT,25,0.007186465771918504,0.3681522224635646,-0.03885927831626734,False,False
B136,0.2,DEGROSS,W,MA-THRESH,DRIFT,0,0.015612445002811892,0.756079687411319,-0.026423142122163235,False,False
B136,0.2,DEGROSS,W,MA-THRESH,DRIFT,25,0.011733043010663469,0.5727610593129581,-0.027668621459706944,False,False
B136,0.2,DEGROSS,W,MA-THRESH,RTT,0,0.016095123644437548,0.7778144731570319,-0.026252218805849936,False,False
B136,0.2,DEGROSS,W,MA-THRESH,RTT,25,0.0117046241828056,0.5705425438505323,-0.02769904884191654,False,False
B136,0.2,DEGROSS,W,MOM-D,DRIFT,0,0.017438576826087404,0.8546501047072667,-0.025200681438917738,False,False
B136,0.2,DEGROSS,W,MOM-D,DRIFT,25,0.01359963726470359,0.6709514780836265,-0.03169568752454566,False,False
B136,0.2,DEGROSS,W,MOM-D,RTT,0,0.017919975807591415,0.8757575062109956,-0.025212203392178778,False,False
B136,0.2,DEGROSS,W,MOM-D,RTT,25,0.013629161350652286,0.6707965620081179,-0.03234970481532373,False,False
B136,0.2,DEGROSS,M,MA-THRESH,DRIFT,0,0.01999147890741826,0.9408755951152721,-0.02312968124942527,False,False
B136,0.2,DEGROSS,M,MA-THRESH,DRIFT,25,0.018230823765188697,0.860029433141046,-0.023129681249425826,False,False
B136,0.2,DEGROSS,M,MA-THRESH,RTT,0,0.02064365829978576,0.9733470439842359,-0.022790146488492313,False,False
B136,0.2,DEGROSS,M,MA-THRESH,RTT,25,0.018214943267006234,0.8614680554249783,-0.022929254871582372,False,False
B136,0.2,DEGROSS,M,MOM-D,DRIFT,0,0.01971659974049178,0.9555137603007058,-0.022062624743804604,False,False
B136,0.2,DEGROSS,M,MOM-D,DRIFT,25,0.01809713593199236,0.8789955799808317,-0.022323430878953054,False,False
B136,0.2,DEGROSS,M,MOM-D,RTT,0,0.020228945292476874,0.9801797756146372,-0.02058721241043815,False,False
B136,0.2,DEGROSS,M,MOM-D,RTT,25,0.017986095406465008,0.874044517035603,-0.020726176936201268,False,False
B136,0.2,DEGROSS,Q,MA-THRESH,DRIFT,0,0.021848115737081564,0.9685985253859697,-0.030134883697908732,False,False
B136,0.2,DEGROSS,Q,MA-THRESH,DRIFT,25,0.02091018165309988,0.9271570845344985,-0.030134883697908732,False,False
B136,0.2,DEGROSS,Q,MA-THRESH,RTT,0,0.02185853695468576,0.9899193171678325,-0.028415723427500428,False,False
B136,0.2,DEGROSS,Q,MA-THRESH,RTT,25,0.020211845124716854,0.9162574016632831,-0.02983846860999928,False,False
B136,0.2,DEGROSS,Q,MOM-D,DRIFT,0,0.01888567761586213,0.8680829810802281,-0.029026790462000962,False,False
B136,0.2,DEGROSS,Q,MOM-D,DRIFT,25,0.018044803848452418,0.8300673271225057,-0.02902679046200074,False,False
B136,0.2,DEGROSS,Q,MOM-D,RTT,0,0.018978843853612926,0.894969000755359,-0.028085614212134957,False,False
B136,0.2,DEGROSS,Q,MOM-D,RTT,25,0.017449974427511616,0.8242528970981055,-0.02825157822488744,False,False
B136,0.06,RESPREAD,D,MA-THRESH,DRIFT,0,0.132750316907839,1.1026309022948289,-0.24600329859211478,False,False
B136,0.06,RESPREAD,D,MA-THRESH,DRIFT,25,0.04725257124461746,0.44569493472390714,-0.3192909339075989,False,False
B136,0.06,RESPREAD,D,MA-THRESH,RTT,0,0.132750316907839,1.1026309022948289,-0.24600329859211478,False,False
B136,0.06,RESPREAD,D,MA-THRESH,RTT,25,0.04725257124461746,0.44569493472390714,-0.3192909339075989,False,False
B136,0.06,RESPREAD,D,MOM-D,DRIFT,0,0.1582644630955472,1.1098213427967227,-0.26089826069894406,False,False
B136,0.06,RESPREAD,D,MOM-D,DRIFT,25,0.06935039257638431,0.5449945214879552,-0.27735072244328995,False,False
B136,0.06,RESPREAD,D,MOM-D,RTT,0,0.1582644630955472,1.1098213427967227,-0.26089826069894406,False,False
B136,0.06,RESPREAD,D,MOM-D,RTT,25,0.06935039257638431,0.5449945214879552,-0.27735072244328995,False,False
B136,0.06,RESPREAD,W,MA-THRESH,DRIFT,0,0.13652524610127492,1.1232321047518705,-0.21418183774958865,False,False
B136,0.06,RESPREAD,W,MA-THRESH,DRIFT,25,0.0995781679623311,0.8479778004934551,-0.21950306624307936,False,False
B136,0.06,RESPREAD,W,MA-THRESH,RTT,0,0.13847126272210564,1.1344371808254827,-0.21096664721357128,False,False
B136,0.06,RESPREAD,W,MA-THRESH,RTT,25,0.09752885721122939,0.8304072581637726,-0.21703879834304052,False,False
B136,0.06,RESPREAD,W,MOM-D,DRIFT,0,0.15616845675967284,1.10189166750688,-0.26017549972002074,False,False
B136,0.06,RESPREAD,W,MOM-D,DRIFT,25,0.1196437907594039,0.8727724241224075,-0.2651453311875587,False,False
B136,0.06,RESPREAD,W,MOM-D,RTT,0,0.15818814238405432,1.1117284590176784,-0.25653932934088153,False,False
B136,0.06,RESPREAD,W,MOM-D,RTT,25,0.11785219794916557,0.859528427800344,-0.26210397405470487,False,False
B136,0.06,RESPREAD,M,MA-THRESH,DRIFT,0,0.1428831723655426,1.1385060864845131,-0.2118024333537487,False,False
B136,0.06,RESPREAD,M,MA-THRESH,DRIFT,25,0.12699311190404639,1.0254089355184266,-0.21379006017189084,False,False
B136,0.06,RESPREAD,M,MA-THRESH,RTT,0,0.14596821726965437,1.1512183255473099,-0.2086597086211721,False,False
B136,0.06,RESPREAD,M,MA-THRESH,RTT,25,0.12501432120541045,1.0035203006295612,-0.21147881549553138,False,False
B136,0.06,RESPREAD,M,MOM-D,DRIFT,0,0.14649797301653544,1.0673571634095702,-0.26358034592160506,False,False
B136,0.06,RESPREAD,M,MOM-D,DRIFT,25,0.131479252401006,0.970980790766425,-0.2653896947345943,False,False
B136,0.06,RESPREAD,M,MOM-D,RTT,0,0.14937676515547538,1.076380724832214,-0.2612829272272611,False,False
B136,0.06,RESPREAD,M,MOM-D,RTT,25,0.12954334449337868,0.9504012408634399,-0.26383067628743007,False,False
B136,0.06,RESPREAD,Q,MA-THRESH,DRIFT,0,0.13752198564518348,1.0719466344141428,-0.2601060274239835,False,False
B136,0.06,RESPREAD,Q,MA-THRESH,DRIFT,25,0.12938539191047727,1.0152284869249533,-0.26010602742398337,False,False
B136,0.06,RESPREAD,Q,MA-THRESH,RTT,0,0.13761474191037215,1.0672163181991376,-0.2647907687715906,False,False
B136,0.06,RESPREAD,Q,MA-THRESH,RTT,25,0.12422077973934953,0.9745576764523204,-0.26551572434565907,False,False
B136,0.06,RESPREAD,Q,MOM-D,DRIFT,0,0.14736542602839742,1.069649823513423,-0.2649464552379317,False,False
B136,0.06,RESPREAD,Q,MOM-D,DRIFT,25,0.139931163804353,1.0219028625198854,-0.26494645523793225,False,False
B136,0.06,RESPREAD,Q,MOM-D,RTT,0,0.14579714554606626,1.0550027864460245,-0.27054023910548997,False,False
B136,0.06,RESPREAD,Q,MOM-D,RTT,25,0.1331712747921936,0.9743624562111226,-0.27122345751029475,False,False
B136,0.06,DEGROSS,D,MA-THRESH,DRIFT,0,0.05571716482417344,1.068688601209741,-0.0770121796261416,False,False
B136,0.06,DEGROSS,D,MA-THRESH,DRIFT,25,0.034728792797886765,0.682284541748262,-0.09005709179473231,False,False
B136,0.06,DEGROSS,D,MA-THRESH,RTT,0,0.05571716482417344,1.068688601209741,-0.0770121796261416,False,False
B136,0.06,DEGROSS,D,MA-THRESH,RTT,25,0.034728792797886765,0.682284541748262,-0.09005709179473231,False,False
B136,0.06,DEGROSS,D,MOM-D,DRIFT,0,0.058056584146882306,1.0974706832136594,-0.08624337043009289,False,False
B136,0.06,DEGROSS,D,MOM-D,DRIFT,25,0.03622686715995682,0.7016676513343577,-0.08915793344662781,False,False
B136,0.06,DEGROSS,D,MOM-D,RTT,0,0.058056584146882306,1.0974706832136594,-0.08624337043009289,False,False
B136,0.06,DEGROSS,D,MOM-D,RTT,25,0.03622686715995682,0.7016676513343577,-0.08915793344662781,False,False
B136,0.06,DEGROSS,W,MA-THRESH,DRIFT,0,0.055393775224280795,1.0395787766611955,-0.09108761034090895,False,False
B136,0.06,DEGROSS,W,MA-THRESH,DRIFT,25,0.04562331445851986,0.8650094967661209,-0.09231420152858816,False,False
B136,0.06,DEGROSS,W,MA-THRESH,RTT,0,0.05602630212138893,1.0484046394884734,-0.09274415182436468,False,False
B136,0.06,DEGROSS,W,MA-THRESH,RTT,25,0.044801373437691305,0.8482680434236677,-0.0942061388647778,False,False
B136,0.06,DEGROSS,W,MOM-D,DRIFT,0,0.058289298206621654,1.0792516517381918,-0.09557706705551006,False,False
B136,0.06,DEGROSS,W,MOM-D,DRIFT,25,0.0488138560496687,0.912526497528588,-0.09670852029252819,False,False
B136,0.06,DEGROSS,W,MOM-D,RTT,0,0.05902999173803347,1.0890398608021097,-0.09714203475057626,False,False
B136,0.06,DEGROSS,W,MOM-D,RTT,25,0.04820756999265319,0.8991338042594715,-0.09850127710073342,False,False
B136,0.06,DEGROSS,M,MA-THRESH,DRIFT,0,0.0595089657391934,1.0643873265849417,-0.075810341517208,False,False
B136,0.06,DEGROSS,M,MA-THRESH,DRIFT,25,0.05476759920112362,0.9843704191103229,-0.07649080658326568,False,False
B136,0.06,DEGROSS,M,MA-THRESH,RTT,0,0.060938442331276876,1.0827004075681315,-0.0738841831509075,False,False
B136,0.06,DEGROSS,M,MA-THRESH,RTT,25,0.05416191233088785,0.9688048139404538,-0.07484333890607342,False,False
B136,0.06,DEGROSS,M,MOM-D,DRIFT,0,0.05989882954750003,1.0699468589371581,-0.08648880819569538,False,False
B136,0.06,DEGROSS,M,MOM-D,DRIFT,25,0.05555105525374748,0.9967811295975988,-0.08712289609317125,False,False
B136,0.06,DEGROSS,M,MOM-D,RTT,0,0.06136707227261318,1.0861470416328112,-0.08527343270663446,False,False
B136,0.06,DEGROSS,M,MOM-D,RTT,25,0.05509197227890961,0.981205532794586,-0.08628030670666453,False,False
B136,0.06,DEGROSS,Q,MA-THRESH,DRIFT,0,0.05661361574749413,0.8734100460268696,-0.18065112819303863,False,False
B136,0.06,DEGROSS,Q,MA-THRESH,DRIFT,25,0.05392991671970737,0.834442296239483,-0.18065112819303875,False,False
B136,0.06,DEGROSS,Q,MA-THRESH,RTT,0,0.05698443205548598,0.8576184654672848,-0.18654250461580124,False,False
B136,0.06,DEGROSS,Q,MA-THRESH,RTT,25,0.05207207380624301,0.7882526107274863,-0.18722887704965352,False,False
B136,0.06,DEGROSS,Q,MOM-D,DRIFT,0,0.05374267725334958,0.8280416449769996,-0.18407827241312602,False,False
B136,0.06,DEGROSS,Q,MOM-D,DRIFT,25,0.051369619438960346,0.7937876618899211,-0.18407827241312602,False,False
