pool,panel,anchor,ladder,window,fold,chooser,rung,oos_sharpe,oos_cagr,oos_dd
FOLD,U56,B,GROSS,W09,2019,CH_ISDD,0.3,2.192631931289122,0.08782405135846161,-0.020775981015561995
FOLD,U56,B,GROSS,W09,2020,CH_ISSHARPE,0.75,0.5895788304535596,0.12446156876983783,-0.2558487252812123
FOLD,U56,B,GROSS,W09,2020,CH_ISCAGR,0.75,0.5895788304535596,0.12446156876983783,-0.2558487252812123
FOLD,U56,B,GROSS,W09,2020,CH_ISDD,0.3,0.5635656690386107,0.05237089428615005,-0.10860546519191216
FOLD,U56,B,GROSS,W09,2021,CH_ISSHARPE,0.75,1.5606337558529357,0.24567967512080524,-0.08438563940812038
FOLD,U56,B,GROSS,W09,2021,CH_ISCAGR,0.75,1.5606337558529357,0.24567967512080524,-0.08438563940812038
FOLD,U56,B,GROSS,W09,2021,CH_ISDD,0.3,1.5289421038147952,0.09328328395390417,-0.03493724420230282
FOLD,U56,B,GROSS,W09,2022,CH_ISSHARPE,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W09,2022,CH_ISCAGR,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W09,2022,CH_ISDD,0.3,-0.3631575417632466,-0.025103536079502886,-0.05194082181354631
FOLD,U56,B,GROSS,W09,2023,CH_ISSHARPE,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W09,2023,CH_ISCAGR,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W09,2023,CH_ISDD,0.3,1.6338655212593067,0.08835730111207951,-0.031920188685189976
FOLD,U56,B,GROSS,W09,2024,CH_ISSHARPE,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W09,2024,CH_ISCAGR,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W09,2024,CH_ISDD,0.3,2.107419552356757,0.13359536186677623,-0.045855634553693125
FOLD,U56,B,GROSS,W09,2025,CH_ISSHARPE,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W09,2025,CH_ISCAGR,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W09,2025,CH_ISDD,0.3,0.48560428358373736,0.03106566838593272,-0.07075564398560241
FOLD,U56,B,GROSS,W09,2026,CH_ISSHARPE,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W09,2026,CH_ISCAGR,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W09,2026,CH_ISDD,0.3,0.6710934718701891,0.04040819413750607,-0.04160725322377712
CELL,U56,B,GROSS,W11,0,CH_ISSHARPE,0.75,1.0196234929138004,0.16152955123040114,-0.2558487252812124
CELL,U56,B,GROSS,W11,0,CH_ISCAGR,0.75,1.0196234929138004,0.16152955123040114,-0.2558487252812124
CELL,U56,B,GROSS,W11,0,CH_ISDD,0.3,1.01204045754415,0.06399178992588794,-0.10860546519191183
FOLD,U56,B,GROSS,W11,2017,CH_ISSHARPE,0.75,2.164249998261105,0.2448211355258192,-0.039779070306315445
FOLD,U56,B,GROSS,W11,2017,CH_ISCAGR,0.75,2.164249998261105,0.2448211355258192,-0.039779070306315445
FOLD,U56,B,GROSS,W11,2017,CH_ISDD,0.3,2.133906968245258,0.09242642997061434,-0.016056898905230765
FOLD,U56,B,GROSS,W11,2018,CH_ISSHARPE,0.75,0.7098299793828875,0.11100723342302676,-0.1515011803685653
FOLD,U56,B,GROSS,W11,2018,CH_ISCAGR,0.75,0.7098299793828875,0.11100723342302676,-0.1515011803685653
FOLD,U56,B,GROSS,W11,2018,CH_ISDD,0.3,0.7205123622935689,0.046670854059804645,-0.060914166294654515
FOLD,U56,B,GROSS,W11,2019,CH_ISSHARPE,0.75,2.1962829854609898,0.23038934068512162,-0.051648094962892355
FOLD,U56,B,GROSS,W11,2019,CH_ISCAGR,0.75,2.1962829854609898,0.23038934068512162,-0.051648094962892355
FOLD,U56,B,GROSS,W11,2019,CH_ISDD,0.3,2.192631931289122,0.08782405135846161,-0.020775981015561995
FOLD,U56,B,GROSS,W11,2020,CH_ISSHARPE,0.75,0.5895788304535596,0.12446156876983783,-0.2558487252812123
FOLD,U56,B,GROSS,W11,2020,CH_ISCAGR,0.75,0.5895788304535596,0.12446156876983783,-0.2558487252812123
FOLD,U56,B,GROSS,W11,2020,CH_ISDD,0.3,0.5635656690386107,0.05237089428615005,-0.10860546519191216
FOLD,U56,B,GROSS,W11,2021,CH_ISSHARPE,0.75,1.5606337558529357,0.24567967512080524,-0.08438563940812038
FOLD,U56,B,GROSS,W11,2021,CH_ISCAGR,0.75,1.5606337558529357,0.24567967512080524,-0.08438563940812038
FOLD,U56,B,GROSS,W11,2021,CH_ISDD,0.3,1.5289421038147952,0.09328328395390417,-0.03493724420230282
FOLD,U56,B,GROSS,W11,2022,CH_ISSHARPE,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W11,2022,CH_ISCAGR,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W11,2022,CH_ISDD,0.3,-0.3631575417632466,-0.025103536079502886,-0.05194082181354631
FOLD,U56,B,GROSS,W11,2023,CH_ISSHARPE,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W11,2023,CH_ISCAGR,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W11,2023,CH_ISDD,0.3,1.6338655212593067,0.08835730111207951,-0.031920188685189976
FOLD,U56,B,GROSS,W11,2024,CH_ISSHARPE,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W11,2024,CH_ISCAGR,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W11,2024,CH_ISDD,0.3,2.107419552356757,0.13359536186677623,-0.045855634553693125
FOLD,U56,B,GROSS,W11,2025,CH_ISSHARPE,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W11,2025,CH_ISCAGR,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W11,2025,CH_ISDD,0.3,0.48560428358373736,0.03106566838593272,-0.07075564398560241
FOLD,U56,B,GROSS,W11,2026,CH_ISSHARPE,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W11,2026,CH_ISCAGR,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W11,2026,CH_ISDD,0.3,0.6710934718701891,0.04040819413750607,-0.04160725322377712
CELL,U56,B,GROSS,W13,0,CH_ISSHARPE,0.75,1.0196234929138004,0.16152955123040114,-0.2558487252812124
CELL,U56,B,GROSS,W13,0,CH_ISCAGR,0.75,1.0196234929138004,0.16152955123040114,-0.2558487252812124
CELL,U56,B,GROSS,W13,0,CH_ISDD,0.3,1.01204045754415,0.06399178992588794,-0.10860546519191183
FOLD,U56,B,GROSS,W13,2017,CH_ISSHARPE,0.75,2.164249998261105,0.2448211355258192,-0.039779070306315445
FOLD,U56,B,GROSS,W13,2017,CH_ISCAGR,0.75,2.164249998261105,0.2448211355258192,-0.039779070306315445
FOLD,U56,B,GROSS,W13,2017,CH_ISDD,0.3,2.133906968245258,0.09242642997061434,-0.016056898905230765
FOLD,U56,B,GROSS,W13,2018,CH_ISSHARPE,0.75,0.7098299793828875,0.11100723342302676,-0.1515011803685653
FOLD,U56,B,GROSS,W13,2018,CH_ISCAGR,0.75,0.7098299793828875,0.11100723342302676,-0.1515011803685653
FOLD,U56,B,GROSS,W13,2018,CH_ISDD,0.3,0.7205123622935689,0.046670854059804645,-0.060914166294654515
FOLD,U56,B,GROSS,W13,2019,CH_ISSHARPE,0.75,2.1962829854609898,0.23038934068512162,-0.051648094962892355
FOLD,U56,B,GROSS,W13,2019,CH_ISCAGR,0.75,2.1962829854609898,0.23038934068512162,-0.051648094962892355
FOLD,U56,B,GROSS,W13,2019,CH_ISDD,0.3,2.192631931289122,0.08782405135846161,-0.020775981015561995
FOLD,U56,B,GROSS,W13,2020,CH_ISSHARPE,0.45,0.5716727085364447,0.07734272509296614,-0.15968022838311413
FOLD,U56,B,GROSS,W13,2020,CH_ISCAGR,0.75,0.5895788304535596,0.12446156876983783,-0.2558487252812123
FOLD,U56,B,GROSS,W13,2020,CH_ISDD,0.3,0.5635656690386107,0.05237089428615005,-0.10860546519191216
FOLD,U56,B,GROSS,W13,2021,CH_ISSHARPE,0.3,1.5289421038147952,0.09328328395390417,-0.03493724420230282
FOLD,U56,B,GROSS,W13,2021,CH_ISCAGR,0.75,1.5606337558529357,0.24567967512080524,-0.08438563940812038
FOLD,U56,B,GROSS,W13,2021,CH_ISDD,0.3,1.5289421038147952,0.09328328395390417,-0.03493724420230282
FOLD,U56,B,GROSS,W13,2022,CH_ISSHARPE,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W13,2022,CH_ISCAGR,0.75,-0.3483807865746008,-0.06691807991148047,-0.12856835015242596
FOLD,U56,B,GROSS,W13,2022,CH_ISDD,0.3,-0.3631575417632466,-0.025103536079502886,-0.05194082181354631
FOLD,U56,B,GROSS,W13,2023,CH_ISSHARPE,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W13,2023,CH_ISCAGR,0.75,1.6379193173916349,0.22917197451572702,-0.07866532482029842
FOLD,U56,B,GROSS,W13,2023,CH_ISDD,0.3,1.6338655212593067,0.08835730111207951,-0.031920188685189976
FOLD,U56,B,GROSS,W13,2024,CH_ISSHARPE,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W13,2024,CH_ISCAGR,0.75,2.1067265512677595,0.35814563621115236,-0.11130158975121551
FOLD,U56,B,GROSS,W13,2024,CH_ISDD,0.3,2.107419552356757,0.13359536186677623,-0.045855634553693125
FOLD,U56,B,GROSS,W13,2025,CH_ISSHARPE,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W13,2025,CH_ISCAGR,0.75,0.507825841079,0.07496677235727534,-0.17027447572830479
FOLD,U56,B,GROSS,W13,2025,CH_ISDD,0.3,0.48560428358373736,0.03106566838593272,-0.07075564398560241
FOLD,U56,B,GROSS,W13,2026,CH_ISSHARPE,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W13,2026,CH_ISCAGR,0.75,0.7043994990369431,0.1015628675065241,-0.10015725843676293
FOLD,U56,B,GROSS,W13,2026,CH_ISDD,0.3,0.6710934718701891,0.04040819413750607,-0.04160725322377712
CELL,U56,B,CADENCE,W09,0,CH_ISSHARPE,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
CELL,U56,B,CADENCE,W09,0,CH_ISCAGR,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
CELL,U56,B,CADENCE,W09,0,CH_ISDD,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
FOLD,U56,B,CADENCE,W09,2017,CH_ISSHARPE,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W09,2017,CH_ISCAGR,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W09,2017,CH_ISDD,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W09,2018,CH_ISSHARPE,W,0.5468219231826739,0.06281664037584034,-0.14013880264419398
FOLD,U56,B,CADENCE,W09,2018,CH_ISCAGR,W,0.5468219231826739,0.06281664037584034,-0.14013880264419398
FOLD,U56,B,CADENCE,W09,2018,CH_ISDD,W,0.5468219231826739,0.06281664037584034,-0.14013880264419398
FOLD,U56,B,CADENCE,W09,2019,CH_ISSHARPE,W,1.7173887916350168,0.11674602003883527,-0.03746022628030998
FOLD,U56,B,CADENCE,W09,2019,CH_ISCAGR,W,1.7173887916350168,0.11674602003883527,-0.03746022628030998
FOLD,U56,B,CADENCE,W09,2019,CH_ISDD,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W09,2020,CH_ISSHARPE,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W09,2020,CH_ISCAGR,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W09,2020,CH_ISDD,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W09,2021,CH_ISSHARPE,D,1.020325274782782,0.11231961491801856,-0.07260184909702716
FOLD,U56,B,CADENCE,W09,2021,CH_ISCAGR,D,1.020325274782782,0.11231961491801856,-0.07260184909702716
FOLD,U56,B,CADENCE,W09,2021,CH_ISDD,D,1.020325274782782,0.11231961491801856,-0.07260184909702716
FOLD,U56,B,CADENCE,W09,2022,CH_ISSHARPE,M,-0.355052092224251,-0.04775109704150804,-0.0947260875435455
FOLD,U56,B,CADENCE,W09,2022,CH_ISCAGR,W,-0.5147681790858997,-0.06496443124340989,-0.09827112345400302
FOLD,U56,B,CADENCE,W09,2022,CH_ISDD,D,-0.24713046306263986,-0.03457642054866372,-0.08803434780418584
FOLD,U56,B,CADENCE,W09,2023,CH_ISSHARPE,M,1.6362049572589763,0.16537707557325287,-0.058054150475126076
FOLD,U56,B,CADENCE,W09,2023,CH_ISCAGR,D,1.7770482148111342,0.20208312815934337,-0.06489949189088062
FOLD,U56,B,CADENCE,W09,2023,CH_ISDD,D,1.7770482148111342,0.20208312815934337,-0.06489949189088062
FOLD,U56,B,CADENCE,W09,2024,CH_ISSHARPE,M,2.107149352967831,0.2546643668808659,-0.08269489993787271
FOLD,U56,B,CADENCE,W09,2024,CH_ISCAGR,D,2.2913692839391726,0.31830039442474556,-0.0782615418920567
FOLD,U56,B,CADENCE,W09,2024,CH_ISDD,D,2.2913692839391726,0.31830039442474556,-0.0782615418920567
FOLD,U56,B,CADENCE,W09,2025,CH_ISSHARPE,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W09,2025,CH_ISCAGR,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W09,2025,CH_ISDD,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W09,2026,CH_ISSHARPE,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W09,2026,CH_ISCAGR,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W09,2026,CH_ISDD,D,1.473710369801862,0.16672413764272243,-0.05537222754081761
CELL,U56,B,CADENCE,W11,0,CH_ISSHARPE,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
CELL,U56,B,CADENCE,W11,0,CH_ISCAGR,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
CELL,U56,B,CADENCE,W11,0,CH_ISDD,W,1.1135145219733562,0.13701072393881653,-0.20337487191020165
FOLD,U56,B,CADENCE,W11,2017,CH_ISSHARPE,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W11,2017,CH_ISCAGR,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W11,2017,CH_ISDD,W,1.6119148193877955,0.13175020688810957,-0.03610984850061083
FOLD,U56,B,CADENCE,W11,2018,CH_ISSHARPE,M,0.7144026488367315,0.08335101925504729,-0.11138107753329807
FOLD,U56,B,CADENCE,W11,2018,CH_ISCAGR,W,0.5468219231826739,0.06281664037584034,-0.14013880264419398
FOLD,U56,B,CADENCE,W11,2018,CH_ISDD,W,0.5468219231826739,0.06281664037584034,-0.14013880264419398
FOLD,U56,B,CADENCE,W11,2019,CH_ISSHARPE,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W11,2019,CH_ISCAGR,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W11,2019,CH_ISDD,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W11,2020,CH_ISSHARPE,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W11,2020,CH_ISCAGR,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W11,2020,CH_ISDD,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W11,2021,CH_ISSHARPE,M,1.546601085276363,0.17604259969960334,-0.0628281129795929
FOLD,U56,B,CADENCE,W11,2021,CH_ISCAGR,W,1.3447079988344626,0.15160888406997564,-0.06400583997256082
FOLD,U56,B,CADENCE,W11,2021,CH_ISDD,D,1.020325274782782,0.11231961491801856,-0.07260184909702716
FOLD,U56,B,CADENCE,W11,2022,CH_ISSHARPE,M,-0.355052092224251,-0.04775109704150804,-0.0947260875435455
FOLD,U56,B,CADENCE,W11,2022,CH_ISCAGR,W,-0.5147681790858997,-0.06496443124340989,-0.09827112345400302
FOLD,U56,B,CADENCE,W11,2022,CH_ISDD,D,-0.24713046306263986,-0.03457642054866372,-0.08803434780418584
FOLD,U56,B,CADENCE,W11,2023,CH_ISSHARPE,M,1.6362049572589763,0.16537707557325287,-0.058054150475126076
FOLD,U56,B,CADENCE,W11,2023,CH_ISCAGR,M,1.6362049572589763,0.16537707557325287,-0.058054150475126076
FOLD,U56,B,CADENCE,W11,2023,CH_ISDD,D,1.7770482148111342,0.20208312815934337,-0.06489949189088062
FOLD,U56,B,CADENCE,W11,2024,CH_ISSHARPE,M,2.107149352967831,0.2546643668808659,-0.08269489993787271
FOLD,U56,B,CADENCE,W11,2024,CH_ISCAGR,M,2.107149352967831,0.2546643668808659,-0.08269489993787271
FOLD,U56,B,CADENCE,W11,2024,CH_ISDD,D,2.2913692839391726,0.31830039442474556,-0.0782615418920567
FOLD,U56,B,CADENCE,W11,2025,CH_ISSHARPE,M,0.4978614712899828,0.05588482330848965,-0.12700089525902591
FOLD,U56,B,CADENCE,W11,2025,CH_ISCAGR,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W11,2025,CH_ISDD,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W11,2026,CH_ISSHARPE,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W11,2026,CH_ISCAGR,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W11,2026,CH_ISDD,D,1.473710369801862,0.16672413764272243,-0.05537222754081761
CELL,U56,B,CADENCE,W13,0,CH_ISSHARPE,M,1.0163020881208247,0.1179983358717176,-0.19260030828175745
CELL,U56,B,CADENCE,W13,0,CH_ISCAGR,M,1.0163020881208247,0.1179983358717176,-0.19260030828175745
CELL,U56,B,CADENCE,W13,0,CH_ISDD,D,1.1150964095696736,0.13932781499740599,-0.17929689508526092
FOLD,U56,B,CADENCE,W13,2017,CH_ISSHARPE,M,2.1509085055237915,0.1749754370216885,-0.029289084762126327
FOLD,U56,B,CADENCE,W13,2017,CH_ISCAGR,M,2.1509085055237915,0.1749754370216885,-0.029289084762126327
FOLD,U56,B,CADENCE,W13,2017,CH_ISDD,D,1.8685321274962048,0.15546524906713532,-0.025966722323618296
FOLD,U56,B,CADENCE,W13,2018,CH_ISSHARPE,M,0.7144026488367315,0.08335101925504729,-0.11138107753329807
FOLD,U56,B,CADENCE,W13,2018,CH_ISCAGR,M,0.7144026488367315,0.08335101925504729,-0.11138107753329807
FOLD,U56,B,CADENCE,W13,2018,CH_ISDD,D,0.43765093914103725,0.04862358392308752,-0.15689157370786133
FOLD,U56,B,CADENCE,W13,2019,CH_ISSHARPE,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W13,2019,CH_ISCAGR,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W13,2019,CH_ISDD,M,2.1948127363005554,0.1653937295829544,-0.037970100397806794
FOLD,U56,B,CADENCE,W13,2020,CH_ISSHARPE,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W13,2020,CH_ISCAGR,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W13,2020,CH_ISDD,M,0.5773757895266738,0.0934869262007354,-0.19260030828175734
FOLD,U56,B,CADENCE,W13,2021,CH_ISSHARPE,M,1.546601085276363,0.17604259969960334,-0.0628281129795929
FOLD,U56,B,CADENCE,W13,2021,CH_ISCAGR,M,1.546601085276363,0.17604259969960334,-0.0628281129795929
FOLD,U56,B,CADENCE,W13,2021,CH_ISDD,D,1.020325274782782,0.11231961491801856,-0.07260184909702716
FOLD,U56,B,CADENCE,W13,2022,CH_ISSHARPE,M,-0.355052092224251,-0.04775109704150804,-0.0947260875435455
FOLD,U56,B,CADENCE,W13,2022,CH_ISCAGR,M,-0.355052092224251,-0.04775109704150804,-0.0947260875435455
FOLD,U56,B,CADENCE,W13,2022,CH_ISDD,D,-0.24713046306263986,-0.03457642054866372,-0.08803434780418584
FOLD,U56,B,CADENCE,W13,2023,CH_ISSHARPE,M,1.6362049572589763,0.16537707557325287,-0.058054150475126076
FOLD,U56,B,CADENCE,W13,2023,CH_ISCAGR,M,1.6362049572589763,0.16537707557325287,-0.058054150475126076
FOLD,U56,B,CADENCE,W13,2023,CH_ISDD,D,1.7770482148111342,0.20208312815934337,-0.06489949189088062
FOLD,U56,B,CADENCE,W13,2024,CH_ISSHARPE,M,2.107149352967831,0.2546643668808659,-0.08269489993787271
FOLD,U56,B,CADENCE,W13,2024,CH_ISCAGR,M,2.107149352967831,0.2546643668808659,-0.08269489993787271
FOLD,U56,B,CADENCE,W13,2024,CH_ISDD,D,2.2913692839391726,0.31830039442474556,-0.0782615418920567
FOLD,U56,B,CADENCE,W13,2025,CH_ISSHARPE,M,0.4978614712899828,0.05588482330848965,-0.12700089525902591
FOLD,U56,B,CADENCE,W13,2025,CH_ISCAGR,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W13,2025,CH_ISDD,D,0.9947909989312045,0.13176894026561659,-0.12146417376678365
FOLD,U56,B,CADENCE,W13,2026,CH_ISSHARPE,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W13,2026,CH_ISCAGR,W,1.108417157630134,0.13310556783286565,-0.06322831297380882
FOLD,U56,B,CADENCE,W13,2026,CH_ISDD,D,1.473710369801862,0.16672413764272243,-0.05537222754081761
CELL,B136,A,N,W09,0,CH_ISSHARPE,8,0.7866466863657643,0.1455591690419591,-0.24535256443898168
CELL,B136,A,N,W09,0,CH_ISCAGR,5,0.7686882215621813,0.150259915145035,-0.2812388100874458
CELL,B136,A,N,W09,0,CH_ISDD,30,1.0695530808226905,0.1661079493963833,-0.24354358049436964
FOLD,B136,A,N,W09,2017,CH_ISSHARPE,8,2.5211220055647354,0.2887822776161675,-0.043452333462263515
FOLD,B136,A,N,W09,2017,CH_ISCAGR,5,1.7375525765442879,0.2208497813501138,-0.0478447390607748
FOLD,B136,A,N,W09,2017,CH_ISDD,30,2.7108233484696576,0.27876440689216375,-0.034624520543323434
FOLD,B136,A,N,W09,2018,CH_ISSHARPE,10,0.3295929050636523,0.046112689189063305,-0.20203288162979272
FOLD,B136,A,N,W09,2018,CH_ISCAGR,5,0.12023109560855208,0.0015213356050969296,-0.24118068866503117
FOLD,B136,A,N,W09,2018,CH_ISDD,30,0.2998134935201536,0.03710500510604309,-0.16951029560765862
FOLD,B136,A,N,W09,2019,CH_ISSHARPE,10,1.567208477694269,0.20704604897023438,-0.05450393803843401
FOLD,B136,A,N,W09,2019,CH_ISCAGR,5,1.2906278772240884,0.18906712258060732,-0.07772023729443389
FOLD,B136,A,N,W09,2019,CH_ISDD,40,1.9800394103120205,0.20216129985033726,-0.04734276159310569
FOLD,B136,A,N,W09,2020,CH_ISSHARPE,10,0.28538416243221604,0.03633082761978401,-0.19414129154165127
FOLD,B136,A,N,W09,2020,CH_ISCAGR,8,0.07059987086246884,-0.004423079969309351,-0.20132960643279296
FOLD,B136,A,N,W09,2020,CH_ISDD,40,0.7448546538321538,0.16901467871760945,-0.2538318832364521
FOLD,B136,A,N,W09,2021,CH_ISSHARPE,10,0.15389005114782972,0.011861979780205756,-0.11690502961607097
FOLD,B136,A,N,W09,2021,CH_ISCAGR,5,0.37090512150979,0.04991072115201578,-0.11019432767350756
FOLD,B136,A,N,W09,2021,CH_ISDD,15,0.6260585631842829,0.0887351411313615,-0.09101773713548389
FOLD,B136,A,N,W09,2022,CH_ISSHARPE,30,-0.44942844327326587,-0.07956461148714977,-0.16836728422323743
FOLD,B136,A,N,W09,2022,CH_ISCAGR,5,-0.06541979497875278,-0.03697952662971227,-0.1599715854163749
FOLD,B136,A,N,W09,2022,CH_ISDD,15,0.23770660726915258,0.026420278304367883,-0.10984406347338604
FOLD,B136,A,N,W09,2023,CH_ISSHARPE,30,1.4218968866447048,0.17119662759110943,-0.08175554279299313
FOLD,B136,A,N,W09,2023,CH_ISCAGR,5,0.9740689642201832,0.13911719858340188,-0.08367831262027181
FOLD,B136,A,N,W09,2023,CH_ISDD,15,1.6735752861036026,0.21843759266495,-0.08266172283716378
FOLD,B136,A,N,W09,2024,CH_ISSHARPE,30,1.543826133628316,0.24370277886569558,-0.11079519701113671
FOLD,B136,A,N,W09,2024,CH_ISCAGR,10,1.6367256052707582,0.36180729372302944,-0.15809437005553884
FOLD,B136,A,N,W09,2024,CH_ISDD,15,1.5664425518553455,0.3150620843509777,-0.1420909084061811
FOLD,B136,A,N,W09,2025,CH_ISSHARPE,30,0.9927290614045806,0.16071984699795605,-0.17084816427979532
FOLD,B136,A,N,W09,2025,CH_ISCAGR,5,0.7130241573074134,0.15426024567056063,-0.2064481431091637
FOLD,B136,A,N,W09,2025,CH_ISDD,15,0.9726152253198712,0.17528413126756148,-0.17095335272319245
FOLD,B136,A,N,W09,2026,CH_ISSHARPE,30,1.6432553912926517,0.30571529673657305,-0.08994625497874997
FOLD,B136,A,N,W09,2026,CH_ISCAGR,5,1.128114526218238,0.45298373385628676,-0.2812388100874459
FOLD,B136,A,N,W09,2026,CH_ISDD,15,1.5468433035813234,0.4607857607344772,-0.13149609283339914
CELL,B136,A,N,W11,0,CH_ISSHARPE,8,0.7866466863657643,0.1455591690419591,-0.24535256443898168
CELL,B136,A,N,W11,0,CH_ISCAGR,5,0.7686882215621813,0.150259915145035,-0.2812388100874458
CELL,B136,A,N,W11,0,CH_ISDD,30,1.0695530808226905,0.1661079493963833,-0.24354358049436964
FOLD,B136,A,N,W11,2017,CH_ISSHARPE,8,2.5211220055647354,0.2887822776161675,-0.043452333462263515
FOLD,B136,A,N,W11,2017,CH_ISCAGR,5,1.7375525765442879,0.2208497813501138,-0.0478447390607748
FOLD,B136,A,N,W11,2017,CH_ISDD,30,2.7108233484696576,0.27876440689216375,-0.034624520543323434
FOLD,B136,A,N,W11,2018,CH_ISSHARPE,10,0.3295929050636523,0.046112689189063305,-0.20203288162979272
FOLD,B136,A,N,W11,2018,CH_ISCAGR,5,0.12023109560855208,0.0015213356050969296,-0.24118068866503117
