panel,gross,cost_bps,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,m_L_H1,L_H2,m_L_H2,L_OOS,m_L_OOS,L_DD,m_L_DD,L_CAGR,m_L_CAGR,binding,pass_4b_full,spycost_L_H1,spycost_m_L_H1,spycost_L_H2,spycost_m_L_H2,spycost_L_OOS,spycost_m_L_OOS,spycost_L_DD,spycost_m_L_DD,spycost_L_CAGR,spycost_m_L_CAGR,spycost_binding,spycost_pass_4b_full,spygross_L_H1,spygross_m_L_H1,spygross_L_H2,spygross_m_L_H2,spygross_L_OOS,spygross_m_L_OOS,spygross_L_DD,spygross_m_L_DD,spygross_L_CAGR,spygross_m_L_CAGR,spygross_binding,spygross_pass_4b_full,O_S,O_DD,O_CAGR,pass_4b_oos,A_H1,A_H2,A_DD,pass_4a
U56,0.225,5.0,0.9122889666301914,0.04671776521514337,1.148840055933606,-0.060251688554140426,1.2136599860761084,1.105450049508418,0.04189171172151673,1.1220395522345545,-0.04252226712110485,0.050707419698517775,1.1727474022646127,-0.06025168855414098,True,0.2657535960915152,True,0.3470257607888099,True,0.3462373333230758,True,0.7021718534463421,False,-0.5579157473105253,L_CAGR,False,True,0.2657535960915152,True,0.3470257607888099,True,0.3462373333230758,True,0.7021718534463421,False,-0.5579157473105253,L_CAGR,False,True,0.27641134674237283,True,0.3506568793052925,True,0.34905404802286627,False,-0.18745664885745209,True,0.9271916028758099,L_DD,False,True,True,False,False,False,False,True,False
U56,0.225,7.5,0.9122889666301914,0.04647908845226301,1.143191018315227,-0.06031134634095481,1.2077165729128256,1.0999996583941782,0.04166184146222718,1.1161187326487094,-0.04263504218517644,0.050461435826094636,1.1672699230597334,-0.06031134634095503,True,0.2595550753601817,True,0.340384287263597,True,0.33994954536134603,True,0.7018769609960094,False,-0.5601743150709135,L_CAGR,False,True,0.2595550753601817,True,0.340384287263597,True,0.33994954536134603,True,0.7018769609960094,False,-0.5601743150709135,L_CAGR,False,True,0.2714487973649806,True,0.3455928907978332,True,0.3442304084467038,False,-0.18841919097185772,True,0.9195320615840847,L_DD,False,True,True,False,False,False,False,True,False
U56,0.225,10.0,0.9122889666301914,0.04624046314221997,1.1375402713177614,-0.06037100099087378,1.2017707222611484,1.094548013788643,0.04143201898848492,1.110195669178423,-0.04274780552193158,0.05021550653644602,1.1617910510495841,-0.06037100099087356,True,0.2533540125167771,True,0.3337412863196946,True,0.33366015855024006,True,0.7015820840515614,False,-0.5624323959396657,L_CAGR,False,True,0.2533540125167771,True,0.3337412863196946,True,0.33366015855024006,True,0.7015820840515614,False,-0.5624323959396657,L_CAGR,False,True,0.2664736204721496,True,0.34051537077365646,True,0.339394578241641,False,-0.1893813284544145,True,0.911857079634243,L_DD,False,True,True,False,False,False,False,True,False
U56,0.225,15.0,0.9122889666301914,0.045763366838643904,1.1262337587322524,-0.060490300880565284,1.1898718449025012,1.0836410563900332,0.04097251736013319,1.0983429449139697,-0.04297329701781327,0.049723811659503125,1.1508292235134217,-0.06049030088056462,True,0.2409444027587314,True,0.32045081462964686,True,0.32107669731883237,True,0.7009923766776519,False,-0.5669470973997212,L_CAGR,False,True,0.2409444027587314,True,0.32045081462964686,True,0.32107669731883237,True,0.7009923766776519,False,-0.5669470973997212,L_CAGR,False,True,0.25648537276330097,True,0.3303196535861565,True,0.3296862917815083,False,-0.191304390428475,True,0.8964605839058639,L_DD,False,True,True,False,False,False,False,True,False
U56,0.225,25.0,0.9122889666301914,0.044809791203624494,1.1036014272318373,-0.06072886302317071,1.1660463431964987,1.0618131154737238,0.0400540871175068,1.0746120495547498,-0.043424139329328315,0.04874107639341019,1.1288898994227468,-0.06072886302317049,True,0.216096245277196,True,0.2938527799809353,True,0.2958917878475287,True,0.6998131479709543,False,-0.575970661991244,L_CAGR,False,True,0.216096245277196,True,0.2938527799809353,True,0.2958917878475287,True,0.6998131479709543,False,-0.575970661991244,L_CAGR,False,True,0.2363572239155907,True,0.30976492775955367,True,0.31012283300856125,False,-0.19514566873513617,True,0.8654799828680259,L_DD,False,True,True,False,False,False,False,True,False
U56,0.225,50.0,0.9122889666301914,0.04242944720465558,1.0469182490341868,-0.06132504888256063,1.1063335559279774,1.0071700808698514,0.03776135059638408,1.015148993215864,-0.04455042487668026,0.04628805178884865,1.0739590720445746,-0.06132504888255996,True,0.1538204216652287,True,0.22726851840184165,True,0.23283478987505737,True,0.6968661611932468,False,-0.598495553605429,L_CAGR,False,True,0.1538204216652287,True,0.22726851840184165,True,0.23283478987505737,True,0.6968661611932468,False,-0.598495553605429,L_CAGR,False,True,0.1851512191861107,True,0.25741766620864764,True,0.26035218730408854,False,-0.20472068229868565,True,0.7869139433603124,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,0.0,1.010462375465313,0.05247390600177604,1.1601869555631263,-0.06665281595346328,1.2255832161978562,1.1164173625710407,0.047080160058063036,1.1339038463765092,-0.04695522811238795,0.05693496710057011,1.1837716529036417,-0.06665281595346362,True,0.2781886038999399,True,0.36038977775959735,True,0.35889245219480614,True,0.6705306504370506,False,-0.5034461213274516,L_CAGR,False,True,0.2781886038999399,True,0.36038977775959735,True,0.35889245219480614,True,0.6705306504370506,False,-0.5034461213274516,L_CAGR,False,True,0.28608270453504464,True,0.36080186344073256,True,0.35873597590781847,False,-0.1867790242963109,True,0.9446938942486622,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,2.0,1.010462375465313,0.05226125920150082,1.1556850890348134,-0.06670513193939609,1.2208475146788555,1.1120733915755476,0.046875465835899854,1.1291860953472868,-0.047054668805564526,0.05671571626326921,1.1794060927987475,-0.06670513193939631,True,0.27324963310378547,True,0.35509651205514453,True,0.3538810746528687,True,0.6702720490019806,False,-0.5054583708722138,L_CAGR,False,True,0.27324963310378547,True,0.35509651205514453,True,0.3538810746528687,True,0.6702720490019806,False,-0.5054583708722138,L_CAGR,False,True,0.2821164827923812,True,0.35674909308939673,True,0.3548751204301453,False,-0.1875459812117438,True,0.9385258321649881,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,5.0,1.010462375465313,0.051942365142281455,1.148930176439964,-0.06678360136942696,1.2137409593126536,1.105555879874697,0.04656849517743478,1.1221066991840638,-0.04720381267875007,0.05638692081712371,1.1728560288756502,-0.06678360136942685,True,0.2658380449211052,True,0.3471547184289265,True,0.3463620295695895,True,0.6698841693347375,False,-0.5084760246749562,L_CAGR,False,True,0.2658380449211052,True,0.3471547184289265,True,0.3463620295695895,True,0.6698841693347375,False,-0.5084760246749562,L_CAGR,False,True,0.27615235120218845,True,0.35065413788451666,True,0.3490695863272336,False,-0.18869594025846403,True,0.9292559853598789,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,7.5,1.010462375465313,0.05167668987325591,1.143299175772019,-0.06684898839152353,1.2078161142247656,1.1001232197046944,0.04631275106652111,1.116204700213181,-0.0473280835053127,0.05611299867039121,1.1673960880555645,-0.0668489883915232,True,0.25965888925780806,True,0.34053485061865413,True,0.3400943745267898,True,0.669560956889294,False,-0.5109900758549378,L_CAGR,False,True,0.25965888925780806,True,0.34053485061865413,True,0.3400943745267898,True,0.669560956889294,False,-0.5109900758549378,L_CAGR,False,True,0.2711686747305194,True,0.34556050579657605,True,0.34421856544459223,False,-0.1896538030684872,True,0.9215147852528002,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,10.0,1.010462375465313,0.05141107802559941,1.1376664706297899,-0.06691437162327019,1.2018888365296299,1.0946893108640652,0.04605706582481828,1.1103004621269397,-0.04745234002940757,0.0558391438327257,1.1619347594424347,-0.0669143716232703,True,0.2534771965730987,True,0.3339134612638293,True,0.3338251263883216,True,0.6692377631798049,False,-0.5135035268865944,L_CAGR,False,True,0.2534771965730987,True,0.3339134612638293,True,0.3338251263883216,True,0.6692377631798049,False,-0.5135035268865944,L_CAGR,False,True,0.26617266378738424,True,0.34045367020314293,True,0.3393556453341584,False,-0.19061126938486236,True,0.913758689552739,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,15.0,1.010462375465313,0.050880044537075175,1.1263960558487403,-0.06704512671643881,1.1900271190503164,1.0838178388750872,0.04554587189789405,1.0984854022533463,-0.0477008101760229,0.05529163602183984,1.1510080331554584,-0.06704512671643881,True,0.2411063416981642,True,0.3206662296649349,True,0.32128195909575313,True,0.6685914319651058,False,-0.5185286290473293,L_CAGR,False,True,0.2411063416981642,True,0.3206662296649349,True,0.32128195909575313,True,0.6685914319651058,False,-0.5185286290473293,L_CAGR,False,True,0.25614363494317566,True,0.3302003161937324,True,0.3295940617370916,False,-0.19252501339701175,True,0.8982016146402187,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,25.0,1.010462375465313,0.04981873798611858,1.1038359719832624,-0.06730659142654238,1.1662759882183846,1.0620609202168652,0.04452418991203633,1.0748298853666256,-0.048197578903797944,0.05419742741873246,1.129138965307385,-0.0673065914265416,True,0.21633574729226732,True,0.2941547378783595,True,0.2961776991969885,True,0.6672989943277878,False,-0.5285716375536953,L_CAGR,False,True,0.21633574729226732,True,0.2941547378783595,True,0.2961776991969885,True,0.6672989943277878,False,-0.5285716375536953,L_CAGR,False,True,0.23593752695818732,True,0.3095343668126779,True,0.30992759929191505,False,-0.19634775295240678,True,0.8669065415565944,L_DD,False,True,True,False,False,False,False,True,False
U56,0.25,50.0,1.010462375465313,0.04716990208497096,1.0473336581930857,-0.06795998799126879,1.1067493627550122,1.007595686792235,0.04197409774246186,1.0155555008517676,-0.04943850046886522,0.05146660767052813,1.0743840375591505,-0.06795998799126879,True,0.15425407605990007,True,0.22778713264556086,True,0.23332262249783026,True,0.664069211187982,False,-0.553637233788087,L_CAGR,False,True,0.15425407605990007,True,0.22778713264556086,True,0.23332262249783026,True,0.664069211187982,False,-0.553637233788087,L_CAGR,False,True,0.18455839230143256,True,0.2569336673729097,True,0.2599212061200461,False,-0.20587698237508267,True,0.7875946014347467,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,0.0,1.1080818858191008,0.05775886892585236,1.16024067774255,-0.0731412854588186,1.2256267582124387,1.1164875072545062,0.05181278452640692,1.1339330969345687,-0.051605270802781766,0.0626789966965644,1.1838448651160465,-0.07314128545881948,True,0.27823401485702115,True,0.36047525126937047,True,0.3589764950273924,True,0.6384577095266318,False,-0.45343519135204846,L_CAGR,False,True,0.27823401485702115,True,0.36047525126937047,True,0.3589764950273924,True,0.6384577095266318,False,-0.45343519135204846,L_CAGR,False,True,0.28586643466142414,True,0.36086015594507953,True,0.35880801772786064,False,-0.18802761931344658,True,0.9469305294360142,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,2.0,1.1080818858191008,0.05752451251724722,1.155752890783463,-0.07319805585839767,1.2209055317741322,1.1121573904856394,0.05158730495252728,1.129230009557624,-0.05171375157769198,0.06243726290203466,1.179493014055269,-0.07319805585839712,True,0.27331014045166185,True,0.35519886737714407,True,0.3539808545716839,True,0.6381770896254891,False,-0.45565287615105526,L_CAGR,False,True,0.27331014045166185,True,0.35519886737714407,True,0.3539808545716839,True,0.6381770896254891,False,-0.45565287615105526,L_CAGR,False,True,0.281882464236278,True,0.3567827461693957,True,0.3549244234837069,False,-0.18879094900240592,True,0.9406951561109377,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,5.0,1.1080818858191008,0.05717306990417992,1.1490191037173298,-0.07328320607005911,1.2138206952755,1.1056606661330823,0.0512491709411218,1.122172615004967,-0.05187645222121251,0.06207475989359357,1.1729635199297725,-0.07328320607005878,True,0.26592120336982106,True,0.34728240379063463,True,0.34648542227101714,True,0.6377561864055737,False,-0.4589785327668116,L_CAGR,False,True,0.26592120336982106,True,0.34728240379063463,True,0.34648542227101714,True,0.6377561864055737,False,-0.4589785327668116,L_CAGR,False,True,0.275892058566352,True,0.350651223136923,True,0.3490851291348053,False,-0.18993547694763155,True,0.9313250039996844,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,7.5,1.1080818858191008,0.05688028537225609,1.1434057131512425,-0.07335415964130254,1.2079139547898037,1.1002453341050595,0.05096747081661457,1.1162889561487326,-0.05201201728397142,0.06177276357341932,1.167520726164055,-0.0733541596413031,True,0.2597609294078182,True,0.3406836508680442,True,0.34023745092540786,True,0.637405458133522,False,-0.4617491154434125,L_CAGR,False,True,0.2597609294078182,True,0.3406836508680442,True,0.34023745092540786,True,0.637405458133522,False,-0.4617491154434125,L_CAGR,False,True,0.27088680897410194,True,0.3455274792813142,True,0.3442062958714284,False,-0.19088882275460337,True,0.9235008260408547,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,10.0,1.1080818858191008,0.0565875774676281,1.1377906229451211,-0.07342510872327346,1.2020047865637333,1.0948287581203169,0.05068584178162405,1.1104030629452102,-0.05214756525163666,0.06147084861305774,1.1620765495053669,-0.07342510872327368,True,0.2535981235001764,True,0.3340833821449455,True,0.33398789210909396,True,0.637054752052246,False,-0.4645189730056878,L_CAGR,False,True,0.2535981235001764,True,0.3340833821449455,True,0.33398789210909396,True,0.637054752052246,False,-0.4645189730056878,L_CAGR,False,True,0.2658695196134346,True,0.3403908631398808,True,0.3393158575300679,False,-0.19184178016089937,True,0.9156623103396492,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,15.0,1.1080818858191008,0.05600239146434616,1.1265554519352117,-0.07356699342033113,1.1901793019666014,1.0839919654169228,0.050122796912480005,1.098624706477986,-0.05241860990932368,0.06086726268861686,1.151184141260053,-0.07356699342033213,True,0.24126505672194457,True,0.32087840834961984,True,0.3214841196843404,True,0.6363534064574078,False,-0.4700565135056212,L_CAGR,False,True,0.24126505672194457,True,0.32087840834961984,True,0.3214841196843404,True,0.6363534064574078,False,-0.4700565135056212,L_CAGR,False,True,0.2557988256737661,True,0.33007895171841184,True,0.32950012817891744,False,-0.1937465305887904,True,0.8999420818053747,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,25.0,1.1080818858191008,0.054832938150553456,1.1040659069741203,-0.07385070895344825,1.166500688069992,1.0623044556447279,0.04899755950382367,1.075042646315805,-0.0529604941675661,0.05966106624306167,1.1293837620488438,-0.0738507089534477,True,0.2165700918768101,True,0.29445149348042554,True,0.2964587098492325,True,0.6349509815062658,False,-0.48112290103298727,L_CAGR,False,True,0.2165700918768101,True,0.29445149348042554,True,0.2964587098492325,True,0.6349509815062658,False,-0.48112290103298727,L_CAGR,False,True,0.23551300826863486,True,0.30929997320457264,True,0.30972899543129834,False,-0.19755137961918778,True,0.8683275379444179,L_DD,False,True,True,False,False,False,False,True,False
U56,0.275,50.0,1.1080818858191008,0.0519146568325457,1.0477401834452889,-0.07455968368423416,1.107155591813724,1.0080129847501855,0.04618943159473621,1.0159521325219507,-0.05431400935877484,0.0566512572325486,1.0748008092911223,-0.07455968368423393,True,0.1546777415822047,True,0.22829562337251297,True,0.23380104919395492,True,0.6314464717557448,False,-0.5087382248753812,L_CAGR,False,True,0.1546777415822047,True,0.22829562337251297,True,0.23380104919395492,True,0.6314464717557448,False,-0.5087382248753812,L_CAGR,False,True,0.18395645022545315,True,0.25644150289676065,True,0.25948284494258267,False,-0.20703644250200934,True,0.7882580460899103,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,0.0,1.2051727745821044,0.06304999056718374,1.1602940623099764,-0.07959782926370784,1.2256699905403392,1.1165574176205784,0.05654932796462098,1.1339620781486162,-0.056246733523912074,0.06843144316069649,1.1839177275531698,-0.07959782926370818,True,0.2782791028348199,True,0.3605604392560075,True,0.3590601363408269,True,0.6065425794996159,False,-0.40336598222089604,L_CAGR,False,True,0.2782791028348199,True,0.3605604392560075,True,0.3590601363408269,True,0.6065425794996159,False,-0.40336598222089604,L_CAGR,False,True,0.2856497632591956,True,0.3609192129615494,True,0.35888092855827747,False,-0.189276148852467,True,0.9491745286533791,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,2.0,1.2051727745821044,0.06279382989401561,1.1558200072382794,-0.07965893750554831,1.220962940175119,1.1122407649247446,0.05630299655509052,1.1292733741001735,-0.05636410057834762,0.06816710720454311,1.1795791883627829,-0.0796589375055492,True,0.2733700129784227,True,0.3553004617615451,True,0.35407977704188015,True,0.6062405173525915,False,-0.4057899979940063,L_CAGR,False,True,0.2733700129784227,True,0.3553004617615451,True,0.35407977704188015,True,0.6062405173525915,False,-0.4057899979940063,L_CAGR,False,True,0.28164775990788443,True,0.3568167005194494,True,0.3549741489993452,False,-0.19003612865730357,True,0.9428707390441845,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,5.0,1.2051727745821044,0.062409698229421995,1.1491068240547697,-0.07975059358906145,1.2138993738137198,1.1057642426320846,0.05593360082409937,1.1222375604650734,-0.05654012703659195,0.06777071942423629,1.1730696682057247,-0.07975059358906134,True,0.26600325900634986,True,0.3474086150223682,True,0.34660727355090803,True,0.605787455170798,False,-0.40942498693438445,L_CAGR,False,True,0.26600325900634986,True,0.3474086150223682,True,0.34660727355090803,True,0.605787455170798,False,-0.40942498693438445,L_CAGR,False,True,0.27563065601830317,True,0.3506479187591086,True,0.34910042791518847,False,-0.19117564135351392,True,0.9333986400860588,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,7.5,1.2051727745821044,0.06208968871500309,1.1435106087769609,-0.07982696790300059,1.2080103637923485,1.1003657509569256,0.05562586395891422,1.1163718909605176,-0.056686793641354094,0.06744050271883095,1.1676435249116999,-0.07982696790300003,True,0.2598614765487528,True,0.34083038260103277,True,0.3403784158580486,True,0.605409931803227,False,-0.41245319614738735,L_CAGR,False,True,0.2598614765487528,True,0.34083038260103277,True,0.3403784158580486,True,0.605409931803227,False,-0.41245319614738735,L_CAGR,False,True,0.2706034818405204,True,0.34549349094923204,True,0.3441932298620257,False,-0.1921248165538887,True,0.9254901309316753,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,10.0,1.2051727745821044,0.06176977027085084,1.1379126985991532,-0.07990333698484353,1.2021189307239875,1.0949660199988558,0.05531821153462757,1.110503991712609,-0.056833440148314485,0.06711038275279413,1.1622160035760587,-0.0799033369848432,True,0.25371716704035413,True,0.33425064007437283,True,0.334147976263522,True,0.6050324342982591,False,-0.4154805435740742,L_CAGR,False,True,0.25371716704035413,True,0.33425064007437283,True,0.334147976263522,True,0.6050324342982591,False,-0.4154805435740742,L_CAGR,False,True,0.265564564347694,True,0.3403265252448836,True,0.3392747235508809,False,-0.19307361131310222,True,0.9175678550842427,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,15.0,1.2051727745821044,0.06113020649526835,1.1267119012787623,-0.08005605945341032,1.1903289298832247,1.0841629308182825,0.05470315992132946,1.0987616363219337,-0.05712667287857709,0.06645043293133046,1.151356919979779,-0.08005605945340988,True,0.24142110707848138,True,0.32108673508490526,True,0.32168245835680287,True,0.6042775168703521,False,-0.4215326539965992,L_CAGR,False,True,0.24142110707848138,True,0.32108673508490526,True,0.32168245835680287,True,0.6042775168703521,False,-0.4215326539965992,L_CAGR,False,True,0.2554515109274971,True,0.32995492763619655,True,0.32940375676484424,False,-0.19497006028374209,True,0.9016818319277746,L_DD,False,True,True,False,False,False,False,True,False
U56,0.3,25.0,1.2051727745821044,0.05985217070876159,1.1042911541110627,-0.0803614416183146,1.1667213327798267,1.062542878100979,0.05347406902417662,1.0752516264400764,-0.057712897272711894,0.0651316929787551,1.1296232422150794,-0.0803614416183156,True,0.21680020726179106,True,0.2947420187652754,True,0.29673361742076426,True,0.6027679923018869,False,-0.4336265436119592,L_CAGR,False,True,0.21680020726179106,True,0.2947420187652754,True,0.29673361742076426,True,0.6027679923018869,False,-0.4336265436119592,L_CAGR,False,True,0.23508461402261063,True,0.30906069757529414,True,0.30952579999949514,False,-0.198758401457771,True,0.8697426902363244,L_DD,False,True,True,False,False,False,False,True,False
