panel,book,family,type,bps,k,gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,keep4a,keep4b
B136,MA200dg,GATE,NATIVE,10,1.0,0.5319865867800337,3.3226790083358653,0.07779602544784181,1.093712676211374,-0.1261642151028235,1.1983302829088325,0.9903722064445418,1.0567522861186438,1.125719325105963,0.07870963426528421,-0.12616421510282372,False,False
B136,MA200dg,GATE,SCALAR,10,1.0,0.5319865867800337,3.3226790083358653,0.07779602544784181,1.093712676211374,-0.1261642151028235,1.1983302829088325,0.9903722064445418,1.0567522861186438,1.125719325105963,0.07870963426528421,-0.12616421510282372,False,False
B136,MA200dg,GATE,RESPREAD,10,1.0,0.7502134804398218,7.843664828304625,0.11637443421605997,1.0566272346506411,-0.20122396720949687,1.1576062671159513,0.9695425892777704,1.0469183215657096,1.0645161054498773,0.11955179067759247,-0.20122396720949676,False,True
B136,BAND6dg,GATE,NATIVE,10,1.0,0.5255448683331864,1.4426721259747357,0.08152700143063774,1.0916765500658208,-0.1368906485724134,1.2199606707996578,0.9667689936257453,1.0793639501675492,1.1021699323127587,0.08120811731026678,-0.13689064857241307,False,False
B136,BAND6dg,GATE,SCALAR,10,1.0,0.5255448683331864,1.4426721259747357,0.08152700143063774,1.0916765500658208,-0.1368906485724134,1.2199606707996578,0.9667689936257453,1.0793639501675492,1.1021699323127587,0.08120811731026678,-0.13689064857241307,False,False
B136,BAND6dg,GATE,RESPREAD,10,1.0,0.7502139980387244,3.3446145993418988,0.12076554889461177,1.0746229859685594,-0.20280929412821624,1.1423708997691042,1.0163515454103433,1.028751498415506,1.1112743029554035,0.12732160051866614,-0.20280929412821636,False,False
B136,ABSdg,GATE,NATIVE,10,1.0,0.5550410646476647,2.495195143768558,0.08513407168467979,1.0406053929688615,-0.16301350516616664,1.15036882404889,0.9394559876821004,1.0083399350815256,1.0668194048095208,0.08779622970696233,-0.16301350516616664,False,False
B136,ABSdg,GATE,SCALAR,10,0.9790046137960073,0.5433956971979271,2.444028486115651,0.08334267843643572,1.040617549710013,-0.15978191331165326,1.1502993072426844,0.9395283033331493,1.0082658966799467,1.0669045458721862,0.08594725139565207,-0.15978191331165326,False,False
B136,ABSdg,GATE,RESPREAD,10,1.0,0.7502254527455138,5.434006468988726,0.12028036623364713,1.048729148353929,-0.2263397477637673,1.1540525804933,0.9666811631675717,1.0420317972448099,1.0556536906516465,0.12628135114886918,-0.22633974776376697,False,False
B136,TOP5V1,RANKED,NATIVE,10,1.0,0.7498259228284826,29.429583427883795,0.06385177680442844,0.6349911081998837,-0.2119126361153254,0.7562149489638127,0.5320307500704073,0.714743531177852,0.5762505378038234,0.05941502665859644,-0.21191263611532662,False,False
B136,TOP5V1,RANKED,SCALAR,10,0.7172798985944608,0.5379429180523717,21.119652351631185,0.04658961554547947,0.6348909741711942,-0.15548832739885354,0.7551993224157338,0.5327633303098489,0.7137510594703399,0.5768460339340641,0.04362341294538297,-0.1554883273988511,False,False
B136,TOP5V1,RANKED,RESPREAD,10,1.0,0.7498259228284826,29.429583427883795,0.06385177680442844,0.6349911081998837,-0.2119126361153254,0.7562149489638127,0.5320307500704073,0.714743531177852,0.5762505378038234,0.05941502665859644,-0.21191263611532662,False,False
B136,TOP10,RANKED,NATIVE,10,1.0,0.7468778847400249,15.77706155894763,0.17191453888462593,0.967700566814873,-0.2601489005608494,1.2552740329119514,0.76950918230278,1.1857142366623505,0.8388482459891482,0.1587094232798134,-0.26014890056084916,False,False
B136,TOP10,RANKED,SCALAR,10,0.7199659357206949,0.5379802456143661,11.393594487061378,0.12415925321117127,0.9642437078200377,-0.19274962300686038,1.2531900957298365,0.7647999048175393,1.1840066080513458,0.8341404301753474,0.11556976154096943,-0.19274962300686038,False,False
B136,TOP10,RANKED,RESPREAD,10,1.0,0.7468778847400249,15.77706155894763,0.17191453888462593,0.967700566814873,-0.2601489005608494,1.2552740329119514,0.76950918230278,1.1857142366623505,0.8388482459891482,0.1587094232798134,-0.26014890056084916,False,False
B136,TOP20,RANKED,NATIVE,10,1.0,0.7424202444311278,13.141782132828052,0.1466309996034283,0.9906760628694206,-0.2400321713910687,1.1922123488493968,0.8366139294283449,1.105310244225385,0.9159129654787671,0.1430205620245817,-0.24003217139106847,False,False
B136,TOP20,RANKED,SCALAR,10,0.728122348051371,0.5407742215432637,9.596229281515912,0.10688038378797682,0.9885391191999366,-0.17924623093888448,1.1898088008992476,0.8344474129487629,1.1030690656795534,0.9137246586356134,0.10465412768951166,-0.17924623093888448,False,True
B136,TOP20,RANKED,RESPREAD,10,1.0,0.7424202444311278,13.141782132828052,0.1466309996034283,0.9906760628694206,-0.2400321713910687,1.1922123488493968,0.8366139294283449,1.105310244225385,0.9159129654787671,0.1430205620245817,-0.24003217139106847,False,False
B136,TOP40,RANKED,NATIVE,10,1.0,0.7329508815601592,9.94397712627735,0.13243576210165764,1.0552208240993857,-0.19865904981775917,1.1693078419958551,0.9582018631226928,1.0674071162977543,1.0469437238669186,0.13554438551717163,-0.19865904981775917,False,True
B136,TOP40,RANKED,SCALAR,10,0.7384492283088594,0.5414140693789674,7.364849312317486,0.09769752963725842,1.0544071626344407,-0.14877198527713842,1.1676555695627453,0.957959334265914,1.0657771308043802,1.0467156451820019,0.10005542254328992,-0.14877198527713897,False,False
B136,TOP40,RANKED,RESPREAD,10,1.0,0.7329508815601592,9.94397712627735,0.13243576210165764,1.0552208240993857,-0.19865904981775917,1.1693078419958551,0.9582018631226928,1.0674071162977543,1.0469437238669186,0.13554438551717163,-0.19865904981775917,False,True
B136,TOP20V,RANKED,NATIVE,10,1.0,0.7450157801000168,17.865532783564234,0.08970789740097196,0.8586078579910162,-0.1990841976493547,1.0705987786282605,0.6866748699233083,0.9904885463002732,0.7645623248143338,0.08276396221597615,-0.1990841976493548,False,False
B136,TOP20V,RANKED,SCALAR,10,0.7263251876180531,0.5412400627086922,12.99328937833763,0.06552833085505361,0.8585003262156208,-0.14732396921053326,1.0693816243461716,0.6872107232597846,0.9893320718816097,0.765071413892324,0.06075602559075244,-0.14732396921053326,False,False
B136,TOP20V,RANKED,RESPREAD,10,1.0,0.7450157801000168,17.865532783564234,0.08970789740097196,0.8586078579910162,-0.1990841976493547,1.0705987786282605,0.6866748699233083,0.9904885463002732,0.7645623248143338,0.08276396221597615,-0.1990841976493548,False,False
B136,TOP20B3,RANKED,NATIVE,10,1.0,0.7419096554210662,13.0628150477317,0.14884216837906084,1.0077465975244193,-0.22151787929685218,1.2117952270923802,0.8503283200609096,1.126416360080811,0.9294478378577183,0.14453110027361937,-0.22151787929685196,False,False
B136,TOP20B3,RANKED,SCALAR,10,0.7288166926477967,0.5409205370722003,9.54774677245319,0.10850585274663915,1.0055115492819688,-0.1652392355410689,1.209389902720235,0.8480038712386874,1.1241753071640397,0.9271017999644907,0.10576326768096633,-0.16523923554106912,False,True
B136,TOP20B3,RANKED,RESPREAD,10,1.0,0.7419096554210662,13.0628150477317,0.14884216837906084,1.0077465975244193,-0.22151787929685218,1.2117952270923802,0.8503283200609096,1.126416360080811,0.9294478378577183,0.14453110027361937,-0.22151787929685196,False,False
