panel,k,draw,n_keep,pick_t,pick_h,is_minleg,is_candidate_cell,n_cells_4b,n_cells_4a_fix,live_fix_oos_Sharpe,live_fix_oos_CAGR,live_fix_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a_fix,keep4a_oos_fix,keep4a_mat
B136,10,0,126,0.1,0.16,0.017308799440059613,False,42,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1289949209042658,1.248356647902025,-0.1244839327100955,1.326890538599445,1.1731191821564542,0.13475626584165745,1.3087172007091892,-0.12448393271009484,none,True,True,True,False,False,True
B136,10,1,126,0.1,0.12,0.015732889012919832,False,40,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12689739510583342,1.2371018371259348,-0.12076845651082457,1.3218467142918535,1.155291902294007,0.1322252358237037,1.2952487463711546,-0.12076845651082335,none,True,True,True,True,True,True
B136,10,2,126,0.1,0.16,0.01836150668842243,False,39,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1270110057162317,1.2380484364588813,-0.12390159163966175,1.3492806499541403,1.1308778880319632,0.13025353133446393,1.2781342480179707,-0.12390159163966163,none,True,True,True,False,False,False
B136,10,3,126,0.1,0.16,0.014045372190569366,False,37,13,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12275865628997362,1.1972021272303672,-0.1299247320105431,1.3008298016327233,1.0986948959321448,0.12605400441789882,1.234764224526321,-0.1299247320105439,none,True,True,True,False,False,False
B136,10,4,126,0.1,0.16,0.014250326019158238,False,38,14,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12681071333088445,1.2248907178508137,-0.1278475234905213,1.2975637723160611,1.1556057807850668,0.1332996346713542,1.291273751633072,-0.12784752349052153,none,True,True,True,False,False,False
B136,10,5,126,0.1,0.2,0.01702234217745649,False,41,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1271858464831972,1.2491001814406781,-0.1451962822670333,1.3980427223018792,1.1040134010206004,0.12648242260974008,1.2592855500173357,-0.14519628226703363,none,True,True,True,False,False,False
B136,10,6,126,0.1,0.08,0.01187400189685664,True,40,14,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12391200844314443,1.2214867096227113,-0.12806343556199096,1.2949865312865847,1.1492336267556509,0.12996620338069453,1.2954629477104314,-0.12806343556199062,none,True,True,True,False,False,False
B136,10,7,126,0.1,0.08,0.01668197355624737,True,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12608859091354208,1.2347715189043076,-0.11921043746457616,1.3337488150463148,1.1375457676848861,0.12995799562757115,1.2877319157916438,-0.11921043746457616,none,True,True,True,True,True,True
B136,10,8,126,0.1,0.08,0.015352079028640359,True,41,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12667533567308453,1.241089970078124,-0.11605931777016132,1.3281651529979173,1.155461696254113,0.1321350961362857,1.3088705718919118,-0.11605931777016121,none,True,True,True,True,True,True
B136,10,9,126,0.1,0.16,0.014129961568861732,False,38,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12362861890152543,1.2054091763265096,-0.12283228226447251,1.2969401276859123,1.1177058218816651,0.12757431600397817,1.252473828227851,-0.1228322822644724,none,True,True,True,False,False,False
B136,10,10,126,0.1,0.16,0.017509606607834877,False,41,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12719241913798962,1.2314124557689996,-0.12649222090106582,1.326524604614029,1.1404060779695444,0.13129068077360806,1.27715598280851,-0.12649222090106527,none,True,True,True,False,False,False
B136,10,11,126,0.1,0.12,0.018014573317197274,False,36,13,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12514743088839708,1.2279383168493088,-0.1231537310616504,1.331523490256756,1.1269845213023901,0.12713655120706946,1.2623126988885862,-0.12315373106165095,none,True,True,True,False,False,False
B136,10,12,126,0.1,0.2,0.018566664698241003,False,40,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12684886689892094,1.2275698327006221,-0.14135585250219274,1.3345780014604443,1.1245518332751712,0.12978756236055733,1.2643578438424676,-0.1413558525021925,none,True,True,True,False,False,False
B136,10,13,126,0.1,0.12,0.014351485599162689,False,38,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12516641681598184,1.217945491894372,-0.12235929579863625,1.298309963512441,1.1411418673404605,0.13020393629649551,1.272922111570255,-0.12235929579863625,none,True,True,True,True,True,True
B136,10,14,126,0.1,0.08,0.015763857559125044,True,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1258007338006939,1.2231098166902197,-0.11780070542956689,1.3210082610246254,1.1272099304758016,0.13019256679876046,1.2781318289597536,-0.11780070542956667,none,True,True,True,True,True,True
B136,20,0,116,0.1,0.08,0.01893619089684087,True,38,8,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12916223233803814,1.252073008857183,-0.12624035306692327,1.3521796197467384,1.1540182568452788,0.1337109090930284,1.3091562663576983,-0.12624035306692427,none,True,True,True,False,False,False
B136,20,1,116,0.1,0.08,0.017294546526080784,True,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12678412824292562,1.2381949842745115,-0.11818390301733117,1.3374823878293327,1.1407970630626447,0.13072226235231876,1.2918647010808408,-0.1181839030173315,none,True,True,True,True,True,True
B136,20,2,116,0.1,0.16,0.01797479208489186,False,41,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12982787749950542,1.2646071748319423,-0.12271954082742309,1.3506341768882892,1.183053445359178,0.1357280518841586,1.3238802164735586,-0.12271954082742309,none,True,True,True,False,False,True
B136,20,3,116,0.1,0.08,0.013604635136624382,True,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12415053741813176,1.2168668856062315,-0.11937905564395423,1.3050363101921347,1.1292049783887825,0.12896472899870104,1.2836539197077106,-0.11937905564395479,none,True,True,True,True,True,True
B136,20,4,116,0.1,0.08,0.013937686317197856,True,37,2,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12308765273363687,1.2052904576894172,-0.12863305134520608,1.283175435859443,1.1284219180396335,0.12674450716934937,1.2604083113327582,-0.1286330513452062,none,True,True,True,False,False,False
B136,20,5,116,0.1,0.12,0.018721792111493968,False,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1270257025406789,1.2262063420743112,-0.12314597096325186,1.3463239123915776,1.1091046613482418,0.1297404222811498,1.2637691458512663,-0.12314597096325153,none,True,True,True,False,False,True
B136,20,6,116,0.1,0.08,0.01704617352171936,True,37,10,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12659318243228346,1.2266220173937896,-0.12648787569658582,1.327905146507298,1.1265701567323896,0.13057890478923828,1.2826457286019857,-0.12648787569658504,none,True,True,True,False,False,False
B136,20,7,116,0.1,0.08,0.013984614310466298,True,36,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12361291951033482,1.2158172178271036,-0.12771277491329946,1.3072131629135917,1.1259467855809087,0.12766605654077656,1.2725561852025682,-0.12771277491329935,none,True,True,True,False,False,False
B136,20,8,116,0.1,0.16,0.016311547489471306,False,42,14,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12829574381622244,1.2414583526017924,-0.12332549574227103,1.3157618690960415,1.170354909923095,0.13430502943718614,1.304238842861126,-0.12332549574227125,none,True,True,True,False,False,False
B136,20,9,116,0.1,0.12,0.016161185787865434,False,39,13,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1268797126439749,1.2368449158804202,-0.12151461329084778,1.3368110432436053,1.139946291828957,0.13183714891069198,1.2933439480184985,-0.12151461329084934,none,True,True,True,True,True,True
B136,20,10,116,0.1,0.16,0.017341942180781472,False,41,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12939610605003038,1.2526039981513246,-0.12383243802400534,1.324847733777532,1.1834387291525783,0.13546356857262687,1.3177931364547553,-0.12383243802400556,none,True,True,True,False,False,True
B136,20,11,116,0.1,0.12,0.010520573336320532,False,36,9,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12497437149669444,1.211551101664341,-0.12248867392269647,1.2745702807803534,1.151223342705879,0.13304254007028415,1.290331276129691,-0.12248867392269647,none,True,True,True,False,False,True
B136,20,12,116,0.1,0.08,0.014575849967010807,True,42,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1249940449606437,1.2260950161311333,-0.12230737082786403,1.308089496744685,1.1457746271717246,0.1292469461894441,1.2828212483148957,-0.12230737082786536,none,True,True,True,True,True,False
B136,20,13,116,0.1,0.16,0.019050911664886733,False,39,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12735220310459416,1.2303672234462584,-0.12413604189898886,1.3344638726008842,1.1315212174505194,0.13030668108433385,1.2638498732719177,-0.12413604189898875,none,True,True,True,False,False,False
B136,20,14,116,0.1,0.2,0.011629366490052223,False,35,8,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12135204203812378,1.1793390397307462,-0.1461627065428106,1.267297414047037,1.0957538562023972,0.12548343237587267,1.2230698199100631,-0.14616270654281038,none,True,True,True,False,False,False
B136,40,0,96,0.12,0.16,0.013078190778042537,False,36,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.13649597955206016,1.208138957841867,-0.15202810809606027,1.2905284223770286,1.1245227005703635,0.14003138244191948,1.2733268034232426,-0.15202810809606027,none,True,True,True,False,False,False
B136,40,1,96,0.1,0.16,0.022919346386674172,False,39,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12881958889957024,1.2509739120998706,-0.12105013466626946,1.3933483250656278,1.1183309902867549,0.12979228674791776,1.2590745434122397,-0.12105013466626979,none,True,True,True,True,True,False
B136,40,2,96,0.1,0.16,0.012951998283940586,False,38,10,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12464735126081927,1.2138522545365351,-0.12587049528522765,1.2782971868703437,1.151620100384833,0.13041649887936835,1.2806597196014526,-0.12587049528522753,none,True,True,True,False,False,False
B136,40,3,96,0.1,0.08,0.013477522746487197,True,40,11,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12696952988112575,1.2425987023388707,-0.13079679199231065,1.3028775433752102,1.1830515718838388,0.13423482456518476,1.3284410608128616,-0.13079679199231053,none,True,True,True,False,False,False
B136,40,4,96,0.1,0.2,0.014507983186740542,False,38,13,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12965783405718745,1.2711611127264761,-0.14243108154274808,1.306594270836135,1.2361547946619516,0.13830746120678938,1.3716045012709552,-0.1424310815427482,none,True,True,True,False,False,False
B136,40,5,96,0.1,0.2,0.01960148075278559,False,33,10,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1283449018569649,1.2545427317064162,-0.14195551080484137,1.3893338453111654,1.124521306858269,0.1268469520505764,1.2542019272670273,-0.14195551080484148,none,True,True,True,False,False,False
B136,40,6,96,0.1,0.16,0.018343333036789283,False,39,9,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12667219388327533,1.2191702555433301,-0.1332906032648583,1.3265758405688683,1.1176762246871699,0.12964947717670738,1.2483048075192484,-0.13329060326485742,none,True,True,True,False,False,False
B136,40,7,96,0.1,0.12,0.01749241715252195,False,40,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12807364483575867,1.2561906087695387,-0.12094308465392523,1.3631039175112196,1.1529077137102648,0.1329170778854214,1.311370241872988,-0.12094308465392622,none,True,True,True,True,True,False
B136,40,8,96,0.16,0.25,0.010962128506889851,False,36,10,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.14913581403286336,1.1891540273838757,-0.21056974853033694,1.3197207925710708,1.0901950272926109,0.1543314135019529,1.175236189518628,-0.21056974853033705,L4_DD,False,False,False,False,False,False
B136,40,9,96,0.16,0.25,0.017877831737406563,False,41,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.14370600178759374,1.2316333437488995,-0.17398630775376478,1.3536275693035182,1.1411439544834558,0.15031645259383386,1.2273924995968084,-0.1739863077537649,none,True,True,True,False,False,False
B136,40,10,96,0.1,0.16,0.021192364652594692,False,38,11,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12899336920307625,1.2366163915392294,-0.13429755750822225,1.344924380121787,1.1331668689735268,0.13153427488624936,1.267192733128866,-0.13429755750822236,none,True,True,True,False,False,False
B136,40,11,96,0.1,0.12,0.018375978473401472,False,41,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12654944801005796,1.2315514603780777,-0.12124996564964896,1.3383309672991586,1.125647304253794,0.1288156005251455,1.2771963763352188,-0.12124996564964885,none,True,True,True,True,True,True
B136,40,12,96,0.1,0.12,0.014439788083498356,False,39,4,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1238680485155712,1.2158739451127147,-0.11764655917477462,1.2973853973700311,1.136743127265022,0.12775541375445654,1.2651774134937097,-0.11764655917477462,none,True,True,True,True,True,False
B136,40,13,96,0.1,0.16,0.017858819369674955,False,37,8,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12444614035859414,1.2073299623784381,-0.14016244000245226,1.321957467607776,1.0969250779705895,0.12598515972666524,1.2325088737954035,-0.1401624400024526,none,True,True,True,False,False,False
B136,40,14,96,0.1,0.2,0.007897660288140457,False,37,6,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12214792917127215,1.1981512212149439,-0.14321726287305514,1.2496408501724818,1.1473701684564943,0.1300462668214546,1.2905593146116379,-0.14321726287305514,none,True,True,True,False,False,False
SMALL665,0,0,665,0.16,0.16,-0.08304264705361215,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08712643319116942,0.6392643588691708,-0.3157449450557185,0.9818141868320975,0.3799030557552489,0.05966550395783132,0.4486468850729544,-0.3157449450557196,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,0,660,0.16,0.08,-0.08091983102744234,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08512427257899513,0.6282537214023662,-0.2949803451731918,0.9665648857431568,0.37419834467635793,0.0584030146117025,0.44132314775796716,-0.2949803451731904,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,1,660,0.16,0.16,-0.08388692396303828,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.0893590454721318,0.6512513372536609,-0.3146534823660029,0.9832326735286074,0.40206137247663076,0.06311058767578293,0.4678201405259787,-0.3146534823660022,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,2,660,0.16,0.25,-0.05840344834971607,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.0840091014773805,0.6524364041860136,-0.2774561868244896,0.9829568125927913,0.45419085352856303,0.06606971313470456,0.49824328278622415,-0.2774561868244899,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,3,660,0.16,0.08,-0.08166391221325749,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08528829195033727,0.6290565425440701,-0.2934103291716146,0.9657494786109763,0.375764804616689,0.058657244040056344,0.44297048612615986,-0.2934103291716136,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,4,660,0.16,0.08,-0.08147722821443189,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08614531085467192,0.6343191449397584,-0.2878522802392671,0.9676379443346674,0.3833815695832285,0.05985098558527935,0.4501061498305216,-0.287852280239267,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,5,660,0.16,0.16,-0.08045588301389901,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08637430726216433,0.632495590409027,-0.3158995842594321,0.9851274277964027,0.36756316341924306,0.058044354546427535,0.43713022875244034,-0.31589958425943143,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,6,660,0.16,0.16,-0.08618305579690562,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.0887588854617043,0.6461658563653807,-0.3156684704560332,0.9750780860526078,0.3976323997987727,0.06259277343170022,0.464448103318001,-0.3156684704560323,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,7,660,0.16,0.16,-0.08609022513378069,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08712128442412492,0.6339790131629517,-0.31469919339725116,0.9740820594685844,0.381401886515535,0.060373283454024707,0.44861111901014317,-0.3146991933972514,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,8,660,0.16,0.16,-0.08549163003462408,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08975276495061446,0.6531964034364938,-0.31588514486833386,0.9810173807769138,0.4071071003763052,0.06393861663259859,0.4723900554794614,-0.31588514486833286,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,9,660,0.16,0.08,-0.07827676373460409,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08547470968615256,0.6302391353079455,-0.29278046473261143,0.9729524281378863,0.3727584556043152,0.058217507120715606,0.440286766769229,-0.2927804647326102,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,10,660,0.16,0.08,-0.07853799268140911,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.085638440834652,0.6312342044056292,-0.29320999318427243,0.9744596422258656,0.3728715478009036,0.058347557240093106,0.44104381141285387,-0.29320999318427365,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,11,660,0.12,0.2,-0.0764815224598,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.07615187611930962,0.6534506725244562,-0.270283530291084,0.9411954374908353,0.41602165593847845,0.0564038904463251,0.48783618857763206,-0.27028353029108454,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,12,660,0.16,0.08,-0.08081594008455668,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08391882737874679,0.620462504908794,-0.2936404112781934,0.9666646575828701,0.3597540915313016,0.05627680208028951,0.42846860817270205,-0.2936404112781924,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,13,660,0.16,0.16,-0.08492447799589027,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08755221546568248,0.6416912932822505,-0.31851190412816555,0.9805756392808235,0.38531274725690584,0.060599503621755035,0.45411256282594503,-0.31851190412816544,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,5,14,660,0.16,0.08,-0.07862784798502194,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08577707412859392,0.6325209106621251,-0.29352878195410737,0.9732099436164401,0.375888740647773,0.058597051138185474,0.44286919509168254,-0.29352878195410703,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,0,655,0.16,0.16,-0.08317410959034506,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08579333504181608,0.6315406986979585,-0.31595591962550007,0.971511078656813,0.3694628356566484,0.05795675033679282,0.4399335124373404,-0.3159559196255003,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,1,655,0.16,0.16,-0.08310263962561633,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08666477783855475,0.6386167413399111,-0.3085299106265589,0.9713703736653466,0.38381642961778983,0.05993386795409661,0.4523689575950951,-0.3085299106265583,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,2,655,0.16,0.16,-0.08409553174218527,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08901233032259492,0.6487414375636638,-0.31497648518642174,0.9813609343755391,0.39886820607178464,0.06247118402693075,0.4637446907351304,-0.3149764851864234,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,3,655,0.16,0.12,-0.07926047098021367,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08528415781905108,0.626843702307422,-0.3052376440859965,1.002216978657396,0.3483928762306037,0.05602199326304991,0.42457219327960505,-0.30523764408599663,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,4,655,0.16,0.16,-0.0850311258610676,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08914930576111679,0.6501688752044379,-0.3086446747309438,0.9680583788162982,0.41202172271151105,0.0644262993472946,0.47567330346975284,-0.30864467473094537,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,5,655,0.16,0.08,-0.07906258940711126,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08596543418228353,0.6341099043509767,-0.2937240641943166,0.9767730212663962,0.37607916954006876,0.05849098201647407,0.44237903709610144,-0.2937240641943164,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,6,655,0.16,0.16,-0.07998501802298637,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.09043355666339359,0.6576344538763526,-0.314916279298428,0.9918269461114986,0.40707266141015086,0.06378267468888899,0.47156050466853,-0.3149162792984276,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,7,655,0.16,0.16,-0.0840168229130502,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08665390661167516,0.6332765887267091,-0.3152476122753777,0.9797057184317476,0.37345958870814866,0.05893772731065061,0.4419182399104979,-0.3152476122753781,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,8,655,0.16,0.08,-0.08185125544723122,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08574047865934209,0.6342859425508188,-0.29184217813309565,0.9783497103211292,0.37747562072171736,0.05894180949061245,0.44544617990326446,-0.2918421781330953,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,9,655,0.16,0.16,-0.08250966892591212,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08920862372892713,0.6501351693123388,-0.31147761595557977,0.9891075906929725,0.3959661037407812,0.0623087878813835,0.46281311566576366,-0.31147761595557966,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,10,655,0.16,0.08,-0.07736111838485289,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08490942299834492,0.6274304730281365,-0.295174977824728,0.981864771498308,0.3610081098388378,0.05646072580257422,0.429754304145442,-0.29517497782472735,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
SMALL665,10,11,655,0.16,0.08,-0.08016645073787572,False,0,0,0.5446624091592766,0.036280008883579296,-0.14161687822607472,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08642384631703481,0.6356916622260311,-0.29595163123854273,0.9778474251329652,0.37839987291250166,0.05863233670787715,0.442504913869483,-0.2959516312385422,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False,False,False
