panel,kind,q,k,draw,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b,r,Ebar_IS,n_over_Ebar,r_level,in_A,in_B
MIX q=1.00 k=60 d4,mix,1.0,60.0,4,CAND30,30.0,20.90120481927711,0.34835341365461847,0.021930997985556866,0.2789676847778505,-0.25704287729361186,0.34015691258961606,0.23121394698319275,0.017787267632715098,0.22810191643270916,-0.2570428772936115,0.3773474689608501,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5802109614666737,0.5616521536964922,0.5993524133251624,-0.15380109972644085,0.588489874847753,False,False,0.5,21.406153846153845,1.4014661492022424,0.5,True,True
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND3,3.0,20.666265060240963,0.3444377510040161,0.06326100274953772,0.37641311212656253,-0.5757450848096151,0.5618334462323418,0.22847853768662418,0.04857986114406421,0.31317090728078584,-0.5757450848096151,0.5001384385378916,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.05,20.427692307692308,0.14685946678716674,0.05,False,True
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND5,5.0,20.666265060240963,0.3444377510040161,0.047149451086460736,0.3334216267915761,-0.4284451415855919,0.4738238667869222,0.22178971332768888,0.04258980438678561,0.3046006140307062,-0.4284451415855929,0.3916528021792808,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.08333333333333333,20.427692307692308,0.24476577797861124,,True,False
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND6,6.0,20.666265060240963,0.3444377510040161,0.03941944190448776,0.30308374089066537,-0.40921516049581086,0.45041920825878756,0.1849212415973181,0.03423031309189106,0.2710474490046922,-0.4092151604958113,0.3652249707382914,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.1,20.427692307692308,0.2937189335743335,0.1,False,True
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND10,10.0,20.666265060240963,0.3444377510040161,0.03408365797093471,0.29461709809009073,-0.31138661729496686,0.40921395625719154,0.19803624087567193,0.027057954051942446,0.24687599024935586,-0.3113866172949664,0.38115182111304613,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.16666666666666666,20.427692307692308,0.4895315559572225,,True,False
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND15,15.0,20.666265060240963,0.3444377510040161,0.03135661546783597,0.29709619694413714,-0.29347803601819933,0.3616054547548259,0.24270149964399887,0.028536905157116932,0.272136986990339,-0.293478036018201,0.34201263792166303,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.25,20.427692307692308,0.7342973339358337,0.25,True,True
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND20,20.0,20.666265060240963,0.3444377510040161,0.03395403565255006,0.3391445810285537,-0.28970749364337056,0.41581044163833525,0.2729456213181731,0.03233103635493295,0.3203076574327674,-0.2897074936433691,0.3725847684956491,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.3333333333333333,20.427692307692308,0.979063111914445,,True,False
MIX q=1.00 k=60 d5,mix,1.0,60.0,5,CAND30,30.0,20.666265060240963,0.3444377510040161,0.0322174846999137,0.39034326282544984,-0.2169235026251688,0.4396168203003725,0.35159092064034075,0.03185336227025859,0.3736909934334253,-0.2169235026251688,0.422832976863472,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5955768357771276,0.5607392147850698,0.6295191309799496,-0.15724017632363374,0.6007491775144614,False,False,0.5,20.427692307692308,1.4685946678716675,0.5,True,True
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND3,3.0,20.110843373493974,0.33518072289156625,0.004748391518571093,0.13990946184817485,-0.5413252935796702,0.32404350538488635,-0.018073148785570956,0.0038667225674189343,0.14045625325233882,-0.5413252935796695,0.13940305033990266,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.05,19.689230769230768,0.15236755743084857,0.05,False,True
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND5,5.0,20.110843373493974,0.33518072289156625,0.01402689656629752,0.1701768075628978,-0.48775424210427876,0.3268512644620576,0.038244308580579485,0.028492507637735143,0.23866145667862526,-0.48775424210428053,0.04383981918009182,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.08333333333333333,19.689230769230768,0.2539459290514143,,True,False
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND6,6.0,20.110843373493974,0.33518072289156625,0.016880705079638902,0.18328297400893617,-0.4745746892017897,0.4360103456655732,-0.025199955372970734,0.010952704427252824,0.15451349700515002,-0.47457468920178925,0.23815472892521286,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.1,19.689230769230768,0.30473511486169713,0.1,False,True
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND10,10.0,20.110843373493974,0.33518072289156625,0.022582422266498314,0.21931103344131755,-0.3487943649739409,0.428823744905959,0.04107806140401615,0.029314527900057286,0.25674966167643143,-0.3487943649739409,0.15318215727057996,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.16666666666666666,19.689230769230768,0.5078918581028286,,True,False
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND15,15.0,20.110843373493974,0.33518072289156625,0.04142444166468606,0.3611785277455665,-0.3132574540582903,0.660003399187358,0.10881619648166377,0.03825063558627151,0.3319000753492859,-0.3132574540582892,0.4150393175600021,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.25,19.689230769230768,0.7618377871542429,0.25,True,True
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND20,20.0,20.110843373493974,0.33518072289156625,0.03834234347217391,0.3646044658732489,-0.33274995702853905,0.6560097469082189,0.12103071424294587,0.034118919673261194,0.3219175656408747,-0.3327499570285394,0.4465754190866758,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.3333333333333333,19.689230769230768,1.015783716205657,,True,False
MIX q=1.00 k=60 d6,mix,1.0,60.0,6,CAND30,30.0,20.110843373493974,0.33518072289156625,0.017875674614472148,0.23417446419564086,-0.2595357703524772,0.5594845070611572,-0.02830217733210422,0.013227530614191352,0.1807971179400407,-0.2595357703524793,0.3394294431554431,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5800757775025924,0.810046254603925,0.3771294847968695,-0.1794824386428464,0.5451707763182968,False,False,0.5,19.689230769230768,1.5236755743084858,0.5,True,True
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND3,3.0,18.94578313253012,0.3157630522088354,0.01449061659628903,0.18139700775334347,-0.5529698295595918,-0.04719016667416326,0.3613833094384659,0.02010484440968896,0.20628846082632651,-0.45171948746944124,0.1351460082238315,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.05,17.45846153846154,0.17183644695100458,0.05,False,True
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND5,5.0,18.94578313253012,0.3157630522088354,0.046118403702612776,0.3238672269358828,-0.4190061444700842,0.22951676850128988,0.4032522327112001,0.048665549226927673,0.32906744299295626,-0.3482898934217532,0.316461336245713,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.08333333333333333,17.45846153846154,0.2863940782516743,,True,False
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND6,6.0,18.94578313253012,0.3157630522088354,0.036336274651184386,0.2832596302206413,-0.3604501778370881,0.23798649358385177,0.32303598082502855,0.05288794047670109,0.35890162919508956,-0.33044307711769505,0.14464497251589373,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.1,17.45846153846154,0.34367289390200917,0.1,False,True
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND10,10.0,18.94578313253012,0.3157630522088354,0.02859615601265597,0.2588421156997165,-0.29166044968725435,0.34466412238633537,0.18879553806443888,0.030739459379371725,0.26737148656031534,-0.2916604496872538,0.24439600720712087,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.16666666666666666,17.45846153846154,0.5727881565033486,,True,False
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND15,15.0,18.94578313253012,0.3157630522088354,0.016320476747521573,0.18756442591256015,-0.3292958317525967,0.4034610406050845,0.010901142032066742,0.00471526293349811,0.10415117384651529,-0.32929583175259736,0.34516339508498267,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.25,17.45846153846154,0.8591822347550229,0.25,True,True
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND20,20.0,18.94578313253012,0.3157630522088354,0.00023397101943145593,0.061495910633500885,-0.37098473186759207,0.3478386752051746,-0.17491979577101632,-0.013203278586602196,-0.042626685550771926,-0.37098473186759506,0.26072429997799795,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.3333333333333333,17.45846153846154,1.1455763130066972,,True,False
MIX q=1.00 k=60 d7,mix,1.0,60.0,7,CAND30,30.0,18.94578313253012,0.3157630522088354,-0.001752172714923006,0.024491365609533258,-0.2985865503870867,0.3114353185572896,-0.19664336026186643,-0.014471616694680445,-0.10440749865065134,-0.2985865503870877,0.2896625918556071,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.47083717877100706,0.6005612229744192,0.3563822600443749,-0.12829982006605423,0.39942967925755624,False,False,0.5,17.45846153846154,1.7183644695100457,0.5,True,True
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND4,4.0,28.363855421686747,0.3545481927710843,-0.08263050265715799,-0.2565168001132701,-0.7584636353358882,0.06421823126529305,-0.5272541340935655,-0.11981419082102163,-0.3942909705966984,-0.7505580745526099,0.00880543030052573,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.05,28.40923076923077,0.14079930683418174,0.05,False,True
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND5,5.0,28.363855421686747,0.3545481927710843,-0.06228056970624307,-0.19541485510402115,-0.6915707034265843,0.15634615724200937,-0.48733905417566664,-0.09852025026815125,-0.3432035323130218,-0.6878074329448575,0.09148932024673748,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.0625,28.40923076923077,0.17599913354272717,,True,False
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND8,8.0,28.363855421686747,0.3545481927710843,-0.06891467644882354,-0.30498891187543004,-0.7198785277301146,-0.20324969617664967,-0.3909783879782168,-0.07947547245620745,-0.3368989259039561,-0.6072334547390488,-0.2465707150454575,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.1,28.40923076923077,0.2815986136683635,0.1,False,True
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND10,10.0,28.363855421686747,0.3545481927710843,-0.04093846930754852,-0.16279717142160008,-0.5796341423207272,-0.05258953616335697,-0.2549628589207579,-0.05196076361602442,-0.21036426455762836,-0.5375348277444791,-0.0742734726346411,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.125,28.40923076923077,0.35199826708545434,,True,False
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND15,15.0,28.363855421686747,0.3545481927710843,-0.014428790698596816,-0.021495809872659567,-0.5115392546876611,-0.1651241214942204,0.09411299581069009,-0.0004128406000994955,0.07696667805681943,-0.40758463600666295,-0.20947033212623106,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.1875,28.40923076923077,0.5279974006281815,,True,False
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND20,20.0,28.363855421686747,0.3545481927710843,0.011852101281665472,0.15433323650965058,-0.3722130274120261,0.05922934543852539,0.23252550560813412,0.01761342070277716,0.19219577748363117,-0.37221302741202544,0.08331229505919924,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.25,28.40923076923077,0.7039965341709087,0.25,True,True
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND30,30.0,28.363855421686747,0.3545481927710843,0.011881275365341004,0.1588077934314007,-0.3701989650431402,0.1854668257814253,0.1378844057268425,0.004703111642797797,0.10016715048772078,-0.3701989650431402,0.27052734246785826,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.375,28.40923076923077,1.055994801256363,,True,False
MIX q=1.00 k=80 d0,mix,1.0,80.0,0,CAND40,40.0,28.363855421686747,0.3545481927710843,0.01118178150359439,0.16168702730929224,-0.29942192722070926,0.22063357420216062,0.11195013813772207,0.005065982688037929,0.10060834303693512,-0.29942192722070793,0.2765203821855388,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.479011500980419,0.502076992610029,0.46596484015397455,-0.17222829857366428,0.5060779065436873,False,False,0.5,28.40923076923077,1.4079930683418174,0.5,False,True
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND4,4.0,27.76144578313253,0.34701807228915665,0.040686333904726535,0.28973670256598594,-0.4794895135000251,0.35237891937640103,0.2385745372202067,0.056596473896764365,0.35213015170649875,-0.479489513500025,0.17821959188600864,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.05,27.71076923076923,0.14434821230290917,0.05,False,True
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND5,5.0,27.76144578313253,0.34701807228915665,0.04498012992922318,0.31638169689055545,-0.44308647235901066,0.3648144333558964,0.2771012399929598,0.05995211817809665,0.3785976867100838,-0.44308647235901144,0.2054356066443696,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.0625,27.71076923076923,0.18043526537863647,,True,False
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND8,8.0,27.76144578313253,0.34701807228915665,0.012640770032022797,0.15967550302110986,-0.4654580562319115,0.38654826009035564,-0.0239723977062316,-0.0011537086029925758,0.08708576090114604,-0.4654580562319113,0.2958055913478937,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.1,27.71076923076923,0.28869642460581835,0.1,False,True
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND10,10.0,27.76144578313253,0.34701807228915665,0.025699257462616032,0.2361086614124177,-0.42296195797598446,0.5211115908941583,0.0014515683823288312,-0.000556007426676941,0.08326115000481618,-0.4229619579759839,0.5157462449624259,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.125,27.71076923076923,0.36087053075727293,,True,False
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND15,15.0,27.76144578313253,0.34701807228915665,0.030712513575692935,0.27912587394465016,-0.43956263089483205,0.5063511685903078,0.0955532189589162,0.006885763049683469,0.12180721713567268,-0.4395626308948324,0.5731234059107749,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.1875,27.71076923076923,0.5413057961359095,,True,False
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND20,20.0,27.76144578313253,0.34701807228915665,0.018533984867591835,0.20353547414286183,-0.3983239169855618,0.47098276601481276,-0.01655898084568296,-0.007466709819575423,0.017926392188519127,-0.3983239169855626,0.5466110958552354,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.25,27.71076923076923,0.7217410615145459,0.25,True,True
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND30,30.0,27.76144578313253,0.34701807228915665,0.005950663201970352,0.10913326195511042,-0.34163027800010926,0.3486093583304505,-0.09445763154007727,-0.015222628071996036,-0.06978360713869478,-0.3416302780001105,0.4317630400249472,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.375,27.71076923076923,1.082611592271819,,True,False
MIX q=1.00 k=80 d1,mix,1.0,80.0,1,CAND40,40.0,27.76144578313253,0.34701807228915665,0.01068425075469781,0.1606003222653223,-0.26757481168197383,0.3841147733163695,-0.029730384452848656,-0.005476966405606909,-0.008128610957572625,-0.2675748116819734,0.465657569299201,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4114808265821501,0.5134011287989407,0.32723408114862934,-0.1802671218556241,0.3365430213925767,False,False,0.5,27.71076923076923,1.4434821230290917,0.5,False,True
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND4,4.0,26.27590361445783,0.32844879518072284,0.10122421937433956,0.5517293817157639,-0.4283101457845294,0.0547369180319421,0.94751400234374,0.13884460163853007,0.6800701540088522,-0.42831014578453075,0.31255238893885096,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.05,24.532307692307693,0.16305029474476357,0.05,False,True
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND5,5.0,26.27590361445783,0.32844879518072284,0.10561693694970531,0.5927929457573156,-0.3925228008669225,0.17985086807185585,0.9256066245226892,0.136025099734705,0.699142470979482,-0.3925228008669216,0.3970904882105969,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.0625,24.532307692307693,0.20381286843095447,,True,False
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND8,8.0,26.27590361445783,0.32844879518072284,0.09267881836125524,0.6079982389172515,-0.3371572318471534,0.26104136319323007,0.8856790581685428,0.11181375253198111,0.6808447055703969,-0.3371572318471522,0.4741969334156649,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.1,24.532307692307693,0.32610058948952714,0.1,False,True
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND10,10.0,26.27590361445783,0.32844879518072284,0.07221676149812706,0.5209355202246798,-0.3095219109378864,0.11249979571691707,0.8425279139198804,0.10044382913145422,0.6545512850084446,-0.30952191093788695,0.2674977072306474,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.125,24.532307692307693,0.40762573686190895,,True,False
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND15,15.0,26.27590361445783,0.32844879518072284,0.06265877889984273,0.5072536003826359,-0.2968879275347194,0.412120499587996,0.5877733650835542,0.05881701714905185,0.4590234932603193,-0.27685792980403223,0.6094395771031283,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.1875,24.532307692307693,0.6114386052928634,,True,False
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND20,20.0,26.27590361445783,0.32844879518072284,0.06882605937936237,0.587097334593607,-0.26215899585816727,0.49931691200805806,0.6632966214935881,0.06206948853897609,0.5102530009802105,-0.26215899585816693,0.7478062604820108,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.25,24.532307692307693,0.8152514737238179,0.25,True,True
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND30,30.0,26.27590361445783,0.32844879518072284,0.047964745729623504,0.49281774850776777,-0.23610778871940474,0.5452156357057327,0.4665301530122277,0.041714621211830005,0.40977993798062384,-0.23610778871940497,0.680455918397087,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.375,24.532307692307693,1.2228772105857268,,True,False
MIX q=1.00 k=80 d2,mix,1.0,80.0,2,CAND40,40.0,26.27590361445783,0.32844879518072284,0.036652218469629405,0.46180477470470005,-0.1827538480582498,0.5197266048078796,0.4383562654978641,0.03148254035737552,0.37300727043599313,-0.18275384805825057,0.680217710037916,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.6326390694808357,0.5621773824461005,0.6960689645109843,-0.1509834430791488,0.6024368542818375,False,False,0.5,24.532307692307693,1.6305029474476358,0.5,False,True
MIX q=1.00 k=80 d3,mix,1.0,80.0,3,CAND4,4.0,24.97469879518072,0.31218373493975904,0.11246586786656732,0.5770400951452751,-0.4520884304989278,0.19629251211866447,0.8922458044261891,0.1952244955405522,0.8541074157906877,-0.2829521212915136,0.058595851490406886,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5642444891564653,0.41159235028831453,0.7018988422629557,-0.15709515098544669,0.6458412282812667,False,False,0.05,22.523076923076925,0.17759562841530052,0.05,False,True
MIX q=1.00 k=80 d3,mix,1.0,80.0,3,CAND5,5.0,24.97469879518072,0.31218373493975904,0.09175775894925686,0.5206758368735378,-0.36836671310801683,0.171922484106248,0.8155249800305274,0.16519466138707872,0.8021729441261578,-0.25246241697557714,0.007815396422723015,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5642444891564653,0.41159235028831453,0.7018988422629557,-0.15709515098544669,0.6458412282812667,False,False,0.0625,22.523076923076925,0.22199453551912568,,True,False
MIX q=1.00 k=80 d3,mix,1.0,80.0,3,CAND8,8.0,24.97469879518072,0.31218373493975904,0.10255718070395492,0.6357252702000751,-0.34446215677379555,0.39588370221300756,0.8436019605023669,0.15543598549844706,0.8687571448024084,-0.22055716002191383,0.21448180869640024,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5642444891564653,0.41159235028831453,0.7018988422629557,-0.15709515098544669,0.6458412282812667,False,False,0.1,22.523076923076925,0.35519125683060104,0.1,False,True
MIX q=1.00 k=80 d3,mix,1.0,80.0,3,CAND10,10.0,24.97469879518072,0.31218373493975904,0.10258864137802037,0.6771948592216948,-0.2533558762951509,0.5378462804990117,0.8005560438180217,0.13549839010826048,0.8317030043701615,-0.20952789497664415,0.40245526602837084,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5642444891564653,0.41159235028831453,0.7018988422629557,-0.15709515098544669,0.6458412282812667,False,False,0.125,22.523076923076925,0.44398907103825136,,True,False
