panel,side,q,cadence,bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turn_yr,path4a,path4b
U56,LOW,0.1,Q,5,0.342488847551635,1.5355540790993927,-0.34083921416006924,1.599102005046826,1.4817443476229428,1.5064064941833386,1.0645923102227475,KILL(DD),KILL(DD)
U56,LOW,0.1,Q,10,0.34177470182887304,1.5329528910288162,-0.34106987397628774,1.5970870524935394,1.478351290716569,1.5030798677639992,1.0645923102227475,KILL(DD),KILL(DD)
U56,LOW,0.1,Q,25,0.33963371125182706,1.525127439414514,-0.34176144082096027,1.5910288924816227,1.4681355996939534,1.4930649619430678,1.0645923102227475,KILL(DD),KILL(DD)
U56,LOW,0.2,W,0,0.2275020979157496,1.40419227992584,-0.25491548401437814,1.5483307566740394,1.2438521805957017,1.3360603546789982,2.7415545077667884,KILL(DD),KILL(DD)
U56,LOW,0.2,W,5,0.225821229933594,1.3952939956175912,-0.25497063740504866,1.540824331737063,1.2331596112949257,1.3250514281862642,2.7415545077667884,KILL(DD),KILL(DD)
U56,LOW,0.2,W,10,0.22414255429547802,1.3863913238164027,-0.2550257879494199,1.5333146554516253,1.222460949922907,1.3140352971884888,2.7415545077667884,KILL(DD),KILL(DD)
U56,LOW,0.2,W,25,0.21911965424600877,1.3596579059342941,-0.25519122250565573,1.5107666959432517,1.1903299440715842,1.2809453365785968,2.7415545077667884,KILL(DD),KILL(DD)
U56,LOW,0.2,M,0,0.23034225358612614,1.4244729261460956,-0.25368369494241405,1.5573948264817565,1.2782099441236827,1.363009363659344,1.3169309346459064,KILL(DD),KILL(DD)
U56,LOW,0.2,M,5,0.22953387155929228,1.4202375116705606,-0.25370258829601167,1.5535445638954044,1.273439839847322,1.3580749026768468,1.3169309346459064,KILL(DD),KILL(DD)
U56,LOW,0.2,M,10,0.22872595023310316,1.4159985063786962,-0.25372148164960884,1.5496913104421675,1.2686652492765091,1.353135399656827,1.3169309346459064,KILL(DD),KILL(DD)
U56,LOW,0.2,M,25,0.22630494820562874,1.4032602396456952,-0.253778161710401,1.538113817725216,1.254314994800075,1.3382871098749989,1.3169309346459064,KILL(DD),KILL(DD)
U56,LOW,0.2,Q,0,0.23263627229369943,1.4327989834785761,-0.2435343477584665,1.5863527386393106,1.2611831238363183,1.3378457853499772,0.7671992589833186,KILL(DD),KILL(DD)
U56,LOW,0.2,Q,5,0.2321638136031381,1.430310211995667,-0.2435343477584666,1.584122718460854,1.2583450662095736,1.3349709553279474,0.7671992589833186,KILL(DD),KILL(DD)
U56,LOW,0.2,Q,10,0.23169147982576965,1.427818752688991,-0.24353434775846639,1.5818904377246814,1.2555037191477758,1.3320925905915957,0.7671992589833186,KILL(DD),KILL(DD)
U56,LOW,0.2,Q,25,0.23027522777354514,1.4203283901323953,-0.24353434775846627,1.5751801352129913,1.2469601503778414,1.3234365053000487,0.7671992589833186,KILL(DD),KILL(DD)
U56,LOW,0.3,W,0,0.19619339746939857,1.3092869777414726,-0.26309711341985753,1.4207965032227872,1.1897844548927634,1.2438692805435754,2.1722214494951206,KILL(DD),KILL(DD)
U56,LOW,0.3,W,5,0.19489525573566202,1.301766995692661,-0.26334855301542603,1.414768262445759,1.1806165679872938,1.2349675286440325,2.1722214494951206,KILL(DD),KILL(DD)
U56,LOW,0.3,W,10,0.19359846561640026,1.2942446344362362,-0.26359992434895463,1.408738066097007,1.1714460808722105,1.226063029430967,2.1722214494951206,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.3,W,25,0.18971619145649576,1.2716637430519833,-0.2643536289155167,1.3906359932925914,1.1439198133600894,1.1993338040720884,2.1722214494951206,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.3,M,0,0.19397279084513408,1.3037562603718775,-0.27072915668718367,1.4117225708356536,1.1874137625469228,1.2411657305005335,1.0286857316509628,KILL(DD),KILL(DD)
U56,LOW,0.3,M,5,0.19335966908255764,1.300207077010476,-0.2707959739935212,1.4085754551702645,1.1834047026607306,1.2372626675619425,1.0286857316509628,KILL(DD),KILL(DD)
U56,LOW,0.3,M,10,0.19274682429055834,1.2966558429013568,-0.2708627912998588,1.4054267582213658,1.1793930320534391,1.2333569468788954,1.0286857316509628,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.3,M,25,0.19090995064856942,1.2859899926228215,-0.27106324321887076,1.3959712884068187,1.167342579449997,1.2216240508470924,1.0286857316509628,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.3,Q,0,0.20239787431161838,1.3441012278014095,-0.2726072635973933,1.4269318200521814,1.255939359247963,1.30237457038879,0.6027789430125016,KILL(DD),KILL(DD)
U56,LOW,0.3,Q,5,0.2020357490343787,1.3420211972100053,-0.27260726359739296,1.4251497694632387,1.253525228385458,1.3000024928643887,0.6027789430125016,KILL(DD),KILL(DD)
U56,LOW,0.3,Q,10,0.20167369763379228,1.339939331906259,-0.27260726359739285,1.4233663637563314,1.2511087409128552,1.2976280071409751,0.6027789430125016,KILL(DD),KILL(DD)
U56,LOW,0.3,Q,25,0.2005879865989455,1.333682813907611,-0.27260726359739307,1.4180080678143079,1.243845275035261,1.29049023241884,0.6027789430125016,KILL(DD),KILL(DD)
U56,LOW,0.4,W,0,0.18401638151611532,1.3002911096695033,-0.25943361187516434,1.4409083382687244,1.1510878577076553,1.2352189158979305,2.2649045890141344,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,W,5,0.1826768228017388,1.2920229979852538,-0.2596159603229259,1.4334735654898587,1.1419135488091925,1.2260647333090178,2.2649045890141344,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,W,10,0.1813387254949701,1.2837522864880226,-0.2597982741708875,1.4260365660279324,1.1327361918594885,1.2169072575105917,2.2649045890141344,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,W,25,0.1773331866611807,1.2589250919675294,-0.260345008162828,1.4037126293576108,1.105186518636976,1.189415767704739,2.2649045890141344,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,M,0,0.17771019627864248,1.2736882994260432,-0.26488670244220525,1.4056018659049516,1.1328718311044734,1.2164898719411372,1.0159601284930075,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,M,5,0.17711249473283508,1.2699481967407342,-0.26490265042665906,1.4019450714051218,1.1290315814316976,1.2125671303694363,1.0159601284930075,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,M,10,0.1765150616978024,1.2662061100431659,-0.26491859841111265,1.3982863323498649,1.1251892929942895,1.2086421097944964,1.0159601284930075,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,M,25,0.1747243725995411,1.254968120242819,-0.26496644236447353,1.3872986136317405,1.1136503801122348,1.196853573752597,1.0159601284930075,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.4,Q,0,0.18213652324201934,1.2981911455321917,-0.2667407103147693,1.3978412637046227,1.192742927897422,1.2661473633717057,0.5856808777819784,KILL(DD),KILL(DD)
U56,LOW,0.4,Q,5,0.18179064122703914,1.2960410720357036,-0.2667407103147691,1.395859995309215,1.1904092590666524,1.2637662079268612,0.5856808777819784,KILL(DD),KILL(DD)
U56,LOW,0.4,Q,10,0.18144482965057573,1.2938891962994634,-0.2667407103147692,1.393877105587269,1.1880736198351263,1.2613829069155549,0.5856808777819784,KILL(DD),KILL(DD)
U56,LOW,0.4,Q,25,0.18040781746430268,1.2874228453687242,-0.2667407103147692,1.3879187774706512,1.1810549956655996,1.254220251836353,0.5856808777819784,KILL(DD),KILL(DD)
U56,LOW,0.5,W,0,0.16452576598150315,1.217802813189771,-0.2569223890630693,1.3282521484622585,1.1018557597498646,1.1853902766989703,1.6301380599300095,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,W,5,0.1635761764752408,1.2115660958527388,-0.25705961618141415,1.3227379335938554,1.0948485899897347,1.1785121496690647,1.6301380599300095,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,W,10,0.16262733498801807,1.2053288026031739,-0.25719682663175325,1.3172234129304576,1.087840510327125,1.1716329874301221,1.6301380599300095,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,W,25,0.15978529295219812,1.1866136826066833,-0.2576083579868229,1.3006781727981696,1.0668111003404432,1.1509895707608524,1.6301380599300095,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,M,0,0.16605802058912245,1.2469437668434946,-0.2507391816969541,1.326629879284902,1.1631363190910453,1.2443922890417074,0.7984184795599928,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,M,5,0.16559287209715423,1.2438738991781764,-0.2507537032749534,1.3238917037773648,1.1597097222245383,1.2410145987212298,0.7984184795599928,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,M,10,0.16512788853305538,1.2408027783175692,-0.25076822485295325,1.3211525265502904,1.1562816028974172,1.2376352868845188,0.7984184795599928,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,M,25,0.1637339268925888,1.2315819897054048,-0.25081178958695294,1.3129290508431999,1.145988237758961,1.2274877471351666,0.7984184795599928,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,Q,0,0.17139242843349556,1.2819164160754029,-0.24946292749407795,1.3876933524405384,1.171580269579838,1.2498584871013172,0.5049442590158065,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,Q,5,0.17109692014815092,1.2799770277356113,-0.24946292749407772,1.3858640477859139,1.16952417054317,1.24783101349528,0.5049442590158065,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,Q,10,0.17080146507137917,1.278036275876603,-0.24946292749407795,1.3840334125057723,1.1674666860915976,1.2458020742404776,0.5049442590158065,"KILL(H2,DD)",KILL(DD)
U56,LOW,0.5,Q,25,0.16991541903207996,1.272205901070735,-0.2494629274940776,1.3785335762972524,1.161285992049064,1.239706532753229,0.5049442590158065,"KILL(H2,DD)",KILL(DD)
U56,HIGH,0.1,W,0,0.11496161589299869,1.0088872706799275,-0.22494898603384772,1.0227506440092515,1.006904052964551,1.0680351550896394,1.025611720252838,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,W,5,0.11438998252915589,1.0043878696132673,-0.22504080156794493,1.0183262567345228,1.0023000043453094,1.0634078601646473,1.025611720252838,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,W,10,0.1138186342462928,0.9998881437463077,-0.22513260909529853,1.013901630300199,0.9976955754180653,1.0587801456898684,1.025611720252838,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,W,25,0.11210629850130127,0.9863870809064639,-0.22540798364165815,1.0006263781088336,0.9838800718169944,1.0448945523706066,1.025611720252838,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,M,0,0.11184268564336675,0.9921294561298499,-0.22215445335652484,1.017260650610273,0.9802106597891093,1.0452701862212908,0.49503209183662034,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,M,5,0.1115678093481598,0.9899588597101368,-0.22216725242806457,1.015206874491654,0.9779242620894623,1.0429770355200814,0.49503209183662034,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,M,10,0.1112929942928802,0.9877877609478748,-0.22218005149960418,1.0131526546444138,0.97563732046871,1.0406832931073986,0.49503209183662034,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,M,25,0.11046891644466839,0.9812714797273473,-0.22221844871422392,1.006987357727483,0.9687732646201012,1.0337985488212298,0.49503209183662034,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,Q,0,0.11478799641551651,1.0177485409270706,-0.2181386490132491,1.0395810023694572,1.009371719031513,1.0716844696216772,0.2804994951065304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,Q,5,0.11463175159009253,1.0165104995288798,-0.21813864901324898,1.0383902126442028,1.0080835168199638,1.0703810247388614,0.2804994951065304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,Q,10,0.11447552249950266,1.0152720201289704,-0.21813864901324886,1.037199010224858,1.0067948581270107,1.0690770820214066,0.2804994951065304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.1,Q,25,0.11400692962667103,1.0115539697181897,-0.21813864901324864,1.033622940889625,1.0029261603912365,1.0651622847292006,0.2804994951065304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,W,0,0.11152814491462526,0.9868517862384423,-0.21818818455421585,1.0026279746785212,0.9876075987088464,1.042277400884974,1.1423538279920242,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,W,5,0.11089352812396958,0.9818193074607803,-0.21826963725044224,0.9975721229142307,0.9825231482651949,1.0370858508313567,1.1423538279920242,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,W,10,0.11025926294534871,0.9767863025517278,-0.2183510837634952,0.9925158587097386,0.9774381036478778,1.0318936340119158,1.1423538279920242,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,W,25,0.10835857519222003,0.9616842289809817,-0.2185953862068476,0.9773446981570897,0.9621794981617258,1.0163130838738101,1.1423538279920242,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,M,0,0.1104409666557975,0.9846769109351086,-0.21612194233916704,0.9884053388564505,0.994610818936123,1.0505999753451438,0.5364625390702905,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,M,5,0.1101434902323577,0.9823165789998676,-0.21613483779393383,0.9859280602341336,0.9923098866419424,1.0482408411057798,0.5364625390702905,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,M,10,0.10984608531693074,0.9799556255269378,-0.21614773324870096,0.9834501198590334,0.9900083530191994,1.045881033850042,0.5364625390702905,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,M,25,0.1089542994657755,0.9728690748302151,-0.21618641961300167,0.9760123745124625,0.9831001790623783,1.0387976115381479,0.5364625390702905,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,Q,0,0.11311112371091214,1.005800260911825,-0.21265609447768885,0.994537448887175,1.028105097364883,1.0830779609954269,0.31433334200615304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,Q,5,0.11293634213630899,1.0044139288584832,-0.21265609447768885,0.9931385386970765,1.0267097911054215,1.0816625662076456,0.31433334200615304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,Q,10,0.11276158032972283,1.0030270457259098,-0.21265609447768863,0.9917390620183236,1.02531393567922,1.0802465748166914,0.31433334200615304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.2,Q,25,0.11223741350381666,0.998863111918061,-0.21265609447768863,0.9875372561906883,1.0211230960775968,1.0759950436956542,0.31433334200615304,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.3,W,0,0.10808820974593503,0.9740421028762496,-0.20776110612112753,0.9992570585302313,0.9702177881552541,1.0378080404882166,1.2211721477249,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.3,W,5,0.1074119114858958,0.9685703925010366,-0.2079050793306909,0.9940095806034824,0.9644861379404619,1.0321867871322825,1.2211721477249,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.3,W,10,0.1067360129870667,0.9630980177536967,-0.20804903175440004,0.9887615813473666,0.9587537442504644,1.0265647367369064,1.2211721477249,"KILL(H1,H2,DD)",KILL(DD)
U56,HIGH,0.3,W,25,0.10471071377054808,0.946677042639438,-0.20848076433274065,0.9730145751944878,0.9415522495518314,1.009693947899925,1.2211721477249,"KILL(H1,H2,DD)","KILL(DD,CAGR)"
U56,HIGH,0.3,M,0,0.10852040001502461,0.9820265695088082,-0.20154428698622862,0.9945989087525606,0.9881360177749657,1.055264666051611,0.5590913156148107,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,M,5,0.10821090923245036,0.9795301562623762,-0.20158045147677972,0.9920461578065631,0.9856413856663453,1.0528041649213973,0.5590913156148107,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,M,10,0.1079014957290767,0.9770330308876236,-0.20161661596733127,0.9894926909397416,0.9831460361419295,1.0503429008025158,0.5590913156148107,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,M,25,0.10697371872312744,0.969537429485272,-0.20172510943898525,0.9818280452407625,0.9756557294452721,1.042954576242825,0.5590913156148107,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,Q,0,0.108902466524746,0.984607345282236,-0.19723437952937073,1.008880684625377,0.9832590424839297,1.0497872407831066,0.3215112961000705,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,Q,5,0.1087243862377214,0.9831702667948109,-0.19723437952937128,1.0074566221413126,0.981788806000667,1.0483265777775819,0.3215112961000705,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,Q,10,0.1085463260641859,0.9817325685983825,-0.19723437952937117,1.0060319383993923,0.9803179444502811,1.0468652438734263,0.3215112961000705,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.3,Q,25,0.1080122662102121,0.9774157818290571,-0.19723437952937106,1.0017541837423738,0.975901637074593,1.0424772444290045,0.3215112961000705,"KILL(H1,H2,DD)",KEEP
U56,HIGH,0.4,W,0,0.10111581959345828,0.9223738667987199,-0.2016374167993319,0.8975859595488933,0.9607670450232589,1.0099440703687994,1.5908366038997983,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,W,5,0.10024039033303178,0.9152036900951833,-0.2017709018857733,0.8900271735711324,0.9537109473896839,1.0028870830517271,1.5908366038997983,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,W,10,0.09936563400801623,0.9080323812316251,-0.20190436967344638,0.8824676216711409,0.9466535447525628,0.9958286997873715,1.5908366038997983,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,W,25,0.0967453976478001,0.886511984244238,-0.20230466926000013,0.8597847896931494,0.9254737842250828,0.9746454602146942,1.5908366038997983,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.4,M,0,0.10439432102111224,0.9517638712601906,-0.1949338938270645,0.9240659667235874,0.9930286536423528,1.0421638045126063,0.6936822739336623,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,M,5,0.10401160453365987,0.9486427597936565,-0.1949466815562273,0.9205284353489431,0.9901378285175416,1.0392127829235094,0.6936822739336623,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,M,10,0.1036290059284557,0.945520595334297,-0.19495946928538976,0.9169895234402637,0.9872461062339353,1.0362607590649209,0.6936822739336623,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,M,25,0.1024819170864737,0.9361478819385708,-0.19499783247287805,0.9063646544873835,0.9785656305987777,1.0273987540433962,0.6936822739336623,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.4,Q,0,0.10596125957815095,0.9642038897282297,-0.19763409837981027,0.9645337518104055,0.9864401504736915,1.0379086060299527,0.38867126578518385,"KILL(H1,H2,DD)",KILL(CAGR)
U56,HIGH,0.4,Q,5,0.10574662040887883,0.9624640009795277,-0.197830405951415,0.9626658991727066,0.9847533278343488,1.0361863786626684,0.38867126578518385,"KILL(H1,H2,DD)",KILL(CAGR)
U56,HIGH,0.4,Q,10,0.10553201047333305,0.9607231958988891,-0.1980266790350117,0.9607969726763512,0.9830656487598555,1.0344632205773723,0.38867126578518385,"KILL(H1,H2,DD)",KILL(CAGR)
U56,HIGH,0.4,Q,25,0.10488835604422153,0.9554953292301449,-0.19861529139554968,0.9551838055285299,0.9779975154894862,1.0292882069039155,0.38867126578518385,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.5,W,0,0.10302780697147851,0.9426304604403214,-0.20214877942967757,0.9332171271261392,0.9794577153551943,1.0240914467563424,1.4587200431820722,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
U56,HIGH,0.5,W,5,0.10222322052962096,0.9359873170071661,-0.2027218228614045,0.9260444759873601,0.9729412153217762,1.017695947141862,1.4587200431820722,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,W,10,0.10141919995266724,0.9293435205640517,-0.20329446951667518,0.9188717260135963,0.9664238489543845,1.011299521079993,1.4587200431820722,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,W,25,0.09901052957691814,0.9094084916594084,-0.20501003146942776,0.8973532767614134,0.9468667852188014,0.9921049151893401,1.4587200431820722,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,M,0,0.10116019035225188,0.9257201050112102,-0.21051246578034066,0.9335643624017581,0.9496890830492964,0.9955573376602795,0.6885724801642777,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,M,5,0.10078125232511259,0.9226098782019495,-0.21074431326106036,0.9302222206959245,0.9466359008304411,0.992542409120337,0.6885724801642777,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,M,10,0.10040242941085342,0.919498654471721,-0.21097610107513443,0.9268788732900388,0.9435817924263148,0.9895264941932085,0.6885724801642777,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,M,25,0.09926665103948928,0.910159104128669,-0.2116711066500817,0.916841729561175,0.9344140011582229,0.9804729217889026,0.6885724801642777,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,Q,0,0.10131119097015695,0.9257279204618948,-0.20818805313722577,0.8882332763949151,0.9801511712655906,1.0238118063015331,0.41805154925053617,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,Q,5,0.10108121007824433,0.9238511999534054,-0.20833790941383257,0.8861000605272693,0.9783903633096026,1.0220738506734837,0.41805154925053617,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,Q,10,0.10085126313942738,0.9219735017607011,-0.20848774532192027,0.8839655256069384,0.9766287035082618,1.0203350009004566,0.41805154925053617,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
U56,HIGH,0.5,Q,25,0.10016162601023204,0.9163345984705515,-0.20893713085262,0.8775540923753804,0.971338659086738,1.0151131323734988,0.41805154925053617,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
broad136,LOW,0.1,W,0,0.2724638635713925,1.533773203592936,-0.24418773748776934,1.6594266617582993,1.3975245774699696,1.4912764044115938,3.6123015304259525,KILL(DD),KILL(DD)
broad136,LOW,0.1,W,5,0.27016950344378365,1.5228974168335472,-0.24447974717958187,1.6505195841597746,1.3841119512878484,1.4775579457452646,3.6123015304259525,KILL(DD),KILL(DD)
broad136,LOW,0.1,W,10,0.267879124806796,1.512015705172002,-0.244771671375972,1.6416080916379105,1.3706914905784546,1.463830571567069,3.6123015304259525,KILL(DD),KILL(DD)
broad136,LOW,0.1,W,25,0.2610318114407928,1.4793363242554898,-0.24564693116709235,1.6148478332050458,1.3303855175405064,1.4225975093604468,3.6123015304259525,KILL(DD),KILL(DD)
broad136,LOW,0.1,M,0,0.2725055657392714,1.5569225604675512,-0.24274166437674938,1.711752946584837,1.385855546354539,1.4701832332812808,1.716687452867653,KILL(DD),KILL(DD)
broad136,LOW,0.1,M,5,0.27141462177254017,1.551665987462711,-0.24275861067203253,1.707275839046113,1.3795175194363247,1.4638039796845108,1.716687452867653,KILL(DD),KILL(DD)
broad136,LOW,0.1,M,10,0.27032450004615693,1.5464044570276811,-0.2427755569673158,1.7027951217242563,1.373172611605835,1.4574174110659304,1.716687452867653,KILL(DD),KILL(DD)
broad136,LOW,0.1,M,25,0.26705906290915005,1.5305906330836838,-0.2428263958531658,1.6893316033521448,1.3540975506387385,1.438214771914357,1.716687452867653,KILL(DD),KILL(DD)
broad136,LOW,0.1,Q,0,0.28021910447874654,1.5999677321651729,-0.2304100504850627,1.755392836956614,1.42869508989519,1.5057087961143185,1.0149891398169715,KILL(DD),KILL(DD)
broad136,LOW,0.1,Q,5,0.27956993317466283,1.596838998331983,-0.23041005048506302,1.7527502722755817,1.424902023761302,1.5018856811562034,1.0149891398169715,KILL(DD),KILL(DD)
broad136,LOW,0.1,Q,10,0.2789209913175934,1.5937056724066294,-0.2304100504850627,1.7501044377522763,1.4211024522953193,1.4980557908044188,1.0149891398169715,KILL(DD),KILL(DD)
broad136,LOW,0.1,Q,25,0.27697554192649076,1.5842784185909435,-0.23041005048506324,1.7421474741658982,1.4096652104351952,1.4865259779940663,1.0149891398169715,KILL(DD),KILL(DD)
broad136,LOW,0.2,W,0,0.2185016504047177,1.4240523671105794,-0.26445261276031384,1.5471624037438727,1.293043845943435,1.3652965832677102,2.7657523653446225,KILL(DD),KILL(DD)
broad136,LOW,0.2,W,5,0.21681785815363663,1.4145459154025584,-0.26463646385743733,1.5388921852836284,1.2821845098224562,1.3545695090530505,2.7657523653446225,KILL(DD),KILL(DD)
broad136,LOW,0.2,W,10,0.21513632278336914,1.4050369666240454,-0.26482028113465395,1.530619912929511,1.2713221028933812,1.343839174394668,2.7657523653446225,KILL(DD),KILL(DD)
broad136,LOW,0.2,W,25,0.21010522864654724,1.376495808385751,-0.26537153008840153,1.5057912686277901,1.2387173546243206,1.3116295017363169,2.7657523653446225,KILL(DD),KILL(DD)
broad136,LOW,0.2,M,0,0.214816080635563,1.4296130693829776,-0.25018001709733395,1.5191050782964277,1.3342959946450454,1.4088431748855708,1.272378992345834,KILL(DD),KILL(DD)
broad136,LOW,0.2,M,5,0.2140441305065175,1.4251822808079397,-0.25020454310420726,1.5152442496357885,1.3292238023224219,1.4037843434968986,1.272378992345834,KILL(DD),KILL(DD)
broad136,LOW,0.2,M,10,0.21327262014891035,1.4207486659847481,-0.25022906911108056,1.51138116006865,1.3241481603797507,1.3987217910236869,1.272378992345834,KILL(DD),KILL(DD)
broad136,LOW,0.2,M,25,0.21096072547714795,1.4074311243716933,-0.2503026471317007,1.4997784980201179,1.3089009226830128,1.383512192859021,1.272378992345834,KILL(DD),KILL(DD)
broad136,LOW,0.2,Q,0,0.2168723776641428,1.4523107139051183,-0.25130218969177875,1.5477268746997357,1.3508569349393773,1.4185515322650841,0.7167793069530323,KILL(DD),KILL(DD)
broad136,LOW,0.2,Q,5,0.2164364237203602,1.4497767937860988,-0.2513021896917783,1.545466076258731,1.3480198612932233,1.4156681058831462,0.7167793069530323,KILL(DD),KILL(DD)
broad136,LOW,0.2,Q,10,0.21600058036076542,1.447240276911369,-0.2513021896917784,1.54320305041678,1.345179812260359,1.4127814270979169,0.7167793069530323,KILL(DD),KILL(DD)
broad136,LOW,0.2,Q,25,0.21469371360989764,1.439615286619975,-0.2513021896917782,1.5364007091937788,1.3366420079981336,1.404102080883131,0.7167793069530323,KILL(DD),KILL(DD)
broad136,LOW,0.3,W,0,0.19521616385772966,1.3424301604436901,-0.2782048861223996,1.4556428672231012,1.2238665976036782,1.3065761843103487,2.347045392890378,KILL(DD),KILL(DD)
broad136,LOW,0.3,W,5,0.19381408977372416,1.3339965682541606,-0.27839494754749705,1.4478416180781484,1.2147615273398804,1.2973265989791194,2.347045392890378,KILL(DD),KILL(DD)
broad136,LOW,0.3,W,10,0.19241361733914797,1.3255617270523226,-0.27858496945682953,1.4400391694886867,1.2056551659917414,1.2880754564582044,2.347045392890378,KILL(DD),KILL(DD)
broad136,LOW,0.3,W,25,0.1882217921317424,1.300250107269651,-0.27915479815103794,1.4166249558866573,1.1783288155441412,1.2603131948896131,2.347045392890378,KILL(DD),KILL(DD)
broad136,LOW,0.3,M,0,0.18872911982692098,1.321124123182823,-0.27252928797228837,1.434130332356783,1.202092866681083,1.28624958509413,1.0462015378099587,KILL(DD),KILL(DD)
