panel,depth,gross,cadence,construction,IS_spread,isSharpe,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,oH1,oH2,mean_gross,turn_yr,base_oSharpe,base_oMaxDD,base_oCAGR,spy_oSharpe,spy_oCAGR,spy_oMaxDD,full_p4a,full_p4b,o4a_strict,o4a_lenient,beat_base,beat_spy,f4b
SMALL439,0.5,0.75,M,RESPREAD,0.034457192601831665,0.6809028748906252,0.08498093553816721,0.6039464335117003,-0.3522388019846503,0.6992993802946352,0.5454026981266574,0.08336277566454808,0.5678691072332419,-0.3522388019846483,0.7587890225656706,0.3649459502997528,0.7480898541461225,3.2501157409632007,0.5664863714962136,-0.1470362580000889,0.03837588361212907,0.8820106885412021,0.15450723909089636,-0.33717256775620263,False,False,False,False,True,False,"H1,H2,OOS,DD,CAGR"
SMALL439,0.5,1.0,M,RESPREAD,0.04100750778305429,0.6833826960433684,0.10982844746675435,0.6046109305066506,-0.4563635435759986,0.701213176308565,0.5460122073493454,0.10674581581226783,0.5679781955362471,-0.4563635435759974,0.7526046393535867,0.36916654464470444,0.9969496695475343,4.328391148320474,0.5664863714962136,-0.1470362580000889,0.03837588361212907,0.8820106885412021,0.15450723909089636,-0.33717256775620263,False,False,False,False,True,False,"H1,H2,OOS,DD"
U56,0.05,0.5,W,RESPREAD,0.3106139290154708,1.3651671937934928,0.2058146729368262,1.1486178998825496,-0.21994469759586832,1.3447508432742143,1.027350780981562,0.2054706541104352,1.0396171662745695,-0.21994469759586843,1.125270724604835,0.9654117344750751,0.5009895427831623,7.644671316457901,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.05,0.75,W,RESPREAD,0.3116010872806454,1.366384729863397,0.30989252830855296,1.1522945745487068,-0.3169907859832155,1.3469131896309396,1.0324242811681075,0.3060055295152557,1.0448612051569839,-0.3169907859832152,1.1273586382569152,0.9733708032425703,0.7506991389942106,11.351656829073018,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.05,1.0,W,RESPREAD,0.31210484037570296,1.367112643295798,0.4126621090974558,1.155581003506581,-0.4059222202180761,1.3485709323815422,1.0372259018234748,0.4023244097390377,1.049805123337528,-0.4059222202180762,1.1291692577965193,0.9809934185393714,1.0,15.088245901931478,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.1,0.5,M,RESPREAD,0.3607198675426663,1.3190187617366758,0.17476208567789708,1.242582233938782,-0.18769643344210618,1.3434339718438595,1.1979409388430977,0.19244544616026849,1.2185991599870554,-0.1876964334421063,1.2349917472444074,1.2029802381016803,0.5035715370202677,3.005339544233746,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,False,False,False,True,-
U56,0.1,0.75,M,RESPREAD,0.3644859443627003,1.323376088418628,0.2657894367242526,1.2487711042321494,-0.27385341931531526,1.3497949911187979,1.2041323452013966,0.2924566624336671,1.225817384053965,-0.27385341931531537,1.2405982169836565,1.2115550258200274,0.7525447947529652,4.464849406995732,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.1,1.0,M,RESPREAD,0.36809365750978484,1.3275676307599953,0.35872793438969786,1.254594352158958,-0.3549708449849083,1.3559009622388851,1.210032125700822,0.3942185031108476,1.2326601734889786,-0.3549708449849083,1.2458627564265463,1.2197401882888808,1.0,5.92963111993193,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.2,0.5,M,RESPREAD,0.19218227781967734,1.2371261339952175,0.13676958141818818,1.1894329943045743,-0.18314577361387485,1.320953926501263,1.1205478459499973,0.15104279671713283,1.1780315490061704,-0.18314577361387485,1.2289487662871659,1.1262403360360667,0.5029614461804269,2.7859015322612977,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,False,False,False,True,-
U56,0.2,0.75,M,RESPREAD,0.19163324835846285,1.2377569627101601,0.2073503397720149,1.1928295546515562,-0.264298803362243,1.322587962225314,1.1255762780094418,0.22928555298481412,1.1832511232441458,-0.2642988033622432,1.231967165592698,1.1334611782584807,0.7521302372296935,4.147538405992122,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.2,1.0,M,RESPREAD,0.19097898328305374,1.2382620032849891,0.27910299127501026,1.195993915512439,-0.33936726750208857,1.3240151349314244,1.1304760065527932,0.3089758320421214,1.1882399839978566,-0.33936726750208845,1.2347384273766648,1.1404822529278966,1.0,5.51421836507509,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.3,0.5,M,RESPREAD,0.1969975270524178,1.2395415090674808,0.11653503580736069,1.156697908169279,-0.1698864604859941,1.328311900401911,1.0452252937957942,0.1225240461686612,1.114263064467363,-0.16988646048599398,1.1366299733876262,1.091102977492618,0.5024734425790028,2.4251225551627007,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,True,False,False,False,True,-
U56,0.3,0.75,M,RESPREAD,0.19562239613304477,1.2401280766875784,0.17624070117245938,1.1584177165070986,-0.24650811734473654,1.3294452068702922,1.0478257338935022,0.18511441000891504,1.1168822718921272,-0.246508117344737,1.1381305794401109,1.0949694760906508,0.7517850125394921,3.608327745846023,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.3,1.0,M,RESPREAD,0.1941123061777803,1.2405341548250561,0.2366829557344634,1.1599434548207677,-0.3181205698031656,1.3303386573093698,1.050368852408143,0.24831243482353216,1.1193523198135502,-0.3181205698031657,1.1394176507079006,1.0987913979306536,1.0,4.796735861759139,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.5,0.5,M,RESPREAD,0.14439575057255194,1.1968513770753673,0.09995686960958472,1.1235141401289814,-0.16822312566110453,1.2875635000374082,1.005444923405958,0.10245928426765016,1.078699028424587,-0.16822312566110398,1.1047318822785566,1.052133574995059,0.5020961895374533,1.817507738123336,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,CAGR
U56,0.5,0.75,M,RESPREAD,0.1440446196242413,1.197434879790474,0.15092067729720582,1.1241210473565244,-0.24480282045956314,1.2882006256110174,1.0065860435933198,0.1545069941620152,1.0795560328392693,-0.24480282045956325,1.1043055489527902,1.0545324970486676,0.7515158852178343,2.7013211155192303,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
U56,0.5,1.0,M,RESPREAD,0.143623880406627,1.1978522923384398,0.20237157896511215,1.1245236959502405,-0.3167624472123588,1.288623479741479,1.0076298012026284,0.2068969869700883,1.0802315251893782,-0.3167624472123588,1.1036509284256917,1.0568552758926524,0.9999999999999998,3.5924956057632835,1.2834365112057167,-0.1189656784685903,0.09477776188225273,0.872122672456382,0.15237187725667578,-0.33717256775620263,False,False,False,False,False,True,DD
