panel,basis,book,family,null,window,gross_ratio,inc_mean_gross,_dSh_H1,_dSh_H2,_dMaxDD_pp,R0_CURRENT,_n_R1a_ACTIVE_GROSS,R1a_ACTIVE_GROSS,_n_R1b_ACTIVE_DIFF,R1b_ACTIVE_DIFF,_blockshare,R2_BLOCKS p=0.50,R2_BLOCKS p=0.60,R2_BLOCKS p=0.70,R2_BLOCKS p=0.80,R2_BLOCKS p=0.90,R2_BLOCKS p=1.00,_minmargin,R3_MARGIN m=0.00,R3_MARGIN m=0.05,R3_MARGIN m=0.10,R3_MARGIN m=0.20,R3_MARGIN m=0.30
U56,MEAN,BAND c=0.06,BAND,False,OOS,0.9560873573446848,0.5094463645762318,-0.11258420285120074,-0.033889964564738584,-1.931647685639648,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.11258420285120074,False,False,False,False,False
U56,MEAN,BAND c=0.10,BAND,False,FULL,0.9710056265906074,0.5173893313150463,0.018877402659687625,-0.07329064781199035,-0.6322111858967583,False,4448,False,4448,False,0.38461538461538464,False,False,False,False,False,False,-0.07329064781199035,False,False,False,False,False
U56,MEAN,BAND c=0.10,BAND,False,IS,0.9710056265906074,0.5173893313150463,-0.028211600238402856,0.12728959429611142,-1.559845388518688,False,2007,False,2007,False,0.6666666666666666,False,False,False,False,False,False,-0.028211600238402856,False,False,False,False,False
U56,MEAN,BAND c=0.10,BAND,False,OOS,0.9710056265906074,0.5173893313150463,-0.08740256591203988,-0.07482835642956709,-0.6322111858968249,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.08740256591203988,False,False,False,False,False
U56,MEAN,MAXVOL m=0.45,MAXVOL,False,FULL,1.2752920375616883,0.6793626034097396,-0.08347087213858662,-0.07028442633738474,0.053763548441287945,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.08347087213858662,False,False,False,False,False
U56,MEAN,MAXVOL m=0.45,MAXVOL,False,IS,1.2752920375616883,0.6793626034097396,0.07312870679386618,-0.25051887475422996,0.0069980844851436075,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.25051887475422996,False,False,False,False,False
U56,MEAN,MAXVOL m=0.45,MAXVOL,False,OOS,1.2752920375616883,0.6793626034097396,-0.027773606091271663,-0.09670558913080396,0.05376354844127684,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.09670558913080396,False,False,False,False,False
U56,MEAN,MAXVOL m=0.60,MAXVOL,False,FULL,1.3510453133975828,0.7196752783552481,-0.0700782010771126,-0.07920892244110811,-0.7703279237281868,False,4448,False,4448,False,0.07692307692307693,False,False,False,False,False,False,-0.07920892244110811,False,False,False,False,False
U56,MEAN,MAXVOL m=0.60,MAXVOL,False,IS,1.3510453133975828,0.7196752783552481,0.1174854804584552,-0.19551059522473424,-1.3650961746460744,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.19551059522473424,False,False,False,False,False
U56,MEAN,MAXVOL m=0.60,MAXVOL,False,OOS,1.3510453133975828,0.7196752783552481,-0.07395612732259949,-0.10130772995846171,-0.770327923728209,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.10130772995846171,False,False,False,False,False
U56,MEAN,MAXVOL m=0.80,MAXVOL,False,FULL,1.3873811374918068,0.7231502988457273,-0.04548660040682839,-0.15614121933751846,-2.6865805334364112,False,4448,False,4448,False,0.15384615384615385,False,False,False,False,False,False,-0.15614121933751846,False,False,False,False,False
U56,MEAN,MAXVOL m=0.80,MAXVOL,False,IS,1.3873811374918068,0.7231502988457273,0.09760248274324668,-0.08796732600715829,-1.0055317430826771,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.08796732600715829,False,False,False,False,False
U56,MEAN,MAXVOL m=0.80,MAXVOL,False,OOS,1.3873811374918068,0.7231502988457273,-0.18095865076851592,-0.14723564558119684,-2.6865805334364334,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.18095865076851592,False,False,False,False,False
U56,MEAN,MAXVOL m=1.00,MAXVOL,False,FULL,1.3998182801048475,0.7231502988457273,-0.032733090559918576,-0.1378654336202032,-4.741109694250511,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.1378654336202032,False,False,False,False,False
U56,MEAN,MAXVOL m=1.00,MAXVOL,False,IS,1.3998182801048475,0.7231502988457273,0.12750320852564134,-0.08177683718208661,-1.312911655964022,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.08177683718208661,False,False,False,False,False
U56,MEAN,MAXVOL m=1.00,MAXVOL,False,OOS,1.3998182801048475,0.7231502988457273,-0.1614161904747351,-0.14495398205838173,-4.741109694250545,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.1614161904747351,False,False,False,False,False
U56,MEAN,DEGROSS G=0.25,DEGROSS,False,FULL,0.4696548430722125,0.25035283704672656,-0.037683238891174975,-0.12142254218499837,-2.199714127968133,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.12142254218499837,False,False,False,False,False
U56,MEAN,DEGROSS G=0.25,DEGROSS,False,IS,0.4696548430722125,0.25035283704672656,0.11585557824061954,-0.059216639485607514,-0.592351552383108,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.059216639485607514,False,False,False,False,False
U56,MEAN,DEGROSS G=0.25,DEGROSS,False,OOS,0.4696548430722125,0.25035283704672656,-0.1484074363948189,-0.1452056838930511,-2.199714127968111,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.1484074363948189,False,False,False,False,False
U56,MEAN,DEGROSS G=0.50,DEGROSS,False,FULL,0.9389828676634928,0.5003391619898616,-0.036742831937384146,-0.12037112463465371,-4.115183176896653,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.12037112463465371,False,False,False,False,False
U56,MEAN,DEGROSS G=0.50,DEGROSS,False,IS,0.9389828676634928,0.5003391619898616,0.11866928600565896,-0.060345001757389216,-1.1060022595738794,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.060345001757389216,False,False,False,False,False
U56,MEAN,DEGROSS G=0.50,DEGROSS,False,OOS,0.9389828676634928,0.5003391619898616,-0.1479767556975906,-0.14425867398036651,-4.115183176896641,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.1479767556975906,False,False,False,False,False
U56,MEAN,DEGROSS G=0.75,DEGROSS,False,FULL,1.40801542098606,0.7231502988457273,-0.03566701547776496,-0.11942279865754668,-6.33759865349528,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.11942279865754668,False,False,False,False,False
U56,MEAN,DEGROSS G=0.75,DEGROSS,False,IS,1.40801542098606,0.7231502988457273,0.12149985971686394,-0.061214916558119725,-1.9306390224132386,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.061214916558119725,False,False,False,False,False
U56,MEAN,DEGROSS G=0.75,DEGROSS,False,OOS,1.40801542098606,0.7231502988457273,-0.14786602415533623,-0.1431995660871711,-6.33759865349528,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.14786602415533623,False,False,False,False,False
U56,MEAN,DEGROSS G=1.00,DEGROSS,False,FULL,1.8767840405500882,0.7231502988457273,-0.034148908210499984,-0.11968467693422591,-12.990705394839107,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.11968467693422591,False,False,False,False,False
U56,MEAN,DEGROSS G=1.00,DEGROSS,False,IS,1.8767840405500882,0.7231502988457273,0.12351431797298784,-0.060239227720850774,-5.841878683807533,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.060239227720850774,False,False,False,False,False
U56,MEAN,DEGROSS G=1.00,DEGROSS,False,OOS,1.8767840405500882,0.7231502988457273,-0.15082574236000057,-0.14130589275705663,-12.990705394839097,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.15082574236000057,False,False,False,False,False
U56,MEAN,TOPN n=3,TOPN,False,FULL,1.3866997849831386,0.7231502988457273,0.0892402359115303,-0.18775107405260472,-18.30652574930638,False,4448,False,4448,False,0.5384615384615384,False,False,False,False,False,False,-0.18775107405260472,False,False,False,False,False
U56,MEAN,TOPN n=3,TOPN,False,IS,1.3866997849831386,0.7231502988457273,0.034473317854499586,0.40363675496674767,-8.459907617465346,False,2007,False,2007,False,1.0,False,False,False,False,False,False,0.034473317854499586,False,False,False,False,False
U56,MEAN,TOPN n=3,TOPN,False,OOS,1.3866997849831386,0.7231502988457273,-0.27745169735123865,-0.27248717797074473,-18.306525749306402,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.27745169735123865,False,False,False,False,False
U56,MEAN,TOPN n=5,TOPN,False,FULL,1.3908189163902047,0.7231502988457273,0.050061706573679476,-0.11455858847288858,-12.26576036971344,False,4448,False,4448,False,0.5384615384615384,False,False,False,False,False,False,-0.11455858847288858,False,False,False,False,False
U56,MEAN,TOPN n=5,TOPN,False,IS,1.3908189163902047,0.7231502988457273,-0.012498207050555488,0.3097457197365947,-8.355970144778702,False,2007,False,2007,False,1.0,False,False,False,False,False,False,-0.012498207050555488,False,False,False,False,False
U56,MEAN,TOPN n=5,TOPN,False,OOS,1.3908189163902047,0.7231502988457273,-0.28329983239756884,-0.10977988623239587,-12.26576036971344,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.28329983239756884,False,False,False,False,False
U56,MEAN,TOPN n=10,TOPN,False,FULL,1.3985908465612513,0.7231502988457273,-0.05572268465143715,-0.15778872755777495,-7.903413910876078,False,4448,False,4448,False,0.3076923076923077,False,False,False,False,False,False,-0.15778872755777495,False,False,False,False,False
U56,MEAN,TOPN n=10,TOPN,False,IS,1.3985908465612513,0.7231502988457273,-0.13751816646958614,0.18187495164071055,-4.627184295252585,False,2007,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.13751816646958614,False,False,False,False,False
U56,MEAN,TOPN n=10,TOPN,False,OOS,1.3985908465612513,0.7231502988457273,-0.3611271874571229,-0.07627378026933207,-7.903413910876022,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.3611271874571229,False,False,False,False,False
U56,MEAN,TOPN n=20,TOPN,False,FULL,1.402111953168966,0.7231502988457273,0.040864696048535265,-0.07768886473849324,-6.0221050931345115,False,4448,False,4448,False,0.5384615384615384,False,False,False,False,False,False,-0.07768886473849324,False,False,False,False,False
U56,MEAN,TOPN n=20,TOPN,False,IS,1.402111953168966,0.7231502988457273,0.02209524054818257,0.14472287725867727,-1.1156871391574619,False,2007,False,2007,False,1.0,False,False,False,False,False,False,0.02209524054818257,False,False,False,False,False
U56,MEAN,TOPN n=20,TOPN,False,OOS,1.402111953168966,0.7231502988457273,-0.1472794597193292,-0.06976933324997248,-6.0221050931345,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.1472794597193292,False,False,False,False,False
U56,MEAN,SPYFILT L=100,SPYFILT,False,FULL,1.1192779626412712,0.5963245958002162,-0.12494665353084367,-0.04900928070503485,-1.884919192193013,False,3536,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.12494665353084367,False,False,False,False,False
U56,MEAN,SPYFILT L=100,SPYFILT,False,IS,1.1192779626412712,0.5963245958002162,0.12143330588530843,-0.4682924940884947,-6.2979132892814205,False,1583,False,2007,False,0.3333333333333333,False,False,False,False,False,False,-0.4682924940884947,False,False,False,False,False
U56,MEAN,SPYFILT L=100,SPYFILT,False,OOS,1.1192779626412712,0.5963245958002162,0.025156108026872737,-0.06368053889111969,-1.884919192193013,False,1953,False,2441,False,0.2,False,False,False,False,False,False,-0.06368053889111969,False,False,False,False,False
U56,MEAN,SPYFILT L=200,SPYFILT,False,FULL,1.1630056964709294,0.6196004602824977,-0.20563931282390868,-0.02202530253855617,-0.246886239580546,False,3674,False,4448,False,0.15384615384615385,False,False,False,False,False,False,-0.20563931282390868,False,False,False,False,False
U56,MEAN,SPYFILT L=200,SPYFILT,False,IS,1.1630056964709294,0.6196004602824977,-0.24423511381945562,-0.20574467967286614,-5.0522224603137715,False,1647,False,2007,False,0.0,False,False,False,False,False,False,-0.24423511381945562,False,False,False,False,False
U56,MEAN,SPYFILT L=200,SPYFILT,False,OOS,1.1630056964709294,0.6196004602824977,0.039932730276202255,-0.054788543555432945,3.173527568079426,False,2027,False,2441,False,0.2,False,False,False,False,False,False,-0.054788543555432945,False,False,False,False,False
U56,MEAN,MADIST q=0.20,MADIST,False,FULL,0.27153551278889637,0.14476817731497954,-0.11907629969013755,-0.11832671862504474,-1.101878318832672,False,4448,False,4448,False,0.38461538461538464,False,False,False,False,False,False,-0.11907629969013755,False,False,False,False,False
U56,MEAN,MADIST q=0.20,MADIST,False,IS,0.27153551278889637,0.14476817731497954,-0.13705462739580432,0.07460034067161891,-0.6993180370545526,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.13705462739580432,False,False,False,False,False
U56,MEAN,MADIST q=0.20,MADIST,False,OOS,0.27153551278889637,0.14476817731497954,-0.08552139418195903,-0.28472148306468437,-1.1018783188327053,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.28472148306468437,False,False,False,False,False
U56,MEAN,MADIST q=0.50,MADIST,False,FULL,0.6960959895055141,0.3709892829968596,0.03688031239318823,-0.06523415436754743,-2.1981367272613683,False,4448,False,4448,False,0.38461538461538464,False,False,False,False,False,False,-0.06523415436754743,False,False,False,False,False
U56,MEAN,MADIST q=0.50,MADIST,False,IS,0.6960959895055141,0.3709892829968596,0.1358932671520453,0.02777092223511679,0.13272864176629984,True,2007,True,2007,True,1.0,True,True,True,True,True,True,0.02777092223511679,True,False,False,False,False
U56,MEAN,MADIST q=0.50,MADIST,False,OOS,0.6960959895055141,0.3709892829968596,-0.08979154311788506,-0.1087688426459299,-2.1981367272614016,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.1087688426459299,False,False,False,False,False
U56,MEAN,STOP s=0.10,STOP,False,FULL,0.9248699136836016,0.4928246093008221,-0.24371322835242237,-0.15807791231407076,1.6797922139212162,False,4448,False,4448,False,0.07692307692307693,False,False,False,False,False,False,-0.24371322835242237,False,False,False,False,False
U56,MEAN,STOP s=0.10,STOP,False,IS,0.9248699136836016,0.4928246093008221,-0.1523263588296112,-0.4340564910918935,-0.7970538764417223,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.4340564910918935,False,False,False,False,False
U56,MEAN,STOP s=0.10,STOP,False,OOS,0.9248699136836016,0.4928246093008221,0.03657230092411856,-0.3185908480715176,1.6797922139212829,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.3185908480715176,False,False,False,False,False
U56,MEAN,STOP s=0.20,STOP,False,FULL,1.251509539618045,0.6667056622881461,-0.00652485305170436,-0.14068589088512606,-0.6441606407489031,False,4448,False,4448,False,0.23076923076923078,False,False,False,False,False,False,-0.14068589088512606,False,False,False,False,False
U56,MEAN,STOP s=0.20,STOP,False,IS,1.251509539618045,0.6667056622881461,0.1009121469685641,-0.09472171007610242,0.20096726600763448,False,2007,False,2007,False,0.6666666666666666,True,True,False,False,False,False,-0.09472171007610242,False,False,False,False,False
U56,MEAN,STOP s=0.20,STOP,False,OOS,1.251509539618045,0.6667056622881461,-0.052606320223958836,-0.2304355166397375,-0.6441606407489253,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.2304355166397375,False,False,False,False,False
U56,MEAN,VOLTGT t=0.08,VOLTGT,False,FULL,1.2898055950647183,0.687086441572384,-0.025881512237369675,-0.020610945974087302,3.1336675000543823,False,4448,False,4448,False,0.38461538461538464,False,False,False,False,False,False,-0.025881512237369675,False,False,False,False,False
U56,MEAN,VOLTGT t=0.08,VOLTGT,False,IS,1.2898055950647183,0.687086441572384,0.19622942741024574,-0.3962040803018221,1.1418412540165734,False,2007,False,2007,False,0.6666666666666666,True,True,False,False,False,False,-0.3962040803018221,False,False,False,False,False
U56,MEAN,VOLTGT t=0.08,VOLTGT,False,OOS,1.2898055950647183,0.687086441572384,0.10700930711779177,-0.04117303869051536,3.1336675000543712,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.04117303869051536,False,False,False,False,False
U56,MEAN,VOLTGT t=0.12,VOLTGT,False,FULL,1.615562821507037,0.7231502988457273,0.028111722674506234,-0.011799567208127915,-0.251670441810814,False,4448,False,4448,False,0.38461538461538464,False,False,False,False,False,False,-0.011799567208127915,False,False,False,False,False
U56,MEAN,VOLTGT t=0.12,VOLTGT,False,IS,1.615562821507037,0.7231502988457273,0.13977075094401714,-0.1237832883033998,-1.9432712347602688,False,2007,False,2007,False,0.6666666666666666,False,False,False,False,False,False,-0.1237832883033998,False,False,False,False,False
U56,MEAN,VOLTGT t=0.12,VOLTGT,False,OOS,1.615562821507037,0.7231502988457273,0.035429123483784686,-0.012194171895515193,-0.251670441810814,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.012194171895515193,False,False,False,False,False
U56,MEAN,VOLTGT t=0.16,VOLTGT,False,FULL,1.7544303115531004,0.7231502988457273,0.05453750710384497,-0.0490483446122032,-3.6731287161193005,False,4448,False,4448,False,0.46153846153846156,False,False,False,False,False,False,-0.0490483446122032,False,False,False,False,False
U56,MEAN,VOLTGT t=0.16,VOLTGT,False,IS,1.7544303115531004,0.7231502988457273,0.18217736806560203,-0.04682142914962162,-3.6407561288698154,False,2007,False,2007,False,0.6666666666666666,False,False,False,False,False,False,-0.04682142914962162,False,False,False,False,False
U56,MEAN,VOLTGT t=0.16,VOLTGT,False,OOS,1.7544303115531004,0.7231502988457273,0.012853193299717125,-0.08965000032270298,-3.6731287161193116,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.08965000032270298,False,False,False,False,False
U56,MEAN,RULES v1 (previous),LIVE,False,FULL,1.406685719434607,0.7231502988457273,-0.5771606452803495,-0.5165242413417686,2.36043259764781,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.5771606452803495,False,False,False,False,False
U56,MEAN,RULES v1 (previous),LIVE,False,IS,1.406685719434607,0.7231502988457273,-0.23734799206451962,-0.9068802377280706,-2.466519918896848,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.9068802377280706,False,False,False,False,False
U56,MEAN,RULES v1 (previous),LIVE,False,OOS,1.406685719434607,0.7231502988457273,-0.4049011008993597,-0.6946569501162279,2.36043259764781,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.6946569501162279,False,False,False,False,False
U56,MEAN,NULL_RAND s=0,NULL,True,FULL,0.5213024887400702,0.2778719881882938,-0.4828035851692878,-0.41934808848036254,-2.6796884906895024,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.4828035851692878,False,False,False,False,False
U56,MEAN,NULL_RAND s=0,NULL,True,IS,0.5213024887400702,0.2778719881882938,-0.3116382285469157,-0.481007830338139,-1.9123692187377972,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.481007830338139,False,False,False,False,False
U56,MEAN,NULL_RAND s=0,NULL,True,OOS,0.5213024887400702,0.2778719881882938,-0.4815732217505083,-0.45466071662756835,-2.679688490689458,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.4815732217505083,False,False,False,False,False
U56,MEAN,NULL_RAND s=1,NULL,True,FULL,0.5212410809406771,0.27783926995953157,-0.4464184849942867,-0.6657930873415868,-3.1638097919133523,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.6657930873415868,False,False,False,False,False
U56,MEAN,NULL_RAND s=1,NULL,True,IS,0.5212410809406771,0.27783926995953157,-0.1603634579226123,-0.5996098180647198,-0.8029831442943891,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.5996098180647198,False,False,False,False,False
U56,MEAN,NULL_RAND s=1,NULL,True,OOS,0.5212410809406771,0.27783926995953157,-0.5991849328253893,-0.8263082886664588,-3.1638097919133856,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.8263082886664588,False,False,False,False,False
U56,MEAN,NULL_RAND s=2,NULL,True,FULL,0.5212565464571148,0.27784751002559205,-0.5906293366658397,-0.5785672852632568,-2.441163486866138,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.5906293366658397,False,False,False,False,False
U56,MEAN,NULL_RAND s=2,NULL,True,IS,0.5212565464571148,0.27784751002559205,-0.3043448461148318,-0.7394460324069366,-2.213992816865773,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.7394460324069366,False,False,False,False,False
U56,MEAN,NULL_RAND s=2,NULL,True,OOS,0.5212565464571148,0.27784751002559205,-0.670907751932868,-0.5967848511494667,-2.441163486866149,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.670907751932868,False,False,False,False,False
U56,MEAN,NULL_PARITY,NULL,True,FULL,0.7041705985613347,0.3752902208957492,-1.5635644551817354,-1.0966090115277551,-31.70423782270795,False,2225,False,4448,False,0.0,False,False,False,False,False,False,-1.5635644551817354,False,False,False,False,False
U56,MEAN,NULL_PARITY,NULL,True,IS,0.7041705985613347,0.3752902208957492,-1.370762568823691,-1.5808740109310924,-22.253432670019357,False,1003,False,2007,False,0.0,False,False,False,False,False,False,-1.5808740109310924,False,False,False,False,False
U56,MEAN,NULL_PARITY,NULL,True,OOS,0.7041705985613347,0.3752902208957492,-1.4291892844691845,-0.9438384013129901,-17.53645451548208,False,1222,False,2441,False,0.0,False,False,False,False,False,False,-1.4291892844691845,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=0,NULL,True,FULL,1.3982477292784337,0.7231502988457273,-0.5642276598947485,-0.7239299250659004,-4.140464818224309,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.7239299250659004,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=0,NULL,True,IS,1.3982477292784337,0.7231502988457273,-0.2579584345089684,-0.7099524334210744,-4.032979793941349,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.7099524334210744,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=0,NULL,True,OOS,1.3982477292784337,0.7231502988457273,-0.7179390767994399,-0.870122642827354,-4.140464818224299,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.870122642827354,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=1,NULL,True,FULL,1.3982844991917582,0.7231502988457273,-0.6449340870990146,-0.7051960824448422,-15.96648669247378,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.7051960824448422,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=1,NULL,True,IS,1.3982844991917582,0.7231502988457273,-0.4520341411829102,-0.7309855240079687,-3.2724478846345217,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.7309855240079687,False,False,False,False,False
U56,MEAN,NULL_SHUFFLE s=1,NULL,True,OOS,1.3982844991917582,0.7231502988457273,-0.6476534547687809,-0.8379729608199593,-15.966486692473847,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.8379729608199593,False,False,False,False,False
U56,MEAN,NULL_COINFLIP s=0,NULL,True,FULL,0.9128594900176712,0.4864294377033081,-0.20755034098436997,-0.37096597142969734,-5.223509752153266,False,4448,False,4448,False,0.0,False,False,False,False,False,False,-0.37096597142969734,False,False,False,False,False
U56,MEAN,NULL_COINFLIP s=0,NULL,True,IS,0.9128594900176712,0.4864294377033081,-0.006251115490713444,-0.3228470109339048,-1.2657860506903207,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.3228470109339048,False,False,False,False,False
U56,MEAN,NULL_COINFLIP s=0,NULL,True,OOS,0.9128594900176712,0.4864294377033081,-0.432521064978433,-0.34607506289422063,-5.223509752153266,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.432521064978433,False,False,False,False,False
U56,DAILY,BAND c=0.00,BAND,False,FULL,0.9990368855749058,0.5318467537567443,-0.020419222375112955,-0.044394602350979806,-0.31704909693159866,False,4448,False,4201,False,0.0,False,False,False,False,False,False,-0.044394602350979806,False,False,False,False,False
U56,DAILY,BAND c=0.00,BAND,False,IS,0.9990368855749058,0.5318467537567443,-0.013214435595883312,-0.03348572258527849,-0.34166586386648046,False,2007,False,1846,False,0.0,False,False,False,False,False,False,-0.03348572258527849,False,False,False,False,False
U56,DAILY,BAND c=0.00,BAND,False,OOS,0.9990368855749058,0.5318467537567443,-0.03590615968568933,-0.055561791396587124,-0.31704909693149874,False,2441,False,2355,False,0.0,False,False,False,False,False,False,-0.055561791396587124,False,False,False,False,False
U56,DAILY,BAND c=0.03,BAND,False,FULL,1.0,0.5328263552938667,0.0,0.0,0.0,False,4448,False,0,False,0.0,False,False,False,False,False,False,0.0,False,False,False,False,False
U56,DAILY,BAND c=0.03,BAND,False,IS,1.0,0.5328263552938667,0.0,0.0,0.0,False,2007,False,0,False,0.0,False,False,False,False,False,False,0.0,False,False,False,False,False
U56,DAILY,BAND c=0.03,BAND,False,OOS,1.0,0.5328263552938667,0.0,0.0,0.0,False,2441,False,0,False,0.0,False,False,False,False,False,False,0.0,False,False,False,False,False
U56,DAILY,BAND c=0.06,BAND,False,FULL,0.9560873573446848,0.5092608622824882,-0.02951026295624537,-0.006620111144170826,-1.073598390705266,False,4448,False,4429,False,0.23076923076923078,False,False,False,False,False,False,-0.02951026295624537,False,False,False,False,False
U56,DAILY,BAND c=0.06,BAND,False,IS,0.9560873573446848,0.5092608622824882,-0.02775447804148279,-0.03538986988401627,-0.6838311576072842,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.03538986988401627,False,False,False,False,False
U56,DAILY,BAND c=0.06,BAND,False,OOS,0.9560873573446848,0.5092608622824882,-0.013271827844950623,-0.001555921851010389,-1.0735983907052438,False,2441,False,2422,False,0.2,False,False,False,False,False,False,-0.013271827844950623,False,False,False,False,False
U56,DAILY,BAND c=0.10,BAND,False,FULL,0.9710056265906074,0.5130703547431914,0.036392837713331794,0.03496660989181133,-0.6334621851006306,False,4448,False,4448,False,0.9230769230769231,False,False,False,False,False,False,0.03496660989181133,False,False,False,False,False
U56,DAILY,BAND c=0.10,BAND,False,IS,0.9710056265906074,0.5130703547431914,0.004325825594468369,0.13796359930033053,-1.023088488011814,False,2007,False,2007,False,0.6666666666666666,False,False,False,False,False,False,0.004325825594468369,False,False,False,False,False
U56,DAILY,BAND c=0.10,BAND,False,OOS,0.9710056265906074,0.5130703547431914,0.016052989884848934,0.02597856056332737,-0.6334621851006306,False,2441,False,2441,False,1.0,False,False,False,False,False,False,0.016052989884848934,False,False,False,False,False
U56,DAILY,MAXVOL m=0.45,MAXVOL,False,FULL,1.2752920375616883,0.6298399154581562,-0.12105726613052914,-0.05950622290851948,-1.519834442023571,False,4448,False,4448,False,0.15384615384615385,False,False,False,False,False,False,-0.12105726613052914,False,False,False,False,False
U56,DAILY,MAXVOL m=0.45,MAXVOL,False,IS,1.2752920375616883,0.6298399154581562,0.021469798483661373,-0.2566519265183398,-1.0051402043439905,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.2566519265183398,False,False,False,False,False
U56,DAILY,MAXVOL m=0.45,MAXVOL,False,OOS,1.2752920375616883,0.6298399154581562,-0.008277810938862151,-0.10492922223968515,-1.5198344420236265,False,2441,False,2441,False,0.2,False,False,False,False,False,False,-0.10492922223968515,False,False,False,False,False
U56,DAILY,MAXVOL m=0.60,MAXVOL,False,FULL,1.3510453133975828,0.6500205750305881,-0.11169000580016197,-0.07430297782908846,-2.378334422617623,False,4448,False,4448,False,0.07692307692307693,False,False,False,False,False,False,-0.11169000580016197,False,False,False,False,False
U56,DAILY,MAXVOL m=0.60,MAXVOL,False,IS,1.3510453133975828,0.6500205750305881,0.07231095768190887,-0.22854946305634094,-2.719453193522814,False,2007,False,2007,False,0.0,False,False,False,False,False,False,-0.22854946305634094,False,False,False,False,False
U56,DAILY,MAXVOL m=0.60,MAXVOL,False,OOS,1.3510453133975828,0.6500205750305881,-0.05540990554275371,-0.10923391744390054,-2.378334422617645,False,2441,False,2441,False,0.0,False,False,False,False,False,False,-0.10923391744390054,False,False,False,False,False
