file,panel_label,canon,n,win,cost_rungs,pub_rate,degenerate,ident_L0,nhit_L0,ident_L1,nhit_L1,ident_L2,nhit_L2,ident_L3,nhit_L3,ident_L4,nhit_L4,first_level,rate_canonical
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,broad,B136,172,IDX260,10.0|25.0,0.7790697674418605,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,small,SMALL484,172,IDX260,10.0|25.0,0.7383720930232558,False,,0,,0,,0,,0,,0,,0.03488372093023256
2026-09-05_threshold-plateaus-are-the-general-case_cloud.grid.csv,u56,U56,172,IDX260,10.0|25.0,0.4418604651162791,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-05_vol20-as-the-hidden-ranking-key_cloud.grid.csv,broad,B136,12,IDX260,10.0|25.0,0.5,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,broad,B136,102,SPY0,10.0|25.0,0.47058823529411764,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260|SAMEv1@g0.75@SPY0,2,SAMEv1@g0.75@IDX260|SAMEv1@g0.75@SPY0,2,SAMEv1@g0.75@IDX260|SAMEv1@g0.75@SPY0,2,L1,0.0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,small,SMALL484,102,SPY0,10.0|25.0,0.4019607843137255,False,,0,,0,,0,,0,,0,,0.0
2026-09-05_weak-dominance-bands-as-the-calibration-output_C.grid.csv,u56,U56,102,SPY0,10.0|25.0,0.0784313725490196,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-05_where-does-the-POS-tilt-stop-transferring_C.grid.csv,broad,B136,12,IDX260,10.0|25.0,0.5,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.cells.csv,broad,B136,42,IDX260,10.0|25.0,0.5476190476190477,False,,0,,0,,0,,0,,0,,0.0
2026-09-05_why-ddctl-is-cheap-on-small_cloud.cells.csv,small,SMALL484,42,IDX260,10.0|25.0,0.23809523809523808,False,,0,,0,,0,,0,,0,,0.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,broad,B136,102,IDX260,10.0|25.0,0.47058823529411764,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,small,SMALL484,102,IDX260,10.0|25.0,0.4019607843137255,False,,0,,0,,0,,0,,0,,0.0
2026-09-05_why-the-IS-4b-screen-changes-no-pick_cloud.grid.csv,u56,U56,102,IDX260,10.0|25.0,0.0784313725490196,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,B136,B136,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.38095238095238093,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,SMALL439,SMALL439,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.11904761904761904,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,U56,U56,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.19047619047619047,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.keep.csv,SMALL,SMALL484,2842,IDX260,10.0,0.009148486980999296,False,,0,,0,,0,,0,,0,,0.0014074595355383533
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.keep.csv,U56,U56,3828,IDX260,10.0,0.3223615464994775,False,,0,,0,,0,,0,,0,,0.008620689655172414
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,B136,B136,40,IDX260,0.0|10.0,0.65,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,U56,U56,40,IDX260,0.0|10.0,0.1,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,B136,B136,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.19642857142857142,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,SMALL484,SMALL484,224,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.026785714285714284,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,broad,B136,198,IDX260,10.0|25.0,0.42424242424242425,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,small,SMALL484,198,IDX260,10.0|25.0,0.5404040404040404,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,u56,U56,198,IDX260,10.0|25.0,0.06565656565656566,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,U56,U56,108,IDX260,10.0,0.0,True,,0,,0,,0,SAMEv2@g0.50@IDX260|SAMEv2_noSPY@g0.50@IDX260|CROSSv2@g0.50@IDX260,3,SAMEv2@g0.50@IDX260|SAMEv2_noSPY@g0.50@IDX260|CROSSv2@g0.50@IDX260,3,L3,0.018518518518518517
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.grid.csv,B136,B136,16,IDX260,0.0|10.0,0.375,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_every-published-reach-is-a-ladder-edge_C.grid.csv,broad136,B136,76,IDX260,10.0|25.0,0.5,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_every-published-reach-is-a-ladder-edge_C.grid.csv,u56,U56,72,IDX260,10.0|25.0,0.2777777777777778,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ew-all-broad-as-the-simple-book_B.grid.csv,B136,B136,90,IDX260,5.0|10.0|25.0,0.6444444444444445,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ew-all-broad-as-the-simple-book_B.grid.csv,u56,U56,90,IDX260,5.0|10.0|25.0,0.1111111111111111,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,broad,B136,1936,IDX260,0.0|5.0|10.0|25.0,0.868801652892562,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.27582644628099173
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,small,SMALL484,1936,IDX260,0.0|5.0|10.0|25.0,0.17458677685950413,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,u56,U56,1936,IDX260,0.0|5.0|10.0|25.0,0.6590909090909091,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.09400826446280992
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.verdict.csv,broad,B136,24,IDX260,5.0|10.0|25.0,0.7083333333333334,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.verdict.csv,small,SMALL484,24,IDX260,5.0|10.0|25.0,0.20833333333333334,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.verdict.csv,u56,U56,24,IDX260,5.0|10.0|25.0,0.08333333333333333,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_gate-instrument-speed-curve_cloud.keep.csv,SMALL439,SMALL439,136,IDX260,10.0|25.0,0.014705882352941176,False,,0,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,L1,0.007352941176470588
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,B136,B136,156,IDX260,0.0|10.0|20.0|30.0,0.3525641025641026,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_holding-period-as-the-hidden-variable_cloud.grid.csv,SMALL,SMALL484,156,IDX260,0.0|10.0|20.0|30.0,0.019230769230769232,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,B136,B136,222,IDX260,0.0|10.0|30.0,0.2927927927927928,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_is-RAND-beating-FWD-persistence-or-pick_C.grid.csv,U56,U56,222,IDX260,0.0|10.0|30.0,0.9774774774774775,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,B136,B136,602,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.3272425249169435,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,SMALL439,SMALL439,602,IDX260,0.0|5.0|10.0|15.0|20.0|25.0,0.07973421926910298,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.grid.csv,B136,B136,112,IDX260,10.0|25.0,0.13392857142857142,False,,0,,0,,0,,0,,0,,0.05357142857142857
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.grid.csv,SMALL439,SMALL439,112,IDX260,10.0|25.0,0.008928571428571428,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_is-the-gate-a-drawdown-instrument-on-every-panel_cloud.keep.csv,B136,B136,56,IDX260,10.0|25.0,0.14285714285714285,False,,0,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,SAMEv2@g0.75@IDX260,1,L1,0.10714285714285714
2026-09-06_is-the-negative-exposure-timing-residual-a-general-property-of-gates_B.grid.csv,U56,U56,72,IDX260,10.0,0.013888888888888888,False,,0,,0,,0,,0,,0,,0.013888888888888888
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,broad,B136,154,IDX260,10.0|25.0,0.7662337662337663,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,small,SMALL484,154,IDX260,10.0|25.0,0.032467532467532464,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_is-the-null-key-result-one-draw-or-a-distribution_cloud.grid.csv,u56,U56,154,IDX260,10.0|25.0,0.08441558441558442,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_is-the-reversal-share-a-function-of-n-over-n_elig_C.grid.csv,B136,B136,18,IDX260,0.0|10.0,0.5,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_locate-the-band-width-ceiling_cloud.grid.csv,SMALL484,SMALL484,36,IDX260,10.0|25.0,0.2777777777777778,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.keep.csv,B136,B136,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.38095238095238093,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.keep.csv,SMALL439,SMALL439,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.11904761904761904,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_persistence-vs-cost-as-a-required-column_cloud.keep.csv,U56,U56,168,IDX260,0.0|1.0|2.0|5.0|10.0|15.0,0.19047619047619047,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,B136,B136,32,IDX260,10.0|25.0,0.40625,False,,0,,0,,0,,0,,0,,0.3125
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,SMALL439,SMALL439,32,IDX260,10.0|25.0,0.125,False,,0,,0,,0,,0,,0,,0.0625
2026-09-06_price-the-post-crash-re-entry-lag_cloud.grid.csv,U56,U56,32,IDX260,10.0|25.0,0.25,False,,0,,0,,0,,0,,0,,0.25
2026-09-06_ranking-subtracts-value_B.grid.csv,B136,B136,42,IDX260,10.0,0.047619047619047616,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_ranking-subtracts-value_B.grid.csv,U56,U56,42,IDX260,10.0,1.0,True,,0,,0,,0,,0,,0,,0.0
2026-09-06_time-varying-share-vs-fixed-n_B.grid.csv,broad,B136,112,IDX260,10.0|25.0,0.7142857142857143,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-06_time-varying-share-vs-fixed-n_B.grid.csv,small,SMALL484,112,IDX260,10.0|25.0,0.0625,False,,0,,0,,0,,0,,0,,0.0
2026-09-06_time-varying-share-vs-fixed-n_B.grid.csv,u56,U56,112,IDX260,10.0|25.0,0.044642857142857144,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-06_what-actually-moves-H2_cloud.grid.csv,B136,B136,10,IDX260,0.0|10.0,0.5,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B.grid.csv,U56,U56,408,IDX260,0.0|10.0|25.0,0.004901960784313725,False,,0,,0,,0,,0,,0,,0.004901960784313725
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.grid.csv,U56,U56,432,IDX260,0.0|10.0|25.0,0.03935185185185185,False,,0,,0,,0,,0,,0,,0.041666666666666664
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.live.csv,B136,B136,75,IDX260,0.0|10.0|25.0,0.04,False,,0,,0,,0,,0,,0,,0.013333333333333334
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.live.csv,SMALL439,SMALL439,75,IDX260,0.0|10.0|25.0,0.04,False,,0,,0,,0,,0,,0,,0.02666666666666667
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.live.csv,U56,U56,75,IDX260,0.0|10.0|25.0,0.04,False,,0,,0,,0,,0,,0,,0.013333333333333334
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.grid.csv,B136,B136,177,IDX260,0.0|10.0|25.0,0.07344632768361582,False,,0,,0,,0,,0,,0,,0.062146892655367235
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B.grid.csv,U56,U56,177,IDX260,0.0|10.0|25.0,0.07909604519774012,False,,0,,0,,0,,0,,0,,0.062146892655367235
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.grid.csv,B136,B136,414,IDX260,0.0|10.0|25.0,0.050724637681159424,False,,0,,0,,0,,0,,0,,0.05555555555555555
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.grid.csv,SMALL439,SMALL439,414,IDX260,0.0|10.0|25.0,0.03140096618357488,False,,0,,0,,0,,0,,0,,0.057971014492753624
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud.grid.csv,U56,U56,414,IDX260,0.0|10.0|25.0,0.050724637681159424,False,,0,,0,,0,,0,,0,,0.043478260869565216
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.grid.csv,broad,B136,816,IDX260,10.0|25.0,0.6556372549019608,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.02696078431372549
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.grid.csv,u56,U56,816,IDX260,10.0|25.0,0.30514705882352944,False,,0,,0,,0,,0,,0,,0.0
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.grid.csv,broad,B136,272,IDX260,10.0|25.0,0.5625,False,,0,,0,,0,,0,,0,,0.014705882352941176
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.grid.csv,small,SMALL484,204,IDX260,10.0|25.0,0.25980392156862747,False,,0,,0,,0,,0,,0,,0.0
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud.grid.csv,u56,U56,272,IDX260,10.0|25.0,0.3235294117647059,False,,0,,0,,0,,0,,0,,0.0
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.grid.csv,broad,B136,816,IDX260,10.0|25.0,0.6556372549019608,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.02696078431372549
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.grid.csv,u56,U56,816,IDX260,10.0|25.0,0.30514705882352944,False,,0,,0,,0,,0,,0,,0.0
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.members.csv,u56,U56,294,IDX260,10.0|25.0,0.6598639455782312,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C.grid.csv,U56,U56,162,IDX260,0.0|10.0|25.0,0.05555555555555555,False,,0,,0,,0,,0,,0,,0.024691358024691357
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud.grid.csv,U56,U56,378,IDX260,0.0|10.0|25.0,0.023809523809523808,False,,0,,0,,0,,0,,0,,0.010582010582010581
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.grid.csv,B136,B136,135,IDX260,0.0|10.0|25.0,0.05185185185185185,False,,0,,0,,0,,0,,0,,0.044444444444444446
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B.grid.csv,U56,U56,135,IDX260,0.0|10.0|25.0,0.044444444444444446,False,,0,,0,,0,,0,,0,,0.037037037037037035
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.keep.csv,BROAD136,B136,60,IDX260,10.0|25.0,0.48333333333333334,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.keep.csv,SMALL439,SMALL439,60,IDX260,10.0|25.0,0.016666666666666666,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_B.keep.csv,U56,U56,60,IDX260,10.0|25.0,0.11666666666666667,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.keep.csv,BROAD136,B136,60,IDX260,10.0|25.0,0.48333333333333334,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.keep.csv,SMALL439,SMALL439,60,IDX260,10.0|25.0,0.016666666666666666,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.keep.csv,U56,U56,60,IDX260,10.0|25.0,0.11666666666666667,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.real.csv,BROAD136,B136,60,IDX260,10.0|25.0,0.48333333333333334,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.real.csv,SMALL439,SMALL439,60,IDX260,10.0|25.0,0.016666666666666666,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_a-flip-rate-estimator-that-is-not-confounded-by-block-count_cloud.real.csv,U56,U56,60,IDX260,10.0|25.0,0.11666666666666667,False,,0,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,SAMEv1@g0.75@IDX260|CROSSv1@g0.75@IDX260,2,L1,0.0
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.grid.csv,broad,B136,1512,IDX260,0.0|10.0|25.0,0.006613756613756613,False,,0,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,SAMEv2@g0.75@IDX260|SAMEv2_noSPY@g0.75@IDX260,2,L1,0.008597883597883597
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.grid.csv,small,SMALL484,1512,IDX260,0.0|10.0|25.0,0.025793650793650792,False,,0,,0,,0,,0,,0,,0.0
2026-09-08_back-fill-the-q95-band-over-every-committed-null-claim_B.real.csv,BROAD136,B136,60,IDX260,10.0|25.0,0.48333333333333334,False,,0,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,SAMEv1@g0.75@IDX260,1,L1,0.0
