panel,book_tape,bar,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4a,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR
SMALL665,FULL,FULL,0.06124500469371297,0.5808289012175302,-0.3440407770209041,0.9523221124070926,0.2310702267154683,0.03164088793268238,0.32922154439432777,-0.34404077702090385,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.04970171936829981,-0.6080175339295988,-0.5444395920783469,-0.1417370418168613,-0.036856803679028785
SMALL665,FULL,CRASH_PT,0.06124500469371297,0.5808289012175302,-0.3440407770209041,0.9523221124070926,0.2310702267154683,0.03164088793268238,0.32922154439432777,-0.34404077702090385,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.08423682336398142,-1.0165194665875963,-0.8800888944187277,-0.1970623916856382,-0.05865004010564816
SMALL665,FULL,CRASH_WIDE,0.06124500469371297,0.5808289012175302,-0.3440407770209041,0.9523221124070926,0.2310702267154683,0.03164088793268238,0.32922154439432777,-0.34404077702090385,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,-0.0015545682456614696,-0.8106153226231971,-0.7692630713524256,-0.19706239168563766,-0.045608031603668525
SMALL665,FULL,ABS,0.06124500469371297,0.5808289012175302,-0.3440407770209041,0.9523221124070926,0.2310702267154683,0.03164088793268238,0.32922154439432777,-0.34404077702090385,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,-0.004724534289805238,-0.5938384423242736,-0.5444395920783469,-0.1417370418168616,-0.04461318470699084
SMALL665,CRASH_PT,FULL,0.08067748208850523,0.7625873178909169,-0.2078998398684333,0.9240410089470679,0.599951009662209,0.06214580638394951,0.6101104546282246,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.021420615908275042,-0.23913675098285803,-0.2635506818444501,-0.005596104664390533,-0.017424326284236527
SMALL665,CRASH_PT,CRASH_PT,0.08067748208850523,0.7625873178909169,-0.2078998398684333,0.9240410089470679,0.599951009662209,0.06214580638394951,0.6101104546282246,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.05595571990395665,-0.6476386836408555,-0.599199984184831,-0.06092145453316741,-0.0392175627108559
SMALL665,CRASH_PT,CRASH_WIDE,0.08067748208850523,0.7625873178909169,-0.2078998398684333,0.9240410089470679,0.599951009662209,0.06214580638394951,0.6101104546282246,-0.20789983986843363,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,-0.02983567170568624,-0.4417345396764564,-0.4883741611185288,-0.060921454533166886,-0.026175554208876267
SMALL665,CRASH_PT,ABS,0.08067748208850523,0.7625873178909169,-0.2078998398684333,0.9240410089470679,0.599951009662209,0.06214580638394951,0.6101104546282246,-0.20789983986843363,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,-0.03300563774983001,-0.22495765937753287,-0.2635506818444501,-0.005596104664390811,-0.025180707312198583
SMALL665,CRASH_WIDE,FULL,0.07684271878138782,0.731544909486881,-0.2078998398684333,1.0384281334271401,0.42707059466685215,0.055808681194433385,0.5566707827083003,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.1358077403883473,-0.4120171659782149,-0.31699035376437434,-0.005596104664390533,-0.021259089591353933
SMALL665,CRASH_WIDE,CRASH_PT,0.07684271878138782,0.731544909486881,-0.2078998398684333,1.0384281334271401,0.42707059466685215,0.055808681194433385,0.5566707827083003,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.1703428443840289,-0.8205190986362124,-0.6526396561047553,-0.06092145453316741,-0.043052326017973305
SMALL665,CRASH_WIDE,CRASH_WIDE,0.07684271878138782,0.731544909486881,-0.2078998398684333,1.0384281334271401,0.42707059466685215,0.055808681194433385,0.5566707827083003,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.08455145277438603,-0.6146149546718133,-0.5418138330384531,-0.060921454533166886,-0.030010317515993673
SMALL665,CRASH_WIDE,ABS,0.07684271878138782,0.731544909486881,-0.2078998398684333,1.0384281334271401,0.42707059466685215,0.055808681194433385,0.5566707827083003,-0.20789983986843363,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,0.08138148673024226,-0.39783807437288976,-0.31699035376437434,-0.005596104664390811,-0.02901547061931599
