panel,book,cost,arm,kind,sharpe_range,sharpe_at_1,cagr_mono,dd_mono,cagr_range,dd_range
small,V1u,25.0,abs12-dg,gate,0.0005421961384792229,0.2115996076797874,True,True,0.019295951589888727,0.4808811862710365
small,V1u,25.0,abs12-rw,gate,0.0007769278837834737,0.28092231580621857,True,True,0.0318801721982207,0.4677700897427589
small,V1u,25.0,vol60-dg,gate,0.0023411145527860167,0.18876743744587585,False,True,0.015090127275392051,0.4841057431359387
small,V1u,25.0,vol60-rw,gate,0.0017676499988996675,0.16331147202078922,False,True,0.011049112301799724,0.484105743135938
small,V1u,25.0,v1gate-dg,gate,0.0010953470702487755,0.22261191877156145,True,True,0.021194419920013585,0.4781067146572704
small,V1u,25.0,v1gate-rw,gate,0.0009082223299671233,0.2645022248141613,True,True,0.029003378464830698,0.4744159939584659
small,V1u,25.0,stop15,stop,0.0037593254024223255,0.17687148333018876,False,True,0.013074562802561918,0.47700645718478696
small,V1u,25.0,stop25,stop,0.0036531093066307363,0.17332925903873952,False,True,0.012506437948545335,0.49328046514765655
small,V1u,25.0,ddctl-8/.5/recover,dd,0.16855966444877543,0.20599335820840695,False,False,0.014042339415366145,0.28746103986924254
small,V1u,25.0,ddctl-8/.5/high,dd,0.14550242710772976,0.1948717608461048,False,True,0.010885635202811272,0.2874610398692402
small,V1u,25.0,ebud-0.10,bud,0.11406319218062587,0.09232056703262656,False,True,0.0023585576981448586,0.17846376247279128
small,V1u,25.0,ebud-0.20,bud,0.11519473704668062,0.08643237012003449,False,True,0.007084222214862379,0.3471695385925406
small,TOP20,10.0,control,ctl,0.004777655838479222,0.7674534724329153,True,True,0.16948853571262568,0.3516680712798256
small,TOP20,10.0,g200-dg,gate,0.004840647363482442,0.755168586124032,True,True,0.1642691708360824,0.32226383687556437
small,TOP20,10.0,g200-rw,gate,0.005455231650525971,0.7487432843154089,True,True,0.16370552059136156,0.35106659528194384
small,TOP20,10.0,band3-dg,gate,0.004916926585267656,0.7593350289127994,True,True,0.16578097320920038,0.32783021796707323
small,TOP20,10.0,band3-rw,gate,0.005718178710935606,0.7539125357998335,True,True,0.16544668250474337,0.3584480407134518
small,TOP20,10.0,abs12-dg,gate,0.004118113692823777,0.756631944936621,True,True,0.1653942149636649,0.3516680712798257
small,TOP20,10.0,abs12-rw,gate,0.004368498211408167,0.7583056653229248,True,True,0.16638416121791755,0.3516680712798257
small,TOP20,10.0,vol60-dg,gate,0.0040905502057836385,0.4113364478113766,True,True,0.047997544174343654,0.20310104235814497
small,TOP20,10.0,vol60-rw,gate,0.00572761166262048,0.44921355993037276,True,True,0.07068346652674062,0.3584334264199319
small,TOP20,10.0,v1gate-dg,gate,0.003935493700422843,0.4104701322235402,True,True,0.04778961428471318,0.20310104235814386
small,TOP20,10.0,v1gate-rw,gate,0.004773855665952786,0.47231794831498813,True,True,0.07487275533120497,0.32824181525712004
small,TOP20,10.0,stop15,stop,0.003997977257073182,0.6930517719745352,True,True,0.14004838422779664,0.3080645850846371
small,TOP20,10.0,stop25,stop,0.00502122449580944,0.7315183335115327,True,True,0.1552118730497265,0.3326145090364604
small,TOP20,10.0,ddctl-8/.5/recover,dd,0.25484049751020244,0.6852325735417826,False,False,0.11351442410010515,0.22263644989455234
small,TOP20,10.0,ddctl-8/.5/high,dd,0.17136755446564578,0.6635328455550985,False,False,0.1111552543917187,0.19206275131022055
small,TOP20,10.0,ebud-0.10,bud,0.17223713825029763,0.6240784863241083,True,True,0.08173216406738315,0.2618347634390207
small,TOP20,10.0,ebud-0.20,bud,0.03965370967724269,0.7619186685741891,True,True,0.14959134788816897,0.33801069350553026
small,TOP20,25.0,control,ctl,0.00630867499763943,0.6491016368132165,True,True,0.135014978506669,0.35303059019086425
small,TOP20,25.0,g200-dg,gate,0.006268567753088483,0.6353372322947236,True,True,0.12993402769770124,0.323837390917057
small,TOP20,25.0,g200-rw,gate,0.006933775085296023,0.6295391941351705,True,True,0.1292559381260232,0.3527042577082836
small,TOP20,25.0,band3-dg,gate,0.006368836916121223,0.6398819176623911,True,True,0.13143604448345303,0.3294072015017232
small,TOP20,25.0,band3-rw,gate,0.007228593275784179,0.6351029817194456,True,True,0.1310105015074574,0.36037735080736244
small,TOP20,25.0,abs12-dg,gate,0.005638010089680456,0.6377947917246082,True,True,0.13111710524569786,0.35303059019086425
small,TOP20,25.0,abs12-rw,gate,0.005894600926988236,0.6398423270564187,True,True,0.13206233270547063,0.3530305901908638
small,TOP20,25.0,vol60-dg,gate,0.005447438754145911,0.23317351306807485,True,True,0.021808114407045887,0.2271629353189072
small,TOP20,25.0,vol60-rw,gate,0.007533890403273236,0.27056083225058053,True,True,0.03187287444844045,0.40201367622555895
small,TOP20,25.0,v1gate-dg,gate,0.005291461029734268,0.2322303298961771,True,True,0.021644615633172437,0.22670821409229802
small,TOP20,25.0,v1gate-rw,gate,0.006400002619670442,0.29142744675896826,True,True,0.03607596521630119,0.40518793575805867
small,TOP20,25.0,stop15,stop,0.00471093095156494,0.5288957258221156,True,True,0.09663984037867146,0.38175525440013514
small,TOP20,25.0,stop25,stop,0.006209100622111441,0.599344165717171,True,True,0.11832396072736984,0.3531271917572536
small,TOP20,25.0,ddctl-8/.5/recover,dd,0.1725535160489292,0.6558117332253333,False,False,0.08881183423300998,0.211810666870892
small,TOP20,25.0,ddctl-8/.5/high,dd,0.14977417594237896,0.6304598185826423,False,False,0.08217331733744526,0.21181066687089156
small,TOP20,25.0,ebud-0.10,bud,0.13800312474879584,0.529424216439558,True,True,0.06712604133739153,0.2705520160224666
small,TOP20,25.0,ebud-0.20,bud,0.03275537082611102,0.6448886894425385,True,True,0.1195489037761659,0.3392483594753506
small,EWall,10.0,control,ctl,0.003060886476213942,0.6781352696586781,True,True,0.11745283116335026,0.409796615006656
small,EWall,10.0,g200-dg,gate,7.706594426637459e-05,0.5395195187479797,True,True,0.04181200093178772,0.167267416904179
small,EWall,10.0,g200-rw,gate,0.0023282225344466445,0.5033872943946727,True,True,0.0734796710909762,0.42740401591723387
small,EWall,10.0,band3-dg,gate,6.789847555288553e-05,0.5710244752159079,True,True,0.044780910029524446,0.1721744788372459
small,EWall,10.0,band3-rw,gate,0.0018516126282939194,0.5553394893681117,True,True,0.0836438617325268,0.4218736642251162
small,EWall,10.0,abs12-dg,gate,0.0019106221742317686,0.5656526426171333,True,True,0.04673547227307173,0.17120884457075236
small,EWall,10.0,abs12-rw,gate,0.002867626593356376,0.6202638436046973,True,True,0.09833425118860073,0.39840386245946335
small,EWall,10.0,vol60-dg,gate,0.0009768769305427139,0.4342762868876826,True,True,0.04691311514285679,0.25107702714992786
small,EWall,10.0,vol60-rw,gate,0.0018149701501524729,0.44441477735639967,True,True,0.06095089281839039,0.3961342844059573
small,EWall,10.0,v1gate-dg,gate,0.0009754757275188264,0.3357381436897263,True,True,0.0193455099733979,0.14030477398890817
small,EWall,10.0,v1gate-rw,gate,0.002391938226232737,0.33611343420604756,True,True,0.04003001537012474,0.4443885458904212
small,EWall,10.0,stop15,stop,0.0051330959950659505,0.5540161145486202,True,True,0.08398000641092285,0.37854609628945823
small,EWall,10.0,stop25,stop,0.004760945575107756,0.6153127854192859,True,True,0.09933138663701557,0.3899466844493772
small,EWall,10.0,ddctl-8/.5/recover,dd,0.2001748113425751,0.7110493220266891,False,False,0.0824308273960801,0.23678484578397874
small,EWall,10.0,ddctl-8/.5/high,dd,0.2923930202672535,0.7051341397202555,False,False,0.08665923998112479,0.23678484578397818
small,EWall,10.0,ebud-0.10,bud,0.003060886476213942,0.6781352696586781,True,True,0.11745283116335026,0.409796615006656
small,EWall,10.0,ebud-0.20,bud,0.003060886476213942,0.6781352696586781,True,True,0.11745283116335026,0.409796615006656
small,EWall,25.0,control,ctl,0.0015864724723889667,0.6620350100338488,True,True,0.11392697303177246,0.41262955737659
small,EWall,25.0,g200-dg,gate,0.0009822296921926377,0.4590265837677621,True,True,0.034846435889083205,0.17549089504673077
small,EWall,25.0,g200-rw,gate,0.007723376623352873,0.3969214765687315,True,True,0.053732393678366464,0.44352012160304943
small,EWall,25.0,band3-dg,gate,0.001077037650392243,0.5106440984380529,True,True,0.03951176230451048,0.17848469407315215
small,EWall,25.0,band3-rw,gate,0.006508858213577828,0.47585664105223885,True,True,0.0686845834937666,0.4345978682822548
small,EWall,25.0,abs12-dg,gate,0.003124105760312079,0.5033862510178074,True,True,0.04098050279308252,0.17272544350275765
small,EWall,25.0,abs12-rw,gate,0.007164642094942941,0.5422447975323506,True,True,0.08304067153622818,0.41107720641355217
small,EWall,25.0,vol60-dg,gate,0.0008962113339681665,0.3789800730205009,True,True,0.03959078282408046,0.2584225842890697
small,EWall,25.0,vol60-rw,gate,0.0005420058358133195,0.37866112675918484,True,True,0.049029371217789164,0.4061352519385204
small,EWall,25.0,v1gate-dg,gate,0.001882732817016869,0.2237310825517476,True,True,0.012059340587190936,0.14955401351748665
small,EWall,25.0,v1gate-rw,gate,0.00792477716205428,0.1862287850609204,True,True,0.01536909147153076,0.46286066083464794
small,EWall,25.0,stop15,stop,0.004311054719522478,0.4608081657664922,True,True,0.06583576260885882,0.39513405383229006
small,EWall,25.0,stop25,stop,0.0034840076791121666,0.5677991806182611,True,True,0.08954159056546485,0.3991966985677756
small,EWall,25.0,ddctl-8/.5/recover,dd,0.2022432772139381,0.7202362679223339,False,False,0.07445178041349942,0.23927791799010778
small,EWall,25.0,ddctl-8/.5/high,dd,0.2855521183303988,0.6838317473784201,False,False,0.08163016421013114,0.23927791799010834
small,EWall,25.0,ebud-0.10,bud,0.0015864724723889667,0.6620350100338488,True,True,0.11392697303177246,0.41262955737659
small,EWall,25.0,ebud-0.20,bud,0.0015864724723889667,0.6620350100338488,True,True,0.11392697303177246,0.41262955737659
