panel,claimset,q,cost,delay,z,adopted,moved,n_clear,IS_margin,bar,OOS_S,OOS_CAGR,OOS_DD,frozen_OOS_S,d_oos,Sharpe,CAGR,MaxDD,H1,H2,pass4a,pass4b,fail4b
U56,N,0.8,50.0,2,0.8416211822956144,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,N,0.9,50.0,2,1.2815516851619244,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,N,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,N,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,GROSS,0.5,50.0,2,0.0,G=0.85,True,3,0.0013804559959456064,0.0,1.0771531676163109,0.17799428608109968,-0.23591767996277824,1.0756427081945672,0.0015104594217436595,1.045909914046542,0.1614302964170291,-0.2359176799627779,1.1135021913896332,1.0012765402610866,False,False,DD
U56,GROSS,0.8,50.0,2,0.8416211822956144,G=0.85,True,2,0.0013804559959456064,0.0010128673947794235,1.0771531676163109,0.17799428608109968,-0.23591767996277824,1.0756427081945672,0.0015104594217436595,1.045909914046542,0.1614302964170291,-0.2359176799627779,1.1135021913896332,1.0012765402610866,False,False,DD
U56,GROSS,0.9,50.0,2,1.2815516851619244,G=0.75,True,1,0.0010212355543275375,0.0009167312044653054,1.0767140554455856,0.156994587083519,-0.21029334441569436,1.0756427081945672,0.0010713472510184285,1.0455121483796435,0.14246667066145768,-0.21029334441569447,1.113098502923074,1.000823801560195,False,False,DD
U56,GROSS,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,GROSS,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,HOLD,0.5,50.0,2,0.0,H=252,True,1,0.02759789504280552,0.0,1.1678068734653886,0.13586107848598106,-0.17859456419416564,1.0756427081945672,0.09216416527082139,1.1097557290519053,0.1205707598214727,-0.17859456419416564,1.1275803487355038,1.1064474610411132,False,True,-
U56,HOLD,0.8,50.0,2,0.8416211822956144,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,HOLD,0.9,50.0,2,1.2815516851619244,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,HOLD,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,HOLD,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,ALL,0.5,50.0,2,0.0,N=40,True,7,0.070471499224257,0.0,1.0203075760340554,0.10281603318912413,-0.1832135946252662,1.0756427081945672,-0.05533513216051178,1.0406578440467034,0.098252680515442,-0.18321359462526576,1.1826853050586439,0.9405134377934913,False,False,CAGR
U56,ALL,0.8,50.0,2,0.8416211822956144,G=0.85,True,2,0.0013804559959456064,0.0010128673947794235,1.0771531676163109,0.17799428608109968,-0.23591767996277824,1.0756427081945672,0.0015104594217436595,1.045909914046542,0.1614302964170291,-0.2359176799627779,1.1135021913896332,1.0012765402610866,False,False,DD
U56,ALL,0.9,50.0,2,1.2815516851619244,G=0.75,True,1,0.0010212355543275375,0.0009167312044653054,1.0767140554455856,0.156994587083519,-0.21029334441569436,1.0756427081945672,0.0010713472510184285,1.0455121483796435,0.14246667066145768,-0.21029334441569447,1.113098502923074,1.000823801560195,False,False,DD
U56,ALL,0.95,50.0,2,1.644853552985789,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
U56,ALL,0.99,50.0,2,2.3263478580747905,INC,False,0,0.0,0.0,1.0756427081945672,0.12541753666312072,-0.1708161654922048,1.0756427081945672,0.0,1.044474442200667,0.11390934397844532,-0.17081616549220457,1.1120198733678015,0.9997308416820727,False,True,-
B135,N,0.5,10.0,1,0.0,N=10,True,3,0.1412085531262004,0.0,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,N,0.8,10.0,1,0.8416211822956144,N=10,True,1,0.1412085531262004,0.08409995379980556,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,N,0.9,10.0,1,1.2815516851619244,N=10,True,1,0.1412085531262004,0.12806050962287244,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,N,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,N,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,GROSS,0.5,10.0,1,0.0,G=1.00,True,3,0.002529995700993437,0.0,1.0260990582600251,0.2166516970620893,-0.2697291008060032,1.0226149577856618,0.0034841004743633164,1.0733288626810062,0.21586170812799743,-0.2697291008060032,1.291945201477599,0.9014921496577003,False,False,DD
B135,GROSS,0.8,10.0,1,0.8416211822956144,G=1.00,True,3,0.002529995700993437,0.001842696881841769,1.0260990582600251,0.2166516970620893,-0.2697291008060032,1.0226149577856618,0.0034841004743633164,1.0733288626810062,0.21586170812799743,-0.2697291008060032,1.291945201477599,0.9014921496577003,False,False,DD
B135,GROSS,0.9,10.0,1,1.2815516851619244,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,GROSS,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,GROSS,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,HOLD,0.5,10.0,1,0.0,H=63,True,2,0.08646521773222005,0.0,1.0011968873538954,0.1329849083098924,-0.23495824186734815,1.0226149577856618,-0.021418070431766356,1.0912296016840002,0.13685049082538114,-0.23495824186734815,1.3513854211476204,0.8928424009838004,False,False,DD
B135,HOLD,0.8,10.0,1,0.8416211822956144,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,HOLD,0.9,10.0,1,1.2815516851619244,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,HOLD,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,HOLD,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,ALL,0.5,10.0,1,0.0,N=10,True,8,0.1412085531262004,0.0,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,ALL,0.8,10.0,1,0.8416211822956144,N=10,True,4,0.1412085531262004,0.08409995379980556,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,ALL,0.9,10.0,1,1.2815516851619244,N=10,True,1,0.1412085531262004,0.12806050962287244,0.9210249356226587,0.13488377802414697,-0.16413437135914832,1.0226149577856618,-0.10159002216300306,1.064611422223127,0.1480875500959824,-0.16413437135914877,1.3766495446209486,0.8336874036396593,False,True,-
B135,ALL,0.95,10.0,1,1.644853552985789,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,ALL,0.99,10.0,1,2.3263478580747905,INC,False,0,0.0,0.0,1.0226149577856618,0.1303431871824683,-0.16840548135869882,1.0226149577856618,0.0,1.0703107687335567,0.12934166988910967,-0.16840548135869893,1.2889447566366907,0.8980921843857189,False,True,-
B135,N,0.5,25.0,1,0.0,N=10,True,2,0.14316100055540315,0.0,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,N,0.8,25.0,1,0.8416211822956144,N=10,True,1,0.14316100055540315,0.08510570643482913,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,N,0.9,25.0,1,1.2815516851619244,N=10,True,1,0.14316100055540315,0.129591987218,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,N,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,N,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,GROSS,0.5,25.0,1,0.0,G=1.00,True,3,0.002987744137332493,0.0,0.993862286193913,0.2083698851906699,-0.27199138108001564,0.9899186242641862,0.003943661929726838,1.041028150590168,0.20802427221063335,-0.27199138108001597,1.2583632156645888,0.8701041687958615,False,False,DD
B135,GROSS,0.8,25.0,1,0.8416211822956144,G=1.00,True,3,0.002987744137332493,0.001963546920700815,0.993862286193913,0.2083698851906699,-0.27199138108001564,0.9899186242641862,0.003943661929726838,1.041028150590168,0.20802427221063335,-0.27199138108001597,1.2583632156645888,0.8701041687958615,False,False,DD
B135,GROSS,0.9,25.0,1,1.2815516851619244,G=0.85,True,2,0.002079701207925666,0.0018534818361481695,0.9925977922809012,0.17759677608029323,-0.23473229437267373,0.9899186242641862,0.0026791680167149723,1.039939827149182,0.17699723302043235,-0.23473229437267384,1.25728144457129,0.8688638704593934,False,False,DD
B135,GROSS,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,GROSS,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,HOLD,0.5,25.0,1,0.0,H=63,True,2,0.07265249282339337,0.0,0.9569601422999984,0.12630031082611426,-0.2351370512957588,0.9899186242641862,-0.032958481964187825,1.046092705740155,0.13046153345608502,-0.2351370512957588,1.3047819622905918,0.8484428235303405,False,False,DD
B135,HOLD,0.8,25.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,HOLD,0.9,25.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,HOLD,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,HOLD,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,ALL,0.5,25.0,1,0.0,N=10,True,7,0.14316100055540315,0.0,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,ALL,0.8,25.0,1,0.8416211822956144,N=10,True,4,0.14316100055540315,0.08510570643482913,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,ALL,0.9,25.0,1,1.2815516851619244,N=10,True,3,0.14316100055540315,0.129591987218,0.8925080456742115,0.13007424474261664,-0.16441712189597035,0.9899186242641862,-0.0974105785899747,1.0351727504571728,0.14342203076443494,-0.1644171218959708,1.3443453959139398,0.8061629246259381,False,False,H2
B135,ALL,0.95,25.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,ALL,0.99,25.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9899186242641862,0.12566413403108645,-0.16992530201570155,0.9899186242641862,0.0,1.037551293144669,0.12491191635838428,-0.16992530201570155,1.254915946083861,0.8662361710599797,False,True,-
B135,N,0.5,50.0,1,0.0,N=10,True,1,0.14615889501183998,0.0,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,N,0.8,50.0,1,0.8416211822956144,N=10,True,1,0.14615889501183998,0.08551719564840646,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,N,0.9,50.0,1,1.2815516851619244,N=10,True,1,0.14615889501183998,0.13021856923159378,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,N,0.95,50.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,N,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,GROSS,0.5,50.0,1,0.0,G=1.00,True,3,0.0037537081744989376,0.0,0.9399215493515622,0.19467655853276522,-0.27575620632085307,0.9352111309565937,0.004710418394968552,0.9869002790208024,0.19505809419554665,-0.27575620632085285,1.201875125669066,0.8176305633472143,False,False,"H2,DD"
B135,GROSS,0.8,50.0,1,0.8416211822956144,G=1.00,True,3,0.0037537081744989376,0.002001138598404363,0.9399215493515622,0.19467655853276522,-0.27575620632085307,0.9352111309565937,0.004710418394968552,0.9869002790208024,0.19505809419554665,-0.27575620632085285,1.201875125669066,0.8176305633472143,False,False,"H2,DD"
B135,GROSS,0.9,50.0,1,1.2815516851619244,G=1.00,True,3,0.0037537081744989376,0.0030471696732163466,0.9399215493515622,0.19467655853276522,-0.27575620632085307,0.9352111309565937,0.004710418394968552,0.9869002790208024,0.19505809419554665,-0.27575620632085285,1.201875125669066,0.8176305633472143,False,False,"H2,DD"
B135,GROSS,0.95,50.0,1,1.644853552985789,G=0.85,True,2,0.0027693465247167204,0.0024074714794696177,0.9385711142838706,0.1662382665984805,-0.23806527006169942,0.9352111309565937,0.0033599833272769386,0.9857295148652394,0.16624235894731565,-0.23806527006169953,1.2007185648173597,0.8163036702593863,False,False,"H2,DD"
B135,GROSS,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,HOLD,0.5,50.0,1,0.0,H=63,True,1,0.04950298530890351,0.0,0.8828674916801559,0.11523850972994554,-0.2354349956945313,0.9352111309565937,-0.052343639276437814,0.9704286801161047,0.11988511344922137,-0.23543499569453175,1.2264895440552874,0.774124139210109,False,False,"H2,DD"
B135,HOLD,0.8,50.0,1,0.8416211822956144,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,HOLD,0.9,50.0,1,1.2815516851619244,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,HOLD,0.95,50.0,1,1.644853552985789,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,HOLD,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,ALL,0.5,50.0,1,0.0,N=10,True,5,0.14615889501183998,0.0,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,ALL,0.8,50.0,1,0.8416211822956144,N=10,True,4,0.14615889501183998,0.08551719564840646,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,ALL,0.9,50.0,1,1.2815516851619244,N=10,True,4,0.14615889501183998,0.13021856923159378,0.8447236411190826,0.12209520086519676,-0.16488817864528604,0.9352111309565937,-0.09048748983751109,0.9857104279218237,0.13567893579513068,-0.16488817864528604,1.2897055673454112,0.760086170493634,False,False,"H2,OOS"
B135,ALL,0.95,50.0,1,1.644853552985789,G=0.85,True,2,0.0027693465247167204,0.0024074714794696177,0.9385711142838706,0.1662382665984805,-0.23806527006169942,0.9352111309565937,0.0033599833272769386,0.9857295148652394,0.16624235894731565,-0.23806527006169953,1.2007185648173597,0.8163036702593863,False,False,"H2,DD"
B135,ALL,0.99,50.0,1,2.3263478580747905,INC,False,0,0.0,0.0,0.9352111309565937,0.11790354283503612,-0.1724559207588876,0.9352111309565937,0.0,0.9826570968780171,0.11756221232750863,-0.1724559207588876,1.1976801326852402,0.8129818823610864,False,False,H2
B135,N,0.5,10.0,2,0.0,N=10,True,3,0.16004112179271357,0.0,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,N,0.8,10.0,2,0.8416211822956144,N=10,True,1,0.16004112179271357,0.08333190364758655,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,N,0.9,10.0,2,1.2815516851619244,N=10,True,1,0.16004112179271357,0.1268909858661386,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,N,0.95,10.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,N,0.99,10.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,GROSS,0.5,10.0,2,0.0,G=1.00,True,3,0.0030770445957624126,0.0,0.9789006555111922,0.20893329349719791,-0.3241874648857803,0.9759518812253302,0.0029487742858620436,1.0304663005610393,0.2084422629604945,-0.32418746488578054,1.2536458528706078,0.860379368215379,False,False,DD
B135,GROSS,0.8,10.0,2,0.8416211822956144,G=1.00,True,3,0.0030770445957624126,0.0019064309488923438,0.9789006555111922,0.20893329349719791,-0.3241874648857803,0.9759518812253302,0.0029487742858620436,1.0304663005610393,0.2084422629604945,-0.32418746488578054,1.2536458528706078,0.860379368215379,False,False,DD
B135,GROSS,0.9,10.0,2,1.2815516851619244,G=1.00,True,3,0.0030770445957624126,0.0029029566348767037,0.9789006555111922,0.20893329349719791,-0.3241874648857803,0.9759518812253302,0.0029487742858620436,1.0304663005610393,0.2084422629604945,-0.32418746488578054,1.2536458528706078,0.860379368215379,False,False,DD
B135,GROSS,0.95,10.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,GROSS,0.99,10.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,HOLD,0.5,10.0,2,0.0,H=21,True,3,0.07978493476199677,0.0,0.9654060200156582,0.1250902501383746,-0.21645619734962007,0.9759518812253302,-0.010545861209671936,1.0546046911483158,0.1296205566153208,-0.2164561973496203,1.2803668514195161,0.8800118335679311,False,False,DD
B135,HOLD,0.8,10.0,2,0.8416211822956144,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,HOLD,0.9,10.0,2,1.2815516851619244,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,HOLD,0.95,10.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,HOLD,0.99,10.0,2,2.3263478580747905,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
B135,ALL,0.5,10.0,2,0.0,N=10,True,9,0.16004112179271357,0.0,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,ALL,0.8,10.0,2,0.8416211822956144,N=10,True,4,0.16004112179271357,0.08333190364758655,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,ALL,0.9,10.0,2,1.2815516851619244,N=10,True,4,0.16004112179271357,0.1268909858661386,0.8682784510613667,0.1277161038454766,-0.19849042601220646,0.9759518812253302,-0.10767343016396347,1.0246837082653064,0.1428641202154819,-0.1984904260122068,1.3503818822274758,0.7890839250506667,False,False,"H2,OOS"
B135,ALL,0.95,10.0,2,1.644853552985789,INC,False,0,0.0,0.0,0.9759518812253302,0.12633929514794562,-0.20444264469773976,0.9759518812253302,0.0,1.0275771223731858,0.12534330874799804,-0.20444264469773954,1.2501874136320799,0.8574348405559626,False,False,DD
