panel,family,form,side,q,w,depth,cadence,gross,rate,gbar,gate_turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b,oos4a,oos4b,Sharpe_0bps,Sharpe_10bps,Sharpe_25bps,CAGR_0bps,CAGR_10bps,CAGR_25bps,MaxDD_0bps,MaxDD_10bps,MaxDD_25bps
U56,CORR-LO,GATE,LO,0.07,252,1.0,W,0.75,0.10598559855985598,0.894014401440144,4.763276327632763,0.09590271913048887,1.0066165642245009,-0.15844264747951065,1.0957914135257427,0.9310048591987631,1.023973824831706,0.09677431164413908,0.9935072608503953,-0.15844264747951042,1.1940536195502693,0.7832491581607148,False,False,False,False,1.0440904562974094,1.0066165642245009,0.9499037473013443,0.09982408934776865,0.09590271913048887,0.09004138370833092,-0.15844264747951076,-0.15844264747951065,-0.15844264747951087
U56,CORR-LO,GATE,LO,0.07,252,1.0,W,1.0,0.10598559855985598,0.894014401440144,4.763276327632763,0.12767798931208385,1.0065562357952516,-0.20841177877563244,1.0960323708841335,0.9307984986602081,1.0242819757876427,0.12876425861761986,0.9931900042811556,-0.20841177877563222,1.1922758780703167,0.7840447483068073,False,False,False,False,1.0439931084573524,1.0065562357952516,0.9498999288083321,0.13306100033781787,0.12767798931208385,0.11964137716282308,-0.2084117787756321,-0.20841177877563244,-0.20841177877563233
U56,CORR-HI,GATE,HI,0.07,252,0.25,D,0.75,0.07200720072007201,0.981998199819982,1.3325832583258326,0.1034533282803356,1.0826158072633392,-0.1382793154777866,1.0860824234548556,1.0807364403096982,0.9794542036974386,0.11303269846290509,1.1661797228701154,-0.13827931547778716,1.3494265072323264,0.980179124014625,False,False,False,True,1.0931596242060255,1.0826158072633392,1.0667609417920625,0.10455668254462758,0.1034533282803356,0.10179997584249545,-0.13733392852255477,-0.1382793154777866,-0.14070602313588898
U56,CORR-HI,GATE,HI,0.07,252,0.25,D,1.0,0.07200720072007201,0.981998199819982,1.3325832583258326,0.13810331442781476,1.0829896588795955,-0.1813025295872227,1.0863612679064405,1.0812138568973817,0.979748044776706,0.151295030251257,1.1665968162862637,-0.18130252958722037,1.3483596967970144,0.9818341649398005,False,True,False,True,1.0935261493126862,1.0829896588795955,1.0671458222490622,0.13962093160838962,0.13810331442781476,0.13582996736951336,-0.1810034713047055,-0.1813025295872227,-0.1843780889461979
U56,CORR-HI,GATE,HI,0.07,252,0.25,W,0.75,0.06188118811881188,0.9845297029702971,0.45364536453645365,0.10282880635681457,1.0714945226978427,-0.1433963263427075,1.0934279793658286,1.0525197992101574,0.9880836439299032,0.11072466984581819,1.1390314446458736,-0.1433963263427075,1.3492309858217337,0.9275896658733015,False,False,False,True,1.0751434589688327,1.0714945226978427,1.0660084593269459,0.10320482652384477,0.10282880635681457,0.10226488399306555,-0.1430713411540928,-0.1433963263427075,-0.14388368857250922
U56,CORR-HI,GATE,HI,0.07,252,0.25,W,1.0,0.06188118811881188,0.9845297029702971,0.45364536453645365,0.13720930126347564,1.0717871060650954,-0.18780753581314535,1.093640633051085,1.0529097487120045,0.9883056445722114,0.14807638924780941,1.1393621270407168,-0.18780753581314658,1.3480886610053713,0.9291039690262531,False,True,False,True,1.0754333829383114,1.0717871060650954,1.0663050444711897,0.13772667607597922,0.13720930126347564,0.13643343709265698,-0.18739505658124667,-0.18780753581314535,-0.18842605836622583
U56,CORR-HI,GATE,HI,0.07,252,0.5,D,0.75,0.07200720072007201,0.963996399639964,2.665166516651665,0.10270503570389522,1.1055016334608232,-0.126113618544482,1.0878038703494937,1.1227729982443522,0.97901968771813,0.1129121369009296,1.210622632841123,-0.1261136185444819,1.4113225397741018,1.007990716694843,False,False,False,True,1.1272061538913876,1.1055016334608232,1.0727753774413504,0.10491104748770685,0.10270503570389522,0.0994027280488563,-0.12611361854448266,-0.126113618544482,-0.13244317036207387
U56,CORR-HI,GATE,HI,0.07,252,0.5,D,1.0,0.07200720072007201,0.963996399639964,2.665166516651665,0.13720456311248275,1.1060581851909206,-0.16553482637398265,1.0880671374193889,1.1236088501402668,0.9792936716152842,0.15131511725528646,1.2114218872890503,-0.16553482637398298,1.410855503718959,1.0098932785089674,False,True,False,True,1.1277520879034317,1.1060581851909206,1.0733479118222766,0.14023884621176208,0.13720456311248275,0.13266544035816308,-0.1655348263739831,-0.16553482637398265,-0.17429168534487027
U56,CORR-HI,GATE,HI,0.07,252,0.5,W,0.75,0.06188118811881188,0.969059405940594,0.9072907290729073,0.10147217869748437,1.0837990702909617,-0.1349186450725295,1.1041206800129886,1.0649255546543368,0.9978636624647518,0.10831653858573342,1.1551232706726788,-0.1349186450725296,1.4110151661080752,0.901129335929374,False,False,False,True,1.0912791390672096,1.0837990702909617,1.0725250060255866,0.10222326597329046,0.10147217869748437,0.10034597871616602,-0.13426206519757666,-0.1349186450725295,-0.1359030479352542
U56,CORR-HI,GATE,HI,0.07,252,0.5,W,1.0,0.06188118811881188,0.969059405940594,0.9072907290729073,0.13544640779271577,1.0841836377672978,-0.17681029467449993,1.1042487089846618,1.0655568177204182,0.9979910927392286,0.1449151846220722,1.1557217862884221,-0.17681029467449938,1.410386146844959,0.9027553862976323,False,True,False,True,1.0916597979865963,1.0841836377672978,1.0729154654184965,0.1364794921554202,0.13544640779271577,0.1338975720012736,-0.17597386405677562,-0.17681029467449993,-0.17806414441819673
U56,CORR-HI,GATE,HI,0.07,252,1.0,D,0.75,0.07200720072007201,0.927992799279928,5.33033303330333,0.10085844157671686,1.1131376613985497,-0.12611361854448255,1.0710622732867439,1.1541107292572994,0.959141275252994,0.11217734107286725,1.2443867646168414,-0.12611361854448266,1.4685370908565358,1.019282776388618,False,False,False,True,1.1575330523472827,1.1131376613985497,1.0458290995418715,0.10526633958251597,0.10085844157671686,0.09427338038349076,-0.12611361854448155,-0.12611361854448255,-0.14141986503429838
U56,CORR-HI,GATE,HI,0.07,252,1.0,D,1.0,0.07200720072007201,0.927992799279928,5.33033303330333,0.13475779228458729,1.113784190459087,-0.16553482637398298,1.0712654562690813,1.15519943433281,0.9593484363848214,0.15043472796762725,1.2454666006983268,-0.16553482637398365,1.4683491127971424,1.0215692531828904,False,True,False,True,1.1581654753830728,1.113784190459087,1.0464965726832038,0.1408192419887233,0.13475779228458729,0.12571469606017338,-0.16553482637398276,-0.16553482637398298,-0.18548176174827713
U56,CORR-HI,GATE,HI,0.07,252,1.0,W,0.75,0.06188118811881188,0.9381188118811881,1.8145814581458146,0.09845764024944681,1.07531534860934,-0.15343196511186674,1.110633320175211,1.0409168966380498,1.0034603178576256,0.10307078067967645,1.1364557563879456,-0.15343196511186652,1.4689457977830602,0.81075486641257,False,False,False,False,1.0905407465933237,1.07531534860934,1.0522533514808143,0.09995563233658333,0.09845764024944681,0.09621237049664866,-0.1495959494994774,-0.15343196511186674,-0.1593804075765911
U56,CORR-HI,GATE,HI,0.07,252,1.0,W,1.0,0.06188118811881188,0.9381188118811881,1.8145814581458146,0.13136144107518,1.075621214783341,-0.2005275103572497,1.1105576918523963,1.0415819752622546,1.0033661817892023,0.1377913253169607,1.1371245417719698,-0.20052751035724947,1.4684095474274896,0.8125742769535785,False,True,False,True,1.090841374286745,1.075621214783341,1.0525671409255069,0.13342003110874767,0.13136144107518,0.12827670608893849,-0.19568601474302427,-0.2005275103572497,-0.20826868365270368
U56,PORTVOL-LO,GATE,LO,0.07,252,0.25,D,0.75,0.12353735373537354,0.9691156615661566,1.9563456345634564,0.10090943641558714,1.039956252459725,-0.15844264747951065,1.0821063063351892,1.0056832000814555,0.9822259039465947,0.10819862697025018,1.0855425158848686,-0.15844264747951087,1.2379871063514005,0.9272426045047791,False,False,False,True,1.055000143988607,1.039956252459725,1.0173318912365623,0.10252451347400782,0.10090943641558714,0.09849069003146926,-0.15844264747951076,-0.15844264747951065,-0.15844264747951076
U56,PORTVOL-LO,GATE,LO,0.07,252,0.25,D,1.0,0.12353735373537354,0.9691156615661566,1.9563456345634564,0.13451689043427195,1.0400790083278575,-0.20841177877563244,1.0823413394378052,1.0057789588820283,0.9824895921601331,0.1444601530054812,1.0855399990426384,-0.20841177877563222,1.2363438105367608,0.9286424492991334,False,False,False,False,1.0551074895868713,1.0400790083278575,1.0174778595813831,0.1367359723846162,0.13451689043427195,0.1311953520193565,-0.20841177877563233,-0.20841177877563244,-0.20841177877563222
U56,PORTVOL-LO,GATE,LO,0.07,252,0.25,W,0.75,0.11926192619261926,0.9701845184518452,1.2475247524752475,0.10126959101403754,1.0439216290921105,-0.15844264747951065,1.0789717640209613,1.0166860912849105,0.9825141915142032,0.10921077923234934,1.0922187365566673,-0.15844264747951076,1.2339026300809608,0.9457996288260918,False,False,False,True,1.0536466565639409,1.0439216290921105,1.0293012883664274,0.10230079454797614,0.10126959101403754,0.09972423215936366,-0.15844264747951087,-0.15844264747951065,-0.15844264747951065
U56,PORTVOL-LO,GATE,LO,0.07,252,0.25,W,1.0,0.11926192619261926,0.9701845184518452,1.2475247524752475,0.13500538230439174,1.0440001520689182,-0.20841177877563222,1.0791566536931825,1.0167438847320531,0.982719545986087,0.14583550691012404,1.092183699878994,-0.20841177877563222,1.2322590812371146,0.9471413973791213,False,False,False,False,1.0537154917684675,1.0440001520689182,1.0293943997758506,0.13642282542987672,0.13500538230439174,0.1328818685338351,-0.20841177877563233,-0.20841177877563222,-0.20841177877563222
U56,PORTVOL-LO,GATE,LO,0.07,252,0.5,D,0.75,0.12353735373537354,0.9382313231323133,3.912691269126913,0.09768312078123031,1.023251299184684,-0.15844264747951076,1.0788153957137032,0.9775524801726695,0.9843415319556577,0.10337271389861913,1.0540714953573653,-0.15844264747951042,1.1969822284595293,0.9039028131206026,False,False,False,False,1.0538417146133294,1.023251299184684,0.9771393554282511,0.10090673736604439,0.09768312078123031,0.09286313287805048,-0.15844264747951065,-0.15844264747951076,-0.15844264747951076
U56,PORTVOL-LO,GATE,LO,0.07,252,0.5,D,1.0,0.12353735373537354,0.9382313231323133,3.912691269126913,0.13015504962121582,1.0233648645427287,-0.20841177877563244,1.0790096087032288,0.9776777883614525,0.9845723230627035,0.13788636404020016,1.0540897606302122,-0.20841177877563222,1.1954366407809778,0.9052996399791305,False,False,False,False,1.053922644931378,1.0233648645427287,0.9773022507695867,0.1345815009743372,0.13015504962121582,0.12354361502128697,-0.20841177877563233,-0.20841177877563244,-0.20841177877563222
U56,PORTVOL-LO,GATE,LO,0.07,252,0.5,W,0.75,0.11926192619261926,0.9403690369036903,2.495049504950495,0.09840001275970445,1.0311522005778573,-0.15844264747951076,1.0709780176639012,1.0007552309453078,0.9837172552473935,0.10539772037530959,1.0685048297785436,-0.15844264747951098,1.188690867229073,0.9432510206739101,False,False,False,False,1.0508739089149557,1.0311522005778573,1.001436411766105,0.1004577397760098,0.09840001275970445,0.0953191919850902,-0.15844264747951065,-0.15844264747951076,-0.15844264747951076
U56,PORTVOL-LO,GATE,LO,0.07,252,0.5,W,1.0,0.11926192619261926,0.9403690369036903,2.495049504950495,0.131125763873698,1.0311681576144391,-0.20841177877563244,1.0710562177176548,1.0007984281834117,0.9838167975942391,0.14063872513447495,1.068451944037186,-0.20841177877563233,1.1871459115650334,0.9445266179105144,False,False,False,False,1.0508698033561568,1.0311681576144391,1.0014827083659437,0.13395222666826934,0.131125763873698,0.1268966347375471,-0.20841177877563255,-0.20841177877563244,-0.20841177877563222
U56,PORTVOL-LO,GATE,LO,0.07,252,1.0,D,0.75,0.12353735373537354,0.8764626462646264,7.825382538253826,0.09107721722395867,0.9704223653744664,-0.15844264747951042,1.048694755167583,0.9050262442673495,0.9685016975599675,0.09361192301216881,0.9724388405777021,-0.15844264747951053,1.1043869233899266,0.8324633972891146,False,False,False,False,1.0325702430819095,0.9704223653744664,0.8764160252528367,0.0974973603396343,0.09107721722395867,0.08150842349958709,-0.15844264747951053,-0.15844264747951042,-0.15844264747951042
U56,PORTVOL-LO,GATE,LO,0.07,252,1.0,D,1.0,0.12353735373537354,0.8764626462646264,7.825382538253826,0.12114981853739915,0.9705694365792409,-0.20841177877563222,1.048851259711904,0.9052627501813616,0.9687060250757551,0.12453753673004164,0.9725577465976678,-0.20841177877563233,1.1030999408940692,0.8338429432202531,False,False,False,False,1.0326487012737768,0.9705694365792409,0.8766671711311239,0.12995357137351937,0.12114981853739915,0.10805636726129464,-0.20841177877563222,-0.20841177877563222,-0.20841177877563255
U56,PORTVOL-LO,GATE,LO,0.07,252,1.0,W,0.75,0.11926192619261926,0.8807380738073808,4.99009900990099,0.09249713380604319,0.9857441020244391,-0.15844264747951098,1.0259703317107278,0.9557484461218372,0.961435936884731,0.09766377417107619,1.0053490606584097,-0.1584426474795103,1.087453804607197,0.9192558572024359,False,False,False,False,1.0255631034750576,0.9857441020244391,0.9254965751883047,0.0965932510975589,0.09249713380604319,0.08637590539066009,-0.15844264747951065,-0.15844264747951098,-0.15844264747951053
U56,PORTVOL-LO,GATE,LO,0.07,252,1.0,W,1.0,0.11926192619261926,0.8807380738073808,4.99009900990099,0.12306569420087987,0.9856606194224523,-0.20841177877563222,1.0258295277172618,0.9557981821290344,0.9613177710616694,0.13004650574311283,1.0053025083310645,-0.2084117787756321,1.0861719728746273,0.9203762947983596,False,False,False,False,1.0254385172826281,0.9856606194224523,0.9254757867692621,0.12868341560075258,0.12306569420087987,0.11468105295748332,-0.20841177877563233,-0.20841177877563222,-0.2084117787756321
U56,PORTVOL-HI,GATE,HI,0.07,252,0.25,D,0.75,0.07268226822682268,0.9818294329432943,0.9356435643564357,0.10101041068469208,1.057940597215783,-0.1595446558202862,1.0682954447261777,1.0497978507686987,0.9603603587439913,0.11020242119786006,1.1367719835194616,-0.15954465582028643,1.3701054335720149,0.9042451774210083,False,False,False,True,1.0653888454900746,1.057940597215783,1.0467423799136988,0.10178379230685342,0.10101041068469208,0.09985108424040967,-0.15797166456931078,-0.1595446558202862,-0.16190122458940204
U56,PORTVOL-HI,GATE,HI,0.07,252,0.25,D,1.0,0.07268226822682268,0.9818294329432943,0.9356435643564357,0.1347201039367809,1.05824337920335,-0.20882095081789775,1.0684825405419545,1.0502254787628222,0.9605494748440757,0.14736552317453144,1.1371463314936927,-0.20882095081789764,1.3692240186697986,0.9055375703469404,False,False,False,False,1.0656870963905665,1.05824337920335,1.0470519913792429,0.13578322583712876,0.1347201039367809,0.13312678858303872,-0.20684777122423847,-0.20882095081789775,-0.21197676410991517
U56,PORTVOL-HI,GATE,HI,0.07,252,0.25,W,0.75,0.06908190819081908,0.9827295229522952,0.5387038703870387,0.10139252624482586,1.0584637038679334,-0.15666568805962178,1.0847339664281317,1.035465479845104,0.9786648413344319,0.1089579866114947,1.1230611382816367,-0.156665688059623,1.3273294990405082,0.9191373653195276,False,False,False,True,1.0628482664618428,1.0584637038679334,1.0518731289589374,0.10183895717962388,0.10139252624482586,0.10072306162304967,-0.15594868429952413,-0.15666568805962178,-0.1590391473511611
U56,PORTVOL-HI,GATE,HI,0.07,252,0.25,W,1.0,0.06908190819081908,0.9827295229522952,0.5387038703870387,0.13523151688853985,1.0587225975944095,-0.20541637501176058,1.0849797836299127,1.035760331170178,0.9789228894525687,0.1456292984178571,1.12330324341552,-0.2054163750117607,1.326194664740065,0.9204435628398945,False,False,False,False,1.0631039630005263,1.0587225975944095,1.0521368310298553,0.13584572596232247,0.13523151688853985,0.13431053706942286,-0.20383937867829838,-0.20541637501176058,-0.20839878243713994
U56,PORTVOL-HI,GATE,HI,0.07,252,0.5,D,0.75,0.07268226822682268,0.9636588658865887,1.8712871287128714,0.09783159658194895,1.0549593029638191,-0.17895330830706546,1.0515593746552092,1.058730509918552,0.9401038915378854,0.1072667934592062,1.1498782043307911,-0.17895330830706557,1.4537721046932977,0.8536180643997299,False,False,False,True,1.0702746754980315,1.0549593029638191,1.0318773831656014,0.09937422106971727,0.09783159658194895,0.09552063477430606,-0.17525562765399572,-0.17895330830706546,-0.18447134251514674
U56,PORTVOL-HI,GATE,HI,0.07,252,0.5,D,1.0,0.07268226822682268,0.9636588658865887,1.8712871287128714,0.13046013063116013,1.055345776687529,-0.233112472522492,1.0516205876453824,1.0594249432289002,0.9401498790049025,0.14348272756428004,1.1505522315325531,-0.23311247252249157,1.4537352610605931,0.8547693085705006,False,False,False,False,1.070655569147973,1.055345776687529,1.0322722969057019,0.13257897576974753,0.13046013063116013,0.12728731129150472,-0.22850617518464034,-0.233112472522492,-0.2399746645030899
U56,PORTVOL-HI,GATE,HI,0.07,252,0.5,W,0.75,0.06908190819081908,0.9654590459045904,1.0774077407740774,0.09860268395101901,1.0568561528846219,-0.17423220301643783,1.0863090345154731,1.0292990647209443,0.978589933191688,0.10479116534322297,1.1217843210135081,-0.17423220301643783,1.3641877825555202,0.8846428027871647,False,False,False,False,1.0658513059503938,1.0568561528846219,1.043305842104029,0.09949330376576815,0.09860268395101901,0.09726747939225433,-0.1711232500992097,-0.17423220301643783,-0.17887595692473746
U56,PORTVOL-HI,GATE,HI,0.07,252,0.5,W,1.0,0.06908190819081908,0.9654590459045904,1.0774077407740774,0.13149595639466294,1.0571648724607379,-0.22723702546687685,1.0865042104736433,1.0297175545844113,0.9787903095726587,0.14003480313533045,1.1221848972773436,-0.22723702546687707,1.363563340131068,0.8858275968170789,False,False,False,False,1.0661553924533174,1.0571648724607379,1.0436215397438298,0.13272035761514145,0.13149595639466294,0.12966068503865258,-0.22335259955275544,-0.22723702546687685,-0.23303088529852434
U56,PORTVOL-HI,GATE,HI,0.07,252,1.0,D,0.75,0.07268226822682268,0.9273177317731773,3.742574257425743,0.09116382451429184,1.011154922092872,-0.21795517064145187,0.9971663114538131,1.0247391790017812,0.8798254460066458,0.10095220897175272,1.122141829596442,-0.21795517064145198,1.5477923810775982,0.7160442428993198,False,False,False,False,1.0424391613679551,1.011154922092872,0.9637936672542841,0.09423168423001504,0.09116382451429184,0.08657385935781381,-0.2108886931508268,-0.21795517064145187,-0.22844617856644578
U56,PORTVOL-HI,GATE,HI,0.07,252,1.0,D,1.0,0.07268226822682268,0.9273177317731773,3.742574257425743,0.12136357810423037,1.0113717632464145,-0.28123551289393656,0.9968936845926394,1.0254290614853292,0.8795071858781784,0.13488829015422432,1.1228583539005579,-0.2812355128939362,1.5484582610974724,0.7168121659249469,False,False,False,False,1.0426508988002399,1.0113717632464145,0.9640182683302484,0.12556960595113553,0.12136357810423037,0.11507614685328749,-0.2725643612026555,-0.28123551289393656,-0.29406470653836847
U56,PORTVOL-HI,GATE,HI,0.07,252,1.0,W,0.75,0.06908190819081908,0.930918091809181,2.154815481548155,0.09273278455404532,1.0192794209836356,-0.2088803251959318,1.0736907433292018,0.9663242655068062,0.9636086052535106,0.09605530587823607,1.0666305431082272,-0.20888032519593214,1.36397809368142,0.7812794743353885,False,False,False,False,1.0375941624004845,1.0192794209836356,0.9915770277252103,0.09450462968701578,0.09273278455404532,0.09007790116545844,-0.20290904666011034,-0.2088803251959318,-0.21776177566341748
U56,PORTVOL-HI,GATE,HI,0.07,252,1.0,W,1.0,0.06908190819081908,0.930918091809181,2.154815481548155,0.12348566282891027,1.0194118445321496,-0.27008878611463916,1.073751951656319,0.9665071192601479,0.9636628980103608,0.12809403519021267,1.0668499105153593,-0.27008878611463827,1.363447533905113,0.7821367984571156,False,False,False,False,1.0377205079362863,1.0194118445321496,0.991718654398286,0.12591733958852402,0.12348566282891027,0.11984342981570628,-0.26272727647162897,-0.27008878611463916,-0.28100705697046013
U56,NAMEVOL-LO,GATE,LO,0.07,252,0.25,D,0.75,0.1311881188118812,0.9672029702970297,2.0981098109810983,0.09928841117164677,1.0288338791478047,-0.15844264747951076,1.0292497955523252,1.0324544729694485,0.9297818191158715,0.11060405805164963,1.1060890662651384,-0.15844264747951076,1.253353330544399,0.9547613082448317,False,False,False,True,1.0449941187742313,1.0288338791478047,1.0045281092920382,0.10101763014426579,0.09928841117164677,0.09669906809739248,-0.15844264747951087,-0.15844264747951076,-0.15844264747951053
U56,NAMEVOL-LO,GATE,LO,0.07,252,0.25,D,1.0,0.1311881188118812,0.9672029702970297,2.0981098109810983,0.13230771004083297,1.0289517173751788,-0.20841177877563244,1.0294827517571927,1.032516722062597,0.9300377747845913,0.14776418414353,1.1060697130902943,-0.20841177877563244,1.2516898323094243,0.9561234924035293,False,False,False,False,1.0450957489433634,1.0289517173751788,1.0046703864382656,0.1346823379219324,0.13230771004083297,0.1287539756618712,-0.20841177877563244,-0.20841177877563244,-0.20841177877563266
U56,NAMEVOL-LO,GATE,LO,0.07,252,0.25,W,0.75,0.13456345634563457,0.9663591359135913,1.2191719171917192,0.09809192517023368,1.018522447600999,-0.15844264747951098,1.0228137003467441,1.018695717699928,0.9217592426610481,0.10914072255951357,1.0940186459494115,-0.1584426474795111,1.2208579504322186,0.9637269239588269,False,False,False,True,1.028016521565133,1.018522447600999,1.0042478512511255,0.09909624118775406,0.09809192517023368,0.09658681913071931,-0.15844264747951065,-0.15844264747951098,-0.15844264747951042
U56,NAMEVOL-LO,GATE,LO,0.07,252,0.25,W,1.0,0.13456345634563457,0.9663591359135913,1.2191719171917192,0.13066875765155594,1.01864441371902,-0.20841177877563255,1.023078293290359,1.0187402485994352,0.9220507100004116,0.14574933048021177,1.0939796196463576,-0.20841177877563222,1.2191809532278775,0.9651102473675321,False,False,False,False,1.0281288877420913,1.01864441371902,1.0043842783089683,0.13204769686303663,0.13066875765155594,0.1286028527193499,-0.20841177877563222,-0.20841177877563255,-0.20841177877563233
U56,NAMEVOL-LO,GATE,LO,0.07,252,0.5,D,0.75,0.1311881188118812,0.9344059405940595,4.1962196219621966,0.09444010699948868,0.9992671956757174,-0.15844264747951098,0.966615021382429,1.0323286085663141,0.873550570283737,0.10817258660746853,1.09618630314537,-0.15844264747951098,1.226196801186145,0.9619566150502169,False,False,False,True,1.032240322250323,0.9992671956757174,0.9495561335596664,0.09788663601561853,0.09444010699948868,0.08928818227177704,-0.15844264747951087,-0.15844264747951098,-0.15844264747951087
