window,arm,outcome,strata,b_none,t_none,b_partial,t_partial,b_logx,t_logx,b_loglog,t_loglog,is_claim,survive_partial,defined_partial,survive_logx,defined_logx,survive_loglog,defined_loglog,FAM2,FAM3,FAM5
full,top20,CAGRnorm,21,0.03237706932509553,3.8186416038719155,0.03334049869579976,3.6030100266178295,0.6712940160179128,3.6689601929575693,,,True,True,True,True,True,False,False,RET,LEVEL,CAGRnorm
IS,EWall,Sharpe,3,-0.043617140781612385,-2.8985725319336004,0.02337075558731904,1.6107003734522398,0.33239533835854596,1.8966625241205024,,,True,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,EWall,Sharpe,5,-0.011890968128988887,-0.8354609905804861,0.029018487712087506,2.219742650026447,0.4366255913925754,2.473639492661914,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,EWall,Sharpe,7,0.009337755492206069,0.709794725740814,0.03799147503937585,3.114721746144706,0.568912158788967,3.2356615570669014,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,EWall,Sharpe,21,0.01866031689269114,1.5426616601111027,0.04359426064670874,3.82673573211851,0.6786806442121283,3.9818206550282422,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,EWall,CAGR,3,-0.0034374824192695557,-1.6854051950868898,0.004556619660607443,2.2012089074648338,0.05985710811773484,2.3829123678131254,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,EWall,CAGR,5,6.842757270816307e-05,0.03498799176664723,0.004917226168669858,2.6070510025221907,0.07094448552086285,2.776828738245199,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,EWall,CAGR,7,0.003050182494731528,1.6996060437953933,0.006266056219197579,3.589632875363792,0.09122722457048739,3.615891680029425,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,EWall,CAGR,21,0.004268451770319115,2.605062881971817,0.006927265033612523,4.27452098175134,0.10540692967601628,4.340007940100931,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
IS,EWall,MaxDD,3,-0.019858204679390583,-5.985473449220124,-0.001561835116167959,-0.5662905529086382,-0.004490873088309089,-0.1317203829261073,0.19808872759049367,1.232734449307592,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,EWall,MaxDD,5,-0.01096469510641704,-3.495418176076109,0.0001122391661990893,0.04365741331438787,0.01086925668664901,0.30757936001610003,0.09349145661680414,0.5602463557728851,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,EWall,MaxDD,7,-0.008289986101062729,-2.7217086298287847,0.0005869485471296696,0.23935892626351377,0.01861692688956973,0.5175723482094711,0.06807864274797826,0.39750941513473714,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,EWall,MaxDD,21,-0.006997996465086294,-2.565748543230874,0.00031656025934380036,0.13671485329175345,0.014065366102316235,0.4004089631637981,0.0592237277348272,0.34904137109290523,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,EWall,DDnorm,3,-0.09658792007451489,-4.813581929838279,-0.023010440477243675,-1.1068935923330079,-0.20849849651862584,-0.8328317471692547,0.19808872759049334,1.23273444930759,True,False,True,False,True,False,True,DD,DD,DDnorm
IS,EWall,DDnorm,5,-0.048510207313833036,-2.488036688402592,-0.00610655235569256,-0.31509965258356293,-0.04966197927007676,-0.19106185988465946,0.09349145661680425,0.5602463557728855,True,False,True,False,True,False,True,DD,DD,DDnorm
IS,EWall,DDnorm,7,-0.036715474217883584,-1.9280963753738714,-0.0029014718761989256,-0.15638107295229506,-0.0064640499034605,-0.02428612242187217,0.06807864274797826,0.3975094151347371,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,EWall,DDnorm,21,-0.02991312108499474,-1.702626318283544,-0.0038988241730714968,-0.22157115970296443,-0.02736128395226678,-0.10430770028378164,0.05922372773482709,0.3490413710929045,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,EWall,CAGRnorm,3,-0.047576797814157135,-2.935537967150445,0.024550327873397657,1.570729346501818,0.35322332431661807,1.8726352348044193,,,True,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,EWall,CAGRnorm,5,-0.013133918686659998,-0.8576291103144987,0.030854764468994954,2.192965339456083,0.4673632586729739,2.462230372602901,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,EWall,CAGRnorm,7,0.009641075616781618,0.6804056236069943,0.04051755918340712,3.0845404678486865,0.6101046870901091,3.2246555318015786,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,EWall,CAGRnorm,21,0.019731476069178657,1.5133220036696498,0.046669522491993964,3.8029683199659043,0.7301429743579086,3.979532268086376,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top10,Sharpe,3,-0.030151585326246375,-1.7037084580886137,-0.01270626850249815,-0.5858712799755146,-0.055931824788801876,-0.21148339173589017,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top10,Sharpe,5,0.00404170521216425,0.24063121335407237,0.019841603310350925,1.0204779908059112,0.3520429561108997,1.3451833453638127,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top10,Sharpe,7,0.025908446146272465,1.6264501667572628,0.056332514184853626,2.977266623417177,0.8527418624489034,3.148148648606419,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top10,Sharpe,21,0.0394625488627502,2.81475825959586,0.07285679630154547,4.319764249683962,1.1554812301990145,4.572293254543375,,,True,True,True,True,True,False,False,RET,RATIO,Sharpe
IS,top10,CAGR,3,-0.0017036859463850653,-0.6864187664516186,-0.0015974397488227633,-0.5221813409843361,-0.0034966929458141154,-0.0937369545869952,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,top10,CAGR,5,0.0028669523944029537,1.2215532509800975,0.003086406104546777,1.1274765798870086,0.05579344563148081,1.515318736425613,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,top10,CAGR,7,0.006009231272805589,2.7150011046804114,0.007968854666160242,2.9745336689682595,0.12393844257577082,3.237322505550179,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
IS,top10,CAGR,21,0.007954588873063034,4.107279625519846,0.010322273186017299,4.32339501914186,0.16721120397068517,4.688337822263072,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
IS,top10,MaxDD,3,-0.01205973707681872,-3.7941074098955987,-0.003401505439542713,-0.9089739796070426,-0.030240191387630233,-0.6631949439630247,0.16933242398535486,0.7459304188707041,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,top10,MaxDD,5,-0.006270980001421453,-2.0014359891497953,0.0015715714812050427,0.4550575355433269,0.026917690643349645,0.5785327796136438,-0.12753466866761287,-0.5485010904967172,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,top10,MaxDD,7,-0.003730908919841989,-1.2518098593766627,0.007128491646022273,2.1578158636269893,0.09753445709725742,2.0549172572536993,-0.465788247789926,-1.9388036045855768,False,False,True,False,True,False,True,DD,DD,MaxDD
IS,top10,MaxDD,21,-0.00284500450757803,-0.9979202845707947,0.00919049486729595,2.8992516839552285,0.13555509900823579,2.8368777378451155,-0.6223290052630274,-2.5300236622634316,False,False,True,False,True,False,True,DD,DD,MaxDD
IS,top10,DDnorm,3,-0.05583295199364826,-2.375686327825339,-0.025939436402678494,-0.9041514120385099,-0.24855730594301295,-0.7108875077478457,0.16933242398535497,0.7459304188707047,True,False,True,False,True,False,True,DD,DD,DDnorm
IS,top10,DDnorm,5,-0.016548625127981095,-0.7186482111356047,0.012206370392835092,0.46061415434768355,0.19070658056814022,0.5338185662463246,-0.12753466866761276,-0.5485010904967168,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top10,DDnorm,7,0.007290578500782479,0.338458191999705,0.055740088204174115,2.1994826929325217,0.7430566147297217,2.0388630881928123,-0.465788247789927,-1.9388036045855812,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top10,DDnorm,21,0.013578906155683173,0.6613621379262222,0.07092213002820494,2.9087195455440362,1.0240203811967938,2.782097196619205,-0.6223290052630275,-2.530023662263433,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top10,CAGRnorm,3,-0.03230912879645846,-1.707072542184863,-0.013176226402036743,-0.5682601188364119,-0.05329937680142749,-0.18850703733031263,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top10,CAGRnorm,5,0.004333365847947714,0.24131184286509075,0.02158648701568749,1.0387686759924635,0.3844513392244672,1.374656731375187,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top10,CAGRnorm,7,0.02746092629701288,1.6099877601587618,0.06018114069590222,2.9711238839808893,0.9161694076904718,3.1605243675813814,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top10,CAGRnorm,21,0.04201384783927801,2.7996915061391134,0.07769820051971844,4.3034122892805895,1.238482395634991,4.580669437658006,,,True,True,True,True,True,False,False,RET,LEVEL,CAGRnorm
IS,top20,Sharpe,3,-0.024385848144192663,-1.6099113628070854,-0.026391964070867774,-1.738859538723081,-0.2683801458722616,-1.4870662306546456,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top20,Sharpe,5,0.0007338511299004458,0.05068779893108384,-0.00038089979544565344,-0.0259746046012143,0.03383985399519152,0.17512537776696185,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top20,Sharpe,7,0.021463257351126752,1.5945725912684021,0.028420767993785134,2.018986338918025,0.4067587283105225,2.0586522838918913,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
IS,top20,Sharpe,21,0.031307168261993645,2.513430666531457,0.04311674286997932,3.256398946112743,0.6447280466641578,3.330633524377421,,,True,True,True,True,True,False,False,RET,RATIO,Sharpe
IS,top20,CAGR,3,-0.0015593981897134665,-1.0002680615777333,-0.002086539949421926,-1.379881194725189,-0.018532936557509275,-1.0294664035716121,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,top20,CAGR,5,0.0011311208611592747,0.7693273116072046,0.0005147846939168189,0.35424370425130763,0.013500774273279417,0.705310982923296,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
IS,top20,CAGR,7,0.003496326196916769,2.5951230491455775,0.0030640427713145685,2.1642394287674183,0.047884725224352706,2.4140753515541675,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
IS,top20,CAGR,21,0.004692852206006719,3.8180487459122077,0.004631090215455116,3.4849292894112467,0.07404550586810908,3.827047959956259,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
IS,top20,MaxDD,3,-0.007815039428381309,-3.809499281975642,-0.00738921962609603,-3.6249652525732436,-0.08562414752852172,-3.5201509048088178,0.6524610373090733,3.780292737911862,True,True,True,True,True,False,True,DD,DD,MaxDD
IS,top20,MaxDD,5,-0.005310267898574863,-2.582551142240674,-0.004417756973178901,-2.177828863588813,-0.058263120104831756,-2.1699140873328835,0.4416967109644815,2.3130658952600274,True,True,True,True,True,False,True,DD,DD,MaxDD
IS,top20,MaxDD,7,-0.004018301067774675,-2.0023181106370824,-0.0011824878943633892,-0.5944252240772567,-0.020922835042508914,-0.7460798068148788,0.139467978191675,0.7052638762862367,True,False,True,False,True,False,True,DD,DD,MaxDD
IS,top20,MaxDD,21,-0.003341175745131876,-1.7613908958327122,0.00020499121293032514,0.10715406164437669,-0.0020226355287778983,-0.07194061464271023,0.03057854926656184,0.15410705244541203,False,False,True,False,True,False,True,DD,DD,MaxDD
IS,top20,DDnorm,3,-0.07766112792356283,-3.387541513413534,-0.08239586669877533,-3.6165370391803116,-0.9350538453215067,-3.457801668727853,0.6524610373090728,3.780292737911859,True,True,True,True,True,False,True,DD,DD,DDnorm
IS,top20,DDnorm,5,-0.04392223415981927,-1.9522196363082827,-0.04845766687020017,-2.1368833072063738,-0.6210667438011778,-2.0801012136449493,0.44169671096448193,2.3130658952600296,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top20,DDnorm,7,-0.013729705995400913,-0.6540475180347399,-0.009859279186237108,-0.44605501849592505,-0.18150879944160953,-0.5845535158261692,0.13946797819167545,0.7052638762862389,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top20,DDnorm,21,-0.0044541685487749574,-0.2261452040759165,0.003933809177963338,0.18534858214791575,0.008163430454646528,0.026236721743210626,0.030578549266561197,0.1541070524454088,False,False,True,False,True,False,True,DD,DD,DDnorm
IS,top20,CAGRnorm,3,-0.025232057179192233,-1.579345762980658,-0.027133585387789365,-1.6931060911462625,-0.27390781118571345,-1.4372152457993501,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top20,CAGRnorm,5,0.001152425041571154,0.07545520223471214,0.00030565790262344905,0.019750609573720934,0.0469066616579348,0.2300113107411823,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top20,CAGRnorm,7,0.022592617995905277,1.5869788664473519,0.030482617583187238,2.049822258595712,0.4395695380497344,2.1064845237612873,,,False,False,True,False,True,False,False,RET,LEVEL,CAGRnorm
IS,top20,CAGRnorm,21,0.033007032295021665,2.5036999175436265,0.046057655947749646,3.2917320278989104,0.6929441423739627,3.389390334882671,,,True,True,True,True,True,False,False,RET,LEVEL,CAGRnorm
OOS,EWall,Sharpe,3,-0.027217957591021618,-1.9933810450757548,0.015200033005724315,1.0033492223554723,0.21378642983329904,1.0074252240800654,,,True,False,True,False,True,False,False,RET,RATIO,Sharpe
OOS,EWall,Sharpe,5,0.017392238659727114,1.4217173127533338,0.039119709937853527,3.038107771141986,0.641681777096377,3.039916531958887,,,False,False,True,False,True,False,False,RET,RATIO,Sharpe
OOS,EWall,Sharpe,7,0.028930975042021734,2.4101824562116465,0.046792235951610084,3.8252917619989,0.8520000036682336,3.9053700180915456,,,True,True,True,True,True,False,False,RET,RATIO,Sharpe
OOS,EWall,Sharpe,21,0.03796449908027304,3.4015863572543967,0.04926080290550377,4.334407695443915,0.952496699443122,4.334216924374753,,,True,True,True,True,True,False,False,RET,RATIO,Sharpe
OOS,EWall,CAGR,3,-0.0017299329168372428,-0.8672331704570009,0.003000450164817644,1.3124353416172758,0.04184293173715067,1.3042779171646728,,,False,False,True,False,True,False,False,RET,LEVEL,CAGR
OOS,EWall,CAGR,5,0.004141159923811478,2.290052120781822,0.0061395539970888376,3.1317715790971326,0.09979012568571581,3.109743679978129,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
OOS,EWall,CAGR,7,0.005859783661993515,3.327054935182463,0.007432115866128827,4.008519459020042,0.13345083025563198,4.038890901199282,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
OOS,EWall,CAGR,21,0.007145794672482113,4.370539794012824,0.007833132044888318,4.580685579777817,0.14927494718170742,4.518735393341119,,,True,True,True,True,True,False,False,RET,LEVEL,CAGR
OOS,EWall,MaxDD,3,-0.017290730967207072,-3.9692572624320372,0.007363975881335141,1.9234081870206614,0.10905897443346435,2.050715343902986,-0.3459328312559282,-1.756669416094065,True,False,True,False,True,False,True,DD,DD,MaxDD
OOS,EWall,MaxDD,5,-0.012484514688443327,-2.880847551192464,0.004972902942697808,1.420830133280284,0.08794254669724005,1.541032709760083,-0.2769288414131311,-1.3153212513930417,True,False,True,False,True,False,True,DD,DD,MaxDD
