panel,book,gross,lookback,p,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAP2,0.75,60,1.5,50.0,0.05705514991257399,0.9843644403546485,-0.10196293420776381,0.5595675561505135,1.0151187797118635,0.9581238727027903,0.8790208613523863,0.7149019642030509,0.06318601066033391,1.0680319543224637,-0.10196293420776603,False,False,True,True,True,True,False
U56,CAP2,1.0,20,0.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.5,0.0,0.12026155160700802,1.2575720157567853,-0.15711751930530327,0.765424200552209,1.2660725914964148,1.2558139486458817,1.1382190268486907,1.0347403399494026,0.13491864317068214,1.3494535483613335,-0.1571175193053036,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.5,10.0,0.11579185210313492,1.2148067486501943,-0.1576783798480763,0.7343546541681921,1.2227338805279095,1.2133480603335582,1.0941244431239612,0.9590183432817703,0.13032261948899415,1.3076328109440787,-0.15767837984807642,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.5,25.0,0.10911946328386102,1.1505472628438695,-0.15851943932892287,0.6883664473316837,1.1576101256676357,1.149540686646195,1.0278823646871194,0.8343252622860812,0.12346218298741563,1.244783319512568,-0.15851943932892298,False,True,True,True,True,True,True
U56,CAP2,1.0,20,0.5,50.0,0.09808404833926732,1.0432166430807455,-0.15992058829884392,0.6133297118440901,1.0488339478669395,1.0429675480030627,0.917286693925005,0.6531596272681406,0.11211715844987169,1.1397785623945735,-0.1599205882988436,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.0,0.0,0.10297789690721615,1.2448874854480516,-0.13231161018391624,0.7782982669780412,1.2454712533652694,1.2476422261985354,1.114836590484613,0.9920308820199476,0.11478075954895361,1.3469670875376454,-0.13231161018391613,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.0,10.0,0.09834284438798857,1.192933997424673,-0.1329023246051878,0.7399633127572081,1.193296896234267,1.1957485616785097,1.0624973877796515,0.9100904028796208,0.11001600687162694,1.295292779220652,-0.1329023246051877,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.0,25.0,0.09142558309583326,1.1148821017623873,-0.1337880905335137,0.6833611477019421,1.114905326748572,1.1177931676960036,0.9838807054174766,0.7928294894417559,0.10290584646781031,1.2176504957135565,-0.13378809053351337,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.0,50.0,0.07999037713982404,0.9845708833924898,-0.135263551972021,0.5913668240530153,0.9840112657316988,0.9876565158134664,0.8526721884309068,0.5987004334440227,0.09115350366835395,1.087992223574824,-0.13526355197202056,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.5,0.0,0.08649011132291018,1.2435560557736174,-0.09758268028747252,0.8863264574012076,1.2542124772178889,1.234767139944571,1.118692663415623,0.9925633072043982,0.09462180185975311,1.3446596661005659,-0.09758268028747263,True,False,True,True,True,True,False
U56,CAP2,1.0,20,1.5,10.0,0.08170783153421968,1.179021399963207,-0.09824776829597404,0.8316507636903532,1.1907692404640664,1.169151173214557,1.0557888805038487,0.8991271815376572,0.08967461230848439,1.2788165638242284,-0.09824776829597415,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.5,25.0,0.07457273902550887,1.0820637323281905,-0.09924495129583455,0.7514008325039986,1.0954471543557012,1.070573152970865,0.9613096741570344,0.7716730873003816,0.08229458914655674,1.179870587084212,-0.09924495129583444,False,False,True,True,True,True,False
U56,CAP2,1.0,20,1.5,50.0,0.06278241709542987,0.9202163627695279,-0.10215065035873572,0.6146061417616892,0.9363205694602935,0.9060305702067455,0.803676100099769,0.5760059284821062,0.07010247331528907,1.014643034841628,-0.1021506503587355,False,False,False,True,True,True,False
U56,CAP2,1.0,60,0.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.5,0.0,0.11978826040429569,1.251202939610809,-0.15866519870290008,0.754975012690708,1.253356920494291,1.2551631837988928,1.1260641303691057,1.0182029557550414,0.13505328428743102,1.3473215398658402,-0.15866519870289975,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.5,10.0,0.11560498984624679,1.211228142341558,-0.159216719908586,0.7260857396925473,1.2127230993296103,1.2155644102990506,1.0845236364701634,0.9461055607379407,0.13077035053314967,1.3084676015746919,-0.15921671990858577,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.5,25.0,0.1093581604304581,1.1511563100460036,-0.16004379386535328,0.6833014751103839,1.1516604961277883,1.1560582319420205,1.022115109542331,0.8369151177590075,0.12437500895048492,1.2500700972951624,-0.16004379386535328,False,True,True,True,True,True,True
U56,CAP2,1.0,60,0.5,50.0,0.09902121996822921,1.050804089069673,-0.1614216962242555,0.6134319133325407,1.049656723522451,1.0566490504874433,0.9179090114335047,0.6607093463357557,0.1137931483098853,1.1524838573672413,-0.1614216962242555,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.0,0.0,0.10182334499058121,1.225015239280278,-0.14001800377858575,0.7272160882367471,1.2166847595002803,1.2362405802847383,1.0857978788326896,0.9695076769422978,0.11467285205685296,1.3335809979678712,-0.14001800377858564,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.0,10.0,0.09800037303323439,1.1823812801782614,-0.14057306020336713,0.6971490333315444,1.1736172640824605,1.1938544643825535,1.0420554444515122,0.8972922975933507,0.11077968386054526,1.2917815416910001,-0.14057306020336735,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.0,25.0,0.09228975508903603,1.118318272826763,-0.1414054179115003,0.6526606720740806,1.1089009699678387,1.1301655341474053,0.9763442326164113,0.7953505672173489,0.10496439557559323,1.2289610700288711,-0.1414054179115002,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.0,50.0,0.08283529351141672,1.0113195706694713,-0.14279207565687413,0.5801112780968876,1.0008107269083582,1.0237925251672886,0.8666454349153285,0.6361451090967494,0.09533713556828816,1.1240028197701644,-0.14279207565687402,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.5,0.0,0.0846078569107922,1.208063166813017,-0.11629669194588999,0.7275173136494559,1.2179853293646137,1.201388814181869,1.0812678277036016,0.9770594646880157,0.09375869727353825,1.3085935684142376,-0.1162966919458901,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.5,10.0,0.08115122569039301,1.161744917770455,-0.11688833180783986,0.6942628441631168,1.1717192096628557,1.1549278494969828,1.0346638345327674,0.900484198586558,0.0902285617808718,1.26250169416173,-0.11688833180783953,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.5,25.0,0.07598612362059853,1.0921469703655495,-0.11777548940664562,0.6451777360757962,1.1021995656507872,1.0851157606444624,0.9646592899569663,0.795309187412403,0.0849539093967846,1.1932275044264617,-0.1177754894066454,False,False,True,True,True,True,False
U56,CAP2,1.0,60,1.5,50.0,0.0674302797268207,0.9759156502024317,-0.11925327961457788,0.5654375288021665,0.9861020545137739,0.9685249990387408,0.8478142878594412,0.6418461127518448,0.07621735121328088,1.0774895953957864,-0.1192532796145781,False,False,True,True,True,True,False
U56,CAND,0.75,20,0.0,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070726,0.7578150116855368,1.2807509256361373,1.2090273914491203,1.180358816360604,1.2430758214498494,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,True,True,True,True,True,True
U56,CAND,0.75,20,0.0,10.0,0.12594978357199493,1.1933695908106956,-0.17392304314971851,0.7241696171540267,1.2364672466858724,1.167296002072809,1.1346044674593434,1.1398035382729579,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,True,True,True,True,True,True
U56,CAND,0.75,20,0.0,25.0,0.11854653945942473,1.1291912901285504,-0.1756836938565104,0.6747725805233101,1.1698898470709087,1.104616438942883,1.0658364035901131,1.0010733757351957,0.13104300062203,1.178665567851114,-0.1756836938565105,False,True,True,True,True,True,True
U56,CAND,0.75,20,0.0,50.0,0.1063106078235736,1.0220208374642825,-0.1786136717523068,0.5951986025515462,1.0586218343412692,1.000008065087603,0.9509640652165173,0.8048439043976555,0.11867736655768168,1.0767540132346374,-0.17861367175230713,False,False,True,True,True,True,False
U56,CAND,0.75,20,0.5,0.0,0.11144403575336836,1.2334001268016312,-0.14351260717667902,0.7765452662717577,1.2726091690666264,1.2068252663398114,1.1587033632915489,1.1862099961974961,0.12204076215183557,1.2914267178033267,-0.1435126071766789,False,True,True,True,True,True,True
U56,CAND,0.75,20,0.5,10.0,0.10624820532834289,1.180284624850095,-0.14471007604008757,0.7342142871855726,1.2184264840484083,1.1543325935717594,1.1037420553032928,1.0754404864258125,0.11672086300442208,1.2396011392686688,-0.14471007604008757,False,False,True,True,True,True,False
U56,CAND,0.75,20,0.5,25.0,0.09849826467711242,1.1004897754754006,-0.14650448764873747,0.672322508736211,1.1370053705930232,1.0754902789742542,1.0211753241722257,0.927351841189196,0.10878649717493127,1.1617431037778287,-0.14650448764873747,False,False,True,True,True,True,False
U56,CAND,0.75,20,0.5,50.0,0.08569766769886478,0.9672992806273021,-0.14949039858529412,0.5732653635943623,1.0010454111304046,0.9439299877050533,0.8833698075731513,0.7192930162526647,0.09568295465918242,1.0317770323773297,-0.14949039858529434,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.0,0.0,0.09487113894432908,1.2290518770809817,-0.11468976591521352,0.8271979473256951,1.2854946220333074,1.1836697504232205,1.158768831381602,1.1940530801304532,0.10236605130154763,1.2840937625196975,-0.11468976591521307,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.0,10.0,0.08885159964734135,1.1562229674327424,-0.11588646323226703,0.7667124974662426,1.2126680995110088,1.110579810158601,1.0859604611052125,1.0580688595759618,0.0961252657958338,1.211193442956469,-0.11588646323226715,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.0,25.0,0.07988250103204453,1.0468184618580894,-0.11767962982203839,0.6788133269355728,1.103255660349864,1.0007942571405122,0.9766138889366465,0.8788762344050108,0.08682836597025112,1.1016617516474978,-0.11767962982203872,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.0,50.0,0.06509317946728888,0.864288619739531,-0.1265284578959539,0.5144548550557368,0.9206801573021348,0.8176592180034704,0.7942519630695497,0.6320851380599112,0.07150341976439445,0.9188672316849743,-0.1265284578959538,False,False,False,False,True,True,False
U56,CAND,0.75,20,1.5,0.0,0.08117887959265202,1.2164096757920644,-0.09337341664038801,0.869400333772714,1.3062684928742483,1.1380131485136264,1.1669092925048736,1.2562935732840352,0.08571858860653037,1.255595093058446,-0.09337341664038812,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.5,10.0,0.0742486511298972,1.1184829306027138,-0.09404308627890567,0.7895173804663995,1.2097509081871258,1.0385902347503755,1.07100044765551,1.079123856673391,0.07849744561767635,1.1560567783413633,-0.09404308627890556,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.5,25.0,0.06393437592493534,0.9713608280083021,-0.10350386630699393,0.617700364306248,1.0647269690372547,0.8892416649472231,0.9269601122728954,0.8508998244095352,0.06775338115302643,1.006474807368271,-0.10350386630699338,False,False,True,True,True,True,False
U56,CAND,0.75,20,1.5,50.0,0.046957911034608335,0.7260507343372236,-0.12541621934053537,0.37441657292432207,0.8228446756510158,0.6402921534371612,0.6868992559724951,0.546059440284623,0.050077887708296354,0.7569775060961355,-0.1254162193405367,False,False,False,False,False,True,False
U56,CAND,0.75,60,0.0,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070726,0.7578150116855368,1.2807509256361373,1.2090273914491203,1.180358816360604,1.2430758214498494,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,True,True,True,True,True,True
U56,CAND,0.75,60,0.0,10.0,0.12594978357199493,1.1933695908106956,-0.17392304314971851,0.7241696171540267,1.2364672466858724,1.167296002072809,1.1346044674593434,1.1398035382729579,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,True,True,True,True,True,True
U56,CAND,0.75,60,0.0,25.0,0.11854653945942473,1.1291912901285504,-0.1756836938565104,0.6747725805233101,1.1698898470709087,1.104616438942883,1.0658364035901131,1.0010733757351957,0.13104300062203,1.178665567851114,-0.1756836938565105,False,True,True,True,True,True,True
U56,CAND,0.75,60,0.0,50.0,0.1063106078235736,1.0220208374642825,-0.1786136717523068,0.5951986025515462,1.0586218343412692,1.000008065087603,0.9509640652165173,0.8048439043976555,0.11867736655768168,1.0767540132346374,-0.17861367175230713,False,False,True,True,True,True,False
U56,CAND,0.75,60,0.5,0.0,0.10997564649603464,1.2191896924621084,-0.1460596173191403,0.7529503946031696,1.2561223552633753,1.1953552853420941,1.1429950347165145,1.175133252917264,0.12095598785472994,1.2782625087200943,-0.14605961731914008,False,True,True,True,True,True,True
U56,CAND,0.75,60,0.5,10.0,0.10552172416906158,1.1735357974993108,-0.1472722902942899,0.7165076604580578,1.2102716665705044,1.149601355130496,1.0959567766539469,1.0742879052259768,0.11636594262614408,1.2335447376875404,-0.14727229029429012,False,False,True,True,True,True,False
U56,CAND,0.75,60,0.5,25.0,0.0988727422213449,1.1049314059892055,-0.14908950878763128,0.6631770607158077,1.1413492973240207,1.080863527083297,1.0252718801456873,0.9390212640300538,0.1095144060004174,1.166346499134515,-0.14908950878763105,False,False,True,True,True,True,False
U56,CAND,0.75,60,0.5,50.0,0.08787566001417257,0.9903643422075796,-0.15211343283352385,0.5776982241295254,1.0261944079856478,0.9661166942533772,0.9072349378397095,0.748087270674123,0.09818404138682801,1.0541229396068799,-0.15211343283352396,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.0,0.0,0.0926114049098199,1.2052890210437344,-0.12328527916237852,0.7511959703464823,1.262707636443336,1.160916683419447,1.1377822922309735,1.1982594514222713,0.10045355537007095,1.2579600249131297,-0.12328527916237864,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.0,10.0,0.08842904893887549,1.1543729948064496,-0.12405332568320582,0.7128309414670283,1.213081669615113,1.1086560979710172,1.0873535223564033,1.0892383971798154,0.09605722899744551,1.206609817950053,-0.12405332568320548,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.0,25.0,0.082184209298227,1.0778597387869218,-0.12588074441929575,0.652873556454988,1.1385014573824772,1.0301302065951228,1.0115925853867906,0.9438549358020337,0.08949419718487706,1.1294290835323737,-0.12588074441929553,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.0,50.0,0.07185221464715585,0.9500968641347308,-0.12892148952325877,0.5573331095759095,1.0139426924557877,0.8990343411669479,0.8851330337684435,0.740287148224931,0.07863918760290578,1.0005162185179954,-0.12892148952325833,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.5,0.0,0.07849163121419833,1.1903717547717474,-0.1084872461455314,0.723510218969932,1.2882758146190822,1.107965295969106,1.1523004863020434,1.277134290924574,0.08305136470053776,1.220573927809359,-0.10848724614553185,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.5,10.0,0.07442550090048683,1.1321406316257603,-0.10908850338134579,0.6822488034354466,1.232675330781388,1.0472087306505347,1.096246751041288,1.1861754450406374,0.0787192319780734,1.1606207567577735,-0.10908850338134546,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.5,25.0,0.06835389006995585,1.0446313336295323,-0.10999003446241151,0.6214553018738749,1.1491281823083315,0.9559060746249187,1.0120507969341968,1.012883865059783,0.0722521750820111,1.07049286745867,-0.10999003446241129,False,False,True,True,True,True,False
U56,CAND,0.75,60,1.5,50.0,0.05830767150474325,0.8985258866045271,-0.11973000880147444,0.4869929609829379,1.0096358792017108,0.8034934493351754,0.8715636677898702,0.7743377495979812,0.06155628342905595,0.9199513638732872,-0.11973000880147355,False,False,True,False,True,True,False
U56,CAND,1.0,20,0.0,0.0,0.17030054382337712,1.201728416708261,-0.2299676229676395,0.7405413928522512,1.2537450125288212,1.1677291870716016,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,False,True,True,True,False,True
U56,CAND,1.0,20,0.0,10.0,0.1636677374794857,1.1604224628583475,-0.23143958043721102,0.7071726330055648,1.2109434519866835,1.1273737338276295,1.109249813530472,1.0997489520593338,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,False,True,True,True,False,True
U56,CAND,1.0,20,0.0,25.0,0.15378538419563648,1.0983626711241536,-0.23364478801083488,0.6582016466316593,1.1465981187349945,1.0667672497930605,1.042735960286498,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,False,True,True,True,False,True
U56,CAND,1.0,20,0.0,50.0,0.1374915615644634,0.9947423463816243,-0.23731286202349577,0.5793683510961606,1.0390687184438803,0.9656343767375746,0.9316386920880466,0.7810158480772765,0.15272707929432028,1.0435965710638826,-0.23731286202349577,False,False,True,True,True,False,True
U56,CAND,1.0,20,0.5,0.0,0.1442277333281008,1.1940142819613748,-0.19271348746866124,0.7484049778900653,1.2424028196270918,1.158704761191595,1.1287620124668094,1.1355939273790938,0.15706449810653367,1.2449110509326478,-0.19271348746866124,False,True,True,True,True,True,True
