n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
5,k=40,EWall Sharpe,50,136,2.0,1,IS,0.25790337074227243,4.084311887109241,0.9950487082393525,0.9950466486935089,0.0007739524001496778,-0.1907981596449784,0.00300093945233117
5,k=40,EWall Sharpe,50,136,2.0,2,OOF2,0.25790337074227243,4.084311887109241,0.20915299869254755,-0.20302043315427176,0.3352488547329303,4.868588100829737,1.299901020169103
5,k=40,EWall Sharpe,50,136,2.0,5,OOF5,0.25790337074227243,4.084311887109241,0.2657303338717142,0.3624539910665665,0.192261388537643,3.344718285644447,0.7454783858942787
5,k=40,EWall Sharpe,50,136,2.0,10,OOF10,0.25790337074227243,4.084311887109241,0.36574521972491336,0.3971937819294905,0.2011166677593319,3.4397848645521982,0.7798140333741953
5,k=40,EWall Sharpe,50,136,2.0,25,OOF25,0.25790337074227243,4.084311887109241,0.42146066590090203,0.36812663677369517,0.1627856868290171,3.02300395132792,0.6311886748920851
5,k=40,EWall Sharpe,50,136,2.0,50,OOF50,0.25790337074227243,4.084311887109241,0.42246165027525673,0.403301818185407,0.1578738032390597,2.968351834079727,0.6121432332764114
5,k=40,EWall Sharpe,50,136,8.0,1,IS,0.25790337074227243,4.084311887109241,0.9532642995479108,0.9555981379204764,0.00025836810297950413,0.11021088463703009,0.0010018019626338893
5,k=40,EWall Sharpe,50,136,8.0,2,OOF2,0.25790337074227243,4.084311887109241,0.17164176652166285,-0.24603693630067536,0.33579017756567847,4.874502261044373,1.30199995680258
5,k=40,EWall Sharpe,50,136,8.0,5,OOF5,0.25790337074227243,4.084311887109241,0.22420076849354265,0.32413721297480147,0.2016235778820628,3.445210293992661,0.7817795374359374
5,k=40,EWall Sharpe,50,136,8.0,10,OOF10,0.25790337074227243,4.084311887109241,0.3150491332738974,0.348388613853687,0.20602442713014657,3.4922450940804453,0.7988434836550878
5,k=40,EWall Sharpe,50,136,8.0,25,OOF25,0.25790337074227243,4.084311887109241,0.3552422099143232,0.3546314814910907,0.17001729132750737,3.102851228210873,0.6592286515611646
5,k=40,EWall Sharpe,50,136,8.0,50,OOF50,0.25790337074227243,4.084311887109241,0.35944651250784865,0.37149147474217004,0.1655739589839596,3.0538733421294606,0.6419999804865703
5,k=40,EWall Sharpe,50,136,32.0,1,IS,0.25790337074227243,4.084311887109241,0.758578466015283,0.7726644502190415,0.0068246469770645475,0.5682979087243636,0.02646203094369225
5,k=40,EWall Sharpe,50,136,32.0,2,OOF2,0.25790337074227243,4.084311887109241,0.07418229065244286,-0.35650685815948613,0.33342971808232424,4.8487311908427,1.2928474611350724
5,k=40,EWall Sharpe,50,136,32.0,5,OOF5,0.25790337074227243,4.084311887109241,0.13680100541769613,0.21967040972498741,0.22057144602289092,3.646997101781092,0.8552484032607391
5,k=40,EWall Sharpe,50,136,32.0,10,OOF10,0.25790337074227243,4.084311887109241,0.20518317868909264,0.22148790497132564,0.21958463174147982,3.636528480011453,0.8514221086350778
5,k=40,EWall Sharpe,50,136,32.0,25,OOF25,0.25790337074227243,4.084311887109241,0.22477705710928209,0.2621380683055743,0.18411105479055362,3.256666881569076,0.7138761089498872
5,k=40,EWall Sharpe,50,136,32.0,50,OOF50,0.25790337074227243,4.084311887109241,0.22832569352007637,0.2619689032587892,0.18108226786369927,3.223790075048276,0.7021322262773296
5,k=40,EWall Sharpe,50,136,128.0,1,IS,0.25790337074227243,4.084311887109241,0.394807195960414,0.4138169257623644,0.017991253281798087,0.9279444097080081,0.0697596670800285
5,k=40,EWall Sharpe,50,136,128.0,2,OOF2,0.25790337074227243,4.084311887109241,-0.03973196466300366,-0.485919440673267,0.2961443881528429,4.4469156713174565,1.1482765320224737
5,k=40,EWall Sharpe,50,136,128.0,5,OOF5,0.25790337074227243,4.084311887109241,0.035416787078222156,0.08547403728771386,0.24519810561194919,3.9074280830199943,0.9507363354974532
5,k=40,EWall Sharpe,50,136,128.0,10,OOF10,0.25790337074227243,4.084311887109241,0.07420781910000418,0.06261497614874911,0.2520619393227429,3.9798779022901787,0.9773503099136809
5,k=40,EWall Sharpe,50,136,128.0,25,OOF25,0.25790337074227243,4.084311887109241,0.08039816193356053,0.11213212502693237,0.2085578566914693,3.5192702674310556,0.8086666571717087
5,k=40,EWall Sharpe,50,136,128.0,50,OOF50,0.25790337074227243,4.084311887109241,0.08021829566771432,0.10497836288753115,0.20914157817701826,3.5254921136394826,0.8109299912408562
5,k=40,EWall Sharpe,50,136,512.0,1,IS,0.25790337074227243,4.084311887109241,0.13361619046047735,0.14275640748306961,0.02456349076704242,1.0879137563774188,0.09524300010638158
5,k=40,EWall Sharpe,50,136,512.0,2,OOF2,0.25790337074227243,4.084311887109241,-0.09995506533997145,-0.5545473981539357,0.2494196039998855,3.9519879625398717,0.9671048628873296
5,k=40,EWall Sharpe,50,136,512.0,5,OOF5,0.25790337074227243,4.084311887109241,-0.02236814581258728,0.00771354819663983,0.26129077740747975,4.077314474302398,1.0131344024525852
5,k=40,EWall Sharpe,50,136,512.0,10,OOF10,0.25790337074227243,4.084311887109241,-0.0005492081589817399,-0.030328946090190767,0.2655230705573708,4.1220284072629925,1.0295447856814282
5,k=40,EWall Sharpe,50,136,512.0,25,OOF25,0.25790337074227243,4.084311887109241,-0.001260471318809131,0.015230094979707398,0.25928501387631936,4.056131920046199,1.0053572123934262
5,k=40,EWall Sharpe,50,136,512.0,50,OOF50,0.25790337074227243,4.084311887109241,-0.0028285290374285843,0.006525288546421315,0.25865391058213677,4.049467827523962,1.0029101590944864
5,k=40,premium,50,136,0.0,1,IS,0.015162776224687091,-0.8596620475637199,1.0,1.0,,0.7627215555473023,
5,k=40,premium,50,136,0.0,2,OOF2,0.015162776224687091,-0.8596620475637199,-31.462917601397002,-380.84978790961594,0.02030381442068823,-0.9869429248297971,1.3390565236747884
5,k=40,premium,50,136,0.0,5,OOF5,0.015162776224687091,-0.8596620475637199,-2722.812645059041,-391.53910607874207,0.004969285769952944,-0.48448202860045664,0.32772928231060094
5,k=40,premium,50,136,0.0,10,OOF10,0.015162776224687091,-0.8596620475637199,-2040.844783720097,-1216.3169805726511,0.012295634599275292,-0.7649110177392534,0.8109091908417341
5,k=40,premium,50,136,0.0,25,OOF25,0.015162776224687091,-0.8596620475637199,-708.6145322709037,-1511.3641856765216,0.012281963868838066,-0.7644803811007278,0.8100075927283906
5,k=40,premium,50,136,0.0,50,OOF50,0.015162776224687091,-0.8596620475637199,-671.9939460666981,-1079.8550009752623,0.02146972679651914,-1.0154886060588912,1.4159495911812947
5,k=40,premium,50,136,0.5,1,IS,0.015162776224687091,-0.8596620475637199,0.9995577314749358,0.9996141712371297,0.006432837635070608,0.5516347406130553,0.42425196677354254
5,k=40,premium,50,136,0.5,2,OOF2,0.015162776224687091,-0.8596620475637199,0.10195888714874501,-0.19181629133538847,0.007791511586322811,-0.607516839288886,0.5138578497015048
5,k=40,premium,50,136,0.5,5,OOF5,0.015162776224687091,-0.8596620475637199,0.1394446592985713,0.37160732989893996,0.021823169271995617,-1.0239981067910666,1.4392594699422185
5,k=40,premium,50,136,0.5,10,OOF10,0.015162776224687091,-0.8596620475637199,0.2580046339681866,0.40856463562338563,0.013334292811830255,-0.7969827210809979,0.8794097211643991
5,k=40,premium,50,136,0.5,25,OOF25,0.015162776224687091,-0.8596620475637199,0.36972850905861976,0.3622648255281544,0.004195542139598354,-0.4449958283132425,0.2767001291470247
5,k=40,premium,50,136,0.5,50,OOF50,0.015162776224687091,-0.8596620475637199,0.35610956406691197,0.4063963829784699,0.0026918805622278444,-0.356173943550907,0.17753216972529684
5,k=40,premium,50,136,2.0,1,IS,0.015162776224687091,-0.8596620475637199,0.9942876240614368,0.9950466486935089,0.005574920244668499,0.5133129535503254,0.36767147137552286
5,k=40,premium,50,136,2.0,2,OOF2,0.015162776224687091,-0.8596620475637199,0.10122393962066378,-0.20302043315427176,0.00891333993812674,-0.6501496733303583,0.5878435324801927
5,k=40,premium,50,136,2.0,5,OOF5,0.015162776224687091,-0.8596620475637199,0.14655058152849487,0.3624539910665665,0.021717620167710148,-1.0214636818368947,1.4322984027391281
5,k=40,premium,50,136,2.0,10,OOF10,0.015162776224687091,-0.8596620475637199,0.2600356466932454,0.3971937819294905,0.012687466133252499,-0.777157516508144,0.8367508657547523
5,k=40,premium,50,136,2.0,25,OOF25,0.015162776224687091,-0.8596620475637199,0.36220652542623544,0.36812663677369517,0.00459353810400228,-0.4657172911639197,0.30294835430752887
5,k=40,premium,50,136,2.0,50,OOF50,0.015162776224687091,-0.8596620475637199,0.3499599992154002,0.403301818185407,0.0029058105926513377,-0.3700960820608924,0.19164106556688987
5,k=40,premium,50,136,8.0,1,IS,0.015162776224687091,-0.8596620475637199,0.9493777299008781,0.9555981379204764,0.0038645463165373315,0.4270109270336132,0.2548706291823602
5,k=40,premium,50,136,8.0,2,OOF2,0.015162776224687091,-0.8596620475637199,0.09326692766572497,-0.24603693630067536,0.012903111614489284,-0.7838198624137841,0.8509728972641065
5,k=40,premium,50,136,8.0,5,OOF5,0.015162776224687091,-0.8596620475637199,0.15083047563272334,0.32413721297480147,0.02154295817465957,-1.0172570691085556,1.4207792725704584
5,k=40,premium,50,136,8.0,10,OOF10,0.015162776224687091,-0.8596620475637199,0.24489152277585413,0.348388613853687,0.01149003190701592,-0.7391269193503074,0.7577789012218332
5,k=40,premium,50,136,8.0,25,OOF25,0.015162776224687091,-0.8596620475637199,0.32755607369711115,0.3546314814910907,0.0055332663237162415,-0.5113809974898308,0.36492435433475046
5,k=40,premium,50,136,8.0,50,OOF50,0.015162776224687091,-0.8596620475637199,0.31857117868454143,0.37149147474217004,0.0033452987442693033,-0.39718608303151554,0.22062574126911505
5,k=40,premium,50,136,32.0,1,IS,0.015162776224687091,-0.8596620475637199,0.7538697285952681,0.7726644502190415,0.002132466519175546,0.31692287954062887,0.1406382635723131
5,k=40,premium,50,136,32.0,2,OOF2,0.015162776224687091,-0.8596620475637199,0.05891950685482783,-0.35650685815948613,0.02301349016548213,-1.052194165461647,1.51776230318647
5,k=40,premium,50,136,32.0,5,OOF5,0.015162776224687091,-0.8596620475637199,0.11139822220779239,0.21967040972498741,0.021875254099262748,-1.025246650168234,1.442694515510083
5,k=40,premium,50,136,32.0,10,OOF10,0.015162776224687091,-0.8596620475637199,0.16632228254807324,0.22148790497132564,0.011252986398167623,-0.731375206172964,0.742145516851077
5,k=40,premium,50,136,32.0,25,OOF25,0.015162776224687091,-0.8596620475637199,0.22594401318963264,0.2621380683055743,0.00690001330366521,-0.5714489051436272,0.4550626614426345
5,k=40,premium,50,136,32.0,50,OOF50,0.015162776224687091,-0.8596620475637199,0.22088541937426354,0.2619689032587892,0.003949287996527101,-0.4316856443182037,0.26045942629537167
5,k=40,premium,50,136,128.0,1,IS,0.015162776224687091,-0.8596620475637199,0.39500627920425635,0.4138169257623644,0.001032818410625374,0.22043741217344442,0.06811538964373841
5,k=40,premium,50,136,128.0,2,OOF2,0.015162776224687091,-0.8596620475637199,0.005430270469267695,-0.485919440673267,0.025295152375313813,-1.104411743387524,1.668240169246171
5,k=40,premium,50,136,128.0,5,OOF5,0.015162776224687091,-0.8596620475637199,0.030761508945215454,0.08547403728771386,0.021701463378572074,-1.0210752212672696,1.4312328466101807
5,k=40,premium,50,136,128.0,10,OOF10,0.015162776224687091,-0.8596620475637199,0.04907296757457691,0.06261497614874911,0.01472078375661855,-0.8379820861226126,0.9708501621656253
5,k=40,premium,50,136,128.0,25,OOF25,0.015162776224687091,-0.8596620475637199,0.08646465270596071,0.11213212502693237,0.009867955342735879,-0.684409388717129,0.6508013569882728
5,k=40,premium,50,136,128.0,50,OOF50,0.015162776224687091,-0.8596620475637199,0.0828086626441773,0.10497836288753115,0.0059802519707043466,-0.5317544881128008,0.3944034972281442
5,k=40,premium,50,136,512.0,1,IS,0.015162776224687091,-0.8596620475637199,0.1344893178040224,0.14275640748306961,0.0005879472378631064,0.16628222030488687,0.038775698404481314
5,k=40,premium,50,136,512.0,2,OOF2,0.015162776224687091,-0.8596620475637199,-0.027604514712894712,-0.5545473981539357,0.011820487620641182,-0.7498056393133814,0.7795727804381758
5,k=40,premium,50,136,512.0,5,OOF5,0.015162776224687091,-0.8596620475637199,-0.022664811706107013,0.00771354819663983,0.010789331208720537,-0.7159814915430003,0.7115670012430848
5,k=40,premium,50,136,512.0,10,OOF10,0.015162776224687091,-0.8596620475637199,-0.02232337599247436,-0.030328946090190767,0.012158684026202177,-0.76058651633671,0.8018771658982978
5,k=40,premium,50,136,512.0,25,OOF25,0.015162776224687091,-0.8596620475637199,0.002121085487830854,0.015230094979707398,0.015248077071141147,-0.8530864608540443,1.0056256746911014
5,k=40,premium,50,136,512.0,50,OOF50,0.015162776224687091,-0.8596620475637199,-0.0013393215161172645,0.006525288546421315,0.015393862445190008,-0.8572183524539743,1.0152403634452296
5,k=80,CAND Sharpe,50,136,0.0,1,IS,0.2634142455060666,4.143130281683192,1.0,1.0,,-0.8349386167227902,
5,k=80,CAND Sharpe,50,136,0.0,2,OOF2,0.2634142455060666,4.143130281683192,-127.39422055067052,-1858.4079942144388,0.24918001125762618,3.949459061470873,0.9459625495155211
5,k=80,CAND Sharpe,50,136,0.0,5,OOF5,0.2634142455060666,4.143130281683192,-2413.921354648012,-4925.295583705177,0.2659419898855577,4.126455774730333,1.0095960807838422
5,k=80,CAND Sharpe,50,136,0.0,10,OOF10,0.2634142455060666,4.143130281683192,-5275.950440664857,-764.0929019907569,0.26503397351891456,4.116859736599811,1.006148976528343
5,k=80,CAND Sharpe,50,136,0.0,25,OOF25,0.2634142455060666,4.143130281683192,-887.4709716946643,-506.1021702193653,0.2656582284899051,4.123456797227262,1.0085188368591356
5,k=80,CAND Sharpe,50,136,0.0,50,OOF50,0.2634142455060666,4.143130281683192,-3854.7527994721236,-5080.4650361329395,0.25803562189370277,4.04293941825928,0.9795811209753271
5,k=80,CAND Sharpe,50,136,0.5,1,IS,0.2634142455060666,4.143130281683192,0.9996009374869577,0.9995887761941771,0.0008871652770722958,-0.20428850381134175,0.0033679472246001354
5,k=80,CAND Sharpe,50,136,0.5,2,OOF2,0.2634142455060666,4.143130281683192,0.007222228551242993,0.042261477865964125,0.2322521083580931,3.7706779847043186,0.8816991196201048
5,k=80,CAND Sharpe,50,136,0.5,5,OOF5,0.2634142455060666,4.143130281683192,0.11321130728003725,0.19628951292141084,0.23720712430466914,3.8230456085827136,0.9005098560594214
5,k=80,CAND Sharpe,50,136,0.5,10,OOF10,0.2634142455060666,4.143130281683192,0.10484356258571992,0.14990349578859719,0.22560926727351366,3.700388503146515,0.8564808894070146
5,k=80,CAND Sharpe,50,136,0.5,25,OOF25,0.2634142455060666,4.143130281683192,0.17655128163838596,0.18190012719834503,0.21502961503338033,3.588156952216149,0.8163173355346419
5,k=80,CAND Sharpe,50,136,0.5,50,OOF50,0.2634142455060666,4.143130281683192,0.1607958511294243,0.17836967823422512,0.21327719385208516,3.5695236845551506,0.8096646156791594
5,k=80,CAND Sharpe,50,136,2.0,1,IS,0.2634142455060666,4.143130281683192,0.9948339597905176,0.9945752204071712,0.00011519819989229501,-0.07358627036272787,0.0004373271448208062
5,k=80,CAND Sharpe,50,136,2.0,2,OOF2,0.2634142455060666,4.143130281683192,0.00576142553196346,0.044687714328175976,0.23417368038896175,3.7909916320217136,0.8889939871667591
5,k=80,CAND Sharpe,50,136,2.0,5,OOF5,0.2634142455060666,4.143130281683192,0.12466788629059022,0.18843515270929956,0.23890395378651724,3.8409695538848796,0.9069515330408169
5,k=80,CAND Sharpe,50,136,2.0,10,OOF10,0.2634142455060666,4.143130281683192,0.12681058787172128,0.15047711653079943,0.22627351403228815,3.707422299807666,0.8590025706376495
5,k=80,CAND Sharpe,50,136,2.0,25,OOF25,0.2634142455060666,4.143130281683192,0.19695681947702814,0.18087114182003872,0.21475605192239663,3.585249101500618,0.8152788073773733
5,k=80,CAND Sharpe,50,136,2.0,50,OOF50,0.2634142455060666,4.143130281683192,0.18572911638869916,0.18021066859510138,0.21203435396393827,3.55630010784809,0.8049464202537026
5,k=80,CAND Sharpe,50,136,8.0,1,IS,0.2634142455060666,4.143130281683192,0.9541206066779027,0.950252273597186,0.0017097341500797822,0.28371663738176867,0.006490666997887955
5,k=80,CAND Sharpe,50,136,8.0,2,OOF2,0.2634142455060666,4.143130281683192,-0.003469801014984286,0.048635399185387396,0.24095673497942793,3.8626485802871118,0.9147445101782793
5,k=80,CAND Sharpe,50,136,8.0,5,OOF5,0.2634142455060666,4.143130281683192,0.14359788896986703,0.1621720396570161,0.24359145887694875,3.890467082953706,0.924746717509394
5,k=80,CAND Sharpe,50,136,8.0,10,OOF10,0.2634142455060666,4.143130281683192,0.16120871928761538,0.14263115583245656,0.2288071200703714,3.734239691069068,0.8686209040471268
5,k=80,CAND Sharpe,50,136,8.0,25,OOF25,0.2634142455060666,4.143130281683192,0.2225944416628277,0.16491078106553214,0.215430340481857,3.5924158861983244,0.8178386103150047
5,k=80,CAND Sharpe,50,136,8.0,50,OOF50,0.2634142455060666,4.143130281683192,0.21729302511541604,0.16890311430763938,0.2111557490297455,3.5469474295078043,0.8016109706750177
5,k=80,CAND Sharpe,50,136,32.0,1,IS,0.2634142455060666,4.143130281683192,0.7752223835619743,0.754790633469159,0.016855077795002817,0.8976469082700862,0.06398696381291433
5,k=80,CAND Sharpe,50,136,32.0,2,OOF2,0.2634142455060666,4.143130281683192,-0.04303692740560838,0.042663766281531346,0.25730492884968836,4.035224584571942,0.976807189585965
5,k=80,CAND Sharpe,50,136,32.0,5,OOF5,0.2634142455060666,4.143130281683192,0.1275485533157381,0.10243884170781281,0.25282127242112706,3.9878928966872675,0.9597858761792152
5,k=80,CAND Sharpe,50,136,32.0,10,OOF10,0.2634142455060666,4.143130281683192,0.14639537712299777,0.1032979520721573,0.2358888902661582,3.809117903214279,0.8955054416778895
5,k=80,CAND Sharpe,50,136,32.0,25,OOF25,0.2634142455060666,4.143130281683192,0.1926099687284708,0.11132452138594318,0.22124578894728683,3.654148828551426,0.8399158083581755
5,k=80,CAND Sharpe,50,136,32.0,50,OOF50,0.2634142455060666,4.143130281683192,0.1891494132913888,0.11792239284400674,0.21686036239093803,3.607608617593178,0.823267405201681
5,k=80,CAND Sharpe,50,136,128.0,1,IS,0.2634142455060666,4.143130281683192,0.429267018462661,0.40081253008843176,0.0428218587058299,1.4500577537831103,0.16256470345239427
5,k=80,CAND Sharpe,50,136,128.0,2,OOF2,0.2634142455060666,4.143130281683192,-0.11218654760733093,0.018931959485901206,0.2702869675860181,4.17239513704768,1.0260909278719825
5,k=80,CAND Sharpe,50,136,128.0,5,OOF5,0.2634142455060666,4.143130281683192,0.04337310258864113,0.021179295914395935,0.2682561091492028,4.150918313388266,1.0183811761350798
5,k=80,CAND Sharpe,50,136,128.0,10,OOF10,0.2634142455060666,4.143130281683192,0.05384653312750309,0.03599518068968466,0.2531243893743991,3.991092437406067,0.9609365996440364
5,k=80,CAND Sharpe,50,136,128.0,25,OOF25,0.2634142455060666,4.143130281683192,0.08940848304426308,0.030750872500598936,0.23875035179775012,3.8393471872917506,0.9063684135194257
5,k=80,CAND Sharpe,50,136,128.0,50,OOF50,0.2634142455060666,4.143130281683192,0.08733443531529383,0.04108602684452156,0.2337894421202329,3.786930286595156,0.8875353026981547
5,k=80,CAND Sharpe,50,136,512.0,1,IS,0.2634142455060666,4.143130281683192,0.1533131607723256,0.13911948677081243,0.05896248985224168,1.7160635577730379,0.22383941209771713
5,k=80,CAND Sharpe,50,136,512.0,2,OOF2,0.2634142455060666,4.143130281683192,-0.1591304323832916,-0.00030591943422852985,0.26901281254297105,4.158919642137889,1.0212538506645628
5,k=80,CAND Sharpe,50,136,512.0,5,OOF5,0.2634142455060666,4.143130281683192,-0.02979505080065925,-0.031862743157927476,0.25356580578263893,3.9957518515007373,0.9626123495921527
5,k=80,CAND Sharpe,50,136,512.0,10,OOF10,0.2634142455060666,4.143130281683192,-0.02496554778657689,-0.011946160014536744,0.25701396818514705,4.03215267391632,0.9757026150631167
5,k=80,CAND Sharpe,50,136,512.0,25,OOF25,0.2634142455060666,4.143130281683192,0.004579713235256078,-0.026253563172533356,0.2665862544739329,4.133265307431905,1.0120419036630774
5,k=80,CAND Sharpe,50,136,512.0,50,OOF50,0.2634142455060666,4.143130281683192,0.0041302175383959305,-0.012979872245697521,0.26313490191347005,4.096794349679573,0.998939527389417
5,k=80,EWall Sharpe,50,136,0.0,1,IS,0.4260580569100503,5.969267317454217,1.0,1.0,,-1.0145400532102078,
5,k=80,EWall Sharpe,50,136,0.0,2,OOF2,0.4260580569100503,5.969267317454217,-1055.4066686438905,-1858.4079942144388,0.440926294557306,6.08831893666889,1.03489721038275
5,k=80,EWall Sharpe,50,136,0.0,5,OOF5,0.4260580569100503,5.969267317454217,-6241.637352242285,-4925.295583705177,0.43874386318878933,6.06141340532499,1.029774830150477
5,k=80,EWall Sharpe,50,136,0.0,10,OOF10,0.4260580569100503,5.969267317454217,-530.8533566934939,-764.0929019907569,0.4507411789749101,6.2104636894026575,1.0579337056641342
5,k=80,EWall Sharpe,50,136,0.0,25,OOF25,0.4260580569100503,5.969267317454217,-2120.0340316536763,-506.1021702193653,0.4490969334306445,6.189867873374683,1.0540745002868428
5,k=80,EWall Sharpe,50,136,0.0,50,OOF50,0.4260580569100503,5.969267317454217,-2360.437269448008,-5080.4650361329395,0.45161237976027135,6.221398600158617,1.0599784992579453
5,k=80,EWall Sharpe,50,136,0.5,1,IS,0.4260580569100503,5.969267317454217,0.9997601296476546,0.9995887761941771,0.0002038167630533651,0.09788432327822198,0.0004783779105869486
5,k=80,EWall Sharpe,50,136,0.5,2,OOF2,0.4260580569100503,5.969267317454217,0.11189044922149505,0.042261477865964125,0.3555073605353319,5.091716873095894,0.8344106038355869
5,k=80,EWall Sharpe,50,136,0.5,5,OOF5,0.4260580569100503,5.969267317454217,0.41191473071957385,0.19628951292141084,0.26883448268567917,4.157033890906503,0.6309808682773853
5,k=80,EWall Sharpe,50,136,0.5,10,OOF10,0.4260580569100503,5.969267317454217,0.4236787310498721,0.14990349578859719,0.26329133168975827,4.098446964981116,0.6179705498336452
5,k=80,EWall Sharpe,50,136,0.5,25,OOF25,0.4260580569100503,5.969267317454217,0.5111849823185974,0.18190012719834503,0.24710772019659177,3.92758564453351,0.5799860281688356
5,k=80,EWall Sharpe,50,136,0.5,50,OOF50,0.4260580569100503,5.969267317454217,0.5179899831016732,0.17836967823422512,0.2439056044310957,3.893783579279673,0.5724703487595102
5,k=80,EWall Sharpe,50,136,2.0,1,IS,0.4260580569100503,5.969267317454217,0.9967276517527859,0.9945752204071712,0.0005097291714498842,0.1548208287165333,0.001196384302990657
5,k=80,EWall Sharpe,50,136,2.0,2,OOF2,0.4260580569100503,5.969267317454217,0.10822367376015307,0.044687714328175976,0.35761022025288003,5.11510530077083,0.839346221607491
5,k=80,EWall Sharpe,50,136,2.0,5,OOF5,0.4260580569100503,5.969267317454217,0.39352656116155027,0.18843515270929956,0.27217149293815046,4.192332461448146,0.6388131582631039
5,k=80,EWall Sharpe,50,136,2.0,10,OOF10,0.4260580569100503,5.969267317454217,0.4089409807008595,0.15047711653079943,0.26260716712552923,4.091219307924145,0.6163647485745612
5,k=80,EWall Sharpe,50,136,2.0,25,OOF25,0.4260580569100503,5.969267317454217,0.4932058592641173,0.18087114182003872,0.2460132059211939,3.916032338659912,0.5774170959361353
5,k=80,EWall Sharpe,50,136,2.0,50,OOF50,0.4260580569100503,5.969267317454217,0.5012821028441451,0.18021066859510138,0.24146788092330776,3.8680459697450966,0.5667487728656817
5,k=80,EWall Sharpe,50,136,8.0,1,IS,0.4260580569100503,5.969267317454217,0.9669205530339591,0.950252273597186,0.0018651621949466735,0.2963552491628813,0.004377718399397498
5,k=80,EWall Sharpe,50,136,8.0,2,OOF2,0.4260580569100503,5.969267317454217,0.09438684670174446,0.048635399185387396,0.36541050423877564,5.20227137446351,0.8576542523075005
5,k=80,EWall Sharpe,50,136,8.0,5,OOF5,0.4260580569100503,5.969267317454217,0.3342863420912041,0.1621720396570161,0.28287799775447564,4.3057815244910405,0.6639423739713414
5,k=80,EWall Sharpe,50,136,8.0,10,OOF10,0.4260580569100503,5.969267317454217,0.3589365668426544,0.14263115583245656,0.2635561821539338,4.1012450805862235,0.6185921798201693
5,k=80,EWall Sharpe,50,136,8.0,25,OOF25,0.4260580569100503,5.969267317454217,0.43131384967629527,0.16491078106553214,0.2467645998502543,3.9239638368053686,0.5791806911008643
5,k=80,EWall Sharpe,50,136,8.0,50,OOF50,0.4260580569100503,5.969267317454217,0.44095762692175333,0.16890311430763938,0.23931064582481895,3.8452649487512933,0.5616855307476145
5,k=80,EWall Sharpe,50,136,32.0,1,IS,0.4260580569100503,5.969267317454217,0.805468902607607,0.754790633469159,0.006021021353986434,0.5335749260161076,0.01413192699054532
5,k=80,EWall Sharpe,50,136,32.0,2,OOF2,0.4260580569100503,5.969267317454217,0.06084263787060418,0.042663766281531346,0.38501474631562904,5.424444369467126,0.9036673290675822
5,k=80,EWall Sharpe,50,136,32.0,5,OOF5,0.4260580569100503,5.969267317454217,0.21015712583965296,0.10243884170781281,0.30874383687035606,4.581720257094895,0.7246520324236899
5,k=80,EWall Sharpe,50,136,32.0,10,OOF10,0.4260580569100503,5.969267317454217,0.24251320699755752,0.1032979520721573,0.27502708413960547,4.2225594240515205,0.6455155105720003
5,k=80,EWall Sharpe,50,136,32.0,25,OOF25,0.4260580569100503,5.969267317454217,0.2875752629786349,0.11132452138594318,0.2618066633432271,4.08276343404253,0.6144858877730364
5,k=80,EWall Sharpe,50,136,32.0,50,OOF50,0.4260580569100503,5.969267317454217,0.2949373010149058,0.11792239284400674,0.24993054851040855,3.957380970564215,0.5866114827707016
5,k=80,EWall Sharpe,50,136,128.0,1,IS,0.4260580569100503,5.969267317454217,0.44771493928237605,0.40081253008843176,0.012818625069648334,0.7812160820031014,0.030086568864849828
5,k=80,EWall Sharpe,50,136,128.0,2,OOF2,0.4260580569100503,5.969267317454217,0.024101882373364858,0.018931959485901206,0.41124773290586336,5.729733084534555,0.9652387186112674
5,k=80,EWall Sharpe,50,136,128.0,5,OOF5,0.4260580569100503,5.969267317454217,0.07167460148789218,0.021179295914395935,0.36853866145118075,5.237416029885636,0.8649963437470846
5,k=80,EWall Sharpe,50,136,128.0,10,OOF10,0.4260580569100503,5.969267317454217,0.10039962569533445,0.03599518068968466,0.3087321121367604,4.581594404312742,0.7246245133252818
5,k=80,EWall Sharpe,50,136,128.0,25,OOF25,0.4260580569100503,5.969267317454217,0.11272844548699446,0.030750872500598936,0.3143083157518718,4.641543483240857,0.7377124095043902
5,k=80,EWall Sharpe,50,136,128.0,50,OOF50,0.4260580569100503,5.969267317454217,0.11465538613901771,0.04108602684452156,0.2921107064965515,4.403925814989416,0.68561244590716
5,k=80,EWall Sharpe,50,136,512.0,1,IS,0.4260580569100503,5.969267317454217,0.15781117943614875,0.13911948677081243,0.01766903770403294,0.9194464943562295,0.04147096250726047
5,k=80,EWall Sharpe,50,136,512.0,2,OOF2,0.4260580569100503,5.969267317454217,0.004051064215875089,-0.00030591943422852985,0.4316802878511446,5.97494178000291,1.013195926822436
5,k=80,EWall Sharpe,50,136,512.0,5,OOF5,0.4260580569100503,5.969267317454217,-0.0069690000743991565,-0.031862743157927476,0.42573962977875507,5.902915206299587,0.9992526203268997
5,k=80,EWall Sharpe,50,136,512.0,10,OOF10,0.4260580569100503,5.969267317454217,0.01742199059391447,-0.011946160014536744,0.4002765907302288,5.600844618785125,0.9394883730945042
