uni,conv,K,d,D,arm,bps,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,held,gross,turn,p4a,p4b,fails
universe.json (56),MATCHED,20,0.1,2,LO,25,0.10652560178248849,0.8471234050578793,-0.20273244113682587,0.9558720751508235,0.7659683815070943,0.11111532101568145,0.8315833041379748,-0.20273244113682498,17.16336187471834,0.75,12.341974010392043,False,False,"H1,H2,OOS,DD,CAGR"
universe.json (56),MATCHED,20,0.1,2,CTRL,10,0.1259653815967985,1.022853876008615,-0.18799656034819523,1.143686019785042,0.9338697880971182,0.1321461346872672,1.0045659547000791,-0.18799656034819523,17.376971608832807,0.75,10.670021563180935,False,True,-
universe.json (56),MATCHED,20,0.1,2,CTRL,25,0.10808976128920134,0.8929779168400748,-0.18955116186583243,1.004334020832993,0.810454207820112,0.1138890631235141,0.8815128196720458,-0.18955116186583254,17.376971608832807,0.75,10.670021563180935,False,False,"H2,OOS"
universe.json (56),MATCHED,20,0.2,4,HI,10,0.08715929386960597,0.8411647929438835,-0.19390784543047956,0.9946435245137173,0.7203127029499861,0.08986795435253936,0.8213101435231916,-0.19390784543047956,15.163587201442091,0.7486480396575034,14.266112301557675,False,False,"H2,OOS,CAGR"
universe.json (56),MATCHED,20,0.2,4,HI,25,0.06413818413810968,0.638887759235143,-0.22050811434866247,0.7844373209611771,0.5230891307997695,0.06604222023245865,0.6243854199774631,-0.22050811434866102,15.163587201442091,0.7486480396575034,14.266112301557675,False,False,"H1,H2,OOS,DD,CAGR"
universe.json (56),MATCHED,20,0.2,4,LO,10,0.1335390859043657,0.9604133542047077,-0.22660689416919044,1.082279850637261,0.8712811799345922,0.13804497369726687,0.9330226435930168,-0.22660689416919189,15.163587201442091,0.7486480396575034,13.851319406321247,False,False,DD
universe.json (56),MATCHED,20,0.2,4,LO,25,0.11023659139999453,0.8128544150309968,-0.24981718977765077,0.9242224081398707,0.7306658779331813,0.11416572098774314,0.7924605583910962,-0.2498171897776521,15.163587201442091,0.7486480396575034,13.851319406321247,False,False,"H1,H2,OOS,DD"
universe.json (56),MATCHED,20,0.2,4,CTRL,10,0.13257630791578956,1.0385819862729753,-0.1895508375475352,1.1477933771228404,0.9602788881219558,0.13889964551113954,1.0161790571251361,-0.18955083754753488,15.557458314556106,0.75,11.070977506440823,False,True,-
universe.json (56),MATCHED,20,0.2,4,CTRL,25,0.11392610095983646,0.9083573497008557,-0.1909579028763735,1.0072275139215392,0.8371305067992182,0.11995545837972554,0.893820117665933,-0.1909579028763735,15.557458314556106,0.75,11.070977506440823,False,True,-
universe.json (56),MATCHED,20,0.3,6,HI,10,0.08340792186011714,0.841933409908989,-0.176111606861312,0.9713600085306002,0.7418515430833575,0.08847727890200097,0.8419146607717841,-0.1761116068613121,13.172600270392069,0.7407052726453357,15.905116826732042,False,False,"H2,OOS,CAGR"
universe.json (56),MATCHED,20,0.3,6,HI,25,0.057860229808764485,0.6056746426990649,-0.19313202725287248,0.7226069150464034,0.5140184136375097,0.06206821000025409,0.6130704086336635,-0.19313202725287149,13.172600270392069,0.7407052726453357,15.905116826732042,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,20,0.3,6,LO,10,0.1315218977037116,0.9051762490522376,-0.25831918843699053,1.0682646736199712,0.7712199728752085,0.1242996008453141,0.8290236512043819,-0.25831918843699053,13.172600270392069,0.7407052726453357,15.129101400527425,False,False,"H2,OOS,DD"
universe.json (56),MATCHED,20,0.3,6,LO,25,0.10612857707929613,0.7522377659154373,-0.2924555065216691,0.9048212305407283,0.6265787368812239,0.09927120910965259,0.6842135699996702,-0.29245550652166796,13.172600270392069,0.7407052726453357,15.129101400527425,False,False,"H1,H2,OOS,DD,CAGR"
universe.json (56),MATCHED,20,0.3,6,CTRL,10,0.13895201872841279,1.0434099586184433,-0.19631132248926042,1.138270248936125,0.9766256758000607,0.14678714102745638,1.0280774976114206,-0.1963113224892602,13.700540784136999,0.75,11.281561050619702,False,True,-
universe.json (56),MATCHED,20,0.3,6,CTRL,25,0.1198414537228123,0.9160812940248413,-0.19764690309953692,0.9967602078973481,0.8595527362411394,0.12801404367243197,0.9125471007849576,-0.19764690309953703,13.700540784136999,0.75,11.281561050619702,False,True,-
universe.json (56),MATCHED,20,0.5,10,HI,10,0.06941339266992519,0.7735373081900432,-0.17266463124686682,0.8700432216695742,0.7002319317265306,0.07770952423397182,0.8115007598608104,-0.17266463124686682,9.269040108156828,0.7205948625506985,18.72588664044592,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,20,0.5,10,HI,25,0.03978052538461907,0.4682348797995237,-0.18007011907042236,0.5400838414394926,0.41272139886877657,0.04737413805800039,0.5199425797607135,-0.18007011907042159,9.269040108156828,0.7205948625506985,18.72588664044592,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,20,0.5,10,LO,10,0.15928695527561665,1.019357720925786,-0.2030163137121811,1.1235435319918377,0.93656791957917,0.15892330061342252,0.97317187115261,-0.20301631371218132,9.269040108156828,0.7205948625506985,16.965374086111602,False,False,DD
universe.json (56),MATCHED,20,0.5,10,LO,25,0.13016380928883886,0.8572343196864097,-0.22361433512361228,0.9486483083917603,0.7843846313196557,0.1302644904185113,0.8218661444718925,-0.2236143351236114,9.269040108156828,0.7205948625506985,16.965374086111602,False,False,"H1,H2,OOS,DD"
universe.json (56),MATCHED,20,0.5,10,CTRL,10,0.15357790929139958,1.0428001867460925,-0.20550187861318037,1.0247460494019591,1.0672625183053182,0.17441530194918387,1.093747719518939,-0.20550187861318014,9.894321766561514,0.75,12.560378979438948,False,False,DD
universe.json (56),MATCHED,20,0.5,10,CTRL,25,0.13204711732315633,0.914679374094894,-0.20680501776196714,0.8841765605966139,0.9480531232865119,0.15270828730017505,0.9758078726275534,-0.20680501776196702,9.894321766561514,0.75,12.560378979438948,False,False,"H1,DD"
universe.json (56),MATCHED,30,0.0,0,HI,10,0.11341144708331075,1.049619161325382,-0.16729312939798247,1.0883550092579677,1.0212720735816174,0.12628760687439455,1.113042540380517,-0.16729312939798235,27.59666516448851,0.7500000000000002,8.916401516317768,False,True,-
universe.json (56),MATCHED,30,0.0,0,HI,25,0.09861892726203791,0.9253014829515241,-0.16904651616961186,0.9634981054976374,0.8968138998106252,0.11099826569271287,0.9912329350197918,-0.16904651616961175,27.59666516448851,0.7500000000000002,8.916401516317768,False,False,CAGR
universe.json (56),MATCHED,30,0.1,3,HI,10,0.09065720231261598,0.92635103371877,-0.16432419899437556,1.0123485174067928,0.8543123721810363,0.0989666916694969,0.9723799156670001,-0.16432419899437556,24.59666516448851,0.7498310049571879,11.055694063829037,False,False,CAGR
universe.json (56),MATCHED,30,0.1,3,HI,25,0.07271461652723232,0.7581312950237677,-0.17528401613976186,0.847714286709401,0.6823616881723213,0.08024389198550619,0.8039106150477467,-0.1752840161397622,24.59666516448851,0.7498310049571879,11.055694063829037,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,30,0.1,3,LO,10,0.12300974220900329,1.0221821254728423,-0.19030519682029134,1.0561033834156042,0.9987398906743291,0.1365254398967275,1.0788894185610147,-0.190305196820292,24.59666516448851,0.7498310049571879,11.149710575272968,False,True,-
universe.json (56),MATCHED,30,0.1,3,LO,25,0.1043801173136325,0.8829722198336111,-0.2099295062647727,0.914637612057785,0.8606928981842954,0.11722698634520179,0.9424326232352802,-0.20992950626477214,24.59666516448851,0.7498310049571879,11.149710575272968,False,False,"H1,DD,CAGR"
universe.json (56),MATCHED,30,0.1,3,CTRL,10,0.1181162189825562,1.0620731812526194,-0.16988329841891758,1.0998989914536748,1.0357293136966095,0.1312258056290896,1.118649467258219,-0.1698832984189178,25.15322217214962,0.75,9.24012984004751,False,True,-
universe.json (56),MATCHED,30,0.1,3,CTRL,25,0.10272518138697784,0.9367093517604077,-0.17149623719492013,0.972628523518217,0.9112911089726763,0.11527603238667328,0.9960833156093538,-0.17149623719491958,25.15322217214962,0.75,9.24012984004751,False,False,CAGR
universe.json (56),MATCHED,30,0.2,6,HI,10,0.0831861853431235,0.9117382508338894,-0.15922522311544995,1.0234638592410605,0.8161259744808598,0.08930184150933962,0.944516584539043,-0.15922522311544918,21.605903560162236,0.7407052726453357,12.575324508393072,False,False,"H2,CAGR"
universe.json (56),MATCHED,30,0.2,6,HI,25,0.06293916350791795,0.7065683504448199,-0.19011378762344078,0.8215771233599715,0.6074076292085477,0.06826767845916071,0.7392332021242422,-0.1901137876234411,21.605903560162236,0.7407052726453357,12.575324508393072,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,30,0.2,6,LO,10,0.12242111335684625,0.9281469978640725,-0.24361789012110113,1.0509761917617637,0.8219749270427782,0.1226298757880242,0.9091044943633054,-0.24361789012110147,21.605903560162236,0.7407052726453357,12.729105952880872,False,False,"H2,DD"
universe.json (56),MATCHED,30,0.2,6,LO,25,0.10118357641992226,0.7851633649103665,-0.27147931873620235,0.9051493389356156,0.6812381083719765,0.1014704936220363,0.770075980862741,-0.271479318736202,21.605903560162236,0.7407052726453357,12.729105952880872,False,False,"H1,H2,OOS,DD,CAGR"
universe.json (56),MATCHED,30,0.2,6,CTRL,10,0.11842323781954889,1.0381416606869207,-0.1744217515452572,1.080270806491152,1.0095444023798081,0.13151959812547065,1.0867690673595372,-0.1744217515452572,22.63226678684092,0.75,9.654232133725817,False,True,-
universe.json (56),MATCHED,30,0.2,6,CTRL,25,0.10234419879644241,0.9108936104927821,-0.17605459488678243,0.9483932292825911,0.8853565774885787,0.11503299174252879,0.9644831771187411,-0.17605459488678266,22.63226678684092,0.75,9.654232133725817,False,False,"H1,CAGR"
universe.json (56),MATCHED,30,0.3,9,HI,10,0.0724643298273544,0.8536660298818283,-0.1572512400443168,0.9119960729426412,0.8041301257092694,0.08252555512242665,0.9362623111880521,-0.15725124004431656,18.666967102298333,0.7234677782785038,13.544053860596762,False,False,"H1,H2,CAGR"
universe.json (56),MATCHED,30,0.3,9,HI,25,0.05088810192465654,0.6173804551112629,-0.18315758648394276,0.674290301616343,0.5684431177760241,0.06037118728989599,0.7027600226295707,-0.18315758648394298,18.666967102298333,0.7234677782785038,13.544053860596762,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,30,0.3,9,LO,10,0.1386344434658091,1.0323005283185418,-0.20501205889969643,1.068247353217549,1.0062836034171452,0.15119302018092085,1.0757254005899533,-0.20501205889969676,18.666967102298333,0.7234677782785038,13.874147525550306,False,False,DD
universe.json (56),MATCHED,30,0.3,9,LO,25,0.11518286589304583,0.8772623723821018,-0.20693562648918384,0.90433225061924,0.8581658931254339,0.12784289526529746,0.9289349590354175,-0.20693562648918384,18.666967102298333,0.7234677782785038,13.874147525550306,False,False,"H1,DD"
universe.json (56),MATCHED,30,0.3,9,CTRL,10,0.12123449937079411,1.0288670171744678,-0.18140967535246078,1.1192490266984667,0.9622282914240675,0.12996721187252014,1.036771721435274,-0.18140967535246066,20.041910770617395,0.75,10.183167885607684,False,True,-
universe.json (56),MATCHED,30,0.3,9,CTRL,25,0.10423896294178636,0.8991249588083863,-0.18319857665752037,0.9833822871206561,0.8365141991480768,0.11247976637301549,0.912194917840306,-0.1831985766575207,20.041910770617395,0.75,10.183167885607684,False,False,"H2,CAGR"
universe.json (56),MATCHED,30,0.5,15,HI,10,0.06598831572218256,0.8805457961780034,-0.13042619540825873,0.8568585675023738,0.90385521545112,0.08034733800056171,1.033236155740057,-0.13042619540825884,12.962821090581343,0.6927106804867057,15.588998837623254,True,False,"H1,CAGR"
universe.json (56),MATCHED,30,0.5,15,HI,25,0.041341209726852846,0.5708951782383012,-0.15206506872994607,0.5336075673984301,0.6058854549693456,0.05570907956963178,0.734625381564753,-0.1378796739546233,12.962821090581343,0.6927106804867057,15.588998837623254,False,False,"H1,H2,OOS,CAGR"
universe.json (56),MATCHED,30,0.5,15,LO,10,0.14501310539833123,1.032635983258658,-0.20887365624677212,1.0520164952557356,1.0182781126753455,0.15787478949450873,1.083987736827039,-0.20887365624677223,12.962821090581343,0.6927106804867057,16.386471119575717,False,False,DD
universe.json (56),MATCHED,30,0.5,15,LO,25,0.11719758144557768,0.8570510655546243,-0.216574576428328,0.862715562536515,0.8544288660441637,0.13083163667685538,0.9200914459094385,-0.2165745764283279,12.962821090581343,0.6927106804867057,16.386471119575717,False,False,"H1,DD"
universe.json (56),MATCHED,30,0.5,15,CTRL,10,0.13455391080751888,1.0351634148275206,-0.1906761043659606,1.1381718866322788,0.9615058035810106,0.1407420293815349,1.0117186154226452,-0.19067610436596072,14.633844073907165,0.75,11.220012282333858,False,True,-
universe.json (56),MATCHED,30,0.5,15,CTRL,25,0.11562166009649011,0.9056235458363687,-0.19204904091618125,0.9949939500590542,0.8417521785575808,0.12197576398519439,0.8929565888490537,-0.19204904091618136,14.633844073907165,0.75,11.220012282333858,False,True,-
universe.json (56),LITERAL,10,0.0,0,HI,10,0.15179743295429193,1.0378381142866602,-0.20550187861318048,1.0296000138866266,1.0538053622333599,0.17080013548745,1.0815976398061282,-0.2055018786131806,9.894321766561514,0.7420741324921134,12.2077591774519,False,False,DD
universe.json (56),LITERAL,10,0.0,0,HI,25,0.1308982585540266,0.9125550276022386,-0.20680501776196725,0.890275874042802,0.9388797467541088,0.1500459145101476,0.9676380954518842,-0.20680501776196736,9.894321766561514,0.7420741324921134,12.2077591774519,False,False,"H1,DD"
universe.json (56),LITERAL,10,0.1,1,HI,10,0.12684753260357562,1.0061308456362161,-0.18005354666518636,0.9281624124726884,1.0788241437783639,0.1538624877148711,1.1246778550716374,-0.18005354666518647,8.894321766561514,0.6670741324921134,13.29833179645361,False,False,H1
universe.json (56),LITERAL,10,0.1,1,HI,25,0.10458911788243763,0.8481444622930959,-0.18159244018694176,0.7509200852640573,0.9353557568886373,0.13173663712259964,0.9813826122419882,-0.18159244018694187,8.894321766561514,0.6670741324921134,13.29833179645361,False,False,"H1,CAGR"
universe.json (56),LITERAL,10,0.1,1,LO,10,0.1400431775897717,1.0148835184566198,-0.1846439876831677,1.0218862543993719,1.0170997052998012,0.15531756633952565,1.0486131047792535,-0.18464398768316792,8.894321766561514,0.6670741324921134,12.813828016662757,False,True,-
universe.json (56),LITERAL,10,0.1,1,LO,25,0.11834302799300334,0.8760189316210922,-0.18579808712360768,0.8727154335288181,0.8856518423031433,0.1331822472355242,0.9179211115456882,-0.185798087123608,8.894321766561514,0.6670741324921134,12.813828016662757,False,False,H1
universe.json (56),LITERAL,10,0.1,1,CTRL,10,0.1553879286380344,1.027571485614132,-0.21088695408633085,1.0037897669626712,1.0562393408452264,0.178537791686463,1.0887929183796128,-0.21088695408633107,8.929698062190175,0.7441415051825147,12.519730052839627,False,False,DD
universe.json (56),LITERAL,10,0.1,1,CTRL,25,0.1338941781571934,0.9035946291316865,-0.21230209929681676,0.8649994702412753,0.9432697563685541,0.1571158286847898,0.9760538830700345,-0.21230209929681665,8.929698062190175,0.7441415051825147,12.519730052839627,False,False,"H1,DD"
universe.json (56),LITERAL,10,0.2,2,HI,10,0.09622070453903708,0.9035001608074513,-0.16662470474824143,0.8984271900124763,0.9146319072232305,0.11472543172545979,1.000617177470632,-0.16662470474824131,7.894321766561514,0.5920741324921136,13.332645394530687,False,False,"H1,CAGR"
universe.json (56),LITERAL,10,0.2,2,HI,25,0.07451305652018148,0.7181645507045588,-0.16797877318895527,0.6925445548018724,0.74489894209047,0.09313347104121705,0.8306346817079537,-0.1679787731889545,7.894321766561514,0.5920741324921136,13.332645394530687,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,10,0.2,2,LO,10,0.13178286853213628,1.0202616481896134,-0.16976041213366555,1.0346361912493285,1.0166725917624424,0.14425105018828366,1.0403265931421077,-0.16976041213366566,7.894321766561514,0.5920741324921136,12.286163251364083,False,True,-
universe.json (56),LITERAL,10,0.2,2,LO,25,0.11111805446698186,0.8777701782557026,-0.17222765263197248,0.8825406039774503,0.8809395368024425,0.12321279455713086,0.9064294006408821,-0.17222765263197215,7.894321766561514,0.5920741324921136,12.286163251364083,False,False,H1
universe.json (56),LITERAL,10,0.2,2,CTRL,10,0.1647424479901114,1.0407480676305487,-0.2125254418141943,0.9915054385865546,1.0910095603776682,0.19396980597398072,1.1204315427061609,-0.21252544181419442,7.958314556106354,0.7460919896349707,13.091452661118772,False,False,DD
universe.json (56),LITERAL,10,0.2,2,CTRL,25,0.14209442779869508,0.9166740846554599,-0.2134264006601091,0.8548900009980285,0.975815675439408,0.17087677432414616,1.0061641619852406,-0.21342640066010887,7.958314556106354,0.7460919896349707,13.091452661118772,False,False,"H1,DD"
universe.json (56),LITERAL,10,0.3,3,HI,10,0.07838274506772325,0.8662961820066267,-0.14825726347438883,0.8461206706376572,0.8902025370882228,0.09162206607876455,0.9430637691820806,-0.14825726347438895,6.894321766561514,0.5170741324921135,12.864316267011747,False,False,"H1,CAGR"
universe.json (56),LITERAL,10,0.3,3,HI,25,0.05777086935322129,0.6560624360966585,-0.14963214294853455,0.6119471812696327,0.6978791587712605,0.07131987529873585,0.751285556013889,-0.14963214294853455,6.894321766561514,0.5170741324921135,12.864316267011747,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,10,0.3,3,LO,10,0.12200917239341447,1.0221047561586585,-0.1531876221343217,1.0288914166857337,1.0241042852378226,0.13237165380267024,1.036143626687649,-0.15318762213432158,6.894321766561514,0.5170741324921135,11.882350981664832,False,True,-
universe.json (56),LITERAL,10,0.3,3,LO,25,0.10219040593881412,0.8728692092716506,-0.1543570783876017,0.8691055457335267,0.8825078768176562,0.11217306966365581,0.8952886564607285,-0.15435707838760127,6.894321766561514,0.5170741324921135,11.882350981664832,False,False,"H1,CAGR"
universe.json (56),LITERAL,10,0.3,3,CTRL,10,0.16832415894854313,1.0196358108332273,-0.2145025554267449,0.9525390483308298,1.0841350148143476,0.19758375905648795,1.0931711743687276,-0.214502555426745,6.978368634520054,0.7476823536985772,13.79944983442381,False,False,"H1,DD"
universe.json (56),LITERAL,10,0.3,3,CTRL,25,0.1443997548950744,0.8950271758863824,-0.21552419202536,0.8145716961840495,0.9690593548021137,0.17325105552894993,0.9788233449942457,-0.21552419202536022,6.978368634520054,0.7476823536985772,13.79944983442381,False,False,"H1,DD"
universe.json (56),LITERAL,10,0.5,5,HI,10,0.05320239729008103,0.8553226099962291,-0.09986855994122057,0.7491486911003201,0.9498475752772886,0.06696295014888021,0.9989265715815492,-0.09986855994122068,4.8963497070752595,0.3672262280306444,11.637112531385284,True,False,"H1,CAGR"
universe.json (56),LITERAL,10,0.5,5,HI,25,0.03497321955815824,0.5769055269810166,-0.11119096341408585,0.4409993141875923,0.6932336615769665,0.04854417826911539,0.7388990210351918,-0.11119096341408652,4.8963497070752595,0.3672262280306444,11.637112531385284,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,10,0.5,5,LO,10,0.08551404980791144,0.9042805575535376,-0.12343939549899119,0.9715020664968463,0.8531270616898277,0.08659477011881078,0.8638903288755253,-0.1234393954989913,4.8963497070752595,0.3672262280306444,10.218180959911804,True,False,"OOS,CAGR"
universe.json (56),LITERAL,10,0.5,5,LO,25,0.06899996504953831,0.7437785735178113,-0.1404307162936146,0.8067003326223022,0.6952335536818202,0.06951474577247208,0.7084662478428851,-0.14043071629361414,4.8963497070752595,0.3672262280306444,10.218180959911804,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,10,0.5,5,CTRL,10,0.19877644020042773,1.0611335155819346,-0.24127086241029982,1.0368603499585334,1.092693309947884,0.22421350033669118,1.0903294342977017,-0.2412708624102995,4.997972059486255,0.7496958089229383,15.104882495891026,False,False,DD
universe.json (56),LITERAL,10,0.5,5,CTRL,25,0.17192350669118395,0.9399935733303116,-0.2464803586962928,0.9070258418697853,0.9771022843597487,0.19567931388652737,0.9747695606803338,-0.24648035869629292,4.997972059486255,0.7496958089229383,15.104882495891026,False,False,"H1,DD"
universe.json (56),LITERAL,20,0.0,0,HI,10,0.12091507470850926,1.0467619827595112,-0.1876667999131011,1.1464794490271595,0.9716477798871425,0.12785012127747386,1.0418655337294376,-0.1876667999131011,19.16336187471834,0.7186260703019377,9.23726787586538,False,True,-
universe.json (56),LITERAL,20,0.0,0,HI,25,0.10549627488280855,0.926710989776458,-0.18943251224249247,1.0164212022597194,0.8589817252617721,0.11230182887621787,0.9287880298956116,-0.1894325122424927,19.16336187471834,0.7186260703019377,9.23726787586538,False,False,CAGR
universe.json (56),LITERAL,20,0.1,2,HI,10,0.09634014060049623,0.9887942673247857,-0.16660458434441638,1.102216426372479,0.9010424818891257,0.10432630233913898,1.0086813600644453,-0.1666045843444166,17.16336187471834,0.6436260703019376,9.95933099034485,False,False,CAGR
universe.json (56),LITERAL,20,0.1,2,HI,25,0.08008620593966675,0.8359941860970809,-0.1684197521093297,0.938093455284595,0.7565480450781001,0.08776524490434534,0.8629436186115077,-0.16841975210933013,17.16336187471834,0.6436260703019376,9.95933099034485,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.1,2,LO,10,0.11202874957496478,1.0185273516943962,-0.17718519984020575,1.1259900265063085,0.93620301845235,0.11701098609980898,1.00420647297814,-0.17718519984020564,17.16336187471834,0.6436260703019376,9.737593351967165,False,True,-
universe.json (56),LITERAL,20,0.1,2,LO,25,0.09590784159798726,0.8859195143754154,-0.17879462439444815,0.9822088949731963,0.8119393121551216,0.10086612001357897,0.8797206911798813,-0.17879462439444804,17.16336187471834,0.6436260703019376,9.737593351967165,False,False,"H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.1,2,CTRL,10,0.12445672956284559,1.0376199256788556,-0.18799656034819512,1.1600461833169873,0.9452700641794011,0.13004744768160648,1.0181258634740695,-0.18799656034819479,17.376971608832807,0.7240404837013669,9.707439847360897,False,True,-
universe.json (56),LITERAL,20,0.1,2,CTRL,25,0.10820602524282208,0.9161715842002728,-0.18955116186583265,1.026654442375541,0.8325764657928821,0.11378192674415732,0.9050187272242292,-0.18955116186583243,17.376971608832807,0.7240404837013669,9.707439847360897,False,False,H2
universe.json (56),LITERAL,20,0.2,4,HI,10,0.07445100537283911,0.9089756191789782,-0.1465167860631177,1.0083632491688421,0.8327736017441731,0.08079312004338202,0.929497629461326,-0.1465167860631179,15.163587201442091,0.5686345200540783,9.956568582317495,False,False,"H2,CAGR"
universe.json (56),LITERAL,20,0.2,4,HI,25,0.0585255871595618,0.7284148985800052,-0.14826615035719726,0.8139702176782754,0.6623955247961286,0.06462797206821436,0.7576381203453081,-0.14826615035719704,15.163587201442091,0.5686345200540783,9.956568582317495,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.2,4,LO,10,0.10527198921900505,1.0222809895146547,-0.15940421676536531,1.119520038784194,0.9475518289568351,0.11031727844513406,1.0128054210524993,-0.1594042167653652,15.163587201442091,0.5686345200540783,9.574368811778752,False,False,CAGR
universe.json (56),LITERAL,20,0.2,4,LO,25,0.08951772436694738,0.8830710159054634,-0.16076671941520126,0.9684825991927469,0.8173343319288878,0.09451669864639212,0.8815759171177798,-0.16076671941520138,15.163587201442091,0.5686345200540783,9.574368811778752,False,False,"H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.2,4,CTRL,10,0.13108866403947328,1.047729775201805,-0.1895508375475351,1.1615583659241695,0.9634357022584469,0.1362270750725234,1.0210734690503747,-0.189550837547535,15.557458314556106,0.7292558584948174,10.293673510371086,False,True,-
universe.json (56),LITERAL,20,0.2,4,CTRL,25,0.11376234442110222,0.9241222754012473,-0.1909579028763736,1.025273563438661,0.8491049172269926,0.11900037858212076,0.9069027644613255,-0.19095790287637338,15.557458314556106,0.7292558584948174,10.293673510371086,False,True,-
universe.json (56),LITERAL,20,0.3,6,HI,10,0.06099840787073707,0.8896928232247692,-0.12489679083811556,0.9795680950427401,0.8221733543903428,0.067101669103103,0.919767069201071,-0.12489679083811545,13.172600270392069,0.49397251013970245,9.791040759040014,True,False,"H2,CAGR"
universe.json (56),LITERAL,20,0.3,6,HI,25,0.04553068368411295,0.677351567998949,-0.12680088810606482,0.7519555893068381,0.6208082505281663,0.05121115791324149,0.7155985134759596,-0.12680088810606394,13.172600270392069,0.49397251013970245,9.791040759040014,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.3,6,LO,10,0.09436167568187703,1.0034069699326122,-0.14219310482016534,1.0908326116727167,0.9369474399241137,0.09861415862815526,0.99046517509115,-0.14219310482016523,13.172600270392069,0.49397251013970245,9.169362822383869,False,False,CAGR
universe.json (56),LITERAL,20,0.3,6,LO,25,0.07941639633550679,0.8574982583305366,-0.14329121230395403,0.9303344507899025,0.8023065280449493,0.08381598331523765,0.8546877967846617,-0.14329121230395425,13.172600270392069,0.49397251013970245,9.169362822383869,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.3,6,CTRL,10,0.1372760003269886,1.0460597211436256,-0.1963113224892602,1.147900100212581,0.9716498081774814,0.14356142294301488,1.0247994382392187,-0.1963113224892603,13.700540784136999,0.7339575420073392,10.678134445868123,False,True,-
universe.json (56),LITERAL,20,0.3,6,CTRL,25,0.11920727931912345,0.9237589400597216,-0.1976469030995367,1.0091064588007819,0.8617926951673887,0.12623649694251404,0.9159850484651946,-0.1976469030995368,13.700540784136999,0.7339575420073392,10.678134445868123,False,True,-
universe.json (56),LITERAL,20,0.5,10,HI,10,0.03690493687613161,0.8179866658861635,-0.08807918430554373,0.879751059281765,0.7736476219824356,0.04245445648646262,0.8814662618182076,-0.08807918430554351,9.269040108156828,0.347589004055881,8.487751650242176,True,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.5,10,HI,25,0.023786185240205704,0.5380391114735831,-0.08981033690648288,0.5784095432178341,0.5090681310536926,0.02890881805561296,0.6112388352015139,-0.08981033690648321,9.269040108156828,0.347589004055881,8.487751650242176,False,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.5,10,LO,10,0.07656728910945443,1.0262822785772292,-0.10490165812015728,1.0947217421397086,0.9771473935481763,0.08055363040176644,1.0130107411319782,-0.10490165812015728,9.269040108156828,0.347589004055881,7.578150158226735,True,False,CAGR
universe.json (56),LITERAL,20,0.5,10,LO,25,0.0644016904127287,0.873872885054038,-0.10563491120130375,0.9282971430387893,0.8352045317141904,0.06841341870277384,0.8711098768214751,-0.10563491120130386,9.269040108156828,0.347589004055881,7.578150158226735,True,False,"H1,H2,OOS,CAGR"
universe.json (56),LITERAL,20,0.5,10,CTRL,10,0.15179743295429193,1.0378381142866602,-0.20550187861318048,1.0296000138866266,1.0538053622333599,0.17080013548745,1.0815976398061282,-0.2055018786131806,9.894321766561514,0.7420741324921134,12.2077591774519,False,False,DD
universe.json (56),LITERAL,20,0.5,10,CTRL,25,0.1308982585540266,0.9125550276022386,-0.20680501776196725,0.890275874042802,0.9388797467541088,0.1500459145101476,0.9676380954518842,-0.20680501776196736,9.894321766561514,0.7420741324921134,12.2077591774519,False,False,"H1,DD"
universe.json (56),LITERAL,30,0.0,0,HI,10,0.108676223433676,1.0970765840462113,-0.15816327012208287,1.1048777969756967,1.0943492864927722,0.12394231334581174,1.1928105894013925,-0.15816327012208287,27.59666516448851,0.6899166291122129,6.7042504377269045,False,True,-
universe.json (56),LITERAL,30,0.0,0,HI,25,0.09758866121795573,0.9951358825102735,-0.15945287007758657,1.0012075557792812,0.9935366388338884,0.11251047825224014,1.093123844914915,-0.15945287007758668,27.59666516448851,0.6899166291122129,6.7042504377269045,False,False,CAGR
