panel,n,floor,cost,cand,ctrl,D,D_noL1_H1,D_noL2_H2,D_noL3_OOS,D_noL4_DDcap,D_noL5_CAGRfloor,cand_L1_H1,ctrl_L1_H1,Dleg_L1_H1,cand_L2_H2,ctrl_L2_H2,Dleg_L2_H2,cand_L3_OOS,ctrl_L3_OOS,Dleg_L3_OOS,cand_L4_DDcap,ctrl_L4_DDcap,Dleg_L4_DDcap,cand_L5_CAGRfloor,ctrl_L5_CAGRfloor,Dleg_L5_CAGRfloor,dSharpe_med,dCAGR_med,dMaxDD_med,dSharpe_win,gross_cand,gross_ctrl
B136,40,0.0,0.0,0.881,0.881,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,0.0,10.0,0.0,0.485,-0.485,-0.544,-0.567,-0.485,-0.5329999999999999,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,1.0,1.0,0.0,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,0.0,10.0,0.01,0.557,-0.547,-0.58,-0.669,-0.547,-0.5680000000000001,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,1.0,1.0,0.0,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,0.0,10.0,0.126,0.638,-0.512,-0.492,-0.6020000000000001,-0.511,-0.395,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,1.0,1.0,0.0,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,0.0,10.0,0.653,0.78,-0.127,-0.030000000000000027,-0.14700000000000002,-0.126,-0.11699999999999999,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,1.0,1.0,0.0,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,0.0,10.0,0.756,0.768,-0.01200000000000001,-0.013000000000000012,0.005999999999999894,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,1.0,1.0,0.0,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,0.0,10.0,0.742,0.744,-0.0020000000000000018,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,0.0,25.0,0.0,0.111,-0.111,-0.167,-0.204,-0.111,-0.147,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,1.0,1.0,0.0,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,0.0,25.0,0.0,0.142,-0.142,-0.2,-0.252,-0.142,-0.173,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,1.0,1.0,0.0,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,0.0,25.0,0.007,0.179,-0.172,-0.20500000000000002,-0.324,-0.172,-0.182,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,1.0,1.0,0.0,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,0.0,25.0,0.218,0.341,-0.12300000000000003,-0.03999999999999998,-0.18500000000000005,-0.12300000000000003,-0.11500000000000002,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,1.0,1.0,0.0,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,0.0,25.0,0.434,0.443,-0.009000000000000008,0.009000000000000008,-0.016000000000000014,-0.009000000000000008,-0.009000000000000008,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,0.0,25.0,0.421,0.424,-0.0030000000000000027,0.0,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,0.4,0.0,0.003,0.729,-0.726,-0.746,-0.766,-0.725,-0.692,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,1.0,1.0,0.0,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,0.4,0.0,0.041,0.801,-0.76,-0.762,-0.7849999999999999,-0.758,-0.597,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,1.0,1.0,0.0,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,0.4,0.0,0.329,0.878,-0.5489999999999999,-0.525,-0.53,-0.5489999999999999,-0.32100000000000006,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,1.0,1.0,0.0,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,0.4,0.0,0.902,0.941,-0.038999999999999924,-0.013999999999999901,-0.04600000000000004,-0.038999999999999924,-0.029999999999999916,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,1.0,1.0,0.0,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,0.4,0.0,0.908,0.906,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,0.4,0.0,0.87,0.87,0.0,0.0010000000000000009,-0.0020000000000000018,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.962,0.963,-0.0010000000000000009,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,0.4,10.0,0.0,0.485,-0.485,-0.544,-0.567,-0.485,-0.5329999999999999,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.991,1.0,-0.009000000000000008,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,0.4,10.0,0.01,0.557,-0.547,-0.58,-0.669,-0.547,-0.5680000000000001,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.999,1.0,-0.0010000000000000009,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,0.4,10.0,0.126,0.638,-0.512,-0.492,-0.6020000000000001,-0.511,-0.395,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,1.0,1.0,0.0,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,0.4,10.0,0.653,0.78,-0.127,-0.030000000000000027,-0.14700000000000002,-0.126,-0.11699999999999999,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,1.0,1.0,0.0,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,0.4,10.0,0.756,0.768,-0.01200000000000001,-0.013000000000000012,0.005999999999999894,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,1.0,0.999,0.0010000000000000009,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,0.4,10.0,0.719,0.72,-0.0010000000000000009,0.0,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.886,0.889,-0.0030000000000000027,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,0.4,25.0,0.0,0.111,-0.111,-0.167,-0.204,-0.111,-0.147,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.908,0.995,-0.08699999999999997,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,0.4,25.0,0.0,0.142,-0.142,-0.2,-0.252,-0.142,-0.173,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.958,0.998,-0.040000000000000036,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,0.4,25.0,0.007,0.179,-0.172,-0.20500000000000002,-0.324,-0.172,-0.182,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.985,0.999,-0.014000000000000012,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,0.4,25.0,0.218,0.341,-0.12300000000000003,-0.03999999999999998,-0.18500000000000005,-0.12300000000000003,-0.11500000000000002,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.998,0.998,0.0,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,0.4,25.0,0.434,0.443,-0.009000000000000008,0.009000000000000008,-0.016000000000000014,-0.009000000000000008,-0.009000000000000008,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.992,0.994,-0.0020000000000000018,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,0.4,25.0,0.398,0.401,-0.0030000000000000027,-0.0040000000000000036,-0.0040000000000000036,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.672,0.677,-0.0050000000000000044,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,0.55,0.0,0.003,0.729,-0.726,-0.746,-0.766,-0.725,-0.692,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.987,0.997,-0.010000000000000009,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,0.55,0.0,0.041,0.801,-0.76,-0.762,-0.7849999999999999,-0.758,-0.597,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.996,0.998,-0.0020000000000000018,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,0.55,0.0,0.329,0.878,-0.5489999999999999,-0.525,-0.53,-0.5489999999999999,-0.32100000000000006,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.998,0.998,0.0,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,0.55,0.0,0.902,0.94,-0.03799999999999992,-0.0129999999999999,-0.04300000000000004,-0.03799999999999992,-0.028999999999999915,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.998,0.995,0.0030000000000000027,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,0.55,0.0,0.86,0.83,0.030000000000000027,0.030000000000000027,0.04500000000000004,0.030000000000000027,0.030000000000000027,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.908,0.864,0.04400000000000004,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,0.55,0.0,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.065,0.065,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,0.55,10.0,0.0,0.485,-0.485,-0.542,-0.567,-0.485,-0.5329999999999999,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.943,0.973,-0.030000000000000027,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,0.55,10.0,0.01,0.557,-0.547,-0.579,-0.669,-0.547,-0.5680000000000001,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.969,0.983,-0.014000000000000012,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,0.55,10.0,0.126,0.638,-0.512,-0.491,-0.6020000000000001,-0.511,-0.395,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.975,0.985,-0.010000000000000009,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,0.55,10.0,0.653,0.778,-0.125,-0.028000000000000025,-0.136,-0.124,-0.11499999999999999,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.976,0.96,0.016000000000000014,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,0.55,10.0,0.682,0.648,0.03400000000000003,0.03600000000000003,0.05300000000000005,0.03400000000000003,0.03400000000000003,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.774,0.715,0.05900000000000005,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,0.55,10.0,0.026,0.025,0.0009999999999999974,0.0009999999999999974,0.0009999999999999974,0.0009999999999999974,0.0009999999999999974,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.026,0.025,0.0009999999999999974,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,0.55,25.0,0.0,0.111,-0.111,-0.165,-0.204,-0.111,-0.147,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.709,0.739,-0.030000000000000027,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,0.55,25.0,0.0,0.142,-0.142,-0.199,-0.25,-0.142,-0.173,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.784,0.767,0.017000000000000015,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,0.55,25.0,0.007,0.179,-0.172,-0.20400000000000001,-0.323,-0.172,-0.182,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.827,0.786,0.040999999999999925,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,0.55,25.0,0.218,0.34,-0.12200000000000003,-0.03300000000000003,-0.16000000000000003,-0.12200000000000003,-0.11400000000000002,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.786,0.72,0.06600000000000006,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,0.55,25.0,0.348,0.312,0.035999999999999976,0.04299999999999998,0.05199999999999999,0.035999999999999976,0.035999999999999976,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.455,0.39,0.065,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,0.55,25.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.006,0.006,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,0.7,0.0,0.003,0.601,-0.598,-0.601,-0.606,-0.597,-0.548,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.938,0.766,0.17199999999999993,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,0.7,0.0,0.041,0.66,-0.619,-0.613,-0.6120000000000001,-0.617,-0.445,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.949,0.784,0.16499999999999992,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,0.7,0.0,0.329,0.709,-0.37999999999999995,-0.357,-0.31899999999999995,-0.37999999999999995,-0.15100000000000002,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.925,0.765,0.16000000000000003,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,0.7,0.0,0.723,0.545,0.17799999999999994,0.18299999999999994,0.18299999999999994,0.17799999999999994,0.18599999999999994,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.743,0.546,0.19699999999999995,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,0.7,0.0,0.128,0.086,0.04200000000000001,0.04200000000000001,0.04200000000000001,0.04200000000000001,0.04200000000000001,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.128,0.086,0.04200000000000001,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,0.7,10.0,0.0,0.335,-0.335,-0.338,-0.344,-0.335,-0.358,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.807,0.472,0.3350000000000001,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,0.7,10.0,0.01,0.379,-0.369,-0.363,-0.387,-0.369,-0.375,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.819,0.494,0.32499999999999996,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,0.7,10.0,0.125,0.411,-0.286,-0.252,-0.24,-0.285,-0.16199999999999998,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.766,0.471,0.29500000000000004,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,0.7,10.0,0.44,0.249,0.191,0.197,0.201,0.191,0.199,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.468,0.252,0.21600000000000003,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,0.7,10.0,0.041,0.031,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.041,0.031,0.010000000000000002,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,0.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,0.7,25.0,0.0,0.052,-0.052,-0.054,-0.063,-0.052,-0.077,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.455,0.117,0.338,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,0.7,25.0,0.0,0.063,-0.063,-0.064,-0.078,-0.063,-0.08399999999999999,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.433,0.122,0.311,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,0.7,25.0,0.007,0.074,-0.06699999999999999,-0.06,-0.06799999999999999,-0.06699999999999999,-0.06199999999999999,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.331,0.106,0.22500000000000003,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,0.7,25.0,0.119,0.04,0.07899999999999999,0.08099999999999999,0.09400000000000001,0.07899999999999999,0.08099999999999999,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.143,0.043,0.09999999999999999,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,0.7,25.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.005,0.005,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,0.85,0.0,0.003,0.11,-0.107,-0.106,-0.107,-0.106,0.03699999999999998,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.788,0.139,0.649,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,0.85,0.0,0.04,0.115,-0.07500000000000001,-0.068,-0.05500000000000001,-0.07300000000000001,0.173,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.763,0.132,0.631,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,0.85,0.0,0.234,0.083,0.15100000000000002,0.15299999999999997,0.178,0.15100000000000002,0.376,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.553,0.088,0.4650000000000001,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,0.85,0.0,0.118,0.016,0.102,0.102,0.102,0.102,0.102,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.118,0.016,0.102,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
