gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c670_L1_H1,c670_L2_H2,c670_L3_OOS,c670_L4_DDcap,c670_L5_CAGRfloor,c670_pass4b,c670_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,sched
0.1,0.0,1.4880166617074313,0.018414956315096376,1.1510596577296097,-0.025403801009582505,1.170368577369594,1.1419806591220556,0.015969959996288807,1.074250701671275,-0.015153259630046212,0.829708073474579,1.3545329016671779,0.020432959394218075,1.2105250571142425,-0.025403801009582505,1.3204756455498778,1.1007353738895767,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.102,0.0,1.517688741461945,0.018784122698267458,1.1510605975239483,-0.025908377410776895,1.170367353866241,1.141983642958621,0.016289673531350024,1.0742487486783205,-0.01545559442181843,0.8296978973713783,1.354539288012185,0.020843031899127507,1.2105281096131195,-0.025908377410776895,1.3204702433715172,1.1007455160560826,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.104,0.0,1.547357466137886,0.019153322035857068,1.1510615356432252,-0.02641281666256079,1.170366129128429,1.1419866251125015,0.01660939847728482,1.0742467945355216,-0.01575790016608003,0.8296877192632663,1.3545456744791309,0.021253158680206052,1.210531160055624,-0.026412816662561345,1.3204648371960035,1.1007556574726438,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.106,0.0,1.5770228486052889,0.01952255426646121,1.1510624720873175,-0.026917118770172666,1.1703649031561578,1.141989605583742,0.016929134780927058,1.0742448392428978,-0.01606017683961991,0.8296775391504863,1.3545520610676725,0.021663339670543014,1.210534208441525,-0.02691711877017333,1.3204594270229648,1.100765798138989,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.108,0.0,1.60668486113204,0.01989181932863837,1.1510634068561034,-0.027421283738847002,1.1703636759494265,1.1419925843723866,0.017248882389081066,1.0742428828004704,-0.016362424419254062,0.8296673570332826,1.3545584477774657,0.022073574803181728,1.2105372547705902,-0.027421283738847113,1.3204540128520317,1.100775938054848,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.11,0.0,1.636343517843138,0.02026111716090817,1.1510643399494596,-0.027925311573820166,1.1703624475082344,1.1419955614784802,0.01756864124853097,1.0742409252082579,-0.01666464288179159,0.8296571729118968,1.354564834608168,0.022483864011108468,1.2105402990425889,-0.027925311573820166,1.3204485946828333,1.1007860772199503,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.112,0.0,1.665998817077641,0.020630447701754262,1.1510652713672622,-0.02842920228033119,1.1703612178325806,1.1419985369020675,0.01788841130603469,1.07423896646628,-0.016966832204058035,0.8296469867865717,1.354571221559435,0.02289420722726021,1.210543341257288,-0.02842920228033119,1.3204431725149979,1.100796215634025,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.114,0.0,1.6956508784865145,0.020999810889620774,1.1510662011093884,-0.028932955863618104,1.1703599869224628,1.1420015106431933,0.01820819250832617,1.074237006574556,-0.017268992362893698,0.8296367986575491,1.354577608630923,0.02330460438452553,1.210546381414456,-0.02893295586361888,1.320437746348153,1.1008063532968015,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.116,0.0,1.7252997204190326,0.02136920666291342,1.1510671291757142,-0.02943657232892105,1.1703587547778798,1.1420044827019031,0.01852798480211182,1.074235045533104,-0.01757112333513844,0.8296266085250709,1.3545839958222887,0.02371505541573704,1.2105494195138602,-0.029436572328921162,1.3204323161819247,1.100816490208009,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.118,0.0,1.7549452883948748,0.021738634960004166,1.151068055566116,-0.02994005168147995,1.1703575213988289,1.1420074530782411,0.018847788134080723,1.0742330833419427,-0.01787322509764555,0.8296164163893778,1.3545903831331882,0.024125560253681178,1.2105524555552667,-0.02994005168147984,1.3204268820159406,1.1008266263673763,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.12,0.0,1.7845875538885017,0.02210809571922301,1.1510689802804681,-0.03044339392653539,1.170356286785308,1.1420104217722535,0.019167602450892218,1.0742311200010901,-0.018175297627281206,0.8296062222507109,1.354596770563276,0.02453611883108886,1.2105554895384438,-0.030443393926535833,1.3204214438498263,1.1008367617746322,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.122,0.0,1.814226576159586,0.02247758887886242,1.151069903318647,-0.03094659906933106,1.1703550509373142,1.1420133887839843,0.019487427699181437,1.0742291555105636,-0.01847734090091757,0.8295960261093099,1.3546031581122084,0.024946731080642603,1.2105585214631576,-0.030946599069331282,1.3204160016832065,1.1008468964295055,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.124,0.0,1.843862388743849,0.022847114377179567,1.1510708246805272,-0.031449667115108326,1.170353813854844,1.1420163541134796,0.019807263825562638,1.0742271898703808,-0.018779354895436806,0.8295858279654151,1.354609545779643,0.025357396934971854,1.2105615513291743,-0.031449667115108326,1.3204105555157066,1.100857030331725,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.126,0.0,1.8734949314971572,0.02321667215239276,1.1510717443659837,-0.03195259806911199,1.1703525755378938,1.142019317760785,0.020127110776623214,1.0742252230805593,-0.019081339587728507,0.8295756278192659,1.3546159335652326,0.02576811632665943,1.2105645791362605,-0.03195259806911177,1.3204051053469503,1.1008671634810194,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.128,0.0,1.9031242328425635,0.023586262142682113,1.1510726623748906,-0.03245539193658509,1.1703513359864604,1.1420222797259454,0.020446968498928353,1.0742232551411153,-0.01938329495469504,0.8295654256711008,1.354622321468634,0.026178889188229748,1.2105676048841816,-0.03245539193658531,1.32039965117656,1.1008772958771171,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
