panel,tape,T_trade,cost,family,chooser,pick_cell,pick_t,oos_CAGR,oos_Sharpe,oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind
SMALL665,CRASH_WIDE,W,25,DRIFT,C_ISLEGS,h=0.16,0.2,0.10322220537343374,0.6581509684433231,-0.27345720067720525,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,CAL,C_ISSHARPE,R=M,0.2,0.1042792085046702,0.6553530880049643,-0.28621783350528396,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,CAL,C_ISCALMAR,R=M,0.2,0.1042792085046702,0.6553530880049643,-0.28621783350528396,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,CAL,C_ISDD,R=M,0.08,0.032301746393256,0.40379818642325854,-0.20611956757511063,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,CRASH_WIDE,W,50,CAL,C_ISLEGS,R=M,0.2,0.1042792085046702,0.6553530880049643,-0.28621783350528396,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,DRIFT,C_ISSHARPE,h=0.16,0.2,0.09546800119768517,0.6170090827625316,-0.28341780417633855,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,DRIFT,C_ISCALMAR,h=0.16,0.2,0.09546800119768517,0.6170090827625316,-0.28341780417633855,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,CRASH_WIDE,W,50,DRIFT,C_ISDD,h=0.12,0.08,0.03483527985056245,0.43218918728511857,-0.1824456410191987,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,CRASH_WIDE,W,50,DRIFT,C_ISLEGS,h=0.16,0.2,0.09546800119768517,0.6170090827625316,-0.28341780417633855,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,0,CAL,C_ISSHARPE,R=M,0.12,0.042564850914345476,0.37899877873407095,-0.36251860475834574,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,0,CAL,C_ISCALMAR,R=M,0.12,0.042564850914345476,0.37899877873407095,-0.36251860475834574,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,0,CAL,C_ISDD,R=M,0.08,0.02529625047386208,0.3147886296439689,-0.30422039145929813,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,0,CAL,C_ISLEGS,R=M,0.2,0.07538774367865786,0.47365341965096835,-0.42640518712724473,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,0,DRIFT,C_ISSHARPE,h=0.16,0.2,0.07592506251440256,0.5027296432245493,-0.32367215609127364,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,0,DRIFT,C_ISCALMAR,h=0.16,0.2,0.07592506251440256,0.5027296432245493,-0.32367215609127364,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,0,DRIFT,C_ISDD,h=0.05,0.08,0.03666165380898123,0.45639448272073735,-0.18296687065579698,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,M,0,DRIFT,C_ISLEGS,h=0.16,0.2,0.07592506251440256,0.5027296432245493,-0.32367215609127364,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,10,CAL,C_ISSHARPE,R=M,0.12,0.04049194403550338,0.3641322461027016,-0.36518556928642587,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,10,CAL,C_ISCALMAR,R=M,0.12,0.04049194403550338,0.3641322461027016,-0.36518556928642587,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,10,CAL,C_ISDD,R=M,0.08,0.023592613132337625,0.29698915838161327,-0.3074225162669483,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,10,CAL,C_ISLEGS,R=M,0.2,0.07362222826820575,0.4651495912696215,-0.42748778281968247,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,10,DRIFT,C_ISSHARPE,h=0.16,0.2,0.07388244429220503,0.49199412959741207,-0.3254040058794335,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,10,DRIFT,C_ISCALMAR,h=0.16,0.2,0.07388244429220503,0.49199412959741207,-0.3254040058794335,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,10,DRIFT,C_ISDD,h=0.05,0.08,0.03349246977339826,0.421354955085503,-0.18871921495964195,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,M,10,DRIFT,C_ISLEGS,h=0.16,0.2,0.07388244429220503,0.49199412959741207,-0.3254040058794335,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,25,CAL,C_ISSHARPE,R=M,0.2,0.07097869208360286,0.4523849795900946,-0.4291080735786794,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,25,CAL,C_ISCALMAR,R=M,0.2,0.07097869208360286,0.4523849795900946,-0.4291080735786794,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,25,CAL,C_ISDD,R=M,0.08,0.021041816450867,0.2702543900949844,-0.3121999523568981,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,25,CAL,C_ISLEGS,R=M,0.2,0.07097869208360286,0.4523849795900946,-0.4291080735786794,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,M,25,DRIFT,C_ISSHARPE,h=0.16,0.2,0.07082522581828066,0.47588046679875606,-0.32799390504334314,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,25,DRIFT,C_ISCALMAR,h=0.16,0.2,0.07082522581828066,0.47588046679875606,-0.32799390504334314,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,25,DRIFT,C_ISDD,h=0.05,0.08,0.028756305965475182,0.36874903642130935,-0.19727311357495103,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,M,25,DRIFT,C_ISLEGS,h=0.16,0.2,0.07082522581828066,0.47588046679875606,-0.32799390504334314,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,CAL,C_ISSHARPE,R=M,0.2,0.06658540381262701,0.4310888857177842,-0.43179897741084095,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,CAL,C_ISCALMAR,R=M,0.2,0.06658540381262701,0.4310888857177842,-0.43179897741084095,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,CAL,C_ISDD,R=M,0.08,0.01680288711744571,0.22561833387425162,-0.3200941321687021,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,CAL,C_ISLEGS,R=M,0.2,0.06658540381262701,0.4310888857177842,-0.43179897741084095,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,DRIFT,C_ISSHARPE,h=0.16,0.2,0.06574770392916807,0.44899891595410024,-0.33228948255816737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,DRIFT,C_ISCALMAR,h=0.16,0.2,0.06574770392916807,0.44899891595410024,-0.33228948255816737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,DRIFT,C_ISDD,h=0.16,0.08,0.02736547134855072,0.3407822017074434,-0.2417637018652793,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,M,50,DRIFT,C_ISLEGS,h=0.16,0.2,0.06574770392916807,0.44899891595410024,-0.33228948255816737,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,0,CAL,C_ISSHARPE,R=M,0.12,0.04519413152507923,0.39355552959343965,-0.3739541667928038,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,0,CAL,C_ISCALMAR,R=M,0.12,0.04519413152507923,0.39355552959343965,-0.3739541667928038,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,0,CAL,C_ISDD,R=M,0.08,0.02709819202656827,0.329254496742521,-0.31456047402925624,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,0,CAL,C_ISLEGS,R=M,0.2,0.07955436694598683,0.49072329390983255,-0.4341119791193492,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,0,DRIFT,C_ISSHARPE,h=0.16,0.2,0.07924537518984187,0.5187398516258637,-0.3274880038182876,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,0,DRIFT,C_ISCALMAR,h=0.16,0.2,0.07924537518984187,0.5187398516258637,-0.3274880038182876,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,0,DRIFT,C_ISDD,h=0.05,0.08,0.03699439131469262,0.46029430418496775,-0.18598774070507407,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,W,0,DRIFT,C_ISLEGS,h=0.16,0.2,0.07924537518984187,0.5187398516258637,-0.3274880038182876,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,10,CAL,C_ISSHARPE,R=M,0.12,0.04195143476124863,0.3706849811501858,-0.37781236237540194,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,10,CAL,C_ISCALMAR,R=M,0.2,0.07645297250615957,0.4759483011752689,-0.4361554874885635,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,10,CAL,C_ISDD,R=M,0.08,0.024496189971137783,0.3025575674857246,-0.3189176567189078,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,10,CAL,C_ISLEGS,R=M,0.2,0.07645297250615957,0.4759483011752689,-0.4361554874885635,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,10,DRIFT,C_ISSHARPE,h=0.16,0.2,0.0761510065209261,0.5025465069467838,-0.33019554134732976,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,10,DRIFT,C_ISCALMAR,h=0.16,0.2,0.0761510065209261,0.5025465069467838,-0.33019554134732976,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,10,DRIFT,C_ISDD,h=0.05,0.08,0.0333075749550138,0.41947554212977484,-0.19239981118111082,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,W,10,DRIFT,C_ISLEGS,h=0.16,0.2,0.0761510065209261,0.5025465069467838,-0.33019554134732976,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,25,CAL,C_ISSHARPE,R=M,0.2,0.07181685702284168,0.4537818869714134,-0.43920715072694494,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,25,CAL,C_ISCALMAR,R=M,0.2,0.07181685702284168,0.4537818869714134,-0.43920715072694494,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,25,CAL,C_ISDD,R=M,0.08,0.020604864505554987,0.2624799038234584,-0.32540346249427954,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,25,CAL,C_ISLEGS,R=M,0.2,0.07181685702284168,0.4537818869714134,-0.43920715072694494,False,False,False,False,False,L2_H2|L3_OOS|L4_DD
SMALL665,FULL,W,25,DRIFT,C_ISSHARPE,h=0.16,0.2,0.07152551182061107,0.4782506970064084,-0.3342368577022866,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,25,DRIFT,C_ISCALMAR,h=0.16,0.2,0.07152551182061107,0.4782506970064084,-0.3342368577022866,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,25,DRIFT,C_ISDD,h=0.05,0.08,0.02780136328742655,0.3582094639806961,-0.2019245559782118,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L5_CAGR
SMALL665,FULL,W,25,DRIFT,C_ISLEGS,h=0.16,0.2,0.07152551182061107,0.4782506970064084,-0.3342368577022866,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,CAL,C_ISSHARPE,R=M,0.2,0.06413241365074152,0.4168305601794115,-0.4442572020547776,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,CAL,C_ISCALMAR,R=M,0.2,0.06413241365074152,0.4168305601794115,-0.4442572020547776,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,CAL,C_ISDD,R=M,0.08,0.014150344677777982,0.1956221152200984,-0.33608119648288903,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,CAL,C_ISLEGS,R=M,0.2,0.06413241365074152,0.4168305601794115,-0.4442572020547776,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,DRIFT,C_ISSHARPE,h=0.16,0.2,0.06385898531713563,0.4377454602049369,-0.34091942062667313,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,DRIFT,C_ISCALMAR,h=0.16,0.2,0.06385898531713563,0.4377454602049369,-0.34091942062667313,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,DRIFT,C_ISDD,h=0.12,0.08,0.01979989732830445,0.26176671628273573,-0.23744764069423419,False,False,False,False,False,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR
SMALL665,FULL,W,50,DRIFT,C_ISLEGS,h=0.16,0.2,0.06385898531713563,0.4377454602049369,-0.34091942062667313,False,False,False,False,False,L2_H2|L3_OOS|L4_DD|L5_CAGR
U56,CRASH_PT,M,0,CAL,C_ISSHARPE,R=M,0.16,0.20086613693769695,1.5187484660173423,-0.19713110421612445,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,0,CAL,C_ISCALMAR,R=M,0.08,0.1420753317691814,1.564663341483565,-0.11441790391468143,True,False,False,False,False,none
U56,CRASH_PT,M,0,CAL,C_ISDD,R=M,0.08,0.1420753317691814,1.564663341483565,-0.11441790391468143,True,False,False,False,False,none
U56,CRASH_PT,M,0,CAL,C_ISLEGS,R=M,0.1,0.16647369477109097,1.585500689582116,-0.13478763392980875,True,True,True,False,False,none
U56,CRASH_PT,M,0,DRIFT,C_ISSHARPE,h=0.12,0.16,0.18945356244366085,1.4992642691933904,-0.18010308857133928,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18601298384412002,1.4747564853280024,-0.1907937478345122,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,0,DRIFT,C_ISDD,h=0.16,0.08,0.13355490229811817,1.5196177479009052,-0.1169959777681353,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.18601298384412002,1.4747564853280024,-0.1907937478345122,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,CAL,C_ISSHARPE,R=M,0.16,0.19951427460392535,1.5098492661976428,-0.19819693984376452,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,CAL,C_ISCALMAR,R=M,0.2,0.20803873387246186,1.4593966418890119,-0.2187628260794614,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,CAL,C_ISDD,R=M,0.08,0.13979178478391208,1.5418028346008759,-0.11505180998222386,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,10,CAL,C_ISLEGS,R=M,0.12,0.18300710563453437,1.5767149179181734,-0.1550535581471415,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,DRIFT,C_ISSHARPE,h=0.12,0.16,0.18801843891153336,1.4892245532969453,-0.1815924041665351,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18498845693107135,1.4675225192870733,-0.19160292685300906,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,10,DRIFT,C_ISDD,h=0.16,0.08,0.13101181619530156,1.493128870551993,-0.11788523139001716,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.18498845693107135,1.4675225192870733,-0.19160292685300906,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,CAL,C_ISSHARPE,R=M,0.16,0.19748878789927948,1.4964566038894782,-0.1997933663428877,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,CAL,C_ISCALMAR,R=M,0.2,0.20628159239792754,1.4486622058038015,-0.22020496452755456,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,CAL,C_ISDD,R=M,0.08,0.13637378898475006,1.5073000301871078,-0.1160024772027275,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,25,CAL,C_ISLEGS,R=M,0.12,0.18053717965447946,1.5578592518697751,-0.15654648884111289,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.1834530257370457,1.4566482179606361,-0.19281543426986403,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.1834530257370457,1.4566482179606361,-0.19281543426986403,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,25,DRIFT,C_ISDD,h=0.16,0.08,0.12720699182294526,1.453245406084043,-0.11921769499130908,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.1834530257370457,1.4566482179606361,-0.19281543426986403,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,CAL,C_ISSHARPE,R=M,0.16,0.19411912037404977,1.474021881759778,-0.20244788245219958,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,CAL,C_ISCALMAR,R=M,0.2,0.2033574679449297,1.43069429614829,-0.222603399656766,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,CAL,C_ISDD,R=M,0.08,0.1306966143945898,1.449272823216022,-0.11758641088807531,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,50,CAL,C_ISLEGS,R=M,0.12,0.17643019861159392,1.5262324163265688,-0.1590295468125924,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.18089759458878407,1.4384637921001062,-0.19541329740293178,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18089759458878407,1.4384637921001062,-0.19541329740293178,False,False,False,False,False,L4_DD
U56,CRASH_PT,M,50,DRIFT,C_ISDD,h=0.16,0.08,0.12089168223943081,1.3864099427564993,-0.12143469388773709,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,M,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.18089759458878407,1.4384637921001062,-0.19541329740293178,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,0,CAL,C_ISSHARPE,R=M,0.16,0.20046248836104108,1.5046945942786234,-0.19885620057926912,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,0,CAL,C_ISCALMAR,R=M,0.08,0.14177162300536494,1.5508613937314217,-0.11740685584883581,True,False,False,False,False,none
U56,CRASH_PT,W,0,CAL,C_ISDD,R=M,0.08,0.14177162300536494,1.5508613937314217,-0.11740685584883581,True,False,False,False,False,none
U56,CRASH_PT,W,0,CAL,C_ISLEGS,R=M,0.1,0.16620699985935405,1.5721019110234153,-0.13617750060427236,True,True,True,False,False,none
U56,CRASH_PT,W,0,DRIFT,C_ISSHARPE,h=0.25,0.16,0.18551505142687663,1.4525263035972706,-0.1922681961026974,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18551505142687663,1.4525263035972706,-0.1922681961026974,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,0,DRIFT,C_ISDD,h=0.08,0.08,0.13523764938227245,1.5509174501184866,-0.11039860563489234,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.18551505142687663,1.4525263035972706,-0.1922681961026974,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,CAL,C_ISSHARPE,R=M,0.16,0.19834557500302008,1.4908080644454584,-0.20056263016101594,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,CAL,C_ISCALMAR,R=M,0.2,0.20660764808007226,1.4409842825641868,-0.22094573907085657,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,CAL,C_ISDD,R=M,0.08,0.1387474036350771,1.5207847683728737,-0.11818763501795826,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,10,CAL,C_ISLEGS,R=M,0.12,0.1819428601191002,1.5568989985440909,-0.15723619176313963,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,DRIFT,C_ISSHARPE,h=0.25,0.16,0.18382568922002562,1.4406880075018458,-0.1935126898671956,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18382568922002562,1.4406880075018458,-0.1935126898671956,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,10,DRIFT,C_ISDD,h=0.08,0.08,0.13127494323430078,1.5094791310672404,-0.11220771542087193,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.18382568922002562,1.4406880075018458,-0.1935126898671956,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,CAL,C_ISSHARPE,R=M,0.16,0.19517664076243602,1.469935773835668,-0.20311581320840244,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,CAL,C_ISCALMAR,R=M,0.2,0.2037210523877382,1.4234114013265164,-0.22331789549018566,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,CAL,C_ISDD,R=M,0.08,0.1342248112506348,1.4754596129797803,-0.1193581685474866,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,25,CAL,C_ISLEGS,R=M,0.12,0.17828486900978335,1.5291171689228205,-0.1596302205014335,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,DRIFT,C_ISSHARPE,h=0.25,0.16,0.18129581629145797,1.4229106679267152,-0.19537609342109274,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,DRIFT,C_ISCALMAR,h=0.25,0.16,0.18129581629145797,1.4229106679267152,-0.19537609342109274,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,25,DRIFT,C_ISDD,h=0.08,0.08,0.12535592244558136,1.4471615571391399,-0.1149147690339336,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,25,DRIFT,C_ISLEGS,h=0.25,0.16,0.18129581629145797,1.4229106679267152,-0.19537609342109274,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,CAL,C_ISSHARPE,R=M,0.16,0.18991220242677986,1.4350404598217827,-0.2073539431605249,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,CAL,C_ISCALMAR,R=M,0.2,0.1989241368021506,1.3940528949383815,-0.2272562644607421,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,CAL,C_ISDD,R=M,0.08,0.12672365251148454,1.3994133374830735,-0.1213073647075652,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,50,CAL,C_ISLEGS,R=M,0.12,0.17221140740171403,1.482619495762961,-0.16360594760575686,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,DRIFT,C_ISSHARPE,h=0.25,0.16,0.17709045953180325,1.3932316768164232,-0.19905896441417625,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17709045953180325,1.3932316768164232,-0.19905896441417625,False,False,False,False,False,L4_DD
U56,CRASH_PT,W,50,DRIFT,C_ISDD,h=0.08,0.08,0.11555729509663593,1.3429262721043598,-0.11940895041178956,False,False,False,False,False,L5_CAGR
U56,CRASH_PT,W,50,DRIFT,C_ISLEGS,h=0.25,0.16,0.17709045953180325,1.3932316768164232,-0.19905896441417625,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,0,CAL,C_ISSHARPE,R=M,0.16,0.19129541135858386,1.4676300201633796,-0.19713110421612556,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,0,CAL,C_ISCALMAR,R=M,0.08,0.13830261253288567,1.5283500972768205,-0.11441790391468143,True,True,True,False,False,none
U56,CRASH_WIDE,M,0,CAL,C_ISDD,R=M,0.08,0.13830261253288567,1.5283500972768205,-0.11441790391468143,True,True,True,False,False,none
U56,CRASH_WIDE,M,0,CAL,C_ISLEGS,R=M,0.1,0.16142292664048719,1.546004139800169,-0.13478763392980952,True,True,True,False,False,none
U56,CRASH_WIDE,M,0,DRIFT,C_ISSHARPE,h=0.12,0.16,0.18400518478212802,1.4602276348430858,-0.1801030885713404,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,0,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17720021920409557,1.41955892086969,-0.1907937478345123,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,0,DRIFT,C_ISDD,h=0.16,0.08,0.1311105397624288,1.4910740648498628,-0.11699597776813675,True,True,True,False,False,none
U56,CRASH_WIDE,M,0,DRIFT,C_ISLEGS,h=0.25,0.16,0.17720021920409557,1.41955892086969,-0.1907937478345123,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,CAL,C_ISSHARPE,R=M,0.16,0.19000300240653378,1.459014647637826,-0.19819693984376463,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,CAL,C_ISCALMAR,R=M,0.2,0.19518826572385128,1.4009575480082928,-0.21876282607946151,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,CAL,C_ISDD,R=M,0.08,0.13602944649518123,1.5055170879172723,-0.11505180998222386,True,True,True,False,False,none
U56,CRASH_WIDE,M,10,CAL,C_ISLEGS,R=M,0.12,0.17658881616339683,1.5338998002891857,-0.1550535581471444,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,DRIFT,C_ISSHARPE,h=0.12,0.16,0.1825816085431724,1.4502296233287806,-0.1815924041665341,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,DRIFT,C_ISCALMAR,h=0.25,0.16,0.17617689494978372,1.4122524237900307,-0.19160292685300795,False,False,False,False,False,L4_DD
U56,CRASH_WIDE,M,10,DRIFT,C_ISDD,h=0.16,0.08,0.12856525461063995,1.4645671198888126,-0.11788523139001639,False,True,False,False,False,L5_CAGR
U56,CRASH_WIDE,M,10,DRIFT,C_ISLEGS,h=0.25,0.16,0.17617689494978372,1.4122524237900307,-0.19160292685300795,False,False,False,False,False,L4_DD
