panel,gross,family,cost_bps,arm,pick,is_pick_sharpe,oos_oracle,pick_is_oracle,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_gross
B136,1.0,BAND,25,SPY,0.1,1.0928290102126341,0.1,True,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,MA,10,ISARGMAX-RAW,150,1.0785447731867324,200,False,0.08788447440821923,1.0105168666807,-0.148872545798309,0.6696269386430981
B136,1.0,MA,10,ISARGMAX-PAIRDIAL,150,1.0785447731867324,200,False,0.08788447440821923,1.0105168666807,-0.148872545798309,0.6696269386430981
B136,1.0,MA,10,ISARGMAX-MATCHED,150,1.0785447731867324,200,False,0.09579197170800824,1.079111761988752,-0.15126532723396302,0.6742903289970748
B136,1.0,MA,10,ADOPTED,150,1.0785447731867324,200,False,0.0978948841107612,1.0790013680027384,-0.15445825226178633,0.6890810130127734
B136,1.0,MA,10,NOTHING(RULESv2),150,1.0785447731867324,200,False,0.10658557013582604,1.1174115114630112,-0.1615773477730451,0.7043744001737702
B136,1.0,MA,10,EWALL,150,1.0785447731867324,200,False,0.1859250895188882,1.100579361004539,-0.32721478414341376,1.0
B136,1.0,MA,10,SPY,150,1.0785447731867324,200,False,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,MA,25,ISARGMAX-RAW,150,1.031309996484493,300,False,0.08245893564580986,0.9531902771822941,-0.14969212464550308,0.6696269386430981
B136,1.0,MA,25,ISARGMAX-PAIRDIAL,150,1.031309996484493,300,False,0.08245893564580986,0.9531902771822941,-0.14969212464550308,0.6696269386430981
B136,1.0,MA,25,ISARGMAX-MATCHED,150,1.031309996484493,300,False,0.09106951674988428,1.0302693657890323,-0.1518540694692846,0.6742903289970748
B136,1.0,MA,25,ADOPTED,150,1.031309996484493,300,False,0.09306097351910636,1.0301754646396823,-0.15505799222752015,0.6890810130127734
B136,1.0,MA,25,NOTHING(RULESv2),150,1.031309996484493,300,False,0.10196602593399073,1.0731857152180366,-0.16213977549982772,0.7043744001737702
B136,1.0,MA,25,EWALL,150,1.031309996484493,300,False,0.18380555262326337,1.0898873739634305,-0.32744194874295707,1.0
B136,1.0,MA,25,SPY,150,1.031309996484493,300,False,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,VOLCAP,10,ISARGMAX-RAW,1.5,1.0933994079164326,inf,False,0.10646321967855465,1.1163850701028826,-0.1615773477730451,0.7043000513874903
B136,1.0,VOLCAP,10,ISARGMAX-PAIRDIAL,1.5,1.0933994079164326,inf,False,0.10497682513859385,1.1164499665168375,-0.15942044525489396,0.6945149413801638
B136,1.0,VOLCAP,10,ISARGMAX-MATCHED,1.5,1.0933994079164326,inf,False,0.0978948841107612,1.0790013680027384,-0.15445825226178633,0.6890810130127734
B136,1.0,VOLCAP,10,ADOPTED,1.5,1.0933994079164326,inf,False,0.0978948841107612,1.0790013680027384,-0.15445825226178633,0.6890810130127734
B136,1.0,VOLCAP,10,NOTHING(RULESv2),1.5,1.0933994079164326,inf,False,0.10658557013582604,1.1174115114630112,-0.1615773477730451,0.7043744001737702
B136,1.0,VOLCAP,10,EWALL,1.5,1.0933994079164326,inf,False,0.1859250895188882,1.100579361004539,-0.32721478414341376,1.0
B136,1.0,VOLCAP,10,SPY,1.5,1.0933994079164326,inf,False,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,VOLCAP,25,ISARGMAX-RAW,1.5,1.0548310887768075,inf,False,0.10184445994922009,1.072152843470213,-0.16213977549982772,0.7043000513874903
B136,1.0,VOLCAP,25,ISARGMAX-PAIRDIAL,1.5,1.0548310887768075,inf,False,0.10042754575834545,1.0722081687352691,-0.15997624873538374,0.6945149413801638
B136,1.0,VOLCAP,25,ISARGMAX-MATCHED,1.5,1.0548310887768075,inf,False,0.09306097351910636,1.0301754646396823,-0.15505799222752015,0.6890810130127734
B136,1.0,VOLCAP,25,ADOPTED,1.5,1.0548310887768075,inf,False,0.09306097351910636,1.0301754646396823,-0.15505799222752015,0.6890810130127734
B136,1.0,VOLCAP,25,NOTHING(RULESv2),1.5,1.0548310887768075,inf,False,0.10196602593399073,1.0731857152180366,-0.16213977549982772,0.7043744001737702
B136,1.0,VOLCAP,25,EWALL,1.5,1.0548310887768075,inf,False,0.18380555262326337,1.0898873739634305,-0.32744194874295707,1.0
B136,1.0,VOLCAP,25,SPY,1.5,1.0548310887768075,inf,False,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,CADENCE,10,ISARGMAX-RAW,M,1.0646329262009604,D,False,0.10640669855872353,1.0908838277042643,-0.20070610877947492,0.687880789514582
B136,1.0,CADENCE,10,ISARGMAX-PAIRDIAL,M,1.0646329262009604,D,False,0.10640669855872353,1.0908838277042643,-0.20070610877947492,0.687880789514582
B136,1.0,CADENCE,10,ISARGMAX-MATCHED,M,1.0646329262009604,D,False,0.09777062019214489,1.0790079216339787,-0.1542697148961656,0.6882069511323354
B136,1.0,CADENCE,10,ADOPTED,M,1.0646329262009604,D,False,0.0978948841107612,1.0790013680027384,-0.15445825226178633,0.6890810130127734
B136,1.0,CADENCE,10,NOTHING(RULESv2),M,1.0646329262009604,D,False,0.10658557013582604,1.1174115114630112,-0.1615773477730451,0.7043744001737702
B136,1.0,CADENCE,10,EWALL,M,1.0646329262009604,D,False,0.1859250895188882,1.100579361004539,-0.32721478414341376,1.0
B136,1.0,CADENCE,10,SPY,M,1.0646329262009604,D,False,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
B136,1.0,CADENCE,25,ISARGMAX-RAW,M,1.0370741549495623,M,True,0.10297502032787342,1.0589932511790718,-0.2011489883433506,0.687880789514582
B136,1.0,CADENCE,25,ISARGMAX-PAIRDIAL,M,1.0370741549495623,M,True,0.10297502032787342,1.0589932511790718,-0.2011489883433506,0.687880789514582
B136,1.0,CADENCE,25,ISARGMAX-MATCHED,M,1.0370741549495623,M,True,0.0929433089220304,1.0301810794892077,-0.1548688054323365,0.6882069511323354
B136,1.0,CADENCE,25,ADOPTED,M,1.0370741549495623,M,True,0.09306097351910636,1.0301754646396823,-0.15505799222752015,0.6890810130127734
B136,1.0,CADENCE,25,NOTHING(RULESv2),M,1.0370741549495623,M,True,0.10196602593399073,1.0731857152180366,-0.16213977549982772,0.7043744001737702
B136,1.0,CADENCE,25,EWALL,M,1.0370741549495623,M,True,0.18380555262326337,1.0898873739634305,-0.32744194874295707,1.0
B136,1.0,CADENCE,25,SPY,M,1.0370741549495623,M,True,0.1545044425578177,0.8820239235972316,-0.3371595330739301,1.0
SMALL439,0.75,BAND,10,ISARGMAX-RAW,0.15,0.6110089485162037,0.15,True,0.021360289834636337,0.41823673459073224,-0.12794607544911396,0.2987868463614878
SMALL439,0.75,BAND,10,ISARGMAX-PAIRDIAL,0.15,0.6110089485162037,0.15,True,0.02004290342287418,0.418269376717203,-0.1199591143082549,0.2792781292312982
SMALL439,0.75,BAND,10,ISARGMAX-MATCHED,0.15,0.6110089485162037,0.15,True,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,BAND,10,ADOPTED,0.15,0.6110089485162037,0.15,True,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,BAND,10,NOTHING(RULESv2),0.15,0.6110089485162037,0.15,True,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.35753894678754317
SMALL439,0.75,BAND,10,EWALL,0.15,0.6110089485162037,0.15,True,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.7501569566932632
SMALL439,0.75,BAND,10,SPY,0.15,0.6110089485162037,0.15,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,BAND,25,ISARGMAX-RAW,0.15,0.5630944059857445,0.15,True,0.017821877632376415,0.353946126788936,-0.1317790321955824,0.2987868463614878
SMALL439,0.75,BAND,25,ISARGMAX-PAIRDIAL,0.15,0.5630944059857445,0.15,True,0.016736970601211487,0.35392580816540276,-0.12358993798013074,0.2792781292312982
SMALL439,0.75,BAND,25,ISARGMAX-MATCHED,0.15,0.5630944059857445,0.15,True,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,BAND,25,ADOPTED,0.15,0.5630944059857445,0.15,True,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,BAND,25,NOTHING(RULESv2),0.15,0.5630944059857445,0.15,True,0.034014705712499316,0.5072384596571063,-0.1524744874895192,0.35753894678754317
SMALL439,0.75,BAND,25,EWALL,0.15,0.5630944059857445,0.15,True,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.7501569566932632
SMALL439,0.75,BAND,25,SPY,0.15,0.5630944059857445,0.15,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,MA,10,ISARGMAX-RAW,150,0.5986489977707738,300,False,0.007190328834390414,0.16694514739888028,-0.12994958839958148,0.2826174249697924
SMALL439,0.75,MA,10,ISARGMAX-PAIRDIAL,150,0.5986489977707738,300,False,0.007190328834390414,0.16694514739888028,-0.12994958839958148,0.2826174249697924
SMALL439,0.75,MA,10,ISARGMAX-MATCHED,150,0.5986489977707738,300,False,0.011363245852170856,0.25298476264890024,-0.1201387768319011,0.2785886823459364
SMALL439,0.75,MA,10,ADOPTED,150,0.5986489977707738,300,False,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,MA,10,NOTHING(RULESv2),150,0.5986489977707738,300,False,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.35753894678754317
SMALL439,0.75,MA,10,EWALL,150,0.5986489977707738,300,False,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.7501569566932632
SMALL439,0.75,MA,10,SPY,150,0.5986489977707738,300,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,MA,25,ISARGMAX-RAW,150,0.5137239784450054,300,False,0.0018517519251923797,0.06186624651129584,-0.13962301924544673,0.2826174249697924
SMALL439,0.75,MA,25,ISARGMAX-PAIRDIAL,150,0.5137239784450054,300,False,0.0018517519251923797,0.06186624651129584,-0.13962301924544673,0.2826174249697924
SMALL439,0.75,MA,25,ISARGMAX-MATCHED,150,0.5137239784450054,300,False,0.006494873481933228,0.1555062371766258,-0.12662813342984802,0.2785886823459364
SMALL439,0.75,MA,25,ADOPTED,150,0.5137239784450054,300,False,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,MA,25,NOTHING(RULESv2),150,0.5137239784450054,300,False,0.034014705712499316,0.5072384596571063,-0.1524744874895192,0.35753894678754317
SMALL439,0.75,MA,25,EWALL,150,0.5137239784450054,300,False,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.7501569566932632
SMALL439,0.75,MA,25,SPY,150,0.5137239784450054,300,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,VOLCAP,10,ISARGMAX-RAW,0.4,0.6246761661892035,inf,False,0.0008316623997826067,0.042632868744516605,-0.09019620086896041,0.1863983669361231
SMALL439,0.75,VOLCAP,10,ISARGMAX-PAIRDIAL,0.4,0.6246761661892035,inf,False,0.0008316623997826067,0.042632868744516605,-0.09019620086896041,0.1863983669361231
SMALL439,0.75,VOLCAP,10,ISARGMAX-MATCHED,0.4,0.6246761661892035,inf,False,0.009048612783643994,0.25326947146278833,-0.09443292800736547,0.21664044178591912
SMALL439,0.75,VOLCAP,10,ADOPTED,0.4,0.6246761661892035,inf,False,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,VOLCAP,10,NOTHING(RULESv2),0.4,0.6246761661892035,inf,False,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.35753894678754317
SMALL439,0.75,VOLCAP,10,EWALL,0.4,0.6246761661892035,inf,False,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.7501569566932632
SMALL439,0.75,VOLCAP,10,SPY,0.4,0.6246761661892035,inf,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,VOLCAP,25,ISARGMAX-RAW,1.5,0.5257419699402316,inf,False,0.031311775656189145,0.4789812671646819,-0.1496146180441278,0.3529762261052286
SMALL439,0.75,VOLCAP,25,ISARGMAX-PAIRDIAL,1.5,0.5257419699402316,inf,False,0.02832512332754189,0.4791523576042211,-0.1352925255920513,0.31716610456065814
SMALL439,0.75,VOLCAP,25,ISARGMAX-MATCHED,1.5,0.5257419699402316,inf,False,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,VOLCAP,25,ADOPTED,1.5,0.5257419699402316,inf,False,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,VOLCAP,25,NOTHING(RULESv2),1.5,0.5257419699402316,inf,False,0.034014705712499316,0.5072384596571063,-0.1524744874895192,0.35753894678754317
SMALL439,0.75,VOLCAP,25,EWALL,1.5,0.5257419699402316,inf,False,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.7501569566932632
SMALL439,0.75,VOLCAP,25,SPY,1.5,0.5257419699402316,inf,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,CADENCE,10,ISARGMAX-RAW,M,0.7118207242476018,M,True,0.018089760576977643,0.3710212727548209,-0.14929576653080312,0.2840069696601855
SMALL439,0.75,CADENCE,10,ISARGMAX-PAIRDIAL,M,0.7118207242476018,M,True,0.01789999895939065,0.37100139968349966,-0.1477269222886407,0.28083996176248244
SMALL439,0.75,CADENCE,10,ISARGMAX-MATCHED,M,0.7118207242476018,M,True,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,CADENCE,10,ADOPTED,M,0.7118207242476018,M,True,0.011480107647421578,0.25296962560047864,-0.12145868143570437,0.28180670297223004
SMALL439,0.75,CADENCE,10,NOTHING(RULESv2),M,0.7118207242476018,M,True,0.038484818375690066,0.5680478275902296,-0.1468466043264649,0.35753894678754317
SMALL439,0.75,CADENCE,10,EWALL,M,0.7118207242476018,M,True,0.10089643214031607,0.6366624355474834,-0.36166373582084055,0.7501569566932632
SMALL439,0.75,CADENCE,10,SPY,M,0.7118207242476018,M,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,0.75,CADENCE,25,ISARGMAX-RAW,M,0.6667074972606347,M,True,0.015058524436341036,0.3137539693665336,-0.15316578278207604,0.2840069696601855
SMALL439,0.75,CADENCE,25,ISARGMAX-PAIRDIAL,M,0.6667074972606347,M,True,0.01490299105186943,0.3137315527185511,-0.15156065853245004,0.28083996176248244
SMALL439,0.75,CADENCE,25,ISARGMAX-MATCHED,M,0.6667074972606347,M,True,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,CADENCE,25,ADOPTED,M,0.6667074972606347,M,True,0.006555409847624594,0.15549892635381202,-0.12801279440183688,0.28180670297223004
SMALL439,0.75,CADENCE,25,NOTHING(RULESv2),M,0.6667074972606347,M,True,0.034014705712499316,0.5072384596571063,-0.1524744874895192,0.35753894678754317
SMALL439,0.75,CADENCE,25,EWALL,M,0.6667074972606347,M,True,0.09782050310343715,0.6206770724346838,-0.36426007858274967,0.7501569566932632
SMALL439,0.75,CADENCE,25,SPY,M,0.6667074972606347,M,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,BAND,10,ISARGMAX-RAW,0.15,0.612045176179421,0.15,True,0.02790873611743394,0.41805064550701143,-0.16792611838738003,0.3983566352682855
SMALL439,1.0,BAND,10,ISARGMAX-PAIRDIAL,0.15,0.612045176179421,0.15,True,0.0262269529437249,0.41810245259516243,-0.15760999700376943,0.3723507518255332
SMALL439,1.0,BAND,10,ISARGMAX-MATCHED,0.15,0.612045176179421,0.15,True,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,BAND,10,ADOPTED,0.15,0.612045176179421,0.15,True,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,BAND,10,NOTHING(RULESv2),0.15,0.612045176179421,0.15,True,0.050392824345226295,0.5672468570849318,-0.19188732856640045,0.4766482948905499
SMALL439,1.0,BAND,10,EWALL,0.15,0.612045176179421,0.15,True,0.12875683745266375,0.6351153641844328,-0.46032779538269886,1.0
SMALL439,1.0,BAND,10,SPY,0.15,0.612045176179421,0.15,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,BAND,25,ISARGMAX-RAW,0.15,0.5643755155278619,0.15,True,0.023179407583598488,0.35400132249040556,-0.1726972494297493,0.3983566352682855
SMALL439,1.0,BAND,25,ISARGMAX-PAIRDIAL,0.15,0.5643755155278619,0.15,True,0.021809430751742687,0.3539948870489474,-0.1621507540392748,0.3723507518255332
SMALL439,1.0,BAND,25,ISARGMAX-MATCHED,0.15,0.5643755155278619,0.15,True,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,BAND,25,ADOPTED,0.15,0.5643755155278619,0.15,True,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,BAND,25,NOTHING(RULESv2),0.15,0.5643755155278619,0.15,True,0.04438544454838089,0.50661424485271,-0.19898487777209095,0.4766482948905499
SMALL439,1.0,BAND,25,EWALL,0.15,0.5643755155278619,0.15,True,0.12456085057054156,0.6191913543087515,-0.46325812156279356,1.0
SMALL439,1.0,BAND,25,SPY,0.15,0.5643755155278619,0.15,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,MA,10,ISARGMAX-RAW,150,0.6000259372695693,300,False,0.008986198164760761,0.16635560255308926,-0.1701689064058658,0.37681433331796643
SMALL439,1.0,MA,10,ISARGMAX-PAIRDIAL,150,0.6000259372695693,300,False,0.008986198164760761,0.16635560255308926,-0.1701689064058658,0.37681433331796643
SMALL439,1.0,MA,10,ISARGMAX-MATCHED,150,0.6000259372695693,300,False,0.014599464548088248,0.252534427995792,-0.15761257250230143,0.37142851170772717
SMALL439,1.0,MA,10,ADOPTED,150,0.6000259372695693,300,False,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,MA,10,NOTHING(RULESv2),150,0.6000259372695693,300,False,0.050392824345226295,0.5672468570849318,-0.19188732856640045,0.4766482948905499
SMALL439,1.0,MA,10,EWALL,150,0.6000259372695693,300,False,0.12875683745266375,0.6351153641844328,-0.46032779538269886,1.0
SMALL439,1.0,MA,10,SPY,150,0.6000259372695693,300,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,MA,25,ISARGMAX-RAW,150,0.515284729857597,300,False,0.0018729614580152987,0.06147478966179184,-0.18343752991727336,0.37681433331796643
SMALL439,1.0,MA,25,ISARGMAX-PAIRDIAL,150,0.515284729857597,300,False,0.0018729614580152987,0.06147478966179184,-0.18343752991727336,0.37681433331796643
SMALL439,1.0,MA,25,ISARGMAX-MATCHED,150,0.515284729857597,300,False,0.00810474734570743,0.1552606013004109,-0.1658842205731479,0.37142851170772717
SMALL439,1.0,MA,25,ADOPTED,150,0.515284729857597,300,False,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,MA,25,NOTHING(RULESv2),150,0.515284729857597,300,False,0.04438544454838089,0.50661424485271,-0.19898487777209095,0.4766482948905499
SMALL439,1.0,MA,25,EWALL,150,0.515284729857597,300,False,0.12456085057054156,0.6191913543087515,-0.46325812156279356,1.0
SMALL439,1.0,MA,25,SPY,150,0.515284729857597,300,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,VOLCAP,10,ISARGMAX-RAW,0.4,0.6258066488499907,inf,False,0.0008938816451657949,0.04232419471256961,-0.11881011635376892,0.24853229802268226
SMALL439,1.0,VOLCAP,10,ISARGMAX-PAIRDIAL,0.4,0.6258066488499907,inf,False,0.0008938816451657949,0.04232419471256961,-0.11881011635376892,0.24853229802268226
SMALL439,1.0,VOLCAP,10,ISARGMAX-MATCHED,0.4,0.6258066488499907,inf,False,0.011734371801296106,0.2529364306070777,-0.12433837254135449,0.28884046831864335
SMALL439,1.0,VOLCAP,10,ADOPTED,0.4,0.6258066488499907,inf,False,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,VOLCAP,10,NOTHING(RULESv2),0.4,0.6258066488499907,inf,False,0.050392824345226295,0.5672468570849318,-0.19188732856640045,0.4766482948905499
SMALL439,1.0,VOLCAP,10,EWALL,0.4,0.6258066488499907,inf,False,0.12875683745266375,0.6351153641844328,-0.46032779538269886,1.0
SMALL439,1.0,VOLCAP,10,SPY,0.4,0.6258066488499907,inf,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,VOLCAP,25,ISARGMAX-RAW,1.5,0.5271367690161063,inf,False,0.04079631439630482,0.4783474479637251,-0.19533974681876376,0.47057080265771295
SMALL439,1.0,VOLCAP,25,ISARGMAX-PAIRDIAL,1.5,0.5271367690161063,inf,False,0.037006993425395374,0.4786181668347271,-0.17701827384186508,0.4228370174960709
SMALL439,1.0,VOLCAP,25,ISARGMAX-MATCHED,1.5,0.5271367690161063,inf,False,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,VOLCAP,25,ADOPTED,1.5,0.5271367690161063,inf,False,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,VOLCAP,25,NOTHING(RULESv2),1.5,0.5271367690161063,inf,False,0.04438544454838089,0.50661424485271,-0.19898487777209095,0.4766482948905499
SMALL439,1.0,VOLCAP,25,EWALL,1.5,0.5271367690161063,inf,False,0.12456085057054156,0.6191913543087515,-0.46325812156279356,1.0
SMALL439,1.0,VOLCAP,25,SPY,1.5,0.5271367690161063,inf,False,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,CADENCE,10,ISARGMAX-RAW,M,0.7142883966245015,M,True,0.023624801191270972,0.3716158545884706,-0.19514327690552136,0.3785116978931432
SMALL439,1.0,CADENCE,10,ISARGMAX-PAIRDIAL,M,0.7142883966245015,M,True,0.023390350435956275,0.3715900363592799,-0.19319717233142109,0.37442091399327265
SMALL439,1.0,CADENCE,10,ISARGMAX-MATCHED,M,0.7142883966245015,M,True,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,CADENCE,10,ADOPTED,M,0.7142883966245015,M,True,0.014742494007513818,0.2525128939135944,-0.15931766171798079,0.3757275329362703
SMALL439,1.0,CADENCE,10,NOTHING(RULESv2),M,0.7142883966245015,M,True,0.050392824345226295,0.5672468570849318,-0.19188732856640045,0.4766482948905499
SMALL439,1.0,CADENCE,10,EWALL,M,0.7142883966245015,M,True,0.12875683745266375,0.6351153641844328,-0.46032779538269886,1.0
SMALL439,1.0,CADENCE,10,SPY,M,0.7142883966245015,M,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
SMALL439,1.0,CADENCE,25,ISARGMAX-RAW,M,0.6692983230360493,M,True,0.019567633295937803,0.31441670763193635,-0.20003095653645442,0.3785116978931432
SMALL439,1.0,CADENCE,25,ISARGMAX-PAIRDIAL,M,0.6692983230360493,M,True,0.019377774407740356,0.31438824057111353,-0.19804334303572768,0.37442091399327265
SMALL439,1.0,CADENCE,25,ISARGMAX-MATCHED,M,0.6692983230360493,M,True,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,CADENCE,25,ADOPTED,M,0.6692983230360493,M,True,0.008172393070570827,0.1552474921704916,-0.16766762927838486,0.3757275329362703
SMALL439,1.0,CADENCE,25,NOTHING(RULESv2),M,0.6692983230360493,M,True,0.04438544454838089,0.50661424485271,-0.19898487777209095,0.4766482948905499
SMALL439,1.0,CADENCE,25,EWALL,M,0.6692983230360493,M,True,0.12456085057054156,0.6191913543087515,-0.46325812156279356,1.0
SMALL439,1.0,CADENCE,25,SPY,M,0.6692983230360493,M,True,0.15450717694493354,0.8820109845896832,-0.33717289200673795,1.0
