source,cell,dial_a,dial_b,pts_a,pts_b,w_pts_a,w_pts_b,w_frac_a,w_frac_b,w_units_a,w_units_b,sign_PTS,sign_FRAC,sign_UNITS,same_density
409-window-cell,u56|EWall|10.0|x4,band,vol,17.0,25.0,0.0,10.0,0.0,0.4,0.0,0.3500000000000001,-1,-1,-1.0,0
409-window-cell,u56|EWall|10.0|x4,f,gross,49.0,73.0,18.0,7.0,0.3673469387755102,0.0958904109589041,0.2125,0.07499999999999996,1,1,1.0,0
409-window-cell,u56|EWall|10.0|x4,f,vol,49.0,25.0,18.0,10.0,0.3673469387755102,0.4,0.2125,0.3500000000000001,1,-1,-1.0,0
409-window-cell,u56|EWall|10.0|x4,gross,vol,73.0,25.0,7.0,10.0,0.0958904109589041,0.4,0.07499999999999996,0.3500000000000001,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,K,band,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
409-window-cell,u56|EWall|25.0|PUB,K,f,6.0,13.0,0.0,4.0,0.0,0.3076923076923077,0.0,0.15,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,K,gross,6.0,19.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,-1,-1,0.0,0
409-window-cell,u56|EWall|25.0|PUB,K,vol,6.0,7.0,0.0,2.0,0.0,0.2857142857142857,0.0,0.20000000000000007,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,band,f,5.0,13.0,0.0,4.0,0.0,0.3076923076923077,0.0,0.15,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,band,gross,5.0,19.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,-1,-1,0.0,0
409-window-cell,u56|EWall|25.0|PUB,band,vol,5.0,7.0,0.0,2.0,0.0,0.2857142857142857,0.0,0.20000000000000007,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,f,gross,13.0,19.0,4.0,1.0,0.3076923076923077,0.05263157894736842,0.15,0.0,1,1,1.0,0
409-window-cell,u56|EWall|25.0|PUB,f,vol,13.0,7.0,4.0,2.0,0.3076923076923077,0.2857142857142857,0.15,0.20000000000000007,1,1,-1.0,0
409-window-cell,u56|EWall|25.0|PUB,gross,vol,19.0,7.0,1.0,2.0,0.05263157894736842,0.2857142857142857,0.0,0.20000000000000007,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,K,band,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
409-window-cell,u56|EWall|25.0|x2,K,f,11.0,25.0,0.0,7.0,0.0,0.28,0.0,0.15,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,K,gross,11.0,37.0,0.0,3.0,0.0,0.08108108108108109,0.0,0.050000000000000044,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,K,vol,11.0,13.0,0.0,4.0,0.0,0.3076923076923077,0.0,0.25,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,band,f,9.0,25.0,0.0,7.0,0.0,0.28,0.0,0.15,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,band,gross,9.0,37.0,0.0,3.0,0.0,0.08108108108108109,0.0,0.050000000000000044,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,band,vol,9.0,13.0,0.0,4.0,0.0,0.3076923076923077,0.0,0.25,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,f,gross,25.0,37.0,7.0,3.0,0.28,0.08108108108108109,0.15,0.050000000000000044,1,1,1.0,0
409-window-cell,u56|EWall|25.0|x2,f,vol,25.0,13.0,7.0,4.0,0.28,0.3076923076923077,0.15,0.25,1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x2,gross,vol,37.0,13.0,3.0,4.0,0.08108108108108109,0.3076923076923077,0.050000000000000044,0.25,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,K,band,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
409-window-cell,u56|EWall|25.0|x4,K,f,21.0,49.0,0.0,14.0,0.0,0.2857142857142857,0.0,0.1625,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,K,gross,21.0,73.0,0.0,7.0,0.0,0.0958904109589041,0.0,0.07499999999999996,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,K,vol,21.0,25.0,0.0,9.0,0.0,0.36,0.0,0.32500000000000007,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,band,f,17.0,49.0,0.0,14.0,0.0,0.2857142857142857,0.0,0.1625,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,band,gross,17.0,73.0,0.0,7.0,0.0,0.0958904109589041,0.0,0.07499999999999996,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,band,vol,17.0,25.0,0.0,9.0,0.0,0.36,0.0,0.32500000000000007,-1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,f,gross,49.0,73.0,14.0,7.0,0.2857142857142857,0.0958904109589041,0.1625,0.07499999999999996,1,1,1.0,0
409-window-cell,u56|EWall|25.0|x4,f,vol,49.0,25.0,14.0,9.0,0.2857142857142857,0.36,0.1625,0.32500000000000007,1,-1,-1.0,0
409-window-cell,u56|EWall|25.0|x4,gross,vol,73.0,25.0,7.0,9.0,0.0958904109589041,0.36,0.07499999999999996,0.32500000000000007,-1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|PUB,K,band,6.0,5.0,4.0,5.0,0.6666666666666666,1.0,150.0,8.0,-1,-1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,K,f,6.0,13.0,4.0,7.0,0.6666666666666666,0.5384615384615384,150.0,0.30000000000000004,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,K,gross,6.0,19.0,4.0,5.0,0.6666666666666666,0.2631578947368421,150.0,0.20000000000000007,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,K,n,6.0,5.0,4.0,0.0,0.6666666666666666,0.0,150.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,K,vol,6.0,7.0,4.0,5.0,0.6666666666666666,0.7142857142857143,150.0,0.6,-1,-1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,band,f,5.0,13.0,5.0,7.0,1.0,0.5384615384615384,8.0,0.30000000000000004,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,band,gross,5.0,19.0,5.0,5.0,1.0,0.2631578947368421,8.0,0.20000000000000007,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,band,n,5.0,5.0,5.0,0.0,1.0,0.0,8.0,0.0,1,1,1.0,1
409-window-cell,u56|TOP20|10.0|PUB,band,vol,5.0,7.0,5.0,5.0,1.0,0.7142857142857143,8.0,0.6,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,f,gross,13.0,19.0,7.0,5.0,0.5384615384615384,0.2631578947368421,0.30000000000000004,0.20000000000000007,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,f,n,13.0,5.0,7.0,0.0,0.5384615384615384,0.0,0.30000000000000004,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,f,vol,13.0,7.0,7.0,5.0,0.5384615384615384,0.7142857142857143,0.30000000000000004,0.6,1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|PUB,gross,n,19.0,5.0,5.0,0.0,0.2631578947368421,0.0,0.20000000000000007,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|PUB,gross,vol,19.0,7.0,5.0,5.0,0.2631578947368421,0.7142857142857143,0.20000000000000007,0.6,0,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|PUB,n,vol,5.0,7.0,0.0,5.0,0.0,0.7142857142857143,0.0,0.6,-1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x2,K,band,11.0,9.0,8.0,9.0,0.7272727272727273,1.0,175.0,8.0,-1,-1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,K,f,11.0,25.0,8.0,14.0,0.7272727272727273,0.56,175.0,0.35,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,K,gross,11.0,37.0,8.0,9.0,0.7272727272727273,0.24324324324324326,175.0,0.20000000000000007,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,K,n,11.0,9.0,8.0,0.0,0.7272727272727273,0.0,175.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,K,vol,11.0,13.0,8.0,9.0,0.7272727272727273,0.6923076923076923,175.0,0.6,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,band,f,9.0,25.0,9.0,14.0,1.0,0.56,8.0,0.35,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,band,gross,9.0,37.0,9.0,9.0,1.0,0.24324324324324326,8.0,0.20000000000000007,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,band,n,9.0,9.0,9.0,0.0,1.0,0.0,8.0,0.0,1,1,1.0,1
409-window-cell,u56|TOP20|10.0|x2,band,vol,9.0,13.0,9.0,9.0,1.0,0.6923076923076923,8.0,0.6,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,f,gross,25.0,37.0,14.0,9.0,0.56,0.24324324324324326,0.35,0.20000000000000007,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,f,n,25.0,9.0,14.0,0.0,0.56,0.0,0.35,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,f,vol,25.0,13.0,14.0,9.0,0.56,0.6923076923076923,0.35,0.6,1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x2,gross,n,37.0,9.0,9.0,0.0,0.24324324324324326,0.0,0.20000000000000007,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x2,gross,vol,37.0,13.0,9.0,9.0,0.24324324324324326,0.6923076923076923,0.20000000000000007,0.6,0,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x2,n,vol,9.0,13.0,0.0,9.0,0.0,0.6923076923076923,0.0,0.6,-1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x4,K,band,21.0,17.0,15.0,17.0,0.7142857142857143,1.0,175.0,8.0,-1,-1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,K,f,21.0,49.0,15.0,27.0,0.7142857142857143,0.5510204081632653,175.0,0.35,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,K,gross,21.0,73.0,15.0,17.0,0.7142857142857143,0.2328767123287671,175.0,0.20000000000000007,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,K,n,21.0,15.0,15.0,0.0,0.7142857142857143,0.0,175.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,K,vol,21.0,25.0,15.0,17.0,0.7142857142857143,0.68,175.0,0.6,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,band,f,17.0,49.0,17.0,27.0,1.0,0.5510204081632653,8.0,0.35,-1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,band,gross,17.0,73.0,17.0,17.0,1.0,0.2328767123287671,8.0,0.20000000000000007,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,band,n,17.0,15.0,17.0,0.0,1.0,0.0,8.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,band,vol,17.0,25.0,17.0,17.0,1.0,0.68,8.0,0.6,0,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,f,gross,49.0,73.0,27.0,17.0,0.5510204081632653,0.2328767123287671,0.35,0.20000000000000007,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,f,n,49.0,15.0,27.0,0.0,0.5510204081632653,0.0,0.35,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,f,vol,49.0,25.0,27.0,17.0,0.5510204081632653,0.68,0.35,0.6,1,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x4,gross,n,73.0,15.0,17.0,0.0,0.2328767123287671,0.0,0.20000000000000007,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|10.0|x4,gross,vol,73.0,25.0,17.0,17.0,0.2328767123287671,0.68,0.20000000000000007,0.6,0,-1,-1.0,0
409-window-cell,u56|TOP20|10.0|x4,n,vol,15.0,25.0,0.0,17.0,0.0,0.68,0.0,0.6,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|PUB,K,band,6.0,5.0,2.0,4.0,0.3333333333333333,0.8,50.0,5.0,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,K,f,6.0,13.0,2.0,4.0,0.3333333333333333,0.3076923076923077,50.0,0.15,-1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,K,gross,6.0,19.0,2.0,2.0,0.3333333333333333,0.10526315789473684,50.0,0.04999999999999993,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,K,n,6.0,5.0,2.0,0.0,0.3333333333333333,0.0,50.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,K,vol,6.0,7.0,2.0,4.0,0.3333333333333333,0.5714285714285714,50.0,0.5,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,band,f,5.0,13.0,4.0,4.0,0.8,0.3076923076923077,5.0,0.15,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,band,gross,5.0,19.0,4.0,2.0,0.8,0.10526315789473684,5.0,0.04999999999999993,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,band,n,5.0,5.0,4.0,0.0,0.8,0.0,5.0,0.0,1,1,1.0,1
409-window-cell,u56|TOP20|25.0|PUB,band,vol,5.0,7.0,4.0,4.0,0.8,0.5714285714285714,5.0,0.5,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,f,gross,13.0,19.0,4.0,2.0,0.3076923076923077,0.10526315789473684,0.15,0.04999999999999993,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,f,n,13.0,5.0,4.0,0.0,0.3076923076923077,0.0,0.15,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,f,vol,13.0,7.0,4.0,4.0,0.3076923076923077,0.5714285714285714,0.15,0.5,0,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|PUB,gross,n,19.0,5.0,2.0,0.0,0.10526315789473684,0.0,0.04999999999999993,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|PUB,gross,vol,19.0,7.0,2.0,4.0,0.10526315789473684,0.5714285714285714,0.04999999999999993,0.5,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|PUB,n,vol,5.0,7.0,0.0,4.0,0.0,0.5714285714285714,0.0,0.5,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x2,K,band,11.0,9.0,5.0,7.0,0.45454545454545453,0.7777777777777778,100.0,5.0,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,K,f,11.0,25.0,5.0,9.0,0.45454545454545453,0.36,100.0,0.1999999999999999,-1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,K,gross,11.0,37.0,5.0,5.0,0.45454545454545453,0.13513513513513514,100.0,0.09999999999999998,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,K,n,11.0,9.0,5.0,0.0,0.45454545454545453,0.0,100.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,K,vol,11.0,13.0,5.0,7.0,0.45454545454545453,0.5384615384615384,100.0,0.5,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,band,f,9.0,25.0,7.0,9.0,0.7777777777777778,0.36,5.0,0.1999999999999999,-1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,band,gross,9.0,37.0,7.0,5.0,0.7777777777777778,0.13513513513513514,5.0,0.09999999999999998,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,band,n,9.0,9.0,7.0,0.0,0.7777777777777778,0.0,5.0,0.0,1,1,1.0,1
409-window-cell,u56|TOP20|25.0|x2,band,vol,9.0,13.0,7.0,7.0,0.7777777777777778,0.5384615384615384,5.0,0.5,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,f,gross,25.0,37.0,9.0,5.0,0.36,0.13513513513513514,0.1999999999999999,0.09999999999999998,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,f,n,25.0,9.0,9.0,0.0,0.36,0.0,0.1999999999999999,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,f,vol,25.0,13.0,9.0,7.0,0.36,0.5384615384615384,0.1999999999999999,0.5,1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x2,gross,n,37.0,9.0,5.0,0.0,0.13513513513513514,0.0,0.09999999999999998,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x2,gross,vol,37.0,13.0,5.0,7.0,0.13513513513513514,0.5384615384615384,0.09999999999999998,0.5,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x2,n,vol,9.0,13.0,0.0,7.0,0.0,0.5384615384615384,0.0,0.5,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x4,K,band,21.0,17.0,10.0,14.0,0.47619047619047616,0.8235294117647058,113.0,5.75,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,K,f,21.0,49.0,10.0,18.0,0.47619047619047616,0.3673469387755102,113.0,0.2124999999999999,-1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,K,gross,21.0,73.0,10.0,10.0,0.47619047619047616,0.136986301369863,113.0,0.11249999999999993,0,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,K,n,21.0,15.0,10.0,0.0,0.47619047619047616,0.0,113.0,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,K,vol,21.0,25.0,10.0,13.0,0.47619047619047616,0.52,113.0,0.5,-1,-1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,band,f,17.0,49.0,14.0,18.0,0.8235294117647058,0.3673469387755102,5.75,0.2124999999999999,-1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,band,gross,17.0,73.0,14.0,10.0,0.8235294117647058,0.136986301369863,5.75,0.11249999999999993,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,band,n,17.0,15.0,14.0,0.0,0.8235294117647058,0.0,5.75,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,band,vol,17.0,25.0,14.0,13.0,0.8235294117647058,0.52,5.75,0.5,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,f,gross,49.0,73.0,18.0,10.0,0.3673469387755102,0.136986301369863,0.2124999999999999,0.11249999999999993,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,f,n,49.0,15.0,18.0,0.0,0.3673469387755102,0.0,0.2124999999999999,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,f,vol,49.0,25.0,18.0,13.0,0.3673469387755102,0.52,0.2124999999999999,0.5,1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x4,gross,n,73.0,15.0,10.0,0.0,0.136986301369863,0.0,0.11249999999999993,0.0,1,1,1.0,0
409-window-cell,u56|TOP20|25.0|x4,gross,vol,73.0,25.0,10.0,13.0,0.136986301369863,0.52,0.11249999999999993,0.5,-1,-1,-1.0,0
409-window-cell,u56|TOP20|25.0|x4,n,vol,15.0,25.0,0.0,13.0,0.0,0.52,0.0,0.5,-1,-1,-1.0,0
128-plateau-cell,broad|EWall|10.0,K,band,7.0,6.0,4.0,6.0,0.5714285714285714,1.0,,,-1,-1,,0
128-plateau-cell,broad|EWall|10.0,K,gross,7.0,19.0,4.0,19.0,0.5714285714285714,1.0,,,-1,-1,,0
128-plateau-cell,broad|EWall|10.0,K,vol,7.0,8.0,4.0,2.0,0.5714285714285714,0.25,,,1,1,,0
128-plateau-cell,broad|EWall|10.0,band,gross,6.0,19.0,6.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,broad|EWall|10.0,band,vol,6.0,8.0,6.0,2.0,1.0,0.25,,,1,1,,0
128-plateau-cell,broad|EWall|10.0,gross,vol,19.0,8.0,19.0,2.0,1.0,0.25,,,1,1,,0
128-plateau-cell,broad|EWall|25.0,K,band,7.0,6.0,1.0,4.0,0.14285714285714285,0.6666666666666666,,,-1,-1,,0
128-plateau-cell,broad|EWall|25.0,K,gross,7.0,19.0,1.0,19.0,0.14285714285714285,1.0,,,-1,-1,,0
128-plateau-cell,broad|EWall|25.0,K,vol,7.0,8.0,1.0,7.0,0.14285714285714285,0.875,,,-1,-1,,0
128-plateau-cell,broad|EWall|25.0,band,gross,6.0,19.0,4.0,19.0,0.6666666666666666,1.0,,,-1,-1,,0
128-plateau-cell,broad|EWall|25.0,band,vol,6.0,8.0,4.0,7.0,0.6666666666666666,0.875,,,-1,-1,,0
128-plateau-cell,broad|EWall|25.0,gross,vol,19.0,8.0,19.0,7.0,1.0,0.875,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,K,band,7.0,6.0,5.0,6.0,0.7142857142857143,1.0,,,-1,-1,,0
128-plateau-cell,broad|TOP20|10.0,K,gross,7.0,19.0,5.0,19.0,0.7142857142857143,1.0,,,-1,-1,,0
128-plateau-cell,broad|TOP20|10.0,K,n,7.0,6.0,5.0,1.0,0.7142857142857143,0.16666666666666666,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,K,vol,7.0,8.0,5.0,4.0,0.7142857142857143,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,band,gross,6.0,19.0,6.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,broad|TOP20|10.0,band,n,6.0,6.0,6.0,1.0,1.0,0.16666666666666666,,,1,1,,1
128-plateau-cell,broad|TOP20|10.0,band,vol,6.0,8.0,6.0,4.0,1.0,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,gross,n,19.0,6.0,19.0,1.0,1.0,0.16666666666666666,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,gross,vol,19.0,8.0,19.0,4.0,1.0,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|10.0,n,vol,6.0,8.0,1.0,4.0,0.16666666666666666,0.5,,,-1,-1,,0
128-plateau-cell,broad|TOP20|25.0,K,band,7.0,6.0,5.0,6.0,0.7142857142857143,1.0,,,-1,-1,,0
128-plateau-cell,broad|TOP20|25.0,K,gross,7.0,19.0,5.0,19.0,0.7142857142857143,1.0,,,-1,-1,,0
128-plateau-cell,broad|TOP20|25.0,K,n,7.0,6.0,5.0,1.0,0.7142857142857143,0.16666666666666666,,,1,1,,0
128-plateau-cell,broad|TOP20|25.0,K,vol,7.0,8.0,5.0,4.0,0.7142857142857143,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|25.0,band,gross,6.0,19.0,6.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,broad|TOP20|25.0,band,n,6.0,6.0,6.0,1.0,1.0,0.16666666666666666,,,1,1,,1
128-plateau-cell,broad|TOP20|25.0,band,vol,6.0,8.0,6.0,4.0,1.0,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|25.0,gross,n,19.0,6.0,19.0,1.0,1.0,0.16666666666666666,,,1,1,,0
128-plateau-cell,broad|TOP20|25.0,gross,vol,19.0,8.0,19.0,4.0,1.0,0.5,,,1,1,,0
128-plateau-cell,broad|TOP20|25.0,n,vol,6.0,8.0,1.0,4.0,0.16666666666666666,0.5,,,-1,-1,,0
128-plateau-cell,small|EWall|10.0,K,band,7.0,6.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,0,-1,,0
128-plateau-cell,small|EWall|10.0,K,gross,7.0,19.0,1.0,19.0,0.14285714285714285,1.0,,,-1,-1,,0
128-plateau-cell,small|EWall|10.0,K,vol,7.0,8.0,1.0,1.0,0.14285714285714285,0.125,,,0,1,,0
128-plateau-cell,small|EWall|10.0,band,gross,6.0,19.0,1.0,19.0,0.16666666666666666,1.0,,,-1,-1,,0
128-plateau-cell,small|EWall|10.0,band,vol,6.0,8.0,1.0,1.0,0.16666666666666666,0.125,,,0,1,,0
128-plateau-cell,small|EWall|10.0,gross,vol,19.0,8.0,19.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|EWall|25.0,K,band,7.0,6.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,0,-1,,0
128-plateau-cell,small|EWall|25.0,K,gross,7.0,19.0,1.0,19.0,0.14285714285714285,1.0,,,-1,-1,,0
128-plateau-cell,small|EWall|25.0,K,vol,7.0,8.0,1.0,1.0,0.14285714285714285,0.125,,,0,1,,0
128-plateau-cell,small|EWall|25.0,band,gross,6.0,19.0,1.0,19.0,0.16666666666666666,1.0,,,-1,-1,,0
128-plateau-cell,small|EWall|25.0,band,vol,6.0,8.0,1.0,1.0,0.16666666666666666,0.125,,,0,1,,0
128-plateau-cell,small|EWall|25.0,gross,vol,19.0,8.0,19.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,K,band,7.0,6.0,7.0,6.0,1.0,1.0,,,1,0,,0
128-plateau-cell,small|TOP20|10.0,K,gross,7.0,19.0,7.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,small|TOP20|10.0,K,n,7.0,6.0,7.0,1.0,1.0,0.16666666666666666,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,K,vol,7.0,8.0,7.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,band,gross,6.0,19.0,6.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,small|TOP20|10.0,band,n,6.0,6.0,6.0,1.0,1.0,0.16666666666666666,,,1,1,,1
128-plateau-cell,small|TOP20|10.0,band,vol,6.0,8.0,6.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,gross,n,19.0,6.0,19.0,1.0,1.0,0.16666666666666666,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,gross,vol,19.0,8.0,19.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|10.0,n,vol,6.0,8.0,1.0,1.0,0.16666666666666666,0.125,,,0,1,,0
128-plateau-cell,small|TOP20|25.0,K,band,7.0,6.0,7.0,6.0,1.0,1.0,,,1,0,,0
128-plateau-cell,small|TOP20|25.0,K,gross,7.0,19.0,7.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,small|TOP20|25.0,K,n,7.0,6.0,7.0,2.0,1.0,0.3333333333333333,,,1,1,,0
128-plateau-cell,small|TOP20|25.0,K,vol,7.0,8.0,7.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|25.0,band,gross,6.0,19.0,6.0,19.0,1.0,1.0,,,-1,0,,0
128-plateau-cell,small|TOP20|25.0,band,n,6.0,6.0,6.0,2.0,1.0,0.3333333333333333,,,1,1,,1
128-plateau-cell,small|TOP20|25.0,band,vol,6.0,8.0,6.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|25.0,gross,n,19.0,6.0,19.0,2.0,1.0,0.3333333333333333,,,1,1,,0
128-plateau-cell,small|TOP20|25.0,gross,vol,19.0,8.0,19.0,1.0,1.0,0.125,,,1,1,,0
128-plateau-cell,small|TOP20|25.0,n,vol,6.0,8.0,2.0,1.0,0.3333333333333333,0.125,,,1,1,,0
128-plateau-cell,u56|EWall|10.0,K,band,7.0,6.0,3.0,3.0,0.42857142857142855,0.5,,,0,-1,,0
128-plateau-cell,u56|EWall|10.0,K,gross,7.0,19.0,3.0,19.0,0.42857142857142855,1.0,,,-1,-1,,0
128-plateau-cell,u56|EWall|10.0,K,vol,7.0,8.0,3.0,8.0,0.42857142857142855,1.0,,,-1,-1,,0
