kind,dial,arm,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_margin,oos4b_pass,n,book,point,spy_OOS_Sharpe,v1_OOS_Sharpe
S1_pick,BAND,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,-0.16988085859013918,0,1,B136k80d13,0.0,0.8820239235972316,0.5762505378038234
S1_pick,BAND,SEL-SHARPE,0.06584485659811223,0.9917461613732647,-0.1293373134999679,-0.3911885037270305,0,1,B136k20d04,0.08,0.8820239235972316,0.5762505378038234
S1_pick,BAND,SEL-4B,0.06584485659811223,0.9917461613732647,-0.1293373134999679,-0.3911885037270305,0,1,B136k20d04,0.08,0.8820239235972316,0.5762505378038234
S1_pick,BAND,RANDOM,0.10081190309391053,1.0997365152984664,-0.16931961307659948,-0.06787790670822272,0,1,B136k20d00,0.08,0.8820239235972316,0.5762505378038234
S1_pick,BAND,ORACLE,0.09644437752635726,0.8172405771183469,-0.18720899393071877,-0.12087792566999127,0,1,B136k80d13,0.08,0.8820239235972316,0.5762505378038234
S1_pick,CADENCE,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,-0.16988085859013918,0,1,B136k80d13,W,0.8820239235972316,0.5762505378038234
S1_pick,CADENCE,SEL-SHARPE,0.12559202037197603,0.9936240308008006,-0.2156682513046787,-0.06610387738608212,0,1,B136k80d13,M,0.8820239235972316,0.5762505378038234
S1_pick,CADENCE,SEL-4B,0.15673660457118688,1.006515564536546,-0.2610459352657424,-0.2904174911193647,0,1,B136,M,0.8820239235972316,0.5762505378038234
S1_pick,CADENCE,RANDOM,0.12468055156228375,1.103053200834618,-0.15449682809358267,0.05484651720050155,1,1,B136k40d06,M,0.8820239235972316,0.5762505378038234
S1_pick,CADENCE,ORACLE,0.12559202037197603,0.9936240308008006,-0.2156682513046787,-0.06610387738608212,0,1,B136k80d13,M,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,CONST,0.09408600331251615,0.8077159140698605,-0.17781206143556305,-0.16988085859013918,0,1,B136k80d13,0.0,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,SEL-SHARPE,0.08472391536354573,0.9713789898982284,-0.13583162750167044,-0.21662987289331384,0,1,B136k80d13,0.3,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,SEL-4B,0.08802280887075598,0.9120250054503215,-0.14139090863658244,-0.18612780491208547,0,1,B136k80d13,0.2,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,RANDOM,0.08639540369298082,0.9413747542615584,-0.13758886844785367,-0.2011750391610864,0,1,B136k80d13,0.25,0.8820239235972316,0.5762505378038234
S1_pick,SLEEVE,ORACLE,0.08472391536354573,0.9713789898982284,-0.13583162750167044,-0.21662987289331384,0,1,B136k80d13,0.3,0.8820239235972316,0.5762505378038234
